date,보험종류
2021-06-24,62.68939
2021-06-25,67.80303
2021-06-26,42.23484
2021-06-27,41.66666
2021-06-28,76.51515
2021-06-29,85.98484
2021-06-30,80.30303
2021-07-01,56.25
2021-07-02,59.0909
2021-07-03,29.35606
2021-07-04,32.19696
2021-07-05,64.01515
2021-07-06,56.62878
2021-07-07,57.19696
2021-07-08,48.29545
2021-07-09,53.40909
2021-07-10,28.78787
2021-07-11,31.0606
2021-07-12,59.0909
2021-07-13,65.3409
2021-07-14,56.25
2021-07-15,55.49242
2021-07-16,49.05303
2021-07-17,27.46212
2021-07-18,34.84848
2021-07-19,58.90151
2021-07-20,55.87121
2021-07-21,58.52272
2021-07-22,49.24242
2021-07-23,47.91666
2021-07-24,32.95454
2021-07-25,25.94696
2021-07-26,48.86363
2021-07-27,53.78787
2021-07-28,60.79545
2021-07-29,50.0
2021-07-30,46.5909
2021-07-31,33.71212
2021-08-01,27.27272
2021-08-02,50.37878
2021-08-03,60.22727
2021-08-04,50.75757
2021-08-05,55.68181
2021-08-06,43.93939
2021-08-07,29.35606
2021-08-08,33.52272
2021-08-09,61.17424
2021-08-10,61.36363
2021-08-11,62.87878
2021-08-12,62.12121
2021-08-13,60.60606
2021-08-14,37.87878
2021-08-15,31.43939
2021-08-16,42.04545
2021-08-17,54.73484
2021-08-18,66.85606
2021-08-19,63.25757
2021-08-20,60.98484
2021-08-21,40.15151
2021-08-22,37.68939
2021-08-23,68.5606
2021-08-24,74.8106
2021-08-25,68.37121
2021-08-26,73.10606
2021-08-27,57.76515
2021-08-28,38.06818
2021-08-29,37.5
2021-08-30,72.53787
2021-08-31,59.65909
2021-09-01,63.63636
2021-09-02,55.30303
2021-09-03,47.91666
2021-09-04,32.76515
2021-09-05,35.79545
2021-09-06,59.0909
2021-09-07,62.12121
2021-09-08,65.5303
2021-09-09,57.38636
2021-09-10,56.62878
2021-09-11,36.74242
2021-09-12,32.95454
2021-09-13,56.43939
2021-09-14,56.25
2021-09-15,48.10606
2021-09-16,53.0303
2021-09-17,47.34848
2021-09-18,24.8106
2021-09-19,26.13636
2021-09-20,26.89393
2021-09-21,27.08333
2021-09-22,32.38636
2021-09-23,61.93181
2021-09-24,61.17424
2021-09-25,34.2803
2021-09-26,30.30303
2021-09-27,67.99242
2021-09-28,67.42424
2021-09-29,62.5
2021-09-30,68.75
2021-10-01,54.54545
2021-10-02,32.00757
2021-10-03,28.59848
2021-10-04,41.66666
2021-10-05,64.77272
2021-10-06,55.11363
2021-10-07,63.82575
2021-10-08,49.8106
2021-10-09,25.56818
2021-10-10,34.84848
2021-10-11,39.20454
2021-10-12,64.01515
2021-10-13,57.76515
2021-10-14,56.43939
2021-10-15,52.65151
2021-10-16,29.35606
2021-10-17,25.37878
2021-10-18,44.69696
2021-10-19,56.25
2021-10-20,55.68181
2021-10-21,52.65151
2021-10-22,54.73484
2021-10-23,33.33333
2021-10-24,29.92424
2021-10-25,59.46969
2021-10-26,57.95454
2021-10-27,58.52272
2021-10-28,47.91666
2021-10-29,46.40151
2021-10-30,33.90151
2021-10-31,29.35606
2021-11-01,57.19696
2021-11-02,67.42424
2021-11-03,63.06818
2021-11-04,62.3106
2021-11-05,58.90151
2021-11-06,28.78787
2021-11-07,31.81818
2021-11-08,59.46969
2021-11-09,63.06818
2021-11-10,59.65909
2021-11-11,54.73484
2021-11-12,52.8409
2021-11-13,34.2803
2021-11-14,29.73484
2021-11-15,60.03787
2021-11-16,58.90151
2021-11-17,57.57575
2021-11-18,48.67424
2021-11-19,53.0303
2021-11-20,30.11363
2021-11-21,35.60606
2021-11-22,58.90151
2021-11-23,62.12121
2021-11-24,46.96969
2021-11-25,55.11363
2021-11-26,58.33333
2021-11-27,33.33333
2021-11-28,29.73484
2021-11-29,62.12121
2021-11-30,59.46969
2021-12-01,46.21212
2021-12-02,57.38636
2021-12-03,38.63636
2021-12-04,31.25
2021-12-05,38.44696
2021-12-06,56.81818
2021-12-07,62.87878
2021-12-08,51.32575
2021-12-09,55.87121
2021-12-10,47.91666
2021-12-11,27.8409
2021-12-12,30.68181
2021-12-13,51.32575
2021-12-14,63.06818
2021-12-15,58.90151
2021-12-16,60.98484
2021-12-17,53.78787
2021-12-18,31.25
2021-12-19,30.68181
2021-12-20,62.68939
2021-12-21,61.36363
2021-12-22,51.32575
2021-12-23,55.68181
2021-12-24,40.90909
2021-12-25,28.97727
2021-12-26,31.81818
2021-12-27,59.84848
2021-12-28,64.58333
2021-12-29,61.17424
2021-12-30,64.39393
2021-12-31,44.88636
2022-01-01,32.95454
2022-01-02,39.77272
2022-01-03,60.79545
2022-01-04,57.95454
2022-01-05,54.92424
2022-01-06,57.95454
2022-01-07,54.92424
2022-01-08,35.79545
2022-01-09,38.63636
2022-01-10,64.77272
2022-01-11,64.39393
2022-01-12,58.33333
2022-01-13,55.87121
2022-01-14,55.87121
2022-01-15,34.65909
2022-01-16,34.65909
2022-01-17,58.14393
2022-01-18,59.84848
2022-01-19,60.03787
2022-01-20,62.5
2022-01-21,58.90151
2022-01-22,39.20454
2022-01-23,36.36363
2022-01-24,62.12121
2022-01-25,60.03787
2022-01-26,63.82575
2022-01-27,62.12121
2022-01-28,44.50757
2022-01-29,30.11363
2022-01-30,24.43181
2022-01-31,27.46212
2022-02-01,26.70454
2022-02-02,32.76515
2022-02-03,54.73484
2022-02-04,56.62878
2022-02-05,35.60606
2022-02-06,33.90151
2022-02-07,57.19696
2022-02-08,57.00757
2022-02-09,56.43939
2022-02-10,64.39393
2022-02-11,48.48484
2022-02-12,35.98484
2022-02-13,35.60606
2022-02-14,53.59848
2022-02-15,59.2803
2022-02-16,57.38636
2022-02-17,58.90151
2022-02-18,50.18939
2022-02-19,42.61363
2022-02-20,32.57575
2022-02-21,67.61363
2022-02-22,56.43939
2022-02-23,59.46969
2022-02-24,52.08333
2022-02-25,43.75
2022-02-26,40.3409
2022-02-27,37.87878
2022-02-28,55.68181
2022-03-01,38.06818
2022-03-02,54.73484
2022-03-03,52.65151
2022-03-04,43.75
2022-03-05,28.21969
2022-03-06,27.46212
2022-03-07,50.56818
2022-03-08,52.65151
2022-03-09,30.30303
2022-03-10,54.73484
2022-03-11,52.8409
2022-03-12,35.79545
2022-03-13,30.30303
2022-03-14,56.62878
2022-03-15,51.70454
2022-03-16,54.54545
2022-03-17,51.89393
2022-03-18,50.75757
2022-03-19,36.93181
2022-03-20,33.52272
2022-03-21,61.74242
2022-03-22,54.16666
2022-03-23,52.8409
2022-03-24,50.75757
2022-03-25,54.35606
2022-03-26,33.90151
2022-03-27,32.95454
2022-03-28,66.09848
2022-03-29,58.14393
2022-03-30,65.71969
2022-03-31,50.94696
2022-04-01,47.34848
2022-04-02,28.78787
2022-04-03,28.21969
2022-04-04,55.49242
2022-04-05,59.65909
2022-04-06,58.90151
2022-04-07,59.2803
2022-04-08,46.96969
2022-04-09,25.75757
2022-04-10,27.65151
2022-04-11,54.73484
2022-04-12,57.57575
2022-04-13,53.0303
2022-04-14,54.35606
2022-04-15,45.64393
2022-04-16,31.43939
2022-04-17,30.68181
2022-04-18,54.35606
2022-04-19,49.24242
2022-04-20,58.33333
2022-04-21,55.87121
2022-04-22,55.49242
2022-04-23,36.55303
2022-04-24,32.19696
2022-04-25,60.79545
2022-04-26,52.8409
2022-04-27,53.21969
2022-04-28,41.85606
2022-04-29,40.5303
2022-04-30,27.8409
2022-05-01,22.72727
2022-05-02,47.34848
2022-05-03,50.56818
2022-05-04,35.60606
2022-05-05,24.24242
2022-05-06,39.39393
2022-05-07,27.27272
2022-05-08,21.21212
2022-05-09,57.00757
2022-05-10,58.71212
2022-05-11,63.25757
2022-05-12,56.62878
2022-05-13,49.05303
2022-05-14,29.16666
2022-05-15,33.90151
2022-05-16,56.43939
2022-05-17,52.65151
2022-05-18,54.73484
2022-05-19,53.78787
2022-05-20,58.33333
2022-05-21,36.55303
2022-05-22,37.5
2022-05-23,55.49242
2022-05-24,54.16666
2022-05-25,60.22727
2022-05-26,55.11363
2022-05-27,47.34848
2022-05-28,26.32575
2022-05-29,32.57575
2022-05-30,53.97727
2022-05-31,53.21969
2022-06-01,37.68939
2022-06-02,51.89393
2022-06-03,51.32575
2022-06-04,31.25
2022-06-05,29.92424
2022-06-06,31.0606
2022-06-07,46.7803
2022-06-08,58.52272
2022-06-09,54.35606
2022-06-10,49.62121
2022-06-11,27.46212
2022-06-12,27.46212
2022-06-13,56.62878
2022-06-14,49.05303
2022-06-15,55.49242
2022-06-16,46.7803
2022-06-17,42.80303
2022-06-18,29.35606
2022-06-19,25.56818
2022-06-20,54.92424
2022-06-21,54.54545
2022-06-22,45.45454
2022-06-23,46.40151
2022-06-24,44.12878
2022-06-25,28.21969
2022-06-26,25.37878
2022-06-27,47.34848
2022-06-28,53.0303
2022-06-29,51.13636
2022-06-30,49.24242
2022-07-01,41.09848
2022-07-02,23.29545
2022-07-03,23.29545
2022-07-04,51.51515
2022-07-05,46.96969
2022-07-06,48.48484
2022-07-07,50.18939
2022-07-08,38.82575
2022-07-09,27.27272
2022-07-10,28.78787
2022-07-11,51.70454
2022-07-12,54.73484
2022-07-13,52.27272
2022-07-14,48.29545
2022-07-15,48.29545
2022-07-16,22.91666
2022-07-17,23.10606
2022-07-18,43.93939
2022-07-19,47.53787
2022-07-20,55.87121
2022-07-21,43.18181
2022-07-22,45.07575
2022-07-23,30.11363
2022-07-24,29.35606
2022-07-25,53.97727
2022-07-26,47.53787
2022-07-27,55.68181
2022-07-28,45.26515
2022-07-29,46.5909
2022-07-30,23.29545
2022-07-31,30.87121
2022-08-01,46.5909
2022-08-02,49.05303
2022-08-03,42.23484
2022-08-04,47.34848
2022-08-05,45.26515
2022-08-06,19.31818
2022-08-07,22.53787
2022-08-08,45.45454
2022-08-09,44.31818
2022-08-10,56.25
2022-08-11,48.10606
2022-08-12,40.3409
2022-08-13,30.68181
2022-08-14,25.94696
2022-08-15,30.68181
2022-08-16,48.29545
2022-08-17,57.95454
2022-08-18,57.00757
2022-08-19,43.37121
2022-08-20,27.27272
2022-08-21,25.75757
2022-08-22,60.03787
2022-08-23,60.79545
2022-08-24,62.87878
2022-08-25,54.35606
2022-08-26,46.21212
2022-08-27,29.16666
2022-08-28,25.56818
2022-08-29,54.73484
2022-08-30,52.46212
2022-08-31,46.96969
2022-09-01,43.93939
2022-09-02,47.34848
2022-09-03,25.94696
2022-09-04,29.73484
2022-09-05,51.51515
2022-09-06,39.39393
2022-09-07,56.43939
2022-09-08,41.85606
2022-09-09,17.04545
2022-09-10,21.7803
2022-09-11,23.48484
2022-09-12,27.46212
2022-09-13,56.43939
2022-09-14,60.22727
2022-09-15,57.38636
2022-09-16,50.18939
2022-09-17,28.0303
2022-09-18,27.8409
2022-09-19,62.87878
2022-09-20,55.11363
2022-09-21,56.62878
2022-09-22,51.32575
2022-09-23,42.23484
2022-09-24,23.86363
2022-09-25,24.8106
2022-09-26,55.68181
2022-09-27,55.68181
2022-09-28,59.2803
2022-09-29,54.54545
2022-09-30,50.0
2022-10-01,26.13636
2022-10-02,22.15909
2022-10-03,27.65151
2022-10-04,50.75757
2022-10-05,48.86363
2022-10-06,51.32575
2022-10-07,42.80303
2022-10-08,27.08333
2022-10-09,29.92424
2022-10-10,31.25
2022-10-11,50.0
2022-10-12,46.5909
2022-10-13,51.89393
2022-10-14,40.3409
2022-10-15,25.75757
2022-10-16,25.0
2022-10-17,57.57575
2022-10-18,47.53787
2022-10-19,48.10606
2022-10-20,57.57575
2022-10-21,47.15909
2022-10-22,31.81818
2022-10-23,33.14393
2022-10-24,59.2803
2022-10-25,60.41666
2022-10-26,59.0909
2022-10-27,53.21969
2022-10-28,47.34848
2022-10-29,23.48484
2022-10-30,26.89393
2022-10-31,55.49242
2022-11-01,44.88636
2022-11-02,62.5
2022-11-03,53.59848
2022-11-04,50.56818
2022-11-05,24.62121
2022-11-06,24.43181
2022-11-07,54.73484
2022-11-08,64.77272
2022-11-09,53.59848
2022-11-10,55.87121
2022-11-11,44.50757
2022-11-12,26.70454
2022-11-13,27.65151
2022-11-14,50.94696
2022-11-15,53.59848
2022-11-16,49.8106
2022-11-17,43.5606
2022-11-18,42.99242
2022-11-19,25.75757
2022-11-20,26.13636
2022-11-21,55.49242
2022-11-22,54.35606
2022-11-23,56.25
2022-11-24,53.21969
2022-11-25,46.02272
2022-11-26,30.30303
2022-11-27,27.65151
2022-11-28,54.54545
2022-11-29,46.40151
2022-11-30,53.0303
2022-12-01,43.75
2022-12-02,49.62121
2022-12-03,25.75757
2022-12-04,30.11363
2022-12-05,50.75757
2022-12-06,50.18939
2022-12-07,45.07575
2022-12-08,52.08333
2022-12-09,49.62121
2022-12-10,29.92424
2022-12-11,27.8409
2022-12-12,66.66666
2022-12-13,54.35606
2022-12-14,50.94696
2022-12-15,52.8409
2022-12-16,44.88636
2022-12-17,23.67424
2022-12-18,32.00757
2022-12-19,59.46969
2022-12-20,57.19696
2022-12-21,50.18939
2022-12-22,57.00757
2022-12-23,44.12878
2022-12-24,27.8409
2022-12-25,28.78787
2022-12-26,55.68181
2022-12-27,57.95454
2022-12-28,58.90151
2022-12-29,52.8409
2022-12-30,50.37878
2022-12-31,29.73484
2023-01-01,29.35606
2023-01-02,52.46212
2023-01-03,58.52272
2023-01-04,57.95454
2023-01-05,58.33333
2023-01-06,47.15909
2023-01-07,34.2803
2023-01-08,34.46969
2023-01-09,56.25
2023-01-10,60.03787
2023-01-11,52.65151
2023-01-12,57.19696
2023-01-13,53.40909
2023-01-14,38.25757
2023-01-15,29.73484
2023-01-16,60.41666
2023-01-17,53.40909
2023-01-18,53.0303
2023-01-19,55.68181
2023-01-20,51.89393
2023-01-21,28.0303
2023-01-22,34.84848
2023-01-23,30.68181
2023-01-24,34.65909
2023-01-25,71.40151
2023-01-26,71.5909
2023-01-27,59.84848
2023-01-28,40.5303
2023-01-29,40.15151
2023-01-30,65.5303
2023-01-31,62.68939
2023-02-01,64.39393
2023-02-02,53.97727
2023-02-03,51.32575
2023-02-04,33.52272
2023-02-05,28.21969
2023-02-06,54.54545
2023-02-07,60.03787
2023-02-08,62.5
2023-02-09,61.55303
2023-02-10,56.25
2023-02-11,34.84848
2023-02-12,32.19696
2023-02-13,59.46969
2023-02-14,59.84848
2023-02-15,56.81818
2023-02-16,54.73484
2023-02-17,51.51515
2023-02-18,29.73484
2023-02-19,30.49242
2023-02-20,57.57575
2023-02-21,58.14393
2023-02-22,55.11363
2023-02-23,57.19696
2023-02-24,46.5909
2023-02-25,30.30303
2023-02-26,34.84848
2023-02-27,59.65909
2023-02-28,55.68181
2023-03-01,42.99242
2023-03-02,45.64393
2023-03-03,45.64393
2023-03-04,33.52272
2023-03-05,29.73484
2023-03-06,62.3106
2023-03-07,55.11363
2023-03-08,58.52272
2023-03-09,53.21969
2023-03-10,52.08333
2023-03-11,30.87121
2023-03-12,32.95454
2023-03-13,50.0
2023-03-14,53.97727
2023-03-15,64.77272
2023-03-16,47.15909
2023-03-17,50.75757
2023-03-18,26.89393
2023-03-19,30.87121
2023-03-20,59.46969
2023-03-21,59.65909
2023-03-22,52.65151
2023-03-23,50.75757
2023-03-24,44.31818
2023-03-25,31.25
2023-03-26,25.18939
2023-03-27,58.33333
2023-03-28,53.59848
2023-03-29,50.75757
2023-03-30,59.46969
2023-03-31,43.5606
2023-04-01,26.32575
2023-04-02,26.70454
2023-04-03,48.67424
2023-04-04,41.47727
2023-04-05,55.68181
2023-04-06,51.89393
2023-04-07,43.5606
2023-04-08,28.59848
2023-04-09,23.48484
2023-04-10,56.43939
2023-04-11,61.55303
2023-04-12,52.8409
2023-04-13,45.64393
2023-04-14,45.64393
2023-04-15,31.43939
2023-04-16,25.56818
2023-04-17,50.37878
2023-04-18,53.21969
2023-04-19,45.45454
2023-04-20,48.48484
2023-04-21,46.02272
2023-04-22,28.40909
2023-04-23,25.94696
2023-04-24,52.65151
2023-04-25,57.00757
2023-04-26,49.8106
2023-04-27,46.21212
2023-04-28,44.88636
2023-04-29,26.89393
2023-04-30,24.8106
2023-05-01,35.60606
2023-05-02,49.43181
2023-05-03,49.62121
2023-05-04,49.05303
2023-05-05,31.25
2023-05-06,26.32575
2023-05-07,25.56818
2023-05-08,53.78787
2023-05-09,56.0606
2023-05-10,55.49242
2023-05-11,54.16666
2023-05-12,48.29545
2023-05-13,26.89393
2023-05-14,27.27272
2023-05-15,42.61363
2023-05-16,53.0303
2023-05-17,51.13636
2023-05-18,54.35606
2023-05-19,50.37878
2023-05-20,27.46212
2023-05-21,31.0606
2023-05-22,62.3106
2023-05-23,53.97727
2023-05-24,62.5
2023-05-25,61.93181
2023-05-26,43.18181
2023-05-27,28.40909
2023-05-28,27.46212
2023-05-29,30.68181
2023-05-30,56.43939
2023-05-31,55.68181
2023-06-01,48.48484
