date,셀트리온주가
2020-11-01,0.64568
2020-11-02,6.70454
2020-11-03,7.77645
2020-11-04,8.68659
2020-11-05,8.35494
2020-11-06,10.4031
2020-11-07,1.27837
2020-11-08,1.15942
2020-11-09,10.90924
2020-11-10,10.17847
2020-11-11,15.87371
2020-11-12,12.07598
2020-11-13,9.51544
2020-11-14,1.28866
2020-11-15,0.96514
2020-11-16,9.17241
2020-11-17,9.17648
2020-11-18,10.80899
2020-11-19,11.7148
2020-11-20,9.05807
2020-11-21,1.15942
2020-11-22,1.31088
2020-11-23,11.72238
2020-11-24,11.65844
2020-11-25,27.69554
2020-11-26,17.92945
2020-11-27,14.15313
2020-11-28,2.26248
2020-11-29,1.86797
2020-11-30,16.96702
2020-12-01,14.40377
2020-12-02,14.08594
2020-12-03,15.23696
2020-12-04,20.37294
2020-12-05,2.82092
2020-12-06,2.31234
2020-12-07,22.83675
2020-12-08,26.28385
2020-12-09,22.24877
2020-12-10,18.51662
2020-12-11,16.04739
2020-12-12,2.32209
2020-12-13,2.00724
2020-12-14,16.04522
2020-12-15,17.85359
2020-12-16,16.89467
2020-12-17,13.58196
2020-12-18,13.32807
2020-12-19,1.94519
2020-12-20,1.64064
2020-12-21,15.43042
2020-12-22,14.11574
2020-12-23,14.21383
2020-12-24,13.07608
2020-12-25,1.86607
2020-12-26,1.43092
2020-12-27,1.65527
2020-12-28,65.00516
2020-12-29,86.21238
2020-12-30,29.78976
2020-12-31,6.01956
2021-01-01,2.41015
2021-01-02,2.01103
2021-01-03,1.96335
2021-01-04,19.11787
2021-01-05,18.0251
2021-01-06,16.19615
2021-01-07,15.70924
2021-01-08,18.19228
2021-01-09,2.67325
2021-01-10,2.09584
2021-01-11,20.7707
2021-01-12,21.26953
2021-01-13,29.99677
2021-01-14,100.0
2021-01-15,26.87373
2021-01-16,3.88768
2021-01-17,3.38045
2021-01-18,29.40798
2021-01-19,26.15921
2021-01-20,19.7053
2021-01-21,18.6884
2021-01-22,17.13826
2021-01-23,2.54671
2021-01-24,2.14543
2021-01-25,17.92783
2021-01-26,18.66618
2021-01-27,20.39353
2021-01-28,19.13684
2021-01-29,16.53484
2021-01-30,2.32236
2021-01-31,1.78885
2021-02-01,31.32419
2021-02-02,23.09714
2021-02-03,18.32424
2021-02-04,16.05931
2021-02-05,27.75298
2021-02-06,4.98966
2021-02-07,2.30556
2021-02-08,17.28404
2021-02-09,14.33142
2021-02-10,12.43771
2021-02-11,2.60145
2021-02-12,1.89967
2021-02-13,1.43363
2021-02-14,1.5412
2021-02-15,14.76495
2021-02-16,13.28553
2021-02-17,13.7868
2021-02-18,13.08828
2021-02-19,12.31171
2021-02-20,1.69781
2021-02-21,1.49757
2021-02-22,12.70839
2021-02-23,13.29474
2021-02-24,13.97214
2021-02-25,16.87408
2021-02-26,13.55405
2021-02-27,1.75715
2021-02-28,1.28595
2021-03-01,1.50435
2021-03-02,11.85678
2021-03-03,12.1971
2021-03-04,11.87656
2021-03-05,10.20367
2021-03-06,1.34015
2021-03-07,1.11877
2021-03-08,10.02186
2021-03-09,10.17089
2021-03-10,9.66664
2021-03-11,10.15138
2021-03-12,9.55284
2021-03-13,1.25236
2021-03-14,0.97896
2021-03-15,8.72506
2021-03-16,9.03124
2021-03-17,8.26281
2021-03-18,8.51941
2021-03-19,7.67077
2021-03-20,1.10956
2021-03-21,0.93127
2021-03-22,8.51345
2021-03-23,8.89387
2021-03-24,8.7397
2021-03-25,9.15914
2021-03-26,10.31287
2021-03-27,4.4323
2021-03-28,2.61012
2021-03-29,16.68387
2021-03-30,11.78877
2021-03-31,10.07009
2021-04-01,9.40516
2021-04-02,8.5381
2021-04-03,1.36453
2021-04-04,1.0234
2021-04-05,8.97597
2021-04-06,8.71829
2021-04-07,8.46142
2021-04-08,8.49719
2021-04-09,8.00459
2021-04-10,1.06404
2021-04-11,0.84755
2021-04-12,7.83822
2021-04-13,8.96025
2021-04-14,8.05824
2021-04-15,7.52175
2021-04-16,7.37164
2021-04-17,1.04941
2021-04-18,1.01608
2021-04-19,8.70989
2021-04-20,8.6725
2021-04-21,8.66031
2021-04-22,8.3357
2021-04-23,7.72361
2021-04-24,1.0635
2021-04-25,0.92802
2021-04-26,8.45004
2021-04-27,9.78125
2021-04-28,9.35666
2021-04-29,9.3908
2021-04-30,8.13898
2021-05-01,1.21578
2021-05-02,1.03396
2021-05-03,12.18897
2021-05-04,12.02016
2021-05-05,2.16548
2021-05-06,10.07334
2021-05-07,10.74315
2021-05-08,1.40138
2021-05-09,1.14695
2021-05-10,12.157
2021-05-11,9.92947
2021-05-12,9.34501
2021-05-13,9.43036
2021-05-14,8.9066
2021-05-15,1.36155
2021-05-16,1.26103
2021-05-17,9.01092
2021-05-18,8.12869
2021-05-19,1.21903
2021-05-20,7.38871
2021-05-21,7.27301
2021-05-22,0.90878
2021-05-23,0.87329
2021-05-24,7.01533
2021-05-25,7.50711
2021-05-26,6.73841
2021-05-27,6.83731
2021-05-28,7.45103
2021-05-29,0.91501
2021-05-30,0.71749
2021-05-31,7.01804
2021-06-01,6.47423
2021-06-02,6.44984
2021-06-03,6.9988
2021-06-04,6.14014
2021-06-05,0.85351
2021-06-06,0.71126
2021-06-07,6.58884
2021-06-08,6.88093
2021-06-09,6.2114
2021-06-10,6.37506
2021-06-11,6.59941
2021-06-12,0.8741
2021-06-13,0.75596
2021-06-14,13.41396
2021-06-15,9.49946
2021-06-16,7.62227
2021-06-17,6.97089
2021-06-18,7.2012
2021-06-19,0.90499
2021-06-20,0.80257
2021-06-21,9.3843
2021-06-22,7.58867
2021-06-23,9.20872
2021-06-24,7.95609
2021-06-25,9.38024
2021-06-26,1.36833
2021-06-27,0.93127
2021-06-28,7.54722
2021-06-29,6.64385
2021-06-30,7.24835
2021-07-01,6.662
2021-07-02,6.32872
2021-07-03,0.86462
2021-07-04,0.80934
2021-07-05,8.7023
2021-07-06,7.51335
2021-07-07,7.29604
2021-07-08,6.99176
2021-07-09,7.24131
2021-07-10,0.9161
2021-07-11,0.6847
2021-07-12,7.0221
2021-07-13,7.4849
2021-07-14,6.54224
2021-07-15,6.95572
2021-07-16,8.62833
2021-07-17,1.77557
2021-07-18,1.05673
2021-07-19,7.55399
2021-07-20,11.5105
2021-07-21,8.69282
2021-07-22,7.61821
2021-07-23,6.98363
2021-07-24,0.87329
2021-07-25,0.64514
2021-07-26,6.66579
2021-07-27,6.5818
2021-07-28,5.95616
2021-07-29,5.87731
2021-07-30,6.11684
2021-07-31,0.86082
2021-08-01,0.63349
2021-08-02,7.38681
2021-08-03,6.73516
2021-08-04,8.66708
2021-08-05,8.06908
2021-08-06,7.54993
2021-08-07,0.93344
2021-08-08,0.75569
2021-08-09,7.09526
2021-08-10,8.07097
2021-08-11,13.36167
2021-08-12,12.22203
2021-08-13,9.94112
2021-08-14,1.20602
2021-08-15,0.91203
2021-08-16,1.82082
2021-08-17,9.78667
2021-08-18,8.33841
2021-08-19,7.99511
2021-08-20,7.74176
2021-08-21,0.94374
2021-08-22,0.73104
2021-08-23,12.11961
2021-08-24,10.46894
2021-08-25,8.52076
2021-08-26,9.01363
2021-08-27,11.29427
2021-08-28,1.36345
2021-08-29,1.16457
2021-08-30,10.5402
2021-08-31,9.63223
2021-09-01,8.67467
2021-09-02,7.53719
2021-09-03,7.5399
2021-09-04,0.87247
2021-09-05,0.68416
2021-09-06,7.22749
2021-09-07,6.81916
2021-09-08,6.60564
2021-09-09,6.69641
2021-09-10,6.37777
2021-09-11,0.74404
2021-09-12,0.60585
2021-09-13,6.4642
2021-09-14,6.49103
2021-09-15,7.53177
2021-09-16,6.33794
2021-09-17,9.12174
2021-09-18,2.19637
2021-09-19,0.92992
2021-09-20,0.55491
2021-09-21,0.60775
2021-09-22,0.80419
2021-09-23,10.85018
2021-09-24,7.8897
2021-09-25,0.80284
2021-09-26,0.56033
2021-09-27,6.53248
2021-09-28,6.37804
2021-09-29,6.8449
2021-09-30,6.47233
2021-10-01,7.18847
2021-10-02,0.99793
2021-10-03,0.65192
2021-10-04,1.21632
2021-10-05,11.95026
2021-10-06,11.37637
2021-10-07,9.84628
2021-10-08,8.53187
2021-10-09,0.87004
2021-10-10,0.70177
2021-10-11,1.12013
2021-10-12,7.45943
2021-10-13,6.84788
2021-10-14,6.94027
2021-10-15,6.82972
2021-10-16,0.91583
2021-10-17,0.67007
2021-10-18,6.10952
2021-10-19,6.94325
2021-10-20,6.26207
2021-10-21,6.16154
2021-10-22,5.69442
2021-10-23,0.76572
2021-10-24,0.60423
2021-10-25,6.29404
2021-10-26,6.885
2021-10-27,5.81228
2021-10-28,5.80686
2021-10-29,7.85611
2021-10-30,1.17242
2021-10-31,0.79986
2021-11-01,7.35755
2021-11-02,7.87236
2021-11-03,7.24943
2021-11-04,6.90911
2021-11-05,6.98769
2021-11-06,1.10821
2021-11-07,0.93859
2021-11-08,9.7948
2021-11-09,8.7676
2021-11-10,11.12059
2021-11-11,8.15172
2021-11-12,17.33145
2021-11-13,7.32259
2021-11-14,2.84802
2021-11-15,22.21382
2021-11-16,14.12794
2021-11-17,10.9675
2021-11-18,9.85793
2021-11-19,10.38278
2021-11-20,1.5076
2021-11-21,1.21686
2021-11-22,10.418
2021-11-23,11.43463
2021-11-24,10.20747
2021-11-25,9.05969
2021-11-26,9.58372
2021-11-27,1.99342
2021-11-28,1.94004
2021-11-29,11.93319
2021-11-30,11.59774
2021-12-01,10.81712
2021-12-02,9.53712
2021-12-03,8.73671
2021-12-04,1.30384
2021-12-05,1.09168
2021-12-06,8.72317
2021-12-07,9.31439
2021-12-08,9.39487
2021-12-09,9.56232
2021-12-10,8.24872
2021-12-11,1.29462
2021-12-12,1.1036
2021-12-13,8.34816
2021-12-14,7.60981
2021-12-15,7.90136
2021-12-16,7.59978
2021-12-17,7.19091
2021-12-18,1.22553
2021-12-19,0.96379
2021-12-20,7.79975
2021-12-21,7.20473
2021-12-22,7.88103
2021-12-23,8.50017
2021-12-24,7.21773
2021-12-25,1.79752
2021-12-26,1.52819
2021-12-27,8.45058
2021-12-28,11.04174
2021-12-29,9.71595
2021-12-30,8.81909
2021-12-31,2.68138
2022-01-01,0.87356
2022-01-02,0.92314
2022-01-03,8.27419
2022-01-04,8.19453
2022-01-05,9.31737
2022-01-06,9.62518
2022-01-07,8.74322
2022-01-08,1.26888
2022-01-09,1.14831
2022-01-10,9.90752
2022-01-11,11.29427
2022-01-12,10.08256
2022-01-13,7.77157
2022-01-14,12.3949
2022-01-15,2.18011
2022-01-16,1.59024
2022-01-17,12.36645
2022-01-18,11.34034
2022-01-19,11.42514
2022-01-20,10.84313
2022-01-21,9.90562
2022-01-22,2.28985
2022-01-23,1.73357
2022-01-24,10.28686
2022-01-25,10.04543
2022-01-26,8.38068
2022-01-27,9.54633
2022-01-28,8.63294
2022-01-29,1.18218
2022-01-30,0.80203
2022-01-31,0.75
2022-02-01,0.80555
2022-02-02,0.98492
2022-02-03,9.19626
2022-02-04,7.84798
2022-02-05,1.22011
2022-02-06,1.01364
2022-02-07,7.73065
2022-02-08,7.79731
2022-02-09,7.33289
2022-02-10,6.99988
2022-02-11,6.68666
2022-02-12,1.09466
2022-02-13,0.88331
2022-02-14,7.11531
2022-02-15,6.99067
2022-02-16,7.70898
2022-02-17,7.38031
2022-02-18,6.12199
2022-02-19,0.93344
2022-02-20,0.83292
2022-02-21,7.4765
2022-02-22,7.29496
2022-02-23,6.84137
2022-02-24,7.92791
2022-02-25,6.73516
2022-02-26,0.95376
2022-02-27,0.7099
2022-02-28,6.31165
2022-03-01,1.16971
2022-03-02,6.11467
2022-03-03,9.32279
2022-03-04,6.92808
2022-03-05,0.92992
2022-03-06,0.82072
2022-03-07,6.56771
2022-03-08,9.21035
2022-03-09,1.39434
2022-03-10,7.32557
2022-03-11,9.01526
2022-03-12,3.13469
2022-03-13,1.51329
2022-03-14,12.06243
2022-03-15,8.90877
2022-03-16,7.8198
2022-03-17,10.04462
2022-03-18,9.47886
2022-03-19,1.3835
2022-03-20,1.13882
2022-03-21,7.54478
2022-03-22,10.09529
2022-03-23,7.4746
2022-03-24,6.66525
2022-03-25,6.64845
2022-03-26,1.16267
2022-03-27,0.75759
2022-03-28,6.42654
2022-03-29,6.37696
2022-03-30,6.92104
2022-03-31,6.22766
2022-04-01,5.17743
2022-04-02,0.65408
2022-04-03,0.54164
2022-04-04,5.68276
2022-04-05,5.36439
2022-04-06,5.15386
2022-04-07,5.15034
2022-04-08,4.98045
2022-04-09,0.62401
2022-04-10,0.49801
2022-04-11,4.93791
2022-04-12,4.65936
2022-04-13,5.1926
2022-04-14,4.87423
2022-04-15,4.93547
2022-04-16,0.71667
2022-04-17,0.58147
2022-04-18,4.8661
2022-04-19,4.93167
2022-04-20,4.63552
2022-04-21,4.63091
2022-04-22,4.34316
2022-04-23,0.55925
2022-04-24,0.41808
2022-04-25,4.55531
2022-04-26,9.24476
2022-04-27,8.8871
2022-04-28,7.5567
2022-04-29,6.65387
2022-04-30,0.75244
2022-05-01,0.5858
2022-05-02,5.31724
2022-05-03,5.26793
2022-05-04,4.59108
2022-05-05,0.74756
2022-05-06,4.67047
2022-05-07,0.57117
2022-05-08,0.44057
2022-05-09,4.67318
2022-05-10,4.71437
2022-05-11,4.56588
2022-05-12,5.42915
2022-05-13,8.49367
2022-05-14,1.30709
2022-05-15,0.88169
2022-05-16,6.3439
2022-05-17,5.6451
2022-05-18,5.53482
2022-05-19,5.43484
2022-05-20,5.54214
2022-05-21,0.73375
2022-05-22,0.52592
2022-05-23,5.46735
2022-05-24,4.8073
2022-05-25,7.87995
2022-05-26,5.81499
2022-05-27,5.34488
2022-05-28,0.75244
2022-05-29,0.47119
2022-05-30,5.23325
2022-05-31,5.33838
2022-06-01,1.00524
2022-06-02,4.56697
2022-06-03,5.50366
2022-06-04,0.76761
2022-06-05,0.55952
2022-06-06,0.66086
2022-06-07,4.50898
2022-06-08,5.48713
2022-06-09,5.32998
2022-06-10,4.85201
2022-06-11,0.72074
2022-06-12,0.4804
2022-06-13,5.06038
2022-06-14,5.03464
2022-06-15,4.8447
2022-06-16,4.68212
2022-06-17,4.87748
2022-06-18,0.64243
2022-06-19,0.40535
2022-06-20,4.84063
2022-06-21,4.38922
2022-06-22,5.45733
2022-06-23,6.49997
2022-06-24,8.35087
2022-06-25,1.45178
2022-06-26,1.0001
2022-06-27,7.77699
2022-06-28,6.53086
2022-06-29,6.07077
2022-06-30,7.64693
2022-07-01,6.00981
2022-07-02,0.75488
2022-07-03,0.66032
2022-07-04,5.77435
2022-07-05,6.16127
2022-07-06,8.15009
2022-07-07,7.15921
2022-07-08,6.53032
2022-07-09,0.6679
2022-07-10,0.51183
2022-07-11,6.10708
2022-07-12,5.90197
2022-07-13,6.64114
2022-07-14,5.64212
2022-07-15,5.16903
2022-07-16,0.55275
2022-07-17,0.43353
2022-07-18,5.38444
2022-07-19,4.89509
2022-07-20,4.78834
2022-07-21,4.59894
2022-07-22,4.22908
2022-07-23,0.45466
2022-07-24,0.36687
2022-07-25,5.47196
2022-07-26,4.58377
2022-07-27,5.23
2022-07-28,5.25005
2022-07-29,4.77154
2022-07-30,0.52457
2022-07-31,0.38828
2022-08-01,4.28463
2022-08-02,3.96084
2022-08-03,4.02451
2022-08-04,4.6851
2022-08-05,7.85611
2022-08-06,1.29462
2022-08-07,0.9413
2022-08-08,8.82721
2022-08-09,9.95087
2022-08-10,7.47514
2022-08-11,6.9717
2022-08-12,5.99735
2022-08-13,0.6175
2022-08-14,0.4701
2022-08-15,0.67657
2022-08-16,6.24662
2022-08-17,5.48199
2022-08-18,5.92988
2022-08-19,5.02868
2022-08-20,0.50966
2022-08-21,0.42865
2022-08-22,4.82194
2022-08-23,4.548
2022-08-24,4.38028
2022-08-25,4.57564
2022-08-26,4.80676
2022-08-27,0.56223
2022-08-28,0.39776
2022-08-29,4.27027
2022-08-30,4.26946
2022-08-31,4.18763
2022-09-01,3.73703
2022-09-02,3.77361
2022-09-03,0.43949
2022-09-04,0.29723
2022-09-05,3.62133
2022-09-06,3.449
2022-09-07,3.48504
2022-09-08,3.56497
2022-09-09,0.40941
2022-09-10,0.28883
2022-09-11,0.27745
2022-09-12,0.38638
2022-09-13,4.33232
2022-09-14,4.32961
2022-09-15,3.70207
2022-09-16,3.49886
2022-09-17,0.41429
2022-09-18,0.31891
2022-09-19,3.54031
2022-09-20,3.41784
2022-09-21,3.76683
2022-09-22,3.64246
2022-09-23,3.41432
2022-09-24,0.44192
2022-09-25,0.32568
2022-09-26,3.8847
2022-09-27,3.70803
2022-09-28,4.75826
2022-09-29,5.01323
2022-09-30,5.1059
2022-10-01,0.51861
2022-10-02,0.33002
2022-10-03,0.50018
2022-10-04,4.27894
2022-10-05,3.6617
2022-10-06,3.54329
2022-10-07,3.30648
2022-10-08,0.37202
2022-10-09,0.26309
2022-10-10,0.43461
2022-10-11,3.46878
2022-10-12,3.25554
2022-10-13,3.25933
2022-10-14,4.19223
2022-10-15,0.52619
2022-10-16,0.34086
2022-10-17,3.97791
2022-10-18,4.32798
2022-10-19,4.07247
2022-10-20,3.34089
2022-10-21,3.47691
2022-10-22,0.40074
2022-10-23,0.26743
2022-10-24,3.74868
2022-10-25,4.93194
2022-10-26,4.17137
2022-10-27,4.8848
2022-10-28,4.06326
2022-10-29,0.44707
2022-10-30,0.30157
2022-10-31,4.62007
2022-11-01,4.26566
2022-11-02,3.92859
2022-11-03,3.67444
2022-11-04,3.39535
2022-11-05,0.37066
2022-11-06,0.27935
2022-11-07,3.50698
2022-11-08,3.95081
2022-11-09,4.01015
2022-11-10,3.94973
2022-11-11,4.78373
2022-11-12,0.55627
2022-11-13,0.39126
2022-11-14,4.27813
2022-11-15,3.87115
2022-11-16,4.17272
2022-11-17,3.49019
2022-11-18,3.18861
2022-11-19,0.35007
2022-11-20,0.24955
2022-11-21,2.96914
2022-11-22,2.90465
2022-11-23,2.92389
2022-11-24,3.0236
2022-11-25,2.60903
2022-11-26,0.29317
2022-11-27,0.21459
2022-11-28,2.71986
2022-11-29,2.81334
2022-11-30,2.91034
2022-12-01,3.24145
2022-12-02,2.59142
2022-12-03,0.2612
2022-12-04,0.21486
2022-12-05,2.83908
2022-12-06,2.47843
2022-12-07,2.79572
2022-12-08,2.74831
2022-12-09,2.91332
2022-12-10,0.33734
2022-12-11,0.27583
2022-12-12,2.64751
2022-12-13,2.85479
2022-12-14,3.35769
2022-12-15,2.851
2022-12-16,2.76456
2022-12-17,0.47308
2022-12-18,0.34113
2022-12-19,3.01032
2022-12-20,2.63179
2022-12-21,2.82661
2022-12-22,2.78489
2022-12-23,2.95288
2022-12-24,0.29209
2022-12-25,0.25144
2022-12-26,2.88839
2022-12-27,2.88216
2022-12-28,3.07427
2022-12-29,3.11708
2022-12-30,1.20358
2022-12-31,0.27556
2023-01-01,0.48853
2023-01-02,3.09567
2023-01-03,2.94963
2023-01-04,2.99135
2023-01-05,3.0786
2023-01-06,3.01168
2023-01-07,0.37175
2023-01-08,0.29019
2023-01-09,3.26556
2023-01-10,2.98919
2023-01-11,2.90058
2023-01-12,3.0572
2023-01-13,3.15962
2023-01-14,0.36714
2023-01-15,0.27339
2023-01-16,2.96317
2023-01-17,2.62583
2023-01-18,2.47247
2023-01-19,2.47166
2023-01-20,2.19203
2023-01-21,0.25361
2023-01-22,0.19508
2023-01-23,0.21947
2023-01-24,0.25497
2023-01-25,2.9228
2023-01-26,2.86048
2023-01-27,3.08294
2023-01-28,0.38936
2023-01-29,0.28694
2023-01-30,2.73828
2023-01-31,2.6429
2023-02-01,4.5629
2023-02-02,3.75681
2023-02-03,3.04446
2023-02-04,0.34167
2023-02-05,0.28098
2023-02-06,2.69899
2023-02-07,2.70685
2023-02-08,2.8071
2023-02-09,2.67596
2023-02-10,2.58221
2023-02-11,0.29127
2023-02-12,0.21811
2023-02-13,2.69926
2023-02-14,2.712
2023-02-15,3.19674
2023-02-16,3.13279
2023-02-17,2.75616
2023-02-18,0.42702
2023-02-19,0.30374
2023-02-20,3.0572
2023-02-21,2.91359
2023-02-22,3.92155
2023-02-23,3.07129
2023-02-24,2.906
2023-02-25,0.35468
2023-02-26,0.28125
2023-02-27,2.87538
2023-02-28,3.02062
2023-03-01,0.54787
2023-03-02,3.07481
2023-03-03,5.56219
2023-03-04,1.08355
2023-03-05,0.55573
2023-03-06,4.28111
2023-03-07,4.74959
2023-03-08,4.22556
2023-03-09,4.05974
2023-03-10,3.24226
2023-03-11,0.44301
2023-03-12,0.3078
2023-03-13,3.35633
2023-03-14,3.24551
2023-03-15,3.17859
2023-03-16,3.01032
2023-03-17,3.95054
2023-03-18,0.48094
2023-03-19,0.54624
2023-03-20,3.64951
2023-03-21,3.2195
2023-03-22,3.1924
2023-03-23,2.94908
2023-03-24,2.81577
2023-03-25,0.30184
2023-03-26,0.24575
2023-03-27,3.37205
2023-03-28,4.97421
2023-03-29,3.84189
2023-03-30,3.42434
2023-03-31,3.11518
2023-04-01,0.36795
2023-04-02,0.35928
2023-04-03,3.54709
2023-04-04,4.71382
2023-04-05,4.21716
2023-04-06,3.97411
2023-04-07,3.54411
2023-04-08,0.39857
2023-04-09,0.34194
2023-04-10,4.19278
2023-04-11,5.48578
2023-04-12,6.60754
2023-04-13,5.80849
2023-04-14,4.76747
2023-04-15,0.56277
2023-04-16,0.46306
2023-04-17,4.02668
2023-04-18,3.65249
2023-04-19,3.73242
2023-04-20,3.27423
2023-04-21,3.23684
2023-04-22,0.42485
2023-04-23,0.3032
2023-04-24,3.13577
2023-04-25,3.50211
2023-04-26,3.16395
2023-04-27,2.99461
2023-04-28,2.86997
2023-04-29,0.35088
2023-04-30,0.22353
2023-05-01,0.75678
2023-05-02,3.38749
2023-05-03,3.67985
2023-05-04,3.54004
2023-05-05,0.55546
2023-05-06,0.34628
2023-05-07,0.29994
2023-05-08,3.48748
2023-05-09,5.71582
2023-05-10,3.51565
2023-05-11,3.2195
2023-05-12,2.906
2023-05-13,0.32839
2023-05-14,0.23654
2023-05-15,3.28263
2023-05-16,3.09459
2023-05-17,3.33764
2023-05-18,3.2951
2023-05-19,3.32192
2023-05-20,0.38665
2023-05-21,0.32406
2023-05-22,4.13777
2023-05-23,3.79962
2023-05-24,3.72483
2023-05-25,3.30458
2023-05-26,3.13577
2023-05-27,0.35088
2023-05-28,0.29561
2023-05-29,0.5327
