date,공매도
2023-05-29,0.14203
2023-05-30,0.34682
2023-05-31,0.30591
2023-06-01,0.33241
2023-06-02,0.26202
2023-06-03,0.12889
2023-06-04,0.12317
2023-06-05,0.23425
2023-06-06,0.14861
2023-06-07,0.24697
2023-06-08,0.29785
2023-06-09,0.32562
2023-06-10,0.16662
2023-06-11,0.15263
2023-06-12,0.30654
2023-06-13,0.32923
2023-06-14,0.40894
2023-06-15,0.38753
2023-06-16,0.36251
2023-06-17,0.14182
2023-06-18,0.14649
2023-06-19,0.27877
2023-06-20,0.27474
2023-06-21,0.34322
2023-06-22,0.28789
2023-06-23,0.30273
2023-06-24,0.14967
2023-06-25,0.10748
2023-06-26,0.21178
2023-06-27,0.23065
2023-06-28,0.25736
2023-06-29,0.26626
2023-06-30,0.23107
2023-07-01,0.15581
2023-07-02,0.1344
2023-07-03,0.39897
2023-07-04,0.43035
2023-07-05,0.39813
2023-07-06,0.38498
2023-07-07,0.36823
2023-07-08,0.1698
2023-07-09,0.16853
2023-07-10,0.41509
2023-07-11,0.41
2023-07-12,0.43014
2023-07-13,0.36209
2023-07-14,0.34428
2023-07-15,0.16238
2023-07-16,0.23256
2023-07-17,0.35212
2023-07-18,0.72969
2023-07-19,0.80007
2023-07-20,0.68687
2023-07-21,0.67393
2023-07-22,0.3924
2023-07-23,0.28174
2023-07-24,0.63366
2023-07-25,0.88445
2023-07-26,3.07671
2023-07-27,2.87807
2023-07-28,1.87193
2023-07-29,0.78651
2023-07-30,0.5991
2023-07-31,0.74623
2023-08-01,0.72121
2023-08-02,0.66524
2023-08-03,0.52172
2023-08-04,0.47445
2023-08-05,0.25482
2023-08-06,0.17998
2023-08-07,0.43141
2023-08-08,0.38477
2023-08-09,0.33537
2023-08-10,0.37141
2023-08-11,0.41042
2023-08-12,0.18422
2023-08-13,0.16196
2023-08-14,0.27072
2023-08-15,0.15094
2023-08-16,0.31799
2023-08-17,0.31905
2023-08-18,0.49967
2023-08-19,0.244
2023-08-20,0.18846
2023-08-21,0.31333
2023-08-22,0.26075
2023-08-23,0.31481
2023-08-24,0.28174
2023-08-25,0.29806
2023-08-26,0.13567
2023-08-27,0.13101
2023-08-28,0.27814
2023-08-29,0.28895
2023-08-30,0.28386
2023-08-31,0.30845
2023-09-01,0.36781
2023-09-02,0.14797
2023-09-03,0.12571
2023-09-04,0.24909
2023-09-05,0.32181
2023-09-06,0.37671
2023-09-07,0.47635
2023-09-08,0.39728
2023-09-09,0.31778
2023-09-10,0.2086
2023-09-11,0.31757
2023-09-12,0.44625
2023-09-13,0.37947
2023-09-14,0.28365
2023-09-15,0.30909
2023-09-16,0.14076
2023-09-17,0.19016
2023-09-18,0.3129
2023-09-19,0.30273
2023-09-20,0.27284
2023-09-21,0.28004
2023-09-22,0.23425
2023-09-23,0.10324
2023-09-24,0.09497
2023-09-25,0.28259
2023-09-26,0.56348
2023-09-27,0.28365
2023-09-28,0.11447
2023-09-29,0.09349
2023-09-30,0.08649
2023-10-01,0.11193
2023-10-02,0.09857
2023-10-03,0.10133
2023-10-04,0.33834
2023-10-05,0.32308
2023-10-06,0.26732
2023-10-07,0.09709
2023-10-08,0.08077
2023-10-09,0.12295
2023-10-10,0.2881
2023-10-11,0.54907
2023-10-12,0.47445
2023-10-13,0.37141
2023-10-14,0.15687
2023-10-15,0.72969
2023-10-16,1.19163
2023-10-17,0.84735
2023-10-18,0.7034
2023-10-19,0.66863
2023-10-20,0.70467
2023-10-21,0.29552
2023-10-22,0.22196
2023-10-23,0.54038
2023-10-24,0.56306
2023-10-25,0.80304
2023-10-26,0.90522
2023-10-27,2.04089
2023-10-28,1.81003
2023-10-29,1.61139
2023-10-30,3.05085
2023-10-31,3.67137
2023-11-01,3.43011
2023-11-02,3.13883
2023-11-03,6.32663
2023-11-04,4.86682
2023-11-05,19.41111
2023-11-06,42.75393
2023-11-07,17.40159
2023-11-08,7.04573
2023-11-09,4.64952
2023-11-10,3.60098
2023-11-11,1.95419
2023-11-12,1.88168
2023-11-13,2.4263
2023-11-14,5.24142
2023-11-15,3.80492
2023-11-16,8.67238
2023-11-17,2.90372
2023-11-18,1.09963
2023-11-19,0.827
2023-11-20,1.19926
2023-11-21,1.38264
2023-11-22,0.96522
2023-11-23,1.12379
2023-11-24,0.75025
2023-11-25,0.47339
2023-11-26,0.51409
2023-11-27,1.11362
2023-11-28,1.66757
2023-11-29,1.59909
2023-11-30,1.55733
2023-12-01,1.06995
2023-12-02,0.56582
2023-12-03,0.53105
2023-12-04,1.11213
2023-12-05,1.43585
2023-12-06,1.35084
2023-12-07,1.26435
2023-12-08,0.76955
2023-12-09,0.71973
2023-12-10,0.94932
2023-12-11,0.87406
2023-12-12,0.71019
2023-12-13,0.71294
2023-12-14,0.63429
2023-12-15,0.59974
2023-12-16,0.33622
2023-12-17,0.43459
2023-12-18,0.57642
2023-12-19,0.54207
2023-12-20,0.52384
2023-12-21,0.47148
2023-12-22,0.37099
2023-12-23,0.21496
2023-12-24,0.16387
2023-12-25,0.49013
2023-12-26,0.49501
2023-12-27,0.46809
2023-12-28,0.46088
2023-12-29,0.28322
2023-12-30,0.21687
2023-12-31,0.20118
2024-01-01,0.1785
2024-01-02,0.35594
2024-01-03,0.35806
2024-01-04,1.23446
2024-01-05,0.77633
2024-01-06,0.27114
2024-01-07,0.191
2024-01-08,0.26202
2024-01-09,0.26542
2024-01-10,0.29849
2024-01-11,0.31502
2024-01-12,0.27644
2024-01-13,0.16048
2024-01-14,0.30167
2024-01-15,0.46597
2024-01-16,0.31121
2024-01-17,0.52935
2024-01-18,0.36633
2024-01-19,0.31502
2024-01-20,0.21602
2024-01-21,0.18252
2024-01-22,0.33283
2024-01-23,0.28386
2024-01-24,0.2599
2024-01-25,0.30548
2024-01-26,0.22514
2024-01-27,0.12592
2024-01-28,0.13885
2024-01-29,0.2934
2024-01-30,0.29828
2024-01-31,0.31926
2024-02-01,0.23701
2024-02-02,0.19758
2024-02-03,0.10642
2024-02-04,0.16408
2024-02-05,0.21644
2024-02-06,0.2033
2024-02-07,0.20372
2024-02-08,0.16726
2024-02-09,0.11045
2024-02-10,0.11151
2024-02-11,0.09349
2024-02-12,0.1185
2024-02-13,0.22959
2024-02-14,0.23001
2024-02-15,0.30146
2024-02-16,0.25906
2024-02-17,0.11723
2024-02-18,0.10621
2024-02-19,0.18528
2024-02-20,0.27962
2024-02-21,0.27305
2024-02-22,0.34216
2024-02-23,0.44879
2024-02-24,0.1944
2024-02-25,0.14882
2024-02-26,0.25079
2024-02-27,0.29743
2024-02-28,0.24909
2024-02-29,0.35763
2024-03-01,0.22789
2024-03-02,0.17108
2024-03-03,0.1397
2024-03-04,0.25079
2024-03-05,0.26245
2024-03-06,0.24846
2024-03-07,0.251
2024-03-08,0.24379
2024-03-09,0.15539
2024-03-10,0.1308
2024-03-11,0.25969
2024-03-12,0.2917
2024-03-13,0.74665
2024-03-14,0.64362
2024-03-15,0.37438
2024-03-16,0.18952
2024-03-17,0.2103
2024-03-18,0.34661
2024-03-19,0.35827
2024-03-20,0.27199
