date,금값
2023-05-29,3.0695
2023-05-30,4.97565
2023-05-31,4.85263
2023-06-01,4.49593
2023-06-02,4.3047
2023-06-03,2.75671
2023-06-04,2.38295
2023-06-05,4.26406
2023-06-06,3.39136
2023-06-07,4.53113
2023-06-08,4.11275
2023-06-09,4.2539
2023-06-10,2.94467
2023-06-11,2.6424
2023-06-12,4.45384
2023-06-13,4.808
2023-06-14,5.07507
2023-06-15,4.85663
2023-06-16,4.55762
2023-06-17,2.98713
2023-06-18,2.71606
2023-06-19,4.59137
2023-06-20,4.27313
2023-06-21,4.12
2023-06-22,4.05832
2023-06-23,4.08807
2023-06-24,2.68885
2023-06-25,2.39093
2023-06-26,4.05287
2023-06-27,4.02312
2023-06-28,3.81991
2023-06-29,3.62432
2023-06-30,3.7506
2023-07-01,2.58942
2023-07-02,2.23708
2023-07-03,3.79487
2023-07-04,3.67295
2023-07-05,3.64537
2023-07-06,3.57098
2023-07-07,3.3783
2023-07-08,2.33106
2023-07-09,2.01972
2023-07-10,3.51909
2023-07-11,3.35
2023-07-12,3.35907
2023-07-13,3.45232
2023-07-14,3.3275
2023-07-15,2.27845
2023-07-16,1.95622
2023-07-17,3.49551
2023-07-18,3.39644
2023-07-19,3.46321
2023-07-20,3.27525
2023-07-21,3.41495
2023-07-22,2.18555
2023-07-23,1.93554
2023-07-24,3.37576
2023-07-25,3.52163
2023-07-26,3.40878
2023-07-27,3.52091
2023-07-28,3.23968
2023-07-29,2.1685
2023-07-30,2.01065
2023-07-31,3.14752
2023-08-01,3.27488
2023-08-02,3.37431
2023-08-03,3.23098
2023-08-04,2.96209
2023-08-05,2.10862
2023-08-06,1.87167
2023-08-07,3.39173
2023-08-08,3.32206
2023-08-09,3.17763
2023-08-10,2.89931
2023-08-11,3.29375
2023-08-12,2.34086
2023-08-13,2.00267
2023-08-14,3.30028
2023-08-15,2.41561
2023-08-16,3.73827
2023-08-17,3.55465
2023-08-18,3.56953
2023-08-19,2.69066
2023-08-20,2.09157
2023-08-21,3.3373
2023-08-22,3.47954
2023-08-23,3.59239
2023-08-24,3.48281
2023-08-25,3.0724
2023-08-26,2.06254
2023-08-27,1.8049
2023-08-28,3.06623
2023-08-29,2.97225
2023-08-30,3.27452
2023-08-31,3.133
2023-09-01,2.98386
2023-09-02,2.11515
2023-09-03,1.89671
2023-09-04,3.13082
2023-09-05,3.19795
2023-09-06,3.1907
2023-09-07,3.02668
2023-09-08,3.08075
2023-09-09,2.01936
2023-09-10,1.89562
2023-09-11,3.07712
2023-09-12,3.00636
2023-09-13,2.87718
2023-09-14,2.76215
2023-09-15,2.80025
2023-09-16,1.98452
2023-09-17,1.69858
2023-09-18,2.91564
2023-09-19,2.91963
2023-09-20,2.70264
2023-09-21,3.05934
2023-09-22,2.78537
2023-09-23,1.8176
2023-09-24,1.67391
2023-09-25,4.50609
2023-09-26,3.48643
2023-09-27,2.81658
2023-09-28,2.02553
2023-09-29,1.85462
2023-09-30,1.8245
2023-10-01,1.68624
2023-10-02,2.14019
2023-10-03,2.31147
2023-10-04,4.84792
2023-10-05,4.60697
2023-10-06,4.59717
2023-10-07,2.79481
2023-10-08,2.13511
2023-10-09,3.35907
2023-10-10,5.84653
2023-10-11,4.84901
2023-10-12,4.7543
2023-10-13,4.53984
2023-10-14,3.60945
2023-10-15,2.62281
2023-10-16,5.55986
2023-10-17,4.6135
2023-10-18,4.76446
2023-10-19,5.77541
2023-10-20,6.39882
2023-10-21,3.57606
2023-10-22,2.85867
2023-10-23,5.41472
2023-10-24,5.14039
2023-10-25,4.75575
2023-10-26,5.64042
2023-10-27,5.15127
2023-10-28,3.56227
2023-10-29,2.81223
2023-10-30,7.72873
2023-10-31,12.62201
2023-11-01,10.20095
2023-11-02,6.76749
2023-11-03,6.0276
2023-11-04,3.735
2023-11-05,3.05716
2023-11-06,5.69848
2023-11-07,5.33053
2023-11-08,4.9223
2023-11-09,4.57359
2023-11-10,4.17842
2023-11-11,2.69357
2023-11-12,2.31872
2023-11-13,4.77861
2023-11-14,4.16282
2023-11-15,4.24882
2023-11-16,3.81084
2023-11-17,3.67005
2023-11-18,5.08487
2023-11-19,4.67047
2023-11-20,4.89436
2023-11-21,4.63237
2023-11-22,4.19729
2023-11-23,4.97601
2023-11-24,5.1041
2023-11-25,3.39644
2023-11-26,2.55858
2023-11-27,5.19228
2023-11-28,7.36804
2023-11-29,6.37233
2023-11-30,7.10387
2023-12-01,5.51378
2023-12-02,4.05759
2023-12-03,6.06788
2023-12-04,12.8938
2023-12-05,11.48877
2023-12-06,8.45592
2023-12-07,6.82628
2023-12-08,5.77976
2023-12-09,4.70168
2023-12-10,3.72266
2023-12-11,5.75182
2023-12-12,5.31094
2023-12-13,4.92739
2023-12-14,5.63716
2023-12-15,5.7384
2023-12-16,3.75641
2023-12-17,3.11232
2023-12-18,4.56778
2023-12-19,4.42372
2023-12-20,4.42481
2023-12-21,4.17008
2023-12-22,4.28257
2023-12-23,3.00092
2023-12-24,2.61301
2023-12-25,2.77993
2023-12-26,4.60407
2023-12-27,5.28626
2023-12-28,5.56132
2023-12-29,4.56343
2023-12-30,3.4233
2023-12-31,2.71098
2024-01-01,3.3246
2024-01-02,5.35484
2024-01-03,5.39258
2024-01-04,4.85808
2024-01-05,5.21986
2024-01-06,3.4516
2024-01-07,2.79698
2024-01-08,4.28511
2024-01-09,4.37111
2024-01-10,4.38272
2024-01-11,4.46255
2024-01-12,4.52315
2024-01-13,3.11994
2024-01-14,2.71498
2024-01-15,5.01157
2024-01-16,5.65856
2024-01-17,5.85923
2024-01-18,5.35484
2024-01-19,4.85808
2024-01-20,3.1682
2024-01-21,2.7001
2024-01-22,4.77026
2024-01-23,4.91069
2024-01-24,4.50283
2024-01-25,4.35224
2024-01-26,4.23431
2024-01-27,2.8975
2024-01-28,2.52338
2024-01-29,4.16355
2024-01-30,4.22814
2024-01-31,4.74087
2024-02-01,4.54202
2024-02-02,4.30144
2024-02-03,2.81948
2024-02-04,2.54951
2024-02-05,4.10803
2024-02-06,3.86962
2024-02-07,3.58405
2024-02-08,3.27561
2024-02-09,2.47294
2024-02-10,2.65075
2024-02-11,2.24107
2024-02-12,2.63297
2024-02-13,4.07392
2024-02-14,4.03763
2024-02-15,3.99772
2024-02-16,4.16826
2024-02-17,3.06152
2024-02-18,2.79771
2024-02-19,4.49339
2024-02-20,4.12508
2024-02-21,4.04053
2024-02-22,3.82608
2024-02-23,3.56119
2024-02-24,2.62208
2024-02-25,2.33106
2024-02-26,3.6519
2024-02-27,3.58259
2024-02-28,3.59058
2024-02-29,3.70053
2024-03-01,2.74945
2024-03-02,2.81259
2024-03-03,2.49943
2024-03-04,5.96737
2024-03-05,14.58259
2024-03-06,13.15978
2024-03-07,11.98155
2024-03-08,12.22721
2024-03-09,8.52922
2024-03-10,7.72546
2024-03-11,11.23041
2024-03-12,10.28187
2024-03-13,8.51978
2024-03-14,7.79005
2024-03-15,8.29335
2024-03-16,5.31892
2024-03-17,5.04459
2024-03-18,7.76393
2024-03-19,8.09015
2024-03-20,7.33139
