date,공모주일정
2021-09-09,4.36895
2021-09-10,3.49408
2021-09-11,1.56612
2021-09-12,1.76054
2021-09-13,4.10973
2021-09-14,4.40676
2021-09-15,3.81271
2021-09-16,2.72722
2021-09-17,8.03045
2021-09-18,2.33299
2021-09-19,1.60393
2021-09-20,1.70653
2021-09-21,1.67953
2021-09-22,2.43559
2021-09-23,5.61106
2021-09-24,4.9144
2021-09-25,1.99276
2021-09-26,2.43019
2021-09-27,6.57773
2021-09-28,6.2051
2021-09-29,4.05573
2021-09-30,3.35367
2021-10-01,1.79294
2021-10-02,0.58864
2021-10-03,0.70205
2021-10-04,0.95047
2021-10-05,1.74974
2021-10-06,1.41491
2021-10-07,2.05756
2021-10-08,1.54452
2021-10-09,0.52384
2021-10-10,0.62105
2021-10-11,1.04768
2021-10-12,2.4734
2021-10-13,2.31138
2021-10-14,1.85235
2021-10-15,1.67953
2021-10-16,0.69125
2021-10-17,0.95587
2021-10-18,2.40319
2021-10-19,2.63541
2021-10-20,2.65701
2021-10-21,3.7371
2021-10-22,3.17005
2021-10-23,1.63633
2021-10-24,2.08457
2021-10-25,5.34643
2021-10-26,6.03229
2021-10-27,5.12502
2021-10-28,4.19074
2021-10-29,2.26278
2021-10-30,1.15569
2021-10-31,1.51752
2021-11-01,4.34195
2021-11-02,4.64438
2021-11-03,13.5011
2021-11-04,6.24291
2021-11-05,3.65609
2021-11-06,1.58232
2021-11-07,1.99276
2021-11-08,3.82891
2021-11-09,3.59129
2021-11-10,5.09261
2021-11-11,4.30955
2021-11-12,3.32127
2021-11-13,1.47972
2021-11-14,1.69033
2021-11-15,4.12593
2021-11-16,3.90992
2021-11-17,3.27806
2021-11-18,2.88923
2021-11-19,2.01976
2021-11-20,1.08008
2021-11-21,1.2691
2021-11-22,3.83431
2021-11-23,2.95944
2021-11-24,2.4842
2021-11-25,2.25198
2021-11-26,1.65793
2021-11-27,0.67505
2021-11-28,0.73446
2021-11-29,1.67953
2021-11-30,1.34471
2021-12-01,1.05308
2021-12-02,1.21509
2021-12-03,1.02608
2021-12-04,0.39423
2021-12-05,0.39963
2021-12-06,1.3015
2021-12-07,1.46892
2021-12-08,1.82534
2021-12-09,1.50672
2021-12-10,1.35551
2021-12-11,0.80466
2021-12-12,1.2853
2021-12-13,1.78754
2021-12-14,1.93875
2021-12-15,1.85235
2021-12-16,1.47972
2021-12-17,1.13949
2021-12-18,0.72905
2021-12-19,0.88027
2021-12-20,1.54452
2021-12-21,1.59313
2021-12-22,1.08008
2021-12-23,1.04228
2021-12-24,0.76146
2021-12-25,0.60484
2021-12-26,0.64265
2021-12-27,1.2421
2021-12-28,1.15029
2021-12-29,0.96667
2021-12-30,0.85867
2021-12-31,0.63725
2022-01-01,0.62105
2022-01-02,1.05308
2022-01-03,2.5166
2022-01-04,2.21958
2022-01-05,2.20878
2022-01-06,1.84695
2022-01-07,2.04136
2022-01-08,1.20429
2022-01-09,1.70653
2022-01-10,3.43468
2022-01-11,3.47248
2022-01-12,4.26634
2022-01-13,3.7101
2022-01-14,3.03504
2022-01-15,2.06836
2022-01-16,2.77582
2022-01-17,5.63266
2022-01-18,11.0439
2022-01-19,15.24004
2022-01-20,25.07425
2022-01-21,17.43262
2022-01-22,7.4094
2022-01-23,6.51293
2022-01-24,12.54522
2022-01-25,8.88372
2022-01-26,6.89636
2022-01-27,23.88615
2022-01-28,12.2644
2022-01-29,5.19522
2022-01-30,3.6777
2022-01-31,2.93784
2022-02-01,3.12145
2022-02-02,4.37975
2022-02-03,8.00345
2022-02-04,7.78203
2022-02-05,3.35907
2022-02-06,3.02424
2022-02-07,7.67402
2022-02-08,5.94048
2022-02-09,5.15742
2022-02-10,4.77939
2022-02-11,3.90992
2022-02-12,2.07377
2022-02-13,2.81903
2022-02-14,5.33563
2022-02-15,5.43284
2022-02-16,5.02241
2022-02-17,4.70378
2022-02-18,3.7263
2022-02-19,2.12777
2022-02-20,2.32759
2022-02-21,5.20602
2022-02-22,4.34735
2022-02-23,5.72446
2022-02-24,3.36447
2022-02-25,2.56521
2022-02-26,1.43651
2022-02-27,1.45271
2022-02-28,3.08365
2022-03-01,1.67413
2022-03-02,2.88923
2022-03-03,3.05125
2022-03-04,1.79834
2022-03-05,0.68045
2022-03-06,0.95047
2022-03-07,2.01976
2022-03-08,1.70653
2022-03-09,0.57784
2022-03-10,1.69573
2022-03-11,1.3231
2022-03-12,0.68585
2022-03-13,0.78306
2022-03-14,1.88475
2022-03-15,2.04136
2022-03-16,1.95496
2022-03-17,2.04676
2022-03-18,2.95404
2022-03-19,1.2853
2022-03-20,1.18269
2022-03-21,2.72722
2022-03-22,2.67861
2022-03-23,2.78122
2022-03-24,2.76502
2022-03-25,1.89555
2022-03-26,0.77766
2022-03-27,0.98288
2022-03-28,1.81454
2022-03-29,1.58232
2022-03-30,1.20429
2022-03-31,1.2313
2022-04-01,1.36091
2022-04-02,0.54004
2022-04-03,0.62105
2022-04-04,1.2853
2022-04-05,1.21509
2022-04-06,1.2259
2022-04-07,1.00448
2022-04-08,0.82086
2022-04-09,0.40503
2022-04-10,0.53464
2022-04-11,0.92887
2022-04-12,1.00988
2022-04-13,1.12329
2022-04-14,1.10169
2022-04-15,0.96127
2022-04-16,0.60484
2022-04-17,0.76146
2022-04-18,2.00356
2022-04-19,2.42479
2022-04-20,2.10077
2022-04-21,1.78754
2022-04-22,1.2205
2022-04-23,0.64265
2022-04-24,0.75606
2022-04-25,1.73354
2022-04-26,1.55532
2022-04-27,1.2475
2022-04-28,1.95496
2022-04-29,1.50132
2022-04-30,0.59404
2022-05-01,0.58864
2022-05-02,2.11697
2022-05-03,1.76054
2022-05-04,1.10709
2022-05-05,0.58324
2022-05-06,1.21509
2022-05-07,0.64265
2022-05-08,0.82086
2022-05-09,2.20338
2022-05-10,1.85235
2022-05-11,2.13317
2022-05-12,1.72274
2022-05-13,1.07468
2022-05-14,0.39963
2022-05-15,0.41583
2022-05-16,1.10709
2022-05-17,0.91807
2022-05-18,0.86947
2022-05-19,0.81546
2022-05-20,1.18809
2022-05-21,0.52384
2022-05-22,0.45903
2022-05-23,1.2799
2022-05-24,1.2799
2022-05-25,0.89107
2022-05-26,0.79386
2022-05-27,0.80466
2022-05-28,0.39963
2022-05-29,0.51304
2022-05-30,1.40951
2022-05-31,1.2205
2022-06-01,0.60484
2022-06-02,1.05308
2022-06-03,1.08548
2022-06-04,0.25922
2022-06-05,0.39963
2022-06-06,0.45903
2022-06-07,1.3123
2022-06-08,1.38791
2022-06-09,1.52292
2022-06-10,0.93427
2022-06-11,0.45903
2022-06-12,0.41043
2022-06-13,1.64173
2022-06-14,1.88475
2022-06-15,1.76594
2022-06-16,1.13409
2022-06-17,1.13949
2022-06-18,0.57244
2022-06-19,0.73446
2022-06-20,1.45811
2022-06-21,1.2313
2022-06-22,1.37711
2022-06-23,1.07468
2022-06-24,1.19889
2022-06-25,0.35102
2022-06-26,0.46443
2022-06-27,1.45811
2022-06-28,1.3393
2022-06-29,0.94507
2022-06-30,0.97748
2022-07-01,0.86407
2022-07-02,0.34562
2022-07-03,0.50764
2022-07-04,1.03688
2022-07-05,1.3339
2022-07-06,1.34471
2022-07-07,1.50132
2022-07-08,0.95587
2022-07-09,0.32402
2022-07-10,0.51844
2022-07-11,1.3069
2022-07-12,1.05308
2022-07-13,1.17189
2022-07-14,1.2637
2022-07-15,1.81454
2022-07-16,0.73986
2022-07-17,0.81546
2022-07-18,3.04044
2022-07-19,3.23486
2022-07-20,2.37079
2022-07-21,2.31138
2022-07-22,1.39871
2022-07-23,0.61025
2022-07-24,0.69665
2022-07-25,2.5004
2022-07-26,2.11157
2022-07-27,2.05216
2022-07-28,3.13765
2022-07-29,1.81994
2022-07-30,0.54004
2022-07-31,0.68585
2022-08-01,1.47972
2022-08-02,1.19889
2022-08-03,1.08548
2022-08-04,1.71734
2022-08-05,1.04768
2022-08-06,0.40503
2022-08-07,0.59404
2022-08-08,1.85235
2022-08-09,1.63093
2022-08-10,1.44731
2022-08-11,1.2421
2022-08-12,0.79386
2022-08-13,0.32402
2022-08-14,0.33482
2022-08-15,0.45903
2022-08-16,1.04768
2022-08-17,1.06388
2022-08-18,0.88027
2022-08-19,0.64805
2022-08-20,0.28622
2022-08-21,0.40503
2022-08-22,1.69573
2022-08-23,1.01528
2022-08-24,0.93967
2022-08-25,0.91807
2022-08-26,0.98288
2022-08-27,0.41583
2022-08-28,0.49144
2022-08-29,1.02608
2022-08-30,1.08008
2022-08-31,0.86947
2022-09-01,0.65885
2022-09-02,0.60484
2022-09-03,0.1134
2022-09-04,0.27002
2022-09-05,0.68585
2022-09-06,0.59404
2022-09-07,0.50224
2022-09-08,0.39423
2022-09-09,0.20521
2022-09-10,0.18361
2022-09-11,0.23761
2022-09-12,0.38343
2022-09-13,1.18809
2022-09-14,1.14489
2022-09-15,1.11789
2022-09-16,1.05308
2022-09-17,0.39963
2022-09-18,0.50764
2022-09-19,1.2907
2022-09-20,1.74974
2022-09-21,1.51752
2022-09-22,0.99908
2022-09-23,0.79926
2022-09-24,0.44823
2022-09-25,0.45363
2022-09-26,1.40411
2022-09-27,1.35551
2022-09-28,1.18269
2022-09-29,0.98288
2022-09-30,1.06928
2022-10-01,0.70205
2022-10-02,0.64805
2022-10-03,1.01528
2022-10-04,4.22854
2022-10-05,4.62277
2022-10-06,4.01792
2022-10-07,2.65161
2022-10-08,0.53464
2022-10-09,0.54004
2022-10-10,0.77766
2022-10-11,2.40319
2022-10-12,2.19257
2022-10-13,1.59313
2022-10-14,1.73894
2022-10-15,0.82086
2022-10-16,0.87487
2022-10-17,4.10973
2022-10-18,3.99632
2022-10-19,3.7263
2022-10-20,2.27358
2022-10-21,1.68493
2022-10-22,0.99908
2022-10-23,1.17729
2022-10-24,3.12685
2022-10-25,3.37527
2022-10-26,3.88831
2022-10-27,3.82351
2022-10-28,2.4734
2022-10-29,1.2205
2022-10-30,1.05848
2022-10-31,3.6615
2022-11-01,3.94232
2022-11-02,3.89911
2022-11-03,3.06205
2022-11-04,2.90003
2022-11-05,0.98828
2022-11-06,1.3393
2022-11-07,4.27715
2022-11-08,4.83339
2022-11-09,3.83431
2022-11-10,2.68942
2022-11-11,2.5382
2022-11-12,0.78306
2022-11-13,1.16649
2022-11-14,2.86763
2022-11-15,2.5112
2022-11-16,2.36539
2022-11-17,2.35459
2022-11-18,1.57692
2022-11-19,0.59404
2022-11-20,0.84246
2022-11-21,1.87395
2022-11-22,2.08997
2022-11-23,1.51752
2022-11-24,1.96036
2022-11-25,1.43651
2022-11-26,0.65885
2022-11-27,0.89107
2022-11-28,1.49052
2022-11-29,1.2853
2022-11-30,1.3339
2022-12-01,1.21509
2022-12-02,0.94507
2022-12-03,0.41043
2022-12-04,0.59404
2022-12-05,1.38791
2022-12-06,2.19798
2022-12-07,1.74974
2022-12-08,1.39871
2022-12-09,1.21509
2022-12-10,0.51844
2022-12-11,0.85867
2022-12-12,1.90095
2022-12-13,2.03596
2022-12-14,1.71734
2022-12-15,1.12329
2022-12-16,0.82086
2022-12-17,0.59404
2022-12-18,0.62105
2022-12-19,1.2475
2022-12-20,1.10169
2022-12-21,1.04768
2022-12-22,1.79834
2022-12-23,0.96667
2022-12-24,0.43203
2022-12-25,0.48603
2022-12-26,1.3015
2022-12-27,1.56072
2022-12-28,1.15029
2022-12-29,0.91267
2022-12-30,0.79926
2022-12-31,0.57244
2023-01-01,0.83166
2023-01-02,2.06296
2023-01-03,2.40859
2023-01-04,2.4788
2023-01-05,1.99276
2023-01-06,2.10617
2023-01-07,1.00988
2023-01-08,1.2637
2023-01-09,4.02332
2023-01-10,4.46616
2023-01-11,3.83971
2023-01-12,2.64081
2023-01-13,2.93244
2023-01-14,1.65253
2023-01-15,1.78754
2023-01-16,4.9846
2023-01-17,4.36895
2023-01-18,2.86763
2023-01-19,4.18534
2023-01-20,3.39687
2023-01-21,1.48512
2023-01-22,1.61473
2023-01-23,1.76054
2023-01-24,3.16465
2023-01-25,7.50121
2023-01-26,8.70011
2023-01-27,12.313
2023-01-28,3.85051
2023-01-29,4.01792
2023-01-30,11.41113
2023-01-31,9.07814
2023-02-01,8.41929
2023-02-02,7.17718
2023-02-03,9.43997
2023-02-04,4.16374
2023-02-05,4.57417
2023-02-06,12.04298
2023-02-07,21.07252
2023-02-08,18.3291
2023-02-09,16.68736
2023-02-10,11.92417
2023-02-11,5.28703
2023-02-12,4.74158
2023-02-13,13.24188
2023-02-14,12.90165
2023-02-15,16.89258
2023-02-16,17.53523
2023-02-17,12.57763
2023-02-18,6.62634
2023-02-19,8.28427
2023-02-20,25.29567
2023-02-21,24.86363
2023-02-22,14.59739
2023-02-23,12.50202
2023-02-24,7.94945
2023-02-25,3.65069
2023-02-26,4.25554
2023-02-27,10.00162
2023-02-28,8.45709
2023-03-01,4.9684
2023-03-02,10.83868
2023-03-03,13.03666
2023-03-04,4.20694
2023-03-05,4.34735
2023-03-06,9.47777
2023-03-07,10.03402
2023-03-08,6.39952
2023-03-09,6.24831
2023-03-10,4.25014
2023-03-11,2.03596
2023-03-12,3.24566
2023-03-13,12.71804
2023-03-14,7.15558
2023-03-15,6.36172
2023-03-16,5.18442
2023-03-17,5.43284
2023-03-18,2.5058
2023-03-19,2.77582
2023-03-20,10.17443
2023-03-21,10.80088
2023-03-22,6.92336
2023-03-23,5.47064
2023-03-24,4.86039
2023-03-25,2.68402
2023-03-26,2.59221
2023-03-27,10.48765
2023-03-28,7.72263
2023-03-29,6.1079
2023-03-30,6.48053
2023-03-31,3.7155
2023-04-01,1.57692
2023-04-02,2.06296
2023-04-03,5.00621
2023-04-04,4.35275
2023-04-05,4.15834
2023-04-06,3.7155
2023-04-07,3.99632
2023-04-08,1.96576
2023-04-09,2.21958
2023-04-10,5.22222
2023-04-11,5.70286
2023-04-12,4.65518
2023-04-13,6.81535
2023-04-14,6.1889
2023-04-15,3.18086
2023-04-16,4.46616
2023-04-17,13.79273
2023-04-18,11.92417
2023-04-19,6.35092
2023-04-20,4.74698
2023-04-21,3.46708
2023-04-22,2.08997
2023-04-23,2.4464
2023-04-24,6.79375
2023-04-25,5.50305
2023-04-26,5.31403
2023-04-27,3.7587
2023-04-28,2.95404
2023-04-29,1.16649
2023-04-30,1.14489
2023-05-01,2.05756
2023-05-02,4.13133
2023-05-03,4.74158
2023-05-04,3.7641
2023-05-05,1.43111
2023-05-06,1.79834
2023-05-07,2.20878
2023-05-08,7.78203
2023-05-09,9.16455
2023-05-10,7.21499
2023-05-11,6.1133
2023-05-12,4.39056
2023-05-13,1.93875
2023-05-14,2.72722
2023-05-15,9.8126
2023-05-16,9.34276
2023-05-17,7.28519
2023-05-18,5.85948
2023-05-19,6.83696
2023-05-20,2.4842
2023-05-21,3.05125
2023-05-22,7.64702
2023-05-23,8.18707
2023-05-24,12.09159
2023-05-25,9.14835
2023-05-26,6.46433
2023-05-27,2.08997
2023-05-28,2.11697
2023-05-29,2.549
2023-05-30,6.43732
2023-05-31,5.84867
2023-06-01,5.50305
2023-06-02,4.56877
2023-06-03,1.69033
2023-06-04,1.82534
2023-06-05,5.32483
2023-06-06,2.65161
2023-06-07,6.75595
2023-06-08,14.41378
2023-06-09,11.25992
2023-06-10,3.12145
2023-06-11,3.87751
2023-06-12,9.30496
2023-06-13,21.00232
2023-06-14,9.04574
2023-06-15,9.22935
2023-06-16,7.95485
2023-06-17,5.18442
2023-06-18,5.71366
