date,미니어처
2020-06-25,32.53588
2020-06-26,28.54864
2020-06-27,28.86762
2020-06-28,34.13078
2020-06-29,32.45614
2020-06-30,33.97129
2020-07-01,32.61562
2020-07-02,36.60287
2020-07-03,28.07017
2020-07-04,25.35885
2020-07-05,29.42583
2020-07-06,31.18022
2020-07-07,33.01435
2020-07-08,33.25358
2020-07-09,31.10047
2020-07-10,30.78149
2020-07-11,27.75119
2020-07-12,31.57894
2020-07-13,36.1244
2020-07-14,33.89154
2020-07-15,32.85486
2020-07-16,30.30303
2020-07-17,28.70813
2020-07-18,29.82456
2020-07-19,33.41307
2020-07-20,35.56618
2020-07-21,33.01435
2020-07-22,37.16108
2020-07-23,38.75598
2020-07-24,34.60925
2020-07-25,31.02073
2020-07-26,35.80542
2020-07-27,41.78628
2020-07-28,36.8421
2020-07-29,38.67623
2020-07-30,38.91547
2020-07-31,30.38277
2020-08-01,36.04465
2020-08-02,39.79266
2020-08-03,33.41307
2020-08-04,35.32695
2020-08-05,34.60925
2020-08-06,34.68899
2020-08-07,29.66507
2020-08-08,27.67145
2020-08-09,33.65231
2020-08-10,30.22328
2020-08-11,33.33333
2020-08-12,30.54226
2020-08-13,26.95374
2020-08-14,27.67145
2020-08-15,25.75757
2020-08-16,24.24242
2020-08-17,30.06379
2020-08-18,31.10047
2020-08-19,32.2169
2020-08-20,34.60925
2020-08-21,33.17384
2020-08-22,32.61562
2020-08-23,33.65231
2020-08-24,34.5295
2020-08-25,41.38755
2020-08-26,45.53429
2020-08-27,41.30781
2020-08-28,41.30781
2020-08-29,38.35725
2020-08-30,46.41148
2020-08-31,46.01275
2020-09-01,42.02551
2020-09-02,48.32535
2020-09-03,42.82296
2020-09-04,40.11164
2020-09-05,45.45454
2020-09-06,46.41148
2020-09-07,55.98086
2020-09-08,48.72408
2020-09-09,47.20893
2020-09-10,43.54066
2020-09-11,40.90909
2020-09-12,38.51674
2020-09-13,42.98245
2020-09-14,39.71291
2020-09-15,47.6874
2020-09-16,42.58373
2020-09-17,42.10526
2020-09-18,100.0
2020-09-19,72.08931
2020-09-20,61.24401
2020-09-21,46.25199
2020-09-22,47.76714
2020-09-23,39.23444
2020-09-24,37.63955
2020-09-25,37.71929
2020-09-26,29.58532
2020-09-27,32.61562
2020-09-28,32.9346
2020-09-29,29.74481
2020-09-30,30.70175
2020-10-01,37.79904
2020-10-02,32.85486
2020-10-03,35.56618
2020-10-04,38.75598
2020-10-05,36.68261
2020-10-06,35.80542
2020-10-07,40.98883
2020-10-08,43.0622
2020-10-09,39.71291
2020-10-10,35.80542
2020-10-11,35.64593
2020-10-12,33.97129
2020-10-13,40.66985
2020-10-14,45.69377
2020-10-15,38.27751
2020-10-16,41.14832
2020-10-17,33.73205
2020-10-18,32.53588
2020-10-19,33.17384
2020-10-20,39.23444
2020-10-21,38.91547
2020-10-22,34.21052
2020-10-23,33.73205
2020-10-24,51.03668
2020-10-25,38.83572
2020-10-26,35.64593
2020-10-27,37.24082
2020-10-28,35.56618
2020-10-29,30.38277
2020-10-30,29.10685
2020-10-31,27.75119
2020-11-01,30.06379
2020-11-02,35.80542
2020-11-03,31.97767
2020-11-04,31.41945
2020-11-05,33.01435
2020-11-06,27.03349
2020-11-07,33.17384
2020-11-08,41.54704
2020-11-09,35.08771
2020-11-10,29.98405
2020-11-11,33.17384
2020-11-12,32.45614
2020-11-13,32.85486
2020-11-14,36.92185
2020-11-15,33.33333
2020-11-16,35.64593
2020-11-17,35.16746
2020-11-18,37.16108
2020-11-19,39.95215
2020-11-20,33.97129
2020-11-21,35.48644
2020-11-22,45.77352
2020-11-23,38.03827
2020-11-24,44.41786
2020-11-25,40.03189
2020-11-26,40.98883
2020-11-27,37.5598
2020-11-28,39.55342
2020-11-29,40.43062
2020-11-30,38.437
2020-12-01,43.46092
2020-12-02,44.33811
2020-12-03,44.09888
2020-12-04,42.34449
2020-12-05,56.29984
2020-12-06,73.68421
2020-12-07,52.47208
2020-12-08,49.84051
2020-12-09,51.4354
2020-12-10,46.96969
2020-12-11,56.14035
2020-12-12,50.39872
2020-12-13,52.07336
2020-12-14,54.62519
2020-12-15,59.40988
2020-12-16,62.2807
2020-12-17,68.81977
2020-12-18,66.9059
2020-12-19,74.96012
2020-12-20,92.58373
2020-12-21,90.27113
2020-12-22,79.26634
2020-12-23,76.31578
2020-12-24,60.92503
2020-12-25,67.38437
2020-12-26,68.89952
2020-12-27,67.30462
2020-12-28,62.9984
2020-12-29,59.01116
2020-12-30,55.50239
2020-12-31,54.06698
2021-01-01,51.83413
2021-01-02,56.14035
2021-01-03,64.27432
2021-01-04,54.94417
2021-01-05,55.98086
2021-01-06,49.52153
2021-01-07,46.01275
2021-01-08,46.65071
2021-01-09,59.72886
2021-01-10,64.99202
2021-01-11,58.13397
2021-01-12,55.66188
2021-01-13,51.99362
2021-01-14,52.23285
2021-01-15,48.96331
2021-01-16,49.20255
2021-01-17,47.28867
2021-01-18,49.92025
2021-01-19,63.39712
2021-01-20,48.24561
2021-01-21,49.28229
2021-01-22,48.88357
2021-01-23,49.76076
2021-01-24,48.24561
2021-01-25,47.52791
2021-01-26,46.65071
2021-01-27,46.25199
2021-01-28,45.29505
2021-01-29,48.08612
2021-01-30,41.86602
2021-01-31,42.02551
2021-02-01,45.53429
2021-02-02,42.26475
2021-02-03,41.22807
2021-02-04,36.8421
2021-02-05,39.95215
2021-02-06,39.47368
2021-02-07,43.93939
2021-02-08,40.03189
2021-02-09,42.50398
2021-02-10,34.44976
2021-02-11,31.97767
2021-02-12,39.8724
2021-02-13,39.8724
2021-02-14,49.44178
2021-02-15,51.4354
2021-02-16,46.96969
2021-02-17,43.38118
2021-02-18,39.95215
2021-02-19,36.20414
2021-02-20,36.52312
2021-02-21,35.64593
2021-02-22,33.65231
2021-02-23,38.67623
2021-02-24,35.00797
2021-02-25,31.97767
2021-02-26,30.54226
2021-02-27,30.46251
2021-02-28,30.30303
2021-03-01,32.61562
2021-03-02,33.65231
2021-03-03,33.97129
2021-03-04,35.72567
2021-03-05,32.77511
2021-03-06,35.00797
2021-03-07,34.05103
2021-03-08,33.8118
2021-03-09,31.25996
2021-03-10,35.88516
2021-03-11,30.46251
2021-03-12,37.48006
2021-03-13,30.30303
2021-03-14,35.64593
2021-03-15,37.48006
2021-03-16,34.5295
2021-03-17,35.32695
2021-03-18,29.66507
2021-03-19,27.91068
2021-03-20,30.06379
2021-03-21,30.06379
2021-03-22,30.78149
2021-03-23,31.33971
2021-03-24,31.18022
2021-03-25,24.72089
2021-03-26,26.874
2021-03-27,27.83094
2021-03-28,31.97767
2021-03-29,32.29665
2021-03-30,29.1866
2021-03-31,28.54864
2021-04-01,31.65869
2021-04-02,27.35247
2021-04-03,28.22966
2021-04-04,28.78787
2021-04-05,27.99043
2021-04-06,31.10047
2021-04-07,27.5917
2021-04-08,26.23604
2021-04-09,27.27272
2021-04-10,22.80701
2021-04-11,27.03349
2021-04-12,29.98405
2021-04-13,28.3094
2021-04-14,28.22966
2021-04-15,26.874
2021-04-16,26.63476
2021-04-17,26.31578
2021-04-18,29.02711
2021-04-19,26.874
2021-04-20,26.47527
2021-04-21,30.06379
2021-04-22,32.45614
2021-04-23,26.55502
2021-04-24,26.15629
2021-04-25,31.89792
2021-04-26,27.91068
2021-04-27,29.02711
2021-04-28,29.58532
2021-04-29,31.65869
2021-04-30,31.73843
2021-05-01,28.54864
2021-05-02,30.70175
2021-05-03,32.61562
2021-05-04,37.87878
2021-05-05,39.23444
2021-05-06,27.43221
2021-05-07,26.47527
2021-05-08,27.75119
2021-05-09,27.43221
2021-05-10,29.10685
2021-05-11,31.73843
2021-05-12,30.78149
2021-05-13,31.33971
2021-05-14,27.75119
2021-05-15,29.42583
2021-05-16,37.00159
2021-05-17,33.01435
2021-05-18,31.41945
2021-05-19,29.34609
2021-05-20,35.32695
2021-05-21,32.69537
2021-05-22,24.40191
2021-05-23,28.3094
2021-05-24,33.89154
2021-05-25,31.10047
2021-05-26,30.22328
2021-05-27,32.45614
2021-05-28,33.97129
2021-05-29,27.35247
2021-05-30,27.43221
2021-05-31,27.19298
2021-06-01,30.30303
2021-06-02,29.9043
2021-06-03,29.1866
2021-06-04,28.14992
2021-06-05,34.13078
2021-06-06,29.74481
2021-06-07,28.62838
2021-06-08,30.54226
2021-06-09,29.50558
2021-06-10,25.75757
2021-06-11,23.44497
2021-06-12,22.9665
2021-06-13,24.48165
2021-06-14,28.46889
2021-06-15,25.99681
2021-06-16,23.8437
2021-06-17,26.31578
2021-06-18,24.16267
2021-06-19,22.16905
2021-06-20,27.83094
2021-06-21,24.08293
2021-06-22,25.19936
2021-06-23,24.48165
2021-06-24,24.48165
2021-06-25,28.22966
2021-06-26,25.11961
2021-06-27,27.5917
2021-06-28,27.5917
2021-06-29,23.76395
2021-06-30,24.96012
2021-07-01,23.60446
2021-07-02,22.2488
2021-07-03,24.80063
2021-07-04,26.95374
2021-07-05,32.45614
2021-07-06,28.54864
2021-07-07,27.5917
2021-07-08,30.30303
2021-07-09,27.75119
2021-07-10,31.4992
2021-07-11,36.60287
2021-07-12,30.94098
2021-07-13,28.62838
2021-07-14,32.13716
2021-07-15,29.82456
2021-07-16,30.86124
2021-07-17,28.22966
2021-07-18,27.67145
2021-07-19,29.58532
2021-07-20,30.622
2021-07-21,30.622
2021-07-22,26.39553
2021-07-23,30.622
2021-07-24,27.83094
2021-07-25,33.89154
2021-07-26,34.68899
2021-07-27,33.41307
2021-07-28,29.74481
2021-07-29,30.70175
2021-07-30,27.67145
2021-07-31,40.03189
2021-08-01,35.64593
2021-08-02,27.99043
2021-08-03,33.41307
2021-08-04,32.2169
2021-08-05,32.77511
2021-08-06,28.78787
2021-08-07,31.02073
2021-08-08,35.48644
2021-08-09,34.5295
2021-08-10,35.00797
2021-08-11,34.44976
2021-08-12,32.05741
2021-08-13,29.10685
2021-08-14,31.57894
2021-08-15,29.50558
2021-08-16,32.29665
2021-08-17,36.20414
2021-08-18,36.76236
2021-08-19,35.00797
2021-08-20,28.54864
2021-08-21,34.84848
2021-08-22,37.48006
2021-08-23,42.26475
2021-08-24,42.66347
2021-08-25,36.60287
2021-08-26,37.48006
2021-08-27,33.97129
2021-08-28,34.84848
2021-08-29,37.48006
2021-08-30,34.13078
2021-08-31,34.44976
2021-09-01,36.76236
2021-09-02,33.97129
2021-09-03,31.18022
2021-09-04,31.4992
2021-09-05,32.77511
2021-09-06,33.25358
2021-09-07,28.14992
2021-09-08,30.78149
2021-09-09,32.77511
2021-09-10,30.86124
2021-09-11,31.25996
2021-09-12,34.60925
2021-09-13,30.78149
2021-09-14,38.03827
2021-09-15,34.5295
2021-09-16,28.22966
2021-09-17,27.91068
2021-09-18,24.16267
2021-09-19,27.43221
2021-09-20,24.88038
2021-09-21,25.59808
2021-09-22,24.00318
2021-09-23,32.2169
2021-09-24,29.1866
2021-09-25,29.42583
2021-09-26,30.06379
2021-09-27,31.18022
2021-09-28,27.91068
2021-09-29,30.78149
2021-09-30,28.38915
2021-10-01,30.70175
2021-10-02,28.07017
2021-10-03,26.23604
2021-10-04,29.34609
2021-10-05,27.27272
2021-10-06,27.11323
2021-10-07,28.54864
2021-10-08,28.78787
2021-10-09,28.70813
2021-10-10,28.38915
2021-10-11,32.53588
2021-10-12,29.42583
2021-10-13,28.22966
2021-10-14,27.03349
2021-10-15,25.83732
2021-10-16,24.96012
2021-10-17,26.39553
2021-10-18,26.55502
2021-10-19,27.19298
2021-10-20,28.3094
2021-10-21,26.07655
2021-10-22,26.31578
2021-10-23,23.76395
2021-10-24,25.11961
2021-10-25,23.28548
2021-10-26,28.54864
2021-10-27,29.02711
2021-10-28,29.34609
2021-10-29,28.38915
2021-10-30,25.59808
2021-10-31,29.50558
2021-11-01,27.27272
2021-11-02,30.30303
2021-11-03,28.70813
2021-11-04,29.1866
2021-11-05,27.19298
2021-11-06,28.3094
2021-11-07,26.31578
2021-11-08,27.5917
2021-11-09,28.07017
2021-11-10,26.874
2021-11-11,27.75119
2021-11-12,23.92344
2021-11-13,29.34609
2021-11-14,30.06379
2021-11-15,29.50558
2021-11-16,32.85486
2021-11-17,32.85486
2021-11-18,28.54864
2021-11-19,28.94736
2021-11-20,26.63476
2021-11-21,28.46889
2021-11-22,28.46889
2021-11-23,33.01435
2021-11-24,28.62838
2021-11-25,32.45614
2021-11-26,30.14354
2021-11-27,30.22328
2021-11-28,36.44338
2021-11-29,35.00797
2021-11-30,34.29027
2021-12-01,34.60925
2021-12-02,34.05103
2021-12-03,32.69537
2021-12-04,33.8118
2021-12-05,35.08771
2021-12-06,34.5295
2021-12-07,34.60925
2021-12-08,35.56618
2021-12-09,38.91547
2021-12-10,36.76236
2021-12-11,37.32057
2021-12-12,46.33173
2021-12-13,40.11164
2021-12-14,39.39393
2021-12-15,41.06858
2021-12-16,37.32057
2021-12-17,37.00159
2021-12-18,39.8724
2021-12-19,41.62679
2021-12-20,51.11642
2021-12-21,48.72408
2021-12-22,42.82296
2021-12-23,37.08133
2021-12-24,41.06858
2021-12-25,38.437
2021-12-26,35.56618
2021-12-27,33.73205
2021-12-28,33.65231
2021-12-29,35.40669
2021-12-30,33.17384
2021-12-31,26.95374
2022-01-01,35.64593
2022-01-02,40.11164
2022-01-03,34.21052
2022-01-04,39.23444
2022-01-05,35.48644
2022-01-06,43.38118
2022-01-07,34.37001
2022-01-08,34.13078
2022-01-09,43.54066
2022-01-10,35.40669
2022-01-11,42.10526
2022-01-12,43.30143
2022-01-13,34.92822
2022-01-14,39.23444
2022-01-15,39.71291
2022-01-16,45.61403
2022-01-17,45.45454
2022-01-18,38.91547
2022-01-19,38.51674
2022-01-20,39.07496
2022-01-21,35.00797
2022-01-22,36.36363
2022-01-23,39.95215
2022-01-24,39.47368
2022-01-25,44.81658
2022-01-26,48.64433
2022-01-27,39.23444
2022-01-28,37.24082
2022-01-29,37.63955
2022-01-30,36.8421
2022-01-31,35.80542
2022-02-01,43.14194
2022-02-02,40.51036
2022-02-03,41.38755
2022-02-04,37.48006
2022-02-05,42.82296
2022-02-06,45.85326
2022-02-07,42.10526
2022-02-08,43.22169
2022-02-09,43.38118
2022-02-10,39.63317
2022-02-11,41.30781
2022-02-12,43.22169
2022-02-13,46.73046
2022-02-14,36.36363
2022-02-15,38.99521
2022-02-16,42.74322
2022-02-17,41.38755
2022-02-18,42.50398
2022-02-19,38.437
2022-02-20,46.17224
2022-02-21,40.66985
2022-02-22,42.185
2022-02-23,45.13556
2022-02-24,41.14832
2022-02-25,37.48006
2022-02-26,38.35725
2022-02-27,49.28229
2022-02-28,40.82934
2022-03-01,40.11164
2022-03-02,41.54704
2022-03-03,44.41786
2022-03-04,39.95215
2022-03-05,40.51036
2022-03-06,42.50398
2022-03-07,44.65709
2022-03-08,43.0622
2022-03-09,38.437
2022-03-10,42.58373
2022-03-11,33.25358
2022-03-12,36.52312
2022-03-13,43.62041
2022-03-14,36.1244
2022-03-15,32.53588
2022-03-16,35.96491
2022-03-17,37.48006
2022-03-18,34.92822
2022-03-19,40.51036
2022-03-20,37.48006
2022-03-21,34.44976
2022-03-22,31.4992
2022-03-23,44.57735
2022-03-24,34.21052
2022-03-25,34.5295
2022-03-26,40.51036
2022-03-27,30.54226
2022-03-28,31.41945
2022-03-29,35.00797
2022-03-30,32.45614
2022-03-31,30.70175
2022-04-01,29.50558
2022-04-02,31.57894
2022-04-03,31.65869
2022-04-04,30.78149
2022-04-05,34.21052
2022-04-06,34.60925
2022-04-07,31.25996
2022-04-08,29.50558
2022-04-09,25.11961
2022-04-10,29.42583
2022-04-11,31.57894
2022-04-12,36.60287
2022-04-13,42.26475
2022-04-14,42.26475
2022-04-15,32.37639
2022-04-16,31.18022
2022-04-17,30.78149
2022-04-18,31.73843
2022-04-19,28.07017
2022-04-20,31.25996
2022-04-21,25.43859
2022-04-22,29.66507
2022-04-23,30.06379
2022-04-24,31.4992
2022-04-25,30.86124
2022-04-26,33.41307
2022-04-27,31.02073
2022-04-28,32.45614
2022-04-29,34.37001
2022-04-30,37.32057
2022-05-01,38.437
2022-05-02,33.41307
2022-05-03,33.89154
2022-05-04,31.73843
2022-05-05,36.1244
2022-05-06,25.2791
2022-05-07,27.11323
2022-05-08,31.57894
2022-05-09,26.15629
2022-05-10,29.82456
2022-05-11,27.27272
2022-05-12,28.70813
2022-05-13,26.55502
2022-05-14,28.62838
2022-05-15,26.79425
2022-05-16,25.99681
2022-05-17,27.35247
2022-05-18,27.35247
2022-05-19,25.43859
2022-05-20,21.92982
2022-05-21,26.47527
2022-05-22,28.86762
2022-05-23,26.31578
2022-05-24,25.75757
2022-05-25,27.75119
2022-05-26,23.36523
2022-05-27,25.03987
2022-05-28,20.33492
2022-05-29,25.99681
2022-05-30,29.66507
2022-05-31,24.5614
2022-06-01,28.46889
2022-06-02,27.27272
2022-06-03,21.37161
2022-06-04,25.35885
2022-06-05,25.67783
2022-06-06,29.58532
2022-06-07,27.27272
2022-06-08,29.26634
2022-06-09,21.92982
2022-06-10,21.05263
2022-06-11,24.16267
2022-06-12,26.23604
2022-06-13,26.79425
2022-06-14,26.39553
2022-06-15,23.04625
2022-06-16,26.71451
2022-06-17,23.44497
2022-06-18,22.56778
2022-06-19,25.83732
2022-06-20,23.44497
2022-06-21,23.68421
2022-06-22,22.88676
2022-06-23,24.32216
2022-06-24,22.32854
2022-06-25,23.68421
2022-06-26,22.56778
2022-06-27,22.00956
2022-06-28,26.31578
2022-06-29,23.8437
2022-06-30,23.76395
2022-07-01,24.32216
2022-07-02,22.40829
2022-07-03,27.19298
2022-07-04,25.19936
2022-07-05,25.75757
2022-07-06,23.44497
2022-07-07,23.28548
2022-07-08,25.03987
2022-07-09,23.8437
2022-07-10,26.07655
2022-07-11,26.31578
2022-07-12,26.15629
2022-07-13,27.91068
2022-07-14,25.11961
2022-07-15,27.27272
2022-07-16,22.64752
2022-07-17,25.91706
2022-07-18,27.19298
2022-07-19,26.55502
2022-07-20,25.03987
2022-07-21,27.51196
2022-07-22,27.43221
2022-07-23,26.95374
2022-07-24,32.9346
2022-07-25,31.4992
2022-07-26,29.82456
2022-07-27,27.83094
2022-07-28,29.9043
2022-07-29,26.71451
2022-07-30,24.80063
2022-07-31,29.1866
2022-08-01,31.02073
2022-08-02,31.4992
2022-08-03,28.62838
2022-08-04,29.26634
2022-08-05,32.9346
2022-08-06,32.13716
2022-08-07,31.02073
2022-08-08,27.43221
2022-08-09,33.01435
2022-08-10,30.78149
2022-08-11,32.9346
2022-08-12,28.46889
2022-08-13,26.874
2022-08-14,27.11323
2022-08-15,28.14992
2022-08-16,29.02711
2022-08-17,31.41945
2022-08-18,31.10047
2022-08-19,30.94098
2022-08-20,30.22328
2022-08-21,25.35885
2022-08-22,49.28229
2022-08-23,44.25837
2022-08-24,47.44816
2022-08-25,44.81658
2022-08-26,28.07017
2022-08-27,33.57256
2022-08-28,28.78787
2022-08-29,31.57894
2022-08-30,30.38277
2022-08-31,30.54226
2022-09-01,45.05582
2022-09-02,33.73205
2022-09-03,30.14354
2022-09-04,34.84848
2022-09-05,32.9346
2022-09-06,36.60287
2022-09-07,31.73843
2022-09-08,31.25996
2022-09-09,21.61084
2022-09-10,22.08931
2022-09-11,24.72089
2022-09-12,31.57894
2022-09-13,28.70813
2022-09-14,31.33971
2022-09-15,34.13078
2022-09-16,37.5598
2022-09-17,36.20414
2022-09-18,38.437
2022-09-19,37.48006
2022-09-20,39.07496
2022-09-21,37.24082
2022-09-22,35.48644
2022-09-23,33.97129
2022-09-24,28.22966
2022-09-25,27.83094
2022-09-26,24.24242
2022-09-27,32.53588
2022-09-28,27.83094
2022-09-29,29.50558
2022-09-30,24.32216
2022-10-01,31.25996
2022-10-02,28.54864
2022-10-03,28.3094
2022-10-04,26.55502
2022-10-05,26.71451
2022-10-06,27.19298
2022-10-07,25.19936
2022-10-08,24.48165
2022-10-09,27.11323
2022-10-10,29.58532
2022-10-11,29.66507
2022-10-12,28.14992
2022-10-13,25.83732
2022-10-14,28.54864
2022-10-15,25.51834
2022-10-16,25.2791
2022-10-17,26.07655
2022-10-18,23.44497
2022-10-19,26.71451
2022-10-20,24.00318
2022-10-21,24.64114
2022-10-22,25.19936
2022-10-23,28.3094
2022-10-24,31.41945
2022-10-25,34.13078
2022-10-26,40.35087
2022-10-27,32.61562
2022-10-28,28.07017
2022-10-29,22.40829
2022-10-30,23.92344
2022-10-31,26.23604
2022-11-01,24.16267
2022-11-02,26.71451
2022-11-03,29.74481
2022-11-04,24.40191
2022-11-05,33.97129
2022-11-06,25.19936
2022-11-07,30.14354
2022-11-08,30.06379
2022-11-09,28.14992
2022-11-10,31.10047
2022-11-11,29.74481
2022-11-12,27.99043
2022-11-13,33.09409
2022-11-14,29.9043
2022-11-15,31.10047
2022-11-16,28.46889
2022-11-17,28.62838
2022-11-18,29.98405
2022-11-19,22.56778
2022-11-20,29.26634
2022-11-21,32.69537
2022-11-22,30.38277
2022-11-23,28.54864
2022-11-24,27.83094
2022-11-25,28.14992
2022-11-26,26.95374
2022-11-27,35.40669
2022-11-28,30.54226
2022-11-29,28.22966
2022-11-30,27.27272
2022-12-01,28.14992
2022-12-02,26.23604
2022-12-03,28.78787
2022-12-04,33.25358
2022-12-05,34.37001
2022-12-06,30.86124
2022-12-07,32.9346
2022-12-08,32.77511
2022-12-09,32.9346
2022-12-10,33.49282
2022-12-11,34.44976
2022-12-12,36.28389
2022-12-13,35.32695
2022-12-14,35.96491
2022-12-15,33.41307
2022-12-16,32.53588
2022-12-17,30.46251
2022-12-18,36.28389
2022-12-19,39.39393
2022-12-20,34.5295
2022-12-21,35.96491
2022-12-22,30.78149
2022-12-23,30.38277
2022-12-24,34.60925
2022-12-25,36.1244
2022-12-26,30.54226
2022-12-27,25.75757
2022-12-28,26.71451
2022-12-29,29.1866
2022-12-30,26.63476
2022-12-31,23.52472
2023-01-01,27.5917
2023-01-02,25.75757
2023-01-03,29.26634
2023-01-04,29.42583
2023-01-05,25.11961
2023-01-06,30.06379
2023-01-07,31.57894
2023-01-08,29.50558
2023-01-09,34.29027
2023-01-10,40.19138
2023-01-11,31.41945
2023-01-12,29.10685
2023-01-13,28.38915
2023-01-14,35.08771
2023-01-15,37.95853
2023-01-16,32.37639
2023-01-17,34.21052
2023-01-18,29.98405
2023-01-19,29.9043
2023-01-20,25.35885
2023-01-21,23.44497
2023-01-22,28.62838
2023-01-23,28.22966
2023-01-24,34.29027
2023-01-25,34.29027
2023-01-26,30.46251
2023-01-27,28.62838
2023-01-28,26.23604
2023-01-29,30.06379
2023-01-30,26.71451
2023-01-31,26.15629
2023-02-01,30.78149
2023-02-02,25.59808
2023-02-03,29.42583
2023-02-04,23.8437
2023-02-05,29.74481
2023-02-06,30.22328
2023-02-07,28.54864
2023-02-08,28.07017
2023-02-09,24.16267
2023-02-10,23.12599
2023-02-11,25.99681
2023-02-12,29.74481
2023-02-13,27.75119
2023-02-14,27.43221
2023-02-15,24.64114
2023-02-16,27.5917
2023-02-17,25.83732
2023-02-18,26.23604
2023-02-19,29.9043
2023-02-20,32.29665
2023-02-21,25.91706
2023-02-22,27.83094
2023-02-23,28.86762
2023-02-24,26.63476
2023-02-25,25.59808
2023-02-26,26.95374
2023-02-27,25.75757
2023-02-28,23.68421
2023-03-01,22.2488
2023-03-02,30.14354
2023-03-03,29.98405
2023-03-04,33.65231
2023-03-05,31.81818
2023-03-06,31.41945
2023-03-07,31.33971
2023-03-08,28.54864
2023-03-09,28.94736
2023-03-10,27.03349
2023-03-11,25.11961
2023-03-12,29.82456
2023-03-13,25.43859
2023-03-14,27.99043
2023-03-15,25.19936
2023-03-16,29.02711
2023-03-17,25.51834
2023-03-18,25.67783
2023-03-19,29.10685
2023-03-20,27.75119
2023-03-21,24.80063
2023-03-22,30.54226
2023-03-23,31.41945
2023-03-24,31.97767
2023-03-25,31.25996
2023-03-26,29.66507
2023-03-27,28.94736
2023-03-28,27.99043
2023-03-29,27.67145
2023-03-30,27.43221
2023-03-31,21.37161
2023-04-01,25.03987
2023-04-02,26.874
2023-04-03,24.08293
2023-04-04,25.59808
2023-04-05,29.34609
2023-04-06,25.51834
2023-04-07,21.69059
2023-04-08,23.76395
2023-04-09,24.96012
2023-04-10,27.35247
2023-04-11,25.75757
2023-04-12,25.91706
2023-04-13,25.03987
2023-04-14,29.34609
2023-04-15,28.54864
2023-04-16,23.52472
2023-04-17,29.66507
2023-04-18,24.88038
2023-04-19,27.91068
2023-04-20,29.66507
2023-04-21,24.5614
2023-04-22,27.67145
2023-04-23,27.27272
2023-04-24,25.75757
2023-04-25,27.51196
2023-04-26,31.4992
2023-04-27,25.03987
2023-04-28,23.20574
2023-04-29,29.1866
2023-04-30,28.78787
2023-05-01,27.91068
2023-05-02,26.95374
2023-05-03,25.59808
2023-05-04,24.5614
2023-05-05,34.5295
2023-05-06,30.22328
2023-05-07,25.59808
2023-05-08,20.57416
2023-05-09,20.17543
2023-05-10,23.28548
2023-05-11,24.00318
2023-05-12,20.6539
2023-05-13,33.57256
2023-05-14,27.5917
2023-05-15,23.76395
2023-05-16,23.60446
2023-05-17,22.32854
2023-05-18,22.88676
2023-05-19,23.12599
2023-05-20,19.53748
2023-05-21,26.55502
2023-05-22,25.43859
2023-05-23,24.72089
2023-05-24,24.24242
2023-05-25,27.67145
2023-05-26,23.20574
2023-05-27,20.97288
2023-05-28,22.16905
2023-05-29,25.59808
