date,미국선물
2020-11-07,0.44153
2020-11-08,0.55325
2020-11-09,5.69209
2020-11-10,3.26098
2020-11-11,2.0534
2020-11-12,1.82998
2020-11-13,1.29269
2020-11-14,0.43621
2020-11-15,0.26066
2020-11-16,1.59059
2020-11-17,1.26077
2020-11-18,0.91499
2020-11-19,1.28737
2020-11-20,1.09054
2020-11-21,0.27662
2020-11-22,0.26066
2020-11-23,1.07458
2020-11-24,0.93626
2020-11-25,1.44696
2020-11-26,0.85647
2020-11-27,0.77667
2020-11-28,0.2447
2020-11-29,0.34578
2020-11-30,1.22885
2020-12-01,1.17565
2020-12-02,1.12777
2020-12-03,0.96818
2020-12-04,0.76603
2020-12-05,0.26598
2020-12-06,0.3245
2020-12-07,1.43632
2020-12-08,1.41504
2020-12-09,1.28205
2020-12-10,1.47888
2020-12-11,1.19161
2020-12-12,0.21278
2020-12-13,0.2713
2020-12-14,1.431
2020-12-15,1.23417
2020-12-16,0.9735
2020-12-17,1.15969
2020-12-18,1.09054
2020-12-19,0.39365
2020-12-20,0.2713
2020-12-21,7.288
2020-12-22,3.87807
2020-12-23,1.76614
2020-12-24,1.00542
2020-12-25,0.37238
2020-12-26,0.21278
2020-12-27,0.33514
2020-12-28,1.22885
2020-12-29,1.32992
2020-12-30,0.82987
2020-12-31,0.6224
2021-01-01,0.2447
2021-01-02,0.19682
2021-01-03,0.25534
2021-01-04,1.47356
2021-01-05,2.33535
2021-01-06,5.5059
2021-01-07,2.12788
2021-01-08,1.21821
2021-01-09,0.31918
2021-01-10,0.3511
2021-01-11,3.73975
2021-01-12,2.9418
2021-01-13,2.1598
2021-01-14,2.23959
2021-01-15,2.05872
2021-01-16,0.68624
2021-01-17,0.46813
2021-01-18,2.4577
2021-01-19,2.67581
2021-01-20,1.84594
2021-01-21,1.42036
2021-01-22,1.79806
2021-01-23,0.39365
2021-01-24,0.27662
2021-01-25,1.60655
2021-01-26,2.45238
2021-01-27,2.5907
2021-01-28,7.58591
2021-01-29,6.08043
2021-01-30,1.64379
2021-01-31,1.43632
2021-02-01,6.87307
2021-02-02,3.00563
2021-02-03,2.09596
2021-02-04,2.30875
2021-02-05,1.26609
2021-02-06,0.36174
2021-02-07,0.2713
2021-02-08,1.38844
2021-02-09,0.97882
2021-02-10,0.80859
2021-02-11,0.47877
2021-02-12,0.65964
2021-02-13,0.27662
2021-02-14,0.30854
2021-02-15,1.01074
2021-02-16,1.45228
2021-02-17,1.50015
2021-02-18,2.32471
2021-02-19,1.76614
2021-02-20,0.39897
2021-02-21,0.3511
2021-02-22,5.81444
2021-02-23,6.51133
2021-02-24,7.26673
2021-02-25,4.47919
2021-02-26,9.24034
2021-02-27,1.29801
2021-02-28,0.71284
2021-03-01,5.83572
2021-03-02,7.25077
2021-03-03,5.31971
2021-03-04,6.81987
2021-03-05,5.11756
2021-03-06,1.09054
2021-03-07,0.87243
2021-03-08,10.28832
2021-03-09,7.69762
2021-03-10,6.53792
2021-03-11,4.52175
2021-03-12,6.32514
2021-03-13,1.06394
2021-03-14,0.75007
2021-03-15,4.29832
2021-03-16,2.79285
2021-03-17,3.25034
2021-03-18,4.97393
2021-03-19,4.42068
2021-03-20,0.73944
2021-03-21,0.52133
2021-03-22,2.94712
2021-03-23,3.00031
2021-03-24,2.49494
2021-03-25,2.94712
2021-03-26,1.76082
2021-03-27,0.47345
2021-03-28,0.37238
2021-03-29,3.22374
2021-03-30,2.06404
2021-03-31,2.08532
2021-04-01,1.96297
2021-04-02,1.52675
2021-04-03,0.48941
2021-04-04,0.33514
2021-04-05,2.22364
2021-04-06,1.64911
2021-04-07,1.34056
2021-04-08,1.36716
2021-04-09,1.05862
2021-04-10,0.22874
2021-04-11,0.25002
2021-04-12,1.3778
2021-04-13,1.35652
2021-04-14,1.14373
2021-04-15,0.99478
2021-04-16,0.9469
2021-04-17,0.22342
2021-04-18,0.2447
2021-04-19,0.95222
2021-04-20,1.0001
2021-04-21,1.87785
2021-04-22,1.39908
2021-04-23,1.31928
2021-04-24,0.33514
2021-04-25,0.22874
2021-04-26,1.31396
2021-04-27,1.43632
2021-04-28,1.71826
2021-04-29,1.8619
2021-04-30,1.36184
2021-05-01,0.33514
2021-05-02,0.2979
2021-05-03,1.62783
2021-05-04,1.39908
2021-05-05,1.90977
2021-05-06,1.44164
2021-05-07,0.95754
2021-05-08,0.27662
2021-05-09,0.25002
2021-05-10,1.76614
2021-05-11,4.85157
2021-05-12,4.41004
2021-05-13,8.35195
2021-05-14,2.83008
2021-05-15,0.56388
2021-05-16,0.47877
2021-05-17,3.42589
2021-05-18,1.72358
2021-05-19,3.14395
2021-05-20,2.84604
2021-05-21,1.75018
2021-05-22,0.42025
2021-05-23,0.42025
2021-05-24,2.25023
2021-05-25,2.00021
2021-05-26,1.88849
2021-05-27,2.17044
2021-05-28,1.65975
2021-05-29,0.48941
2021-05-30,0.34046
2021-05-31,1.49483
2021-06-01,1.75018
2021-06-02,1.69166
2021-06-03,2.65985
2021-06-04,1.64911
2021-06-05,0.38301
2021-06-06,0.27662
2021-06-07,1.68102
2021-06-08,1.51611
2021-06-09,1.69166
2021-06-10,1.61187
2021-06-11,0.99478
2021-06-12,0.30854
2021-06-13,0.2181
2021-06-14,0.95754
2021-06-15,1.22885
2021-06-16,1.19161
2021-06-17,1.94169
2021-06-18,1.36184
2021-06-19,0.30854
2021-06-20,0.40961
2021-06-21,3.11735
2021-06-22,1.96297
2021-06-23,1.61187
2021-06-24,1.47888
2021-06-25,1.12245
2021-06-26,0.2447
2021-06-27,0.2447
2021-06-28,1.4044
2021-06-29,1.51611
2021-06-30,1.31928
2021-07-01,1.29801
2021-07-02,1.03202
2021-07-03,0.3511
2021-07-04,0.23406
2021-07-05,1.3246
2021-07-06,1.34588
2021-07-07,1.42036
2021-07-08,8.01681
2021-07-09,4.06958
2021-07-10,0.52133
2021-07-11,0.36174
2021-07-12,2.23959
2021-07-13,1.87785
2021-07-14,1.80338
2021-07-15,1.8087
2021-07-16,1.47888
2021-07-17,0.32982
2021-07-18,0.38833
2021-07-19,5.46334
2021-07-20,5.16544
2021-07-21,3.30886
2021-07-22,2.15448
2021-07-23,1.25545
2021-07-24,0.42557
2021-07-25,0.3245
2021-07-26,3.02159
2021-07-27,2.35131
2021-07-28,2.37259
2021-07-29,1.41504
2021-07-30,3.90467
2021-07-31,0.55325
2021-08-01,0.47877
2021-08-02,2.4843
2021-08-03,2.1864
2021-08-04,1.90445
2021-08-05,1.71294
2021-08-06,1.44696
2021-08-07,0.44153
2021-08-08,0.25534
2021-08-09,2.04277
2021-08-10,1.95765
2021-08-11,2.33003
2021-08-12,2.03745
2021-08-13,1.90977
2021-08-14,0.38833
2021-08-15,0.34046
2021-08-16,2.67581
2021-08-17,3.10139
2021-08-18,2.56942
2021-08-19,6.83583
2021-08-20,2.97904
2021-08-21,0.52665
2021-08-22,0.44153
2021-08-23,2.50558
2021-08-24,2.19172
2021-08-25,1.88317
2021-08-26,1.94701
2021-08-27,1.82466
2021-08-28,0.36174
2021-08-29,0.2181
2021-08-30,1.61187
2021-08-31,1.82466
2021-09-01,1.58527
2021-09-02,1.56399
2021-09-03,1.13309
2021-09-04,0.34578
2021-09-05,0.2979
2021-09-06,1.29269
2021-09-07,1.35652
2021-09-08,2.09596
2021-09-09,1.90977
2021-09-10,1.27673
2021-09-11,0.38833
2021-09-12,0.28194
2021-09-13,2.24491
2021-09-14,1.46824
2021-09-15,1.48952
2021-09-16,1.39908
2021-09-17,1.07458
2021-09-18,0.39897
2021-09-19,0.25002
2021-09-20,2.4843
2021-09-21,3.35674
2021-09-22,2.72369
2021-09-23,2.26619
2021-09-24,2.11192
2021-09-25,0.47877
2021-09-26,0.41493
2021-09-27,1.74486
2021-09-28,4.72922
2021-09-29,7.24013
2021-09-30,3.14395
2021-10-01,3.9951
2021-10-02,0.50537
2021-10-03,0.38301
2021-10-04,4.58027
2021-10-05,7.23481
2021-10-06,12.07043
2021-10-07,5.78784
2021-10-08,3.38865
2021-10-09,0.63836
2021-10-10,0.5958
2021-10-11,3.08543
2021-10-12,4.4526
2021-10-13,3.70252
2021-10-14,3.34078
2021-10-15,2.68113
2021-10-16,0.52133
2021-10-17,0.43621
2021-10-18,3.5908
2021-10-19,2.5641
2021-10-20,2.5907
2021-10-21,2.52686
2021-10-22,1.90445
2021-10-23,0.45749
2021-10-24,0.23938
2021-10-25,2.36195
2021-10-26,1.97361
2021-10-27,2.09064
2021-10-28,1.85658
2021-10-29,2.5375
2021-10-30,0.44153
2021-10-31,0.34578
2021-11-01,1.88317
2021-11-02,1.97893
2021-11-03,1.95765
2021-11-04,1.67571
2021-11-05,1.34056
2021-11-06,0.33514
2021-11-07,0.3511
2021-11-08,2.01617
2021-11-09,1.7555
2021-11-10,2.4843
2021-11-11,2.58538
2021-11-12,1.93637
2021-11-13,0.49473
2021-11-14,0.31918
2021-11-15,2.09064
2021-11-16,2.08532
2021-11-17,1.92573
2021-11-18,2.06936
2021-11-19,1.71826
2021-11-20,0.46281
2021-11-21,0.30322
2021-11-22,1.72358
2021-11-23,2.53218
2021-11-24,2.11724
2021-11-25,1.56931
2021-11-26,9.18182
2021-11-27,1.44164
2021-11-28,1.46292
2021-11-29,9.49569
2021-11-30,11.1714
2021-12-01,6.6656
2021-12-02,6.37301
2021-12-03,4.18661
2021-12-04,1.29801
2021-12-05,0.99478
2021-12-06,6.01659
2021-12-07,3.39929
2021-12-08,3.26098
2021-12-09,3.12267
2021-12-10,2.87264
2021-12-11,0.48941
2021-12-12,0.46813
2021-12-13,3.3195
2021-12-14,3.6706
2021-12-15,3.09607
2021-12-16,2.66517
2021-12-17,3.22906
2021-12-18,0.54793
2021-12-19,0.51601
2021-12-20,6.37301
2021-12-21,4.32492
2021-12-22,3.73443
2021-12-23,2.63857
2021-12-24,1.52675
2021-12-25,0.25002
2021-12-26,0.43089
2021-12-27,2.71305
2021-12-28,2.14916
2021-12-29,2.1598
2021-12-30,1.50015
2021-12-31,1.11182
2022-01-01,0.34578
2022-01-02,0.3245
2022-01-03,2.23959
2022-01-04,1.98425
2022-01-05,3.00031
2022-01-06,5.8038
2022-01-07,2.9418
2022-01-08,0.76071
2022-01-09,0.50005
2022-01-10,5.17608
2022-01-11,3.71848
2022-01-12,3.06947
2022-01-13,2.62793
2022-01-14,3.02159
2022-01-15,0.63836
2022-01-16,0.47345
2022-01-17,2.85668
2022-01-18,6.5592
2022-01-19,5.40483
2022-01-20,4.11745
2022-01-21,5.36227
2022-01-22,1.17033
2022-01-23,1.01074
2022-01-24,11.28311
2022-01-25,11.50122
2022-01-26,8.14448
2022-01-27,10.62347
2022-01-28,5.39419
2022-01-29,0.98946
2022-01-30,0.68624
2022-01-31,3.53761
2022-02-01,3.29822
2022-02-02,3.31418
2022-02-03,8.24023
2022-02-04,5.87296
2022-02-05,1.23417
2022-02-06,0.80327
2022-02-07,5.43142
2022-02-08,4.87817
2022-02-09,3.71316
2022-02-10,4.92073
2022-02-11,4.88349
2022-02-12,1.21289
2022-02-13,1.10118
2022-02-14,9.72975
2022-02-15,9.64464
2022-02-16,7.86253
2022-02-17,8.07532
2022-02-18,6.15491
2022-02-19,1.3246
2022-02-20,1.01606
2022-02-21,6.72411
2022-02-22,11.43206
2022-02-23,6.85711
2022-02-24,12.86307
2022-02-25,7.60187
2022-02-26,1.28205
2022-02-27,1.26609
2022-02-28,8.59665
2022-03-01,4.56963
2022-03-02,5.18672
2022-03-03,4.19193
2022-03-04,4.68134
2022-03-05,0.82987
2022-03-06,0.82987
2022-03-07,7.3412
2022-03-08,5.94212
2022-03-09,4.05362
2022-03-10,5.23459
2022-03-11,4.46324
2022-03-12,1.19161
2022-03-13,0.90967
2022-03-14,6.639
2022-03-15,5.40483
2022-03-16,5.52718
2022-03-17,6.45813
2022-03-18,4.53239
2022-03-19,0.91499
2022-03-20,0.78731
2022-03-21,4.94201
2022-03-22,4.16001
2022-03-23,3.95786
2022-03-24,3.80359
2022-03-25,3.08543
2022-03-26,0.58516
2022-03-27,0.66496
2022-03-28,3.81423
2022-03-29,3.36205
2022-03-30,3.42057
2022-03-31,3.30354
2022-04-01,3.02159
2022-04-02,0.61176
2022-04-03,0.45217
2022-04-04,3.10139
2022-04-05,2.97904
2022-04-06,4.20257
2022-04-07,5.16544
2022-04-08,3.2397
2022-04-09,0.68092
2022-04-10,0.60644
2022-04-11,4.12277
2022-04-12,4.94733
2022-04-13,3.50037
2022-04-14,3.14395
2022-04-15,2.75561
2022-04-16,0.43089
2022-04-17,0.47877
2022-04-18,4.01638
2022-04-19,2.862
2022-04-20,3.30886
2022-04-21,2.70241
2022-04-22,2.96308
2022-04-23,0.86179
2022-04-24,0.6756
2022-04-25,6.6922
2022-04-26,3.75571
2022-04-27,6.64432
2022-04-28,5.1548
2022-04-29,4.293
2022-04-30,1.12777
2022-05-01,0.98946
2022-05-02,6.28258
2022-05-03,4.0217
2022-05-04,3.20778
2022-05-05,3.00563
2022-05-06,5.58038
2022-05-07,0.93095
2022-05-08,0.80327
2022-05-09,8.61793
2022-05-10,9.02755
2022-05-11,8.13916
2022-05-12,9.02755
2022-05-13,4.85157
2022-05-14,1.0001
2022-05-15,0.84051
2022-05-16,6.69752
2022-05-17,4.75582
2022-05-18,5.70273
2022-05-19,8.41046
2022-05-20,4.41536
2022-05-21,0.98946
2022-05-22,0.71816
2022-05-23,5.43142
2022-05-24,7.7455
2022-05-25,5.39951
2022-05-26,4.73986
2022-05-27,3.76635
2022-05-28,0.92563
2022-05-29,0.63836
2022-05-30,4.23981
2022-05-31,5.01117
2022-06-01,2.8886
2022-06-02,4.11745
2022-06-03,3.35674
2022-06-04,0.90967
2022-06-05,0.69156
2022-06-06,3.43653
2022-06-07,4.69198
2022-06-08,3.78763
2022-06-09,3.87807
2022-06-10,4.73986
2022-06-11,1.26077
2022-06-12,1.11714
2022-06-13,12.57048
2022-06-14,14.59729
2022-06-15,9.74571
2022-06-16,18.07639
2022-06-17,11.0384
2022-06-18,1.7289
2022-06-19,1.39908
2022-06-20,8.8254
2022-06-21,8.15512
2022-06-22,11.08628
2022-06-23,8.76689
2022-06-24,5.32503
2022-06-25,1.30864
2022-06-26,1.04798
2022-06-27,8.38387
2022-06-28,6.58048
2022-06-29,7.08586
2022-06-30,7.66038
2022-07-01,6.21874
2022-07-02,1.19161
2022-07-03,0.77135
2022-07-04,5.208
2022-07-05,8.35195
2022-07-06,7.06458
2022-07-07,5.4527
2022-07-08,4.6707
2022-07-09,1.03734
2022-07-10,0.88839
2022-07-11,4.90477
2022-07-12,5.98467
2022-07-13,6.43153
2022-07-14,6.27194
2022-07-15,4.6973
2022-07-16,1.07458
2022-07-17,0.78731
2022-07-18,5.208
2022-07-19,4.95797
2022-07-20,5.21864
2022-07-21,5.00053
2022-07-22,4.31428
2022-07-23,1.13841
2022-07-24,0.78731
2022-07-25,4.52707
2022-07-26,3.80359
2022-07-27,5.13352
2022-07-28,4.61219
2022-07-29,3.63336
2022-07-30,0.82455
2022-07-31,0.63836
2022-08-01,4.01106
2022-08-02,3.9951
2022-08-03,3.49505
2022-08-04,3.68124
2022-08-05,3.44717
2022-08-06,0.79263
2022-08-07,0.65432
2022-08-08,3.46845
2022-08-09,3.52165
2022-08-10,5.05904
2022-08-11,3.69188
2022-08-12,3.33014
2022-08-13,0.69156
2022-08-14,0.47877
2022-08-15,3.72912
2022-08-16,4.0483
2022-08-17,4.55899
2022-08-18,4.33024
2022-08-19,4.29832
2022-08-20,0.92031
2022-08-21,0.64368
2022-08-22,5.87296
2022-08-23,6.45813
2022-08-24,4.26641
2022-08-25,4.20257
2022-08-26,4.03766
2022-08-27,1.34588
2022-08-28,0.92563
2022-08-29,9.29886
2022-08-30,5.87828
2022-08-31,6.00595
2022-09-01,7.03266
2022-09-02,5.38355
2022-09-03,1.28737
2022-09-04,0.66496
2022-09-05,5.03776
2022-09-06,5.19204
2022-09-07,5.66017
2022-09-08,3.78231
2022-09-09,2.85136
2022-09-10,1.01606
2022-09-11,0.66496
2022-09-12,3.9419
2022-09-13,7.62847
2022-09-14,9.05415
2022-09-15,5.81976
2022-09-16,6.29322
2022-09-17,0.90967
2022-09-18,0.87775
2022-09-19,6.83051
2022-09-20,5.38887
2022-09-21,6.89967
2022-09-22,7.19225
2022-09-23,7.08586
2022-09-24,1.21821
2022-09-25,0.85115
2022-09-26,11.63421
2022-09-27,9.1765
2022-09-28,11.73529
2022-09-29,10.49579
2022-09-30,7.61783
2022-10-01,1.28205
2022-10-02,0.92563
2022-10-03,8.37855
2022-10-04,8.61793
2022-10-05,8.81476
2022-10-06,8.04872
2022-10-07,6.68156
2022-10-08,1.52143
2022-10-09,1.00542
2022-10-10,7.84657
2022-10-11,9.83615
2022-10-12,8.89988
2022-10-13,11.61293
2022-10-14,8.27747
2022-10-15,1.79806
2022-10-16,1.3512
2022-10-17,8.73497
2022-10-18,10.09681
2022-10-19,9.87871
2022-10-20,8.92116
2022-10-21,6.79859
2022-10-22,1.18629
2022-10-23,0.80327
2022-10-24,8.21895
2022-10-25,6.62836
2022-10-26,8.98499
2022-10-27,7.0433
2022-10-28,5.62825
2022-10-29,1.16501
2022-10-30,0.83519
2022-10-31,6.60708
2022-11-01,6.12831
2022-11-02,7.01138
2022-11-03,7.8253
2022-11-04,5.5325
2022-11-05,1.0267
2022-11-06,0.69156
2022-11-07,7.58591
2022-11-08,6.72943
2022-11-09,6.9901
2022-11-10,8.62325
2022-11-11,7.6657
2022-11-12,1.20225
2022-11-13,0.89371
2022-11-14,7.62847
2022-11-15,6.73475
2022-11-16,6.77199
2022-11-17,8.38387
2022-11-18,6.37833
2022-11-19,0.9469
2022-11-20,0.68624
2022-11-21,5.73465
2022-11-22,5.8836
2022-11-23,4.56431
2022-11-24,4.12277
2022-11-25,3.37269
2022-11-26,0.87243
2022-11-27,0.6224
2022-11-28,5.17076
2022-11-29,4.71858
2022-11-30,4.54835
2022-12-01,4.74518
2022-12-02,4.45792
2022-12-03,0.88839
2022-12-04,0.51069
2022-12-05,3.93658
2022-12-06,4.76114
2022-12-07,4.84094
2022-12-08,4.58559
2022-12-09,4.00042
2022-12-10,1.02138
2022-12-11,0.7288
2022-12-12,4.22385
2022-12-13,6.08575
2022-12-14,4.88881
2022-12-15,5.34099
2022-12-16,4.91541
2022-12-17,1.09054
2022-12-18,0.70752
2022-12-19,4.52175
2022-12-20,6.69752
2022-12-21,4.79838
2022-12-22,4.88881
2022-12-23,4.87285
2022-12-24,0.93095
2022-12-25,0.57452
2022-12-26,3.35142
2022-12-27,4.59623
2022-12-28,4.14405
2022-12-29,3.48441
2022-12-30,3.04287
2022-12-31,0.83519
2023-01-01,0.61176
2023-01-02,3.68656
2023-01-03,5.98467
2023-01-04,4.6973
2023-01-05,4.48983
2023-01-06,3.95254
2023-01-07,1.0001
2023-01-08,0.6756
2023-01-09,4.95265
2023-01-10,4.83562
2023-01-11,3.64932
2023-01-12,4.99521
2023-01-13,3.89935
2023-01-14,0.87775
2023-01-15,0.57984
2023-01-16,4.11213
2023-01-17,4.78774
2023-01-18,4.10681
2023-01-19,4.40472
2023-01-20,3.44185
2023-01-21,1.0267
2023-01-22,0.54261
2023-01-23,3.18118
2023-01-24,3.86211
2023-01-25,5.69741
2023-01-26,4.64943
2023-01-27,3.87807
2023-01-28,0.83519
2023-01-29,0.63836
2023-01-30,4.79306
2023-01-31,5.23991
2023-02-01,4.38344
2023-02-02,5.03776
2023-02-03,5.16544
2023-02-04,1.1065
2023-02-05,1.0267
2023-02-06,5.68145
2023-02-07,4.81966
2023-02-08,4.90477
2023-02-09,5.00053
2023-02-10,4.52175
2023-02-11,0.82455
2023-02-12,0.60644
2023-02-13,4.30364
2023-02-14,5.61761
2023-02-15,5.83572
2023-02-16,4.63879
2023-02-17,4.3994
2023-02-18,0.85115
2023-02-19,0.60644
2023-02-20,3.40461
2023-02-21,5.04308
2023-02-22,6.09107
2023-02-23,4.36216
2023-02-24,3.86211
2023-02-25,0.85647
2023-02-26,0.51069
2023-02-27,4.36216
2023-02-28,3.2131
2023-03-01,2.94712
2023-03-02,4.58559
2023-03-03,2.9418
2023-03-04,0.78199
2023-03-05,0.48409
2023-03-06,3.90999
2023-03-07,3.51633
2023-03-08,4.10681
2023-03-09,3.60144
2023-03-10,3.96318
2023-03-11,1.14905
2023-03-12,1.04798
2023-03-13,11.65549
2023-03-14,8.5541
2023-03-15,10.90009
2023-03-16,6.1815
2023-03-17,4.51111
2023-03-18,0.97882
2023-03-19,0.73412
2023-03-20,7.3412
2023-03-21,4.29832
2023-03-22,4.41004
2023-03-23,5.21864
2023-03-24,4.12277
2023-03-25,0.71284
2023-03-26,0.42025
2023-03-27,4.01638
2023-03-28,3.41525
2023-03-29,3.38865
2023-03-30,3.28226
2023-03-31,2.72901
2023-04-01,0.61708
2023-04-02,0.47877
2023-04-03,3.35142
2023-04-04,3.46845
2023-04-05,3.27694
2023-04-06,4.13341
2023-04-07,2.23959
2023-04-08,0.79795
2023-04-09,0.57452
2023-04-10,3.2929
2023-04-11,2.58538
2023-04-12,3.61208
2023-04-13,2.73433
2023-04-14,2.50026
2023-04-15,0.69156
2023-04-16,0.48941
2023-04-17,2.67049
2023-04-18,2.77689
2023-04-19,3.14927
2023-04-20,4.00574
2023-04-21,2.8088
2023-04-22,0.69688
2023-04-23,0.61176
2023-04-24,3.06415
2023-04-25,3.12799
2023-04-26,4.22385
2023-04-27,2.87264
2023-04-28,2.30875
2023-04-29,0.68092
2023-04-30,0.43621
2023-05-01,2.25555
2023-05-02,2.41515
2023-05-03,2.81412
2023-05-04,2.79817
2023-05-05,1.7289
2023-05-06,0.84583
2023-05-07,0.60644
2023-05-08,2.97372
2023-05-09,2.72901
2023-05-10,3.37801
2023-05-11,2.83008
2023-05-12,2.05872
2023-05-13,0.55857
2023-05-14,0.45217
2023-05-15,2.53218
2023-05-16,2.37259
2023-05-17,2.40983
2023-05-18,2.45238
2023-05-19,2.06936
2023-05-20,0.55857
2023-05-21,0.44685
2023-05-22,2.40983
2023-05-23,2.33535
2023-05-24,2.71305
2023-05-25,4.02702
2023-05-26,2.44706
2023-05-27,0.6756
2023-05-28,0.55325
2023-05-29,2.30875
