date,영국환율
2020-09-14,18.39452
2020-09-15,16.62103
2020-09-16,15.95519
2020-09-17,14.34349
2020-09-18,18.55009
2020-09-19,8.12072
2020-09-20,6.81393
2020-09-21,19.52706
2020-09-22,22.12196
2020-09-23,23.64032
2020-09-24,21.13254
2020-09-25,15.3578
2020-09-26,7.62289
2020-09-27,6.71437
2020-09-28,15.45737
2020-09-29,12.94959
2020-09-30,7.4611
2020-10-01,7.10018
2020-10-02,6.85749
2020-10-03,6.12321
2020-10-04,6.44057
2020-10-05,13.95146
2020-10-06,12.85625
2020-10-07,13.83322
2020-10-08,13.68388
2020-10-09,8.92968
2020-10-10,6.79527
2020-10-11,6.62725
2020-10-12,14.07591
2020-10-13,13.91412
2020-10-14,19.81953
2020-10-15,14.28749
2020-10-16,14.98444
2020-10-17,7.3242
2020-10-18,6.54635
2020-10-19,13.70877
2020-10-20,14.24393
2020-10-21,15.95519
2020-10-22,13.29184
2020-10-23,13.15494
2020-10-24,8.61232
2020-10-25,6.77037
2020-10-26,14.92843
2020-10-27,15.28935
2020-10-28,12.59489
2020-10-29,12.4331
2020-10-30,16.45301
2020-10-31,6.39701
2020-11-01,6.32233
2020-11-02,14.64219
2020-11-03,12.55756
2020-11-04,13.12383
2020-11-05,17.07529
2020-11-06,12.00995
2020-11-07,7.58556
2020-11-08,7.04418
2020-11-09,16.01742
2020-11-10,15.20224
2020-11-11,13.62787
2020-11-12,14.09458
2020-11-13,13.17361
2020-11-14,6.38456
2020-11-15,5.43248
2020-11-16,13.83945
2020-11-17,12.73802
2020-11-18,11.97261
2020-11-19,11.63658
2020-11-20,11.66148
2020-11-21,7.20597
2020-11-22,6.9695
2020-11-23,13.37274
2020-11-24,13.44119
2020-11-25,12.93092
2020-11-26,12.93714
2020-11-27,13.89545
2020-11-28,9.19726
2020-11-29,7.85314
2020-11-30,12.40821
2020-12-01,12.26509
2020-12-02,11.91661
2020-12-03,14.61729
2020-12-04,17.52955
2020-12-05,7.69757
2020-12-06,6.59614
2020-12-07,19.63907
2020-12-08,17.79713
2020-12-09,14.95332
2020-12-10,16.11076
2020-12-11,14.62974
2020-12-12,8.89234
2020-12-13,8.0896
2020-12-14,18.10827
2020-12-15,15.61916
2020-12-16,15.04044
2020-12-17,14.22526
2020-12-18,12.75046
2020-12-19,6.341
2020-12-20,6.4779
2020-12-21,17.49844
2020-12-22,16.82638
2020-12-23,12.86247
2020-12-24,14.33105
2020-12-25,12.65712
2020-12-26,8.68699
2020-12-27,7.52955
2020-12-28,16.87616
2020-12-29,14.78531
2020-12-30,13.22339
2020-12-31,10.44181
2021-01-01,6.72059
2021-01-02,6.52146
2021-01-03,6.39701
2021-01-04,12.6509
2021-01-05,14.14436
2021-01-06,12.09085
2021-01-07,12.52644
2021-01-08,10.79651
2021-01-09,6.65214
2021-01-10,5.78095
2021-01-11,10.66583
2021-01-12,11.59303
2021-01-13,12.80647
2021-01-14,12.25264
2021-01-15,11.15743
2021-01-16,6.13565
2021-01-17,5.94275
2021-01-18,11.43123
2021-01-19,11.55569
2021-01-20,10.92719
2021-01-21,11.1761
2021-01-22,11.75482
2021-01-23,6.49657
2021-01-24,5.38892
2021-01-25,11.07654
2021-01-26,10.84629
2021-01-27,12.89359
2021-01-28,12.95581
2021-01-29,12.6509
2021-01-30,6.96328
2021-01-31,6.05476
2021-02-01,12.82514
2021-02-02,12.1593
2021-02-03,11.53702
2021-02-04,11.14499
2021-02-05,14.99066
2021-02-06,6.92594
2021-02-07,6.21655
2021-02-08,11.79838
2021-02-09,10.75917
2021-02-10,10.25513
2021-02-11,7.24331
2021-02-12,6.83883
2021-02-13,6.15432
2021-02-14,5.89919
2021-02-15,12.32731
2021-02-16,12.50777
2021-02-17,11.13876
2021-02-18,11.40634
2021-02-19,12.20286
2021-02-20,6.54013
2021-02-21,5.7934
2021-02-22,12.7878
2021-02-23,14.49906
2021-02-24,15.73739
2021-02-25,12.37087
2021-02-26,11.93528
2021-02-27,6.0672
2021-02-28,5.45737
2021-03-01,7.66023
2021-03-02,13.13627
2021-03-03,11.47479
2021-03-04,11.59925
2021-03-05,10.42937
2021-03-06,6.40945
2021-03-07,5.81829
2021-03-08,11.96639
2021-03-09,12.85625
2021-03-10,12.52644
2021-03-11,11.19477
2021-03-12,10.20535
2021-03-13,5.65028
2021-03-14,5.42626
2021-03-15,10.14934
2021-03-16,12.45177
2021-03-17,11.58058
2021-03-18,10.38581
2021-03-19,10.08711
2021-03-20,5.56316
2021-03-21,5.55693
2021-03-22,11.40012
2021-03-23,10.73428
2021-03-24,11.38145
2021-03-25,10.97697
2021-03-26,9.50217
2021-03-27,5.47604
2021-03-28,4.93466
2021-03-29,10.34225
2021-03-30,10.60983
2021-03-31,10.35469
2021-04-01,8.67454
2021-04-02,8.11449
2021-04-03,4.71686
2021-04-04,4.76042
2021-04-05,8.2514
2021-04-06,9.39016
2021-04-07,10.84629
2021-04-08,10.64094
2021-04-09,9.19103
2021-04-10,4.85998
2021-04-11,4.53018
2021-04-12,9.12258
2021-04-13,8.77411
2021-04-14,9.04791
2021-04-15,8.54387
2021-04-16,8.59365
2021-04-17,4.65463
2021-04-18,4.7542
2021-04-19,9.04791
2021-04-20,9.9191
2021-04-21,8.43186
2021-04-22,8.4443
2021-04-23,7.83447
2021-04-24,4.35594
2021-04-25,4.23148
2021-04-26,7.78469
2021-04-27,8.4443
2021-04-28,7.8158
2021-04-29,7.6789
2021-04-30,7.22464
2021-05-01,4.61729
2021-05-02,4.36216
2021-05-03,7.87181
2021-05-04,7.99626
2021-05-05,5.68761
2021-05-06,8.03982
2021-05-07,7.63534
2021-05-08,4.24393
2021-05-09,3.95146
2021-05-10,9.26571
2021-05-11,10.84629
2021-05-12,10.39825
2021-05-13,10.112
2021-05-14,8.62476
2021-05-15,4.84754
2021-05-16,4.97199
2021-05-17,11.67392
2021-05-18,11.49346
2021-05-19,6.72059
2021-05-20,10.6285
2021-05-21,9.46484
2021-05-22,5.18357
2021-05-23,4.62352
2021-05-24,10.18668
2021-05-25,9.85687
2021-05-26,10.37336
2021-05-27,10.24891
2021-05-28,10.10578
2021-05-29,5.22713
2021-05-30,4.77909
2021-05-31,9.21593
2021-06-01,10.31736
2021-06-02,9.88176
2021-06-03,9.86932
2021-06-04,8.53764
2021-06-05,4.74175
2021-06-06,4.3995
2021-06-07,9.25326
2021-06-08,10.15556
2021-06-09,9.5644
2021-06-10,9.62041
2021-06-11,8.30118
2021-06-12,4.68574
2021-06-13,4.3186
2021-06-14,8.77411
2021-06-15,8.4443
2021-06-16,8.2265
2021-06-17,8.62476
2021-06-18,8.40074
2021-06-19,4.1257
2021-06-20,3.92657
2021-06-21,10.42314
2021-06-22,9.15992
2021-06-23,10.43559
2021-06-24,9.01057
2021-06-25,10.54138
2021-06-26,4.84131
2021-06-27,4.27504
2021-06-28,9.93154
2021-06-29,10.70317
2021-06-30,10.78406
2021-07-01,9.49595
2021-07-02,7.99004
2021-07-03,4.81642
2021-07-04,3.74611
2021-07-05,8.06471
2021-07-06,8.55631
2021-07-07,8.92345
2021-07-08,9.63907
2021-07-09,8.84256
2021-07-10,4.91599
2021-07-11,4.38083
2021-07-12,10.7654
2021-07-13,9.81331
2021-07-14,9.79464
2021-07-15,10.67205
2021-07-16,9.4835
2021-07-17,4.56751
2021-07-18,4.38705
2021-07-19,8.78655
2021-07-20,10.61605
2021-07-21,10.94586
2021-07-22,9.66397
2021-07-23,8.77411
2021-07-24,4.48662
2021-07-25,4.05724
2021-07-26,9.05413
2021-07-27,9.9191
2021-07-28,11.35034
2021-07-29,9.58307
2021-07-30,9.35905
2021-07-31,5.53204
2021-08-01,4.5924
2021-08-02,8.21406
2021-08-03,8.96701
2021-08-04,8.66832
2021-08-05,9.69508
2021-08-06,8.56253
2021-08-07,5.14623
2021-08-08,4.77909
2021-08-09,8.89856
2021-08-10,8.86745
2021-08-11,8.83634
2021-08-12,10.9583
2021-08-13,10.20535
2021-08-14,5.60049
2021-08-15,4.62352
2021-08-16,7.24331
2021-08-17,12.88114
2021-08-18,11.75482
2021-08-19,11.24455
2021-08-20,12.17174
2021-08-21,5.73117
2021-08-22,5.58182
2021-08-23,10.91474
2021-08-24,10.57249
2021-08-25,11.81082
2021-08-26,11.87927
2021-08-27,10.04978
2021-08-28,6.04853
2021-08-29,5.42626
2021-08-30,9.74486
2021-08-31,10.24891
2021-09-01,12.20286
2021-09-02,10.80896
2021-09-03,9.50217
2021-09-04,5.55071
2021-09-05,5.68761
2021-09-06,10.02489
2021-09-07,9.93777
2021-09-08,9.10392
2021-09-09,10.70939
2021-09-10,10.6285
2021-09-11,5.36403
2021-09-12,5.14001
2021-09-13,11.4499
2021-09-14,10.98319
2021-09-15,10.35469
2021-09-16,10.79651
2021-09-17,9.46484
2021-09-18,5.61294
2021-09-19,5.05911
2021-09-20,5.52582
2021-09-21,6.79527
2021-09-22,7.60423
2021-09-23,14.53018
2021-09-24,11.75482
2021-09-25,6.56502
2021-09-26,5.55693
2021-09-27,11.69881
2021-09-28,11.76726
2021-09-29,13.71499
2021-09-30,13.57187
2021-10-01,11.79838
2021-10-02,6.40945
2021-10-03,5.3578
2021-10-04,6.91972
2021-10-05,12.25886
2021-10-06,12.32731
2021-10-07,11.64281
2021-10-08,11.61792
2021-10-09,6.11076
2021-10-10,6.37212
2021-10-11,7.90914
2021-10-12,13.95768
2021-10-13,11.23833
2021-10-14,10.85874
2021-10-15,10.44803
2021-10-16,5.74362
2021-10-17,5.50093
2021-10-18,11.61792
2021-10-19,10.97075
2021-10-20,11.87927
2021-10-21,10.82762
2021-10-22,9.2097
2021-10-23,5.61294
2021-10-24,5.40759
2021-10-25,12.16552
2021-10-26,12.85003
2021-10-27,10.96453
2021-10-28,10.53515
2021-10-29,9.75731
2021-10-30,5.12756
2021-10-31,5.02177
2021-11-01,10.56627
2021-11-02,10.77784
2021-11-03,10.01244
2021-11-04,9.25948
2021-11-05,14.22526
2021-11-06,6.57747
2021-11-07,5.83696
2021-11-08,11.97261
2021-11-09,14.01369
2021-11-10,10.8214
2021-11-11,12.28998
2021-11-12,13.20472
2021-11-13,6.12943
2021-11-14,5.4387
2021-11-15,10.79651
2021-11-16,10.14312
2021-11-17,9.67641
2021-11-18,9.65152
2021-11-19,8.79278
2021-11-20,5.17734
2021-11-21,5.11512
2021-11-22,9.85065
2021-11-23,10.4667
2021-11-24,10.75295
2021-11-25,11.12009
2021-11-26,10.50404
2021-11-27,8.10827
2021-11-28,6.70815
2021-11-29,11.10143
2021-11-30,11.8855
2021-12-01,13.6341
2021-12-02,11.77349
2021-12-03,10.41692
2021-12-04,5.42626
2021-12-05,5.17734
2021-12-06,10.36714
2021-12-07,9.80709
2021-12-08,11.48724
2021-12-09,11.89794
2021-12-10,10.26135
2021-12-11,5.3578
2021-12-12,5.23335
2021-12-13,10.03111
2021-12-14,9.24082
2021-12-15,9.53951
2021-12-16,9.93154
2021-12-17,8.76789
2021-12-18,5.39514
2021-12-19,4.84131
2021-12-20,9.3466
2021-12-21,8.84878
2021-12-22,9.31549
2021-12-23,8.99813
2021-12-24,8.40696
2021-12-25,4.1008
2021-12-26,5.21468
2021-12-27,8.53142
2021-12-28,9.27815
2021-12-29,8.68699
2021-12-30,9.45861
2021-12-31,8.0896
2022-01-01,4.8911
2022-01-02,5.58182
2022-01-03,10.09334
2022-01-04,10.39203
2022-01-05,12.07218
2022-01-06,11.87305
2022-01-07,12.19041
2022-01-08,6.5028
2022-01-09,5.89919
2022-01-10,10.74673
2022-01-11,10.69695
2022-01-12,10.53515
2022-01-13,11.50591
2022-01-14,10.35469
2022-01-15,6.06098
2022-01-16,5.63161
2022-01-17,10.62227
2022-01-18,10.71561
2022-01-19,10.08089
2022-01-20,9.16614
2022-01-21,9.39016
2022-01-22,6.04853
2022-01-23,5.56316
2022-01-24,10.33602
2022-01-25,10.54138
2022-01-26,9.82576
2022-01-27,11.313
2022-01-28,10.13067
2022-01-29,6.39079
2022-01-30,6.32233
2022-01-31,6.0672
2022-02-01,7.21219
2022-02-02,7.63534
2022-02-03,13.09271
2022-02-04,11.69881
2022-02-05,6.73926
2022-02-06,6.00497
2022-02-07,10.22401
2022-02-08,10.28002
2022-02-09,9.48973
2022-02-10,9.2097
2022-02-11,8.77411
2022-02-12,5.59427
2022-02-13,5.7934
2022-02-14,10.17423
2022-02-15,9.98755
2022-02-16,9.32171
2022-02-17,9.36527
2022-02-18,8.86123
2022-02-19,5.56938
2022-02-20,5.70006
2022-02-21,9.73242
2022-02-22,10.20535
2022-02-23,9.71997
2022-02-24,11.96639
2022-02-25,12.54511
2022-02-26,6.58369
2022-02-27,5.83074
2022-02-28,10.66583
2022-03-01,7.96515
2022-03-02,12.68201
2022-03-03,11.13876
2022-03-04,10.98942
2022-03-05,7.04418
2022-03-06,5.56938
2022-03-07,12.82514
2022-03-08,13.24206
2022-03-09,6.85127
2022-03-10,10.75917
2022-03-11,11.04542
2022-03-12,6.7766
2022-03-13,6.64592
2022-03-14,11.24455
2022-03-15,11.61792
2022-03-16,10.59738
2022-03-17,14.85376
2022-03-18,15.59427
2022-03-19,7.66023
2022-03-20,6.57125
2022-03-21,12.37087
2022-03-22,12.04107
2022-03-23,12.18419
2022-03-24,10.46048
2022-03-25,10.75295
2022-03-26,6.09209
2022-03-27,5.83696
2022-03-28,10.63472
2022-03-29,13.9639
2022-03-30,15.30802
2022-03-31,11.87305
2022-04-01,10.19912
2022-04-02,6.54635
2022-04-03,6.48413
2022-04-04,11.43746
2022-04-05,11.77349
2022-04-06,11.33789
2022-04-07,11.16988
2022-04-08,10.19912
2022-04-09,6.30367
2022-04-10,5.61916
2022-04-11,11.28811
2022-04-12,10.96453
2022-04-13,11.70504
2022-04-14,11.5868
2022-04-15,9.98755
2022-04-16,5.85563
2022-04-17,5.97386
2022-04-18,9.51462
2022-04-19,9.85065
2022-04-20,11.1761
2022-04-21,11.40012
2022-04-22,11.34411
2022-04-23,6.62725
2022-04-24,5.99253
2022-04-25,15.27691
2022-04-26,13.97013
2022-04-27,16.16677
2022-04-28,15.60672
2022-04-29,16.53391
2022-04-30,7.60423
2022-05-01,6.68326
2022-05-02,11.64281
2022-05-03,13.53453
2022-05-04,13.24206
2022-05-05,7.61045
2022-05-06,17.76602
2022-05-07,7.42377
2022-05-08,7.3242
2022-05-09,17.0504
2022-05-10,14.57373
2022-05-11,13.08649
2022-05-12,14.51151
2022-05-13,14.8911
2022-05-14,7.20597
2022-05-15,6.87616
2022-05-16,13.29184
2022-05-17,13.39141
2022-05-18,13.46608
2022-05-19,12.52022
2022-05-20,11.45612
2022-05-21,6.22277
2022-05-22,5.82451
2022-05-23,11.93528
2022-05-24,12.48288
2022-05-25,12.12818
2022-05-26,11.60547
2022-05-27,10.97075
2022-05-28,5.93652
2022-05-29,5.68761
2022-05-30,14.59863
2022-05-31,14.52395
2022-06-01,8.64343
2022-06-02,13.37274
2022-06-03,12.3771
2022-06-04,6.29122
2022-06-05,5.8494
2022-06-06,8.08338
2022-06-07,11.99751
2022-06-08,12.48911
2022-06-09,11.59303
2022-06-10,11.79215
2022-06-11,6.49035
2022-06-12,5.64405
2022-06-13,15.14623
2022-06-14,16.54635
2022-06-15,19.03546
2022-06-16,15.74362
2022-06-17,18.03982
2022-06-18,7.36154
2022-06-19,7.25575
2022-06-20,14.71064
2022-06-21,13.17361
2022-06-22,14.53018
2022-06-23,16.16054
2022-06-24,13.36652
2022-06-25,7.64156
2022-06-26,7.19975
2022-06-27,15.55071
2022-06-28,13.30429
2022-06-29,12.26509
2022-06-30,12.24019
2022-07-01,12.54511
2022-07-02,7.2682
2022-07-03,6.88238
2022-07-04,12.59489
2022-07-05,13.3354
2022-07-06,19.31549
2022-07-07,17.8967
2022-07-08,13.59054
2022-07-09,6.79527
2022-07-10,6.79527
2022-07-11,14.16303
2022-07-12,17.67268
2022-07-13,16.54635
2022-07-14,16.49035
2022-07-15,15.4387
2022-07-16,7.24953
2022-07-17,7.1313
2022-07-18,14.05102
2022-07-19,15.28313
2022-07-20,13.39141
2022-07-21,13.35407
2022-07-22,12.59489
2022-07-23,6.98195
2022-07-24,6.42812
2022-07-25,12.26509
2022-07-26,11.97261
2022-07-27,13.31673
2022-07-28,12.75668
2022-07-29,11.08276
2022-07-30,6.0672
2022-07-31,6.30367
2022-08-01,12.16552
2022-08-02,14.25637
2022-08-03,12.75668
2022-08-04,11.94772
2022-08-05,13.86434
2022-08-06,6.4779
2022-08-07,6.01742
2022-08-08,11.61792
2022-08-09,11.01431
2022-08-10,12.47666
2022-08-11,12.65712
2022-08-12,11.75482
2022-08-13,6.75171
2022-08-14,6.64592
2022-08-15,7.85314
2022-08-16,14.13192
2022-08-17,12.97448
2022-08-18,12.76291
2022-08-19,15.37025
2022-08-20,8.84878
2022-08-21,7.64779
2022-08-22,18.02738
2022-08-23,18.62476
2022-08-24,15.70628
2022-08-25,15.23957
2022-08-26,15.93652
2022-08-27,8.20161
2022-08-28,7.4051
2022-08-29,18.25762
2022-08-30,15.48226
2022-08-31,19.55818
2022-09-01,18.33851
2022-09-02,18.00871
2022-09-03,8.66832
2022-09-04,8.3074
2022-09-05,20.04355
2022-09-06,21.61169
2022-09-07,22.93714
2022-09-08,18.76789
2022-09-09,13.21717
2022-09-10,11.1761
2022-09-11,9.85687
2022-09-12,13.37896
2022-09-13,25.89919
2022-09-14,28.46919
2022-09-15,24.53018
2022-09-16,25.77473
2022-09-17,12.43932
2022-09-18,9.92532
2022-09-19,20.61605
2022-09-20,18.28873
2022-09-21,19.54573
2022-09-22,27.25575
2022-09-23,23.78967
2022-09-24,23.06782
2022-09-25,17.02551
2022-09-26,100.0
2022-09-27,67.23708
2022-09-28,64.08836
2022-09-29,55.96141
2022-09-30,54.36216
2022-10-01,24.61729
2022-10-02,22.83136
2022-10-03,32.04729
2022-10-04,46.98195
2022-10-05,33.52831
2022-10-06,33.37274
2022-10-07,29.30927
2022-10-08,14.32482
2022-10-09,12.30864
2022-10-10,16.341
2022-10-11,28.56876
2022-10-12,39.62041
2022-10-13,30.00622
2022-10-14,30.67828
2022-10-15,16.52146
2022-10-16,13.36029
2022-10-17,28.53764
2022-10-18,33.04915
2022-10-19,26.0112
2022-10-20,26.95706
2022-10-21,37.05662
2022-10-22,16.07965
2022-10-23,13.88301
2022-10-24,29.53329
2022-10-25,27.15619
2022-10-26,27.99004
2022-10-27,26.37834
2022-10-28,20.58494
2022-10-29,10.67205
2022-10-30,7.90914
2022-10-31,20.75917
2022-11-01,19.96888
2022-11-02,19.14125
2022-11-03,25.86185
2022-11-04,29.62663
2022-11-05,11.51835
2022-11-06,9.80087
2022-11-07,22.96204
2022-11-08,23.80211
2022-11-09,30.97697
2022-11-10,31.20721
2022-11-11,41.43746
2022-11-12,16.12321
2022-11-13,11.66148
2022-11-14,27.61667
2022-11-15,25.44492
2022-11-16,21.06409
2022-11-17,20.36714
2022-11-18,19.57685
2022-11-19,12.09085
2022-11-20,10.84629
2022-11-21,19.88799
2022-11-22,17.47977
2022-11-23,18.22028
2022-11-24,20.26757
2022-11-25,17.7349
2022-11-26,9.5644
2022-11-27,9.30304
2022-11-28,16.51524
2022-11-29,20.14934
2022-11-30,22.22775
2022-12-01,23.67766
2022-12-02,16.90728
2022-12-03,7.94026
2022-12-04,8.2265
2022-12-05,16.70815
2022-12-06,16.73926
2022-12-07,17.41754
2022-12-08,15.00933
2022-12-09,15.87429
2022-12-10,8.78655
2022-12-11,10.96453
2022-12-12,15.83696
2022-12-13,17.11263
2022-12-14,18.28251
2022-12-15,16.02364
2022-12-16,18.95457
2022-12-17,9.57062
2022-12-18,8.00871
2022-12-19,18.66832
2022-12-20,26.68326
2022-12-21,22.73179
2022-12-22,28.68077
2022-12-23,23.62787
2022-12-24,9.47106
2022-12-25,8.0336
2022-12-26,20.49782
2022-12-27,24.22526
2022-12-28,24.69819
2022-12-29,22.40199
2022-12-30,22.71935
2022-12-31,11.71126
2023-01-01,8.69943
2023-01-02,18.07716
2023-01-03,18.45052
2023-01-04,18.20784
2023-01-05,17.43621
2023-01-06,26.1481
2023-01-07,12.2962
2023-01-08,10.47293
2023-01-09,25.81207
2023-01-10,23.48475
2023-01-11,21.34411
2023-01-12,18.27629
2023-01-13,20.24268
2023-01-14,10.95208
2023-01-15,9.2906
2023-01-16,18.74299
2023-01-17,17.74735
2023-01-18,18.49408
2023-01-19,17.41754
2023-01-20,15.63161
2023-01-21,9.62663
2023-01-22,8.03982
2023-01-23,10.52893
2023-01-24,12.06596
2023-01-25,18.70566
2023-01-26,18.09583
2023-01-27,16.9135
2023-01-28,9.75731
2023-01-29,9.23459
2023-01-30,18.07093
2023-01-31,17.47977
2023-02-01,17.93403
2023-02-02,22.1593
2023-02-03,24.41817
2023-02-04,11.1761
2023-02-05,10.30491
2023-02-06,19.88799
2023-02-07,17.94648
2023-02-08,17.33665
2023-02-09,16.4779
2023-02-10,15.61916
2023-02-11,9.43995
2023-02-12,8.23895
2023-02-13,17.37398
2023-02-14,18.43808
2023-02-15,18.19539
2023-02-16,16.70815
2023-02-17,16.45924
2023-02-18,11.14499
2023-02-19,9.25948
2023-02-20,17.02551
2023-02-21,17.19975
2023-02-22,18.88612
2023-02-23,18.18294
2023-02-24,16.72682
2023-02-25,9.74486
2023-02-26,8.59365
2023-02-27,17.52955
2023-02-28,19.57062
2023-03-01,14.38083
2023-03-02,18.89234
2023-03-03,17.36776
2023-03-04,9.73242
2023-03-05,8.6621
2023-03-06,15.53827
2023-03-07,13.79589
2023-03-08,16.38456
2023-03-09,14.79153
2023-03-10,16.32233
2023-03-11,9.25326
2023-03-12,8.60609
2023-03-13,18.5252
2023-03-14,17.62289
2023-03-15,15.76851
2023-03-16,16.42812
2023-03-17,14.90976
2023-03-18,8.63721
2023-03-19,8.12694
2023-03-20,17.49844
2023-03-21,19.32171
2023-03-22,16.65836
2023-03-23,20.94586
2023-03-24,17.24331
2023-03-25,8.855
2023-03-26,7.95892
2023-03-27,14.93466
2023-03-28,15.3578
2023-03-29,15.71873
2023-03-30,15.82451
2023-03-31,15.81829
2023-04-01,8.67454
2023-04-02,7.86558
2023-04-03,19.09147
2023-04-04,23.6901
2023-04-05,21.68637
2023-04-06,20.66583
2023-04-07,16.74548
2023-04-08,8.18917
2023-04-09,8.35096
2023-04-10,16.52769
2023-04-11,17.3242
2023-04-12,18.45675
2023-04-13,19.04791
2023-04-14,18.63098
2023-04-15,9.43995
2023-04-16,8.58742
2023-04-17,18.23273
2023-04-18,16.04231
2023-04-19,18.22028
2023-04-20,19.90043
2023-04-21,17.52955
2023-04-22,9.99377
2023-04-23,8.68077
2023-04-24,19.27193
2023-04-25,20.97075
2023-04-26,21.02675
2023-04-27,20.49159
2023-04-28,18.53764
2023-04-29,11.9415
2023-04-30,9.98133
2023-05-01,14.38705
2023-05-02,22.65712
2023-05-03,19.6453
2023-05-04,19.41505
2023-05-05,12.05351
2023-05-06,10.57871
2023-05-07,9.61418
2023-05-08,17.7349
2023-05-09,18.6621
2023-05-10,15.87429
2023-05-11,15.74984
2023-05-12,15.41381
2023-05-13,9.11014
2023-05-14,8.49408
2023-05-15,16.95084
2023-05-16,17.23708
2023-05-17,18.33229
2023-05-18,18.1705
2023-05-19,19.86309
2023-05-20,9.59551
2023-05-21,7.85314
2023-05-22,20.1369
2023-05-23,20.056
2023-05-24,17.27442
2023-05-25,16.40323
2023-05-26,14.57373
2023-05-27,8.13316
2023-05-28,7.59178
2023-05-29,9.50217
