date,실시간미국증시
2020-11-28,6.91789
2020-11-29,1.77381
2020-11-30,4.17832
2020-12-01,11.81757
2020-12-02,11.49828
2020-12-03,11.49828
2020-12-04,10.50888
2020-12-05,7.09133
2020-12-06,1.41117
2020-12-07,3.59493
2020-12-08,11.44309
2020-12-09,12.50739
2020-12-10,14.837
2020-12-11,12.83456
2020-12-12,7.99006
2020-12-13,2.16405
2020-12-14,4.32811
2020-12-15,11.87669
2020-12-16,11.48251
2020-12-17,11.51011
2020-12-18,10.66656
2020-12-19,7.57223
2020-12-20,1.6122
2020-12-21,4.80901
2020-12-22,15.09716
2020-12-23,14.30486
2020-12-24,11.43521
2020-12-25,6.48429
2020-12-26,1.78564
2020-12-27,1.15889
2020-12-28,3.29141
2020-12-29,10.07528
2020-12-30,10.85576
2020-12-31,6.17682
2021-01-01,3.59493
2021-01-02,1.18254
2021-01-03,1.15495
2021-01-04,3.50427
2021-01-05,13.67416
2021-01-06,12.55863
2021-01-07,13.5362
2021-01-08,11.09227
2021-01-09,7.17016
2021-01-10,1.72651
2021-01-11,4.38724
2021-01-12,14.13536
2021-01-13,13.18538
2021-01-14,12.68477
2021-01-15,12.34577
2021-01-16,8.2108
2021-01-17,1.60826
2021-01-18,3.56734
2021-01-19,9.56285
2021-01-20,10.65867
2021-01-21,12.03043
2021-01-22,11.1987
2021-01-23,7.19776
2021-01-24,1.62008
2021-01-25,3.20075
2021-01-26,11.97524
2021-01-27,12.85427
2021-01-28,18.83795
2021-01-29,18.12054
2021-01-30,11.13169
2021-01-31,1.95908
2021-02-01,5.33328
2021-02-02,14.02104
2021-02-03,12.49162
2021-02-04,12.51527
2021-02-05,11.61259
2021-02-06,7.45397
2021-02-07,1.52942
2021-02-08,3.05096
2021-02-09,10.71386
2021-02-10,9.53525
2021-02-11,7.06373
2021-02-12,6.37392
2021-02-13,5.77082
2021-02-14,1.74622
2021-02-15,2.67255
2021-02-16,8.22657
2021-02-17,10.39851
2021-02-18,11.02132
2021-02-19,11.13169
2021-02-20,7.24506
2021-02-21,1.44664
2021-02-22,3.42544
2021-02-23,12.03437
2021-02-24,15.33761
2021-02-25,14.78576
2021-02-26,16.58323
2021-02-27,10.51677
2021-02-28,2.03003
2021-03-01,5.37664
2021-03-02,13.12231
2021-03-03,14.92372
2021-03-04,16.16145
2021-03-05,17.74606
2021-03-06,12.34971
2021-03-07,2.21136
2021-03-08,5.69986
2021-03-09,16.67389
2021-03-10,15.17206
2021-03-11,14.98679
2021-03-12,13.42583
2021-03-13,9.72052
2021-03-14,2.01426
2021-03-15,4.46213
2021-03-16,12.31424
2021-03-17,13.39035
2021-03-18,13.51255
2021-03-19,13.57562
2021-03-20,8.73901
2021-03-21,1.8763
2021-03-22,3.95364
2021-03-23,11.38003
2021-03-24,12.20781
2021-03-25,12.55863
2021-03-26,11.67566
2021-03-27,7.32784
2021-03-28,1.55307
2021-03-29,4.56462
2021-03-30,10.93066
2021-03-31,11.12775
2021-04-01,10.48523
2021-04-02,10.26055
2021-04-03,5.64862
2021-04-04,1.43088
2021-04-05,3.33083
2021-04-06,8.97552
2021-04-07,10.05952
2021-04-08,9.27115
2021-04-09,8.36453
2021-04-10,5.50672
2021-04-11,1.3205
2021-04-12,3.0076
2021-04-13,8.12014
2021-04-14,8.90851
2021-04-15,8.72324
2021-04-16,7.994
2021-04-17,5.1756
2021-04-18,1.11159
2021-04-19,2.88541
2021-04-20,8.4552
2021-04-21,9.79936
2021-04-22,9.70475
2021-04-23,8.97946
2021-04-24,5.54613
2021-04-25,1.22196
2021-04-26,2.70802
2021-04-27,7.99795
2021-04-28,8.95581
2021-04-29,8.73112
2021-04-30,8.47885
2021-05-01,4.6474
2021-05-02,1.02487
2021-05-03,2.85387
2021-05-04,7.31207
2021-05-05,7.97824
2021-05-06,7.90334
2021-05-07,7.94276
2021-05-08,5.05735
2021-05-09,1.18254
2021-05-10,3.7053
2021-05-11,10.66261
2021-05-12,12.14474
2021-05-13,13.89885
2021-05-14,11.32484
2021-05-15,6.98884
2021-05-16,1.21013
2021-05-17,3.79202
2021-05-18,9.13319
2021-05-19,8.57345
2021-05-20,9.9728
2021-05-21,8.99128
2021-05-22,5.94032
2021-05-23,1.36781
2021-05-24,3.28353
2021-05-25,9.34605
2021-05-26,9.62592
2021-05-27,9.8033
2021-05-28,8.7193
2021-05-29,5.35298
2021-05-30,1.25744
2021-05-31,2.90512
2021-06-01,6.9376
2021-06-02,8.59316
2021-06-03,8.84544
2021-06-04,9.24356
2021-06-05,5.7787
2021-06-06,1.24167
2021-06-07,3.18893
2021-06-08,8.5498
2021-06-09,8.41578
2021-06-10,8.51827
2021-06-11,7.92305
2021-06-12,4.9115
2021-06-13,0.95392
2021-06-14,2.83022
2021-06-15,7.70231
2021-06-16,8.03736
2021-06-17,8.73507
2021-06-18,8.1162
2021-06-19,5.88119
2021-06-20,1.14706
2021-06-21,3.65012
2021-06-22,8.6444
2021-06-23,8.82967
2021-06-24,8.7666
2021-06-25,7.59588
2021-06-26,4.89573
2021-06-27,1.13524
2021-06-28,3.02731
2021-06-29,7.54858
2021-06-30,7.82056
2021-07-01,7.70231
2021-07-02,7.22929
2021-07-03,4.34782
2021-07-04,0.90661
2021-07-05,2.73562
2021-07-06,6.12952
2021-07-07,7.86392
2021-07-08,9.75205
2021-07-09,9.16867
2021-07-10,5.30174
2021-07-11,1.02093
2021-07-12,3.04308
2021-07-13,7.52493
2021-07-14,8.39607
2021-07-15,8.66805
2021-07-16,7.69443
2021-07-17,5.17166
2021-07-18,1.11553
2021-07-19,4.04824
2021-07-20,10.94248
2021-07-21,9.63774
2021-07-22,8.25811
2021-07-23,8.06101
2021-07-24,4.9588
2021-07-25,0.96574
2021-07-26,2.85781
2021-07-27,8.01765
2021-07-28,8.53797
2021-07-29,7.98218
2021-07-30,6.82723
2021-07-31,4.74594
2021-08-01,0.94603
2021-08-02,2.62525
2021-08-03,6.80752
2021-08-04,7.76538
2021-08-05,7.83239
2021-08-06,6.82723
2021-08-07,4.24533
2021-08-08,1.02881
2021-08-09,2.82234
2021-08-10,7.10709
2021-08-11,7.82056
2021-08-12,8.25416
2021-08-13,7.24506
2021-08-14,4.76565
2021-08-15,0.95786
2021-08-16,3.22834
2021-08-17,8.00583
2021-08-18,8.41578
2021-08-19,10.16989
2021-08-20,9.71264
2021-08-21,5.71957
2021-08-22,1.06034
2021-08-23,3.50427
2021-08-24,8.89274
2021-08-25,9.40517
2021-08-26,8.82573
2021-08-27,8.58528
2021-08-28,5.82206
2021-08-29,1.01304
2021-08-30,2.99578
2021-08-31,7.90334
2021-09-01,8.51038
2021-09-02,8.56951
2021-09-03,7.73779
2021-09-04,5.00216
2021-09-05,1.01698
2021-09-06,2.72773
2021-09-07,6.31085
2021-09-08,7.83633
2021-09-09,8.30147
2021-09-10,7.86787
2021-09-11,5.02187
2021-09-12,1.084
2021-09-13,2.90906
2021-09-14,7.6826
2021-09-15,8.11226
2021-09-16,7.84027
2021-09-17,6.74445
2021-09-18,4.22562
2021-09-19,1.12341
2021-09-20,2.4794
2021-09-21,7.83633
2021-09-22,9.02676
2021-09-23,9.20808
2021-09-24,7.86392
2021-09-25,5.17954
2021-09-26,1.15889
2021-09-27,3.36237
2021-09-28,8.4552
2021-09-29,11.07256
2021-09-30,9.62197
2021-10-01,9.70475
2021-10-02,5.95608
2021-10-03,1.1786
2021-10-04,4.93121
2021-10-05,11.28936
2021-10-06,12.71236
2021-10-07,12.64929
2021-10-08,9.37364
2021-10-09,6.09799
2021-10-10,1.32839
2021-10-11,4.28869
2021-10-12,9.89396
2021-10-13,11.03709
2021-10-14,10.1896
2021-10-15,9.22385
2021-10-16,5.49883
2021-10-17,1.27714
2021-10-18,3.76443
2021-10-19,9.0307
2021-10-20,8.66411
2021-10-21,8.82967
2021-10-22,6.73656
2021-10-23,4.94304
2021-10-24,0.97757
2021-10-25,3.15739
2021-10-26,7.13469
2021-10-27,8.25022
2021-10-28,7.65107
2021-10-29,7.249
2021-10-30,4.74594
2021-10-31,0.94209
2021-11-01,2.88935
2021-11-02,7.65107
2021-11-03,7.94276
2021-11-04,8.2857
2021-11-05,7.00067
2021-11-06,4.20197
2021-11-07,1.0091
2021-11-08,3.18104
2021-11-09,7.62347
2021-11-10,8.76266
2021-11-11,9.25933
2021-11-12,7.33572
2021-11-13,4.67893
2021-11-14,0.95392
2021-11-15,2.64496
2021-11-16,7.58011
2021-11-17,7.20564
2021-11-18,7.44609
2021-11-19,7.22141
2021-11-20,4.62375
2021-11-21,0.9618
2021-11-22,2.41633
2021-11-23,7.87181
2021-11-24,8.29752
2021-11-25,10.52071
2021-11-26,11.4628
2021-11-27,7.72202
2021-11-28,2.02609
2021-11-29,7.45792
2021-11-30,13.56379
2021-12-01,15.08928
2021-12-02,13.91462
2021-12-03,11.44704
2021-12-04,11.84122
2021-12-05,1.87236
2021-12-06,6.56707
2021-12-07,11.77815
2021-12-08,10.80058
2021-12-09,10.53648
2021-12-10,10.52465
2021-12-11,6.36603
2021-12-12,1.3481
2021-12-13,3.75261
2021-12-14,12.00677
2021-12-15,12.32606
2021-12-16,13.67811
2021-12-17,12.90551
2021-12-18,6.82723
2021-12-19,1.30868
2021-12-20,6.12558
2021-12-21,13.38247
2021-12-22,10.87153
2021-12-23,9.62592
2021-12-24,9.85454
2021-12-25,5.2978
2021-12-26,1.28503
2021-12-27,3.46485
2021-12-28,7.48157
2021-12-29,8.06496
2021-12-30,7.73384
2021-12-31,4.56462
2022-01-01,2.29808
2022-01-02,1.08005
2022-01-03,3.43332
2022-01-04,7.54858
2022-01-05,9.38941
2022-01-06,15.87764
2022-01-07,13.57956
2022-01-08,7.04008
2022-01-09,1.67527
2022-01-10,5.91666
2022-01-11,14.17478
2022-01-12,11.74267
2022-01-13,10.93854
2022-01-14,12.64535
2022-01-15,6.65379
2022-01-16,1.32445
2022-01-17,5.44365
2022-01-18,13.68993
2022-01-19,12.68477
2022-01-20,12.39701
2022-01-21,13.70176
2022-01-22,10.78875
2022-01-23,2.32173
2022-01-24,11.41156
2022-01-25,28.4481
2022-01-26,26.85561
2022-01-27,25.83073
2022-01-28,23.13059
2022-01-29,9.65351
2022-01-30,2.25077
2022-01-31,4.03642
2022-02-01,9.53131
2022-02-02,12.57834
2022-02-03,15.81063
2022-02-04,15.42039
2022-02-05,8.70747
2022-02-06,2.12069
2022-02-07,5.53825
2022-02-08,12.21569
2022-02-09,11.01738
2022-02-10,12.45614
2022-02-11,12.43249
2022-02-12,9.04253
2022-02-13,1.93543
2022-02-14,7.22929
2022-02-15,17.74212
2022-02-16,14.68721
2022-02-17,18.94043
2022-02-18,15.73574
2022-02-19,9.35393
2022-02-20,2.06945
2022-02-21,7.54858
2022-02-22,19.04292
2022-02-23,16.23635
2022-02-24,20.93894
2022-02-25,21.97169
2022-02-26,10.2842
2022-02-27,2.53458
2022-02-28,5.85754
2022-03-01,12.34577
2022-03-02,13.8752
2022-03-03,13.22086
2022-03-04,13.36276
2022-03-05,8.13591
2022-03-06,1.97485
2022-03-07,6.98884
2022-03-08,16.32307
2022-03-09,11.86093
2022-03-10,13.46131
2022-03-11,12.45614
2022-03-12,8.672
2022-03-13,2.26654
2022-03-14,6.20836
2022-03-15,14.38369
2022-03-16,15.38491
2022-03-17,18.05747
2022-03-18,14.54136
2022-03-19,8.37636
2022-03-20,1.86053
2022-03-21,5.78658
2022-03-22,12.5271
2022-03-23,12.20781
2022-03-24,12.42855
2022-03-25,11.73873
2022-03-26,7.12286
2022-03-27,1.62797
2022-03-28,4.66317
2022-03-29,11.14352
2022-03-30,10.62714
2022-03-31,10.86759
2022-04-01,10.46947
2022-04-02,6.27931
2022-04-03,1.52154
2022-04-04,4.48578
2022-04-05,10.41034
2022-04-06,13.97768
2022-04-07,13.41795
2022-04-08,11.51405
2022-04-09,6.55918
2022-04-10,1.49394
2022-04-11,5.21108
2022-04-12,12.32212
2022-04-13,13.37459
2022-04-14,11.67172
2022-04-15,13.39824
2022-04-16,6.91
2022-04-17,1.50577
2022-04-18,5.21896
2022-04-19,10.64291
2022-04-20,10.65473
2022-04-21,9.86637
2022-04-22,8.83755
2022-04-23,7.93882
2022-04-24,1.57672
2022-04-25,7.18593
2022-04-26,14.89613
2022-04-27,20.50534
2022-04-28,14.63203
2022-04-29,11.88852
2022-04-30,10.4537
2022-05-01,2.0458
2022-05-02,6.75233
2022-05-03,13.37459
2022-05-04,11.86487
2022-05-05,14.95526
2022-05-06,21.87315
2022-05-07,9.45642
2022-05-08,2.11675
2022-05-09,9.19232
2022-05-10,19.41739
2022-05-11,19.04686
2022-05-12,20.72214
2022-05-13,17.57656
2022-05-14,9.03464
2022-05-15,2.01821
2022-05-16,7.0795
2022-05-17,13.72147
2022-05-18,13.67811
2022-05-19,17.54503
2022-05-20,14.72663
2022-05-21,9.08195
2022-05-22,1.88024
2022-05-23,6.1177
2022-05-24,13.51649
2022-05-25,13.39824
2022-05-26,12.24328
2022-05-27,11.29725
2022-05-28,6.5986
2022-05-29,1.39934
2022-05-30,8.00189
2022-05-31,11.32484
2022-06-01,10.97402
2022-06-02,12.46797
2022-06-03,10.52859
2022-06-04,7.15834
2022-06-05,1.73834
2022-06-06,5.66833
2022-06-07,11.07256
2022-06-08,16.36248
2022-06-09,21.88497
2022-06-10,10.2369
2022-06-11,6.43304
2022-06-12,1.28503
2022-06-13,6.68532
2022-06-14,12.80696
2022-06-15,13.45736
2022-06-16,13.76483
2022-06-17,11.31696
2022-06-18,7.18987
2022-06-19,1.49789
2022-06-20,4.69076
2022-06-21,8.23445
2022-06-22,10.54042
2022-06-23,10.60743
2022-06-24,8.84149
2022-06-25,5.77476
2022-06-26,1.16283
2022-06-27,4.34782
2022-06-28,9.51949
2022-06-29,11.68355
2022-06-30,13.20903
2022-07-01,12.21175
2022-07-02,7.1268
2022-07-03,1.42299
2022-07-04,6.61437
2022-07-05,10.70597
2022-07-06,12.46403
2022-07-07,11.51011
2022-07-08,10.58378
2022-07-09,6.49217
2022-07-10,1.49789
2022-07-11,4.92333
2022-07-12,10.9346
2022-07-13,13.20115
2022-07-14,11.85304
2022-07-15,10.05557
2022-07-16,6.41333
2022-07-17,1.3481
2022-07-18,5.21108
2022-07-19,11.62836
2022-07-20,12.36942
2022-07-21,12.23146
2022-07-22,10.40245
2022-07-23,6.21624
2022-07-24,1.46635
2022-07-25,4.75383
2022-07-26,10.22507
2022-07-27,11.17899
2022-07-28,11.88064
2022-07-29,10.2842
2022-07-30,5.70775
2022-07-31,1.28109
2022-08-01,5.02187
2022-08-02,11.08833
2022-08-03,10.501
2022-08-04,10.9819
2022-08-05,9.62197
2022-08-06,6.10587
2022-08-07,1.30868
2022-08-08,4.62375
2022-08-09,10.07528
2022-08-10,10.95431
2022-08-11,11.25783
2022-08-12,9.63774
2022-08-13,5.95214
2022-08-14,1.0564
2022-08-15,5.11253
2022-08-16,9.48007
2022-08-17,10.70203
2022-08-18,10.26449
2022-08-19,10.17777
2022-08-20,6.18865
2022-08-21,1.21013
2022-08-22,5.68016
2022-08-23,11.67172
2022-08-24,10.98979
2022-08-25,9.84272
2022-08-26,10.09893
2022-08-27,8.51038
2022-08-28,1.40328
2022-08-29,6.70503
2022-08-30,12.51921
2022-08-31,11.6796
2022-09-01,11.61259
2022-09-02,11.40762
2022-09-03,7.17411
2022-09-04,1.25744
2022-09-05,6.99278
2022-09-06,10.78087
2022-09-07,11.20659
2022-09-08,9.64168
2022-09-09,6.9849
2022-09-10,5.06917
2022-09-11,1.81717
2022-09-12,5.30962
2022-09-13,17.81702
2022-09-14,20.54475
2022-09-15,17.29275
2022-09-16,11.02132
2022-09-17,6.81146
2022-09-18,1.48606
2022-09-19,5.21108
2022-09-20,11.40762
2022-09-21,11.24995
2022-09-22,13.1972
2022-09-23,10.79664
2022-09-24,7.05979
2022-09-25,1.08794
2022-09-26,6.30691
2022-09-27,13.13019
2022-09-28,15.57412
2022-09-29,18.92467
2022-09-30,14.72269
2022-10-01,8.82967
2022-10-02,1.6595
2022-10-03,7.99006
2022-10-04,15.74756
2022-10-05,16.12992
2022-10-06,14.32851
2022-10-07,11.97918
2022-10-08,8.19504
2022-10-09,2.00244
2022-10-10,8.52615
2022-10-11,13.91856
2022-10-12,14.90007
2022-10-13,17.24939
2022-10-14,16.66995
2022-10-15,10.04375
2022-10-16,2.45181
2022-10-17,8.74689
2022-10-18,15.51894
2022-10-19,15.26272
2022-10-20,13.33911
2022-10-21,12.04225
2022-10-22,7.97824
2022-10-23,1.75805
2022-10-24,6.85088
2022-10-25,11.99889
2022-10-26,12.10138
2022-10-27,11.88064
2022-10-28,10.46158
2022-10-29,6.14923
2022-10-30,1.07611
2022-10-31,4.07189
2022-11-01,9.88213
2022-11-02,11.58106
2022-11-03,16.32701
2022-11-04,11.37214
2022-11-05,7.53675
2022-11-06,1.43088
2022-11-07,11.05285
2022-11-08,13.38641
2022-11-09,13.753
2022-11-10,17.84461
2022-11-11,18.80247
2022-11-12,10.35121
2022-11-13,2.58189
2022-11-14,8.27781
2022-11-15,14.54531
2022-11-16,13.8003
2022-11-17,12.13685
2022-11-18,11.47069
2022-11-19,7.10315
2022-11-20,1.69104
2022-11-21,4.84449
2022-11-22,10.08711
2022-11-23,9.37364
2022-11-24,9.89396
2022-11-25,7.48157
2022-11-26,4.17438
2022-11-27,0.91056
2022-11-28,2.83022
2022-11-29,8.07284
2022-11-30,7.89546
2022-12-01,9.01888
2022-12-02,8.4552
2022-12-03,5.80629
2022-12-04,0.95786
2022-12-05,2.61342
2022-12-06,8.55374
2022-12-07,8.56163
2022-12-08,8.51827
2022-12-09,7.67866
2022-12-10,5.63285
2022-12-11,1.17466
2022-12-12,3.252
2022-12-13,10.03981
2022-12-14,10.39063
2022-12-15,10.85576
2022-12-16,8.95187
2022-12-17,6.504
2022-12-18,0.9145
2022-12-19,3.04702
2022-12-20,8.97946
2022-12-21,9.98068
2022-12-22,9.27509
2022-12-23,11.01344
2022-12-24,6.2596
2022-12-25,1.1313
2022-12-26,5.59344
2022-12-27,9.37758
2022-12-28,9.1056
2022-12-29,7.97824
2022-12-30,6.504
2022-12-31,3.59099
2023-01-01,0.7923
2023-01-02,2.62919
2023-01-03,6.18077
2023-01-04,8.68382
2023-01-05,8.8888
2023-01-06,8.17139
2023-01-07,5.64074
2023-01-08,0.93421
2023-01-09,2.97607
2023-01-10,9.19626
2023-01-11,9.07406
2023-01-12,9.75205
2023-01-13,9.86243
2023-01-14,6.07434
2023-01-15,1.09976
2023-01-16,3.37813
2023-01-17,6.77992
2023-01-18,8.36848
2023-01-19,7.91123
2023-01-20,7.48157
2023-01-21,4.54097
2023-01-22,0.93026
2023-01-23,1.8763
2023-01-24,6.18865
2023-01-25,8.12803
2023-01-26,9.12136
2023-01-27,8.01765
2023-01-28,5.72746
2023-01-29,1.03275
2023-01-30,2.6489
2023-01-31,8.10043
2023-02-01,8.24234
2023-02-02,10.10288
2023-02-03,9.38547
2023-02-04,5.78264
2023-02-05,0.98939
2023-02-06,2.65284
2023-02-07,8.333
2023-02-08,9.14501
2023-02-09,9.17655
2023-02-10,8.67988
2023-02-11,5.58555
2023-02-12,0.93026
2023-02-13,2.6016
2023-02-14,9.12136
2023-02-15,10.04375
2023-02-16,9.05829
2023-02-17,9.03464
2023-02-18,6.28325
2023-02-19,1.084
2023-02-20,2.76715
2023-02-21,7.11104
2023-02-22,9.17261
2023-02-23,9.68504
2023-02-24,9.10954
2023-02-25,5.74717
2023-02-26,0.92632
2023-02-27,2.84205
2023-02-28,7.6826
2023-03-01,7.2963
2023-03-02,7.76144
2023-03-03,7.55252
2023-03-04,4.90756
2023-03-05,0.92238
2023-03-06,2.62525
2023-03-07,8.09649
2023-03-08,8.60893
2023-03-09,9.08589
2023-03-10,9.21991
2023-03-11,6.62225
2023-03-12,1.22196
2023-03-13,4.54491
2023-03-14,10.68627
2023-03-15,11.75056
2023-03-16,11.38003
2023-03-17,9.87031
2023-03-18,6.36209
2023-03-19,1.09976
2023-03-20,3.84721
2023-03-21,9.0307
2023-03-22,8.99523
2023-03-23,11.05285
2023-03-24,9.63774
2023-03-25,5.49489
2023-03-26,1.02881
2023-03-27,3.49245
2023-03-28,8.81784
2023-03-29,8.43549
2023-03-30,8.32512
2023-03-31,7.58405
2023-04-01,5.081
2023-04-02,0.85931
2023-04-03,3.0549
2023-04-04,8.11226
2023-04-05,7.92305
2023-04-06,8.32906
2023-04-07,8.3803
2023-04-08,3.81568
2023-04-09,0.89479
2023-04-10,3.3466
2023-04-11,7.03614
2023-04-12,7.97429
2023-04-13,7.90334
2023-04-14,7.0322
2023-04-15,4.64346
2023-04-16,0.89873
2023-04-17,2.81445
2023-04-18,7.09921
2023-04-19,6.86664
2023-04-20,7.26871
2023-04-21,6.84693
2023-04-22,4.15467
2023-04-23,0.7923
2023-04-24,2.71197
2023-04-25,6.95336
2023-04-26,8.03342
2023-04-27,8.87303
2023-04-28,5.96002
2023-04-29,3.59493
2023-04-30,0.74894
2023-05-01,2.23106
2023-05-02,5.89696
2023-05-03,6.70897
2023-05-04,6.81146
2023-05-05,4.88785
2023-05-06,3.95364
2023-05-07,0.78048
2023-05-08,2.50699
2023-05-09,6.43304
2023-05-10,7.33572
2023-05-11,7.00461
2023-05-12,6.67744
2023-05-13,3.87874
2023-05-14,0.77653
2023-05-15,2.64101
2023-05-16,6.4764
2023-05-17,6.68532
2023-05-18,6.61043
2023-05-19,6.46064
2023-05-20,4.11525
2023-05-21,0.72923
2023-05-22,2.61736
2023-05-23,6.46064
2023-05-24,6.79175
2023-05-25,7.60771
2023-05-26,7.09527
2023-05-27,4.42272
2023-05-28,0.75682
2023-05-29,3.24805
