date,중소기업지원금
2020-08-14,4.82822
2020-08-15,1.1142
2020-08-16,1.25348
2020-08-17,2.83194
2020-08-18,5.896
2020-08-19,7.05663
2020-08-20,5.19962
2020-08-21,6.12813
2020-08-22,1.62488
2020-08-23,1.39275
2020-08-24,6.91736
2020-08-25,5.896
2020-08-26,4.82822
2020-08-27,4.7818
2020-08-28,3.52831
2020-08-29,1.02135
2020-08-30,1.6713
2020-08-31,4.17827
2020-09-01,4.13184
2020-09-02,4.5961
2020-09-03,3.99257
2020-09-04,3.15691
2020-09-05,1.06778
2020-09-06,1.43918
2020-09-07,5.38532
2020-09-08,6.49953
2020-09-09,6.40668
2020-09-10,6.77808
2020-09-11,6.77808
2020-09-12,1.06778
2020-09-13,1.76415
2020-09-14,5.7103
2020-09-15,6.12813
2020-09-16,6.54596
2020-09-17,5.29247
2020-09-18,3.80687
2020-09-19,1.43918
2020-09-20,1.90343
2020-09-21,4.54967
2020-09-22,4.9675
2020-09-23,7.05663
2020-09-24,8.44939
2020-09-25,7.19591
2020-09-26,2.64623
2020-09-27,2.08913
2020-09-28,6.31383
2020-09-29,2.78551
2020-09-30,0.69637
2020-10-01,0.9285
2020-10-02,0.5571
2020-10-03,0.97493
2020-10-04,1.06778
2020-10-05,4.82822
2020-10-06,5.47818
2020-10-07,4.08542
2020-10-08,4.03899
2020-10-09,1.4856
2020-10-10,1.02135
2020-10-11,1.02135
2020-10-12,3.80687
2020-10-13,4.73537
2020-10-14,4.45682
2020-10-15,4.27112
2020-10-16,4.03899
2020-10-17,1.43918
2020-10-18,0.7428
2020-10-19,6.0817
2020-10-20,5.84958
2020-10-21,4.36397
2020-10-22,5.01392
2020-10-23,4.13184
2020-10-24,1.25348
2020-10-25,1.81058
2020-10-26,6.82451
2020-10-27,6.2674
2020-10-28,6.91736
2020-10-29,5.896
2020-10-30,5.84958
2020-10-31,1.43918
2020-11-01,1.53203
2020-11-02,5.84958
2020-11-03,6.0817
2020-11-04,4.9675
2020-11-05,5.24605
2020-11-06,4.31754
2020-11-07,1.43918
2020-11-08,1.34633
2020-11-09,5.61745
2020-11-10,4.41039
2020-11-11,5.43175
2020-11-12,5.66388
2020-11-13,3.80687
2020-11-14,1.76415
2020-11-15,1.85701
2020-11-16,5.84958
2020-11-17,5.38532
2020-11-18,4.82822
2020-11-19,5.66388
2020-11-20,5.10677
2020-11-21,1.4856
2020-11-22,1.85701
2020-11-23,6.68523
2020-11-24,6.59238
2020-11-25,6.03528
2020-11-26,5.57103
2020-11-27,4.9675
2020-11-28,1.53203
2020-11-29,2.08913
2020-11-30,4.64252
2020-12-01,4.87465
2020-12-02,4.64252
2020-12-03,5.5246
2020-12-04,3.89972
2020-12-05,1.39275
2020-12-06,1.6713
2020-12-07,5.61745
2020-12-08,5.10677
2020-12-09,5.66388
2020-12-10,6.36025
2020-12-11,4.5961
2020-12-12,1.62488
2020-12-13,1.90343
2020-12-14,7.52089
2020-12-15,6.82451
2020-12-16,7.93871
2020-12-17,5.94243
2020-12-18,5.06035
2020-12-19,1.90343
2020-12-20,1.53203
2020-12-21,6.2674
2020-12-22,5.29247
2020-12-23,7.19591
2020-12-24,5.47818
2020-12-25,1.4856
2020-12-26,1.76415
2020-12-27,3.48189
2020-12-28,9.65645
2020-12-29,11.69916
2020-12-30,9.935
2020-12-31,5.84958
2021-01-01,2.22841
2021-01-02,2.59981
2021-01-03,4.08542
2021-01-04,9.33147
2021-01-05,10.6778
2021-01-06,10.25998
2021-01-07,8.72794
2021-01-08,6.45311
2021-01-09,2.97121
2021-01-10,4.73537
2021-01-11,16.43454
2021-01-12,14.94893
2021-01-13,12.11699
2021-01-14,11.42061
2021-01-15,9.09935
2021-01-16,2.46053
2021-01-17,3.24976
2021-01-18,8.54224
2021-01-19,9.935
2021-01-20,10.3064
2021-01-21,9.7493
2021-01-22,8.44939
2021-01-23,2.41411
2021-01-24,2.08913
2021-01-25,8.12441
2021-01-26,9.3779
2021-01-27,5.29247
2021-01-28,7.05663
2021-01-29,5.5246
2021-01-30,2.13556
2021-01-31,2.41411
2021-02-01,6.63881
2021-02-02,6.12813
2021-02-03,6.63881
2021-02-04,7.10306
2021-02-05,5.38532
2021-02-06,1.76415
2021-02-07,1.85701
2021-02-08,6.63881
2021-02-09,6.87093
2021-02-10,2.97121
2021-02-11,1.57845
2021-02-12,1.2999
2021-02-13,0.9285
2021-02-14,1.94986
2021-02-15,7.28876
2021-02-16,9.00649
2021-02-17,9.61002
2021-02-18,8.63509
2021-02-19,5.75673
2021-02-20,2.32126
2021-02-21,2.13556
2021-02-22,7.89229
2021-02-23,7.01021
2021-02-24,7.75301
2021-02-25,6.45311
2021-02-26,5.01392
2021-02-27,1.25348
2021-02-28,1.81058
2021-03-01,2.69266
2021-03-02,9.3779
2021-03-03,8.17084
2021-03-04,7.75301
2021-03-05,5.80315
2021-03-06,2.08913
2021-03-07,2.22841
2021-03-08,7.70659
2021-03-09,5.84958
2021-03-10,6.0817
2021-03-11,5.47818
2021-03-12,4.68895
2021-03-13,1.4856
2021-03-14,1.25348
2021-03-15,5.75673
2021-03-16,6.73166
2021-03-17,7.38161
2021-03-18,6.77808
2021-03-19,4.36397
2021-03-20,1.85701
2021-03-21,1.4856
2021-03-22,6.2674
2021-03-23,6.68523
2021-03-24,5.98885
2021-03-25,5.19962
2021-03-26,5.47818
2021-03-27,1.6713
2021-03-28,1.71773
2021-03-29,8.17084
2021-03-30,8.40297
2021-03-31,7.47446
2021-04-01,6.91736
2021-04-02,6.91736
2021-04-03,2.08913
2021-04-04,1.76415
2021-04-05,6.36025
2021-04-06,6.68523
2021-04-07,6.12813
2021-04-08,6.31383
2021-04-09,5.38532
2021-04-10,1.39275
2021-04-11,1.76415
2021-04-12,5.94243
2021-04-13,6.40668
2021-04-14,5.57103
2021-04-15,6.2674
2021-04-16,4.54967
2021-04-17,1.57845
2021-04-18,1.02135
2021-04-19,6.54596
2021-04-20,5.80315
2021-04-21,5.57103
2021-04-22,6.73166
2021-04-23,5.94243
2021-04-24,1.06778
2021-04-25,1.02135
2021-04-26,5.84958
2021-04-27,5.01392
2021-04-28,6.0817
2021-04-29,5.10677
2021-04-30,3.57474
2021-05-01,1.06778
2021-05-02,0.88207
2021-05-03,4.7818
2021-05-04,4.50324
2021-05-05,1.76415
2021-05-06,4.45682
2021-05-07,3.76044
2021-05-08,1.39275
2021-05-09,1.53203
2021-05-10,6.22098
2021-05-11,6.2674
2021-05-12,5.66388
2021-05-13,5.06035
2021-05-14,5.06035
2021-05-15,1.71773
2021-05-16,1.57845
2021-05-17,5.19962
2021-05-18,5.06035
2021-05-19,1.39275
2021-05-20,5.06035
2021-05-21,4.9675
2021-05-22,1.62488
2021-05-23,1.1142
2021-05-24,4.54967
2021-05-25,5.38532
2021-05-26,4.5961
2021-05-27,4.82822
2021-05-28,3.24976
2021-05-29,1.20705
2021-05-30,1.39275
2021-05-31,5.10677
2021-06-01,4.68895
2021-06-02,6.0817
2021-06-03,5.19962
2021-06-04,5.75673
2021-06-05,1.90343
2021-06-06,1.6713
2021-06-07,6.49953
2021-06-08,6.0817
2021-06-09,4.50324
2021-06-10,5.5246
2021-06-11,4.22469
2021-06-12,1.1142
2021-06-13,1.34633
2021-06-14,5.29247
2021-06-15,6.03528
2021-06-16,5.80315
2021-06-17,5.06035
2021-06-18,5.19962
2021-06-19,1.71773
2021-06-20,1.16063
2021-06-21,5.38532
2021-06-22,4.36397
2021-06-23,5.3389
2021-06-24,4.92107
2021-06-25,5.38532
2021-06-26,1.34633
2021-06-27,1.71773
2021-06-28,6.17455
2021-06-29,7.56731
2021-06-30,6.59238
2021-07-01,6.87093
2021-07-02,4.68895
2021-07-03,1.81058
2021-07-04,1.57845
2021-07-05,5.80315
2021-07-06,6.54596
2021-07-07,5.896
2021-07-08,6.40668
2021-07-09,5.66388
2021-07-10,1.81058
2021-07-11,1.53203
2021-07-12,5.80315
2021-07-13,5.38532
2021-07-14,5.29247
2021-07-15,5.1532
2021-07-16,5.29247
2021-07-17,1.39275
2021-07-18,1.1142
2021-07-19,6.54596
2021-07-20,6.12813
2021-07-21,7.38161
2021-07-22,6.59238
2021-07-23,6.12813
2021-07-24,2.73909
2021-07-25,2.04271
2021-07-26,9.51717
2021-07-27,7.98514
2021-07-28,6.12813
2021-07-29,7.01021
2021-07-30,5.7103
2021-07-31,1.94986
2021-08-01,1.71773
2021-08-02,6.40668
2021-08-03,6.73166
2021-08-04,5.94243
2021-08-05,6.82451
2021-08-06,5.47818
2021-08-07,1.39275
2021-08-08,1.53203
2021-08-09,7.10306
2021-08-10,7.98514
2021-08-11,6.49953
2021-08-12,7.33519
2021-08-13,8.72794
2021-08-14,2.27483
2021-08-15,1.71773
2021-08-16,5.29247
2021-08-17,18.15227
2021-08-18,17.96657
2021-08-19,14.67038
2021-08-20,14.48467
2021-08-21,3.89972
2021-08-22,3.01764
2021-08-23,10.16713
2021-08-24,11.93129
2021-08-25,11.23491
2021-08-26,15.64531
2021-08-27,12.02414
2021-08-28,4.03899
2021-08-29,3.52831
2021-08-30,17.27019
2021-08-31,14.3454
2021-09-01,12.34911
2021-09-02,13.23119
2021-09-03,10.35283
2021-09-04,4.82822
2021-09-05,4.87465
2021-09-06,14.48467
2021-09-07,13.41689
2021-09-08,13.92757
2021-09-09,14.39182
2021-09-10,14.3454
2021-09-11,4.22469
2021-09-12,4.54967
2021-09-13,12.48839
2021-09-14,11.46703
2021-09-15,11.37418
2021-09-16,12.30269
2021-09-17,9.00649
2021-09-18,2.50696
2021-09-19,2.36768
2021-09-20,2.27483
2021-09-21,2.50696
2021-09-22,3.11049
2021-09-23,9.47075
2021-09-24,9.3779
2021-09-25,3.89972
2021-09-26,4.03899
2021-09-27,9.98142
2021-09-28,11.14206
2021-09-29,13.32404
2021-09-30,13.41689
2021-10-01,12.16341
2021-10-02,4.17827
2021-10-03,3.01764
2021-10-04,5.61745
2021-10-05,12.16341
2021-10-06,12.02414
2021-10-07,10.53853
2021-10-08,11.32776
2021-10-09,5.19962
2021-10-10,5.19962
2021-10-11,6.22098
2021-10-12,14.57753
2021-10-13,14.48467
2021-10-14,11.79201
2021-10-15,11.23491
2021-10-16,3.24976
2021-10-17,3.52831
2021-10-18,9.84215
2021-10-19,10.6778
2021-10-20,9.61002
2021-10-21,10.25998
2021-10-22,7.14948
2021-10-23,3.94614
2021-10-24,2.92479
2021-10-25,11.42061
2021-10-26,12.11699
2021-10-27,17.03806
2021-10-28,14.3454
2021-10-29,11.51346
2021-10-30,4.31754
2021-10-31,4.17827
2021-11-01,10.95636
2021-11-02,11.46703
2021-11-03,9.3779
2021-11-04,10.44568
2021-11-05,10.02785
2021-11-06,2.50696
2021-11-07,3.38904
2021-11-08,9.5636
2021-11-09,9.70287
2021-11-10,10.6778
2021-11-11,10.21355
2021-11-12,7.75301
2021-11-13,2.46053
2021-11-14,2.73909
2021-11-15,9.42432
2021-11-16,10.58495
2021-11-17,9.70287
2021-11-18,10.16713
2021-11-19,7.14948
2021-11-20,2.59981
2021-11-21,2.73909
2021-11-22,9.51717
2021-11-23,9.61002
2021-11-24,9.14577
2021-11-25,10.1207
2021-11-26,8.58867
2021-11-27,3.24976
2021-11-28,3.43546
2021-11-29,12.48839
2021-11-30,12.39554
2021-12-01,12.02414
2021-12-02,10.16713
2021-12-03,7.84586
2021-12-04,2.97121
2021-12-05,3.94614
2021-12-06,10.53853
2021-12-07,10.39925
2021-12-08,9.79572
2021-12-09,9.5636
2021-12-10,9.98142
2021-12-11,2.41411
2021-12-12,3.66759
2021-12-13,11.04921
2021-12-14,11.04921
2021-12-15,11.00278
2021-12-16,10.1207
2021-12-17,10.95636
2021-12-18,4.5961
2021-12-19,3.89972
2021-12-20,11.46703
2021-12-21,12.81337
2021-12-22,12.25626
2021-12-23,12.72051
2021-12-24,8.68152
2021-12-25,3.01764
2021-12-26,4.17827
2021-12-27,22.56267
2021-12-28,16.62024
2021-12-29,16.62024
2021-12-30,15.97028
2021-12-31,13.74187
2022-01-01,7.56731
2022-01-02,5.98885
2022-01-03,20.47353
2022-01-04,19.17363
2022-01-05,18.1987
2022-01-06,27.66945
2022-01-07,26.78737
2022-01-08,9.47075
2022-01-09,9.09935
2022-01-10,22.74837
2022-01-11,20.10213
2022-01-12,19.03435
2022-01-13,18.05942
2022-01-14,16.38811
2022-01-15,7.66016
2022-01-16,6.17455
2022-01-17,18.1987
2022-01-18,18.01299
2022-01-19,21.03064
2022-01-20,17.13091
2022-01-21,17.87372
2022-01-22,8.68152
2022-01-23,7.10306
2022-01-24,20.10213
2022-01-25,18.05942
2022-01-26,19.26648
2022-01-27,14.9025
2022-01-28,11.23491
2022-01-29,4.64252
2022-01-30,3.94614
2022-01-31,3.52831
2022-02-01,4.87465
2022-02-02,5.57103
2022-02-03,14.9025
2022-02-04,13.41689
2022-02-05,5.3389
2022-02-06,6.2674
2022-02-07,17.13091
2022-02-08,17.08449
2022-02-09,18.29155
2022-02-10,16.52739
2022-02-11,14.80965
2022-02-12,5.80315
2022-02-13,4.41039
2022-02-14,16.99164
2022-02-15,17.54874
2022-02-16,13.32404
2022-02-17,14.7168
2022-02-18,10.81708
2022-02-19,4.45682
2022-02-20,5.3389
2022-02-21,16.57381
2022-02-22,20.70566
2022-02-23,42.94336
2022-02-24,40.29712
2022-02-25,25.58031
2022-02-26,10.02785
2022-02-27,8.03156
2022-02-28,21.91272
2022-03-01,9.5636
2022-03-02,18.01299
2022-03-03,20.47353
2022-03-04,15.92386
2022-03-05,6.73166
2022-03-06,5.10677
2022-03-07,14.9025
2022-03-08,14.62395
2022-03-09,5.10677
2022-03-10,15.0882
2022-03-11,15.04178
2022-03-12,6.59238
2022-03-13,6.0817
2022-03-14,17.40947
2022-03-15,15.2739
2022-03-16,14.25255
2022-03-17,14.11327
2022-03-18,12.85979
2022-03-19,5.01392
2022-03-20,5.06035
2022-03-21,13.974
2022-03-22,14.76323
2022-03-23,15.18105
2022-03-24,15.2739
2022-03-25,10.07428
2022-03-26,4.13184
2022-03-27,4.45682
2022-03-28,12.07056
2022-03-29,12.02414
2022-03-30,12.90622
2022-03-31,14.25255
2022-04-01,11.32776
2022-04-02,4.64252
2022-04-03,3.89972
2022-04-04,12.48839
2022-04-05,12.85979
2022-04-06,12.16341
2022-04-07,11.51346
2022-04-08,9.79572
2022-04-09,4.27112
2022-04-10,3.80687
2022-04-11,11.65273
2022-04-12,11.18848
2022-04-13,11.51346
2022-04-14,12.16341
2022-04-15,10.3064
2022-04-16,4.03899
2022-04-17,3.20334
2022-04-18,11.23491
2022-04-19,10.72423
2022-04-20,11.23491
2022-04-21,10.25998
2022-04-22,9.84215
2022-04-23,3.43546
2022-04-24,3.15691
2022-04-25,9.3779
2022-04-26,10.77065
2022-04-27,11.18848
2022-04-28,12.48839
2022-04-29,10.44568
2022-04-30,3.57474
2022-05-01,2.27483
2022-05-02,10.4921
2022-05-03,12.30269
2022-05-04,9.28505
2022-05-05,3.99257
2022-05-06,6.03528
2022-05-07,2.87836
2022-05-08,2.46053
2022-05-09,8.91364
2022-05-10,10.58495
2022-05-11,14.48467
2022-05-12,20.38068
2022-05-13,15.55246
2022-05-14,4.73537
2022-05-15,6.73166
2022-05-16,16.10956
2022-05-17,15.18105
2022-05-18,14.3454
2022-05-19,12.76694
2022-05-20,11.60631
2022-05-21,3.76044
2022-05-22,4.36397
2022-05-23,13.13834
2022-05-24,14.02042
2022-05-25,13.04549
2022-05-26,14.1597
2022-05-27,11.97771
2022-05-28,4.17827
2022-05-29,9.935
2022-05-30,100.0
2022-05-31,67.54874
2022-06-01,18.66295
2022-06-02,34.81894
2022-06-03,25.53389
2022-06-04,9.14577
2022-06-05,8.77437
2022-06-06,11.00278
2022-06-07,21.81987
2022-06-08,25.48746
2022-06-09,26.18384
2022-06-10,17.96657
2022-06-11,8.03156
2022-06-12,7.33519
2022-06-13,29.10863
2022-06-14,23.86258
2022-06-15,19.3129
2022-06-16,19.22005
2022-06-17,14.76323
2022-06-18,5.98885
2022-06-19,6.31383
2022-06-20,17.50232
2022-06-21,15.13463
2022-06-22,16.99164
2022-06-23,15.04178
2022-06-24,14.02042
2022-06-25,4.50324
2022-06-26,4.36397
2022-06-27,14.9025
2022-06-28,17.59517
2022-06-29,16.75951
2022-06-30,16.01671
2022-07-01,13.27762
2022-07-02,4.87465
2022-07-03,4.82822
2022-07-04,14.1597
2022-07-05,13.69545
2022-07-06,13.09192
2022-07-07,13.74187
2022-07-08,10.35283
2022-07-09,4.50324
2022-07-10,4.08542
2022-07-11,13.69545
2022-07-12,13.83472
2022-07-13,12.30269
2022-07-14,13.46332
2022-07-15,11.55988
2022-07-16,3.89972
2022-07-17,3.89972
2022-07-18,13.55617
2022-07-19,12.02414
2022-07-20,12.02414
2022-07-21,12.25626
2022-07-22,9.61002
2022-07-23,3.62116
2022-07-24,3.80687
2022-07-25,14.3454
2022-07-26,12.20984
2022-07-27,12.44196
2022-07-28,10.58495
2022-07-29,10.72423
2022-07-30,3.57474
2022-07-31,2.97121
2022-08-01,9.51717
2022-08-02,9.70287
2022-08-03,9.28505
2022-08-04,9.00649
2022-08-05,7.98514
2022-08-06,3.15691
2022-08-07,3.20334
2022-08-08,10.53853
2022-08-09,9.09935
2022-08-10,9.23862
2022-08-11,10.44568
2022-08-12,9.88857
2022-08-13,2.69266
2022-08-14,1.71773
2022-08-15,3.01764
2022-08-16,9.935
2022-08-17,10.35283
2022-08-18,10.39925
2022-08-19,8.77437
2022-08-20,2.78551
2022-08-21,2.69266
2022-08-22,8.35654
2022-08-23,10.07428
2022-08-24,10.16713
2022-08-25,9.935
2022-08-26,8.72794
2022-08-27,3.48189
2022-08-28,3.62116
2022-08-29,10.4921
2022-08-30,11.14206
2022-08-31,8.49582
2022-09-01,7.98514
2022-09-02,7.56731
2022-09-03,3.62116
2022-09-04,3.06406
2022-09-05,7.42804
2022-09-06,7.47446
2022-09-07,8.03156
2022-09-08,6.17455
2022-09-09,2.73909
2022-09-10,1.43918
2022-09-11,1.39275
2022-09-12,2.97121
2022-09-13,8.77437
2022-09-14,10.07428
2022-09-15,8.77437
2022-09-16,7.38161
2022-09-17,2.55338
2022-09-18,3.24976
2022-09-19,9.51717
2022-09-20,9.61002
2022-09-21,8.21727
2022-09-22,7.93871
2022-09-23,7.14948
2022-09-24,2.92479
2022-09-25,2.18198
2022-09-26,8.91364
2022-09-27,10.81708
2022-09-28,11.69916
2022-09-29,13.32404
2022-09-30,10.35283
2022-10-01,2.73909
2022-10-02,2.87836
2022-10-03,3.80687
2022-10-04,9.09935
2022-10-05,7.05663
2022-10-06,9.14577
2022-10-07,6.54596
2022-10-08,1.85701
2022-10-09,2.46053
2022-10-10,2.41411
2022-10-11,6.77808
2022-10-12,6.96378
2022-10-13,7.52089
2022-10-14,5.84958
2022-10-15,1.85701
2022-10-16,2.55338
2022-10-17,6.36025
2022-10-18,7.38161
2022-10-19,4.41039
2022-10-20,5.47818
2022-10-21,3.80687
2022-10-22,1.02135
2022-10-23,1.02135
2022-10-24,5.19962
2022-10-25,5.61745
2022-10-26,4.36397
2022-10-27,4.7818
2022-10-28,3.99257
2022-10-29,0.60352
2022-10-30,0.5571
2022-10-31,4.03899
2022-11-01,5.66388
2022-11-02,4.54967
2022-11-03,5.29247
2022-11-04,4.27112
2022-11-05,1.94986
2022-11-06,1.25348
2022-11-07,4.92107
2022-11-08,5.57103
2022-11-09,6.12813
2022-11-10,5.5246
2022-11-11,3.62116
2022-11-12,1.06778
2022-11-13,1.06778
2022-11-14,5.3389
2022-11-15,5.1532
2022-11-16,4.73537
2022-11-17,4.7818
2022-11-18,4.03899
2022-11-19,0.97493
2022-11-20,0.78922
2022-11-21,4.31754
2022-11-22,5.84958
2022-11-23,4.22469
2022-11-24,4.50324
2022-11-25,5.5246
2022-11-26,1.06778
2022-11-27,1.39275
2022-11-28,5.5246
2022-11-29,4.73537
2022-11-30,5.7103
2022-12-01,4.64252
2022-12-02,3.34261
2022-12-03,0.5571
2022-12-04,1.62488
2022-12-05,4.50324
2022-12-06,4.92107
2022-12-07,5.29247
2022-12-08,4.68895
2022-12-09,4.64252
2022-12-10,1.06778
2022-12-11,1.1142
2022-12-12,5.01392
2022-12-13,5.29247
2022-12-14,4.36397
2022-12-15,5.24605
2022-12-16,4.7818
2022-12-17,0.97493
2022-12-18,1.16063
2022-12-19,4.36397
2022-12-20,5.47818
2022-12-21,5.84958
2022-12-22,5.29247
2022-12-23,4.92107
2022-12-24,1.4856
2022-12-25,1.1142
2022-12-26,4.22469
2022-12-27,6.31383
2022-12-28,5.24605
2022-12-29,4.68895
2022-12-30,4.08542
2022-12-31,1.1142
2023-01-01,1.53203
2023-01-02,5.84958
2023-01-03,7.66016
2023-01-04,6.49953
2023-01-05,6.77808
2023-01-06,4.31754
2023-01-07,1.53203
2023-01-08,1.81058
2023-01-09,5.98885
2023-01-10,5.84958
2023-01-11,5.84958
2023-01-12,6.49953
2023-01-13,4.45682
2023-01-14,1.06778
2023-01-15,1.34633
2023-01-16,5.19962
2023-01-17,6.36025
2023-01-18,4.68895
2023-01-19,5.3389
2023-01-20,2.41411
2023-01-21,0.83565
2023-01-22,1.25348
2023-01-23,0.88207
2023-01-24,1.2999
2023-01-25,5.06035
2023-01-26,6.54596
2023-01-27,4.92107
2023-01-28,1.43918
2023-01-29,1.99628
2023-01-30,5.43175
2023-01-31,5.1532
2023-02-01,5.7103
2023-02-02,5.80315
2023-02-03,3.99257
2023-02-04,0.83565
2023-02-05,1.16063
2023-02-06,5.896
2023-02-07,5.29247
2023-02-08,4.92107
2023-02-09,4.54967
2023-02-10,4.31754
2023-02-11,1.34633
2023-02-12,1.85701
2023-02-13,4.68895
2023-02-14,6.40668
2023-02-15,6.12813
2023-02-16,4.82822
2023-02-17,4.68895
2023-02-18,1.2999
2023-02-19,1.85701
2023-02-20,5.5246
2023-02-21,5.19962
2023-02-22,4.41039
2023-02-23,4.50324
2023-02-24,5.01392
2023-02-25,1.53203
2023-02-26,1.06778
2023-02-27,4.36397
2023-02-28,3.76044
2023-03-01,2.13556
2023-03-02,4.22469
2023-03-03,3.34261
2023-03-04,0.9285
2023-03-05,0.83565
2023-03-06,4.31754
2023-03-07,4.68895
2023-03-08,4.73537
2023-03-09,4.87465
2023-03-10,3.38904
2023-03-11,1.06778
2023-03-12,1.16063
2023-03-13,3.48189
2023-03-14,4.87465
2023-03-15,4.17827
2023-03-16,4.41039
2023-03-17,4.27112
2023-03-18,1.02135
2023-03-19,1.2999
2023-03-20,4.54967
2023-03-21,5.47818
2023-03-22,4.82822
2023-03-23,5.06035
2023-03-24,3.80687
2023-03-25,1.43918
2023-03-26,0.97493
2023-03-27,4.22469
2023-03-28,4.5961
2023-03-29,5.43175
2023-03-30,5.84958
2023-03-31,4.41039
2023-04-01,1.20705
2023-04-02,1.06778
2023-04-03,4.22469
2023-04-04,3.94614
2023-04-05,3.66759
2023-04-06,3.57474
2023-04-07,3.24976
2023-04-08,1.39275
2023-04-09,0.7428
2023-04-10,3.52831
2023-04-11,4.41039
2023-04-12,3.85329
2023-04-13,4.5961
2023-04-14,3.29619
2023-04-15,0.97493
2023-04-16,0.64995
2023-04-17,3.52831
2023-04-18,4.87465
2023-04-19,3.76044
2023-04-20,3.52831
2023-04-21,3.57474
2023-04-22,0.69637
2023-04-23,1.6713
2023-04-24,3.99257
2023-04-25,4.92107
2023-04-26,4.7818
2023-04-27,4.82822
2023-04-28,3.20334
2023-04-29,0.64995
2023-04-30,1.39275
2023-05-01,1.90343
2023-05-02,5.10677
2023-05-03,5.98885
2023-05-04,4.54967
2023-05-05,1.39275
2023-05-06,0.69637
2023-05-07,1.34633
2023-05-08,5.94243
2023-05-09,5.84958
2023-05-10,4.36397
2023-05-11,5.10677
2023-05-12,3.76044
2023-05-13,1.06778
2023-05-14,1.25348
2023-05-15,5.75673
2023-05-16,4.92107
2023-05-17,4.73537
2023-05-18,5.47818
2023-05-19,4.03899
2023-05-20,0.69637
2023-05-21,0.69637
2023-05-22,4.41039
2023-05-23,4.7818
2023-05-24,4.7818
2023-05-25,4.13184
2023-05-26,3.89972
2023-05-27,0.83565
2023-05-28,1.06778
2023-05-29,1.57845
