date,시가
2020-07-10,22.57318
2020-07-11,17.74524
2020-07-12,19.5172
2020-07-13,19.10631
2020-07-14,17.82229
2020-07-15,18.74678
2020-07-16,19.72265
2020-07-17,21.10939
2020-07-18,19.20903
2020-07-19,17.82229
2020-07-20,17.51412
2020-07-21,17.56548
2020-07-22,19.92809
2020-07-23,19.79969
2020-07-24,16.92347
2020-07-25,15.76784
2020-07-26,16.17873
2020-07-27,20.33898
2020-07-28,17.59116
2020-07-29,18.69542
2020-07-30,17.02619
2020-07-31,15.5624
2020-08-01,15.53672
2020-08-02,16.25577
2020-08-03,16.23009
2020-08-04,18.92655
2020-08-05,16.12737
2020-08-06,17.92501
2020-08-07,22.2907
2020-08-08,18.7211
2020-08-09,17.07755
2020-08-10,20.08217
2020-08-11,19.31176
2020-08-12,17.05187
2020-08-13,18.07909
2020-08-14,17.36004
2020-08-15,14.20133
2020-08-16,13.73908
2020-08-17,15.71648
2020-08-18,14.94607
2020-08-19,16.92347
2020-08-20,20.18489
2020-08-21,17.95069
2020-08-22,16.58962
2020-08-23,15.61376
2020-08-24,17.36004
2020-08-25,18.3359
2020-08-26,18.05341
2020-08-27,20.00513
2020-08-28,18.13045
2020-08-29,17.07755
2020-08-30,18.05341
2020-08-31,20.49306
2020-09-01,22.65023
2020-09-02,22.2907
2020-09-03,20.21058
2020-09-04,20.67282
2020-09-05,18.97791
2020-09-06,18.79815
2020-09-07,21.21212
2020-09-08,20.82691
2020-09-09,22.39342
2020-09-10,21.95685
2020-09-11,20.26194
2020-09-12,17.28299
2020-09-13,18.20749
2020-09-14,21.75141
2020-09-15,21.85413
2020-09-16,22.13662
2020-09-17,19.74833
2020-09-18,19.33744
2020-09-19,20.03081
2020-09-20,18.48998
2020-09-21,19.13199
2020-09-22,19.3888
2020-09-23,19.74833
2020-09-24,18.90087
2020-09-25,17.51412
2020-09-26,15.45968
2020-09-27,17.23163
2020-09-28,18.5927
2020-09-29,21.18644
2020-09-30,18.02773
2020-10-01,20.95531
2020-10-02,21.41756
2020-10-03,22.98407
2020-10-04,19.5172
2020-10-05,19.2604
2020-10-06,19.72265
2020-10-07,21.41756
2020-10-08,18.64406
2020-10-09,16.66666
2020-10-10,16.56394
2020-10-11,19.44016
2020-10-12,30.04622
2020-10-13,24.83307
2020-10-14,23.72881
2020-10-15,23.90857
2020-10-16,18.97791
2020-10-17,17.10323
2020-10-18,19.49152
2020-10-19,26.34822
2020-10-20,23.24088
2020-10-21,21.52028
2020-10-22,20.77555
2020-10-23,17.07755
2020-10-24,13.86748
2020-10-25,17.56548
2020-10-26,18.82383
2020-10-27,18.61838
2020-10-28,19.00359
2020-10-29,18.00205
2020-10-30,17.05187
2020-10-31,15.66512
2020-11-01,16.4869
2020-11-02,16.56394
2020-11-03,17.92501
2020-11-04,16.79506
2020-11-05,15.27991
2020-11-06,16.40986
2020-11-07,14.7663
2020-11-08,17.28299
2020-11-09,17.10323
2020-11-10,17.59116
2020-11-11,18.36158
2020-11-12,18.25885
2020-11-13,16.56394
2020-11-14,15.434
2020-11-15,16.76938
2020-11-16,19.20903
2020-11-17,19.31176
2020-11-18,20.92963
2020-11-19,19.33744
2020-11-20,17.56548
2020-11-21,16.20441
2020-11-22,17.38572
2020-11-23,20.80123
2020-11-24,19.74833
2020-11-25,20.33898
2020-11-26,22.23934
2020-11-27,20.39034
2020-11-28,18.90087
2020-11-29,19.95377
2020-11-30,19.67128
2020-12-01,19.36312
2020-12-02,21.95685
2020-12-03,21.4946
2020-12-04,19.20903
2020-12-05,19.36312
2020-12-06,18.15613
2020-12-07,21.03235
2020-12-08,21.2378
2020-12-09,23.65177
2020-12-10,27.2984
2020-12-11,22.77863
2020-12-12,17.5398
2020-12-13,19.3888
2020-12-14,20.69851
2020-12-15,19.00359
2020-12-16,20.33898
2020-12-17,20.05649
2020-12-18,18.43862
2020-12-19,18.43862
2020-12-20,19.95377
2020-12-21,20.36466
2020-12-22,22.08525
2020-12-23,22.88135
2020-12-24,19.49152
2020-12-25,16.23009
2020-12-26,19.33744
2020-12-27,20.46738
2020-12-28,23.00975
2020-12-29,24.3965
2020-12-30,20.67282
2020-12-31,21.85413
2021-01-01,21.52028
2021-01-02,20.3133
2021-01-03,21.93117
2021-01-04,24.98715
2021-01-05,25.88597
2021-01-06,26.55367
2021-01-07,24.3965
2021-01-08,25.16692
2021-01-09,22.2907
2021-01-10,24.88443
2021-01-11,28.2229
2021-01-12,25.01284
2021-01-13,28.12018
2021-01-14,26.45095
2021-01-15,22.52182
2021-01-16,21.2378
2021-01-17,23.03543
2021-01-18,23.57473
2021-01-19,25.80893
2021-01-20,25.73189
2021-01-21,25.9887
2021-01-22,24.29378
2021-01-23,22.31638
2021-01-24,20.54442
2021-01-25,23.85721
2021-01-26,25.73189
2021-01-27,31.74114
2021-01-28,33.17925
2021-01-29,24.70467
2021-01-30,19.6456
2021-01-31,20.36466
2021-02-01,22.36774
2021-02-02,23.80585
2021-02-03,22.88135
2021-02-04,24.47354
2021-02-05,21.00667
2021-02-06,18.54134
2021-02-07,21.18644
2021-02-08,22.95839
2021-02-09,22.47046
2021-02-10,19.97945
2021-02-11,19.59424
2021-02-12,21.95685
2021-02-13,20.69851
2021-02-14,22.26502
2021-02-15,23.80585
2021-02-16,23.54904
2021-02-17,22.36774
2021-02-18,21.4946
2021-02-19,20.85259
2021-02-20,22.59887
2021-02-21,22.90703
2021-02-22,23.49768
2021-02-23,22.39342
2021-02-24,21.31484
2021-02-25,21.80277
2021-02-26,22.34206
2021-02-27,19.97945
2021-02-28,19.2604
2021-03-01,19.49152
2021-03-02,21.52028
2021-03-03,20.80123
2021-03-04,20.00513
2021-03-05,20.3133
2021-03-06,16.64098
2021-03-07,18.41294
2021-03-08,20.08217
2021-03-09,20.64714
2021-03-10,32.74268
2021-03-11,22.75295
2021-03-12,23.06111
2021-03-13,19.00359
2021-03-14,19.44016
2021-03-15,22.65023
2021-03-16,21.05803
2021-03-17,25.70621
2021-03-18,25.321
2021-03-19,25.21828
2021-03-20,22.26502
2021-03-21,27.58089
2021-03-22,21.39188
2021-03-23,20.4417
2021-03-24,21.18644
2021-03-25,18.23317
2021-03-26,18.92655
2021-03-27,18.23317
2021-03-28,19.18335
2021-03-29,20.74987
2021-03-30,19.49152
2021-03-31,19.6456
2021-04-01,16.97483
2021-04-02,18.4643
2021-04-03,18.05341
2021-04-04,18.10477
2021-04-05,20.10785
2021-04-06,19.15767
2021-04-07,20.92963
2021-04-08,20.13353
2021-04-09,20.41602
2021-04-10,18.74678
2021-04-11,21.26348
2021-04-12,23.42064
2021-04-13,22.57318
2021-04-14,22.08525
2021-04-15,22.23934
2021-04-16,21.80277
2021-04-17,19.41448
2021-04-18,20.08217
2021-04-19,23.52336
2021-04-20,21.00667
2021-04-21,20.21058
2021-04-22,20.39034
2021-04-23,19.49152
2021-04-24,16.17873
2021-04-25,19.36312
2021-04-26,19.67128
2021-04-27,21.39188
2021-04-28,18.79815
2021-04-29,21.28916
2021-04-30,19.15767
2021-05-01,17.36004
2021-05-02,18.36158
2021-05-03,19.36312
2021-05-04,19.44016
2021-05-05,18.41294
2021-05-06,19.3888
2021-05-07,19.46584
2021-05-08,18.43862
2021-05-09,20.49306
2021-05-10,22.57318
2021-05-11,22.47046
2021-05-12,26.2455
2021-05-13,20.90395
2021-05-14,25.91165
2021-05-15,20.51874
2021-05-16,21.08371
2021-05-17,22.21366
2021-05-18,34.9512
2021-05-19,18.90087
2021-05-20,20.39034
2021-05-21,20.08217
2021-05-22,17.23163
2021-05-23,23.60041
2021-05-24,27.11864
2021-05-25,31.20184
2021-05-26,70.23626
2021-05-27,35.25937
2021-05-28,100.0
2021-05-29,93.16897
2021-05-30,71.10939
2021-05-31,46.91833
2021-06-01,37.69902
2021-06-02,31.56137
2021-06-03,32.0493
2021-06-04,27.88906
2021-06-05,26.73343
2021-06-06,29.04468
2021-06-07,27.47817
2021-06-08,28.06882
2021-06-09,42.50128
2021-06-10,65.53672
2021-06-11,32.717
2021-06-12,25.78325
2021-06-13,25.86029
2021-06-14,27.9661
2021-06-15,27.45249
2021-06-16,26.21982
2021-06-17,25.01284
2021-06-18,23.16384
2021-06-19,24.57627
2021-06-20,25.73189
2021-06-21,23.93425
2021-06-22,22.95839
2021-06-23,24.62763
2021-06-24,40.34411
2021-06-25,64.99743
2021-06-26,34.9512
2021-06-27,28.45403
2021-06-28,28.37699
2021-06-29,29.19876
2021-06-30,32.53723
2021-07-01,34.54031
2021-07-02,32.10066
2021-07-03,32.79404
2021-07-04,34.43759
2021-07-05,32.15202
2021-07-06,28.8906
2021-07-07,29.58397
2021-07-08,28.99332
2021-07-09,26.27118
2021-07-10,23.90857
2021-07-11,23.18952
2021-07-12,23.88289
2021-07-13,24.60195
2021-07-14,23.57473
2021-07-15,20.54442
2021-07-16,24.44786
2021-07-17,21.26348
2021-07-18,35.64458
2021-07-19,34.25783
2021-07-20,26.86183
2021-07-21,28.24858
2021-07-22,28.27426
2021-07-23,23.42064
2021-07-24,21.623
2021-07-25,21.21212
2021-07-26,23.16384
2021-07-27,23.11248
2021-07-28,20.87827
2021-07-29,20.33898
2021-07-30,22.08525
2021-07-31,20.28762
2021-08-01,21.82845
2021-08-02,23.83153
2021-08-03,21.16076
2021-08-04,21.08371
2021-08-05,20.72419
2021-08-06,23.62609
2021-08-07,34.18079
2021-08-08,35.90138
2021-08-09,29.8151
2021-08-10,26.14278
2021-08-11,23.83153
2021-08-12,22.4191
2021-08-13,22.72727
2021-08-14,21.00667
2021-08-15,23.13816
2021-08-16,21.87981
2021-08-17,24.98715
2021-08-18,24.96147
2021-08-19,28.29994
2021-08-20,25.93733
2021-08-21,23.26656
2021-08-22,29.66101
2021-08-23,27.65793
2021-08-24,29.25012
2021-08-25,26.99024
2021-08-26,25.83461
2021-08-27,25.73189
2021-08-28,30.868
2021-08-29,27.45249
2021-08-30,27.0416
2021-08-31,23.11248
2021-09-01,24.2681
2021-09-02,26.78479
2021-09-03,23.26656
2021-09-04,22.11093
2021-09-05,23.16384
2021-09-06,23.13816
2021-09-07,22.52182
2021-09-08,22.13662
2021-09-09,22.23934
2021-09-10,22.82999
2021-09-11,22.72727
2021-09-12,23.13816
2021-09-13,24.70467
2021-09-14,25.70621
2021-09-15,25.1926
2021-09-16,24.85875
2021-09-17,26.45095
2021-09-18,21.623
2021-09-19,22.31638
2021-09-20,28.58243
2021-09-21,25.39804
2021-09-22,25.78325
2021-09-23,23.65177
2021-09-24,21.3662
2021-09-25,22.44478
2021-09-26,22.67591
2021-09-27,25.29532
2021-09-28,25.62917
2021-09-29,23.39496
2021-09-30,24.08834
2021-10-01,23.2152
2021-10-02,21.54596
2021-10-03,22.47046
2021-10-04,24.65331
2021-10-05,22.88135
2021-10-06,22.39342
2021-10-07,21.87981
2021-10-08,19.67128
2021-10-09,21.95685
2021-10-10,24.65331
2021-10-11,23.06111
2021-10-12,21.93117
2021-10-13,20.00513
2021-10-14,23.44632
2021-10-15,23.49768
2021-10-16,19.79969
2021-10-17,22.77863
2021-10-18,23.24088
2021-10-19,23.06111
2021-10-20,23.52336
2021-10-21,22.85567
2021-10-22,22.80431
2021-10-23,20.62146
2021-10-24,26.42526
2021-10-25,22.80431
2021-10-26,23.36928
2021-10-27,23.472
2021-10-28,21.70005
2021-10-29,18.74678
2021-10-30,18.7211
2021-10-31,18.56702
2021-11-01,20.18489
2021-11-02,20.00513
2021-11-03,23.39496
2021-11-04,19.02927
2021-11-05,20.23626
2021-11-06,25.21828
2021-11-07,20.59578
2021-11-08,20.82691
2021-11-09,20.77555
2021-11-10,23.29224
2021-11-11,25.21828
2021-11-12,22.23934
2021-11-13,20.4417
2021-11-14,22.72727
2021-11-15,25.11556
2021-11-16,23.00975
2021-11-17,22.77863
2021-11-18,21.26348
2021-11-19,23.472
2021-11-20,24.49922
2021-11-21,25.96302
2021-11-22,32.07498
2021-11-23,32.10066
2021-11-24,25.1926
2021-11-25,21.98253
2021-11-26,22.93271
2021-11-27,19.92809
2021-11-28,24.03697
2021-11-29,23.95993
2021-11-30,23.11248
2021-12-01,21.31484
2021-12-02,20.18489
2021-12-03,17.74524
2021-12-04,19.41448
2021-12-05,19.05495
2021-12-06,21.3662
2021-12-07,21.13507
2021-12-08,20.39034
2021-12-09,21.44324
2021-12-10,18.48998
2021-12-11,18.4643
2021-12-12,19.31176
2021-12-13,19.49152
2021-12-14,19.28608
2021-12-15,20.23626
2021-12-16,18.64406
2021-12-17,16.82074
2021-12-18,17.18027
2021-12-19,20.77555
2021-12-20,18.5927
2021-12-21,20.18489
2021-12-22,19.05495
2021-12-23,18.4643
2021-12-24,18.4643
2021-12-25,17.10323
2021-12-26,16.92347
2021-12-27,18.51566
2021-12-28,20.54442
2021-12-29,20.18489
2021-12-30,19.3888
2021-12-31,18.97791
2022-01-01,19.56856
2022-01-02,20.85259
2022-01-03,20.5701
2022-01-04,20.80123
2022-01-05,17.82229
2022-01-06,20.23626
2022-01-07,20.08217
2022-01-08,17.5398
2022-01-09,19.69696
2022-01-10,18.00205
2022-01-11,20.21058
2022-01-12,19.82537
2022-01-13,19.97945
2022-01-14,19.85105
2022-01-15,18.3359
2022-01-16,21.3662
2022-01-17,20.77555
2022-01-18,19.82537
2022-01-19,21.05803
2022-01-20,20.92963
2022-01-21,18.7211
2022-01-22,18.31022
2022-01-23,18.38726
2022-01-24,18.18181
2022-01-25,20.28762
2022-01-26,20.87827
2022-01-27,23.62609
2022-01-28,20.46738
2022-01-29,17.20595
2022-01-30,19.18335
2022-01-31,21.13507
2022-02-01,21.2378
2022-02-02,21.54596
2022-02-03,20.05649
2022-02-04,19.6456
2022-02-05,21.28916
2022-02-06,21.59732
2022-02-07,20.3133
2022-02-08,20.54442
2022-02-09,20.4417
2022-02-10,20.18489
2022-02-11,19.72265
2022-02-12,18.97791
2022-02-13,19.05495
2022-02-14,20.51874
2022-02-15,19.85105
2022-02-16,19.05495
2022-02-17,19.23472
2022-02-18,18.95223
2022-02-19,18.5927
2022-02-20,19.41448
2022-02-21,19.13199
2022-02-22,20.21058
2022-02-23,18.10477
2022-02-24,19.10631
2022-02-25,18.28454
2022-02-26,16.82074
2022-02-27,19.97945
2022-02-28,19.69696
2022-03-01,18.61838
2022-03-02,17.64252
2022-03-03,16.71802
2022-03-04,16.25577
2022-03-05,16.02465
2022-03-06,16.3585
2022-03-07,17.97637
2022-03-08,18.79815
2022-03-09,15.27991
2022-03-10,18.56702
2022-03-11,18.97791
2022-03-12,21.21212
2022-03-13,21.16076
2022-03-14,20.08217
2022-03-15,20.80123
2022-03-16,19.18335
2022-03-17,20.98099
2022-03-18,21.00667
2022-03-19,19.2604
2022-03-20,20.3133
2022-03-21,19.87673
2022-03-22,17.56548
2022-03-23,21.05803
2022-03-24,19.77401
2022-03-25,17.10323
2022-03-26,16.92347
2022-03-27,17.05187
2022-03-28,20.64714
2022-03-29,18.4643
2022-03-30,17.59116
2022-03-31,19.05495
2022-04-01,17.59116
2022-04-02,15.51104
2022-04-03,19.13199
2022-04-04,16.7437
2022-04-05,18.64406
2022-04-06,18.3359
2022-04-07,18.48998
2022-04-08,19.41448
2022-04-09,20.39034
2022-04-10,22.44478
2022-04-11,24.06266
2022-04-12,19.95377
2022-04-13,20.51874
2022-04-14,19.36312
2022-04-15,18.54134
2022-04-16,18.7211
2022-04-17,24.01129
2022-04-18,19.00359
2022-04-19,18.00205
2022-04-20,19.23472
2022-04-21,18.43862
2022-04-22,18.20749
2022-04-23,17.38572
2022-04-24,18.74678
2022-04-25,19.56856
2022-04-26,18.25885
2022-04-27,18.41294
2022-04-28,17.61684
2022-04-29,15.89625
2022-04-30,16.6153
2022-05-01,17.25731
2022-05-02,18.36158
2022-05-03,16.97483
2022-05-04,15.61376
2022-05-05,15.30559
2022-05-06,16.71802
2022-05-07,16.12737
2022-05-08,17.02619
2022-05-09,16.69234
2022-05-10,16.05033
2022-05-11,18.02773
2022-05-12,17.18027
2022-05-13,16.92347
2022-05-14,17.48844
2022-05-15,15.51104
2022-05-16,17.82229
2022-05-17,17.20595
2022-05-18,16.56394
2022-05-19,16.53826
2022-05-20,17.77092
2022-05-21,18.31022
2022-05-22,18.64406
2022-05-23,32.53723
2022-05-24,39.34257
2022-05-25,25.50077
2022-05-26,20.92963
2022-05-27,18.97791
2022-05-28,20.90395
2022-05-29,27.50385
2022-05-30,21.52028
2022-05-31,22.00821
2022-06-01,20.82691
2022-06-02,20.28762
2022-06-03,19.13199
2022-06-04,17.97637
2022-06-05,18.5927
2022-06-06,20.69851
2022-06-07,20.46738
2022-06-08,20.72419
2022-06-09,19.08063
2022-06-10,20.67282
2022-06-11,19.33744
2022-06-12,22.90703
2022-06-13,20.92963
2022-06-14,20.77555
2022-06-15,21.77709
2022-06-16,20.28762
2022-06-17,23.24088
2022-06-18,30.68823
2022-06-19,24.47354
2022-06-20,23.29224
2022-06-21,21.10939
2022-06-22,23.16384
2022-06-23,26.29686
2022-06-24,21.67437
2022-06-25,21.31484
2022-06-26,21.64869
2022-06-27,20.87827
2022-06-28,22.2907
2022-06-29,20.64714
2022-06-30,20.28762
2022-07-01,16.87211
2022-07-02,18.79815
2022-07-03,21.08371
2022-07-04,21.70005
2022-07-05,19.20903
2022-07-06,18.31022
2022-07-07,18.54134
2022-07-08,19.36312
2022-07-09,18.41294
2022-07-10,19.23472
2022-07-11,19.95377
2022-07-12,19.2604
2022-07-13,18.84951
2022-07-14,19.79969
2022-07-15,21.16076
2022-07-16,23.31792
2022-07-17,21.90549
2022-07-18,21.59732
2022-07-19,22.4191
2022-07-20,21.2378
2022-07-21,23.26656
2022-07-22,25.21828
2022-07-23,22.26502
2022-07-24,20.62146
2022-07-25,23.13816
2022-07-26,21.82845
2022-07-27,19.00359
2022-07-28,20.10785
2022-07-29,21.80277
2022-07-30,20.90395
2022-07-31,20.39034
2022-08-01,22.77863
2022-08-02,21.03235
2022-08-03,20.5701
2022-08-04,22.21366
2022-08-05,21.21212
2022-08-06,19.20903
2022-08-07,19.46584
2022-08-08,20.26194
2022-08-09,21.98253
2022-08-10,22.31638
2022-08-11,22.57318
2022-08-12,31.7925
2022-08-13,25.321
2022-08-14,20.92963
2022-08-15,22.31638
2022-08-16,23.88289
2022-08-17,25.01284
2022-08-18,27.81201
2022-08-19,25.91165
2022-08-20,21.16076
2022-08-21,22.34206
2022-08-22,22.62455
2022-08-23,24.2681
2022-08-24,23.16384
2022-08-25,23.49768
2022-08-26,23.67745
2022-08-27,20.36466
2022-08-28,21.70005
2022-08-29,22.77863
2022-08-30,22.80431
2022-08-31,27.50385
2022-09-01,27.22136
2022-09-02,23.52336
2022-09-03,20.85259
2022-09-04,23.65177
2022-09-05,23.62609
2022-09-06,22.80431
2022-09-07,22.26502
2022-09-08,22.18798
2022-09-09,25.34668
2022-09-10,38.00719
2022-09-11,44.78685
2022-09-12,50.28248
2022-09-13,53.18438
2022-09-14,46.40472
2022-09-15,40.67796
2022-09-16,39.16281
2022-09-17,42.4756
2022-09-18,44.65844
2022-09-19,39.54802
2022-09-20,36.97996
2022-09-21,36.59476
2022-09-22,34.6944
2022-09-23,34.97688
2022-09-24,38.59784
2022-09-25,46.73857
2022-09-26,44.19619
2022-09-27,38.88032
2022-09-28,33.43605
2022-09-29,33.71854
2022-09-30,31.1248
2022-10-01,31.22752
2022-10-02,35.79866
2022-10-03,40.11299
2022-10-04,40.4982
2022-10-05,44.53004
2022-10-06,63.09707
2022-10-07,71.82845
2022-10-08,42.93785
2022-10-09,42.98921
2022-10-10,44.65844
2022-10-11,38.54648
2022-10-12,34.28351
2022-10-13,31.74114
2022-10-14,28.50539
2022-10-15,27.68361
2022-10-16,30.38007
2022-10-17,30.58551
2022-10-18,33.94966
2022-10-19,32.28043
2022-10-20,30.91936
2022-10-21,27.78633
2022-10-22,28.8906
2022-10-23,30.2003
2022-10-24,27.40112
2022-10-25,27.86337
2022-10-26,27.22136
2022-10-27,24.47354
2022-10-28,24.31946
2022-10-29,23.24088
2022-10-30,22.11093
2022-10-31,23.42064
2022-11-01,24.01129
2022-11-02,24.29378
2022-11-03,24.73035
2022-11-04,22.31638
2022-11-05,22.80431
2022-11-06,23.13816
2022-11-07,23.60041
2022-11-08,22.34206
2022-11-09,24.19106
2022-11-10,23.11248
2022-11-11,23.472
2022-11-12,21.98253
2022-11-13,22.13662
2022-11-14,22.39342
2022-11-15,22.70159
2022-11-16,21.64869
2022-11-17,22.2907
2022-11-18,20.95531
2022-11-19,20.41602
2022-11-20,20.98099
2022-11-21,20.64714
2022-11-22,19.74833
2022-11-23,20.3133
2022-11-24,18.07909
2022-11-25,17.15459
2022-11-26,18.18181
2022-11-27,19.44016
2022-11-28,18.13045
2022-11-29,19.5172
2022-11-30,19.31176
2022-12-01,19.74833
2022-12-02,18.90087
2022-12-03,19.18335
2022-12-04,21.4946
2022-12-05,23.18952
2022-12-06,21.623
2022-12-07,21.90549
2022-12-08,21.16076
2022-12-09,21.87981
2022-12-10,20.98099
2022-12-11,21.10939
2022-12-12,21.00667
2022-12-13,20.10785
2022-12-14,19.3888
2022-12-15,18.56702
2022-12-16,18.48998
2022-12-17,17.43708
2022-12-18,20.64714
2022-12-19,23.11248
2022-12-20,21.44324
2022-12-21,21.16076
2022-12-22,20.05649
2022-12-23,19.79969
2022-12-24,20.41602
2022-12-25,18.10477
2022-12-26,20.15921
2022-12-27,20.98099
2022-12-28,21.3662
2022-12-29,20.36466
2022-12-30,19.05495
2022-12-31,22.08525
2023-01-01,21.77709
2023-01-02,26.1171
2023-01-03,22.72727
2023-01-04,22.13662
2023-01-05,23.70313
2023-01-06,23.11248
2023-01-07,21.623
2023-01-08,25.86029
2023-01-09,26.96456
2023-01-10,26.21982
2023-01-11,26.01438
2023-01-12,25.47508
2023-01-13,23.85721
2023-01-14,24.60195
2023-01-15,26.88751
2023-01-16,25.16692
2023-01-17,24.70467
2023-01-18,24.19106
2023-01-19,22.95839
2023-01-20,25.93733
2023-01-21,23.67745
2023-01-22,23.3436
2023-01-23,23.13816
2023-01-24,23.24088
2023-01-25,24.3965
2023-01-26,25.03852
2023-01-27,23.88289
2023-01-28,21.00667
2023-01-29,22.31638
2023-01-30,25.1926
2023-01-31,25.78325
2023-02-01,24.2681
2023-02-02,23.0868
2023-02-03,23.06111
2023-02-04,21.10939
2023-02-05,19.69696
2023-02-06,21.85413
2023-02-07,20.15921
2023-02-08,19.79969
2023-02-09,22.98407
2023-02-10,21.39188
2023-02-11,20.98099
2023-02-12,22.4191
2023-02-13,22.08525
2023-02-14,21.77709
2023-02-15,20.90395
2023-02-16,21.26348
2023-02-17,20.67282
2023-02-18,21.41756
2023-02-19,18.95223
2023-02-20,21.64869
2023-02-21,20.87827
2023-02-22,21.82845
2023-02-23,20.51874
2023-02-24,19.97945
2023-02-25,18.69542
2023-02-26,23.42064
2023-02-27,20.64714
2023-02-28,21.93117
2023-03-01,19.44016
2023-03-02,18.28454
2023-03-03,16.92347
2023-03-04,18.10477
2023-03-05,19.15767
2023-03-06,21.2378
2023-03-07,18.05341
2023-03-08,19.67128
2023-03-09,17.84797
2023-03-10,16.56394
2023-03-11,20.41602
2023-03-12,22.13662
2023-03-13,19.31176
2023-03-14,22.62455
2023-03-15,22.49614
2023-03-16,24.67899
2023-03-17,22.4191
2023-03-18,24.96147
2023-03-19,29.89214
2023-03-20,32.1777
2023-03-21,31.97226
2023-03-22,30.97072
2023-03-23,29.32717
2023-03-24,27.09296
2023-03-25,23.472
2023-03-26,24.08834
2023-03-27,25.24396
2023-03-28,24.52491
2023-03-29,24.73035
2023-03-30,24.57627
2023-03-31,36.38931
2023-04-01,42.68104
2023-04-02,34.87416
2023-04-03,27.65793
2023-04-04,25.88597
2023-04-05,20.5701
2023-04-06,20.41602
2023-04-07,19.85105
2023-04-08,20.92963
2023-04-09,21.59732
2023-04-10,23.472
2023-04-11,23.13816
2023-04-12,22.36774
2023-04-13,22.4191
2023-04-14,21.4946
2023-04-15,22.75295
2023-04-16,22.98407
2023-04-17,23.78017
2023-04-18,21.57164
2023-04-19,23.65177
2023-04-20,21.57164
2023-04-21,21.95685
2023-04-22,21.34052
2023-04-23,24.06266
2023-04-24,23.11248
2023-04-25,21.82845
2023-04-26,21.52028
2023-04-27,22.21366
2023-04-28,19.49152
2023-04-29,20.03081
2023-04-30,22.52182
2023-05-01,23.44632
2023-05-02,24.34514
2023-05-03,24.44786
2023-05-04,23.13816
2023-05-05,22.95839
2023-05-06,23.16384
2023-05-07,22.80431
2023-05-08,20.98099
2023-05-09,21.39188
2023-05-10,21.77709
2023-05-11,22.67591
2023-05-12,19.41448
2023-05-13,17.92501
2023-05-14,19.85105
2023-05-15,22.75295
2023-05-16,19.67128
2023-05-17,20.95531
2023-05-18,20.03081
2023-05-19,21.10939
2023-05-20,24.31946
2023-05-21,25.21828
2023-05-22,28.32562
2023-05-23,31.84386
2023-05-24,34.61736
2023-05-25,31.17616
2023-05-26,27.70929
2023-05-27,27.47817
2023-05-28,27.83769
2023-05-29,28.0945
2023-05-30,27.68361
