date,달러환전
2020-10-23,11.37014
2020-10-24,8.01635
2020-10-25,8.67075
2020-10-26,13.25153
2020-10-27,13.21063
2020-10-28,10.96114
2020-10-29,10.42944
2020-10-30,9.89775
2020-10-31,5.76687
2020-11-01,4.21267
2020-11-02,8.87525
2020-11-03,8.01635
2020-11-04,9.44785
2020-11-05,11.57464
2020-11-06,12.88343
2020-11-07,6.25766
2020-11-08,6.66666
2020-11-09,15.54192
2020-11-10,14.92842
2020-11-11,14.64212
2020-11-12,11.08384
2020-11-13,9.89775
2020-11-14,5.31697
2020-11-15,5.31697
2020-11-16,14.27402
2020-11-17,14.47852
2020-11-18,17.05521
2020-11-19,12.47443
2020-11-20,9.16155
2020-11-21,4.70347
2020-11-22,6.66666
2020-11-23,11.61554
2020-11-24,13.25153
2020-11-25,16.93251
2020-11-26,14.72392
2020-11-27,15.09202
2020-11-28,8.62985
2020-11-29,7.36196
2020-11-30,12.76073
2020-12-01,11.16564
2020-12-02,16.35991
2020-12-03,31.12474
2020-12-04,38.773
2020-12-05,21.75869
2020-12-06,18.3231
2020-12-07,27.52556
2020-12-08,25.43967
2020-12-09,21.51329
2020-12-10,18.5685
2020-12-11,17.01431
2020-12-12,9.81595
2020-12-13,10.30674
2020-12-14,14.92842
2020-12-15,15.70552
2020-12-16,15.29652
2020-12-17,13.16973
2020-12-18,13.37423
2020-12-19,7.15746
2020-12-20,9.12065
2020-12-21,13.49693
2020-12-22,12.02453
2020-12-23,11.16564
2020-12-24,11.98364
2020-12-25,6.95296
2020-12-26,6.78936
2020-12-27,7.81186
2020-12-28,16.60531
2020-12-29,16.03271
2020-12-30,16.80981
2020-12-31,15.95092
2021-01-01,8.22085
2021-01-02,9.12065
2021-01-03,9.36605
2021-01-04,18.8139
2021-01-05,18.1186
2021-01-06,18.1186
2021-01-07,14.60122
2021-01-08,15.01022
2021-01-09,10.06134
2021-01-10,8.79345
2021-01-11,15.50102
2021-01-12,13.53783
2021-01-13,14.84662
2021-01-14,12.06543
2021-01-15,11.57464
2021-01-16,8.13905
2021-01-17,6.17586
2021-01-18,15.41922
2021-01-19,13.70143
2021-01-20,12.59713
2021-01-21,14.06952
2021-01-22,11.20654
2021-01-23,7.81186
2021-01-24,7.15746
2021-01-25,15.41922
2021-01-26,13.86503
2021-01-27,13.04703
2021-01-28,13.74233
2021-01-29,13.66053
2021-01-30,8.09815
2021-01-31,6.83026
2021-02-01,12.59713
2021-02-02,11.94274
2021-02-03,9.85685
2021-02-04,10.96114
2021-02-05,11.77914
2021-02-06,7.36196
2021-02-07,6.54396
2021-02-08,11.57464
2021-02-09,10.10224
2021-02-10,10.14314
2021-02-11,6.87116
2021-02-12,7.11656
2021-02-13,5.43967
2021-02-14,6.42126
2021-02-15,13.66053
2021-02-16,13.98773
2021-02-17,11.57464
2021-02-18,12.06543
2021-02-19,9.40695
2021-02-20,6.70756
2021-02-21,6.25766
2021-02-22,10.67484
2021-02-23,11.41104
2021-02-24,9.40695
2021-02-25,9.40695
2021-02-26,10.34764
2021-02-27,7.56646
2021-02-28,7.44376
2021-03-01,8.54805
2021-03-02,9.97955
2021-03-03,11.45194
2021-03-04,10.18404
2021-03-05,9.69325
2021-03-06,6.46216
2021-03-07,5.84867
2021-03-08,11.37014
2021-03-09,12.92433
2021-03-10,11.41104
2021-03-11,11.24744
2021-03-12,11.45194
2021-03-13,5.72597
2021-03-14,4.74437
2021-03-15,10.14314
2021-03-16,10.51124
2021-03-17,9.77505
2021-03-18,11.20654
2021-03-19,9.36605
2021-03-20,5.31697
2021-03-21,4.70347
2021-03-22,9.36605
2021-03-23,8.62985
2021-03-24,7.28016
2021-03-25,7.68916
2021-03-26,8.79345
2021-03-27,4.74437
2021-03-28,5.84867
2021-03-29,9.77505
2021-03-30,9.12065
2021-03-31,9.61145
2021-04-01,10.83844
2021-04-02,9.20245
2021-04-03,4.13087
2021-04-04,4.74437
2021-04-05,8.99795
2021-04-06,10.22494
2021-04-07,9.73415
2021-04-08,9.93865
2021-04-09,11.98364
2021-04-10,6.70756
2021-04-11,4.70347
2021-04-12,11.08384
2021-04-13,10.02044
2021-04-14,11.20654
2021-04-15,9.16155
2021-04-16,11.08384
2021-04-17,5.07157
2021-04-18,6.62576
2021-04-19,10.30674
2021-04-20,11.00204
2021-04-21,10.55214
2021-04-22,10.02044
2021-04-23,8.79345
2021-04-24,5.07157
2021-04-25,5.48057
2021-04-26,9.40695
2021-04-27,8.95705
2021-04-28,10.18404
2021-04-29,10.55214
2021-04-30,10.26584
2021-05-01,5.64417
2021-05-02,7.40286
2021-05-03,11.53374
2021-05-04,9.89775
2021-05-05,7.60736
2021-05-06,10.63394
2021-05-07,9.93865
2021-05-08,5.39877
2021-05-09,7.85276
2021-05-10,12.14723
2021-05-11,11.53374
2021-05-12,11.16564
2021-05-13,12.31083
2021-05-14,10.92024
2021-05-15,4.90797
2021-05-16,5.88957
2021-05-17,11.53374
2021-05-18,9.52965
2021-05-19,7.48466
2021-05-20,10.83844
2021-05-21,9.52965
2021-05-22,5.84867
2021-05-23,4.94887
2021-05-24,11.12474
2021-05-25,12.88343
2021-05-26,12.14723
2021-05-27,10.55214
2021-05-28,10.42944
2021-05-29,5.88957
2021-05-30,5.43967
2021-05-31,11.65644
2021-06-01,13.70143
2021-06-02,10.38854
2021-06-03,9.97955
2021-06-04,11.28834
2021-06-05,5.68507
2021-06-06,5.68507
2021-06-07,9.85685
2021-06-08,12.10633
2021-06-09,12.22903
2021-06-10,10.38854
2021-06-11,10.47034
2021-06-12,6.09406
2021-06-13,6.74846
2021-06-14,10.59304
2021-06-15,10.83844
2021-06-16,10.96114
2021-06-17,12.80163
2021-06-18,11.65644
2021-06-19,5.52147
2021-06-20,5.76687
2021-06-21,11.57464
2021-06-22,10.96114
2021-06-23,12.22903
2021-06-24,10.38854
2021-06-25,11.04294
2021-06-26,5.80777
2021-06-27,5.93047
2021-06-28,11.57464
2021-06-29,10.87934
2021-06-30,12.31083
2021-07-01,8.95705
2021-07-02,8.79345
2021-07-03,5.39877
2021-07-04,5.93047
2021-07-05,10.87934
2021-07-06,10.47034
2021-07-07,12.51533
2021-07-08,11.00204
2021-07-09,10.51124
2021-07-10,6.91206
2021-07-11,6.66666
2021-07-12,11.28834
2021-07-13,11.24744
2021-07-14,10.34764
2021-07-15,11.32924
2021-07-16,10.75664
2021-07-17,6.29856
2021-07-18,6.74846
2021-07-19,11.73824
2021-07-20,11.24744
2021-07-21,12.39263
2021-07-22,11.98364
2021-07-23,10.30674
2021-07-24,6.91206
2021-07-25,7.52556
2021-07-26,12.55623
2021-07-27,11.77914
2021-07-28,12.06543
2021-07-29,13.33333
2021-07-30,12.18813
2021-07-31,9.20245
2021-08-01,7.52556
2021-08-02,12.71983
2021-08-03,13.53783
2021-08-04,12.80163
2021-08-05,12.76073
2021-08-06,13.04703
2021-08-07,8.71165
2021-08-08,10.18404
2021-08-09,17.01431
2021-08-10,16.03271
2021-08-11,19.6319
2021-08-12,18.6094
2021-08-13,20.0
2021-08-14,10.42944
2021-08-15,10.59304
2021-08-16,15.05112
2021-08-17,23.02658
2021-08-18,17.70961
2021-08-19,19.1411
2021-08-20,19.8364
2021-08-21,11.77914
2021-08-22,11.12474
2021-08-23,16.89161
2021-08-24,16.27811
2021-08-25,16.03271
2021-08-26,14.84662
2021-08-27,13.94683
2021-08-28,11.53374
2021-08-29,10.18404
2021-08-30,15.29652
2021-08-31,15.82822
2021-09-01,14.06952
2021-09-02,16.80981
2021-09-03,13.66053
2021-09-04,8.50715
2021-09-05,9.16155
2021-09-06,14.68302
2021-09-07,13.66053
2021-09-08,13.94683
2021-09-09,13.98773
2021-09-10,13.12883
2021-09-11,8.34355
2021-09-12,8.83435
2021-09-13,12.67893
2021-09-14,13.90593
2021-09-15,15.62372
2021-09-16,13.33333
2021-09-17,12.39263
2021-09-18,8.30265
2021-09-19,7.60736
2021-09-20,10.02044
2021-09-21,9.89775
2021-09-22,10.59304
2021-09-23,16.93251
2021-09-24,17.09611
2021-09-25,11.16564
2021-09-26,10.22494
2021-09-27,16.52351
2021-09-28,17.66871
2021-09-29,16.27811
2021-09-30,16.23721
2021-10-01,13.86503
2021-10-02,8.34355
2021-10-03,8.71165
2021-10-04,13.45603
2021-10-05,20.36809
2021-10-06,20.40899
2021-10-07,17.95501
2021-10-08,15.62372
2021-10-09,9.73415
2021-10-10,11.16564
2021-10-11,11.08384
2021-10-12,24.25357
2021-10-13,18.8139
2021-10-14,17.50511
2021-10-15,18.2822
2021-10-16,10.34764
2021-10-17,9.89775
2021-10-18,16.23721
2021-10-19,19.3865
2021-10-20,14.72392
2021-10-21,14.51942
2021-10-22,14.02862
2021-10-23,8.79345
2021-10-24,10.42944
2021-10-25,21.26789
2021-10-26,21.18609
2021-10-27,18.8548
2021-10-28,17.05521
2021-10-29,17.17791
2021-10-30,10.67484
2021-10-31,9.93865
2021-11-01,19.591
2021-11-02,19.1411
2021-11-03,16.23721
2021-11-04,17.79141
2021-11-05,18.2004
2021-11-06,10.55214
2021-11-07,11.73824
2021-11-08,18.1595
2021-11-09,27.81186
2021-11-10,18.9366
2021-11-11,20.24539
2021-11-12,17.83231
2021-11-13,9.97955
2021-11-14,10.47034
2021-11-15,22.08588
2021-11-16,21.55419
2021-11-17,20.12269
2021-11-18,21.22699
2021-11-19,20.28629
2021-11-20,11.49284
2021-11-21,13.41513
2021-11-22,22.94478
2021-11-23,21.34969
2021-11-24,21.63599
2021-11-25,22.16768
2021-11-26,21.14519
2021-11-27,14.06952
2021-11-28,15.29652
2021-11-29,21.96319
2021-11-30,19.4274
2021-12-01,20.85889
2021-12-02,19.4274
2021-12-03,17.01431
2021-12-04,10.67484
2021-12-05,11.37014
2021-12-06,19.9182
2021-12-07,21.06339
2021-12-08,20.12269
2021-12-09,17.50511
2021-12-10,16.85071
2021-12-11,9.40695
2021-12-12,12.06543
2021-12-13,16.76891
2021-12-14,17.21881
2021-12-15,17.46421
2021-12-16,19.6728
2021-12-17,16.52351
2021-12-18,11.49284
2021-12-19,11.16564
2021-12-20,19.8773
2021-12-21,20.12269
2021-12-22,19.4274
2021-12-23,18.1595
2021-12-24,15.70552
2021-12-25,10.55214
2021-12-26,12.39263
2021-12-27,18.4867
2021-12-28,20.08179
2021-12-29,19.2638
2021-12-30,16.52351
2021-12-31,15.95092
2022-01-01,10.30674
2022-01-02,13.66053
2022-01-03,20.89979
2022-01-04,22.90388
2022-01-05,26.54396
2022-01-06,27.77096
2022-01-07,24.08997
2022-01-08,15.13292
2022-01-09,16.31901
2022-01-10,26.05316
2022-01-11,20.77709
2022-01-12,20.69529
2022-01-13,20.57259
2022-01-14,18.4867
2022-01-15,11.57464
2022-01-16,12.35173
2022-01-17,17.46421
2022-01-18,17.05521
2022-01-19,19.7137
2022-01-20,17.01431
2022-01-21,18.8139
2022-01-22,11.37014
2022-01-23,12.35173
2022-01-24,22.00408
2022-01-25,22.49488
2022-01-26,21.43149
2022-01-27,24.94887
2022-01-28,22.37218
2022-01-29,13.94683
2022-01-30,12.10633
2022-01-31,9.89775
2022-02-01,15.33742
2022-02-02,17.42331
2022-02-03,25.11247
2022-02-04,23.14928
2022-02-05,14.19222
2022-02-06,12.76073
2022-02-07,20.0
2022-02-08,19.1411
2022-02-09,18.2413
2022-02-10,19.3456
2022-02-11,19.0593
2022-02-12,11.82004
2022-02-13,11.16564
2022-02-14,19.5501
2022-02-15,19.4274
2022-02-16,17.54601
2022-02-17,18.5685
2022-02-18,16.85071
2022-02-19,11.57464
2022-02-20,10.59304
2022-02-21,19.9182
2022-02-22,18.6503
2022-02-23,18.4458
2022-02-24,27.56646
2022-02-25,28.17995
2022-02-26,15.86912
2022-02-27,13.57873
2022-02-28,22.08588
2022-03-01,18.2822
2022-03-02,26.09406
2022-03-03,24.04907
2022-03-04,27.60736
2022-03-05,16.19631
2022-03-06,13.70143
2022-03-07,33.41513
2022-03-08,33.61963
2022-03-09,19.3865
2022-03-10,26.62576
2022-03-11,22.24948
2022-03-12,16.03271
2022-03-13,16.11451
2022-03-14,28.99795
2022-03-15,31.57464
2022-03-16,27.68916
2022-03-17,28.75255
2022-03-18,26.42126
2022-03-19,14.68302
2022-03-20,13.82413
2022-03-21,20.65439
2022-03-22,21.88139
2022-03-23,22.61758
2022-03-24,23.19018
2022-03-25,22.78118
2022-03-26,12.76073
2022-03-27,12.18813
2022-03-28,22.45398
2022-03-29,23.76278
2022-03-30,28.26175
2022-03-31,25.03067
2022-04-01,20.44989
2022-04-02,15.62372
2022-04-03,14.02862
2022-04-04,23.92638
2022-04-05,23.14928
2022-04-06,25.88957
2022-04-07,23.43558
2022-04-08,22.24948
2022-04-09,12.47443
2022-04-10,12.22903
2022-04-11,25.72597
2022-04-12,27.40286
2022-04-13,25.43967
2022-04-14,28.91615
2022-04-15,22.00408
2022-04-16,13.53783
2022-04-17,14.64212
2022-04-18,26.46216
2022-04-19,26.54396
2022-04-20,27.64826
2022-04-21,26.62576
2022-04-22,27.52556
2022-04-23,14.76482
2022-04-24,16.19631
2022-04-25,35.09202
2022-04-26,33.21063
2022-04-27,43.55828
2022-04-28,42.53578
2022-04-29,34.51942
2022-04-30,19.591
2022-05-01,20.20449
2022-05-02,34.27402
2022-05-03,33.41513
2022-05-04,26.83026
2022-05-05,21.63599
2022-05-06,34.84662
2022-05-07,18.4458
2022-05-08,19.182
2022-05-09,35.33742
2022-05-10,35.25562
2022-05-11,30.55214
2022-05-12,40.40899
2022-05-13,34.56032
2022-05-14,18.1595
2022-05-15,18.1595
2022-05-16,33.98773
2022-05-17,31.53374
2022-05-18,29.97955
2022-05-19,30.30674
2022-05-20,26.25766
2022-05-21,14.72392
2022-05-22,17.09611
2022-05-23,30.55214
2022-05-24,30.22494
2022-05-25,30.42944
2022-05-26,27.97546
2022-05-27,25.07157
2022-05-28,14.88752
2022-05-29,15.46012
2022-05-30,32.67893
2022-05-31,30.87934
2022-06-01,20.24539
2022-06-02,30.18404
2022-06-03,30.92024
2022-06-04,15.74642
2022-06-05,15.37832
2022-06-06,20.57259
2022-06-07,36.64621
2022-06-08,32.67893
2022-06-09,28.26175
2022-06-10,29.28425
2022-06-11,19.6728
2022-06-12,19.7546
2022-06-13,46.42126
2022-06-14,51.04294
2022-06-15,44.13087
2022-06-16,41.67689
2022-06-17,40.57259
2022-06-18,22.20858
2022-06-19,25.97137
2022-06-20,48.46625
2022-06-21,40.32719
2022-06-22,47.36196
2022-06-23,66.38036
2022-06-24,53.21063
2022-06-25,23.72188
2022-06-26,25.43967
2022-06-27,46.46216
2022-06-28,40.49079
2022-06-29,42.12678
2022-06-30,45.15337
2022-07-01,38.7321
2022-07-02,21.84049
2022-07-03,26.78936
2022-07-04,43.55828
2022-07-05,47.48466
2022-07-06,58.0777
2022-07-07,50.10224
2022-07-08,41.51329
2022-07-09,23.27198
2022-07-10,25.39877
2022-07-11,47.73006
2022-07-12,52.35173
2022-07-13,54.15132
2022-07-14,53.90593
2022-07-15,62.41308
2022-07-16,30.67484
2022-07-17,31.45194
2022-07-18,57.01431
2022-07-19,49.93865
2022-07-20,51.00204
2022-07-21,48.05725
2022-07-22,43.35378
2022-07-23,23.10838
2022-07-24,26.09406
2022-07-25,53.45603
2022-07-26,49.57055
2022-07-27,48.01635
2022-07-28,49.81595
2022-07-29,42.78118
2022-07-30,22.45398
2022-07-31,25.07157
2022-08-01,48.26175
2022-08-02,44.00817
2022-08-03,44.66257
2022-08-04,42.98568
2022-08-05,42.61758
2022-08-06,25.03067
2022-08-07,25.56237
2022-08-08,41.02249
2022-08-09,44.13087
2022-08-10,42.20858
2022-08-11,43.84458
2022-08-12,42.00408
2022-08-13,20.49079
2022-08-14,22.29038
2022-08-15,29.48875
2022-08-16,50.30674
2022-08-17,43.14928
2022-08-18,45.97137
2022-08-19,47.48466
2022-08-20,26.66666
2022-08-21,28.01635
2022-08-22,72.47443
2022-08-23,68.54805
2022-08-24,51.12474
2022-08-25,49.52965
2022-08-26,39.5501
2022-08-27,24.41717
2022-08-28,26.29856
2022-08-29,59.1411
2022-08-30,46.46216
2022-08-31,43.88548
2022-09-01,43.39468
2022-09-02,48.22085
2022-09-03,26.78936
2022-09-04,29.16155
2022-09-05,64.17177
2022-09-06,55.70552
2022-09-07,71.04294
2022-09-08,57.09611
2022-09-09,27.32106
2022-09-10,25.43967
2022-09-11,26.42126
2022-09-12,36.19631
2022-09-13,60.61349
2022-09-14,84.21267
2022-09-15,68.30265
2022-09-16,63.68098
2022-09-17,30.96114
2022-09-18,33.21063
2022-09-19,60.04089
2022-09-20,53.21063
2022-09-21,51.65644
2022-09-22,87.03476
2022-09-23,63.35378
2022-09-24,34.31492
2022-09-25,37.34151
2022-09-26,100.0
2022-09-27,86.70756
2022-09-28,93.08793
2022-09-29,74.84662
2022-09-30,61.63599
2022-10-01,33.21063
2022-10-02,31.16564
2022-10-03,41.79959
2022-10-04,63.19018
2022-10-05,57.09611
2022-10-06,59.7955
2022-10-07,48.17995
2022-10-08,23.43558
2022-10-09,23.51738
2022-10-10,32.02453
2022-10-11,53.21063
2022-10-12,50.51124
2022-10-13,48.22085
2022-10-14,46.50306
2022-10-15,29.36605
2022-10-16,31.69734
2022-10-17,50.92024
2022-10-18,46.99386
2022-10-19,45.93047
2022-10-20,43.31288
2022-10-21,46.83026
2022-10-22,24.17177
2022-10-23,27.73006
2022-10-24,49.65235
2022-10-25,49.24335
2022-10-26,50.02044
2022-10-27,50.87934
2022-10-28,41.18609
2022-10-29,24.66257
2022-10-30,24.70347
2022-10-31,42.69938
2022-11-01,48.42535
2022-11-02,50.18404
2022-11-03,51.73824
2022-11-04,45.97137
2022-11-05,27.60736
2022-11-06,28.05725
2022-11-07,54.11042
2022-11-08,59.9182
2022-11-09,56.64621
2022-11-10,48.87525
2022-11-11,61.92229
2022-11-12,31.08384
2022-11-13,30.26584
2022-11-14,53.53783
2022-11-15,54.51942
2022-11-16,48.26175
2022-11-17,46.33946
2022-11-18,40.77709
2022-11-19,21.14519
2022-11-20,24.08997
2022-11-21,48.17995
2022-11-22,47.52556
2022-11-23,46.66666
2022-11-24,45.48057
2022-11-25,44.08997
2022-11-26,27.28016
2022-11-27,29.24335
2022-11-28,47.68916
2022-11-29,46.91206
2022-11-30,51.61554
2022-12-01,55.33742
2022-12-02,47.19836
2022-12-03,22.37218
2022-12-04,29.89775
2022-12-05,55.09202
2022-12-06,46.25766
2022-12-07,46.99386
2022-12-08,49.61145
2022-12-09,46.29856
2022-12-10,26.42126
2022-12-11,31.82004
2022-12-12,53.70143
2022-12-13,52.35173
2022-12-14,55.82822
2022-12-15,48.34355
2022-12-16,46.13496
2022-12-17,28.30265
2022-12-18,34.64212
2022-12-19,56.15541
2022-12-20,58.4867
2022-12-21,54.39672
2022-12-22,53.41513
2022-12-23,47.81186
2022-12-24,27.15746
2022-12-25,33.41513
2022-12-26,58.2822
2022-12-27,56.72801
2022-12-28,55.41922
2022-12-29,54.02862
2022-12-30,48.01635
2022-12-31,30.51124
2023-01-01,35.33742
2023-01-02,63.27198
2023-01-03,63.23108
2023-01-04,64.13087
2023-01-05,62.90388
2023-01-06,56.56441
2023-01-07,34.39672
2023-01-08,44.00817
2023-01-09,77.13701
2023-01-10,70.30674
2023-01-11,63.27198
2023-01-12,61.79959
2023-01-13,58.2004
2023-01-14,36.60531
2023-01-15,41.71779
2023-01-16,73.41513
2023-01-17,66.21676
2023-01-18,63.19018
2023-01-19,61.63599
2023-01-20,53.45603
2023-01-21,27.56646
2023-01-22,30.18404
2023-01-23,37.25971
2023-01-24,46.50306
2023-01-25,79.6319
2023-01-26,73.53783
2023-01-27,68.50715
2023-01-28,38.0777
2023-01-29,41.18609
2023-01-30,72.39263
2023-01-31,69.44785
2023-02-01,70.42944
2023-02-02,71.08384
2023-02-03,66.29856
2023-02-04,40.0
2023-02-05,47.07566
2023-02-06,82.41308
2023-02-07,78.4049
2023-02-08,69.97955
2023-02-09,67.15746
2023-02-10,58.364
2023-02-11,38.4458
2023-02-12,41.67689
2023-02-13,77.75051
2023-02-14,69.85685
2023-02-15,66.42126
2023-02-16,68.99795
2023-02-17,60.77709
2023-02-18,35.13292
2023-02-19,41.39059
2023-02-20,66.01226
2023-02-21,64.29447
2023-02-22,62.45398
2023-02-23,68.01635
2023-02-24,55.05112
2023-02-25,34.68302
2023-02-26,41.55419
2023-02-27,74.11042
2023-02-28,67.32106
2023-03-01,44.53987
2023-03-02,68.42535
2023-03-03,52.06543
2023-03-04,36.35991
2023-03-05,40.36809
2023-03-06,69.07975
2023-03-07,60.36809
2023-03-08,61.02249
2023-03-09,57.38241
2023-03-10,57.83231
2023-03-11,29.77505
2023-03-12,36.07361
2023-03-13,68.09815
2023-03-14,62.41308
2023-03-15,60.69529
2023-03-16,56.60531
2023-03-17,53.12883
2023-03-18,30.51124
2023-03-19,34.92842
2023-03-20,61.10429
2023-03-21,53.82413
2023-03-22,52.39263
2023-03-23,68.17995
2023-03-24,55.33742
2023-03-25,28.38445
2023-03-26,31.53374
2023-03-27,55.91002
2023-03-28,51.77914
2023-03-29,53.04703
2023-03-30,49.69325
2023-03-31,46.13496
2023-04-01,30.87934
2023-04-02,33.00613
2023-04-03,56.85071
2023-04-04,52.96523
2023-04-05,51.69734
2023-04-06,56.19631
2023-04-07,50.92024
2023-04-08,25.39877
2023-04-09,35.58282
2023-04-10,64.17177
2023-04-11,54.88752
2023-04-12,55.50102
2023-04-13,57.30061
2023-04-14,61.71779
2023-04-15,30.18404
2023-04-16,33.74233
2023-04-17,63.76278
2023-04-18,55.17382
2023-04-19,56.85071
2023-04-20,55.33742
2023-04-21,51.28834
2023-04-22,32.10633
2023-04-23,35.86912
2023-04-24,65.07157
2023-04-25,62.00408
2023-04-26,65.31697
2023-04-27,59.5092
2023-04-28,53.29243
2023-04-29,32.43353
2023-04-30,30.63394
2023-05-01,46.33946
2023-05-02,64.33537
2023-05-03,63.02658
2023-05-04,62.86298
2023-05-05,33.57873
2023-05-06,35.99182
2023-05-07,36.23721
2023-05-08,72.76073
2023-05-09,57.62781
2023-05-10,57.87321
2023-05-11,56.68711
2023-05-12,51.04294
2023-05-13,32.02453
2023-05-14,37.42331
2023-05-15,61.26789
2023-05-16,60.65439
2023-05-17,56.52351
2023-05-18,56.68711
2023-05-19,54.23312
2023-05-20,31.16564
2023-05-21,35.13292
2023-05-22,69.57055
2023-05-23,68.50715
2023-05-24,56.03271
2023-05-25,58.9366
2023-05-26,51.69734
2023-05-27,30.59304
2023-05-28,29.61145
2023-05-29,40.77709
