date,TQQQETF
2021-09-04,1.81219
2021-09-05,2.47116
2021-09-07,3.13014
2021-09-08,3.29489
2021-09-09,2.80065
2021-09-10,1.97693
2021-09-11,1.31795
2021-09-12,1.31795
2021-09-13,1.4827
2021-09-14,1.31795
2021-09-15,3.62438
2021-09-16,2.30642
2021-09-17,3.13014
2021-09-18,2.63591
2021-09-19,1.64744
2021-09-20,2.63591
2021-09-21,5.76606
2021-09-22,4.4481
2021-09-23,4.28336
2021-09-24,3.62438
2021-09-25,5.60131
2021-09-26,6.75453
2021-09-27,7.90774
2021-09-28,10.7084
2021-09-29,18.12191
2021-09-30,8.89621
2021-10-01,6.26029
2021-10-02,5.10708
2021-10-03,2.63591
2021-10-04,4.4481
2021-10-05,9.88467
2021-10-06,6.58978
2021-10-07,6.26029
2021-10-08,4.28336
2021-10-09,3.29489
2021-10-10,8.40197
2021-10-11,12.52059
2021-10-12,19.43986
2021-10-13,17.79242
2021-10-14,23.39373
2021-10-15,17.13344
2021-10-16,20.59308
2021-10-17,11.86161
2021-10-18,13.83855
2021-10-19,17.95716
2021-10-20,11.53212
2021-10-21,18.12191
2021-10-22,14.00329
2021-10-23,16.47446
2021-10-24,13.17957
2021-10-25,12.1911
2021-10-26,22.57001
2021-10-27,20.26359
2021-10-28,19.11037
2021-10-29,20.59308
2021-10-30,19.9341
2021-10-31,14.66227
2021-11-01,18.12191
2021-11-02,20.42833
2021-11-03,25.53542
2021-11-04,29.81878
2021-11-05,30.14827
2021-11-06,26.52388
2021-11-07,20.26359
2021-11-08,29.98352
2021-11-09,35.42009
2021-11-10,36.07907
2021-11-11,43.49258
2021-11-12,34.59637
2021-11-13,24.87644
2021-11-14,18.28665
2021-11-15,22.40527
2021-11-16,24.71169
2021-11-17,30.97199
2021-11-18,24.21746
2021-11-19,32.61943
2021-11-20,38.71499
2021-11-21,25.04118
2021-11-22,28.50082
2021-11-23,33.93739
2021-11-24,31.13673
2021-11-25,28.17133
2021-11-26,18.94563
2021-11-27,24.71169
2021-11-28,16.80395
2021-11-29,17.46293
2021-11-30,28.17133
2021-12-01,25.8649
2021-12-02,29.81878
2021-12-03,23.55848
2021-12-04,24.54695
2021-12-05,13.6738
2021-12-06,18.61614
2021-12-07,31.79571
2021-12-08,30.47775
2021-12-09,26.35914
2021-12-10,24.87644
2021-12-11,15.1565
2021-12-12,17.29818
2021-12-13,12.85008
2021-12-14,21.91103
2021-12-15,24.87644
2021-12-16,27.6771
2021-12-17,29.65403
2021-12-18,24.71169
2021-12-19,11.36738
2021-12-20,16.47446
2021-12-21,25.04118
2021-12-22,22.24052
2021-12-23,25.53542
2021-12-24,22.73476
2021-12-25,16.96869
2021-12-26,18.12191
2021-12-27,16.80395
2021-12-28,28.17133
2021-12-29,26.35914
2021-12-30,20.42833
2021-12-31,17.62767
2022-01-01,16.80395
2022-01-02,14.99176
2022-01-03,18.12191
2022-01-04,21.74629
2022-01-05,20.09884
2022-01-06,34.10214
2022-01-07,24.71169
2022-01-08,18.4514
2022-01-09,14.16803
2022-01-10,21.58154
2022-01-11,24.3822
2022-01-12,22.57001
2022-01-13,27.34761
2022-01-14,27.01812
2022-01-15,19.9341
2022-01-16,18.61614
2022-01-17,20.59308
2022-01-18,17.46293
2022-01-19,28.00658
2022-01-20,27.51235
2022-01-21,35.42009
2022-01-22,38.87973
2022-01-23,23.72322
2022-01-24,22.07578
2022-01-25,45.14003
2022-01-26,40.36243
2022-01-27,33.77265
2022-01-28,37.39703
2022-01-29,27.84184
2022-01-30,13.83855
2022-01-31,22.73476
2022-02-01,30.97199
2022-02-02,32.94892
2022-02-03,30.6425
2022-02-04,35.0906
2022-02-05,28.66556
2022-02-06,18.28665
2022-02-07,19.11037
2022-02-08,22.24052
2022-02-09,22.07578
2022-02-10,23.39373
2022-02-11,28.00658
2022-02-12,27.34761
2022-02-13,20.09884
2022-02-14,23.72322
2022-02-15,28.99505
2022-02-16,24.54695
2022-02-17,24.54695
2022-02-18,33.44316
2022-02-19,24.21746
2022-02-20,16.80395
2022-02-21,19.43986
2022-02-22,31.96046
2022-02-23,33.6079
2022-02-24,60.95551
2022-02-25,44.81054
2022-02-26,26.68863
2022-02-27,12.52059
2022-02-28,27.34761
2022-03-01,32.1252
2022-03-02,24.54695
2022-03-03,24.05271
2022-03-04,26.52388
2022-03-05,28.33607
2022-03-06,14.49752
2022-03-07,19.76935
2022-03-08,41.68039
2022-03-09,28.33607
2022-03-10,30.14827
2022-03-11,30.47775
2022-03-12,33.6079
2022-03-13,22.57001
2022-03-14,25.8649
2022-03-15,59.14332
2022-03-16,41.68039
2022-03-17,43.32784
2022-03-18,38.22075
2022-03-19,32.61943
2022-03-20,19.27512
2022-03-21,20.92257
2022-03-22,26.19439
2022-03-23,27.84184
2022-03-24,26.02965
2022-03-25,29.32454
2022-03-26,22.8995
2022-03-27,16.6392
2022-03-28,19.60461
2022-03-29,31.79571
2022-03-30,36.40856
2022-03-31,28.00658
2022-04-01,25.37067
2022-04-02,20.92257
2022-04-03,11.03789
2022-04-04,16.30971
2022-04-05,27.6771
2022-04-06,26.02965
2022-04-07,28.99505
2022-04-08,20.92257
2022-04-09,20.26359
2022-04-10,11.69686
2022-04-11,20.09884
2022-04-12,29.81878
2022-04-13,28.66556
2022-04-14,25.53542
2022-04-15,25.53542
2022-04-16,12.1911
2022-04-17,11.36738
2022-04-18,15.65074
2022-04-19,22.8995
2022-04-20,25.53542
2022-04-21,31.63097
2022-04-22,34.10214
2022-04-23,33.93739
2022-04-24,15.48599
2022-04-25,28.66556
2022-04-26,37.23228
2022-04-27,52.55354
2022-04-28,31.63097
2022-04-29,28.50082
2022-04-30,33.77265
2022-05-01,19.60461
2022-05-02,25.04118
2022-05-03,36.24382
2022-05-04,28.33607
2022-05-05,26.19439
2022-05-06,45.30477
2022-05-07,31.30148
2022-05-08,14.82701
2022-05-09,27.18286
2022-05-10,46.1285
2022-05-11,38.3855
2022-05-12,49.42339
2022-05-13,34.10214
2022-05-14,20.42833
2022-05-15,12.1911
2022-05-16,20.92257
2022-05-17,31.13673
2022-05-18,26.35914
2022-05-19,34.76112
2022-05-20,28.17133
2022-05-21,27.18286
2022-05-22,9.71993
2022-05-23,19.27512
2022-05-24,29.1598
2022-05-25,39.70345
2022-05-26,33.11367
2022-05-27,26.68863
2022-05-28,21.91103
2022-05-29,10.54365
2022-05-30,13.17957
2022-05-31,20.26359
2022-06-01,21.58154
2022-06-02,21.4168
2022-06-03,26.19439
2022-06-04,17.95716
2022-06-05,8.89621
2022-06-06,9.39044
2022-06-07,22.07578
2022-06-08,21.25205
2022-06-09,22.73476
2022-06-10,28.33607
2022-06-11,21.4168
2022-06-12,8.73146
2022-06-13,20.59308
2022-06-14,35.25535
2022-06-15,30.47775
2022-06-16,27.18286
2022-06-17,36.07907
2022-06-18,24.87644
2022-06-19,17.29818
2022-06-20,17.62767
2022-06-21,18.61614
2022-06-22,26.52388
2022-06-23,29.65403
2022-06-24,31.63097
2022-06-25,21.74629
2022-06-26,8.07248
2022-06-27,21.91103
2022-06-28,25.53542
2022-06-29,27.18286
2022-06-30,21.08731
2022-07-01,23.55848
2022-07-02,17.79242
2022-07-03,11.03789
2022-07-04,9.71993
2022-07-05,14.49752
2022-07-06,23.39373
2022-07-07,23.22899
2022-07-08,20.42833
2022-07-09,14.33278
2022-07-10,7.4135
2022-07-11,9.06095
2022-07-12,18.94563
2022-07-13,20.59308
2022-07-14,23.06425
2022-07-15,17.79242
2022-07-16,10.21416
2022-07-17,5.27182
2022-07-18,8.89621
2022-07-19,12.85008
2022-07-20,13.01482
2022-07-21,15.32125
2022-07-22,14.49752
2022-07-23,7.90774
2022-07-24,1.64744
2022-07-25,5.9308
2022-07-26,11.20263
2022-07-27,11.20263
2022-07-28,11.86161
2022-07-29,17.79242
2022-07-30,11.53212
2022-07-31,6.91927
2022-08-01,8.07248
2022-08-02,11.53212
2022-08-03,18.78088
2022-08-04,20.59308
2022-08-05,20.42833
2022-08-06,9.39044
2022-08-07,4.11861
2022-08-08,14.16803
2022-08-09,15.32125
2022-08-10,20.75782
2022-08-11,17.79242
2022-08-12,16.80395
2022-08-13,11.20263
2022-08-14,3.29489
2022-08-15,8.56672
2022-08-16,16.96869
2022-08-17,16.14497
2022-08-18,13.34431
2022-08-19,19.9341
2022-08-20,9.71993
2022-08-21,2.63591
2022-08-22,9.39044
2022-08-23,28.33607
2022-08-24,40.19769
2022-08-25,46.62273
2022-08-26,46.45799
2022-08-27,37.89126
2022-08-28,9.88467
2022-08-29,28.66556
2022-08-30,43.98682
2022-08-31,44.48105
2022-09-01,52.71828
2022-09-02,48.10543
2022-09-03,26.85337
2022-09-04,8.89621
2022-09-05,14.33278
2022-09-06,28.33607
2022-09-07,47.11696
2022-09-08,43.98682
2022-09-09,43.16309
2022-09-10,35.25535
2022-09-11,8.23723
2022-09-12,29.1598
2022-09-13,66.88632
2022-09-14,78.91268
2022-09-15,55.68369
2022-09-16,53.37726
2022-09-17,40.85667
2022-09-18,14.66227
2022-09-19,38.22075
2022-09-20,58.48434
2022-09-21,49.75288
2022-09-22,66.39209
2022-09-23,69.68698
2022-09-24,44.97528
2022-09-25,17.95716
2022-09-26,42.8336
2022-09-27,67.87479
2022-09-28,73.64085
2022-09-29,74.79406
2022-09-30,73.64085
2022-10-01,42.66886
2022-10-02,20.59308
2022-10-03,41.51565
2022-10-04,82.70181
2022-10-05,70.34596
2022-10-06,64.74464
2022-10-07,60.62602
2022-10-08,44.97528
2022-10-09,12.68533
2022-10-10,25.8649
2022-10-11,67.38056
2022-10-12,74.62932
2022-10-13,71.49917
2022-10-14,71.16968
2022-10-15,45.30477
2022-10-16,13.17957
2022-10-17,37.39703
2022-10-18,70.34596
2022-10-19,67.21581
2022-10-20,51.89456
2022-10-21,62.60296
2022-10-22,32.28995
2022-10-23,9.71993
2022-10-24,32.1252
2022-10-25,53.70675
2022-10-26,74.13509
2022-10-27,62.10873
2022-10-28,71.00494
2022-10-29,36.40856
2022-10-30,9.88467
2022-10-31,39.8682
2022-11-01,54.85996
2022-11-02,56.8369
2022-11-03,75.61779
2022-11-04,63.26194
2022-11-05,38.3855
2022-11-06,11.03789
2022-11-07,37.72652
2022-11-08,59.63756
2022-11-09,68.03953
2022-11-10,73.97034
2022-11-11,100.0
2022-11-12,57.99011
2022-11-13,15.32125
2022-11-14,42.33937
2022-11-15,73.97034
2022-11-16,72.32289
2022-11-17,58.64909
2022-11-18,60.13179
2022-11-19,43.98682
2022-11-20,9.2257
2022-11-21,23.88797
2022-11-22,42.00988
2022-11-23,46.95222
2022-11-24,42.17462
2022-11-25,28.33607
2022-11-26,18.4514
2022-11-27,5.60131
2022-11-28,18.78088
2022-11-29,38.05601
2022-11-30,41.68039
2022-12-01,56.67215
2022-12-02,52.0593
2022-12-03,29.1598
2022-12-04,7.08401
2022-12-05,19.43986
2022-12-06,37.72652
2022-12-07,39.53871
2022-12-08,46.29324
2022-12-09,51.89456
2022-12-10,28.00658
2022-12-11,7.24876
2022-12-12,25.8649
2022-12-13,61.285
2022-12-14,68.69851
2022-12-15,61.44975
2022-12-16,60.29654
2022-12-17,35.0906
2022-12-18,8.73146
2022-12-19,22.24052
2022-12-20,56.34266
2022-12-21,50.5766
2022-12-22,50.5766
2022-12-23,66.55683
2022-12-24,39.53871
2022-12-25,17.79242
2022-12-26,18.28665
2022-12-27,37.56177
2022-12-28,70.18121
2022-12-29,67.21581
2022-12-30,51.89456
2022-12-31,24.05271
2023-01-01,9.06095
2023-01-02,17.46293
2023-01-03,34.92586
2023-01-04,49.91762
2023-01-05,46.45799
2023-01-06,55.18945
2023-01-07,44.3163
2023-01-08,13.01482
2023-01-09,33.93739
2023-01-10,57.82537
2023-01-11,55.51894
2023-01-12,67.5453
2023-01-13,59.96705
2023-01-14,41.68039
2023-01-15,12.02635
2023-01-16,15.81548
2023-01-17,31.63097
2023-01-18,49.42339
2023-01-19,54.85996
2023-01-20,44.48105
2023-01-21,39.53871
2023-01-22,10.04942
2023-01-23,26.52388
2023-01-24,62.27347
2023-01-25,52.55354
2023-01-26,63.26194
2023-01-27,67.87479
2023-01-28,51.07084
2023-01-29,12.02635
2023-01-30,35.58484
2023-01-31,46.95222
2023-02-01,46.1285
2023-02-02,79.7364
2023-02-03,81.71334
2023-02-04,40.52718
2023-02-05,14.66227
2023-02-06,34.10214
2023-02-07,55.18945
2023-02-08,62.93245
2023-02-09,59.47281
2023-02-10,61.285
2023-02-11,35.0906
2023-02-12,10.7084
2023-02-13,32.45469
2023-02-14,53.21252
2023-02-15,59.30807
2023-02-16,60.46128
2023-02-17,50.41186
2023-02-18,34.43163
2023-02-19,11.86161
2023-02-20,19.60461
2023-02-21,37.06754
2023-02-22,49.0939
2023-02-23,55.68369
2023-02-24,52.55354
2023-02-25,34.10214
2023-02-26,8.07248
2023-02-27,25.53542
2023-02-28,40.03294
2023-03-01,37.56177
2023-03-02,36.57331
2023-03-03,40.36243
2023-03-04,28.17133
2023-03-05,11.03789
2023-03-06,25.37067
2023-03-07,45.14003
2023-03-08,41.02141
2023-03-09,42.99835
2023-03-10,47.11696
2023-03-11,30.80724
2023-03-12,12.85008
2023-03-13,30.14827
2023-03-14,55.3542
2023-03-15,52.88303
2023-03-16,43.49258
2023-03-17,65.56836
2023-03-18,29.1598
2023-03-19,4.94233
2023-03-20,26.85337
2023-03-21,45.30477
2023-03-22,47.94069
2023-03-23,54.20098
2023-03-24,44.48105
2023-03-25,28.33607
2023-03-26,9.88467
2023-03-27,29.81878
2023-03-28,46.62273
2023-03-29,43.65733
2023-03-30,47.28171
2023-03-31,46.1285
2023-04-01,31.79571
2023-04-02,10.87314
2023-04-03,22.24052
2023-04-04,43.16309
2023-04-05,41.68039
2023-04-06,35.25535
2023-04-07,28.50082
2023-04-08,6.09555
2023-04-09,4.61285
2023-04-10,23.06425
2023-04-11,37.72652
2023-04-12,35.58484
2023-04-13,35.42009
2023-04-14,37.39703
2023-04-15,20.42833
2023-04-16,4.77759
2023-04-17,21.74629
2023-04-18,30.31301
2023-04-19,27.6771
2023-04-20,25.8649
2023-04-21,25.37067
2023-04-22,17.46293
2023-04-23,3.62438
2023-04-24,12.68533
2023-04-25,18.28665
2023-04-26,31.79571
2023-04-27,31.30148
2023-04-28,25.20593
2023-04-29,19.43986
2023-04-30,6.91927
2023-05-01,15.98023
2023-05-02,21.4168
2023-05-03,22.73476
2023-05-04,30.80724
2023-05-05,30.47775
2023-05-06,21.08731
2023-05-07,6.91927
2023-05-08,14.66227
2023-05-09,27.18286
2023-05-10,26.35914
2023-05-11,43.65733
2023-05-12,35.25535
2023-05-13,16.80395
2023-05-14,5.60131
2023-05-15,22.40527
2023-05-16,35.0906
2023-05-17,34.76112
2023-05-18,43.65733
2023-05-19,58.15485
2023-05-20,22.8995
2023-05-21,14.00329
2023-05-22,31.30148
2023-05-23,41.84514
2023-05-24,36.57331
2023-05-25,60.13179
2023-05-26,62.93245
2023-05-27,52.38879
2023-05-28,13.01482
2023-05-29,26.35914
2023-05-30,50.90609
2023-05-31,56.17792
2023-06-01,45.96375
2023-06-02,60.62602
2023-06-03,31.96046
2023-06-04,12.68533
2023-06-05,33.44316
2023-06-06,51.07084
2023-06-07,52.71828
2023-06-08,50.08237
2023-06-09,51.23558
2023-06-10,27.01812
2023-06-11,7.4135
2023-06-12,29.1598
2023-06-13,73.97034
2023-06-14,57.33113
2023-06-15,60.79077
2023-06-16,64.5799
2023-06-17,26.19439
2023-06-18,13.01482
2023-06-19,16.30971
2023-06-20,31.13673
2023-06-21,43.65733
2023-06-22,40.52718
2023-06-23,37.39703
2023-06-24,16.96869
2023-06-25,5.43657
2023-06-26,23.06425
2023-06-27,29.98352
2023-06-28,38.22075
2023-06-29,43.65733
2023-06-30,41.02141
2023-07-01,26.02965
2023-07-02,8.73146
2023-07-03,33.11367
2023-07-04,26.68863
2023-07-05,30.80724
2023-07-06,32.28995
2023-07-07,35.91433
2023-07-08,17.62767
2023-07-09,7.74299
2023-07-10,24.05271
2023-07-11,30.31301
2023-07-12,42.00988
2023-07-13,58.64909
2023-07-14,57.82537
2023-07-15,26.52388
2023-07-16,8.40197
2023-07-17,31.46622
2023-07-18,55.18945
2023-07-19,63.75617
2023-07-20,47.44645
2023-07-21,49.91762
2023-07-22,25.20593
2023-07-23,10.21416
2023-07-24,22.73476
2023-07-25,45.30477
2023-07-26,48.76441
2023-07-27,46.45799
2023-07-28,48.59967
2023-07-29,26.68863
2023-07-30,11.36738
2023-07-31,29.1598
2023-08-01,41.68039
2023-08-02,37.72652
2023-08-03,44.97528
2023-08-04,47.77594
2023-08-05,25.04118
2023-08-06,8.89621
2023-08-07,26.68863
2023-08-08,34.59637
2023-08-09,37.56177
2023-08-10,45.14003
2023-08-11,38.3855
2023-08-12,24.21746
2023-08-13,8.07248
2023-08-14,32.78418
2023-08-15,42.8336
2023-08-16,35.0906
2023-08-17,39.20922
2023-08-18,36.73805
2023-08-19,20.42833
2023-08-20,11.69686
2023-08-21,23.55848
2023-08-22,45.63426
2023-08-23,36.57331
2023-08-24,38.87973
2023-08-25,39.70345
2023-08-26,19.27512
2023-08-27,9.55518
2023-08-28,28.66556
2023-08-29,35.58484
2023-08-30,48.10543
2023-08-31,39.37397
2023-09-01,39.37397
2023-09-02,19.43986
2023-09-03,8.23723
2023-09-04,12.35584
2023-09-05,26.52388
2023-09-06,30.6425
2023-09-07,30.47775
2023-09-08,29.1598
2023-09-09,15.1565
2023-09-10,5.43657
2023-09-11,26.02965
2023-09-12,37.39703
2023-09-13,26.02965
2023-09-14,36.24382
2023-09-15,39.20922
2023-09-16,19.9341
2023-09-17,3.13014
2023-09-18,22.73476
2023-09-19,29.98352
2023-09-20,29.81878
2023-09-21,39.70345
2023-09-22,38.05601
2023-09-23,17.29818
2023-09-24,5.10708
2023-09-25,23.39373
2023-09-26,29.32454
2023-09-27,34.26688
2023-09-28,23.72322
2023-09-29,28.00658
2023-09-30,18.28665
2023-10-01,7.24876
2023-10-02,21.4168
2023-10-03,38.05601
2023-10-04,36.40856
2023-10-05,37.89126
2023-10-06,40.52718
2023-10-07,21.74629
2023-10-08,6.09555
2023-10-09,23.88797
2023-10-10,39.8682
2023-10-11,40.85667
2023-10-12,44.81054
2023-10-13,35.91433
2023-10-14,17.46293
2023-10-15,5.10708
2023-10-16,22.24052
2023-10-17,32.94892
2023-10-18,30.6425
2023-10-19,43.16309
2023-10-20,38.05601
2023-10-21,24.87644
2023-10-22,8.23723
2023-10-23,20.26359
2023-10-24,39.37397
2023-10-25,44.81054
2023-10-26,51.23558
2023-10-27,55.51894
2023-10-28,21.08731
2023-10-29,8.40197
2023-10-30,24.21746
2023-10-31,48.27018
2023-11-01,34.26688
2023-11-02,49.75288
2023-11-03,55.51894
2023-11-04,36.07907
2023-11-05,8.23723
2023-11-06,26.68863
2023-11-07,40.36243
2023-11-08,41.68039
2023-11-09,37.72652
2023-11-10,30.97199
2023-11-11,30.47775
2023-11-12,8.07248
2023-11-13,22.24052
2023-11-14,36.07907
2023-11-15,56.67215
2023-11-16,52.0593
2023-11-17,42.00988
2023-11-18,25.20593
2023-11-19,7.57825
2023-11-20,28.17133
2023-11-21,51.40032
2023-11-22,38.55024
2023-11-23,31.13673
2023-11-24,18.28665
2023-11-25,15.32125
2023-11-26,6.58978
2023-11-27,25.04118
2023-11-28,30.6425
2023-11-29,39.70345
2023-11-30,37.89126
2023-12-01,26.19439
2023-12-02,20.59308
2023-12-03,7.74299
2023-12-04,19.11037
2023-12-05,33.77265
2023-12-06,33.6079
2023-12-07,36.40856
2023-12-08,36.24382
2023-12-09,24.05271
2023-12-10,7.90774
2023-12-11,23.22899
2023-12-12,55.02471
2023-12-13,47.44645
2023-12-14,67.87479
2023-12-15,49.25864
2023-12-16,35.25535
2023-12-17,12.68533
2023-12-18,32.28995
2023-12-19,57.99011
2023-12-20,58.3196
2023-12-21,57.99011
2023-12-22,48.27018
2023-12-23,27.6771
2023-12-24,12.02635
2023-12-25,10.7084
2023-12-26,32.1252
2023-12-27,51.72981
2023-12-28,42.50411
2023-12-29,47.94069
2023-12-30,26.19439
2023-12-31,7.57825
2024-01-01,12.02635
2024-01-02,26.35914
2024-01-03,42.00988
2024-01-04,40.52718
2024-01-05,41.68039
2024-01-06,23.55848
2024-01-07,9.71993
2024-01-08,28.33607
2024-01-09,57.99011
2024-01-10,45.79901
2024-01-11,55.02471
2024-01-12,42.66886
2024-01-13,21.25205
2024-01-14,6.75453
2024-01-15,16.6392
2024-01-16,30.47775
2024-01-17,38.05601
2024-01-18,46.45799
2024-01-19,57.99011
2024-01-20,43.32784
2024-01-21,18.61614
2024-01-22,51.07084
2024-01-23,66.39209
2024-01-24,67.5453
2024-01-25,68.36902
2024-01-26,61.285
2024-01-27,30.31301
2024-01-28,13.6738
2024-01-29,32.28995
2024-01-30,57.49588
2024-01-31,49.42339
2024-02-01,52.55354
2024-02-02,61.61449
2024-02-03,45.63426
2024-02-04,14.49752
2024-02-05,29.65403
2024-02-06,49.58813
2024-02-07,55.84843
2024-02-08,56.01317
2024-02-09,45.30477
2024-02-10,39.04448
2024-02-11,16.96869
2024-02-12,31.63097
2024-02-13,51.89456
2024-02-14,58.81383
2024-02-15,51.40032
2024-02-16,57.66062
2024-02-17,31.30148
2024-02-18,11.03789
2024-02-19,18.12191
2024-02-20,27.01812
2024-02-21,37.56177
2024-02-22,52.38879
2024-02-23,61.12026
2024-02-24,30.6425
2024-02-25,15.32125
2024-02-26,28.00658
2024-02-27,37.56177
2024-02-28,35.0906
2024-02-29,32.1252
2024-03-01,45.46952
2024-03-02,42.17462
2024-03-03,17.13344
2024-03-04,38.55024
2024-03-05,49.25864
2024-03-06,49.25864
2024-03-07,54.03624
2024-03-08,55.18945
2024-03-09,32.1252
2024-03-10,10.04942
2024-03-11,27.18286
2024-03-12,44.64579
2024-03-13,46.29324
2024-03-14,48.43492
2024-03-15,42.99835
2024-03-16,23.72322
2024-03-17,14.82701
2024-03-18,33.93739
2024-03-19,51.23558
2024-03-20,49.58813
