date,남해화학주가
2020-09-24,11.0632
2020-09-25,11.79813
2020-09-26,1.0387
2020-09-27,0.55854
2020-09-28,10.96521
2020-09-29,9.9559
2020-09-30,0.70553
2020-10-01,0.59774
2020-10-02,0.78392
2020-10-03,0.55854
2020-10-04,0.47035
2020-10-05,10.70063
2020-10-06,10.00489
2020-10-07,9.67172
2020-10-08,9.46594
2020-10-09,1.0485
2020-10-10,0.55854
2020-10-11,0.63694
2020-10-12,11.26898
2020-10-13,10.80842
2020-10-14,9.9853
2020-10-15,9.9167
2020-10-16,8.8584
2020-10-17,0.77413
2020-10-18,0.54875
2020-10-19,10.74963
2020-10-20,8.95639
2020-10-21,9.21117
2020-10-22,9.43655
2020-10-23,9.57373
2020-10-24,0.84272
2020-10-25,0.63694
2020-10-26,9.25036
2020-10-27,8.51543
2020-10-28,9.83831
2020-10-29,8.64282
2020-10-30,9.09358
2020-10-31,0.76433
2020-11-01,0.67613
2020-11-02,10.14208
2020-11-03,10.53405
2020-11-04,11.65115
2020-11-05,12.43508
2020-11-06,10.75943
2020-11-07,1.0583
2020-11-08,0.80352
2020-11-09,14.28711
2020-11-10,13.70896
2020-11-11,12.90543
2020-11-12,13.3072
2020-11-13,11.53356
2020-11-14,1.28368
2020-11-15,0.74473
2020-11-16,12.96423
2020-11-17,11.62175
2020-11-18,15.40421
2020-11-19,17.81479
2020-11-20,14.69867
2020-11-21,1.33268
2020-11-22,1.0681
2020-11-23,15.20823
2020-11-24,21.16609
2020-11-25,21.38167
2020-11-26,18.03037
2020-11-27,16.6487
2020-11-28,2.50857
2020-11-29,1.80303
2020-11-30,14.61048
2020-12-01,13.3072
2020-12-02,13.07202
2020-12-03,13.65017
2020-12-04,13.52278
2020-12-05,1.64625
2020-12-06,1.0485
2020-12-07,13.06222
2020-12-08,12.82704
2020-12-09,13.01322
2020-12-10,12.24889
2020-12-11,15.36501
2020-12-12,1.65605
2020-12-13,1.71484
2020-12-14,14.3753
2020-12-15,12.31749
2020-12-16,11.84713
2020-12-17,11.57275
2020-12-18,11.96472
2020-12-19,1.13669
2020-12-20,0.92111
2020-12-21,11.31798
2020-12-22,11.20039
2020-12-23,11.81773
2020-12-24,12.1803
2020-12-25,1.47966
2020-12-26,0.88192
2020-12-27,0.67613
2020-12-28,13.06222
2020-12-29,12.08231
2020-12-30,12.94463
2020-12-31,3.07692
2021-01-01,1.29348
2021-01-02,1.61685
2021-01-03,2.43998
2021-01-04,17.82459
2021-01-05,20.13718
2021-01-06,17.52082
2021-01-07,19.68642
2021-01-08,23.49828
2021-01-09,3.97844
2021-01-10,3.2925
2021-01-11,21.1073
2021-01-12,20.25477
2021-01-13,18.71631
2021-01-14,35.24742
2021-01-15,34.11073
2021-01-16,3.83145
2021-01-17,4.12542
2021-01-18,33.34639
2021-01-19,30.13228
2021-01-20,26.22243
2021-01-21,28.71141
2021-01-22,32.67025
2021-01-23,4.87996
2021-01-24,3.54728
2021-01-25,29.62273
2021-01-26,25.04654
2021-01-27,22.50857
2021-01-28,20.65654
2021-01-29,22.00881
2021-01-30,2.42038
2021-01-31,1.51886
2021-02-01,20.66634
2021-02-02,20.70553
2021-02-03,19.86281
2021-02-04,18.71631
2021-02-05,18.06957
2021-02-06,2.43018
2021-02-07,1.47966
2021-02-08,18.89269
2021-02-09,16.72709
2021-02-10,13.97354
2021-02-11,1.85203
2021-02-12,1.38167
2021-02-13,1.27388
2021-02-14,1.50906
2021-02-15,18.04997
2021-02-16,19.09848
2021-02-17,21.95002
2021-02-18,19.40225
2021-02-19,17.53062
2021-02-20,2.48897
2021-02-21,2.43018
2021-02-22,20.92111
2021-02-23,22.04801
2021-02-24,21.74424
2021-02-25,19.43165
2021-02-26,16.23713
2021-02-27,2.03821
2021-02-28,1.50906
2021-03-01,1.99902
2021-03-02,15.31602
2021-03-03,15.5512
2021-03-04,14.48309
2021-03-05,14.73787
2021-03-06,2.39098
2021-03-07,1.93042
2021-03-08,15.34541
2021-03-09,14.06173
2021-03-10,13.80695
2021-03-11,15.22782
2021-03-12,15.4728
2021-03-13,2.86134
2021-03-14,2.69475
2021-03-15,18.33414
2021-03-16,17.65801
2021-03-17,22.34198
2021-03-18,20.51935
2021-03-19,17.65801
2021-03-20,2.1656
2021-03-21,2.195
2021-03-22,16.90347
2021-03-23,15.36501
2021-03-24,15.24742
2021-03-25,14.94365
2021-03-26,15.37481
2021-03-27,2.29299
2021-03-28,1.79323
2021-03-29,15.10044
2021-03-30,17.37383
2021-03-31,14.88486
2021-04-01,14.09113
2021-04-02,13.51298
2021-04-03,1.78343
2021-04-04,1.72464
2021-04-05,13.268
2021-04-06,12.66046
2021-04-07,13.20921
2021-04-08,14.45369
2021-04-09,16.13914
2021-04-10,1.97942
2021-04-11,1.59725
2021-04-12,17.52082
2021-04-13,15.72758
2021-04-14,14.3557
2021-04-15,14.00293
2021-04-16,12.88584
2021-04-17,1.78343
2021-04-18,1.59725
2021-04-19,15.04164
2021-04-20,15.70798
2021-04-21,13.97354
2021-04-22,14.4243
2021-04-23,15.65899
2021-04-24,1.94022
2021-04-25,1.44047
2021-04-26,18.96129
2021-04-27,18.43214
2021-04-28,16.11954
2021-04-29,16.55071
2021-04-30,14.69867
2021-05-01,2.05781
2021-05-02,1.84223
2021-05-03,27.30034
2021-05-04,40.44096
2021-05-05,5.61489
2021-05-06,31.95492
2021-05-07,33.66976
2021-05-08,4.63498
2021-05-09,5.40911
2021-05-10,41.65605
2021-05-11,34.68887
2021-05-12,33.71876
2021-05-13,27.31014
2021-05-14,24.44879
2021-05-15,2.96913
2021-05-16,3.07692
2021-05-17,21.95002
2021-05-18,21.97942
2021-05-19,3.2925
2021-05-20,21.28368
2021-05-21,24.3508
2021-05-22,3.39049
2021-05-23,3.19451
2021-05-24,21.33268
2021-05-25,28.97599
2021-05-26,27.12395
2021-05-27,27.44732
2021-05-28,22.80254
2021-05-29,2.33219
2021-05-30,2.1264
2021-05-31,20.57814
2021-06-01,21.35227
2021-06-02,29.76972
2021-06-03,28.878
2021-06-04,24.50759
2021-06-05,3.76286
2021-06-06,3.39049
2021-06-07,24.64478
2021-06-08,22.61636
2021-06-09,23.2337
2021-06-10,20.88192
2021-06-11,22.70455
2021-06-12,2.42038
2021-06-13,2.195
2021-06-14,26.6634
2021-06-15,29.70112
2021-06-16,32.1607
2021-06-17,31.88633
2021-06-18,36.10975
2021-06-19,4.84076
2021-06-20,4.3802
2021-06-21,37.14845
2021-06-22,35.38461
2021-06-23,33.52278
2021-06-24,29.39735
2021-06-25,25.5267
2021-06-26,3.3317
2021-06-27,2.1656
2021-06-28,23.73346
2021-06-29,22.69475
2021-06-30,19.73542
2021-07-01,20.28417
2021-07-02,20.97991
2021-07-03,2.52817
2021-07-04,2.24399
2021-07-05,20.22537
2021-07-06,19.82361
2021-07-07,17.87359
2021-07-08,18.40274
2021-07-09,17.6972
2021-07-10,1.70504
2021-07-11,1.24448
2021-07-12,19.80401
2021-07-13,20.00979
2021-07-14,18.53993
2021-07-15,19.17687
2021-07-16,19.26506
2021-07-17,1.70504
2021-07-18,1.56785
2021-07-19,16.39392
2021-07-20,16.14894
2021-07-21,14.49289
2021-07-22,15.22782
2021-07-23,14.52229
2021-07-24,1.59725
2021-07-25,1.0191
2021-07-26,15.88437
2021-07-27,26.07545
2021-07-28,40.39196
2021-07-29,63.47868
2021-07-30,66.70259
2021-07-31,9.78931
2021-08-01,6.98677
2021-08-02,47.7413
2021-08-03,41.48946
2021-08-04,41.13669
2021-08-05,34.71827
2021-08-06,48.98579
2021-08-07,9.48554
2021-08-08,8.06467
2021-08-09,58.8045
2021-08-10,43.44928
2021-08-11,37.89318
2021-08-12,33.3072
2021-08-13,31.39637
2021-08-14,3.3317
2021-08-15,2.08721
2021-08-16,3.80205
2021-08-17,24.98775
2021-08-18,28.32925
2021-08-19,26.35962
2021-08-20,26.10485
2021-08-21,3.03772
2021-08-22,1.99902
2021-08-23,30.77902
2021-08-24,30.15188
2021-08-25,25.03674
2021-08-26,22.80254
2021-08-27,23.16511
2021-08-28,2.83194
2021-08-29,1.79323
2021-08-30,23.2729
2021-08-31,20.64674
2021-09-01,19.56883
2021-09-02,16.38412
2021-09-03,17.85399
2021-09-04,1.85203
2021-09-05,1.66585
2021-09-06,19.08868
2021-09-07,16.54091
2021-09-08,15.67858
2021-09-09,16.03135
2021-09-10,16.54091
2021-09-11,1.95002
2021-09-12,1.40127
2021-09-13,16.10975
2021-09-14,16.31553
2021-09-15,17.31504
2021-09-16,15.35521
2021-09-17,14.95345
2021-09-18,1.75404
2021-09-19,1.0387
2021-09-20,1.0681
2021-09-21,1.14649
2021-09-22,0.92111
2021-09-23,14.76727
2021-09-24,20.41156
2021-09-25,3.07692
2021-09-26,4.22341
2021-09-27,30.86722
2021-09-28,25.18373
2021-09-29,21.0975
2021-09-30,29.06418
2021-10-01,36.20774
2021-10-02,4.33121
2021-10-03,3.78245
2021-10-04,7.31014
2021-10-05,37.47182
2021-10-06,27.86869
2021-10-07,24.17442
2021-10-08,25.42871
2021-10-09,2.41058
2021-10-10,1.45026
2021-10-11,3.2239
2021-10-12,26.95737
2021-10-13,24.45859
2021-10-14,21.78343
2021-10-15,22.07741
2021-10-16,2.65556
2021-10-17,1.99902
2021-10-18,21.0093
2021-10-19,21.66585
2021-10-20,49.43655
2021-10-21,46.70259
2021-10-22,48.34884
2021-10-23,5.99706
2021-10-24,4.96815
2021-10-25,38.33414
2021-10-26,36.77609
2021-10-27,29.68152
2021-10-28,29.75992
2021-10-29,33.2288
2021-10-30,3.89024
2021-10-31,3.51788
2021-11-01,30.27927
2021-11-02,29.34835
2021-11-03,55.14943
2021-11-04,100.0
2021-11-05,67.19255
2021-11-06,9.26016
2021-11-07,7.94708
2021-11-08,67.53552
2021-11-09,68.62322
2021-11-10,61.0485
2021-11-11,45.29152
2021-11-12,40.60754
2021-11-13,8.15286
2021-11-14,7.41793
2021-11-15,41.95002
2021-11-16,34.4243
2021-11-17,29.77951
2021-11-18,25.57569
2021-11-19,25.76188
2021-11-20,3.2337
2021-11-21,2.92993
2021-11-22,25.55609
2021-11-23,22.34198
2021-11-24,21.87163
2021-11-25,20.52915
2021-11-26,19.18667
2021-11-27,2.28319
2021-11-28,2.40078
2021-11-29,20.47035
2021-11-30,19.84321
2021-12-01,20.46055
2021-12-02,19.44145
2021-12-03,19.62763
2021-12-04,2.00881
2021-12-05,1.57765
2021-12-06,19.11807
2021-12-07,18.04017
2021-12-08,18.23615
2021-12-09,18.12836
2021-12-10,16.89367
2021-12-11,1.93042
2021-12-12,1.40127
2021-12-13,16.85448
2021-12-14,14.62028
2021-12-15,15.04164
2021-12-16,13.99314
2021-12-17,14.51249
2021-12-18,1.50906
2021-12-19,1.35227
2021-12-20,15.36501
2021-12-21,16.09995
2021-12-22,17.7364
2021-12-23,16.12934
2021-12-24,14.69867
2021-12-25,1.75404
2021-12-26,1.23468
2021-12-27,14.56148
2021-12-28,13.43459
2021-12-29,17.56981
2021-12-30,15.58059
2021-12-31,4.83096
2022-01-01,1.22488
2022-01-02,1.60705
2022-01-03,16.22733
2022-01-04,15.40421
2022-01-05,14.67907
2022-01-06,15.31602
2022-01-07,15.99216
2022-01-08,1.82263
2022-01-09,1.37187
2022-01-10,14.72807
2022-01-11,15.83537
2022-01-12,15.69818
2022-01-13,15.85497
2022-01-14,13.03282
2022-01-15,1.65605
2022-01-16,1.56785
2022-01-17,15.27682
2022-01-18,15.33561
2022-01-19,17.91278
2022-01-20,14.59088
2022-01-21,15.07104
2022-01-22,1.45026
2022-01-23,1.11709
2022-01-24,16.51151
2022-01-25,17.04066
2022-01-26,16.37432
2022-01-27,16.70749
2022-01-28,14.91425
2022-01-29,1.73444
2022-01-30,1.12689
2022-01-31,0.98971
2022-02-01,0.93091
2022-02-02,1.0877
2022-02-03,15.87457
2022-02-04,15.4826
2022-02-05,1.90102
2022-02-06,1.33268
2022-02-07,13.89514
2022-02-08,14.72807
2022-02-09,16.6095
2022-02-10,16.90347
2022-02-11,21.23468
2022-02-12,2.43998
2022-02-13,1.73444
2022-02-14,19.19647
2022-02-15,22.82214
2022-02-16,19.30426
2022-02-17,19.69622
2022-02-18,16.52131
2022-02-19,2.00881
2022-02-20,1.66585
2022-02-21,17.23664
2022-02-22,19.10828
2022-02-23,16.23713
2022-02-24,25.17393
2022-02-25,22.78294
2022-02-26,2.80254
2022-02-27,1.93042
2022-02-28,18.38314
2022-03-01,3.18471
2022-03-02,30.20088
2022-03-03,25.67368
2022-03-04,43.81185
2022-03-05,5.66389
2022-03-06,4.67417
2022-03-07,47.50612
2022-03-08,42.22439
2022-03-09,4.45859
2022-03-10,31.21999
2022-03-11,28.00587
2022-03-12,4.54679
2022-03-13,3.97844
2022-03-14,31.86673
2022-03-15,27.88829
2022-03-16,25.4777
2022-03-17,25.55609
2022-03-18,26.29103
2022-03-19,3.49828
2022-03-20,3.2337
2022-03-21,32.67025
2022-03-22,56.39392
2022-03-23,63.62567
2022-03-24,63.85105
2022-03-25,78.28515
2022-03-26,13.40519
2022-03-27,10.09309
2022-03-28,58.18716
2022-03-29,51.40617
2022-03-30,47.55512
2022-03-31,47.16315
2022-04-01,49.22097
2022-04-02,8.8878
2022-04-03,10.44585
2022-04-04,49.59333
2022-04-05,46.87898
2022-04-06,44.44879
2022-04-07,42.1362
2022-04-08,34.75747
2022-04-09,5.94806
2022-04-10,3.94904
2022-04-11,71.75894
2022-04-12,50.10289
2022-04-13,58.70651
2022-04-14,89.54434
2022-04-15,80.71533
2022-04-16,13.10142
2022-04-17,11.53356
2022-04-18,76.31553
2022-04-19,83.65507
2022-04-20,72.25869
2022-04-21,63.54728
2022-04-22,67.78049
2022-04-23,11.0828
2022-04-24,9.24056
2022-04-25,66.36942
2022-04-26,62.69475
2022-04-27,55.88437
2022-04-28,48.66242
2022-04-29,43.70406
2022-04-30,6.33023
2022-05-01,5.77168
2022-05-02,46.634
2022-05-03,47.37873
2022-05-04,37.36403
2022-05-05,6.73199
2022-05-06,36.86428
2022-05-07,5.73248
2022-05-08,4.59578
2022-05-09,35.63939
2022-05-10,39.00048
2022-05-11,36.99167
2022-05-12,36.04115
2022-05-13,30.11268
2022-05-14,3.99804
2022-05-15,3.71386
2022-05-16,39.46104
2022-05-17,41.0093
2022-05-18,32.87604
2022-05-19,31.40617
2022-05-20,31.79813
2022-05-21,3.98824
2022-05-22,3.79225
2022-05-23,31.98432
2022-05-24,29.76972
2022-05-25,30.77902
2022-05-26,28.42724
2022-05-27,32.01371
2022-05-28,4.14502
2022-05-29,3.57667
2022-05-30,35.95296
2022-05-31,32.87604
2022-06-01,4.77217
2022-06-02,26.38902
2022-06-03,23.85105
2022-06-04,3.48848
2022-06-05,3.16511
2022-06-06,3.2337
2022-06-07,23.47868
2022-06-08,25.4875
2022-06-09,23.09652
2022-06-10,24.65458
2022-06-11,2.79274
2022-06-12,2.57716
2022-06-13,27.02596
2022-06-14,28.39784
2022-06-15,26.72219
2022-06-16,26.75159
2022-06-17,29.17197
2022-06-18,3.06712
2022-06-19,2.66536
2022-06-20,25.5365
2022-06-21,34.52229
2022-06-22,38.43214
2022-06-23,35.57079
2022-06-24,29.9559
2022-06-25,4.25281
2022-06-26,2.95933
2022-06-27,29.24056
2022-06-28,25.92846
2022-06-29,23.71386
2022-06-30,24.08623
2022-07-01,21.81283
2022-07-02,2.47917
2022-07-03,1.73444
2022-07-04,21.23468
2022-07-05,21.59725
2022-07-06,21.20529
2022-07-07,21.40127
2022-07-08,21.73444
2022-07-09,2.34198
2022-07-10,1.68544
2022-07-11,20.51935
2022-07-12,21.39147
2022-07-13,21.80303
2022-07-14,19.9314
2022-07-15,18.76531
2022-07-16,1.85203
2022-07-17,1.86183
2022-07-18,19.75502
2022-07-19,17.05046
2022-07-20,19.9804
2022-07-21,17.98138
2022-07-22,18.14796
2022-07-23,2.1852
2022-07-24,1.41107
2022-07-25,18.8535
2022-07-26,18.54973
2022-07-27,19.40225
2022-07-28,19.9216
2022-07-29,17.41303
2022-07-30,2.03821
2022-07-31,1.68544
2022-08-01,22.54777
2022-08-02,21.87163
2022-08-03,19.10828
2022-08-04,19.37285
2022-08-05,17.82459
2022-08-06,2.24399
2022-08-07,1.47966
2022-08-08,17.53062
2022-08-09,19.88241
2022-08-10,21.72464
2022-08-11,22.22439
2022-08-12,18.50073
2022-08-13,1.96962
2022-08-14,1.60705
2022-08-15,2.42038
2022-08-16,20.25477
2022-08-17,17.95198
2022-08-18,17.25624
2022-08-19,17.35423
2022-08-20,2.195
2022-08-21,1.70504
2022-08-22,34.72807
2022-08-23,31.73934
2022-08-24,26.86918
2022-08-25,32.43508
2022-08-26,38.38314
2022-08-27,5.68348
2022-08-28,4.66438
2022-08-29,41.35227
2022-08-30,36.5801
2022-08-31,31.97452
2022-09-01,24.52719
2022-09-02,24.10583
2022-09-03,3.13571
2022-09-04,2.57716
2022-09-05,25.96766
2022-09-06,22.93973
2022-09-07,20.79372
2022-09-08,21.63645
2022-09-09,2.40078
2022-09-10,1.90102
2022-09-11,2.2146
2022-09-12,3.16511
2022-09-13,22.93973
2022-09-14,19.08868
2022-09-15,18.96129
2022-09-16,17.05046
2022-09-17,2.31259
2022-09-18,1.92062
2022-09-19,17.05046
2022-09-20,19.06908
2022-09-21,17.05046
2022-09-22,24.89955
2022-09-23,25.73248
2022-09-24,2.40078
2022-09-25,2.02841
2022-09-26,20.39196
2022-09-27,20.51935
2022-09-28,19.73542
2022-09-29,19.18667
2022-09-30,17.51102
2022-10-01,1.61685
2022-10-02,1.16609
2022-10-03,1.70504
2022-10-04,17.09946
2022-10-05,17.45222
2022-10-06,16.71729
2022-10-07,14.3361
2022-10-08,1.89122
2022-10-09,1.75404
2022-10-10,1.78343
2022-10-11,17.86379
2022-10-12,21.85203
2022-10-13,25.4581
2022-10-14,21.58745
2022-10-15,2.87114
2022-10-16,2.02841
2022-10-17,21.0779
2022-10-18,20.65654
2022-10-19,18.22635
2022-10-20,17.17785
2022-10-21,17.41303
2022-10-22,2.10681
2022-10-23,1.37187
2022-10-24,17.7658
2022-10-25,16.49191
2022-10-26,15.62959
2022-10-27,16.40372
2022-10-28,14.61048
2022-10-29,1.36207
2022-10-30,1.56785
2022-10-31,23.41009
2022-11-01,20.15678
2022-11-02,16.96227
2022-11-03,15.29642
2022-11-04,13.64037
2022-11-05,1.72464
2022-11-06,1.14649
2022-11-07,14.97305
2022-11-08,16.96227
2022-11-09,17.40323
2022-11-10,17.43263
2022-11-11,21.59725
2022-11-12,2.22439
2022-11-13,1.80303
2022-11-14,18.99069
2022-11-15,18.94169
2022-11-16,19.40225
2022-11-17,16.15874
2022-11-18,15.32582
2022-11-19,1.34247
2022-11-20,1.0975
2022-11-21,13.2386
2022-11-22,14.57128
2022-11-23,15.07104
2022-11-24,14.82606
2022-11-25,13.06222
2022-11-26,1.26408
2022-11-27,1.0681
2022-11-28,13.2876
2022-11-29,14.85546
2022-11-30,15.75698
2022-12-01,15.15923
2022-12-02,13.00342
2022-12-03,0.97991
2022-12-04,1.20529
2022-12-05,12.79764
2022-12-06,10.94561
2022-12-07,11.81773
2022-12-08,11.073
2022-12-09,12.60166
2022-12-10,1.13669
2022-12-11,1.15629
2022-12-12,13.04262
2022-12-13,12.41548
2022-12-14,13.17001
2022-12-15,13.02302
2022-12-16,12.37628
2022-12-17,1.0289
2022-12-18,0.77413
2022-12-19,12.71925
2022-12-20,11.24938
2022-12-21,10.96521
2022-12-22,11.28858
2022-12-23,11.83733
2022-12-24,1.12689
2022-12-25,0.86232
2022-12-26,11.34737
2022-12-27,12.1215
2022-12-28,12.53307
2022-12-29,11.0926
2022-12-30,3.80205
2022-12-31,0.75453
2023-01-01,0.74473
2023-01-02,11.21999
2023-01-03,12.59186
2023-01-04,12.86624
2023-01-05,13.64037
2023-01-06,13.53258
2023-01-07,1.22488
2023-01-08,1.0583
2023-01-09,15.75698
2023-01-10,13.3268
2023-01-11,14.00293
2023-01-12,13.17981
2023-01-13,14.27731
2023-01-14,1.36207
2023-01-15,0.88192
2023-01-16,13.87555
2023-01-17,12.89563
2023-01-18,11.58255
2023-01-19,12.1313
2023-01-20,12.04311
2023-01-21,1.13669
2023-01-22,0.90151
2023-01-23,0.87212
2023-01-24,0.96031
2023-01-25,15.87457
2023-01-26,18.15776
2023-01-27,16.12934
2023-01-28,1.98922
2023-01-29,1.28368
2023-01-30,17.43263
2023-01-31,18.00097
2023-02-01,19.77462
2023-02-02,18.02057
2023-02-03,18.56932
2023-02-04,1.72464
2023-02-05,1.83243
2023-02-06,27.31994
2023-02-07,18.8535
2023-02-08,17.14845
2023-02-09,14.54189
2023-02-10,12.87604
2023-02-11,1.73444
2023-02-12,1.19549
2023-02-13,15.93336
2023-02-14,14.87506
2023-02-15,14.16952
2023-02-16,14.66927
2023-02-17,15.09064
2023-02-18,1.47966
2023-02-19,1.24448
2023-02-20,15.21803
2023-02-21,14.90445
2023-02-22,13.52278
2023-02-23,12.61146
2023-02-24,12.1901
2023-02-25,1.42087
2023-02-26,1.77364
2023-02-27,11.70994
2023-02-28,11.19059
2023-03-01,1.89122
2023-03-02,12.62126
2023-03-03,11.1024
2023-03-04,1.48946
2023-03-05,1.1073
2023-03-06,11.65115
2023-03-07,17.23664
2023-03-08,14.91425
2023-03-09,14.63988
2023-03-10,10.64184
2023-03-11,1.53846
2023-03-12,0.90151
2023-03-13,12.57226
2023-03-14,12.87604
2023-03-15,13.93434
2023-03-16,11.54336
2023-03-17,12.75845
2023-03-18,1.35227
2023-03-19,0.89171
2023-03-20,10.82802
2023-03-21,11.30818
2023-03-22,10.66144
2023-03-23,11.72954
2023-03-24,10.80842
2023-03-25,1.17589
2023-03-26,0.80352
2023-03-27,10.13228
2023-03-28,11.95492
2023-03-29,15.97256
2023-03-30,13.86575
2023-03-31,12.51347
2023-04-01,1.89122
2023-04-02,2.45957
2023-04-03,13.66976
2023-04-04,13.85595
2023-04-05,13.14061
2023-04-06,11.91572
2023-04-07,11.69034
2023-04-08,1.37187
2023-04-09,0.96031
2023-04-10,10.88682
2023-04-11,12.76825
2023-04-12,12.1215
2023-04-13,11.24938
2023-04-14,11.91572
2023-04-15,1.29348
2023-04-16,1.0093
2023-04-17,12.88584
2023-04-18,11.22978
2023-04-19,10.74963
2023-04-20,15.15923
2023-04-21,20.09799
2023-04-22,2.34198
2023-04-23,1.77364
2023-04-24,14.74767
2023-04-25,13.17981
2023-04-26,13.62077
2023-04-27,13.268
2023-04-28,12.56246
2023-04-29,1.15629
2023-04-30,0.85252
2023-05-01,3.34149
2023-05-02,11.84713
2023-05-03,11.69034
2023-05-04,10.15188
2023-05-05,1.72464
2023-05-06,1.17589
2023-05-07,1.14649
2023-05-08,14.15972
2023-05-09,12.23909
2023-05-10,12.1509
2023-05-11,12.74865
2023-05-12,10.44585
2023-05-13,0.86232
2023-05-14,0.69573
2023-05-15,9.84811
2023-05-16,11.61195
2023-05-17,11.92552
2023-05-18,11.74914
2023-05-19,12.66046
2023-05-20,1.28368
2023-05-21,1.0191
2023-05-22,15.67858
2023-05-23,12.74865
2023-05-24,13.62077
2023-05-25,12.45467
2023-05-26,11.0828
2023-05-27,1.16609
2023-05-28,0.74473
2023-05-29,1.63645
