date,주가전망
2021-07-30,9.69485
2021-07-31,6.10298
2021-08-01,5.40368
2021-08-02,6.80228
2021-08-03,7.37444
2021-08-04,7.94659
2021-08-05,6.23013
2021-08-06,6.0712
2021-08-07,2.54291
2021-08-08,3.46471
2021-08-09,6.7705
2021-08-10,10.7438
2021-08-11,10.80737
2021-08-12,9.59949
2021-08-13,22.15511
2021-08-14,8.04195
2021-08-15,5.84869
2021-08-16,9.3452
2021-08-17,37.63509
2021-08-18,15.70247
2021-08-19,54.70438
2021-08-20,62.26954
2021-08-21,21.42403
2021-08-22,18.75397
2021-08-23,19.77113
2021-08-24,12.74634
2021-08-25,9.44055
2021-08-26,10.10807
2021-08-27,9.02733
2021-08-28,5.5944
2021-08-29,5.56261
2021-08-30,9.0909
2021-08-31,10.99809
2021-09-01,7.6923
2021-09-02,8.51875
2021-09-03,7.40623
2021-09-04,4.79974
2021-09-05,4.1958
2021-09-06,7.43801
2021-09-07,9.18626
2021-09-08,9.94914
2021-09-09,19.29434
2021-09-10,8.67768
2021-09-11,3.65543
2021-09-12,4.51366
2021-09-13,9.75842
2021-09-14,7.66052
2021-09-15,6.32549
2021-09-16,7.08836
2021-09-17,5.43547
2021-09-18,2.00254
2021-09-19,1.27145
2021-09-20,1.36681
2021-09-21,3.65543
2021-09-22,5.34011
2021-09-23,9.66306
2021-09-24,6.96122
2021-09-25,3.97329
2021-09-26,6.03941
2021-09-27,7.94659
2021-09-28,23.83979
2021-09-29,49.45963
2021-09-30,14.0178
2021-10-01,39.44691
2021-10-02,11.69739
2021-10-03,9.02733
2021-10-04,13.35028
2021-10-05,67.7368
2021-10-06,83.18499
2021-10-07,31.15066
2021-10-08,14.65352
2021-10-09,7.27908
2021-10-10,6.89764
2021-10-11,8.70947
2021-10-12,31.91354
2021-10-13,16.05212
2021-10-14,12.71455
2021-10-15,9.98092
2021-10-16,4.92689
2021-10-17,6.42085
2021-10-18,8.93197
2021-10-19,7.62873
2021-10-20,8.32803
2021-10-21,7.72409
2021-10-22,6.48442
2021-10-23,3.56007
2021-10-24,5.08582
2021-10-25,7.97838
2021-10-26,7.34265
2021-10-27,8.1691
2021-10-28,7.91481
2021-10-29,10.01271
2021-10-30,5.78512
2021-10-31,6.0712
2021-11-01,7.08836
2021-11-02,8.1691
2021-11-03,6.45263
2021-11-04,5.27654
2021-11-05,4.4183
2021-11-06,2.7972
2021-11-07,3.0197
2021-11-08,5.97584
2021-11-09,4.13223
2021-11-10,14.4628
2021-11-11,13.47743
2021-11-12,7.24729
2021-11-13,4.06865
2021-11-14,3.90972
2021-11-15,6.70692
2021-11-16,7.34265
2021-11-17,8.58232
2021-11-18,8.23267
2021-11-19,5.30832
2021-11-20,2.98792
2021-11-21,3.87794
2021-11-22,7.66052
2021-11-23,6.0712
2021-11-24,7.05657
2021-11-25,6.92943
2021-11-26,14.55816
2021-11-27,12.07883
2021-11-28,12.68277
2021-11-29,14.9396
2021-11-30,31.46853
2021-12-01,10.20343
2021-12-02,5.84869
2021-12-03,4.16401
2021-12-04,4.4183
2021-12-05,5.34011
2021-12-06,8.55054
2021-12-07,6.993
2021-12-08,7.21551
2021-12-09,7.24729
2021-12-10,6.48442
2021-12-11,3.68722
2021-12-12,4.73617
2021-12-13,6.57978
2021-12-14,8.64589
2021-12-15,6.73871
2021-12-16,5.43547
2021-12-17,4.99046
2021-12-18,3.4965
2021-12-19,3.17863
2021-12-20,12.96884
2021-12-21,7.18372
2021-12-22,5.05403
2021-12-23,4.70438
2021-12-24,3.84615
2021-12-25,2.60648
2021-12-26,3.75079
2021-12-27,5.21296
2021-12-28,4.54545
2021-12-29,3.68722
2021-12-30,4.79974
2021-12-31,2.86077
2022-01-01,2.92434
2022-01-02,4.00508
2022-01-03,5.53083
2022-01-04,5.3719
2022-01-05,14.58995
2022-01-06,24.18944
2022-01-07,7.12015
2022-01-08,4.35473
2022-01-09,5.65797
2022-01-10,16.49713
2022-01-11,12.04704
2022-01-12,6.86586
2022-01-13,6.16656
2022-01-14,9.72663
2022-01-15,4.38652
2022-01-16,5.24475
2022-01-17,13.82708
2022-01-18,15.54354
2022-01-19,20.85187
2022-01-20,9.37698
2022-01-21,16.43356
2022-01-22,10.99809
2022-01-23,10.77558
2022-01-24,40.62301
2022-01-25,73.1087
2022-01-26,29.68849
2022-01-27,89.95549
2022-01-28,32.26319
2022-01-29,8.70947
2022-01-30,8.13731
2022-01-31,7.31087
2022-02-01,8.67768
2022-02-02,10.55308
2022-02-03,15.47997
2022-02-04,13.03242
2022-02-05,7.12015
2022-02-06,7.50158
2022-02-07,14.4628
2022-02-08,11.85632
2022-02-09,9.75842
2022-02-10,9.75842
2022-02-11,11.4431
2022-02-12,9.85378
2022-02-13,10.80737
2022-02-14,30.48315
2022-02-15,19.29434
2022-02-16,13.47743
2022-02-17,12.1424
2022-02-18,9.75842
2022-02-19,6.03941
2022-02-20,9.3452
2022-02-21,11.57024
2022-02-22,18.62682
2022-02-23,11.34774
2022-02-24,46.69421
2022-02-25,21.99618
2022-02-26,8.20089
2022-02-27,10.23521
2022-02-28,12.20597
2022-03-01,6.96122
2022-03-02,10.20343
2022-03-03,10.33057
2022-03-04,11.22059
2022-03-05,6.64335
2022-03-06,7.08836
2022-03-07,26.76414
2022-03-08,21.39224
2022-03-09,9.3452
2022-03-10,20.05721
2022-03-11,12.90527
2022-03-12,8.74125
2022-03-13,10.52129
2022-03-14,17.13286
2022-03-15,16.52892
2022-03-16,9.02733
2022-03-17,15.19389
2022-03-18,9.53591
2022-03-19,6.2937
2022-03-20,7.18372
2022-03-21,11.06166
2022-03-22,8.42339
2022-03-23,8.67768
2022-03-24,8.8684
2022-03-25,6.80228
2022-03-26,5.1176
2022-03-27,3.97329
2022-03-28,7.62873
2022-03-29,7.62873
2022-03-30,7.27908
2022-03-31,7.50158
2022-04-01,7.78766
2022-04-02,3.84615
2022-04-03,4.64081
2022-04-04,6.42085
2022-04-05,7.50158
2022-04-06,11.25238
2022-04-07,21.96439
2022-04-08,9.15448
2022-04-09,4.45009
2022-04-10,5.02225
2022-04-11,11.50667
2022-04-12,21.45581
2022-04-13,10.71201
2022-04-14,7.53337
2022-04-15,8.67768
2022-04-16,4.95867
2022-04-17,5.21296
2022-04-18,8.35982
2022-04-19,7.15193
2022-04-20,6.67514
2022-04-21,7.12015
2022-04-22,9.40877
2022-04-23,6.64335
2022-04-24,6.61157
2022-04-25,26.92307
2022-04-26,9.18626
2022-04-27,22.44119
2022-04-28,10.58486
2022-04-29,6.83407
2022-04-30,5.08582
2022-05-01,5.88048
2022-05-02,9.0909
2022-05-03,6.92943
2022-05-04,6.54799
2022-05-05,5.1176
2022-05-06,12.74634
2022-05-07,5.65797
2022-05-08,6.48442
2022-05-09,24.66624
2022-05-10,33.24856
2022-05-11,13.22314
2022-05-12,39.12905
2022-05-13,15.44818
2022-05-14,5.88048
2022-05-15,6.26191
2022-05-16,10.29879
2022-05-17,8.8684
2022-05-18,8.70947
2022-05-19,14.39923
2022-05-20,7.81945
2022-05-21,4.83153
2022-05-22,5.08582
2022-05-23,7.85123
2022-05-24,12.46026
2022-05-25,9.63127
2022-05-26,8.90019
2022-05-27,6.10298
2022-05-28,4.16401
2022-05-29,4.79974
2022-05-30,8.67768
2022-05-31,5.53083
2022-06-01,4.48188
2022-06-02,6.03941
2022-06-03,4.6726
2022-06-04,2.86077
2022-06-05,3.11506
2022-06-06,4.73617
2022-06-07,11.82453
2022-06-08,8.23267
2022-06-09,8.99554
2022-06-10,12.52383
2022-06-11,8.23267
2022-06-12,8.07374
2022-06-13,51.27145
2022-06-14,35.41004
2022-06-15,46.47171
2022-06-16,27.082
2022-06-17,30.48315
2022-06-18,11.06166
2022-06-19,10.55308
2022-06-20,51.71646
2022-06-21,18.34075
2022-06-22,44.02415
2022-06-23,41.44945
2022-06-24,19.35791
2022-06-25,8.04195
2022-06-26,9.12269
2022-06-27,16.08391
2022-06-28,10.17164
2022-06-29,9.82199
2022-06-30,13.66815
2022-07-01,18.94469
2022-07-02,8.10553
2022-07-03,8.01017
2022-07-04,17.19643
2022-07-05,11.6656
2022-07-06,13.63636
2022-07-07,11.09345
2022-07-08,6.96122
2022-07-09,4.51366
2022-07-10,5.1176
2022-07-11,8.07374
2022-07-12,13.50921
2022-07-13,8.74125
2022-07-14,8.32803
2022-07-15,7.78766
2022-07-16,4.03687
2022-07-17,5.05403
2022-07-18,11.06166
2022-07-19,8.04195
2022-07-20,6.993
2022-07-21,6.61157
2022-07-22,5.02225
2022-07-23,3.62364
2022-07-24,4.13223
2022-07-25,5.75333
2022-07-26,3.97329
2022-07-27,3.62364
2022-07-28,5.5944
2022-07-29,5.3719
2022-07-30,3.97329
2022-07-31,3.65543
2022-08-01,5.18118
2022-08-02,4.00508
2022-08-03,4.73617
2022-08-04,5.05403
2022-08-05,4.22759
2022-08-06,2.92434
2022-08-07,3.05149
2022-08-08,4.64081
2022-08-09,3.81436
2022-08-10,4.48188
2022-08-11,5.02225
2022-08-12,4.60902
2022-08-13,2.73363
2022-08-14,2.63827
2022-08-15,2.82898
2022-08-16,5.53083
2022-08-17,4.8951
2022-08-18,4.38652
2022-08-19,4.79974
2022-08-20,3.11506
2022-08-21,2.41576
2022-08-22,5.65797
2022-08-23,8.77304
2022-08-24,4.64081
2022-08-25,4.54545
2022-08-26,3.46471
2022-08-27,3.90972
2022-08-28,4.4183
2022-08-29,11.98347
2022-08-30,5.56261
2022-08-31,4.86331
2022-09-01,8.1691
2022-09-02,5.56261
2022-09-03,2.89256
2022-09-04,3.97329
2022-09-05,6.26191
2022-09-06,5.02225
2022-09-07,11.53846
2022-09-08,4.45009
2022-09-09,2.38397
2022-09-10,2.38397
2022-09-11,3.65543
2022-09-12,4.32294
2022-09-13,6.73871
2022-09-14,8.61411
2022-09-15,5.97584
2022-09-16,7.12015
2022-09-17,4.00508
2022-09-18,3.84615
2022-09-19,10.23521
2022-09-20,6.83407
2022-09-21,9.37698
2022-09-22,12.90527
2022-09-23,15.25746
2022-09-24,6.57978
2022-09-25,6.83407
2022-09-26,31.08709
2022-09-27,14.39923
2022-09-28,28.48061
2022-09-29,13.15956
2022-09-30,14.39923
2022-10-01,7.4698
2022-10-02,6.00762
2022-10-03,7.6923
2022-10-04,9.3452
2022-10-05,8.04195
2022-10-06,6.35727
2022-10-07,5.34011
2022-10-08,4.60902
2022-10-09,4.38652
2022-10-10,5.02225
2022-10-11,14.74888
2022-10-12,8.74125
2022-10-13,14.43102
2022-10-14,9.37698
2022-10-15,5.46726
2022-10-16,6.16656
2022-10-17,8.10553
2022-10-18,6.993
2022-10-19,5.08582
2022-10-20,6.51621
2022-10-21,5.14939
2022-10-22,3.24221
2022-10-23,3.30578
2022-10-24,5.68976
2022-10-25,5.78512
2022-10-26,5.43547
2022-10-27,6.19834
2022-10-28,4.54545
2022-10-29,3.0197
2022-10-30,3.14685
2022-10-31,5.53083
2022-11-01,5.88048
2022-11-02,5.1176
2022-11-03,5.3719
2022-11-04,4.54545
2022-11-05,2.92434
2022-11-06,3.68722
2022-11-07,5.62619
2022-11-08,7.31087
2022-11-09,8.64589
2022-11-10,5.91226
2022-11-11,14.52638
2022-11-12,6.13477
2022-11-13,6.7705
2022-11-14,8.93197
2022-11-15,6.993
2022-11-16,6.61157
2022-11-17,6.13477
2022-11-18,3.36935
2022-11-19,2.12968
2022-11-20,2.98792
2022-11-21,7.12015
2022-11-22,6.00762
2022-11-23,3.94151
2022-11-24,4.00508
2022-11-25,3.4965
2022-11-26,1.97075
2022-11-27,3.40114
2022-11-28,5.84869
2022-11-29,3.97329
2022-11-30,3.4965
2022-12-01,4.6726
2022-12-02,4.86331
2022-12-03,2.35219
2022-12-04,2.70184
2022-12-05,4.83153
2022-12-06,6.45263
2022-12-07,4.8951
2022-12-08,5.27654
2022-12-09,4.13223
2022-12-10,3.17863
2022-12-11,3.78258
2022-12-12,5.05403
2022-12-13,4.8951
2022-12-14,3.90972
2022-12-15,5.24475
2022-12-16,5.75333
2022-12-17,2.86077
2022-12-18,2.92434
2022-12-19,4.22759
2022-12-20,7.43801
2022-12-21,4.38652
2022-12-22,3.87794
2022-12-23,8.3916
2022-12-24,3.0197
2022-12-25,3.40114
2022-12-26,5.34011
2022-12-27,3.59186
2022-12-28,10.20343
2022-12-29,11.6656
2022-12-30,5.40368
2022-12-31,2.86077
2023-01-01,3.90972
2023-01-02,8.10553
2023-01-03,8.8684
2023-01-04,5.56261
2023-01-05,3.78258
2023-01-06,3.65543
2023-01-07,2.86077
2023-01-08,2.92434
2023-01-09,8.35982
2023-01-10,5.68976
2023-01-11,4.8951
2023-01-12,4.16401
2023-01-13,5.65797
2023-01-14,3.14685
2023-01-15,2.44755
2023-01-16,5.56261
2023-01-17,3.43293
2023-01-18,3.30578
2023-01-19,3.27399
2023-01-20,2.82898
2023-01-21,1.97075
2023-01-22,2.00254
2023-01-23,2.22504
2023-01-24,4.38652
2023-01-25,6.16656
2023-01-26,6.38906
2023-01-27,7.18372
2023-01-28,4.16401
2023-01-29,4.35473
2023-01-30,5.62619
2023-01-31,5.27654
2023-02-01,3.81436
2023-02-02,7.08836
2023-02-03,5.62619
2023-02-04,3.43293
2023-02-05,3.84615
2023-02-06,5.81691
2023-02-07,4.60902
2023-02-08,6.67514
2023-02-09,4.92689
2023-02-10,5.81691
2023-02-11,2.63827
2023-02-12,3.59186
2023-02-13,6.38906
2023-02-14,5.18118
2023-02-15,8.20089
2023-02-16,6.10298
2023-02-17,5.02225
2023-02-18,3.0197
2023-02-19,3.46471
2023-02-20,5.02225
2023-02-21,4.13223
2023-02-22,8.42339
2023-02-23,4.60902
2023-02-24,5.18118
2023-02-25,3.21042
2023-02-26,3.56007
2023-02-27,6.83407
2023-02-28,3.52828
2023-03-01,2.60648
2023-03-02,4.1958
2023-03-03,3.27399
2023-03-04,2.3204
2023-03-05,3.36935
2023-03-06,5.1176
2023-03-07,4.64081
2023-03-08,5.81691
2023-03-09,4.48188
2023-03-10,9.28162
2023-03-11,5.78512
2023-03-12,7.6923
2023-03-13,8.32803
2023-03-14,18.65861
2023-03-15,6.92943
2023-03-16,6.32549
2023-03-17,4.13223
2023-03-18,3.33757
2023-03-19,3.97329
2023-03-20,5.49904
2023-03-21,4.48188
2023-03-22,5.1176
2023-03-23,6.16656
2023-03-24,5.1176
2023-03-25,3.11506
2023-03-26,3.43293
2023-03-27,5.21296
2023-03-28,5.14939
2023-03-29,4.79974
2023-03-30,3.75079
2023-03-31,4.57724
2023-04-01,2.67005
2023-04-02,3.36935
2023-04-03,4.70438
2023-04-04,5.05403
2023-04-05,4.25937
2023-04-06,6.993
2023-04-07,5.68976
2023-04-08,2.63827
2023-04-09,2.76541
2023-04-10,6.51621
2023-04-11,6.19834
2023-04-12,7.91481
2023-04-13,6.96122
2023-04-14,5.78512
2023-04-15,3.11506
2023-04-16,3.78258
2023-04-17,6.2937
2023-04-18,5.40368
2023-04-19,5.18118
2023-04-20,7.4698
2023-04-21,8.1691
2023-04-22,3.87794
2023-04-23,3.68722
2023-04-24,8.23267
2023-04-25,15.76605
2023-04-26,9.85378
2023-04-27,7.53337
2023-04-28,5.24475
2023-04-29,2.35219
2023-04-30,3.30578
2023-05-01,3.78258
2023-05-02,5.05403
2023-05-03,5.68976
2023-05-04,4.38652
2023-05-05,2.7972
2023-05-06,2.57469
2023-05-07,3.0197
2023-05-08,4.86331
2023-05-09,6.19834
2023-05-10,7.31087
2023-05-11,6.80228
2023-05-12,5.97584
2023-05-13,2.22504
2023-05-14,2.70184
2023-05-15,5.3719
2023-05-16,3.40114
2023-05-17,4.00508
2023-05-18,5.72155
2023-05-19,8.07374
2023-05-20,4.25937
2023-05-21,4.6726
2023-05-22,6.7705
2023-05-23,6.96122
2023-05-24,7.59694
2023-05-25,8.1691
2023-05-26,8.3916
2023-05-27,6.16656
2023-05-28,6.86586
2023-05-29,6.92943
