date,KODEX자동차
2021-01-21,69.8272
2021-01-22,70.00443
2021-01-23,17.14665
2021-01-24,18.69738
2021-01-25,70.35888
2021-01-26,61.36464
2021-01-27,56.66814
2021-01-28,41.24944
2021-01-29,46.03455
2021-01-30,7.4435
2021-01-31,7.04474
2021-02-01,54.76295
2021-02-02,57.19982
2021-02-03,93.66415
2021-02-04,78.51129
2021-02-05,68.05494
2021-02-06,16.7922
2021-02-07,15.95037
2021-02-08,100.0
2021-02-09,71.77669
2021-02-10,57.55427
2021-02-11,13.51351
2021-02-12,10.1019
2021-02-13,9.52591
2021-02-14,11.65263
2021-02-15,66.37128
2021-02-16,58.66194
2021-02-17,52.14887
2021-02-18,46.25609
2021-02-19,54.4085
2021-02-20,10.19051
2021-02-21,8.37394
2021-02-22,49.97784
2021-02-23,43.6863
2021-02-24,43.28754
2021-02-25,51.75011
2021-02-26,40.93929
2021-02-27,6.7346
2021-02-28,6.20292
2021-03-01,5.53832
2021-03-02,43.90784
2021-03-03,40.54054
2021-03-04,34.249
2021-03-05,31.5463
2021-03-06,4.96233
2021-03-07,4.16482
2021-03-08,33.31856
2021-03-09,28.93221
2021-03-10,30.30571
2021-03-11,37.12893
2021-03-12,35.17944
2021-03-13,3.27868
2021-03-14,3.23438
2021-03-15,32.2552
2021-03-16,32.47673
2021-03-17,25.21045
2021-03-18,33.05272
2021-03-19,26.14089
2021-03-20,3.54452
2021-03-21,2.34824
2021-03-22,28.57775
2021-03-23,23.96987
2021-03-24,23.48249
2021-03-25,23.96987
2021-03-26,26.14089
2021-03-27,5.49401
2021-03-28,4.0319
2021-03-29,25.38768
2021-03-30,31.81214
2021-03-31,28.17899
2021-04-01,28.93221
2021-04-02,36.42002
2021-04-03,4.78511
2021-04-04,5.71555
2021-04-05,31.90075
2021-04-06,28.75498
2021-04-07,25.74213
2021-04-08,33.67301
2021-04-09,27.29286
2021-04-10,2.61408
2021-04-11,2.7027
2021-04-12,26.62826
2021-04-13,32.60965
2021-04-14,34.55914
2021-04-15,35.04652
2021-04-16,34.249
2021-04-17,3.27868
2021-04-18,2.79131
2021-04-19,30.30571
2021-04-20,27.51439
2021-04-21,21.84315
2021-04-22,25.5649
2021-04-23,35.13513
2021-04-24,11.82986
2021-04-25,13.15906
2021-04-26,37.70491
2021-04-27,31.76783
2021-04-28,26.58396
2021-04-29,31.81214
2021-04-30,27.11564
2021-05-01,5.18387
2021-05-02,5.05095
2021-05-03,36.33141
2021-05-04,34.64776
2021-05-05,7.70934
2021-05-06,31.85644
2021-05-07,28.40053
2021-05-08,4.87372
2021-05-09,4.16482
2021-05-10,37.35046
2021-05-11,27.20425
2021-05-12,26.45104
2021-05-13,27.78023
2021-05-14,30.35002
2021-05-15,3.67744
2021-05-16,3.72175
2021-05-17,26.00797
2021-05-18,29.50819
2021-05-19,4.51927
2021-05-20,30.2614
2021-05-21,37.88214
2021-05-22,7.79796
2021-05-23,4.25343
2021-05-24,28.97651
2021-05-25,33.36287
2021-05-26,30.74878
2021-05-27,30.43863
2021-05-28,40.62915
2021-05-29,5.53832
2021-05-30,5.36109
2021-05-31,38.32521
2021-06-01,41.91404
2021-06-02,39.16703
2021-06-03,42.00265
2021-06-04,45.94594
2021-06-05,8.55117
2021-06-06,7.70934
2021-06-07,54.3642
2021-06-08,46.83207
2021-06-09,55.56047
2021-06-10,43.46477
2021-06-11,43.46477
2021-06-12,5.00664
2021-06-13,4.0762
2021-06-14,39.25564
2021-06-15,37.04031
2021-06-16,37.79353
2021-06-17,33.62871
2021-06-18,32.60965
2021-06-19,5.44971
2021-06-20,5.09525
2021-06-21,31.41338
2021-06-22,38.85688
2021-06-23,41.86973
2021-06-24,44.08506
2021-06-25,38.54674
2021-06-26,5.89277
2021-06-27,4.56357
2021-06-28,38.32521
2021-06-29,31.19184
2021-06-30,32.78688
2021-07-01,31.45768
2021-07-02,28.2233
2021-07-03,3.58883
2021-07-04,3.4116
2021-07-05,30.48294
2021-07-06,30.43863
2021-07-07,33.27425
2021-07-08,35.22374
2021-07-09,32.16659
2021-07-10,3.89898
2021-07-11,4.65219
2021-07-12,36.2428
2021-07-13,35.84404
2021-07-14,37.04031
2021-07-15,38.81258
2021-07-16,34.20469
2021-07-17,3.76606
2021-07-18,3.76606
2021-07-19,32.83119
2021-07-20,33.98316
2021-07-21,33.98316
2021-07-22,39.52148
2021-07-23,39.56579
2021-07-24,4.16482
2021-07-25,3.19007
2021-07-26,26.93841
2021-07-27,29.06513
2021-07-28,26.8498
2021-07-29,28.66637
2021-07-30,24.63447
2021-07-31,3.4116
2021-08-01,1.94949
2021-08-02,27.64731
2021-08-03,30.74878
2021-08-04,32.12228
2021-08-05,32.21089
2021-08-06,28.44483
2021-08-07,3.32299
2021-08-08,3.63314
2021-08-09,29.81834
2021-08-10,26.27381
2021-08-11,29.37527
2021-08-12,32.69827
2021-08-13,25.60921
2021-08-14,3.23438
2021-08-15,2.08241
2021-08-16,3.89898
2021-08-17,23.48249
2021-08-18,26.8498
2021-08-19,25.78644
2021-08-20,22.8622
2021-08-21,2.65839
2021-08-22,2.39255
2021-08-23,25.34337
2021-08-24,26.58396
2021-08-25,26.40673
2021-08-26,26.00797
2021-08-27,22.06468
2021-08-28,1.94949
2021-08-29,1.72795
2021-08-30,22.41914
2021-08-31,24.94461
2021-09-01,26.14089
2021-09-02,18.60877
2021-09-03,23.08373
2021-09-04,2.92423
2021-09-05,2.08241
2021-09-06,21.00132
2021-09-07,18.21001
2021-09-08,20.69118
2021-09-09,19.27337
2021-09-10,22.68498
2021-09-11,1.77226
2021-09-12,1.72795
2021-09-13,19.89366
2021-09-14,23.48249
2021-09-15,21.66592
2021-09-16,18.65307
2021-09-17,18.21001
2021-09-18,1.28489
2021-09-19,1.24058
2021-09-20,1.3735
2021-09-21,1.15197
2021-09-22,1.59503
2021-09-23,22.02038
2021-09-24,21.13424
2021-09-25,2.34824
2021-09-26,1.10766
2021-09-27,22.10899
2021-09-28,18.03278
2021-09-29,17.5011
2021-09-30,19.18475
2021-10-01,17.54541
2021-10-02,1.72795
2021-10-03,1.77226
2021-10-04,2.7027
2021-10-05,15.72884
2021-10-06,16.61497
2021-10-07,25.38768
2021-10-08,26.8498
2021-10-09,2.56978
2021-10-10,1.99379
2021-10-11,2.21533
2021-10-12,17.05804
2021-10-13,23.74833
2021-10-14,24.98892
2021-10-15,39.16703
2021-10-16,4.0319
2021-10-17,3.4116
2021-10-18,23.17235
2021-10-19,24.59016
2021-10-20,21.13424
2021-10-21,18.43154
2021-10-22,18.1214
2021-10-23,1.77226
2021-10-24,1.55073
2021-10-25,21.93176
2021-10-26,21.26716
2021-10-27,18.03278
2021-10-28,17.41249
2021-10-29,17.10234
2021-10-30,2.39255
2021-10-31,1.81657
2021-11-01,15.86176
2021-11-02,17.94417
2021-11-03,17.32388
2021-11-04,19.89366
2021-11-05,19.18475
2021-11-06,1.68365
2021-11-07,1.59503
2021-11-08,17.98848
2021-11-09,18.52015
2021-11-10,15.24147
2021-11-11,16.30482
2021-11-12,18.38723
2021-11-13,1.99379
2021-11-14,1.24058
2021-11-15,20.42534
2021-11-16,19.09614
2021-11-17,17.67833
2021-11-18,18.56446
2021-11-19,23.74833
2021-11-20,2.43686
2021-11-21,2.12671
2021-11-22,28.62206
2021-11-23,19.22906
2021-11-24,17.89986
2021-11-25,18.34293
2021-11-26,19.27337
2021-11-27,2.39255
2021-11-28,2.12671
2021-11-29,18.69738
2021-11-30,19.76074
2021-12-01,21.62162
2021-12-02,20.07089
2021-12-03,20.33673
2021-12-04,1.99379
2021-12-05,1.01905
2021-12-06,17.94417
2021-12-07,17.4568
2021-12-08,20.73548
2021-12-09,24.63447
2021-12-10,21.00132
2021-12-11,3.76606
2021-12-12,4.60788
2021-12-13,21.79884
2021-12-14,19.00753
2021-12-15,18.69738
2021-12-16,20.8241
2021-12-17,17.01373
2021-12-18,1.81657
2021-12-19,1.68365
2021-12-20,14.84271
2021-12-21,18.1214
2021-12-22,20.11519
2021-12-23,22.64067
2021-12-24,27.47009
2021-12-25,2.34824
2021-12-26,2.61408
2021-12-27,21.97607
2021-12-28,23.96987
2021-12-29,21.17855
2021-12-30,18.74169
2021-12-31,3.67744
2022-01-01,1.94949
2022-01-02,1.99379
2022-01-03,19.71643
2022-01-04,19.36198
2022-01-05,21.22286
2022-01-06,22.33052
2022-01-07,21.00132
2022-01-08,1.77226
2022-01-09,1.19627
2022-01-10,16.96942
2022-01-11,16.39344
2022-01-12,16.39344
2022-01-13,18.8303
2022-01-14,12.89322
2022-01-15,1.46211
2022-01-16,0.75321
2022-01-17,12.84891
2022-01-18,14.17811
2022-01-19,14.93132
2022-01-20,14.75409
2022-01-21,12.71599
2022-01-22,1.06335
2022-01-23,1.06335
2022-01-24,13.4249
2022-01-25,15.06424
2022-01-26,13.07044
2022-01-27,14.17811
2022-01-28,19.27337
2022-01-29,1.41781
2022-01-30,1.06335
2022-01-31,0.88613
2022-02-01,0.97474
2022-02-02,1.32919
2022-02-03,18.07709
2022-02-04,16.08329
2022-02-05,1.77226
2022-02-06,1.10766
2022-02-07,12.36154
2022-02-08,14.48825
2022-02-09,13.24767
2022-02-10,14.35533
2022-02-11,11.51971
2022-02-12,1.41781
2022-02-13,1.10766
2022-02-14,11.29818
2022-02-15,12.45015
2022-02-16,14.66548
2022-02-17,16.52636
2022-02-18,12.05139
2022-02-19,1.63934
2022-02-20,0.88613
2022-02-21,12.98183
2022-02-22,9.92467
2022-02-23,11.4754
2022-02-24,11.16526
2022-02-25,12.67168
2022-02-26,1.32919
2022-02-27,0.84182
2022-02-28,13.82365
2022-03-01,1.94949
2022-03-02,12.58307
2022-03-03,16.30482
2022-03-04,12.31723
2022-03-05,1.10766
2022-03-06,1.32919
2022-03-07,9.61453
2022-03-08,10.94373
2022-03-09,1.01905
2022-03-10,13.51351
2022-03-11,11.20957
2022-03-12,1.10766
2022-03-13,1.46211
2022-03-14,10.89942
2022-03-15,9.08285
2022-03-16,12.45015
2022-03-17,14.97563
2022-03-18,14.7984
2022-03-19,2.12671
2022-03-20,0.7089
2022-03-21,11.03234
2022-03-22,12.93752
2022-03-23,15.15285
2022-03-24,13.11475
2022-03-25,12.45015
2022-03-26,1.24058
2022-03-27,1.72795
2022-03-28,11.07665
2022-03-29,13.82365
2022-03-30,15.95037
2022-03-31,15.50731
2022-04-01,12.67168
2022-04-02,1.28489
2022-04-03,1.06335
2022-04-04,12.93752
2022-04-05,13.15906
2022-04-06,13.91227
2022-04-07,9.88037
2022-04-08,11.16526
2022-04-09,1.06335
2022-04-10,1.06335
2022-04-11,12.22862
2022-04-12,9.52591
2022-04-13,16.52636
2022-04-14,14.04519
2022-04-15,10.05759
2022-04-16,1.63934
2022-04-17,2.17102
2022-04-18,13.55782
2022-04-19,14.39964
2022-04-20,16.39344
2022-04-21,16.48205
2022-04-22,10.85511
2022-04-23,1.24058
2022-04-24,0.88613
2022-04-25,12.18431
2022-04-26,19.18475
2022-04-27,14.1338
2022-04-28,17.63402
2022-04-29,15.15285
2022-04-30,1.32919
2022-05-01,1.01905
2022-05-02,11.34249
2022-05-03,15.15285
2022-05-04,12.98183
2022-05-05,1.59503
2022-05-06,9.21577
2022-05-07,0.44306
2022-05-08,0.7089
2022-05-09,9.17146
2022-05-10,10.54497
2022-05-11,11.91847
2022-05-12,12.14
2022-05-13,15.01993
2022-05-14,1.50642
2022-05-15,1.28489
2022-05-16,11.96278
2022-05-17,12.67168
2022-05-18,12.53876
2022-05-19,9.61453
2022-05-20,12.84891
2022-05-21,1.63934
2022-05-22,1.15197
2022-05-23,13.55782
2022-05-24,10.05759
2022-05-25,11.12095
2022-05-26,10.89942
2022-05-27,10.36774
2022-05-28,1.06335
2022-05-29,0.93043
2022-05-30,11.4754
2022-05-31,13.51351
2022-06-01,1.63934
2022-06-02,10.05759
2022-06-03,11.65263
2022-06-04,1.24058
2022-06-05,0.57598
2022-06-06,0.57598
2022-06-07,7.00044
2022-06-08,9.4373
2022-06-09,9.26007
2022-06-10,8.28533
2022-06-11,0.57598
2022-06-12,0.62029
2022-06-13,8.7284
2022-06-14,9.03854
2022-06-15,10.54497
2022-06-16,10.7665
2022-06-17,8.90562
2022-06-18,1.24058
2022-06-19,0.93043
2022-06-20,7.4435
2022-06-21,9.48161
2022-06-22,7.53212
2022-06-23,8.86132
2022-06-24,9.70314
2022-06-25,1.50642
2022-06-26,0.79751
2022-06-27,14.22241
2022-06-28,11.87416
2022-06-29,8.90562
2022-06-30,8.99424
2022-07-01,8.7727
2022-07-02,0.7089
2022-07-03,0.26583
2022-07-04,9.17146
2022-07-05,9.70314
2022-07-06,8.68409
2022-07-07,9.17146
2022-07-08,10.19051
2022-07-09,0.53167
2022-07-10,0.53167
2022-07-11,9.4373
2022-07-12,6.33584
2022-07-13,10.94373
2022-07-14,8.50686
2022-07-15,9.08285
2022-07-16,1.06335
2022-07-17,0.26583
2022-07-18,10.81081
2022-07-19,11.78555
2022-07-20,13.73504
2022-07-21,14.39964
2022-07-22,14.44395
2022-07-23,1.72795
2022-07-24,1.41781
2022-07-25,17.32388
2022-07-26,14.44395
2022-07-27,11.65263
2022-07-28,13.02614
2022-07-29,13.51351
2022-07-30,1.41781
2022-07-31,1.63934
2022-08-01,12.22862
2022-08-02,12.0957
2022-08-03,15.37439
2022-08-04,14.97563
2022-08-05,13.02614
2022-08-06,1.50642
2022-08-07,0.79751
2022-08-08,13.55782
2022-08-09,14.70979
2022-08-10,10.41205
2022-08-11,15.72884
2022-08-12,14.48825
2022-08-13,1.63934
2022-08-14,0.84182
2022-08-15,1.55073
2022-08-16,15.41869
2022-08-17,12.0957
2022-08-18,12.40584
2022-08-19,12.18431
2022-08-20,0.7089
2022-08-21,0.7089
2022-08-22,8.7727
2022-08-23,9.21577
2022-08-24,11.03234
2022-08-25,11.07665
2022-08-26,10.98803
2022-08-27,0.93043
2022-08-28,0.44306
2022-08-29,7.75365
2022-08-30,10.98803
2022-08-31,11.51971
2022-09-01,7.04474
2022-09-02,10.01329
2022-09-03,1.15197
2022-09-04,0.44306
2022-09-05,10.63358
2022-09-06,12.22862
2022-09-07,10.19051
2022-09-08,11.87416
2022-09-09,1.15197
2022-09-10,0.88613
2022-09-11,0.26583
2022-09-12,0.93043
2022-09-13,14.93132
2022-09-14,10.54497
2022-09-15,10.14621
2022-09-16,9.26007
2022-09-17,0.66459
2022-09-18,0.62029
2022-09-19,8.7284
2022-09-20,8.68409
2022-09-21,6.29153
2022-09-22,7.62073
2022-09-23,6.33584
2022-09-24,0.79751
2022-09-25,0.44306
2022-09-26,5.98139
2022-09-27,7.22197
2022-09-28,6.7346
2022-09-29,7.53212
2022-09-30,7.4435
2022-10-01,0.93043
2022-10-02,0.39875
2022-10-03,0.39875
2022-10-04,8.1081
2022-10-05,8.55117
2022-10-06,8.24102
2022-10-07,6.60168
2022-10-08,0.62029
2022-10-09,0.35445
2022-10-10,0.44306
2022-10-11,5.67124
2022-10-12,6.64599
2022-10-13,5.13956
2022-10-14,9.03854
2022-10-15,0.66459
2022-10-16,0.44306
2022-10-17,7.26628
2022-10-18,9.30438
2022-10-19,9.70314
2022-10-20,7.31058
2022-10-21,6.11431
2022-10-22,0.48737
2022-10-23,0.48737
2022-10-24,8.90562
2022-10-25,8.15241
2022-10-26,7.93088
2022-10-27,10.05759
2022-10-28,10.58927
2022-10-29,0.97474
2022-10-30,0.75321
2022-10-31,9.52591
2022-11-01,9.88037
2022-11-02,10.01329
2022-11-03,7.66504
2022-11-04,9.4373
2022-11-05,0.66459
2022-11-06,0.35445
2022-11-07,11.03234
2022-11-08,10.50066
2022-11-09,10.58927
2022-11-10,9.26007
2022-11-11,13.91227
2022-11-12,1.55073
2022-11-13,0.97474
2022-11-14,14.97563
2022-11-15,12.36154
2022-11-16,9.96898
2022-11-17,8.81701
2022-11-18,9.4373
2022-11-19,0.44306
2022-11-20,0.22153
2022-11-21,6.64599
2022-11-22,6.15861
2022-11-23,8.86132
2022-11-24,8.81701
2022-11-25,7.35489
2022-11-26,0.48737
2022-11-27,0.22153
2022-11-28,7.17766
2022-11-29,7.35489
2022-11-30,8.01949
2022-12-01,9.88037
2022-12-02,7.66504
2022-12-03,0.35445
2022-12-04,0.31014
2022-12-05,8.50686
2022-12-06,6.86752
2022-12-07,7.97518
2022-12-08,7.70934
2022-12-09,7.66504
2022-12-10,1.41781
2022-12-11,0.44306
2022-12-12,6.86752
2022-12-13,6.86752
2022-12-14,10.1019
2022-12-15,7.31058
2022-12-16,7.04474
2022-12-17,0.57598
2022-12-18,0.35445
2022-12-19,7.62073
2022-12-20,6.51307
2022-12-21,6.29153
2022-12-22,6.95613
2022-12-23,5.36109
2022-12-24,0.48737
2022-12-25,0.66459
2022-12-26,6.02569
2022-12-27,6.82321
2022-12-28,6.33584
2022-12-29,4.69649
2022-12-30,3.14576
2022-12-31,0.57598
2023-01-01,0.35445
2023-01-02,8.0638
2023-01-03,7.00044
2023-01-04,9.65883
2023-01-05,8.63978
2023-01-06,8.46256
2023-01-07,0.7089
2023-01-08,0.84182
2023-01-09,10.63358
2023-01-10,8.1081
2023-01-11,9.34869
2023-01-12,9.39299
2023-01-13,10.23482
2023-01-14,1.10766
2023-01-15,1.24058
2023-01-16,9.52591
2023-01-17,7.17766
2023-01-18,7.53212
2023-01-19,7.08905
2023-01-20,6.86752
2023-01-21,0.53167
2023-01-23,0.79751
2023-01-24,0.62029
2023-01-25,10.1019
2023-01-26,13.82365
2023-01-27,14.39964
2023-01-28,1.63934
2023-01-29,0.88613
2023-01-30,9.30438
2023-01-31,8.55117
2023-02-01,11.20957
2023-02-02,12.18431
2023-02-03,15.19716
2023-02-04,1.28489
2023-02-05,0.53167
2023-02-06,12.18431
2023-02-07,10.89942
2023-02-08,14.48825
2023-02-09,12.84891
2023-02-10,10.63358
2023-02-11,0.57598
2023-02-12,0.66459
2023-02-13,9.92467
2023-02-14,11.07665
2023-02-15,9.21577
2023-02-16,15.81745
2023-02-17,10.98803
2023-02-18,0.84182
2023-02-19,1.24058
2023-02-20,12.58307
2023-02-21,12.98183
2023-02-22,10.58927
2023-02-23,13.07044
2023-02-24,11.38679
2023-02-25,0.79751
2023-02-26,0.53167
2023-02-27,9.26007
2023-02-28,12.36154
2023-03-01,1.50642
2023-03-02,13.77935
2023-03-03,14.97563
2023-03-04,1.10766
2023-03-05,0.57598
2023-03-06,15.19716
2023-03-07,13.95657
2023-03-08,11.03234
2023-03-09,15.37439
2023-03-10,9.96898
2023-03-11,1.15197
2023-03-12,1.06335
2023-03-13,11.96278
2023-03-14,7.57642
2023-03-15,13.60212
2023-03-16,11.12095
2023-03-17,14.04519
2023-03-18,1.15197
2023-03-19,0.62029
2023-03-20,11.07665
2023-03-21,9.92467
2023-03-22,11.78555
2023-03-23,13.51351
2023-03-24,10.94373
2023-03-25,0.93043
2023-03-26,0.62029
2023-03-27,10.58927
2023-03-28,10.45635
2023-03-29,15.28577
2023-03-30,15.06424
2023-03-31,16.21621
2023-04-01,2.12671
2023-04-02,0.75321
2023-04-03,13.4249
2023-04-04,15.06424
2023-04-05,14.35533
2023-04-06,17.32388
2023-04-07,15.41869
2023-04-08,1.24058
2023-04-09,0.93043
2023-04-10,19.58351
2023-04-11,26.36242
2023-04-12,36.15418
2023-04-13,25.25476
2023-04-14,25.47629
2023-04-15,2.39255
2023-04-16,1.46211
2023-04-17,22.1533
2023-04-18,18.87461
2023-04-19,21.35578
2023-04-20,19.4949
2023-04-21,14.08949
2023-04-22,1.32919
2023-04-23,0.75321
2023-04-24,16.30482
2023-04-25,19.98227
2023-04-26,24.28001
2023-04-27,18.47585
2023-04-28,19.05183
2023-04-29,1.90518
2023-04-30,0.57598
2023-05-01,2.92423
2023-05-02,14.97563
2023-05-03,12.53876
2023-05-04,12.18431
2023-05-05,1.68365
2023-05-06,0.62029
2023-05-07,0.35445
2023-05-08,14.93132
2023-05-09,13.07044
2023-05-10,21.04563
2023-05-11,20.1595
2023-05-12,16.57066
2023-05-13,1.01905
2023-05-14,1.81657
2023-05-15,13.20336
2023-05-16,14.93132
2023-05-17,15.55161
2023-05-18,19.84935
2023-05-19,16.1719
2023-05-20,1.77226
2023-05-21,1.06335
2023-05-22,16.61497
2023-05-23,16.8365
2023-05-24,12.84891
2023-05-25,13.11475
2023-05-26,14.39964
2023-05-27,1.06335
2023-05-28,1.06335
2023-05-29,1.46211
2023-05-30,15.90607
2023-05-31,15.37439
2023-06-01,13.55782
2023-06-02,15.24147
2023-06-03,1.94949
2023-06-04,1.15197
2023-06-05,16.48205
2023-06-06,1.63934
2023-06-07,16.61497
2023-06-08,15.15285
2023-06-09,15.10855
2023-06-10,1.01905
2023-06-11,1.41781
2023-06-12,12.53876
2023-06-13,17.41249
2023-06-14,14.57687
2023-06-15,14.88701
2023-06-16,14.26672
2023-06-17,1.01905
2023-06-18,0.57598
2023-06-19,12.49446
2023-06-20,10.58927
2023-06-21,17.5011
2023-06-22,12.93752
2023-06-23,12.00708
2023-06-24,0.57598
2023-06-25,0.53167
2023-06-26,13.82365
2023-06-27,13.91227
2023-06-28,15.15285
