date,목업
2020-11-09,43.10035
2020-11-10,41.57706
2020-11-11,42.11469
2020-11-12,40.32258
2020-11-13,41.03942
2020-11-14,20.96774
2020-11-15,20.96774
2020-11-16,44.44444
2020-11-17,47.22222
2020-11-18,42.83154
2020-11-19,45.25089
2020-11-20,47.22222
2020-11-21,23.20788
2020-11-22,18.10035
2020-11-23,40.681
2020-11-24,47.22222
2020-11-25,39.87455
2020-11-26,45.4301
2020-11-27,39.0681
2020-11-28,21.41577
2020-11-29,21.41577
2020-11-30,45.16129
2020-12-01,45.4301
2020-12-02,43.27956
2020-12-03,41.21863
2020-12-04,42.2043
2020-12-05,18.36917
2020-12-06,20.69892
2020-12-07,42.2939
2020-12-08,40.32258
2020-12-09,47.04301
2020-12-10,47.40143
2020-12-11,35.57347
2020-12-12,17.11469
2020-12-13,19.62365
2020-12-14,42.47311
2020-12-15,41.48745
2020-12-16,37.81362
2020-12-17,35.75268
2020-12-18,31.89964
2020-12-19,14.51612
2020-12-20,20.96774
2020-12-21,33.69175
2020-12-22,32.79569
2020-12-23,31.45161
2020-12-24,25.26881
2020-12-25,11.73835
2020-12-26,13.70967
2020-12-27,15.14336
2020-12-28,28.94265
2020-12-29,31.72043
2020-12-30,31.09318
2020-12-31,23.65591
2021-01-01,13.35125
2021-01-02,16.57706
2021-01-03,17.65232
2021-01-04,33.24372
2021-01-05,36.55913
2021-01-06,36.29032
2021-01-07,31.00358
2021-01-08,37.72401
2021-01-09,17.74193
2021-01-10,15.50179
2021-01-11,35.66308
2021-01-12,36.73835
2021-01-13,32.79569
2021-01-14,38.97849
2021-01-15,35.93189
2021-01-16,16.75627
2021-01-17,15.59139
2021-01-18,35.93189
2021-01-19,36.91756
2021-01-20,38.79928
2021-01-21,36.73835
2021-01-22,32.34767
2021-01-23,12.45519
2021-01-24,16.12903
2021-01-25,33.96057
2021-01-26,36.11111
2021-01-27,34.4086
2021-01-28,35.84229
2021-01-29,33.42293
2021-01-30,16.39784
2021-01-31,14.78494
2021-02-01,33.42293
2021-02-02,30.73476
2021-02-03,35.39426
2021-02-04,31.98924
2021-02-05,29.21146
2021-02-06,14.42652
2021-02-07,12.90322
2021-02-08,33.51254
2021-02-09,29.56989
2021-02-10,23.38709
2021-02-11,11.55913
2021-02-12,12.36559
2021-02-13,10.66308
2021-02-14,11.46953
2021-02-15,34.94623
2021-02-16,36.11111
2021-02-17,32.97491
2021-02-18,36.0215
2021-02-19,34.4982
2021-02-20,14.0681
2021-02-21,15.50179
2021-02-22,36.37992
2021-02-23,32.70609
2021-02-24,33.42293
2021-02-25,30.37634
2021-02-26,29.03225
2021-02-27,9.94623
2021-02-28,10.39426
2021-03-01,15.50179
2021-03-02,31.54121
2021-03-03,34.76702
2021-03-04,35.30465
2021-03-05,33.15412
2021-03-06,14.33691
2021-03-07,19.44444
2021-03-08,35.03584
2021-03-09,33.15412
2021-03-10,36.55913
2021-03-11,34.67741
2021-03-12,33.42293
2021-03-13,12.18637
2021-03-14,12.6344
2021-03-15,37.36559
2021-03-16,38.70967
2021-03-17,40.05376
2021-03-18,38.26164
2021-03-19,31.89964
2021-03-20,14.96415
2021-03-21,15.41218
2021-03-22,36.64874
2021-03-23,33.15412
2021-03-24,31.09318
2021-03-25,31.89964
2021-03-26,31.45161
2021-03-27,13.44086
2021-03-28,15.59139
2021-03-29,38.26164
2021-03-30,37.09677
2021-03-31,34.13978
2021-04-01,33.24372
2021-04-02,29.03225
2021-04-03,15.41218
2021-04-04,14.33691
2021-04-05,32.34767
2021-04-06,33.87096
2021-04-07,35.48387
2021-04-08,38.79928
2021-04-09,31.54121
2021-04-10,13.62007
2021-04-11,13.88888
2021-04-12,39.1577
2021-04-13,41.30824
2021-04-14,41.39784
2021-04-15,33.96057
2021-04-16,39.1577
2021-04-17,18.36917
2021-04-18,19.53405
2021-04-19,47.31182
2021-04-20,35.21505
2021-04-21,38.44086
2021-04-22,38.08243
2021-04-23,28.67383
2021-04-24,17.74193
2021-04-25,13.17204
2021-04-26,32.8853
2021-04-27,36.37992
2021-04-28,34.85663
2021-04-29,37.72401
2021-04-30,33.33333
2021-05-01,16.30824
2021-05-02,14.60573
2021-05-03,31.72043
2021-05-04,33.78136
2021-05-05,19.08602
2021-05-06,36.91756
2021-05-07,31.63082
2021-05-08,16.48745
2021-05-09,15.59139
2021-05-10,38.97849
2021-05-11,39.24731
2021-05-12,40.23297
2021-05-13,35.48387
2021-05-14,28.58422
2021-05-15,15.41218
2021-05-16,16.66666
2021-05-17,35.12544
2021-05-18,34.58781
2021-05-19,21.77419
2021-05-20,42.02508
2021-05-21,34.67741
2021-05-22,15.14336
2021-05-23,17.65232
2021-05-24,39.42652
2021-05-25,41.12903
2021-05-26,42.2043
2021-05-27,36.29032
2021-05-28,30.10752
2021-05-29,15.7706
2021-05-30,17.65232
2021-05-31,38.62007
2021-06-01,38.88888
2021-06-02,44.44444
2021-06-03,40.94982
2021-06-04,34.31899
2021-06-05,20.16129
2021-06-06,23.83512
2021-06-07,34.94623
2021-06-08,41.93548
2021-06-09,47.40143
2021-06-10,43.54838
2021-06-11,36.37992
2021-06-12,18.45878
2021-06-13,20.16129
2021-06-14,43.45878
2021-06-15,49.55197
2021-06-16,46.59498
2021-06-17,39.33691
2021-06-18,35.39426
2021-06-19,16.84587
2021-06-20,14.96415
2021-06-21,34.4086
2021-06-22,31.81003
2021-06-23,35.57347
2021-06-24,31.362
2021-06-25,31.81003
2021-06-26,16.12903
2021-06-27,16.03942
2021-06-28,35.84229
2021-06-29,33.33333
2021-06-30,32.61648
2021-07-01,31.362
2021-07-02,30.55555
2021-07-03,12.99283
2021-07-04,12.90322
2021-07-05,31.09318
2021-07-06,39.1577
2021-07-07,34.4982
2021-07-08,31.2724
2021-07-09,30.73476
2021-07-10,18.63799
2021-07-11,15.14336
2021-07-12,33.24372
2021-07-13,38.08243
2021-07-14,36.46953
2021-07-15,38.62007
2021-07-16,46.23655
2021-07-17,13.79928
2021-07-18,12.27598
2021-07-19,33.87096
2021-07-20,34.94623
2021-07-21,33.51254
2021-07-22,31.72043
2021-07-23,32.07885
2021-07-24,13.70967
2021-07-25,10.84229
2021-07-26,30.91397
2021-07-27,30.64516
2021-07-28,29.8387
2021-07-29,32.07885
2021-07-30,28.49462
2021-07-31,15.41218
2021-08-01,23.38709
2021-08-02,38.17204
2021-08-03,33.51254
2021-08-04,31.09318
2021-08-05,28.67383
2021-08-06,29.30107
2021-08-07,12.5448
2021-08-08,13.70967
2021-08-09,34.22939
2021-08-10,33.06451
2021-08-11,33.78136
2021-08-12,36.82795
2021-08-13,35.48387
2021-08-14,17.65232
2021-08-15,15.23297
2021-08-16,21.77419
2021-08-17,40.7706
2021-08-18,41.48745
2021-08-19,40.7706
2021-08-20,40.14336
2021-08-21,20.69892
2021-08-22,17.2043
2021-08-23,36.82795
2021-08-24,34.67741
2021-08-25,36.11111
2021-08-26,37.27598
2021-08-27,33.69175
2021-08-28,16.66666
2021-08-29,15.23297
2021-08-30,31.72043
2021-08-31,32.61648
2021-09-01,36.64874
2021-09-02,35.57347
2021-09-03,31.54121
2021-09-04,15.7706
2021-09-05,100.0
2021-09-06,93.54838
2021-09-07,60.30465
2021-09-08,51.16487
2021-09-09,43.10035
2021-09-10,37.99283
2021-09-11,25.26881
2021-09-12,27.15053
2021-09-13,41.30824
2021-09-14,50.0
2021-09-15,49.82078
2021-09-16,35.75268
2021-09-17,26.43369
2021-09-18,13.17204
2021-09-19,11.73835
2021-09-20,15.14336
2021-09-21,13.53046
2021-09-22,18.27956
2021-09-23,39.51612
2021-09-24,39.69534
2021-09-25,21.41577
2021-09-26,16.66666
2021-09-27,36.73835
2021-09-28,34.85663
2021-09-29,35.93189
2021-09-30,37.6344
2021-10-01,32.43727
2021-10-02,15.05376
2021-10-03,15.14336
2021-10-04,22.84946
2021-10-05,34.4086
2021-10-06,38.44086
2021-10-07,39.78494
2021-10-08,33.33333
2021-10-09,16.93548
2021-10-10,15.05376
2021-10-11,18.27956
2021-10-12,38.17204
2021-10-13,35.03584
2021-10-14,34.22939
2021-10-15,30.46594
2021-10-16,18.01075
2021-10-17,12.27598
2021-10-18,34.31899
2021-10-19,39.0681
2021-10-20,35.30465
2021-10-21,35.84229
2021-10-22,30.64516
2021-10-23,14.42652
2021-10-24,15.23297
2021-10-25,34.4982
2021-10-26,33.24372
2021-10-27,31.89964
2021-10-28,35.75268
2021-10-29,47.93906
2021-10-30,16.48745
2021-10-31,15.50179
2021-11-01,30.91397
2021-11-02,32.97491
2021-11-03,48.38709
2021-11-04,34.67741
2021-11-05,31.81003
2021-11-06,13.17204
2021-11-07,15.86021
2021-11-08,34.94623
2021-11-09,39.1577
2021-11-10,37.18637
2021-11-11,33.87096
2021-11-12,29.30107
2021-11-13,11.64874
2021-11-14,11.73835
2021-11-15,35.48387
2021-11-16,36.20071
2021-11-17,34.22939
2021-11-18,33.96057
2021-11-19,33.87096
2021-11-20,15.59139
2021-11-21,15.50179
2021-11-22,36.64874
2021-11-23,32.61648
2021-11-24,37.00716
2021-11-25,35.30465
2021-11-26,33.06451
2021-11-27,13.17204
2021-11-28,15.32258
2021-11-29,34.31899
2021-11-30,36.55913
2021-12-01,40.86021
2021-12-02,43.18996
2021-12-03,38.88888
2021-12-04,19.26523
2021-12-05,21.59498
2021-12-06,39.60573
2021-12-07,40.23297
2021-12-08,36.37992
2021-12-09,35.48387
2021-12-10,30.82437
2021-12-11,14.69534
2021-12-12,15.7706
2021-12-13,36.82795
2021-12-14,48.65591
2021-12-15,41.12903
2021-12-16,31.18279
2021-12-17,31.45161
2021-12-18,14.78494
2021-12-19,16.12903
2021-12-20,30.19713
2021-12-21,36.91756
2021-12-22,29.56989
2021-12-23,28.94265
2021-12-24,21.68458
2021-12-25,7.8853
2021-12-26,13.08243
2021-12-27,30.64516
2021-12-28,36.20071
2021-12-29,40.14336
2021-12-30,37.18637
2021-12-31,22.04301
2022-01-01,10.93189
2022-01-02,13.62007
2022-01-03,30.10752
2022-01-04,34.05017
2022-01-05,31.72043
2022-01-06,37.18637
2022-01-07,31.63082
2022-01-08,17.65232
2022-01-09,12.36559
2022-01-10,33.69175
2022-01-11,36.55913
2022-01-12,30.28673
2022-01-13,35.75268
2022-01-14,33.42293
2022-01-15,13.70967
2022-01-16,13.35125
2022-01-17,30.46594
2022-01-18,32.25806
2022-01-19,35.75268
2022-01-20,36.11111
2022-01-21,33.51254
2022-01-22,13.79928
2022-01-23,15.05376
2022-01-24,29.39068
2022-01-25,31.81003
2022-01-26,32.25806
2022-01-27,33.33333
2022-01-28,26.25448
2022-01-29,10.21505
2022-01-30,10.12544
2022-01-31,9.05017
2022-02-01,7.97491
2022-02-02,10.57347
2022-02-03,29.12186
2022-02-04,27.95698
2022-02-05,14.33691
2022-02-06,15.14336
2022-02-07,35.30465
2022-02-08,32.07885
2022-02-09,35.57347
2022-02-10,35.03584
2022-02-11,32.70609
2022-02-12,15.94982
2022-02-13,13.62007
2022-02-14,36.0215
2022-02-15,33.87096
2022-02-16,31.98924
2022-02-17,34.85663
2022-02-18,32.34767
2022-02-19,12.00716
2022-02-20,12.5448
2022-02-21,33.60215
2022-02-22,29.92831
2022-02-23,34.13978
2022-02-24,32.34767
2022-02-25,30.28673
2022-02-26,13.62007
2022-02-27,12.27598
2022-02-28,26.6129
2022-03-01,12.09677
2022-03-02,30.10752
2022-03-03,31.09318
2022-03-04,31.09318
2022-03-05,22.04301
2022-03-06,16.48745
2022-03-07,28.76344
2022-03-08,33.42293
2022-03-09,14.0681
2022-03-10,28.31541
2022-03-11,30.64516
2022-03-12,14.24731
2022-03-13,15.7706
2022-03-14,34.4982
2022-03-15,34.94623
2022-03-16,35.03584
2022-03-17,34.05017
2022-03-18,31.18279
2022-03-19,16.12903
2022-03-20,14.51612
2022-03-21,32.43727
2022-03-22,33.60215
2022-03-23,34.67741
2022-03-24,33.60215
2022-03-25,31.18279
2022-03-26,13.17204
2022-03-27,15.05376
2022-03-28,33.51254
2022-03-29,35.21505
2022-03-30,31.98924
2022-03-31,34.31899
2022-04-01,34.22939
2022-04-02,13.70967
2022-04-03,13.79928
2022-04-04,30.82437
2022-04-05,31.72043
2022-04-06,33.33333
2022-04-07,35.12544
2022-04-08,29.56989
2022-04-09,11.29032
2022-04-10,11.46953
2022-04-11,29.92831
2022-04-12,36.20071
2022-04-13,36.0215
2022-04-14,43.18996
2022-04-15,33.51254
2022-04-16,13.88888
2022-04-17,15.41218
2022-04-18,35.21505
2022-04-19,37.90322
2022-04-20,35.12544
2022-04-21,31.89964
2022-04-22,31.98924
2022-04-23,14.96415
2022-04-24,15.7706
2022-04-25,35.39426
2022-04-26,37.18637
2022-04-27,35.75268
2022-04-28,33.33333
2022-04-29,33.24372
2022-04-30,12.99283
2022-05-01,14.0681
2022-05-02,33.60215
2022-05-03,35.39426
2022-05-04,32.43727
2022-05-05,12.09677
2022-05-06,25.0
2022-05-07,11.64874
2022-05-08,10.39426
2022-05-09,29.92831
2022-05-10,43.90681
2022-05-11,36.29032
2022-05-12,35.75268
2022-05-13,35.93189
2022-05-14,12.36559
2022-05-15,12.00716
2022-05-16,35.03584
2022-05-17,34.13978
2022-05-18,37.00716
2022-05-19,34.13978
2022-05-20,36.73835
2022-05-21,14.78494
2022-05-22,13.88888
2022-05-23,35.30465
2022-05-24,37.18637
2022-05-25,33.78136
2022-05-26,34.76702
2022-05-27,33.96057
2022-05-28,14.96415
2022-05-29,18.99641
2022-05-30,45.51971
2022-05-31,35.03584
2022-06-01,25.35842
2022-06-02,36.91756
2022-06-03,28.1362
2022-06-04,14.1577
2022-06-05,14.0681
2022-06-06,21.23655
2022-06-07,38.26164
2022-06-08,38.70967
2022-06-09,42.38351
2022-06-10,34.05017
2022-06-11,16.03942
2022-06-12,17.2043
2022-06-13,42.2043
2022-06-14,44.08602
2022-06-15,44.26523
2022-06-16,39.96415
2022-06-17,36.73835
2022-06-18,17.2043
2022-06-19,16.48745
2022-06-20,37.99283
2022-06-21,38.44086
2022-06-22,36.29032
2022-06-23,34.13978
2022-06-24,28.67383
2022-06-25,11.20071
2022-06-26,11.64874
2022-06-27,29.39068
2022-06-28,29.56989
2022-06-29,36.29032
2022-06-30,32.79569
2022-07-01,26.6129
2022-07-02,10.75268
2022-07-03,9.85663
2022-07-04,30.55555
2022-07-05,36.20071
2022-07-06,37.36559
2022-07-07,42.38351
2022-07-08,33.15412
2022-07-09,13.97849
2022-07-10,13.88888
2022-07-11,36.91756
2022-07-12,34.76702
2022-07-13,37.27598
2022-07-14,35.48387
2022-07-15,31.09318
2022-07-16,10.48387
2022-07-17,11.29032
2022-07-18,30.73476
2022-07-19,32.8853
2022-07-20,36.73835
2022-07-21,31.63082
2022-07-22,32.61648
2022-07-23,11.20071
2022-07-24,13.70967
2022-07-25,31.45161
2022-07-26,31.54121
2022-07-27,30.19713
2022-07-28,30.46594
2022-07-29,26.52329
2022-07-30,11.64874
2022-07-31,15.86021
2022-08-01,29.8387
2022-08-02,31.89964
2022-08-03,28.67383
2022-08-04,32.70609
2022-08-05,26.6129
2022-08-06,11.0215
2022-08-07,12.45519
2022-08-08,30.19713
2022-08-09,32.61648
2022-08-10,33.96057
2022-08-11,37.5448
2022-08-12,33.06451
2022-08-13,14.87455
2022-08-14,14.24731
2022-08-15,15.50179
2022-08-16,36.37992
2022-08-17,36.55913
2022-08-18,34.85663
2022-08-19,37.00716
2022-08-20,16.39784
2022-08-21,12.45519
2022-08-22,35.93189
2022-08-23,29.65949
2022-08-24,42.2043
2022-08-25,62.27598
2022-08-26,51.6129
2022-08-27,24.28315
2022-08-28,15.681
2022-08-29,34.94623
2022-08-30,39.78494
2022-08-31,36.20071
2022-09-01,34.67741
2022-09-02,29.7491
2022-09-03,30.10752
2022-09-04,21.50537
2022-09-05,37.27598
2022-09-06,36.29032
2022-09-07,35.84229
2022-09-08,29.03225
2022-09-09,13.70967
2022-09-10,12.81362
2022-09-11,18.18996
2022-09-12,15.50179
2022-09-13,37.6344
2022-09-14,38.35125
2022-09-15,40.32258
2022-09-16,34.4982
2022-09-17,14.24731
2022-09-18,14.69534
2022-09-19,31.18279
2022-09-20,34.58781
2022-09-21,37.36559
2022-09-22,34.76702
2022-09-23,35.57347
2022-09-24,16.48745
2022-09-25,15.86021
2022-09-26,41.39784
2022-09-27,38.53046
2022-09-28,36.46953
2022-09-29,33.51254
2022-09-30,32.25806
2022-10-01,14.51612
2022-10-02,10.57347
2022-10-03,17.38351
2022-10-04,34.85663
2022-10-05,35.84229
2022-10-06,38.53046
2022-10-07,34.58781
2022-10-08,13.70967
2022-10-09,14.42652
2022-10-10,17.38351
2022-10-11,38.17204
2022-10-12,43.10035
2022-10-13,36.20071
2022-10-14,34.05017
2022-10-15,12.81362
2022-10-16,16.48745
2022-10-17,37.72401
2022-10-18,42.56272
2022-10-19,34.67741
2022-10-20,38.53046
2022-10-21,30.55555
2022-10-22,11.91756
2022-10-23,15.59139
2022-10-24,36.55913
2022-10-25,35.48387
2022-10-26,40.14336
2022-10-27,40.59139
2022-10-28,36.29032
2022-10-29,14.42652
2022-10-30,15.23297
2022-10-31,35.57347
2022-11-01,37.09677
2022-11-02,35.57347
2022-11-03,39.0681
2022-11-04,32.79569
2022-11-05,17.02508
2022-11-06,12.99283
2022-11-07,35.39426
2022-11-08,38.79928
2022-11-09,41.12903
2022-11-10,36.37992
2022-11-11,33.24372
2022-11-12,15.50179
2022-11-13,14.51612
2022-11-14,35.66308
2022-11-15,37.27598
2022-11-16,37.45519
2022-11-17,38.26164
2022-11-18,30.01792
2022-11-19,13.35125
2022-11-20,17.2939
2022-11-21,34.13978
2022-11-22,39.96415
2022-11-23,37.99283
2022-11-24,32.70609
2022-11-25,33.78136
2022-11-26,18.54838
2022-11-27,20.96774
2022-11-28,35.39426
2022-11-29,38.53046
2022-11-30,39.42652
2022-12-01,36.11111
2022-12-02,31.362
2022-12-03,22.13261
2022-12-04,20.07168
2022-12-05,35.93189
2022-12-06,37.90322
2022-12-07,36.46953
2022-12-08,38.88888
2022-12-09,34.58781
2022-12-10,16.12903
2022-12-11,17.56272
2022-12-12,36.11111
2022-12-13,37.81362
2022-12-14,36.29032
2022-12-15,36.29032
2022-12-16,45.87813
2022-12-17,27.15053
2022-12-18,15.86021
2022-12-19,33.24372
2022-12-20,35.75268
2022-12-21,29.12186
2022-12-22,30.19713
2022-12-23,26.25448
2022-12-24,13.70967
2022-12-25,16.21863
2022-12-26,30.28673
2022-12-27,31.18279
2022-12-28,31.2724
2022-12-29,28.94265
2022-12-30,23.5663
2022-12-31,13.35125
2023-01-01,9.31899
2023-01-02,25.17921
2023-01-03,32.25806
2023-01-04,33.06451
2023-01-05,38.44086
2023-01-06,40.23297
2023-01-07,16.57706
2023-01-08,16.84587
2023-01-09,35.39426
2023-01-10,33.60215
2023-01-11,35.57347
2023-01-12,36.73835
2023-01-13,30.82437
2023-01-14,12.18637
2023-01-15,13.88888
2023-01-16,32.34767
2023-01-17,32.97491
2023-01-18,33.33333
2023-01-19,35.21505
2023-01-20,23.38709
2023-01-21,10.30465
2023-01-22,7.79569
2023-01-23,9.76702
2023-01-24,11.29032
2023-01-25,29.56989
2023-01-26,31.09318
2023-01-27,33.24372
2023-01-28,18.10035
2023-01-29,15.50179
2023-01-30,34.4086
2023-01-31,35.12544
2023-02-01,34.31899
2023-02-02,39.69534
2023-02-03,38.53046
2023-02-04,14.87455
2023-02-05,11.11111
2023-02-06,34.85663
2023-02-07,39.78494
2023-02-08,36.20071
2023-02-09,38.35125
2023-02-10,36.0215
2023-02-11,15.41218
2023-02-12,12.09677
2023-02-13,34.58781
2023-02-14,41.21863
2023-02-15,35.39426
2023-02-16,34.58781
2023-02-17,33.15412
2023-02-18,12.18637
2023-02-19,13.88888
2023-02-20,37.18637
2023-02-21,38.44086
2023-02-22,35.21505
2023-02-23,31.89964
2023-02-24,33.24372
2023-02-25,10.57347
2023-02-26,12.6344
2023-02-27,30.73476
2023-02-28,40.59139
2023-03-01,15.32258
2023-03-02,31.81003
2023-03-03,29.92831
2023-03-04,12.09677
2023-03-05,12.27598
2023-03-06,32.16845
2023-03-07,35.84229
2023-03-08,37.36559
2023-03-09,36.64874
2023-03-10,29.8387
2023-03-11,12.27598
2023-03-12,15.05376
2023-03-13,32.8853
2023-03-14,36.11111
2023-03-15,39.51612
2023-03-16,41.57706
2023-03-17,32.79569
2023-03-18,12.45519
2023-03-19,15.05376
2023-03-20,39.69534
2023-03-21,39.60573
2023-03-22,34.22939
2023-03-23,46.86379
2023-03-24,41.30824
2023-03-25,48.11827
2023-03-26,32.16845
2023-03-27,47.84946
2023-03-28,43.45878
2023-03-29,42.74193
2023-03-30,45.51971
2023-03-31,35.75268
2023-04-01,15.23297
2023-04-02,13.44086
2023-04-03,33.06451
2023-04-04,33.42293
2023-04-05,37.90322
2023-04-06,42.2939
2023-04-07,29.30107
2023-04-08,16.57706
2023-04-09,15.14336
2023-04-10,37.09677
2023-04-11,40.86021
2023-04-12,38.35125
2023-04-13,36.91756
2023-04-14,35.03584
2023-04-15,16.30824
2023-04-16,14.33691
2023-04-17,37.18637
2023-04-18,37.45519
2023-04-19,37.6344
2023-04-20,39.0681
2023-04-21,34.58781
2023-04-22,15.59139
2023-04-23,18.10035
2023-04-24,36.20071
2023-04-25,37.81362
2023-04-26,42.2043
2023-04-27,36.0215
2023-04-28,29.03225
2023-04-29,16.39784
2023-04-30,12.5448
2023-05-01,16.48745
2023-05-02,39.78494
2023-05-03,38.70967
2023-05-04,32.8853
2023-05-05,11.20071
2023-05-06,13.17204
2023-05-07,14.42652
2023-05-08,35.84229
2023-05-09,42.56272
2023-05-10,43.90681
2023-05-11,44.89247
2023-05-12,34.13978
2023-05-13,17.38351
2023-05-14,17.74193
2023-05-15,38.44086
2023-05-16,39.87455
2023-05-17,38.44086
2023-05-18,39.87455
2023-05-19,34.76702
2023-05-20,12.90322
2023-05-21,14.96415
2023-05-22,37.81362
2023-05-23,34.22939
2023-05-24,39.1577
2023-05-25,41.30824
2023-05-26,34.4982
2023-05-27,16.75627
2023-05-28,15.59139
2023-05-29,26.6129
