date,국가지원금
2020-12-16,1.38821
2020-12-17,1.18375
2020-12-18,1.09227
2020-12-19,0.62415
2020-12-20,1.01156
2020-12-21,1.50659
2020-12-22,1.24293
2020-12-23,1.52811
2020-12-24,1.37745
2020-12-25,0.76943
2020-12-26,0.76405
2020-12-27,1.79714
2020-12-28,4.23997
2020-12-29,4.34759
2020-12-30,3.36292
2020-12-31,2.34059
2021-01-01,1.59806
2021-01-02,1.54963
2021-01-03,1.90476
2021-01-04,2.98089
2021-01-05,2.63115
2021-01-06,3.75571
2021-01-07,2.60963
2021-01-08,2.27064
2021-01-09,1.23217
2021-01-10,1.96933
2021-01-11,4.53591
2021-01-12,3.5082
2021-01-13,2.48049
2021-01-14,1.98009
2021-01-15,2.30293
2021-01-16,1.09227
2021-01-17,0.89319
2021-01-18,1.79176
2021-01-19,1.68415
2021-01-20,1.85633
2021-01-21,1.77562
2021-01-22,1.65725
2021-01-23,1.1138
2021-01-24,1.04385
2021-01-25,2.03389
2021-01-26,1.63572
2021-01-27,1.53887
2021-01-28,1.84019
2021-01-29,1.62496
2021-01-30,0.79096
2021-01-31,1.08151
2021-02-01,2.95399
2021-02-02,3.04546
2021-02-03,2.27602
2021-02-04,2.0877
2021-02-05,1.67877
2021-02-06,1.37745
2021-02-07,1.04385
2021-02-08,1.37207
2021-02-09,1.21603
2021-02-10,1.12994
2021-02-11,0.70486
2021-02-12,0.58111
2021-02-13,0.66182
2021-02-14,0.73715
2021-02-15,1.40435
2021-02-16,1.4205
2021-02-17,1.47968
2021-02-18,1.25907
2021-02-19,1.1676
2021-02-20,0.81248
2021-02-21,0.75329
2021-02-22,1.18913
2021-02-23,1.21065
2021-02-24,1.42588
2021-02-25,1.39897
2021-02-26,1.23755
2021-02-27,0.83938
2021-02-28,1.25369
2021-03-01,1.54963
2021-03-02,2.32983
2021-03-03,1.98547
2021-03-04,1.7541
2021-03-05,1.51197
2021-03-06,0.79634
2021-03-07,0.96852
2021-03-08,1.56577
2021-03-09,1.37745
2021-03-10,1.49044
2021-03-11,1.50121
2021-03-12,1.12994
2021-03-13,0.60263
2021-03-14,0.69948
2021-03-15,1.4743
2021-03-16,1.18375
2021-03-17,1.36131
2021-03-18,0.9739
2021-03-19,1.01156
2021-03-20,0.66182
2021-03-21,0.67796
2021-03-22,1.19989
2021-03-23,1.3344
2021-03-24,1.15684
2021-03-25,1.23217
2021-03-26,1.45278
2021-03-27,0.69948
2021-03-28,0.78557
2021-03-29,2.00699
2021-03-30,2.23298
2021-03-31,1.46892
2021-04-01,1.30212
2021-04-02,1.10842
2021-04-03,0.69948
2021-04-04,0.87705
2021-04-05,1.40435
2021-04-06,1.4205
2021-04-07,1.26446
2021-04-08,1.3075
2021-04-09,1.10304
2021-04-10,0.60263
2021-04-11,0.8609
2021-04-12,1.6411
2021-04-13,1.73796
2021-04-14,1.4743
2021-04-15,1.57654
2021-04-16,1.08151
2021-04-17,0.80172
2021-04-18,0.77481
2021-04-19,1.67339
2021-04-20,1.2806
2021-04-21,1.68415
2021-04-22,1.32364
2021-04-23,1.15146
2021-04-24,0.57035
2021-04-25,0.81786
2021-04-26,1.31826
2021-04-27,1.36669
2021-04-28,1.69491
2021-04-29,1.69491
2021-04-30,1.4743
2021-05-01,0.9739
2021-05-02,1.18375
2021-05-03,2.18455
2021-05-04,2.02851
2021-05-05,1.59806
2021-05-06,2.1146
2021-05-07,1.75948
2021-05-08,1.23755
2021-05-09,1.03309
2021-05-10,2.30831
2021-05-11,2.21684
2021-05-12,2.02851
2021-05-13,1.84019
2021-05-14,1.54963
2021-05-15,1.07075
2021-05-16,0.93623
2021-05-17,1.93166
2021-05-18,1.75948
2021-05-19,1.35055
2021-05-20,1.64648
2021-05-21,1.63034
2021-05-22,0.82324
2021-05-23,0.834
2021-05-24,1.39897
2021-05-25,1.57654
2021-05-26,1.39359
2021-05-27,1.46892
2021-05-28,1.08151
2021-05-29,0.69948
2021-05-30,0.75329
2021-05-31,1.61958
2021-06-01,1.39897
2021-06-02,1.54963
2021-06-03,1.67339
2021-06-04,1.23217
2021-06-05,0.70486
2021-06-06,0.79634
2021-06-07,1.56577
2021-06-08,1.35055
2021-06-09,1.2806
2021-06-10,1.23755
2021-06-11,0.9739
2021-06-12,0.71025
2021-06-13,0.93623
2021-06-14,1.48506
2021-06-15,1.58192
2021-06-16,1.4205
2021-06-17,1.2806
2021-06-18,1.01156
2021-06-19,0.89319
2021-06-20,0.71563
2021-06-21,1.57654
2021-06-22,1.70029
2021-06-23,1.57115
2021-06-24,2.01237
2021-06-25,2.20608
2021-06-26,1.31826
2021-06-27,0.99542
2021-06-28,1.69491
2021-06-29,3.57277
2021-06-30,3.47054
2021-07-01,5.53134
2021-07-02,3.91175
2021-07-03,1.7541
2021-07-04,4.52515
2021-07-05,5.27845
2021-07-06,3.1746
2021-07-07,2.44283
2021-07-08,1.97471
2021-07-09,1.70029
2021-07-10,1.24831
2021-07-11,1.3344
2021-07-12,2.55582
2021-07-13,1.99085
2021-07-14,1.65186
2021-07-15,1.53887
2021-07-16,1.66801
2021-07-17,1.00618
2021-07-18,1.23755
2021-07-19,1.9478
2021-07-20,1.82943
2021-07-21,1.77562
2021-07-22,1.5873
2021-07-23,2.60963
2021-07-24,4.5951
2021-07-25,2.91633
2021-07-26,5.99946
2021-07-27,5.05784
2021-07-28,3.27145
2021-07-29,3.00242
2021-07-30,2.28679
2021-07-31,1.36131
2021-08-01,1.43126
2021-08-02,3.60505
2021-08-03,3.05084
2021-08-04,2.32445
2021-08-05,2.16841
2021-08-06,1.70567
2021-08-07,1.14608
2021-08-08,1.51735
2021-08-09,2.17917
2021-08-10,2.37288
2021-08-11,3.28759
2021-08-12,6.60747
2021-08-13,3.45977
2021-08-14,1.91014
2021-08-15,1.85633
2021-08-16,2.72262
2021-08-17,4.47672
2021-08-18,3.85794
2021-08-19,3.55663
2021-08-20,3.21226
2021-08-21,2.04465
2021-08-22,1.91552
2021-08-23,3.41135
2021-08-24,5.28921
2021-08-25,4.18079
2021-08-26,9.81974
2021-08-27,6.16626
2021-08-28,3.43825
2021-08-29,3.49744
2021-08-30,55.73849
2021-08-31,41.29136
2021-09-01,29.49152
2021-09-02,23.14769
2021-09-03,21.25907
2021-09-04,15.55555
2021-09-05,48.14635
2021-09-06,100.0
2021-09-07,59.53726
2021-09-08,40.25827
2021-09-09,29.71213
2021-09-10,23.9817
2021-09-11,13.1181
2021-09-12,8.2432
2021-09-13,10.29862
2021-09-14,6.86037
2021-09-15,5.69814
2021-09-16,4.74038
2021-09-17,3.49206
2021-09-18,2.35673
2021-09-19,2.2545
2021-09-20,1.68953
2021-09-21,1.70567
2021-09-22,1.59806
2021-09-23,2.67419
2021-09-24,2.18993
2021-09-25,1.3075
2021-09-26,1.26984
2021-09-27,2.07156
2021-09-28,2.00699
2021-09-29,1.77562
2021-09-30,1.65725
2021-10-01,2.24374
2021-10-02,1.31288
2021-10-03,1.1407
2021-10-04,1.25907
2021-10-05,2.17917
2021-10-06,1.72719
2021-10-07,1.46354
2021-10-08,1.31826
2021-10-09,0.85014
2021-10-10,0.74791
2021-10-11,1.10842
2021-10-12,1.62496
2021-10-13,1.51197
2021-10-14,1.64648
2021-10-15,1.28598
2021-10-16,0.87167
2021-10-17,0.75329
2021-10-18,1.44202
2021-10-19,1.49044
2021-10-20,1.38821
2021-10-21,1.1138
2021-10-22,1.10304
2021-10-23,0.84476
2021-10-24,0.77481
2021-10-25,1.44202
2021-10-26,1.50121
2021-10-27,1.99623
2021-10-28,1.92628
2021-10-29,1.96394
2021-10-30,1.05999
2021-10-31,1.23755
2021-11-01,1.82943
2021-11-02,1.73258
2021-11-03,1.38821
2021-11-04,1.28598
2021-11-05,1.25907
2021-11-06,1.13532
2021-11-07,0.85014
2021-11-08,1.47968
2021-11-09,1.4474
2021-11-10,1.4474
2021-11-11,1.1676
2021-11-12,1.07075
2021-11-13,0.74791
2021-11-14,0.76405
2021-11-15,1.56577
2021-11-16,1.63572
2021-11-17,1.17298
2021-11-18,1.25369
2021-11-19,1.11918
2021-11-20,0.65106
2021-11-21,0.78557
2021-11-22,1.1676
2021-11-23,1.37745
2021-11-24,1.40435
2021-11-25,1.47968
2021-11-26,1.31288
2021-11-27,1.14608
2021-11-28,0.90933
2021-11-29,1.56039
2021-11-30,1.56039
2021-12-01,1.37745
2021-12-02,1.26446
2021-12-03,1.25907
2021-12-04,0.73177
2021-12-05,0.85552
2021-12-06,1.53887
2021-12-07,1.60882
2021-12-08,1.77562
2021-12-09,1.9478
2021-12-10,1.36669
2021-12-11,0.9739
2021-12-12,1.01156
2021-12-13,1.50659
2021-12-14,1.57115
2021-12-15,2.03389
2021-12-16,1.42588
2021-12-17,2.1146
2021-12-18,1.34517
2021-12-19,1.18375
2021-12-20,2.23298
2021-12-21,1.894
2021-12-22,1.87247
2021-12-23,1.59268
2021-12-24,1.56577
2021-12-25,0.96314
2021-12-26,1.45278
2021-12-27,3.13693
2021-12-28,2.70648
2021-12-29,2.50201
2021-12-30,2.43744
2021-12-31,2.21684
2022-01-01,1.30212
2022-01-02,1.26446
2022-01-03,2.20608
2022-01-04,2.20608
2022-01-05,2.50201
2022-01-06,3.83104
2022-01-07,3.22841
2022-01-08,1.4743
2022-01-09,1.43664
2022-01-10,2.54506
2022-01-11,2.26526
2022-01-12,1.85095
2022-01-13,1.67339
2022-01-14,1.781
2022-01-15,1.24293
2022-01-16,1.22141
2022-01-17,2.27064
2022-01-18,2.27064
2022-01-19,2.23298
2022-01-20,1.94242
2022-01-21,1.83481
2022-01-22,1.32902
2022-01-23,1.10304
2022-01-24,1.89938
2022-01-25,1.88861
2022-01-26,1.54425
2022-01-27,1.53887
2022-01-28,1.21603
2022-01-29,0.88243
2022-01-30,0.71025
2022-01-31,0.63492
2022-02-01,0.9739
2022-02-02,0.77481
2022-02-03,1.75948
2022-02-04,1.51735
2022-02-05,0.87705
2022-02-06,1.08151
2022-02-07,1.91552
2022-02-08,1.73258
2022-02-09,1.71643
2022-02-10,1.70567
2022-02-11,1.55501
2022-02-12,0.82862
2022-02-13,0.82324
2022-02-14,1.63572
2022-02-15,1.6142
2022-02-16,1.64648
2022-02-17,1.46892
2022-02-18,1.18913
2022-02-19,0.75867
2022-02-20,0.79096
2022-02-21,1.56039
2022-02-22,2.59887
2022-02-23,3.66424
2022-02-24,3.18536
2022-02-25,2.2814
2022-02-26,1.21603
2022-02-27,1.08151
2022-02-28,1.99085
2022-03-01,1.39359
2022-03-02,2.11998
2022-03-03,2.0877
2022-03-04,2.21684
2022-03-05,1.31826
2022-03-06,1.39359
2022-03-07,2.23836
2022-03-08,1.85095
2022-03-09,1.12456
2022-03-10,1.95318
2022-03-11,1.81329
2022-03-12,1.21603
2022-03-13,1.21065
2022-03-14,2.17917
2022-03-15,2.16303
2022-03-16,1.82405
2022-03-17,1.67339
2022-03-18,1.60882
2022-03-19,0.95238
2022-03-20,0.97928
2022-03-21,1.98009
2022-03-22,1.82405
2022-03-23,1.55501
2022-03-24,1.27522
2022-03-25,1.31288
2022-03-26,0.73715
2022-03-27,0.8609
2022-03-28,1.20527
2022-03-29,1.28598
2022-03-30,1.29136
2022-03-31,1.12456
2022-04-01,1.1407
2022-04-02,0.82862
2022-04-03,0.66182
2022-04-04,1.25907
2022-04-05,1.23755
2022-04-06,1.19451
2022-04-07,1.27522
2022-04-08,1.04385
2022-04-09,0.5273
2022-04-10,0.50578
2022-04-11,1.03309
2022-04-12,1.03309
2022-04-13,1.17298
2022-04-14,1.18913
2022-04-15,1.03309
2022-04-16,0.54344
2022-04-17,0.60263
2022-04-18,1.04385
2022-04-19,0.96314
2022-04-20,0.94161
2022-04-21,1.28598
2022-04-22,1.15146
2022-04-23,0.78019
2022-04-24,0.83938
2022-04-25,1.42588
2022-04-26,1.32364
2022-04-27,1.35593
2022-04-28,1.50121
2022-04-29,1.23755
2022-04-30,0.78557
2022-05-01,0.91471
2022-05-02,1.65186
2022-05-03,2.01237
2022-05-04,1.77562
2022-05-05,1.1407
2022-05-06,1.26446
2022-05-07,0.87705
2022-05-08,1.12994
2022-05-09,1.65186
2022-05-10,1.76486
2022-05-11,1.88861
2022-05-12,2.2814
2022-05-13,1.99623
2022-05-14,0.97928
2022-05-15,1.05999
2022-05-16,1.95318
2022-05-17,1.70029
2022-05-18,1.79714
2022-05-19,1.62496
2022-05-20,1.39359
2022-05-21,0.84476
2022-05-22,0.94161
2022-05-23,1.69491
2022-05-24,1.74334
2022-05-25,1.87247
2022-05-26,1.49582
2022-05-27,1.18913
2022-05-28,0.88781
2022-05-29,1.18913
2022-05-30,6.37072
2022-05-31,4.57358
2022-06-01,2.22222
2022-06-02,2.32445
2022-06-03,1.7541
2022-06-04,1.0008
2022-06-05,0.99004
2022-06-06,1.10842
2022-06-07,2.44821
2022-06-08,3.43825
2022-06-09,2.43744
2022-06-10,2.20608
2022-06-11,1.21603
2022-06-12,1.09227
2022-06-13,2.38364
2022-06-14,2.29217
2022-06-15,1.90476
2022-06-16,1.93704
2022-06-17,1.48506
2022-06-18,0.87167
2022-06-19,1.26984
2022-06-20,2.70648
2022-06-21,3.3414
2022-06-22,3.15846
2022-06-23,3.06698
2022-06-24,2.98627
2022-06-25,1.7541
2022-06-26,1.53349
2022-06-27,2.90556
2022-06-28,2.78181
2022-06-29,2.31907
2022-06-30,2.23298
2022-07-01,1.87247
2022-07-02,1.22679
2022-07-03,1.26984
2022-07-04,1.86171
2022-07-05,1.93704
2022-07-06,1.82405
2022-07-07,1.56577
2022-07-08,1.20527
2022-07-09,0.89857
2022-07-10,1.02232
2022-07-11,1.76486
2022-07-12,1.4743
2022-07-13,1.57115
2022-07-14,1.44202
2022-07-15,1.23217
2022-07-16,0.67796
2022-07-17,0.96314
2022-07-18,1.4743
2022-07-19,1.51735
2022-07-20,1.51197
2022-07-21,1.36131
2022-07-22,0.94161
2022-07-23,0.66182
2022-07-24,0.86629
2022-07-25,1.29136
2022-07-26,1.29136
2022-07-27,1.28598
2022-07-28,1.15684
2022-07-29,1.01694
2022-07-30,0.50578
2022-07-31,0.77481
2022-08-01,1.2806
2022-08-02,1.07075
2022-08-03,1.10842
2022-08-04,1.10304
2022-08-05,0.92547
2022-08-06,0.64568
2022-08-07,0.6672
2022-08-08,1.07075
2022-08-09,0.92547
2022-08-10,1.04923
2022-08-11,1.36669
2022-08-12,1.37745
2022-08-13,0.79634
2022-08-14,1.17298
2022-08-15,1.07075
2022-08-16,1.34517
2022-08-17,1.53887
2022-08-18,1.40435
2022-08-19,1.32364
2022-08-20,0.93623
2022-08-21,0.9739
2022-08-22,1.6411
2022-08-23,1.57115
2022-08-24,1.77562
2022-08-25,2.02313
2022-08-26,2.92709
2022-08-27,1.15684
2022-08-28,1.07075
2022-08-29,1.84557
2022-08-30,1.95318
2022-08-31,1.61958
2022-09-01,1.54963
2022-09-02,1.32364
2022-09-03,0.83938
2022-09-04,0.86629
2022-09-05,1.1407
2022-09-06,1.10842
2022-09-07,1.08151
2022-09-08,0.78019
2022-09-09,0.53268
2022-09-10,0.53806
2022-09-11,0.5004
2022-09-12,0.61339
2022-09-13,0.99004
2022-09-14,1.01156
2022-09-15,0.94161
2022-09-16,0.72639
2022-09-17,0.54344
2022-09-18,0.60801
2022-09-19,1.01694
2022-09-20,0.89857
2022-09-21,0.83938
2022-09-22,0.73177
2022-09-23,0.6672
2022-09-24,0.4735
2022-09-25,0.38202
2022-09-26,0.77481
2022-09-27,0.85552
2022-09-28,0.82862
2022-09-29,1.0008
2022-09-30,0.8071
2022-10-01,0.41969
2022-10-02,0.49502
2022-10-03,0.55959
2022-10-04,0.94161
2022-10-05,0.63492
2022-10-06,0.76943
2022-10-07,0.59725
2022-10-08,0.27979
2022-10-09,0.44121
2022-10-10,0.46811
2022-10-11,0.68334
2022-10-12,0.87705
2022-10-13,0.60801
2022-10-14,0.6672
2022-10-15,0.38202
2022-10-16,0.31207
2022-10-17,0.82324
2022-10-18,0.6941
2022-10-19,0.64568
2022-10-20,0.72639
2022-10-21,0.41969
2022-10-22,0.34974
2022-10-23,0.41431
2022-10-24,0.75867
2022-10-25,0.91471
2022-10-26,0.6941
2022-10-27,0.6672
2022-10-28,0.59725
2022-10-29,0.40355
2022-10-30,1.25907
2022-10-31,1.49044
2022-11-01,0.99004
2022-11-02,0.92547
2022-11-03,0.73715
2022-11-04,0.73715
2022-11-05,0.28517
2022-11-06,0.39817
2022-11-07,0.85552
2022-11-08,0.76943
2022-11-09,0.6672
2022-11-10,0.81248
2022-11-11,0.62953
2022-11-12,0.3874
2022-11-13,0.42507
2022-11-14,0.82862
2022-11-15,0.87705
2022-11-16,0.73715
2022-11-17,0.6403
2022-11-18,0.59187
2022-11-19,0.31207
2022-11-20,0.3605
2022-11-21,0.73715
2022-11-22,0.73715
2022-11-23,0.88243
2022-11-24,0.75867
2022-11-25,0.60801
2022-11-26,0.35512
2022-11-27,0.3605
2022-11-28,0.73177
2022-11-29,0.72639
2022-11-30,0.81786
2022-12-01,0.76405
2022-12-02,0.65106
2022-12-03,0.30669
2022-12-04,0.40893
2022-12-05,0.66182
2022-12-06,0.70486
2022-12-07,0.71025
2022-12-08,0.79634
2022-12-09,0.81786
2022-12-10,0.5004
2022-12-11,0.51116
2022-12-12,0.91471
2022-12-13,1.10304
2022-12-14,0.98466
2022-12-15,0.79634
2022-12-16,0.78019
2022-12-17,0.51654
2022-12-18,0.54882
2022-12-19,0.75329
2022-12-20,0.85552
2022-12-21,0.73715
2022-12-22,0.84476
2022-12-23,0.65106
2022-12-24,0.43045
2022-12-25,0.41431
2022-12-26,0.93623
2022-12-27,1.00618
2022-12-28,1.19451
2022-12-29,0.947
2022-12-30,0.6403
2022-12-31,0.47888
2023-01-01,0.52192
2023-01-02,1.08689
2023-01-03,1.02232
2023-01-04,0.90933
2023-01-05,0.89857
2023-01-06,0.75867
2023-01-07,0.48964
2023-01-08,0.56497
2023-01-09,0.85014
2023-01-10,0.9739
2023-01-11,0.9739
2023-01-12,0.84476
2023-01-13,0.86629
2023-01-14,0.41969
2023-01-15,0.50578
2023-01-16,0.834
2023-01-17,0.80172
2023-01-18,0.78019
2023-01-19,0.75329
2023-01-20,0.52192
2023-01-21,0.37664
2023-01-22,0.34974
2023-01-23,0.51654
2023-01-24,0.70486
2023-01-25,1.02771
2023-01-26,1.10842
2023-01-27,0.94161
2023-01-28,0.71563
2023-01-29,0.59725
2023-01-30,1.17298
2023-01-31,1.05461
2023-02-01,1.32902
2023-02-02,1.32364
2023-02-03,1.25369
2023-02-04,0.60801
2023-02-05,0.6672
2023-02-06,0.97928
2023-02-07,1.0008
2023-02-08,0.96852
2023-02-09,1.04385
2023-02-10,0.84476
2023-02-11,0.48426
2023-02-12,0.56497
2023-02-13,1.03309
2023-02-14,1.03309
2023-02-15,0.79634
2023-02-16,0.93085
2023-02-17,0.79634
2023-02-18,0.37126
2023-02-19,0.48426
2023-02-20,1.00618
2023-02-21,0.92547
2023-02-22,0.74253
2023-02-23,0.81786
2023-02-24,0.96314
2023-02-25,0.50578
2023-02-26,0.55959
2023-02-27,0.79634
2023-02-28,0.834
2023-03-01,0.72101
2023-03-02,1.19989
2023-03-03,0.95238
2023-03-04,0.60801
2023-03-05,0.78019
2023-03-06,1.25369
2023-03-07,1.11918
2023-03-08,0.99004
2023-03-09,1.1407
2023-03-10,0.97928
2023-03-11,0.39278
2023-03-12,0.57035
2023-03-13,0.90395
2023-03-14,0.92547
2023-03-15,0.97928
2023-03-16,0.92009
2023-03-17,0.6941
2023-03-18,0.54882
2023-03-19,0.40355
2023-03-20,1.03847
2023-03-21,0.91471
2023-03-22,0.86629
2023-03-23,0.71563
2023-03-24,0.68334
2023-03-25,0.43045
2023-03-26,0.43045
2023-03-27,0.78557
2023-03-28,0.8609
2023-03-29,0.92009
2023-03-30,0.87167
2023-03-31,0.82324
2023-04-01,0.4735
2023-04-02,0.44659
2023-04-03,0.95238
2023-04-04,0.85552
2023-04-05,0.81786
2023-04-06,0.79634
2023-04-07,0.62415
2023-04-08,0.48426
2023-04-09,0.43045
2023-04-10,0.78557
2023-04-11,0.71563
2023-04-12,0.59187
2023-04-13,0.73177
2023-04-14,0.58649
2023-04-15,0.33898
2023-04-16,0.21522
2023-04-17,0.77481
2023-04-18,0.80172
2023-04-19,0.69948
2023-04-20,0.59187
2023-04-21,0.58111
2023-04-22,0.29055
2023-04-23,0.41969
2023-04-24,0.78557
2023-04-25,0.73715
2023-04-26,0.78557
2023-04-27,0.78019
2023-04-28,0.62415
2023-04-29,0.36588
2023-04-30,0.39817
2023-05-01,0.63492
2023-05-02,1.15684
2023-05-03,1.31826
2023-05-04,1.1138
2023-05-05,0.58111
2023-05-06,0.73177
2023-05-07,0.65644
2023-05-08,1.00618
2023-05-09,1.01156
2023-05-10,1.0008
2023-05-11,0.87705
2023-05-12,0.6672
2023-05-13,0.40893
2023-05-14,0.37126
2023-05-15,0.8609
2023-05-16,0.96314
2023-05-17,0.93623
2023-05-18,0.82862
2023-05-19,0.84476
2023-05-20,0.36588
2023-05-21,0.3874
2023-05-22,0.83938
2023-05-23,0.77481
2023-05-24,0.81786
2023-05-25,0.73715
2023-05-26,0.62953
2023-05-27,0.37126
2023-05-28,0.48426
2023-05-29,0.65644
