date,안랩주가
2020-11-09,1.98662
2020-11-10,1.87658
2020-11-11,2.09863
2020-11-12,1.92534
2020-11-13,1.79356
2020-11-14,0.16934
2020-11-15,0.14561
2020-11-16,1.841
2020-11-17,1.79685
2020-11-18,2.07821
2020-11-19,1.78433
2020-11-20,1.66375
2020-11-21,0.15748
2020-11-22,0.15813
2020-11-23,1.71844
2020-11-24,1.6967
2020-11-25,1.67957
2020-11-26,1.68418
2020-11-27,1.5155
2020-11-28,0.15286
2020-11-29,0.14166
2020-11-30,1.49441
2020-12-01,1.41732
2020-12-02,1.64069
2020-12-03,1.49968
2020-12-04,1.56096
2020-12-05,0.17395
2020-12-06,0.1331
2020-12-07,1.55767
2020-12-08,1.53856
2020-12-09,1.6117
2020-12-10,1.62883
2020-12-11,1.49046
2020-12-12,0.15286
2020-12-13,0.12453
2020-12-14,1.39491
2020-12-15,1.32046
2020-12-16,1.44631
2020-12-17,1.75205
2020-12-18,1.65123
2020-12-19,0.66813
2020-12-20,3.45995
2020-12-21,12.96873
2020-12-22,7.20719
2020-12-23,5.2858
2020-12-24,4.40154
2020-12-25,0.52515
2020-12-26,0.39073
2020-12-27,0.42961
2020-12-28,4.25921
2020-12-29,3.63917
2020-12-30,4.00355
2020-12-31,0.9205
2021-01-01,0.68197
2021-01-02,0.7986
2021-01-03,0.86119
2021-01-04,8.51447
2021-01-05,7.56037
2021-01-06,7.19994
2021-01-07,10.98145
2021-01-08,10.94257
2021-01-09,1.30464
2021-01-10,1.16891
2021-01-11,9.46792
2021-01-12,7.9063
2021-01-13,7.00556
2021-01-14,6.3908
2021-01-15,6.17863
2021-01-16,0.66154
2021-01-17,0.69317
2021-01-18,5.59153
2021-01-19,6.10022
2021-01-20,5.18433
2021-01-21,4.69014
2021-01-22,4.45425
2021-01-23,0.58247
2021-01-24,0.45333
2021-01-25,4.2513
2021-01-26,4.22297
2021-01-27,4.49444
2021-01-28,4.75999
2021-01-29,4.20584
2021-01-30,0.45465
2021-01-31,0.38085
2021-02-01,3.99301
2021-02-02,3.83685
2021-02-03,4.29941
2021-02-04,5.08944
2021-02-05,4.25328
2021-02-06,0.45596
2021-02-07,0.40193
2021-02-08,3.71561
2021-02-09,3.28336
2021-02-10,3.14894
2021-02-11,0.42499
2021-02-12,0.30046
2021-02-13,0.30244
2021-02-14,0.36833
2021-02-15,3.83487
2021-02-16,3.34728
2021-02-17,3.2089
2021-02-18,3.92185
2021-02-19,4.24537
2021-02-20,0.53042
2021-02-21,0.44542
2021-02-22,5.10657
2021-02-23,5.47095
2021-02-24,4.77185
2021-02-25,4.47402
2021-02-26,3.94689
2021-02-27,0.4441
2021-02-28,0.4474
2021-03-01,0.93499
2021-03-02,5.37607
2021-03-03,4.46347
2021-03-04,6.27087
2021-03-05,4.82785
2021-03-06,0.5884
2021-03-07,0.54096
2021-03-08,5.76878
2021-03-09,5.24429
2021-03-10,5.50258
2021-03-11,5.65545
2021-03-12,4.94119
2021-03-13,0.61081
2021-03-14,0.64046
2021-03-15,6.31898
2021-03-16,6.63328
2021-03-17,6.19444
2021-03-18,5.67126
2021-03-19,6.3137
2021-03-20,1.86867
2021-03-21,1.03383
2021-03-22,7.69083
2021-03-23,15.60768
2021-03-24,6.82897
2021-03-25,4.92537
2021-03-26,4.09646
2021-03-27,0.54228
2021-03-28,0.46519
2021-03-29,3.6708
2021-03-30,3.71297
2021-03-31,3.39735
2021-04-01,3.01584
2021-04-02,4.17751
2021-04-03,0.48891
2021-04-04,0.45992
2021-04-05,4.16696
2021-04-06,3.92646
2021-04-07,5.28778
2021-04-08,5.63634
2021-04-09,4.05099
2021-04-10,0.43685
2021-04-11,0.38612
2021-04-12,3.50278
2021-04-13,3.13181
2021-04-14,3.04352
2021-04-15,2.84057
2021-04-16,2.89856
2021-04-17,0.32616
2021-04-18,0.29058
2021-04-19,2.90712
2021-04-20,2.47487
2021-04-21,2.30685
2021-04-22,2.27193
2021-04-23,2.17441
2021-04-24,0.26224
2021-04-25,0.23127
2021-04-26,2.23173
2021-04-27,2.03933
2021-04-28,2.03538
2021-04-29,2.3879
2021-04-30,2.19484
2021-05-01,0.2629
2021-05-02,0.17922
2021-05-03,2.24294
2021-05-04,2.12763
2021-05-05,0.30968
2021-05-06,2.01429
2021-05-07,2.15596
2021-05-08,0.22271
2021-05-09,0.19174
2021-05-10,2.64356
2021-05-11,2.37472
2021-05-12,2.08216
2021-05-13,1.8891
2021-05-14,1.98398
2021-05-15,0.22534
2021-05-16,0.18976
2021-05-17,1.91282
2021-05-18,1.80674
2021-05-19,0.26751
2021-05-20,2.02418
2021-05-21,1.88119
2021-05-22,0.18383
2021-05-23,0.13112
2021-05-24,1.75007
2021-05-25,1.84891
2021-05-26,1.73426
2021-05-27,1.76984
2021-05-28,1.65848
2021-05-29,0.21414
2021-05-30,0.16077
2021-05-31,1.71449
2021-06-01,1.99914
2021-06-02,1.88778
2021-06-03,2.16255
2021-06-04,2.38131
2021-06-05,0.22139
2021-06-06,0.1924
2021-06-07,2.19022
2021-06-08,1.93061
2021-06-09,1.97081
2021-06-10,2.21263
2021-06-11,2.14871
2021-06-12,0.22205
2021-06-13,0.26356
2021-06-14,2.40503
2021-06-15,2.25414
2021-06-16,2.67848
2021-06-17,2.29829
2021-06-18,2.16123
2021-06-19,0.21414
2021-06-20,0.2036
2021-06-21,2.11115
2021-06-22,1.96619
2021-06-23,1.72371
2021-06-24,1.81991
2021-06-25,1.67034
2021-06-26,0.18186
2021-06-27,0.12321
2021-06-28,1.6934
2021-06-29,1.97212
2021-06-30,1.95433
2021-07-01,2.10061
2021-07-02,1.83375
2021-07-03,0.18383
2021-07-04,0.16472
2021-07-05,1.76259
2021-07-06,1.67495
2021-07-07,1.82057
2021-07-08,1.75336
2021-07-09,1.52143
2021-07-10,0.13178
2021-07-11,0.12387
2021-07-12,1.67759
2021-07-13,1.5748
2021-07-14,1.43643
2021-07-15,1.40084
2021-07-16,1.18802
2021-07-17,0.11003
2021-07-18,0.11794
2021-07-19,1.42918
2021-07-20,1.3936
2021-07-21,1.37251
2021-07-22,1.43181
2021-07-23,1.27038
2021-07-24,0.1186
2021-07-25,0.13837
2021-07-26,1.22162
2021-07-27,1.32771
2021-07-28,1.18143
2021-07-29,1.22162
2021-07-30,1.17418
2021-07-31,0.1331
2021-08-01,0.1331
2021-08-02,1.55833
2021-08-03,1.56755
2021-08-04,1.60972
2021-08-05,1.43906
2021-08-06,1.22689
2021-08-07,0.14693
2021-08-08,0.12124
2021-08-09,1.67825
2021-08-10,1.38701
2021-08-11,1.32441
2021-08-12,1.46476
2021-08-13,1.40414
2021-08-14,0.1331
2021-08-15,0.12255
2021-08-16,0.48166
2021-08-17,1.89767
2021-08-18,1.5122
2021-08-19,1.48914
2021-08-20,1.51681
2021-08-21,0.17395
2021-08-22,0.15813
2021-08-23,1.90755
2021-08-24,1.63937
2021-08-25,1.43116
2021-08-26,1.21042
2021-08-27,1.22426
2021-08-28,0.1153
2021-08-29,0.11003
2021-08-30,1.27236
2021-08-31,1.3165
2021-09-01,1.30464
2021-09-02,1.21437
2021-09-03,1.25984
2021-09-04,0.12651
2021-09-05,0.10608
2021-09-06,1.22887
2021-09-07,1.19658
2021-09-08,1.27829
2021-09-09,1.18933
2021-09-10,1.20647
2021-09-11,0.14825
2021-09-12,0.11662
2021-09-13,1.72174
2021-09-14,1.42193
2021-09-15,1.246
2021-09-16,1.69011
2021-09-17,1.59984
2021-09-18,0.15945
2021-09-19,0.16275
2021-09-20,0.10344
2021-09-21,0.09356
2021-09-22,0.13573
2021-09-23,1.52209
2021-09-24,1.35802
2021-09-25,0.14298
2021-09-26,0.10806
2021-09-27,1.76127
2021-09-28,1.501
2021-09-29,1.43774
2021-09-30,1.40678
2021-10-01,1.3936
2021-10-02,0.13903
2021-10-03,0.0962
2021-10-04,0.1779
2021-10-05,1.30464
2021-10-06,1.26445
2021-10-07,1.50891
2021-10-08,1.83046
2021-10-09,0.14891
2021-10-10,0.13771
2021-10-11,0.21019
2021-10-12,1.7672
2021-10-13,2.14608
2021-10-14,2.03011
2021-10-15,1.72437
2021-10-16,0.1779
2021-10-17,0.15879
2021-10-18,1.53197
2021-10-19,1.42918
2021-10-20,1.99518
2021-10-21,1.87592
2021-10-22,2.12367
2021-10-23,0.24972
2021-10-24,0.36965
2021-10-25,3.21945
2021-10-26,2.31146
2021-10-27,2.2772
2021-10-28,2.12236
2021-10-29,2.41425
2021-10-30,0.27608
2021-10-31,0.61147
2021-11-01,5.20936
2021-11-02,3.61414
2021-11-03,2.72394
2021-11-04,2.5289
2021-11-05,3.53375
2021-11-06,0.46123
2021-11-07,0.38414
2021-11-08,3.24712
2021-11-09,2.64158
2021-11-10,2.181
2021-11-11,2.02549
2021-11-12,1.99716
2021-11-13,0.24248
2021-11-14,0.19569
2021-11-15,2.12763
2021-11-16,1.99387
2021-11-17,1.82255
2021-11-18,1.83639
2021-11-19,1.756
2021-11-20,0.22271
2021-11-21,0.18581
2021-11-22,1.82057
2021-11-23,1.63081
2021-11-24,1.54778
2021-11-25,1.48123
2021-11-26,1.45553
2021-11-27,0.23523
2021-11-28,0.17527
2021-11-29,1.4496
2021-11-30,1.56228
2021-12-01,1.47926
2021-12-02,1.47662
2021-12-03,1.5636
2021-12-04,0.20492
2021-12-05,0.17592
2021-12-06,1.50891
2021-12-07,1.38042
2021-12-08,1.41468
2021-12-09,1.38108
2021-12-10,1.41864
2021-12-11,0.18976
2021-12-12,0.18844
2021-12-13,1.88251
2021-12-14,1.45356
2021-12-15,1.47662
2021-12-16,1.41929
2021-12-17,1.64398
2021-12-18,0.25302
2021-12-19,0.18976
2021-12-20,1.62949
2021-12-21,1.52406
2021-12-22,1.99123
2021-12-23,2.26007
2021-12-24,2.83332
2021-12-25,0.37096
2021-12-26,0.46651
2021-12-27,4.17223
2021-12-28,4.10371
2021-12-29,3.85596
2021-12-30,11.05129
2021-12-31,2.78588
2022-01-01,1.63081
2022-01-02,2.2548
2022-01-03,12.10687
2022-01-04,12.26633
2022-01-05,21.51352
2022-01-06,17.27934
2022-01-07,13.86485
2022-01-08,1.926
2022-01-09,1.8667
2022-01-10,14.48094
2022-01-11,12.14179
2022-01-12,10.10311
2022-01-13,8.50064
2022-01-14,7.51161
2022-01-15,1.05821
2022-01-16,1.09181
2022-01-17,9.60366
2022-01-18,7.84107
2022-01-19,6.58254
2022-01-20,6.12723
2022-01-21,6.14832
2022-01-22,0.75313
2022-01-23,0.93961
2022-01-24,5.95987
2022-01-25,5.75429
2022-01-26,5.34708
2022-01-27,5.05781
2022-01-28,4.79227
2022-01-29,0.59236
2022-01-30,0.3993
2022-01-31,0.39271
2022-02-01,0.42434
2022-02-02,0.4441
2022-02-03,5.03541
2022-02-04,5.47622
2022-02-05,0.79267
2022-02-06,0.73864
2022-02-07,6.94956
2022-02-08,6.29921
2022-02-09,5.82281
2022-02-10,5.38134
2022-02-11,5.06704
2022-02-12,0.79728
2022-02-13,1.20844
2022-02-14,6.58122
2022-02-15,5.56781
2022-02-16,5.66138
2022-02-17,5.16061
2022-02-18,5.08747
2022-02-19,0.64573
2022-02-20,1.64728
2022-02-21,6.1068
2022-02-22,5.0644
2022-02-23,4.71123
2022-02-24,5.30886
2022-02-25,5.6482
2022-02-26,0.86383
2022-02-27,1.56887
2022-02-28,7.422
2022-03-01,1.59522
2022-03-02,6.37103
2022-03-03,22.62115
2022-03-04,11.74908
2022-03-05,2.14476
2022-03-06,1.89305
2022-03-07,10.62959
2022-03-08,12.78423
2022-03-09,2.70879
2022-03-10,17.04938
2022-03-11,19.70151
2022-03-12,4.44305
2022-03-13,5.92758
2022-03-14,31.8835
2022-03-15,19.22841
2022-03-16,15.59121
2022-03-17,14.74252
2022-03-18,21.07402
2022-03-19,5.40177
2022-03-20,2.45774
2022-03-21,30.56501
2022-03-22,47.25793
2022-03-23,86.28339
2022-03-24,100.0
2022-03-25,57.97845
2022-03-26,6.97064
2022-03-27,5.08088
2022-03-28,38.56027
2022-03-29,32.91865
2022-03-30,43.2122
2022-03-31,26.92122
2022-04-01,20.64573
2022-04-02,2.45972
2022-04-03,1.89371
2022-04-04,17.61341
2022-04-05,14.83938
2022-04-06,13.99532
2022-04-07,13.16047
2022-04-08,11.59819
2022-04-09,1.27565
2022-04-10,0.89809
2022-04-11,10.70668
2022-04-12,9.9318
2022-04-13,10.04381
2022-04-14,10.47804
2022-04-15,10.32583
2022-04-16,1.21767
2022-04-17,0.96596
2022-04-18,10.33242
2022-04-19,9.52459
2022-04-20,8.25289
2022-04-21,8.08355
2022-04-22,7.46878
2022-04-23,0.94883
2022-04-24,0.77488
2022-04-25,19.66461
2022-04-26,11.90656
2022-04-27,11.22722
2022-04-28,10.64079
2022-04-29,9.45343
2022-04-30,0.88426
2022-05-01,0.69317
2022-05-02,11.26873
2022-05-03,11.77873
2022-05-04,9.70184
2022-05-05,1.42654
2022-05-06,16.54004
2022-05-07,1.34154
2022-05-08,1.3824
2022-05-09,12.69067
2022-05-10,10.37261
2022-05-11,11.61005
2022-05-12,10.88129
2022-05-13,10.08796
2022-05-14,0.906
2022-05-15,0.71162
2022-05-16,8.77804
2022-05-17,7.87269
2022-05-18,7.49843
2022-05-19,7.19994
2022-05-20,6.88762
2022-05-21,0.77092
2022-05-22,0.58116
2022-05-23,9.39874
2022-05-24,8.03413
2022-05-25,7.41014
2022-05-26,8.37478
2022-05-27,8.01897
2022-05-28,0.78344
2022-05-29,0.59961
2022-05-30,7.82262
2022-05-31,7.63483
2022-06-01,1.45553
2022-06-02,10.09521
2022-06-03,7.84238
2022-06-04,0.71689
2022-06-05,0.54953
2022-06-06,0.79003
2022-06-07,6.52653
2022-06-08,6.21421
2022-06-09,5.76878
2022-06-10,5.26076
2022-06-11,0.4922
2022-06-12,0.44278
2022-06-13,5.88343
2022-06-14,5.54277
2022-06-15,5.14413
2022-06-16,5.24297
2022-06-17,4.872
2022-06-18,0.50472
2022-06-19,0.36701
2022-06-20,4.93657
2022-06-21,4.42723
2022-06-22,4.73956
2022-06-23,4.81599
2022-06-24,4.96359
2022-06-25,0.46255
2022-06-26,0.34131
2022-06-27,4.47336
2022-06-28,3.94162
2022-06-29,3.71297
2022-06-30,3.66158
2022-07-01,3.8039
2022-07-02,0.36635
2022-07-03,0.23984
2022-07-04,3.76239
2022-07-05,3.75053
2022-07-06,4.57747
2022-07-07,4.21968
2022-07-08,4.60316
2022-07-09,0.43554
2022-07-10,0.35779
2022-07-11,5.23045
2022-07-12,4.52871
2022-07-13,4.24142
2022-07-14,4.80216
2022-07-15,4.13336
2022-07-16,0.40852
2022-07-17,0.29189
2022-07-18,4.10634
2022-07-19,3.68859
2022-07-20,3.56274
2022-07-21,3.5522
2022-07-22,3.18255
2022-07-23,0.31298
2022-07-24,0.22732
2022-07-25,3.1529
2022-07-26,2.78983
2022-07-27,2.91569
2022-07-28,3.20429
2022-07-29,3.38747
2022-07-30,0.42565
2022-07-31,0.31298
2022-08-01,3.96995
2022-08-02,3.22933
2022-08-03,3.51266
2022-08-04,3.43886
2022-08-05,3.05208
2022-08-06,0.30968
2022-08-07,0.27081
2022-08-08,3.26228
2022-08-09,3.15751
2022-08-10,3.24383
2022-08-11,3.28204
2022-08-12,2.82476
2022-08-13,0.31166
2022-08-14,0.21678
2022-08-15,0.29651
2022-08-16,3.18848
2022-08-17,3.12917
2022-08-18,2.80631
2022-08-19,2.50189
2022-08-20,0.26488
2022-08-21,0.20887
2022-08-22,2.6877
2022-08-23,2.49201
2022-08-24,2.4729
2022-08-25,2.49135
2022-08-26,2.37011
2022-08-27,0.26027
2022-08-28,0.1779
2022-08-29,2.49991
2022-08-30,2.80565
2022-08-31,2.83728
2022-09-01,2.69495
2022-09-02,2.39778
2022-09-03,0.28069
2022-09-04,0.2405
2022-09-05,2.44325
2022-09-06,2.08677
2022-09-07,2.24162
2022-09-08,2.07162
2022-09-09,0.19899
2022-09-10,0.14693
2022-09-11,0.15286
2022-09-12,0.18186
2022-09-13,2.60204
2022-09-14,2.35166
2022-09-15,2.0927
2022-09-16,2.44061
2022-09-17,0.33934
2022-09-18,0.3031
2022-09-19,2.73778
2022-09-20,2.40108
2022-09-21,2.29829
2022-09-22,2.39976
2022-09-23,2.29235
2022-09-24,0.28662
2022-09-25,0.16275
2022-09-26,2.66266
2022-09-27,2.72724
2022-09-28,2.79313
2022-09-29,2.50189
2022-09-30,2.41491
2022-10-01,0.26817
2022-10-02,0.19372
2022-10-03,0.2517
2022-10-04,2.45642
2022-10-05,2.26534
2022-10-06,2.54801
2022-10-07,2.35627
2022-10-08,0.28992
2022-10-09,0.19569
2022-10-10,0.32879
2022-10-11,2.49201
2022-10-12,2.38592
2022-10-13,2.351
2022-10-14,2.62774
2022-10-15,0.3143
2022-10-16,0.25434
2022-10-17,2.9572
2022-10-18,2.75623
2022-10-19,2.47356
2022-10-20,2.30685
2022-10-21,2.3253
2022-10-22,0.24775
2022-10-23,0.19042
2022-10-24,2.36681
2022-10-25,2.21658
2022-10-26,2.25018
2022-10-27,2.28511
2022-10-28,2.1329
2022-10-29,0.24182
2022-10-30,0.14759
2022-10-31,2.31146
2022-11-01,2.39119
2022-11-02,2.07557
2022-11-03,2.09205
2022-11-04,2.00968
2022-11-05,0.20953
2022-11-06,0.16538
2022-11-07,2.17243
2022-11-08,2.21987
2022-11-09,2.23701
2022-11-10,1.93588
2022-11-11,2.76809
2022-11-12,0.30837
2022-11-13,0.21875
2022-11-14,2.4808
2022-11-15,2.27391
2022-11-16,2.20604
2022-11-17,2.04526
2022-11-18,2.06437
2022-11-19,0.226
2022-11-20,0.17592
2022-11-21,1.93786
2022-11-22,2.29697
2022-11-23,2.33518
2022-11-24,2.32266
2022-11-25,2.0077
2022-11-26,0.21282
2022-11-27,0.17263
2022-11-28,2.02352
2022-11-29,2.44588
2022-11-30,2.29433
2022-12-01,2.39251
2022-12-02,1.94972
2022-12-03,0.18713
2022-12-04,0.15945
2022-12-05,2.14937
2022-12-06,2.01561
2022-12-07,2.78983
2022-12-08,2.65344
2022-12-09,2.63499
2022-12-10,0.27937
2022-12-11,0.20689
2022-12-12,2.2515
2022-12-13,2.19681
2022-12-14,2.49662
2022-12-15,2.2548
2022-12-16,2.34441
2022-12-17,0.24248
2022-12-18,0.22468
2022-12-19,4.62359
2022-12-20,3.27941
2022-12-21,2.95918
2022-12-22,2.93941
2022-12-23,2.53879
2022-12-24,0.26751
2022-12-25,0.23391
2022-12-26,2.64487
2022-12-27,2.51243
2022-12-28,2.68704
2022-12-29,2.46104
2022-12-30,0.76631
2022-12-31,0.24182
2023-01-01,0.2774
2023-01-02,2.55592
2023-01-03,2.77863
2023-01-04,2.66398
2023-01-05,2.83596
2023-01-06,2.84321
2023-01-07,0.41775
2023-01-08,0.49879
2023-01-09,4.88386
2023-01-10,3.88561
2023-01-11,3.14301
2023-01-12,2.91766
2023-01-13,2.74701
2023-01-14,0.38414
2023-01-15,0.29123
2023-01-16,2.86166
2023-01-17,2.6284
2023-01-18,3.10545
2023-01-19,2.78259
2023-01-20,2.46433
2023-01-21,0.3993
2023-01-22,0.32813
2023-01-23,0.3367
2023-01-24,0.47705
2023-01-25,13.89648
2023-01-26,21.54053
2023-01-27,14.6997
2023-01-28,1.71778
2023-01-29,1.41534
2023-01-30,10.42137
2023-01-31,10.38645
2023-02-01,14.99752
2023-02-02,10.94257
2023-02-03,9.38226
2023-02-04,1.15178
2023-02-05,1.50891
2023-02-06,13.31729
2023-02-07,10.78443
2023-02-08,8.89599
2023-02-09,7.79428
2023-02-10,7.89839
2023-02-11,0.90337
2023-02-12,0.81507
2023-02-13,6.997
2023-02-14,6.34401
2023-02-15,5.9032
2023-02-16,6.23991
2023-02-17,5.32665
2023-02-18,0.62794
2023-02-19,0.5067
2023-02-20,5.21529
2023-02-21,4.63413
2023-02-22,4.31983
2023-02-23,4.56758
2023-02-24,3.86782
2023-02-25,0.57259
2023-02-26,0.5067
2023-02-27,3.87902
2023-02-28,4.06549
2023-03-01,0.60488
2023-03-02,4.09185
2023-03-03,3.5377
2023-03-04,0.58313
2023-03-05,0.47639
2023-03-06,4.79557
2023-03-07,4.30797
2023-03-08,6.06991
2023-03-09,6.88235
2023-03-10,4.76526
2023-03-11,0.48759
2023-03-12,0.36899
2023-03-13,4.04572
2023-03-14,3.59634
2023-03-15,3.3084
2023-03-16,2.96972
2023-03-17,2.9908
2023-03-18,0.29255
2023-03-19,0.22007
2023-03-20,2.74239
2023-03-21,2.47356
2023-03-22,2.39053
2023-03-23,2.44127
2023-03-24,2.24887
2023-03-25,0.22468
2023-03-26,0.18251
2023-03-27,2.27259
2023-03-28,2.17902
2023-03-29,2.16123
2023-03-30,2.10654
2023-03-31,2.44852
2023-04-01,0.26224
2023-04-02,0.2181
2023-04-03,2.11247
2023-04-04,2.03406
2023-04-05,2.07228
2023-04-06,1.9886
2023-04-07,2.10522
2023-04-08,0.21217
2023-04-09,0.18449
2023-04-10,2.07294
2023-04-11,2.23701
2023-04-12,2.03274
2023-04-13,2.14278
2023-04-14,2.11379
2023-04-15,0.23786
2023-04-16,0.23523
2023-04-17,2.02286
2023-04-18,1.93127
2023-04-19,1.76259
2023-04-20,1.79356
2023-04-21,1.79817
2023-04-22,0.23259
2023-04-23,0.16077
2023-04-24,1.87856
2023-04-25,1.87131
2023-04-26,1.83046
2023-04-27,1.79422
2023-04-28,1.67495
2023-04-29,0.22007
2023-04-30,0.17922
2023-05-01,0.42697
2023-05-02,1.97805
2023-05-03,1.72108
2023-05-04,1.66309
2023-05-05,0.26356
2023-05-06,0.19701
2023-05-07,0.14891
2023-05-08,1.81003
2023-05-09,1.61236
2023-05-10,1.62488
2023-05-11,1.56557
2023-05-12,1.49441
2023-05-13,0.20887
2023-05-14,0.15023
2023-05-15,1.5603
2023-05-16,1.59391
2023-05-17,1.62356
2023-05-18,1.62619
2023-05-19,1.64398
2023-05-20,0.7953
2023-05-21,0.55414
2023-05-22,2.0927
2023-05-23,1.8298
2023-05-24,1.59852
2023-05-25,1.78763
2023-05-26,1.51484
2023-05-27,0.17395
2023-05-28,0.16472
2023-05-29,0.25499
