date,미국주식시장시간
2021-03-26,8.05194
2021-03-27,7.44588
2021-03-28,2.07792
2021-03-29,8.74458
2021-03-30,7.44588
2021-03-31,10.64935
2021-04-01,11.77489
2021-04-02,34.11255
2021-04-03,12.64069
2021-04-04,2.5974
2021-04-05,11.16883
2021-04-06,9.17748
2021-04-07,7.18614
2021-04-08,7.27272
2021-04-09,5.71428
2021-04-10,3.54978
2021-04-11,2.42424
2021-04-12,7.3593
2021-04-13,11.16883
2021-04-14,15.32467
2021-04-15,8.2251
2021-04-16,8.57142
2021-04-17,4.15584
2021-04-18,3.80952
2021-04-19,9.69696
2021-04-20,9.17748
2021-04-21,8.39826
2021-04-22,7.70562
2021-04-23,6.83982
2021-04-24,3.72294
2021-04-25,2.1645
2021-04-26,7.7922
2021-04-27,8.05194
2021-04-28,6.14718
2021-04-29,6.83982
2021-04-30,5.71428
2021-05-01,3.29004
2021-05-02,2.07792
2021-05-03,6.83982
2021-05-04,8.658
2021-05-05,8.48484
2021-05-06,6.23376
2021-05-07,5.88744
2021-05-08,2.94372
2021-05-09,1.99134
2021-05-10,6.23376
2021-05-11,10.56277
2021-05-12,10.04329
2021-05-13,12.98701
2021-05-14,8.48484
2021-05-15,4.15584
2021-05-16,2.77056
2021-05-17,5.45454
2021-05-18,6.40692
2021-05-19,7.18614
2021-05-20,5.54112
2021-05-21,5.88744
2021-05-22,2.94372
2021-05-23,1.99134
2021-05-24,5.88744
2021-05-25,6.0606
2021-05-26,6.58008
2021-05-27,5.54112
2021-05-28,7.3593
2021-05-29,2.85714
2021-05-30,1.03896
2021-05-31,17.48917
2021-06-01,8.91774
2021-06-02,6.66666
2021-06-03,11.25541
2021-06-04,8.91774
2021-06-05,4.50216
2021-06-06,0.77922
2021-06-07,6.75324
2021-06-08,5.36796
2021-06-09,5.80086
2021-06-10,7.44588
2021-06-11,6.14718
2021-06-12,3.37662
2021-06-13,1.38528
2021-06-14,5.88744
2021-06-15,5.36796
2021-06-16,4.58874
2021-06-17,6.40692
2021-06-18,9.43722
2021-06-19,3.37662
2021-06-20,1.38528
2021-06-21,5.71428
2021-06-22,5.02164
2021-06-23,7.44588
2021-06-24,6.23376
2021-06-25,6.32034
2021-06-26,3.11688
2021-06-27,1.90476
2021-06-28,7.61904
2021-06-29,7.61904
2021-06-30,5.97402
2021-07-01,5.80086
2021-07-02,5.45454
2021-07-03,4.15584
2021-07-04,2.1645
2021-07-05,23.72294
2021-07-06,12.72727
2021-07-07,7.01298
2021-07-08,8.74458
2021-07-09,7.44588
2021-07-10,3.8961
2021-07-11,2.07792
2021-07-12,6.9264
2021-07-13,6.4935
2021-07-14,5.6277
2021-07-15,5.54112
2021-07-16,6.40692
2021-07-17,3.20346
2021-07-18,1.81818
2021-07-19,8.31168
2021-07-20,10.73593
2021-07-21,7.53246
2021-07-22,6.83982
2021-07-23,4.93506
2021-07-24,3.8961
2021-07-25,1.7316
2021-07-26,5.88744
2021-07-27,4.06926
2021-07-28,4.84848
2021-07-29,5.1948
2021-07-30,5.02164
2021-07-31,2.25108
2021-08-01,0.77922
2021-08-02,4.67532
2021-08-03,6.40692
2021-08-04,5.88744
2021-08-05,5.02164
2021-08-06,7.01298
2021-08-07,3.0303
2021-08-08,0.69264
2021-08-09,4.93506
2021-08-10,6.32034
2021-08-11,4.50216
2021-08-12,5.54112
2021-08-13,6.66666
2021-08-14,3.29004
2021-08-15,1.12554
2021-08-16,6.75324
2021-08-17,8.2251
2021-08-18,8.48484
2021-08-19,9.69696
2021-08-20,7.44588
2021-08-21,2.77056
2021-08-22,1.38528
2021-08-23,5.54112
2021-08-24,6.14718
2021-08-25,6.83982
2021-08-26,5.80086
2021-08-27,4.329
2021-08-28,3.54978
2021-08-29,1.81818
2021-08-30,7.7922
2021-08-31,9.43722
2021-09-01,8.48484
2021-09-02,6.75324
2021-09-03,7.01298
2021-09-04,2.68398
2021-09-05,2.5974
2021-09-06,18.18181
2021-09-07,9.5238
2021-09-08,5.6277
2021-09-09,4.329
2021-09-10,5.45454
2021-09-11,4.15584
2021-09-12,1.81818
2021-09-13,5.71428
2021-09-14,5.02164
2021-09-15,5.02164
2021-09-16,3.98268
2021-09-17,5.1948
2021-09-18,3.8961
2021-09-19,1.12554
2021-09-20,5.45454
2021-09-21,7.96536
2021-09-22,5.36796
2021-09-23,6.58008
2021-09-24,5.88744
2021-09-25,3.98268
2021-09-26,1.47186
2021-09-27,7.09956
2021-09-28,8.05194
2021-09-29,10.64935
2021-09-30,6.0606
2021-10-01,5.71428
2021-10-02,3.4632
2021-10-03,1.21212
2021-10-04,5.36796
2021-10-05,6.75324
2021-10-06,5.80086
2021-10-07,5.71428
2021-10-08,4.24242
2021-10-09,2.33766
2021-10-10,0.4329
2021-10-11,3.11688
2021-10-12,4.84848
2021-10-13,4.93506
2021-10-14,3.29004
2021-10-15,3.98268
2021-10-16,2.33766
2021-10-17,0.8658
2021-10-18,3.29004
2021-10-19,4.84848
2021-10-20,4.06926
2021-10-21,3.37662
2021-10-22,4.84848
2021-10-23,3.72294
2021-10-24,1.38528
2021-10-25,6.14718
2021-10-26,8.13852
2021-10-27,5.6277
2021-10-28,5.54112
2021-10-29,7.96536
2021-10-30,4.50216
2021-10-31,1.55844
2021-11-01,15.58441
2021-11-02,12.03463
2021-11-03,7.96536
2021-11-04,7.18614
2021-11-05,10.30303
2021-11-06,7.27272
2021-11-07,3.80952
2021-11-08,36.88311
2021-11-09,25.1948
2021-11-10,18.00865
2021-11-11,16.01731
2021-11-12,13.24675
2021-11-13,5.80086
2021-11-14,2.94372
2021-11-15,14.19913
2021-11-16,13.16017
2021-11-17,19.91341
2021-11-18,20.0
2021-11-19,14.02597
2021-11-20,7.01298
2021-11-21,3.98268
2021-11-22,13.41991
2021-11-23,11.86147
2021-11-24,12.20779
2021-11-25,19.82683
2021-11-26,18.00865
2021-11-27,8.74458
2021-11-28,3.37662
2021-11-29,13.07359
2021-11-30,13.50649
2021-12-01,10.47619
2021-12-02,11.42857
2021-12-03,7.96536
2021-12-04,5.36796
2021-12-05,1.90476
2021-12-06,10.99567
2021-12-07,8.48484
2021-12-08,8.658
2021-12-09,6.58008
2021-12-10,7.61904
2021-12-11,3.0303
2021-12-12,1.21212
2021-12-13,6.58008
2021-12-14,9.26406
2021-12-15,6.66666
2021-12-16,6.83982
2021-12-17,8.39826
2021-12-18,3.80952
2021-12-19,2.1645
2021-12-20,8.39826
2021-12-21,8.2251
2021-12-22,6.32034
2021-12-23,6.58008
2021-12-24,9.78354
2021-12-25,4.24242
2021-12-26,2.1645
2021-12-27,6.83982
2021-12-28,7.27272
2021-12-29,3.29004
2021-12-30,4.7619
2021-12-31,8.39826
2022-01-01,3.29004
2022-01-02,0.95238
2022-01-03,9.87012
2022-01-04,8.31168
2022-01-05,6.23376
2022-01-06,9.61038
2022-01-07,5.80086
2022-01-08,3.29004
2022-01-09,1.47186
2022-01-10,6.0606
2022-01-11,6.9264
2022-01-12,7.3593
2022-01-13,6.4935
2022-01-14,4.15584
2022-01-15,2.68398
2022-01-16,2.5974
2022-01-17,11.25541
2022-01-18,9.00432
2022-01-19,7.87878
2022-01-20,6.0606
2022-01-21,6.83982
2022-01-22,4.93506
2022-01-23,1.81818
2022-01-24,9.0909
2022-01-25,12.46753
2022-01-26,11.42857
2022-01-27,11.94805
2022-01-28,11.42857
2022-01-29,6.32034
2022-01-30,3.37662
2022-01-31,7.27272
2022-02-01,9.17748
2022-02-02,10.12987
2022-02-03,11.68831
2022-02-04,13.07359
2022-02-05,4.50216
2022-02-06,2.42424
2022-02-07,9.17748
2022-02-08,6.23376
2022-02-09,6.0606
2022-02-10,7.3593
2022-02-11,5.71428
2022-02-12,4.58874
2022-02-13,1.81818
2022-02-14,6.75324
2022-02-15,7.87878
2022-02-16,5.88744
2022-02-17,6.4935
2022-02-18,5.36796
2022-02-19,4.329
2022-02-20,1.99134
2022-02-21,13.85281
2022-02-22,15.84415
2022-02-23,8.2251
2022-02-24,13.41991
2022-02-25,10.56277
2022-02-26,3.54978
2022-02-27,3.63636
2022-02-28,6.75324
2022-03-01,10.47619
2022-03-02,4.93506
2022-03-03,5.10822
2022-03-04,6.0606
2022-03-05,3.20346
2022-03-06,1.2987
2022-03-07,5.71428
2022-03-08,7.53246
2022-03-09,3.8961
2022-03-10,6.32034
2022-03-11,4.67532
2022-03-12,3.98268
2022-03-13,2.07792
2022-03-14,10.73593
2022-03-15,9.17748
2022-03-16,10.82251
2022-03-17,9.69696
2022-03-18,8.2251
2022-03-19,4.329
2022-03-20,0.60606
2022-03-21,6.83982
2022-03-22,4.58874
2022-03-23,6.23376
2022-03-24,5.80086
2022-03-25,5.28138
2022-03-26,3.11688
2022-03-27,1.38528
2022-03-28,6.23376
2022-03-29,6.66666
2022-03-30,7.09956
2022-03-31,5.36796
2022-04-01,5.71428
2022-04-02,1.90476
2022-04-03,1.47186
2022-04-04,5.1948
2022-04-05,6.4935
2022-04-06,4.41558
2022-04-07,4.50216
2022-04-08,4.58874
2022-04-09,1.99134
2022-04-10,0.51948
2022-04-11,3.98268
2022-04-12,5.88744
2022-04-13,5.02164
2022-04-14,5.1948
2022-04-15,12.98701
2022-04-16,3.8961
2022-04-17,0.60606
2022-04-18,2.33766
2022-04-19,1.21212
2022-04-20,2.5974
2022-04-21,3.37662
2022-04-22,3.29004
2022-04-23,1.03896
2022-04-24,0.69264
2022-04-25,2.94372
2022-04-26,2.68398
2022-04-27,5.71428
2022-04-28,3.63636
2022-04-29,3.29004
2022-04-30,2.07792
2022-05-01,1.55844
2022-05-02,2.5974
2022-05-03,2.68398
2022-05-04,2.07792
2022-05-05,3.29004
2022-05-06,5.1948
2022-05-07,1.64502
2022-05-08,1.21212
2022-05-09,4.67532
2022-05-10,7.09956
2022-05-11,5.88744
2022-05-12,4.93506
2022-05-13,3.72294
2022-05-14,1.90476
2022-05-15,0.77922
2022-05-16,4.84848
2022-05-17,6.23376
2022-05-18,4.06926
2022-05-19,7.70562
2022-05-20,3.80952
2022-05-21,2.42424
2022-05-22,0.69264
2022-05-23,1.55844
2022-05-24,2.07792
2022-05-25,2.07792
2022-05-26,1.7316
2022-05-27,4.15584
2022-05-28,1.90476
2022-05-30,6.58008
2022-05-31,3.4632
2022-06-01,1.81818
2022-06-02,2.68398
2022-06-03,2.07792
2022-06-04,0.60606
2022-06-06,1.47186
2022-06-07,1.64502
2022-06-08,2.25108
2022-06-09,1.7316
2022-06-10,2.25108
2022-06-11,1.21212
2022-06-12,0.60606
2022-06-13,3.11688
2022-06-14,3.20346
2022-06-15,2.68398
2022-06-16,3.54978
2022-06-17,2.68398
2022-06-18,1.12554
2022-06-19,0.69264
2022-06-20,3.54978
2022-06-21,2.85714
2022-06-22,2.25108
2022-06-23,2.42424
2022-06-24,1.55844
2022-06-25,0.77922
2022-06-27,1.99134
2022-06-28,2.51082
2022-06-29,1.99134
2022-06-30,1.03896
2022-07-01,0.8658
2022-07-02,0.95238
2022-07-03,0.4329
2022-07-04,2.68398
2022-07-05,1.7316
2022-07-06,1.03896
2022-07-07,1.12554
2022-07-08,1.12554
2022-07-09,0.77922
2022-07-11,1.03896
2022-07-12,1.7316
2022-07-13,2.85714
2022-07-14,1.81818
2022-07-15,1.99134
2022-07-16,0.8658
2022-07-18,1.12554
2022-07-19,1.90476
2022-07-20,2.1645
2022-07-21,2.77056
2022-07-22,2.25108
2022-07-23,0.95238
2022-07-24,0.4329
2022-07-25,1.64502
2022-07-26,1.64502
2022-07-27,1.21212
2022-07-28,2.25108
2022-07-29,3.20346
2022-07-30,1.99134
2022-07-31,0.4329
2022-08-01,1.99134
2022-08-02,1.47186
2022-08-03,3.20346
2022-08-04,2.33766
2022-08-05,2.51082
2022-08-06,0.69264
2022-08-08,2.94372
2022-08-09,2.33766
2022-08-10,1.55844
2022-08-11,2.33766
2022-08-12,1.64502
2022-08-13,0.8658
2022-08-14,0.60606
2022-08-15,2.25108
2022-08-16,1.90476
2022-08-17,2.5974
2022-08-18,1.99134
2022-08-19,1.7316
2022-08-20,0.77922
2022-08-21,0.51948
2022-08-22,1.47186
2022-08-23,2.33766
2022-08-24,1.47186
2022-08-25,3.11688
2022-08-26,1.2987
2022-08-27,1.47186
2022-08-28,1.03896
2022-08-29,2.1645
2022-08-30,1.21212
2022-08-31,1.21212
2022-09-01,1.21212
2022-09-02,1.64502
2022-09-03,1.64502
2022-09-05,4.15584
2022-09-06,3.11688
2022-09-07,1.7316
2022-09-08,1.7316
2022-09-09,1.47186
2022-09-10,1.55844
2022-09-12,1.90476
2022-09-13,4.329
2022-09-14,4.67532
2022-09-15,2.85714
2022-09-16,2.07792
2022-09-17,0.95238
2022-09-19,1.2987
2022-09-20,1.99134
2022-09-21,1.7316
2022-09-22,3.63636
2022-09-23,1.55844
2022-09-24,1.55844
2022-09-25,0.4329
2022-09-26,2.42424
2022-09-27,2.77056
2022-09-28,2.42424
2022-09-29,1.90476
2022-09-30,5.02164
2022-10-01,4.41558
2022-10-02,1.12554
2022-10-03,8.31168
2022-10-04,14.02597
2022-10-05,11.34199
2022-10-06,8.48484
2022-10-07,8.2251
2022-10-08,5.80086
2022-10-09,1.47186
2022-10-10,7.3593
2022-10-11,9.26406
2022-10-12,9.26406
2022-10-13,11.68831
2022-10-14,12.64069
2022-10-15,3.80952
2022-10-16,1.2987
2022-10-17,7.96536
2022-10-18,9.43722
2022-10-19,7.61904
2022-10-20,7.27272
2022-10-21,4.93506
2022-10-22,2.51082
2022-10-23,1.47186
2022-10-24,6.0606
2022-10-25,5.54112
2022-10-26,7.44588
2022-10-27,8.39826
2022-10-28,6.14718
2022-10-29,3.0303
2022-10-30,0.95238
2022-10-31,5.45454
2022-11-01,6.23376
2022-11-02,5.6277
2022-11-03,11.16883
2022-11-04,6.58008
2022-11-05,2.51082
2022-11-06,2.1645
2022-11-07,33.50649
2022-11-08,18.44155
2022-11-09,11.94805
2022-11-10,15.41125
2022-11-11,15.49783
2022-11-12,5.36796
2022-11-13,1.47186
2022-11-14,11.42857
2022-11-15,10.90909
2022-11-16,8.39826
2022-11-17,7.7922
2022-11-18,5.97402
2022-11-19,1.47186
2022-11-20,0.4329
2022-11-21,4.24242
2022-11-22,5.80086
2022-11-23,5.54112
2022-11-24,10.99567
2022-11-25,8.74458
2022-11-26,2.94372
2022-11-27,0.4329
2022-11-28,4.93506
2022-11-29,3.80952
2022-11-30,4.24242
2022-12-01,6.14718
2022-12-02,3.63636
2022-12-03,0.95238
2022-12-05,3.72294
2022-12-06,3.8961
2022-12-07,4.67532
2022-12-08,3.98268
2022-12-09,2.5974
2022-12-10,1.81818
2022-12-11,0.69264
2022-12-12,3.54978
2022-12-13,10.38961
2022-12-14,7.3593
2022-12-15,6.9264
2022-12-16,5.1948
2022-12-17,3.0303
2022-12-18,0.51948
2022-12-19,5.36796
2022-12-20,5.88744
2022-12-21,5.97402
2022-12-22,5.02164
2022-12-23,6.58008
2022-12-24,2.33766
2022-12-25,1.21212
2022-12-26,11.42857
2022-12-27,11.25541
2022-12-28,7.18614
2022-12-29,6.0606
2022-12-30,5.97402
2022-12-31,1.81818
2023-01-01,1.99134
2023-01-02,12.98701
2023-01-03,9.69696
2023-01-04,7.70562
2023-01-05,6.40692
2023-01-06,3.98268
2023-01-07,2.33766
2023-01-08,1.90476
2023-01-09,5.97402
2023-01-10,6.66666
2023-01-11,3.98268
2023-01-12,8.91774
2023-01-13,6.9264
2023-01-14,3.37662
2023-01-15,0.95238
2023-01-16,8.39826
2023-01-17,8.48484
2023-01-18,5.97402
2023-01-19,5.36796
2023-01-20,4.58874
2023-01-21,3.98268
2023-01-22,0.77922
2023-01-23,3.29004
2023-01-24,7.7922
2023-01-25,8.48484
2023-01-26,9.87012
2023-01-27,7.53246
2023-01-28,7.53246
2023-01-29,2.1645
2023-01-30,10.12987
2023-01-31,5.88744
2023-02-01,9.9567
2023-02-02,12.81385
2023-02-03,11.77489
2023-02-04,2.94372
2023-02-05,0.77922
2023-02-06,8.05194
2023-02-07,8.91774
2023-02-08,10.04329
2023-02-09,8.91774
2023-02-10,6.83982
2023-02-11,3.20346
2023-02-12,1.03896
2023-02-13,6.40692
2023-02-14,8.57142
2023-02-15,9.43722
2023-02-16,8.91774
2023-02-17,5.80086
2023-02-18,3.98268
2023-02-19,1.03896
2023-02-20,12.98701
2023-02-21,10.56277
2023-02-22,7.09956
2023-02-23,8.83116
2023-02-24,6.58008
2023-02-25,3.0303
2023-02-26,1.2987
2023-02-27,5.71428
2023-02-28,7.01298
2023-03-01,7.44588
2023-03-02,7.01298
2023-03-03,5.28138
2023-03-04,3.72294
2023-03-05,1.64502
2023-03-06,10.38961
2023-03-07,7.61904
2023-03-08,7.18614
2023-03-09,6.23376
2023-03-10,5.6277
2023-03-11,4.06926
2023-03-12,1.64502
2023-03-13,14.97835
2023-03-14,12.72727
2023-03-15,12.03463
2023-03-16,6.40692
2023-03-17,9.5238
2023-03-18,3.8961
2023-03-19,1.38528
2023-03-20,6.14718
2023-03-21,7.70562
2023-03-22,9.61038
2023-03-23,8.2251
2023-03-24,7.09956
2023-03-25,2.33766
2023-03-26,1.47186
2023-03-27,5.80086
2023-03-28,6.58008
2023-03-29,4.58874
2023-03-30,5.1948
2023-03-31,4.67532
2023-04-01,3.4632
2023-04-02,1.81818
2023-04-03,5.54112
2023-04-04,7.01298
2023-04-05,6.0606
2023-04-06,6.23376
2023-04-07,13.76623
2023-04-08,3.72294
2023-04-09,1.47186
2023-04-10,6.14718
2023-04-11,6.0606
2023-04-12,4.84848
2023-04-13,4.67532
2023-04-14,5.97402
2023-04-15,2.1645
2023-04-16,0.60606
2023-04-17,5.36796
2023-04-18,5.54112
2023-04-19,5.80086
2023-04-20,5.80086
2023-04-21,5.97402
2023-04-22,1.7316
2023-04-23,1.21212
2023-04-24,4.67532
2023-04-25,3.8961
2023-04-26,5.80086
2023-04-27,5.45454
2023-04-28,4.15584
2023-04-29,3.72294
2023-04-30,0.95238
2023-05-01,6.40692
2023-05-02,4.84848
2023-05-03,5.28138
2023-05-04,5.97402
2023-05-05,5.28138
2023-05-06,3.11688
2023-05-07,1.47186
2023-05-08,3.11688
2023-05-09,3.98268
2023-05-10,3.63636
2023-05-11,3.98268
2023-05-12,3.4632
2023-05-13,1.2987
2023-05-14,0.51948
2023-05-15,3.11688
2023-05-16,4.15584
2023-05-17,3.0303
2023-05-18,3.98268
2023-05-19,6.14718
2023-05-20,3.20346
2023-05-21,0.69264
2023-05-22,4.41558
2023-05-23,6.66666
2023-05-24,4.93506
2023-05-25,10.73593
2023-05-26,6.0606
2023-05-27,3.20346
2023-05-28,1.2987
2023-05-29,21.2987
2023-05-30,16.10389
2023-05-31,7.18614
2023-06-01,5.10822
2023-06-02,5.28138
2023-06-03,3.8961
2023-06-04,1.47186
2023-06-05,4.84848
2023-06-06,6.58008
2023-06-07,4.67532
2023-06-08,7.01298
