date,기업부설연구소
2021-05-20,27.92375
2021-05-21,20.76249
2021-05-22,3.34878
2021-05-23,2.06079
2021-05-24,27.20247
2021-05-25,30.24214
2021-05-26,27.20247
2021-05-27,25.96599
2021-05-28,22.51416
2021-05-29,2.98815
2021-05-30,2.47295
2021-05-31,30.34518
2021-06-01,30.70582
2021-06-02,29.26326
2021-06-03,28.64502
2021-06-04,22.72024
2021-06-05,2.88511
2021-06-06,1.64863
2021-06-07,26.89335
2021-06-08,30.1391
2021-06-09,29.1087
2021-06-10,27.35703
2021-06-11,24.26584
2021-06-12,1.70015
2021-06-13,1.64863
2021-06-14,31.37557
2021-06-15,28.90262
2021-06-16,23.54456
2021-06-17,31.11798
2021-06-18,26.12055
2021-06-19,2.88511
2021-06-20,2.57599
2021-06-21,30.03606
2021-06-22,32.50901
2021-06-23,31.11798
2021-06-24,30.70582
2021-06-25,21.74137
2021-06-26,2.36991
2021-06-27,2.42143
2021-06-28,30.86038
2021-06-29,26.17207
2021-06-30,26.12055
2021-07-01,29.31478
2021-07-02,23.33848
2021-07-03,2.78207
2021-07-04,2.36991
2021-07-05,27.87223
2021-07-06,32.92117
2021-07-07,28.02679
2021-07-08,22.72024
2021-07-09,21.99896
2021-07-10,2.47295
2021-07-11,1.80319
2021-07-12,26.89335
2021-07-13,33.43637
2021-07-14,30.70582
2021-07-15,25.91447
2021-07-16,23.69912
2021-07-17,1.90623
2021-07-18,2.26687
2021-07-19,25.45079
2021-07-20,27.30551
2021-07-21,30.96342
2021-07-22,24.9356
2021-07-23,22.8748
2021-07-24,2.57599
2021-07-25,1.70015
2021-07-26,25.96599
2021-07-27,27.40855
2021-07-28,26.73879
2021-07-29,28.90262
2021-07-30,21.94744
2021-07-31,1.70015
2021-08-01,2.57599
2021-08-02,22.66872
2021-08-03,25.45079
2021-08-04,24.36888
2021-08-05,27.04791
2021-08-06,21.74137
2021-08-07,3.19422
2021-08-08,3.29726
2021-08-09,33.43637
2021-08-10,31.22102
2021-08-11,28.74806
2021-08-12,23.1324
2021-08-13,24.57496
2021-08-14,3.24574
2021-08-15,1.85471
2021-08-16,6.28541
2021-08-17,26.37815
2021-08-18,30.80886
2021-08-19,24.57496
2021-08-20,23.95672
2021-08-21,3.45182
2021-08-22,3.03967
2021-08-23,25.91447
2021-08-24,28.23286
2021-08-25,28.28438
2021-08-26,26.12055
2021-08-27,23.69912
2021-08-28,2.52447
2021-08-29,2.83359
2021-08-30,22.6172
2021-08-31,23.75064
2021-09-01,28.23286
2021-09-02,29.31478
2021-09-03,23.54456
2021-09-04,2.78207
2021-09-05,1.54559
2021-09-06,29.1087
2021-09-07,26.27511
2021-09-08,27.51159
2021-09-09,27.76919
2021-09-10,18.54714
2021-09-11,2.42143
2021-09-12,2.78207
2021-09-13,24.00824
2021-09-14,27.61463
2021-09-15,25.55383
2021-09-16,22.3596
2021-09-17,19.31993
2021-09-18,1.39103
2021-09-19,1.39103
2021-09-20,1.08191
2021-09-21,1.18495
2021-09-22,2.06079
2021-09-23,27.76919
2021-09-24,22.77176
2021-09-25,2.78207
2021-09-26,2.31839
2021-09-27,26.06903
2021-09-28,29.93302
2021-09-29,27.04791
2021-09-30,29.82998
2021-10-01,25.75991
2021-10-02,2.78207
2021-10-03,1.49407
2021-10-04,6.95517
2021-10-05,32.66357
2021-10-06,28.54198
2021-10-07,29.3663
2021-10-08,23.6476
2021-10-09,1.85471
2021-10-10,2.83359
2021-10-11,4.89438
2021-10-12,27.15095
2021-10-13,31.78773
2021-10-14,26.63575
2021-10-15,20.40185
2021-10-16,2.83359
2021-10-17,1.75167
2021-10-18,28.54198
2021-10-19,29.77846
2021-10-20,26.84183
2021-10-21,23.69912
2021-10-22,19.37145
2021-10-23,2.31839
2021-10-24,1.85471
2021-10-25,31.42709
2021-10-26,28.79958
2021-10-27,24.05976
2021-10-28,24.72952
2021-10-29,21.27769
2021-10-30,2.31839
2021-10-31,2.16383
2021-11-01,26.53271
2021-11-02,26.79031
2021-11-03,24.88408
2021-11-04,25.39927
2021-11-05,23.54456
2021-11-06,1.95775
2021-11-07,3.1427
2021-11-08,31.32405
2021-11-09,26.42967
2021-11-10,26.84183
2021-11-11,24.57496
2021-11-12,20.96857
2021-11-13,2.98815
2021-11-14,3.29726
2021-11-15,30.86038
2021-11-16,30.60278
2021-11-17,27.35703
2021-11-18,24.88408
2021-11-19,21.89592
2021-11-20,2.31839
2021-11-21,1.90623
2021-11-22,26.89335
2021-11-23,26.94487
2021-11-24,28.74806
2021-11-25,25.45079
2021-11-26,20.96857
2021-11-27,1.49407
2021-11-28,3.1427
2021-11-29,25.60535
2021-11-30,25.86295
2021-12-01,27.46007
2021-12-02,27.09943
2021-12-03,21.79289
2021-12-04,2.16383
2021-12-05,2.88511
2021-12-06,25.29623
2021-12-07,24.98712
2021-12-08,25.14167
2021-12-09,31.53013
2021-12-10,23.9052
2021-12-11,2.93663
2021-12-12,2.31839
2021-12-13,27.61463
2021-12-14,25.29623
2021-12-15,22.46264
2021-12-16,23.49304
2021-12-17,18.39258
2021-12-18,2.47295
2021-12-19,2.21535
2021-12-20,24.88408
2021-12-21,23.95672
2021-12-22,22.3596
2021-12-23,20.96857
2021-12-24,17.51674
2021-12-25,1.49407
2021-12-26,1.80319
2021-12-27,24.31736
2021-12-28,27.82071
2021-12-29,20.09273
2021-12-30,19.37145
2021-12-31,12.26172
2022-01-01,2.36991
2022-01-02,1.28799
2022-01-03,26.48119
2022-01-04,32.09685
2022-01-05,36.57908
2022-01-06,31.68469
2022-01-07,28.18134
2022-01-08,3.34878
2022-01-09,2.88511
2022-01-10,30.08758
2022-01-11,35.18804
2022-01-12,37.66099
2022-01-13,35.75476
2022-01-14,25.45079
2022-01-15,3.45182
2022-01-16,3.4003
2022-01-17,37.24884
2022-01-18,36.32148
2022-01-19,34.77588
2022-01-20,32.50901
2022-01-21,29.67542
2022-01-22,3.09119
2022-01-23,2.52447
2022-01-24,40.59763
2022-01-25,41.73106
2022-01-26,35.13652
2022-01-27,37.30036
2022-01-28,24.98712
2022-01-29,3.24574
2022-01-30,2.47295
2022-01-31,2.11231
2022-02-01,2.00927
2022-02-02,3.34878
2022-02-03,37.71251
2022-02-04,35.29108
2022-02-05,3.24574
2022-02-06,3.81246
2022-02-07,46.52241
2022-02-08,47.8104
2022-02-09,40.95826
2022-02-10,40.39155
2022-02-11,37.76403
2022-02-12,3.50334
2022-02-13,3.81246
2022-02-14,42.50386
2022-02-15,47.2952
2022-02-16,46.11025
2022-02-17,42.19474
2022-02-18,35.70324
2022-02-19,3.45182
2022-02-20,3.45182
2022-02-21,41.11282
2022-02-22,41.21586
2022-02-23,39.72179
2022-02-24,37.24884
2022-02-25,37.50643
2022-02-26,3.60638
2022-02-27,3.4003
2022-02-28,29.67542
2022-03-01,5.10046
2022-03-02,44.92529
2022-03-03,38.43379
2022-03-04,34.77588
2022-03-05,5.04894
2022-03-06,3.34878
2022-03-07,42.6069
2022-03-08,40.59763
2022-03-09,5.56414
2022-03-10,43.48274
2022-03-11,39.67027
2022-03-12,4.53374
2022-03-13,2.73055
2022-03-14,53.11695
2022-03-15,48.99536
2022-03-16,46.47089
2022-03-17,46.00721
2022-03-18,44.71921
2022-03-19,5.4611
2022-03-20,4.6883
2022-03-21,53.01391
2022-03-22,48.068
2022-03-23,47.96496
2022-03-24,47.96496
2022-03-25,40.34003
2022-03-26,4.99742
2022-03-27,3.29726
2022-03-28,56.00206
2022-03-29,49.04688
2022-03-30,45.02833
2022-03-31,38.07315
2022-04-01,29.3663
2022-04-02,4.27614
2022-04-03,2.98815
2022-04-04,43.48274
2022-04-05,51.82895
2022-04-06,51.41679
2022-04-07,42.14322
2022-04-08,35.18804
2022-04-09,3.55486
2022-04-10,2.31839
2022-04-11,56.00206
2022-04-12,57.95981
2022-04-13,50.59247
2022-04-14,48.89232
2022-04-15,33.79701
2022-04-16,3.24574
2022-04-17,2.67903
2022-04-18,52.70479
2022-04-19,46.62545
2022-04-20,47.91344
2022-04-21,45.23441
2022-04-22,37.30036
2022-04-23,3.4003
2022-04-24,3.76094
2022-04-25,50.90159
2022-04-26,50.85007
2022-04-27,50.79855
2022-04-28,46.72849
2022-04-29,39.67027
2022-04-30,3.60638
2022-05-01,3.4003
2022-05-02,46.52241
2022-05-03,47.65584
2022-05-04,47.14064
2022-05-05,4.37918
2022-05-06,25.81143
2022-05-07,3.55486
2022-05-08,3.60638
2022-05-09,56.92941
2022-05-10,52.13807
2022-05-11,54.19886
2022-05-12,58.21741
2022-05-13,36.32148
2022-05-14,2.83359
2022-05-15,2.67903
2022-05-16,43.48274
2022-05-17,42.91602
2022-05-18,38.27923
2022-05-19,38.79443
2022-05-20,37.35188
2022-05-21,3.19422
2022-05-22,3.1427
2022-05-23,42.45234
2022-05-24,43.58578
2022-05-25,39.82483
2022-05-26,41.21586
2022-05-27,28.02679
2022-05-28,3.76094
2022-05-29,2.47295
2022-05-30,41.78258
2022-05-31,38.84595
2022-06-01,3.55486
2022-06-02,38.53683
2022-06-03,35.44564
2022-06-04,3.03967
2022-06-05,2.62751
2022-06-06,3.19422
2022-06-07,39.67027
2022-06-08,43.53426
2022-06-09,40.49459
2022-06-10,37.04276
2022-06-11,3.09119
2022-06-12,3.6579
2022-06-13,45.69809
2022-06-14,46.98608
2022-06-15,43.1221
2022-06-16,40.75218
2022-06-17,32.14837
2022-06-18,3.76094
2022-06-19,2.00927
2022-06-20,41.93714
2022-06-21,43.84337
2022-06-22,47.0376
2022-06-23,43.27666
2022-06-24,35.96084
2022-06-25,3.76094
2022-06-26,2.62751
2022-06-27,46.62545
2022-06-28,44.82225
2022-06-29,40.64914
2022-06-30,31.78773
2022-07-01,25.29623
2022-07-02,3.09119
2022-07-03,2.83359
2022-07-04,33.84853
2022-07-05,36.57908
2022-07-06,34.15765
2022-07-07,30.60278
2022-07-08,26.48119
2022-07-09,2.83359
2022-07-10,3.19422
2022-07-11,33.59093
2022-07-12,40.08243
2022-07-13,32.92117
2022-07-14,32.40597
2022-07-15,26.84183
2022-07-16,2.42143
2022-07-17,2.88511
2022-07-18,34.62132
2022-07-19,34.5698
2022-07-20,34.36373
2022-07-21,31.94229
2022-07-22,25.81143
2022-07-23,3.86398
2022-07-24,3.24574
2022-07-25,34.62132
2022-07-26,29.72694
2022-07-27,32.04533
2022-07-28,25.75991
2022-07-29,23.69912
2022-07-30,3.09119
2022-07-31,2.57599
2022-08-01,22.15352
2022-08-02,27.15095
2022-08-03,29.1087
2022-08-04,35.6002
2022-08-05,26.53271
2022-08-06,3.09119
2022-08-07,2.78207
2022-08-08,31.27253
2022-08-09,28.49046
2022-08-10,29.46934
2022-08-11,28.3359
2022-08-12,26.32663
2022-08-13,2.88511
2022-08-14,2.06079
2022-08-15,2.57599
2022-08-16,29.46934
2022-08-17,29.1087
2022-08-18,29.26326
2022-08-19,24.678
2022-08-20,2.36991
2022-08-21,2.93663
2022-08-22,31.42709
2022-08-23,32.66357
2022-08-24,31.89077
2022-08-25,31.99381
2022-08-26,22.51416
2022-08-27,2.98815
2022-08-28,2.57599
2022-08-29,28.74806
2022-08-30,33.64245
2022-08-31,29.77846
2022-09-01,31.68469
2022-09-02,25.60535
2022-09-03,2.62751
2022-09-04,2.57599
2022-09-05,28.49046
2022-09-06,29.21174
2022-09-07,29.05718
2022-09-08,15.61051
2022-09-09,1.75167
2022-09-10,1.28799
2022-09-11,1.39103
2022-09-12,3.45182
2022-09-13,37.91859
2022-09-14,34.5698
2022-09-15,36.06388
2022-09-16,29.26326
2022-09-17,2.67903
2022-09-18,3.81246
2022-09-19,34.46676
2022-09-20,35.13652
2022-09-21,34.20917
2022-09-22,33.79701
2022-09-23,22.97784
2022-09-24,2.93663
2022-09-25,2.62751
2022-09-26,31.94229
2022-09-27,37.24884
2022-09-28,35.44564
2022-09-29,29.46934
2022-09-30,25.65687
2022-10-01,2.36991
2022-10-02,0.87583
2022-10-03,2.88511
2022-10-04,31.06646
2022-10-05,32.76661
2022-10-06,32.71509
2022-10-07,25.19319
2022-10-08,2.88511
2022-10-09,2.00927
2022-10-10,3.29726
2022-10-11,30.03606
2022-10-12,27.82071
2022-10-13,29.1087
2022-10-14,26.73879
2022-10-15,3.03967
2022-10-16,2.78207
2022-10-17,31.94229
2022-10-18,29.67542
2022-10-19,29.16022
2022-10-20,27.04791
2022-10-21,23.6476
2022-10-22,3.60638
2022-10-23,4.27614
2022-10-24,38.07315
2022-10-25,34.31221
2022-10-26,30.70582
2022-10-27,28.12982
2022-10-28,20.50489
2022-10-29,2.67903
2022-10-30,2.06079
2022-10-31,26.17207
2022-11-01,29.67542
2022-11-02,29.00566
2022-11-03,36.06388
2022-11-04,24.9356
2022-11-05,2.52447
2022-11-06,2.42143
2022-11-07,28.64502
2022-11-08,31.37557
2022-11-09,23.54456
2022-11-10,29.72694
2022-11-11,22.3596
2022-11-12,2.93663
2022-11-13,2.88511
2022-11-14,30.29366
2022-11-15,26.37815
2022-11-16,29.6239
2022-11-17,23.23544
2022-11-18,21.27769
2022-11-19,1.54559
2022-11-20,2.57599
2022-11-21,27.15095
2022-11-22,24.9356
2022-11-23,25.70839
2022-11-24,21.22617
2022-11-25,20.86553
2022-11-26,2.06079
2022-11-27,2.62751
2022-11-28,24.57496
2022-11-29,21.27769
2022-11-30,20.40185
2022-12-01,22.92632
2022-12-02,17.56826
2022-12-03,2.57599
2022-12-04,2.52447
2022-12-05,24.05976
2022-12-06,27.25399
2022-12-07,22.3596
2022-12-08,25.70839
2022-12-09,22.102
2022-12-10,2.73055
2022-12-11,2.00927
2022-12-12,26.06903
2022-12-13,29.1087
2022-12-14,23.75064
2022-12-15,24.4204
2022-12-16,18.1865
2022-12-17,1.90623
2022-12-18,2.16383
2022-12-19,28.28438
2022-12-20,25.70839
2022-12-21,29.1087
2022-12-22,30.80886
2022-12-23,15.97114
2022-12-24,2.42143
2022-12-25,2.11231
2022-12-26,25.24471
2022-12-27,26.32663
2022-12-28,26.84183
2022-12-29,32.14837
2022-12-30,19.01081
2022-12-31,2.00927
2023-01-01,1.70015
2023-01-02,41.93714
2023-01-03,44.82225
2023-01-04,43.48274
2023-01-05,40.08243
2023-01-06,42.19474
2023-01-07,4.12158
2023-01-08,3.03967
2023-01-09,43.99793
2023-01-10,43.1221
2023-01-11,43.89489
2023-01-12,36.21844
2023-01-13,35.03348
2023-01-14,4.22462
2023-01-15,4.58526
2023-01-16,38.79443
2023-01-17,40.23699
2023-01-18,38.79443
2023-01-19,38.22771
2023-01-20,23.1324
2023-01-21,2.21535
2023-01-22,1.54559
2023-01-23,2.26687
2023-01-24,2.88511
2023-01-25,36.99124
2023-01-26,42.24626
2023-01-27,36.42452
2023-01-28,3.9155
2023-01-29,3.96702
2023-01-30,39.92787
2023-01-31,39.72179
2023-02-01,39.67027
2023-02-02,43.58578
2023-02-03,38.07315
2023-02-04,4.84286
2023-02-05,3.24574
2023-02-06,40.13395
2023-02-07,43.74034
2023-02-08,43.3797
2023-02-09,42.45234
2023-02-10,37.1458
2023-02-11,4.07006
2023-02-12,4.12158
2023-02-13,48.068
2023-02-14,50.18031
2023-02-15,51.82895
2023-02-16,45.28593
2023-02-17,38.48531
2023-02-18,4.9459
2023-02-19,4.27614
2023-02-20,50.28335
2023-02-21,46.36785
2023-02-22,48.42864
2023-02-23,48.3256
2023-02-24,37.76403
2023-02-25,3.34878
2023-02-26,3.50334
2023-02-27,44.92529
2023-02-28,41.88562
2023-03-01,5.92478
2023-03-02,46.05873
2023-03-03,45.54353
2023-03-04,3.86398
2023-03-05,4.12158
2023-03-06,56.25965
2023-03-07,63.62699
2023-03-08,48.68624
2023-03-09,49.51056
2023-03-10,38.07315
2023-03-11,3.19422
2023-03-12,3.4003
2023-03-13,53.63214
2023-03-14,53.7867
2023-03-15,51.10767
2023-03-16,53.5291
2023-03-17,44.15249
2023-03-18,5.15198
2023-03-19,3.34878
2023-03-20,51.57135
2023-03-21,54.71406
2023-03-22,52.65327
2023-03-23,54.3019
2023-03-24,40.23699
2023-03-25,3.76094
2023-03-26,3.6579
2023-03-27,54.14734
2023-03-28,54.8171
2023-03-29,48.3256
2023-03-30,41.73106
2023-03-31,34.93044
2023-04-01,3.24574
2023-04-02,3.50334
2023-04-03,50.54095
2023-04-04,43.99793
2023-04-05,46.67697
2023-04-06,45.95569
2023-04-07,46.72849
2023-04-08,4.22462
2023-04-09,3.6579
2023-04-10,46.00721
2023-04-11,83.10149
2023-04-12,60.22668
2023-04-13,53.7867
2023-04-14,46.00721
2023-04-15,3.1427
2023-04-16,2.73055
2023-04-17,58.42349
2023-04-18,57.39309
2023-04-19,47.44976
2023-04-20,44.61617
2023-04-21,36.42452
2023-04-22,2.47295
2023-04-23,2.78207
2023-04-24,46.26481
2023-04-25,53.42606
2023-04-26,45.59505
2023-04-27,44.04945
2023-04-28,37.76403
2023-04-29,3.19422
2023-04-30,3.34878
2023-05-01,7.72797
2023-05-02,49.30448
2023-05-03,47.60432
2023-05-04,41.26738
2023-05-05,3.9155
2023-05-06,3.19422
2023-05-07,3.45182
2023-05-08,56.1051
2023-05-09,56.51725
2023-05-10,50.38639
2023-05-11,56.25965
2023-05-12,50.59247
2023-05-13,3.81246
2023-05-14,2.52447
2023-05-15,36.68212
2023-05-16,46.41937
2023-05-17,41.62802
2023-05-18,39.36115
2023-05-19,29.3663
2023-05-20,2.52447
2023-05-21,2.57599
2023-05-22,41.52498
2023-05-23,38.94899
2023-05-24,38.53683
2023-05-25,34.05461
2023-05-26,31.11798
2023-05-27,2.83359
2023-05-28,2.36991
