date,메지온주가
2023-05-26,4.63888
2023-05-27,0.65817
2023-05-28,0.82359
2023-05-29,1.06997
2023-05-30,5.29001
2023-05-31,4.82542
2023-06-01,5.46951
2023-06-02,5.01548
2023-06-03,0.68281
2023-06-04,0.59129
2023-06-05,4.57553
2023-06-06,0.62649
2023-06-07,4.53329
2023-06-08,5.41672
2023-06-09,4.88877
2023-06-10,0.66169
2023-06-11,0.51386
2023-06-12,5.23722
2023-06-13,5.55047
2023-06-14,5.32521
2023-06-15,4.62832
2023-06-16,6.45853
2023-06-17,0.83415
2023-06-18,0.75672
2023-06-19,9.22497
2023-06-20,8.9434
2023-06-21,7.46163
2023-06-22,10.7349
2023-06-23,21.19526
2023-06-24,2.80867
2023-06-25,2.05898
2023-06-26,17.03505
2023-06-27,12.86428
2023-06-28,14.79304
2023-06-29,12.78333
2023-06-30,11.3086
2023-07-01,1.42545
2023-07-02,1.15444
2023-07-03,14.20878
2023-07-04,17.72138
2023-07-05,15.51809
2023-07-06,13.80754
2023-07-07,18.52386
2023-07-08,3.53371
2023-07-09,2.70308
2023-07-10,26.20371
2023-07-11,17.03857
2023-07-12,15.42306
2023-07-13,15.90525
2023-07-14,12.70941
2023-07-15,2.07658
2023-07-16,1.64719
2023-07-17,11.21357
2023-07-18,11.21005
2023-07-19,13.02266
2023-07-20,11.20653
2023-07-21,10.76657
2023-07-22,1.66478
2023-07-23,1.56975
2023-07-24,10.03449
2023-07-25,9.21793
2023-07-26,9.16514
2023-07-27,9.17218
2023-07-28,8.30282
2023-07-29,1.16148
2023-07-30,0.86231
2023-07-31,8.52104
2023-08-01,8.78854
2023-08-02,7.08855
2023-08-03,7.98254
2023-08-04,7.38772
2023-08-05,2.17513
2023-08-06,1.60143
2023-08-07,8.19372
2023-08-08,8.29931
2023-08-09,13.76179
2023-08-10,11.61481
2023-08-11,10.04153
2023-08-12,1.67182
2023-08-13,1.33042
2023-08-14,7.5637
2023-08-15,1.67886
2023-08-16,8.15148
2023-08-17,8.05293
2023-08-18,7.51443
2023-08-19,1.09108
2023-08-20,0.77432
2023-08-21,7.23989
2023-08-22,7.03927
2023-08-23,5.90243
2023-08-24,10.01337
2023-08-25,7.7608
2023-08-26,0.97845
2023-08-27,0.9503
2023-08-28,6.84921
2023-08-29,6.98296
2023-08-30,7.87343
2023-08-31,19.17147
2023-09-01,13.1916
2023-09-02,2.0977
2023-09-03,1.71758
2023-09-04,12.28354
2023-09-05,12.10404
2023-09-06,12.19203
2023-09-07,11.91398
2023-09-08,9.86906
2023-09-09,1.17907
2023-09-10,0.93622
2023-09-11,8.68999
2023-09-12,9.16514
2023-09-13,7.7784
2023-09-14,7.53906
2023-09-15,7.50387
2023-09-16,1.04533
2023-09-17,0.73208
2023-09-18,7.82767
2023-09-19,6.94424
2023-09-20,6.62748
2023-09-21,7.12023
2023-09-22,6.23328
2023-09-23,0.71096
2023-09-24,0.63705
2023-09-25,6.184
2023-09-26,6.17696
2023-09-27,5.90243
2023-09-28,0.67225
2023-09-29,0.66873
2023-09-30,0.57018
2023-10-01,0.55962
2023-10-02,0.81303
2023-10-03,0.85879
2023-10-04,5.68773
2023-10-05,5.54695
2023-10-06,5.31817
2023-10-07,0.69688
2023-10-08,0.48922
2023-10-09,0.64761
2023-10-10,5.40616
2023-10-11,5.55751
2023-10-12,5.54343
2023-10-13,4.76207
2023-10-14,0.63353
2023-10-15,0.48922
2023-10-16,4.7867
2023-10-17,5.18794
2023-10-18,4.71631
2023-10-19,4.43474
2023-10-20,5.12811
2023-10-21,0.67577
2023-10-22,0.41179
2023-10-23,5.21258
2023-10-24,5.97282
2023-10-25,5.55399
2023-10-26,5.80388
2023-10-27,6.21568
2023-10-28,0.76024
2023-10-29,0.55258
2023-10-30,5.39208
2023-10-31,5.00492
2023-11-01,5.04364
2023-11-02,5.31465
2023-11-03,5.80036
2023-11-04,0.84471
2023-11-05,0.56666
2023-11-06,7.56018
2023-11-07,5.92003
2023-11-08,5.53991
2023-11-09,4.49809
2023-11-10,3.8188
2023-11-11,0.53498
2023-11-12,0.38012
2023-11-13,4.02646
2023-11-14,4.45234
2023-11-15,5.24778
2023-11-16,4.66
2023-11-17,3.57243
2023-11-18,0.48219
2023-11-19,0.36956
2023-11-20,4.97677
2023-11-21,4.13909
2023-11-22,4.00534
2023-11-23,4.46994
2023-11-24,4.93101
2023-11-25,0.62649
2023-11-26,0.52442
2023-11-27,3.95255
2023-11-28,3.97367
2023-11-29,3.91031
2023-11-30,4.22004
2023-12-01,3.78009
2023-12-02,0.43291
2023-12-03,0.3062
2023-12-04,3.99831
2023-12-05,3.8716
2023-12-06,4.44882
2023-12-07,4.01238
2023-12-08,4.04406
2023-12-09,0.58074
2023-12-10,0.46811
2023-12-11,3.93495
2023-12-12,4.30451
2023-12-13,3.55835
2023-12-14,4.51921
2023-12-15,4.13205
2023-12-16,0.46459
2023-12-17,0.36604
2023-12-18,4.42066
2023-12-19,4.19189
2023-12-20,6.37758
2023-12-21,5.24778
2023-12-22,4.69519
2023-12-23,0.63705
2023-12-24,0.42235
2023-12-25,0.5561
2023-12-26,4.53329
2023-12-27,4.77967
2023-12-28,5.37097
2023-12-29,2.34407
2023-12-30,0.65817
2023-12-31,0.47515
2024-01-01,0.47163
2024-01-02,10.01689
2024-01-03,6.75066
2024-01-04,5.79684
2024-01-05,5.36393
2024-01-06,0.84119
2024-01-07,0.80247
2024-01-08,4.94861
2024-01-09,5.68069
2024-01-10,4.96621
2024-01-11,5.34985
2024-01-12,3.95959
2024-01-13,0.45403
2024-01-14,0.3238
2024-01-15,4.35027
2024-01-16,4.35731
2024-01-17,3.6217
2024-01-18,4.18133
2024-01-19,4.06166
2024-01-20,0.42939
2024-01-21,0.68984
2024-01-22,3.79769
2024-01-23,3.72729
2024-01-24,3.51611
2024-01-25,3.94551
2024-01-26,3.78361
2024-01-27,0.40475
2024-01-28,0.43643
2024-01-29,4.14965
2024-01-30,3.8716
2024-01-31,3.09024
2024-02-01,3.34717
2024-02-02,3.72377
2024-02-03,0.5737
2024-02-04,0.43643
2024-02-05,3.33309
2024-02-06,3.38237
2024-02-07,3.15359
2024-02-08,2.92834
2024-02-09,0.39419
2024-02-10,0.27101
2024-02-11,0.28861
2024-02-12,0.35196
2024-02-13,3.5126
2024-02-14,2.79459
2024-02-15,3.2451
2024-02-16,3.11136
2024-02-17,0.54202
2024-02-18,0.40123
2024-02-19,6.42686
2024-02-20,4.84654
2024-02-21,3.93143
2024-02-22,3.61818
2024-02-23,4.18837
2024-02-24,0.78487
2024-02-25,0.63001
2024-02-26,6.73659
2024-02-27,4.86414
2024-02-28,6.16288
2024-02-29,6.48669
2024-03-01,0.92214
2024-03-02,0.7708
2024-03-03,0.7004
2024-03-04,9.77403
2024-03-05,10.78769
2024-03-06,11.7028
2024-03-07,8.81317
2024-03-08,7.63057
2024-03-09,1.20019
2024-03-10,0.9327
2024-03-11,6.49725
2024-03-12,5.93411
2024-03-13,5.39208
2024-03-14,4.8219
2024-03-15,4.39251
2024-03-16,0.60185
2024-03-17,0.60889
2024-03-18,5.25482
2024-03-19,4.59312
2024-03-20,4.55441
