date,종합소득세
2020-12-26,1.38698
2020-12-27,1.66348
2020-12-28,3.64103
2020-12-29,3.92504
2020-12-30,3.42915
2020-12-31,3.22028
2021-01-01,1.66799
2021-01-02,1.79422
2021-01-03,1.79271
2021-01-04,3.58844
2021-01-05,3.72067
2021-01-06,3.6771
2021-01-07,3.42013
2021-01-08,3.23681
2021-01-09,1.7852
2021-01-10,1.88287
2021-01-11,4.39388
2021-01-12,3.64253
2021-01-13,4.29771
2021-01-14,7.42182
2021-01-15,7.77645
2021-01-16,3.68912
2021-01-17,3.27287
2021-01-18,7.04314
2021-01-19,6.89437
2021-01-20,7.10174
2021-01-21,7.03412
2021-01-22,7.50296
2021-01-23,3.84089
2021-01-24,3.57641
2021-01-25,7.61567
2021-01-26,6.58632
2021-01-27,5.9086
2021-01-28,5.62008
2021-01-29,5.10466
2021-01-30,2.69734
2021-01-31,2.64775
2021-02-01,5.03854
2021-02-02,5.05357
2021-02-03,4.31724
2021-02-04,4.09334
2021-02-05,4.60576
2021-02-06,2.65977
2021-02-07,2.233
2021-02-08,5.56599
2021-02-09,4.97392
2021-02-10,3.86193
2021-02-11,1.95951
2021-02-12,1.61539
2021-02-13,1.6725
2021-02-14,1.87987
2021-02-15,4.22708
2021-02-16,4.43295
2021-02-17,4.05427
2021-02-18,3.84239
2021-02-19,3.39609
2021-02-20,1.90992
2021-02-21,1.8438
2021-02-22,4.02422
2021-02-23,3.77177
2021-02-24,3.7928
2021-02-25,3.92955
2021-02-26,2.97383
2021-02-27,1.51772
2021-02-28,1.60638
2021-03-01,1.85733
2021-03-02,3.78379
2021-03-03,3.50579
2021-03-04,3.07602
2021-03-05,2.53805
2021-03-06,1.58083
2021-03-07,1.45911
2021-03-08,2.86564
2021-03-09,2.88367
2021-03-10,3.4547
2021-03-11,2.95129
2021-03-12,2.36224
2021-03-13,1.37647
2021-03-14,1.46663
2021-03-15,3.06249
2021-03-16,3.12561
2021-03-17,2.89269
2021-03-18,3.37806
2021-03-19,2.789
2021-03-20,1.63944
2021-03-21,1.55679
2021-03-22,2.94678
2021-03-23,2.86414
2021-03-24,3.02192
2021-03-25,3.0114
2021-03-26,2.78449
2021-03-27,1.58083
2021-03-28,1.55679
2021-03-29,3.4006
2021-03-30,3.48325
2021-03-31,3.66958
2021-04-01,3.63502
2021-04-02,3.76876
2021-04-03,2.03765
2021-04-04,1.97604
2021-04-05,4.26014
2021-04-06,4.25864
2021-04-07,4.94687
2021-04-08,5.42022
2021-04-09,4.86272
2021-04-10,2.511
2021-04-11,2.23751
2021-04-12,6.10696
2021-04-13,7.1919
2021-04-14,7.09723
2021-04-15,6.91841
2021-04-16,5.75382
2021-04-17,2.82807
2021-04-18,2.80854
2021-04-19,6.62088
2021-04-20,7.12879
2021-04-21,6.42853
2021-04-22,5.53894
2021-04-23,5.59303
2021-04-24,2.53805
2021-04-25,2.71236
2021-04-26,6.82975
2021-04-27,8.77124
2021-04-28,11.17255
2021-04-29,12.36118
2021-04-30,12.88562
2021-05-01,25.2934
2021-05-02,29.90367
2021-05-03,48.70692
2021-05-04,33.10141
2021-05-05,16.55521
2021-05-06,30.00135
2021-05-07,24.45339
2021-05-08,10.97119
2021-05-09,10.90357
2021-05-10,34.44633
2021-05-11,32.99622
2021-05-12,29.50997
2021-05-13,27.98322
2021-05-14,26.6338
2021-05-15,12.49192
2021-05-16,14.06825
2021-05-17,32.00294
2021-05-18,26.82164
2021-05-19,14.68886
2021-05-20,27.34608
2021-05-21,23.86133
2021-05-22,10.9201
2021-05-23,12.45886
2021-05-24,32.01196
2021-05-25,30.21473
2021-05-26,25.67508
2021-05-27,25.6871
2021-05-28,22.48035
2021-05-29,9.71343
2021-05-30,12.80598
2021-05-31,35.02637
2021-06-01,8.78777
2021-06-02,5.3496
2021-06-03,4.46601
2021-06-04,3.5118
2021-06-05,1.89339
2021-06-06,1.97153
2021-06-07,3.75674
2021-06-08,3.6801
2021-06-09,3.54185
2021-06-10,3.70114
2021-06-11,3.14214
2021-06-12,1.61089
2021-06-13,1.81826
2021-06-14,4.05878
2021-06-15,4.63582
2021-06-16,4.80712
2021-06-17,4.81764
2021-06-18,5.37064
2021-06-19,2.52302
2021-06-20,2.13833
2021-06-21,6.3519
2021-06-22,6.08442
2021-06-23,5.58402
2021-06-24,4.19252
2021-06-25,3.5103
2021-06-26,1.80473
2021-06-27,1.75214
2021-06-28,3.61098
2021-06-29,3.71767
2021-06-30,4.05427
2021-07-01,3.39008
2021-07-02,2.78299
2021-07-03,1.30584
2021-07-04,1.4531
2021-07-05,2.97984
2021-07-06,2.87766
2021-07-07,2.74392
2021-07-08,2.6207
2021-07-09,2.23901
2021-07-10,1.29231
2021-07-11,1.1736
2021-07-12,2.80854
2021-07-13,2.88818
2021-07-14,2.70485
2021-07-15,2.91823
2021-07-16,2.61319
2021-07-17,1.49067
2021-07-18,1.37045
2021-07-19,2.80553
2021-07-20,3.07602
2021-07-21,2.85512
2021-07-22,2.96632
2021-07-23,2.9002
2021-07-24,1.61539
2021-07-25,1.49217
2021-07-26,2.90922
2021-07-27,2.5651
2021-07-28,2.52002
2021-07-29,2.60567
2021-07-30,2.42084
2021-07-31,1.27128
2021-08-01,1.32838
2021-08-02,2.69734
2021-08-03,2.53955
2021-08-04,2.27358
2021-08-05,2.84761
2021-08-06,3.0685
2021-08-07,1.47564
2021-08-08,1.30884
2021-08-09,3.19773
2021-08-10,3.27287
2021-08-11,3.0655
2021-08-12,2.64023
2021-08-13,2.58163
2021-08-14,1.37496
2021-08-15,1.2292
2021-08-16,1.52674
2021-08-17,2.99487
2021-08-18,2.57712
2021-08-19,2.71086
2021-08-20,2.36073
2021-08-21,1.3975
2021-08-22,1.33289
2021-08-23,2.6763
2021-08-24,2.67179
2021-08-25,2.86263
2021-08-26,5.00698
2021-08-27,3.33448
2021-08-28,1.6169
2021-08-29,1.5628
2021-08-30,4.6809
2021-08-31,5.16627
2021-09-01,2.87616
2021-09-02,2.51401
2021-09-03,2.1729
2021-09-04,1.3419
2021-09-05,1.45611
2021-09-06,3.09705
2021-09-07,2.82056
2021-09-08,2.75895
2021-09-09,2.72138
2021-09-10,2.48395
2021-09-11,1.31035
2021-09-12,1.20816
2021-09-13,2.42234
2021-09-14,2.27207
2021-09-15,2.18041
2021-09-16,2.02563
2021-09-17,1.74613
2021-09-18,1.00079
2021-09-19,0.9482
2021-09-20,0.77539
2021-09-21,0.91965
2021-09-22,0.95271
2021-09-23,2.15186
2021-09-24,2.14735
2021-09-25,1.10899
2021-09-26,1.05038
2021-09-27,2.27808
2021-09-28,2.26155
2021-09-29,2.07973
2021-09-30,2.37125
2021-10-01,1.67851
2021-10-02,0.93467
2021-10-03,0.94369
2021-10-04,1.07593
2021-10-05,1.93547
2021-10-06,1.81075
2021-10-07,1.76266
2021-10-08,1.56881
2021-10-09,0.95421
2021-10-10,0.84752
2021-10-11,1.04136
2021-10-12,2.1218
2021-10-13,1.91593
2021-10-14,2.05268
2021-10-15,1.77168
2021-10-16,1.23371
2021-10-17,0.98126
2021-10-18,1.66198
2021-10-19,1.58083
2021-10-20,1.52072
2021-10-21,1.5087
2021-10-22,1.55679
2021-10-23,0.91213
2021-10-24,0.83549
2021-10-25,1.68151
2021-10-26,1.81075
2021-10-27,1.7852
2021-10-28,1.77017
2021-10-29,1.69504
2021-10-30,0.99328
2021-10-31,0.95571
2021-11-01,1.92044
2021-11-02,2.09476
2021-11-03,1.97153
2021-11-04,2.511
2021-11-05,2.31415
2021-11-06,1.02483
2021-11-07,1.16158
2021-11-08,3.02042
2021-11-09,4.28569
2021-11-10,4.79961
2021-11-11,5.37815
2021-11-12,4.54866
2021-11-13,2.27808
2021-11-14,2.18492
2021-11-15,4.26916
2021-11-16,4.06479
2021-11-17,3.85141
2021-11-18,3.53133
2021-11-19,3.03094
2021-11-20,1.68602
2021-11-21,2.09776
2021-11-22,5.31053
2021-11-23,4.15946
2021-11-24,4.04676
2021-11-25,4.49907
2021-11-26,3.98966
2021-11-27,1.93847
2021-11-28,1.87837
2021-11-29,4.34429
2021-11-30,4.53213
2021-12-01,3.348
2021-12-02,2.93025
2021-12-03,2.80403
2021-12-04,1.47865
2021-12-05,1.45911
2021-12-06,3.27588
2021-12-07,3.20224
2021-12-08,2.99487
2021-12-09,2.98736
2021-12-10,2.85362
2021-12-11,1.53124
2021-12-12,1.5057
2021-12-13,2.99788
2021-12-14,2.90471
2021-12-15,3.19022
2021-12-16,2.97984
2021-12-17,2.41633
2021-12-18,1.19915
2021-12-19,1.24723
2021-12-20,3.11809
2021-12-21,2.91072
2021-12-22,2.91673
2021-12-23,2.9528
2021-12-24,2.49598
2021-12-25,1.20516
2021-12-26,1.48316
2021-12-27,2.94829
2021-12-28,3.1767
2021-12-29,3.11959
2021-12-30,3.27137
2021-12-31,2.94228
2022-01-01,1.68452
2022-01-02,1.90992
2022-01-03,3.77627
2022-01-04,3.98665
2022-01-05,4.10086
2022-01-06,4.16096
2022-01-07,3.80933
2022-01-08,2.02563
2022-01-09,2.13383
2022-01-10,4.94537
2022-01-11,4.24662
2022-01-12,4.15345
2022-01-13,3.91302
2022-01-14,4.1234
2022-01-15,3.43967
2022-01-16,2.83558
2022-01-17,6.66897
2022-01-18,7.01909
2022-01-19,6.35941
2022-01-20,6.87033
2022-01-21,6.45558
2022-01-22,3.40661
2022-01-23,3.30893
2022-01-24,7.28207
2022-01-25,6.97552
2022-01-26,5.76584
2022-01-27,5.54795
2022-01-28,4.16998
2022-01-29,2.18492
2022-01-30,1.79572
2022-01-31,1.75815
2022-02-01,1.76116
2022-02-02,2.15186
2022-02-03,7.00557
2022-02-04,5.72677
2022-02-05,3.43817
2022-02-06,2.8972
2022-02-07,7.25352
2022-02-08,7.72987
2022-02-09,7.76744
2022-02-10,8.27385
2022-02-11,6.39698
2022-02-12,3.04897
2022-02-13,2.80703
2022-02-14,5.57951
2022-02-15,5.41421
2022-02-16,5.20834
2022-02-17,5.39017
2022-02-18,4.69442
2022-02-19,2.77999
2022-02-20,2.66127
2022-02-21,8.65253
2022-02-22,10.5294
2022-02-23,9.85919
2022-02-24,9.01167
2022-02-25,8.03642
2022-02-26,2.789
2022-02-27,2.68832
2022-02-28,7.82454
2022-03-01,2.79651
2022-03-02,5.92513
2022-03-03,5.15725
2022-03-04,4.64183
2022-03-05,2.13232
2022-03-06,1.952
2022-03-07,3.86343
2022-03-08,3.38257
2022-03-09,1.92645
2022-03-10,3.81985
2022-03-11,3.33148
2022-03-12,2.11128
2022-03-13,2.03014
2022-03-14,3.37205
2022-03-15,3.63352
2022-03-16,3.99717
2022-03-17,3.80933
2022-03-18,4.56218
2022-03-19,2.0106
2022-03-20,1.8438
2022-03-21,3.76575
2022-03-22,3.83338
2022-03-23,3.88898
2022-03-24,3.89499
2022-03-25,3.66207
2022-03-26,1.93697
2022-03-27,1.82577
2022-03-28,4.77106
2022-03-29,3.83187
2022-03-30,3.79731
2022-03-31,4.21356
2022-04-01,3.78529
2022-04-02,2.08123
2022-04-03,2.10978
2022-04-04,4.44948
2022-04-05,4.55467
2022-04-06,4.70644
2022-04-07,4.86573
2022-04-08,4.36984
2022-04-09,2.2856
2022-04-10,2.42535
2022-04-11,5.36312
2022-04-12,5.55396
2022-04-13,5.43826
2022-04-14,5.81393
2022-04-15,5.34809
2022-04-16,2.81154
2022-04-17,3.29691
2022-04-18,6.73959
2022-04-19,7.03412
2022-04-20,7.3557
2022-04-21,8.00336
2022-04-22,7.73288
2022-04-23,4.13241
2022-04-24,4.80262
2022-04-25,10.8645
2022-04-26,11.39795
2022-04-27,14.73545
2022-04-28,15.66712
2022-04-29,17.50191
2022-04-30,12.91568
2022-05-01,33.12095
2022-05-02,51.9257
2022-05-03,43.47153
2022-05-04,36.75747
2022-05-05,17.23894
2022-05-06,23.22418
2022-05-07,16.58977
2022-05-08,50.13899
2022-05-09,48.60925
2022-05-10,37.25938
2022-05-11,33.03529
2022-05-12,32.29296
2022-05-13,26.2416
2022-05-14,12.69328
2022-05-15,12.94423
2022-05-16,28.97951
2022-05-17,28.3604
2022-05-18,29.46188
2022-05-19,42.40461
2022-05-20,28.69851
2022-05-21,13.3725
2022-05-22,13.02087
2022-05-23,27.97721
2022-05-24,25.52181
2022-05-25,22.20686
2022-05-26,20.8935
2022-05-27,20.98216
2022-05-28,8.65102
2022-05-29,9.73447
2022-05-30,26.3558
2022-05-31,25.55937
2022-06-01,5.04906
2022-06-02,5.30902
2022-06-03,3.88447
2022-06-04,1.955
2022-06-05,1.8423
2022-06-06,2.09175
2022-06-07,3.9596
2022-06-08,3.89649
2022-06-09,3.88597
2022-06-10,3.55538
2022-06-11,1.74012
2022-06-12,1.70255
2022-06-13,3.67108
2022-06-14,3.36904
2022-06-15,3.87245
2022-06-16,4.35631
2022-06-17,4.34129
2022-06-18,1.86184
2022-06-19,1.77919
2022-06-20,5.39318
2022-06-21,5.32555
2022-06-22,4.80262
2022-06-23,4.73499
2022-06-24,3.91753
2022-06-25,1.54928
2022-06-26,1.34491
2022-06-27,4.03173
2022-06-28,3.8484
2022-06-29,3.5689
2022-06-30,3.80332
2022-07-01,2.80553
2022-07-02,1.1751
2022-07-03,1.08795
2022-07-04,2.74993
2022-07-05,2.66578
2022-07-06,2.43887
2022-07-07,2.32918
2022-07-08,2.10527
2022-07-09,1.13603
2022-07-10,1.35393
2022-07-11,2.58764
2022-07-12,2.43737
2022-07-13,2.59666
2022-07-14,2.62521
2022-07-15,2.59666
2022-07-16,1.15106
2022-07-17,1.16759
2022-07-18,2.69433
2022-07-19,2.79802
2022-07-20,2.74091
2022-07-21,3.36904
2022-07-22,3.23079
2022-07-23,1.38548
2022-07-24,1.43056
2022-07-25,3.0114
2022-07-26,2.42535
2022-07-27,2.30213
2022-07-28,2.15787
2022-07-29,2.31715
2022-07-30,1.14505
2022-07-31,1.1736
2022-08-01,2.59065
2022-08-02,2.20595
2022-08-03,2.48245
2022-08-04,2.24352
2022-08-05,2.91523
2022-08-06,1.43507
2022-08-07,1.1721
2022-08-08,2.90922
2022-08-09,2.47494
2022-08-10,2.60567
2022-08-11,2.35021
2022-08-12,2.12481
2022-08-13,1.05489
2022-08-14,0.84752
2022-08-15,1.04738
2022-08-16,2.43136
2022-08-17,2.33368
2022-08-18,2.29011
2022-08-19,2.10227
2022-08-20,1.19163
2022-08-21,1.09546
2022-08-22,2.36224
2022-08-23,2.42234
2022-08-24,2.21197
2022-08-25,2.60567
2022-08-26,2.49748
2022-08-27,1.14355
2022-08-28,1.1165
2022-08-29,2.7349
2022-08-30,2.80854
2022-08-31,3.38858
2022-09-01,2.20145
2022-09-02,1.68302
2022-09-03,0.88508
2022-09-04,0.99628
2022-09-05,1.83028
2022-09-06,1.61239
2022-09-07,1.77318
2022-09-08,1.46663
2022-09-09,0.80244
2022-09-10,0.6717
2022-09-11,0.76787
2022-09-12,0.95571
2022-09-13,2.15637
2022-09-14,2.08574
2022-09-15,2.16388
2022-09-16,1.95651
2022-09-17,1.07593
2022-09-18,0.90612
2022-09-19,1.98506
2022-09-20,2.05418
2022-09-21,1.94298
2022-09-22,1.79572
2022-09-23,1.74012
2022-09-24,0.94369
2022-09-25,0.87757
2022-09-26,1.79872
2022-09-27,1.72209
2022-09-28,4.14443
2022-09-29,5.87254
2022-09-30,3.97463
2022-10-01,1.36294
2022-10-02,1.26376
2022-10-03,1.25024
2022-10-04,2.19844
2022-10-05,2.83709
2022-10-06,2.22699
2022-10-07,1.98806
2022-10-08,1.25926
2022-10-09,1.03535
2022-10-10,1.19464
2022-10-11,2.7875
2022-10-12,2.92124
2022-10-13,3.29541
2022-10-14,2.8461
2022-10-15,1.51471
2022-10-16,1.41554
2022-10-17,2.73641
2022-10-18,2.6793
2022-10-19,2.38027
2022-10-20,2.53505
2022-10-21,2.02413
2022-10-22,1.26376
2022-10-23,1.20366
2022-10-24,2.53805
2022-10-25,2.50349
2022-10-26,2.26757
2022-10-27,2.21046
2022-10-28,2.17891
2022-10-29,1.19163
2022-10-30,1.02634
2022-10-31,2.58013
2022-11-01,2.64324
2022-11-02,9.09432
2022-11-03,4.2391
2022-11-04,2.94378
2022-11-05,1.63493
2022-11-06,1.87236
2022-11-07,5.53293
2022-11-08,7.12579
2022-11-09,7.86662
2022-11-10,6.25422
2022-11-11,4.61177
2022-11-12,2.04366
2022-11-13,1.86334
2022-11-14,4.21356
2022-11-15,4.15195
2022-11-16,3.71917
2022-11-17,4.63882
2022-11-18,3.26235
2022-11-19,1.74463
2022-11-20,1.93547
2022-11-21,5.297
2022-11-22,4.68541
2022-11-23,4.21957
2022-11-24,3.87395
2022-11-25,4.02121
2022-11-26,2.0076
2022-11-27,2.07672
2022-11-28,4.73199
2022-11-29,4.87174
2022-11-30,5.43976
2022-12-01,4.0167
2022-12-02,3.28639
2022-12-03,1.46212
2022-12-04,1.65747
2022-12-05,3.3435
2022-12-06,3.25033
2022-12-07,3.36153
2022-12-08,3.29541
2022-12-09,3.13612
2022-12-10,1.61089
2022-12-11,1.79722
2022-12-12,3.63352
2022-12-13,3.44117
2022-12-14,3.34951
2022-12-15,3.8469
2022-12-16,3.06099
2022-12-17,1.76266
2022-12-18,1.62441
2022-12-19,3.05047
2022-12-20,3.1797
2022-12-21,3.31044
2022-12-22,3.20525
2022-12-23,2.74993
2022-12-24,1.69654
2022-12-25,1.73411
2022-12-26,3.43967
2022-12-27,3.71466
2022-12-28,3.57942
2022-12-29,3.63051
2022-12-30,3.20074
2022-12-31,2.20295
2023-01-01,2.21197
2023-01-02,4.83117
2023-01-03,5.36913
2023-01-04,5.63812
2023-01-05,5.52091
2023-01-06,6.45859
2023-01-07,4.91532
2023-01-08,5.99726
2023-01-09,9.37833
2023-01-10,8.9696
2023-01-11,7.81252
2023-01-12,7.0236
2023-01-13,6.58481
2023-01-14,5.16777
2023-01-15,5.57049
2023-01-16,10.2544
2023-01-17,10.01247
2023-01-18,10.29047
2023-01-19,9.91479
2023-01-20,7.71785
2023-01-21,4.8522
2023-01-22,4.28719
2023-01-23,4.36233
2023-01-24,5.65014
2023-01-25,11.17856
2023-01-26,10.83895
2023-01-27,9.03872
2023-01-28,5.00247
2023-01-29,4.41041
2023-01-30,7.70583
2023-01-31,7.4143
2023-02-01,5.99726
2023-02-02,5.84549
2023-02-03,5.29851
2023-02-04,2.96031
2023-02-05,2.92274
2023-02-06,5.26995
2023-02-07,5.70273
2023-02-08,5.9056
2023-02-09,5.47132
2023-02-10,5.06559
2023-02-11,3.24883
2023-02-12,3.04897
2023-02-13,4.80712
2023-02-14,4.42093
2023-02-15,4.50057
2023-02-16,4.12941
2023-02-17,3.901
2023-02-18,2.49447
2023-02-19,2.37275
2023-02-20,4.22408
2023-02-21,4.16547
2023-02-22,3.81534
2023-02-23,4.04826
2023-02-24,3.76275
2023-02-25,2.52903
2023-02-26,2.36674
2023-02-27,4.09635
2023-02-28,4.25413
2023-03-01,2.61319
2023-03-02,3.80332
2023-03-03,3.56439
2023-03-04,2.24352
2023-03-05,1.96102
2023-03-06,3.60797
2023-03-07,3.41713
2023-03-08,3.46822
2023-03-09,3.31645
2023-03-10,3.52232
2023-03-11,1.82577
2023-03-12,1.87536
2023-03-13,3.2894
2023-03-14,3.42164
2023-03-15,3.99567
2023-03-16,3.46972
2023-03-17,3.19473
2023-03-18,1.92495
2023-03-19,2.08273
2023-03-20,3.81835
2023-03-21,3.58092
2023-03-22,3.60196
2023-03-23,3.60046
2023-03-24,3.56139
2023-03-25,1.83629
2023-03-26,1.80924
2023-03-27,3.46221
2023-03-28,3.36003
2023-03-29,3.96712
2023-03-30,3.87545
2023-03-31,3.68311
2023-04-01,1.93998
2023-04-02,2.2315
2023-04-03,4.49456
2023-04-04,4.59374
2023-04-05,4.94537
2023-04-06,5.08512
2023-04-07,4.38487
2023-04-08,2.50199
2023-04-09,2.46893
2023-04-10,5.59303
2023-04-11,5.36162
2023-04-12,5.25493
2023-04-13,5.34509
2023-04-14,4.48254
2023-04-15,2.40732
2023-04-16,2.5125
2023-04-17,5.6276
2023-04-18,6.41351
2023-04-19,6.37444
2023-04-20,6.31884
2023-04-21,5.66817
2023-04-22,3.01441
2023-04-23,3.0655
2023-04-24,7.70282
2023-04-25,7.89216
2023-04-26,8.82984
2023-04-27,12.34015
2023-04-28,18.52525
2023-04-29,13.2087
2023-04-30,11.70901
2023-05-01,64.22227
2023-05-02,88.52991
2023-05-03,59.87347
2023-05-04,92.56765
2023-05-05,43.04326
2023-05-06,22.01301
2023-05-07,18.71759
2023-05-08,43.74953
2023-05-09,38.68544
2023-05-10,35.41557
2023-05-11,30.74819
2023-05-12,24.71035
2023-05-13,11.87431
2023-05-14,12.12827
2023-05-15,26.7976
2023-05-16,27.37914
2023-05-17,26.47902
2023-05-18,27.31603
2023-05-19,24.8471
2023-05-20,12.75038
2023-05-21,12.18387
2023-05-22,30.37251
2023-05-23,27.07409
2023-05-24,28.68799
2023-05-25,24.91772
2023-05-26,20.82437
2023-05-27,10.68568
2023-05-28,10.67215
2023-05-29,14.03819
