date,CMA금리
2021-06-04,7.40072
2021-06-05,4.33212
2021-06-06,2.52707
2021-06-07,9.56678
2021-06-08,7.58122
2021-06-09,7.76173
2021-06-10,7.76173
2021-06-11,5.41516
2021-06-12,4.87364
2021-06-13,5.05415
2021-06-14,5.77617
2021-06-15,9.92779
2021-06-16,9.92779
2021-06-17,9.20577
2021-06-18,5.05415
2021-06-19,3.79061
2021-06-20,5.95667
2021-06-21,6.8592
2021-06-22,9.56678
2021-06-23,8.66425
2021-06-24,11.19133
2021-06-25,8.66425
2021-06-26,5.05415
2021-06-27,3.6101
2021-06-28,5.59566
2021-06-29,7.94223
2021-06-30,11.91335
2021-07-01,8.66425
2021-07-02,8.84476
2021-07-03,3.79061
2021-07-04,7.40072
2021-07-05,9.20577
2021-07-06,7.58122
2021-07-07,5.59566
2021-07-08,7.22021
2021-07-09,5.23465
2021-07-10,5.05415
2021-07-11,3.6101
2021-07-12,6.6787
2021-07-13,8.30324
2021-07-14,5.95667
2021-07-15,6.6787
2021-07-16,5.05415
2021-07-17,3.6101
2021-07-18,3.97111
2021-07-19,6.6787
2021-07-20,6.13718
2021-07-21,8.66425
2021-07-22,7.58122
2021-07-23,7.03971
2021-07-24,4.15162
2021-07-25,5.95667
2021-07-26,8.66425
2021-07-27,11.73285
2021-07-28,9.20577
2021-07-29,10.46931
2021-07-30,9.92779
2021-07-31,3.24909
2021-08-01,5.59566
2021-08-02,7.76173
2021-08-03,8.30324
2021-08-04,9.20577
2021-08-05,7.94223
2021-08-06,9.02527
2021-08-07,3.6101
2021-08-08,4.51263
2021-08-09,7.76173
2021-08-10,6.6787
2021-08-11,9.02527
2021-08-12,8.66425
2021-08-13,7.94223
2021-08-14,3.97111
2021-08-15,3.79061
2021-08-16,5.23465
2021-08-17,7.58122
2021-08-18,7.40072
2021-08-19,10.46931
2021-08-20,9.74729
2021-08-21,4.15162
2021-08-22,5.77617
2021-08-23,7.22021
2021-08-24,9.02527
2021-08-25,8.12274
2021-08-26,15.16245
2021-08-27,24.72924
2021-08-28,11.73285
2021-08-29,10.46931
2021-08-30,21.11913
2021-08-31,18.59205
2021-09-01,18.41155
2021-09-02,12.99638
2021-09-03,12.27436
2021-09-04,9.56678
2021-09-05,6.31768
2021-09-06,10.1083
2021-09-07,11.55234
2021-09-08,8.48375
2021-09-09,8.84476
2021-09-10,12.63537
2021-09-11,6.13718
2021-09-12,6.6787
2021-09-13,8.66425
2021-09-14,10.1083
2021-09-15,11.73285
2021-09-16,7.22021
2021-09-17,11.01083
2021-09-18,5.77617
2021-09-19,5.95667
2021-09-20,4.51263
2021-09-21,5.41516
2021-09-22,4.51263
2021-09-23,10.46931
2021-09-24,14.80144
2021-09-25,4.51263
2021-09-26,5.05415
2021-09-27,7.58122
2021-09-28,10.83032
2021-09-29,7.94223
2021-09-30,7.94223
2021-10-01,9.02527
2021-10-02,4.33212
2021-10-03,3.79061
2021-10-04,5.95667
2021-10-05,7.58122
2021-10-06,11.19133
2021-10-07,11.19133
2021-10-08,11.91335
2021-10-09,8.66425
2021-10-10,8.48375
2021-10-11,9.74729
2021-10-12,11.19133
2021-10-13,8.84476
2021-10-14,6.49819
2021-10-15,7.40072
2021-10-16,4.51263
2021-10-17,2.88808
2021-10-18,3.79061
2021-10-19,6.49819
2021-10-20,5.05415
2021-10-21,7.03971
2021-10-22,5.41516
2021-10-23,3.06859
2021-10-24,5.59566
2021-10-25,6.31768
2021-10-26,7.03971
2021-10-27,5.41516
2021-10-28,6.31768
2021-10-29,6.6787
2021-10-30,1.26353
2021-10-31,3.6101
2021-11-01,5.05415
2021-11-02,5.59566
2021-11-03,7.58122
2021-11-04,6.6787
2021-11-05,5.23465
2021-11-06,2.34657
2021-11-07,3.24909
2021-11-08,4.51263
2021-11-09,7.76173
2021-11-10,4.87364
2021-11-11,3.97111
2021-11-12,6.6787
2021-11-13,2.34657
2021-11-14,3.06859
2021-11-15,3.97111
2021-11-16,4.15162
2021-11-17,5.95667
2021-11-18,3.97111
2021-11-19,3.97111
2021-11-20,3.4296
2021-11-21,3.97111
2021-11-22,6.31768
2021-11-23,3.24909
2021-11-24,7.22021
2021-11-25,17.32851
2021-11-26,20.39711
2021-11-27,8.48375
2021-11-28,4.87364
2021-11-29,8.30324
2021-11-30,9.38628
2021-12-01,7.58122
2021-12-02,6.6787
2021-12-03,12.45487
2021-12-04,6.8592
2021-12-05,5.23465
2021-12-06,6.13718
2021-12-07,7.76173
2021-12-08,9.56678
2021-12-09,5.77617
2021-12-10,4.87364
2021-12-11,3.24909
2021-12-12,5.59566
2021-12-13,4.51263
2021-12-14,7.94223
2021-12-15,6.8592
2021-12-16,9.02527
2021-12-17,8.84476
2021-12-18,8.84476
2021-12-19,5.41516
2021-12-20,9.74729
2021-12-21,7.94223
2021-12-22,8.12274
2021-12-23,10.1083
2021-12-24,7.58122
2021-12-25,5.77617
2021-12-26,6.13718
2021-12-27,8.30324
2021-12-28,9.20577
2021-12-29,6.49819
2021-12-30,6.13718
2021-12-31,7.76173
2022-01-01,5.23465
2022-01-02,6.13718
2022-01-03,10.46931
2022-01-04,12.09386
2022-01-05,13.3574
2022-01-06,9.92779
2022-01-07,7.22021
2022-01-08,5.05415
2022-01-09,6.13718
2022-01-10,9.38628
2022-01-11,7.40072
2022-01-12,8.12274
2022-01-13,6.6787
2022-01-14,25.27075
2022-01-15,9.56678
2022-01-16,10.1083
2022-01-17,21.11913
2022-01-18,17.14801
2022-01-19,14.62093
2022-01-20,14.25992
2022-01-21,24.54873
2022-01-22,10.64981
2022-01-23,12.09386
2022-01-24,13.71841
2022-01-25,13.3574
2022-01-26,12.81588
2022-01-27,11.19133
2022-01-28,16.60649
2022-01-29,9.20577
2022-01-30,8.12274
2022-01-31,6.13718
2022-02-01,8.48375
2022-02-02,9.74729
2022-02-03,16.06498
2022-02-04,13.89891
2022-02-05,9.56678
2022-02-06,6.31768
2022-02-07,13.3574
2022-02-08,10.2888
2022-02-09,9.74729
2022-02-10,11.19133
2022-02-11,8.84476
2022-02-12,5.05415
2022-02-13,5.05415
2022-02-14,8.12274
2022-02-15,8.66425
2022-02-16,8.84476
2022-02-17,8.12274
2022-02-18,5.77617
2022-02-19,5.59566
2022-02-20,7.03971
2022-02-21,13.3574
2022-02-22,11.37184
2022-02-23,10.1083
2022-02-24,8.66425
2022-02-25,7.76173
2022-02-26,7.22021
2022-02-27,4.33212
2022-02-28,10.46931
2022-03-01,2.70758
2022-03-02,7.58122
2022-03-03,10.46931
2022-03-04,7.22021
2022-03-05,3.97111
2022-03-06,2.16606
2022-03-07,6.13718
2022-03-08,5.77617
2022-03-09,4.15162
2022-03-10,7.22021
2022-03-11,5.41516
2022-03-12,3.24909
2022-03-13,2.70758
2022-03-14,8.12274
2022-03-15,8.48375
2022-03-16,9.92779
2022-03-17,7.58122
2022-03-18,8.84476
2022-03-19,8.12274
2022-03-20,4.51263
2022-03-21,9.20577
2022-03-22,7.22021
2022-03-23,6.8592
2022-03-24,5.23465
2022-03-25,7.40072
2022-03-26,4.15162
2022-03-27,6.49819
2022-03-28,6.6787
2022-03-29,8.84476
2022-03-30,9.38628
2022-03-31,9.38628
2022-04-01,7.94223
2022-04-02,5.41516
2022-04-03,3.24909
2022-04-04,6.13718
2022-04-05,10.83032
2022-04-06,8.84476
2022-04-07,6.13718
2022-04-08,8.12274
2022-04-09,3.79061
2022-04-10,2.52707
2022-04-11,4.69314
2022-04-12,5.59566
2022-04-13,6.49819
2022-04-14,28.88086
2022-04-15,25.09025
2022-04-16,11.01083
2022-04-17,9.56678
2022-04-18,19.49458
2022-04-19,12.81588
2022-04-20,13.89891
2022-04-21,12.27436
2022-04-22,14.80144
2022-04-23,8.66425
2022-04-24,9.02527
2022-04-25,15.16245
2022-04-26,12.81588
2022-04-27,7.76173
2022-04-28,12.99638
2022-04-29,16.42599
2022-04-30,3.79061
2022-05-01,5.41516
2022-05-02,8.12274
2022-05-03,8.84476
2022-05-04,9.92779
2022-05-05,9.02527
2022-05-06,9.74729
2022-05-07,5.95667
2022-05-08,7.76173
2022-05-09,12.63537
2022-05-10,15.34296
2022-05-11,11.91335
2022-05-12,14.44043
2022-05-13,9.38628
2022-05-14,5.95667
2022-05-15,8.66425
2022-05-16,11.91335
2022-05-17,13.89891
2022-05-18,10.64981
2022-05-19,14.25992
2022-05-20,9.56678
2022-05-21,7.22021
2022-05-22,8.48375
2022-05-23,9.02527
2022-05-24,12.63537
2022-05-25,13.3574
2022-05-26,35.19855
2022-05-27,30.86642
2022-05-28,14.80144
2022-05-29,13.5379
2022-05-30,18.95306
2022-05-31,20.2166
2022-06-01,11.37184
2022-06-02,19.13357
2022-06-03,18.95306
2022-06-04,8.66425
2022-06-05,8.48375
2022-06-06,13.71841
2022-06-07,17.14801
2022-06-08,14.98194
2022-06-09,10.1083
2022-06-10,10.83032
2022-06-11,5.77617
2022-06-12,10.46931
2022-06-13,13.5379
2022-06-14,12.45487
2022-06-15,18.05054
2022-06-16,16.42599
2022-06-17,21.84115
2022-06-18,9.92779
2022-06-19,11.01083
2022-06-20,21.29963
2022-06-21,15.52346
2022-06-22,11.73285
2022-06-23,14.07942
2022-06-24,15.70397
2022-06-25,4.33212
2022-06-26,7.58122
2022-06-27,15.52346
2022-06-28,15.70397
2022-06-29,10.64981
2022-06-30,11.19133
2022-07-01,12.99638
2022-07-02,6.31768
2022-07-03,6.6787
2022-07-04,11.01083
2022-07-05,11.37184
2022-07-06,8.12274
2022-07-07,11.19133
2022-07-08,10.2888
2022-07-09,4.33212
2022-07-10,3.79061
2022-07-11,10.46931
2022-07-12,10.2888
2022-07-13,80.50541
2022-07-14,88.98916
2022-07-15,64.98194
2022-07-16,29.78339
2022-07-17,18.23104
2022-07-18,43.68231
2022-07-19,38.44765
2022-07-20,30.50541
2022-07-21,37.18411
2022-07-22,29.60288
2022-07-23,17.87003
2022-07-24,15.52346
2022-07-25,35.55956
2022-07-26,32.12996
2022-07-27,30.50541
2022-07-28,30.50541
2022-07-29,36.46209
2022-07-30,16.42599
2022-07-31,18.23104
2022-08-01,33.03249
2022-08-02,24.18772
2022-08-03,25.81227
2022-08-04,27.07581
2022-08-05,22.20216
2022-08-06,15.88447
2022-08-07,17.50902
2022-08-08,24.18772
2022-08-09,23.28519
2022-08-10,21.66064
2022-08-11,23.6462
2022-08-12,22.02166
2022-08-13,13.17689
2022-08-14,11.73285
2022-08-15,13.3574
2022-08-16,25.81227
2022-08-17,25.45126
2022-08-18,22.74368
2022-08-19,24.00722
2022-08-20,16.42599
2022-08-21,14.07942
2022-08-22,22.74368
2022-08-23,24.18772
2022-08-24,24.54873
2022-08-25,79.24187
2022-08-26,78.88086
2022-08-27,33.3935
2022-08-28,25.99277
2022-08-29,51.62454
2022-08-30,57.22021
2022-08-31,45.84837
2022-09-01,49.09747
2022-09-02,35.19855
2022-09-03,22.02166
2022-09-04,22.74368
2022-09-05,32.31046
2022-09-06,33.93501
2022-09-07,26.35379
2022-09-08,31.04693
2022-09-09,19.13357
2022-09-10,17.68953
2022-09-11,17.87003
2022-09-12,19.13357
2022-09-13,42.41877
2022-09-14,34.65703
2022-09-15,34.83754
2022-09-16,30.68592
2022-09-17,23.10469
2022-09-18,22.20216
2022-09-19,34.47653
2022-09-20,32.49097
2022-09-21,32.67148
2022-09-22,32.67148
2022-09-23,33.3935
2022-09-24,20.0361
2022-09-25,21.66064
2022-09-26,32.67148
2022-09-27,35.01805
2022-09-28,33.21299
2022-09-29,35.92057
2022-09-30,31.58844
2022-10-01,19.13357
2022-10-02,15.88447
2022-10-03,21.48014
2022-10-04,35.01805
2022-10-05,29.42238
2022-10-06,32.12996
2022-10-07,24.36823
2022-10-08,16.06498
2022-10-09,16.24548
2022-10-10,17.14801
2022-10-11,27.43682
2022-10-12,89.53068
2022-10-13,100.0
2022-10-14,71.66064
2022-10-15,35.19855
2022-10-16,32.12996
2022-10-17,53.79061
2022-10-18,48.01444
2022-10-19,68.41155
2022-10-20,65.88447
2022-10-21,45.48736
2022-10-22,27.07581
2022-10-23,23.28519
2022-10-24,44.58483
2022-10-25,57.22021
2022-10-26,54.51263
2022-10-27,52.52707
2022-10-28,42.77978
2022-10-29,23.4657
2022-10-30,28.70036
2022-10-31,47.29241
2022-11-01,51.98555
2022-11-02,42.05776
2022-11-03,64.80144
2022-11-04,43.68231
2022-11-05,24.72924
2022-11-06,27.07581
2022-11-07,46.20938
2022-11-08,47.29241
2022-11-09,43.68231
2022-11-10,47.65342
2022-11-11,31.40794
2022-11-12,22.92418
2022-11-13,28.33935
2022-11-14,43.86281
2022-11-15,45.84837
2022-11-16,37.72563
2022-11-17,31.76895
2022-11-18,33.75451
2022-11-19,18.95306
2022-11-20,24.36823
2022-11-21,31.58844
2022-11-22,32.85198
2022-11-23,30.3249
2022-11-24,57.76173
2022-11-25,65.88447
2022-11-26,26.7148
2022-11-27,27.79783
2022-11-28,56.6787
2022-11-29,37.54512
2022-11-30,42.96028
2022-12-01,37.54512
2022-12-02,30.68592
2022-12-03,17.14801
2022-12-04,18.77256
2022-12-05,23.82671
2022-12-06,36.10108
2022-12-07,30.1444
2022-12-08,29.96389
2022-12-09,29.60288
2022-12-10,13.5379
2022-12-11,17.68953
2022-12-12,29.06137
2022-12-13,32.67148
2022-12-14,25.81227
2022-12-15,25.99277
2022-12-16,23.82671
2022-12-17,17.32851
2022-12-18,15.70397
2022-12-19,27.79783
2022-12-20,31.94945
2022-12-21,29.96389
2022-12-22,25.99277
2022-12-23,31.58844
2022-12-24,20.0361
2022-12-25,19.31407
2022-12-26,24.72924
2022-12-27,30.50541
2022-12-28,28.70036
2022-12-29,24.72924
2022-12-30,29.24187
2022-12-31,14.98194
2023-01-01,20.75812
2023-01-02,29.78339
2023-01-03,28.33935
2023-01-04,25.81227
2023-01-05,31.94945
2023-01-06,30.3249
2023-01-07,17.14801
2023-01-08,15.16245
2023-01-09,29.96389
2023-01-10,28.88086
2023-01-11,29.42238
2023-01-12,27.43682
2023-01-13,73.82671
2023-01-14,51.26353
2023-01-15,36.64259
2023-01-16,58.48375
2023-01-17,55.41516
2023-01-18,52.16606
2023-01-19,43.86281
2023-01-20,37.00361
2023-01-21,15.88447
2023-01-22,17.87003
2023-01-23,15.34296
2023-01-24,21.84115
2023-01-25,40.0722
2023-01-26,36.64259
2023-01-27,30.1444
2023-01-28,19.49458
2023-01-29,22.38267
2023-01-30,33.21299
2023-01-31,33.75451
2023-02-01,33.93501
2023-02-02,24.72924
2023-02-03,28.51985
2023-02-04,16.06498
2023-02-05,19.13357
2023-02-06,30.50541
2023-02-07,24.90974
2023-02-08,26.35379
2023-02-09,27.61732
2023-02-10,33.21299
2023-02-11,16.9675
2023-02-12,15.34296
2023-02-13,28.15884
2023-02-14,31.22743
2023-02-15,31.94945
2023-02-16,26.53429
2023-02-17,27.07581
2023-02-18,17.32851
2023-02-19,17.50902
2023-02-20,31.40794
2023-02-21,33.3935
2023-02-22,32.67148
2023-02-23,37.36462
2023-02-24,36.8231
2023-02-25,20.2166
2023-02-26,17.68953
2023-02-27,33.3935
2023-02-28,29.42238
2023-03-01,26.53429
2023-03-02,25.45126
2023-03-03,25.99277
2023-03-04,16.24548
2023-03-05,19.67509
2023-03-06,33.03249
2023-03-07,26.53429
2023-03-08,23.4657
2023-03-09,19.67509
2023-03-10,27.07581
2023-03-11,15.34296
2023-03-12,30.1444
2023-03-13,28.70036
2023-03-14,33.574
2023-03-15,27.25631
2023-03-16,25.63176
2023-03-17,24.90974
2023-03-18,12.45487
2023-03-19,20.57761
2023-03-20,26.8953
2023-03-21,31.58844
2023-03-22,27.07581
2023-03-23,26.17328
2023-03-24,31.76895
2023-03-25,22.92418
2023-03-26,19.67509
2023-03-27,34.29602
2023-03-28,28.70036
2023-03-29,27.43682
2023-03-30,29.42238
2023-03-31,29.78339
2023-04-01,18.41155
2023-04-02,20.39711
2023-04-03,25.09025
2023-04-04,26.8953
2023-04-05,29.06137
2023-04-06,40.2527
2023-04-07,27.79783
2023-04-08,18.23104
2023-04-09,16.24548
2023-04-10,27.43682
2023-04-11,31.04693
2023-04-12,33.93501
2023-04-13,35.55956
2023-04-14,27.97833
2023-04-15,19.13357
2023-04-16,16.9675
2023-04-17,31.40794
2023-04-18,32.31046
2023-04-19,34.29602
2023-04-20,35.19855
2023-04-21,39.16967
2023-04-22,20.75812
2023-04-23,18.95306
2023-04-24,30.3249
2023-04-25,33.75451
2023-04-26,33.574
2023-04-27,34.83754
2023-04-28,29.78339
2023-04-29,17.50902
2023-04-30,11.73285
2023-05-01,22.02166
2023-05-02,25.27075
2023-05-03,22.56317
2023-05-04,25.81227
2023-05-05,17.68953
2023-05-06,15.52346
2023-05-07,12.27436
2023-05-08,30.68592
2023-05-09,27.79783
2023-05-10,23.6462
2023-05-11,30.3249
2023-05-12,25.81227
2023-05-13,15.16245
2023-05-14,14.07942
2023-05-15,30.86642
2023-05-16,30.50541
2023-05-17,28.15884
2023-05-18,33.75451
2023-05-19,27.61732
2023-05-20,16.9675
2023-05-21,17.50902
2023-05-22,31.40794
2023-05-23,25.81227
2023-05-24,26.8953
2023-05-25,25.63176
2023-05-26,24.18772
2023-05-27,12.99638
2023-05-28,13.17689
