date,엔환율
2023-05-29,10.57392
2023-05-30,25.85058
2023-05-31,20.40106
2023-06-01,17.51376
2023-06-02,24.62419
2023-06-03,12.94782
2023-06-04,9.58251
2023-06-05,29.60054
2023-06-06,13.69942
2023-06-07,24.27495
2023-06-08,29.72285
2023-06-09,42.41156
2023-06-10,17.6586
2023-06-11,13.32442
2023-06-12,37.11655
2023-06-13,62.18656
2023-06-14,70.44452
2023-06-15,66.27933
2023-06-16,64.67312
2023-06-17,26.0936
2023-06-18,22.87958
2023-06-19,79.99002
2023-06-20,80.69012
2023-06-21,60.5546
2023-06-22,49.18402
2023-06-23,47.76611
2023-06-24,20.91447
2023-06-25,17.54755
2023-06-26,48.21192
2023-06-27,50.11587
2023-06-28,41.96897
2023-06-29,34.77001
2023-06-30,31.11822
2023-07-01,15.33781
2023-07-02,13.24717
2023-07-03,47.55367
2023-07-04,87.35957
2023-07-05,69.36298
2023-07-06,39.38101
2023-07-07,32.47497
2023-07-08,19.07329
2023-07-09,15.41346
2023-07-10,37.54948
2023-07-11,36.85743
2023-07-12,37.61547
2023-07-13,36.35851
2023-07-14,31.27756
2023-07-15,14.74233
2023-07-16,13.01863
2023-07-17,29.80654
2023-07-18,31.83764
2023-07-19,35.11764
2023-07-20,28.13757
2023-07-21,26.10969
2023-07-22,12.92529
2023-07-23,11.8518
2023-07-24,30.47928
2023-07-25,35.26732
2023-07-26,26.03727
2023-07-27,25.26153
2023-07-28,33.60961
2023-07-29,16.79595
2023-07-30,12.1415
2023-07-31,70.13873
2023-08-01,51.40341
2023-08-02,35.33492
2023-08-03,29.47661
2023-08-04,29.56352
2023-08-05,15.70476
2023-08-06,13.56906
2023-08-07,30.73518
2023-08-08,26.99488
2023-08-09,25.78781
2023-08-10,23.86455
2023-08-11,23.71165
2023-08-12,11.48324
2023-08-13,10.85396
2023-08-14,23.18054
2023-08-15,16.326
2023-08-16,27.2041
2023-08-17,24.56143
2023-08-18,21.36511
2023-08-19,11.56371
2023-08-20,10.49023
2023-08-21,26.504
2023-08-22,25.48685
2023-08-23,20.49602
2023-08-24,37.66697
2023-08-25,32.92239
2023-08-26,13.75575
2023-08-27,11.09376
2023-08-28,33.57742
2023-08-29,33.10586
2023-08-30,25.62204
2023-08-31,21.95094
2023-09-01,20.25782
2023-09-02,11.99826
2023-09-03,9.91083
2023-09-04,31.47873
2023-09-05,25.26475
2023-09-06,23.03086
2023-09-07,21.18485
2023-09-08,18.79003
2023-09-09,9.37168
2023-09-10,8.54926
2023-09-11,21.60169
2023-09-12,22.82325
2023-09-13,29.60858
2023-09-14,29.55386
2023-09-15,33.19599
2023-09-16,11.38828
2023-09-17,9.65011
2023-09-18,38.11117
2023-09-19,47.46998
2023-09-20,32.91756
2023-09-21,27.01741
2023-09-22,25.05391
2023-09-23,11.79064
2023-09-24,9.83519
2023-09-25,26.96269
2023-09-26,22.98419
2023-09-27,21.17198
2023-09-28,11.1002
2023-09-29,9.91083
2023-09-30,10.00418
2023-10-01,9.325
2023-10-02,13.81208
2023-10-03,13.75897
2023-10-04,29.12254
2023-10-05,23.02121
2023-10-06,19.05398
2023-10-07,10.76866
2023-10-08,9.34914
2023-10-09,11.55084
2023-10-10,20.85009
2023-10-11,32.43956
2023-10-12,34.35317
2023-10-13,20.74709
2023-10-14,10.00257
2023-10-15,9.119
2023-10-16,19.26964
2023-10-17,17.87105
2023-10-18,19.78304
2023-10-19,16.89252
2023-10-20,19.0073
2023-10-21,9.22844
2023-10-22,8.42694
2023-10-23,18.68059
2023-10-24,32.5152
2023-10-25,23.90639
2023-10-26,19.82167
2023-10-27,20.64409
2023-10-28,9.7
2023-10-29,8.9999
2023-10-30,20.1677
2023-10-31,29.68423
2023-11-01,33.8301
2023-11-02,54.63675
2023-11-03,100.0
2023-11-04,32.11446
2023-11-05,22.11188
2023-11-06,90.53014
2023-11-07,66.88769
2023-11-08,64.76486
2023-11-09,54.41304
2023-11-10,38.49261
2023-11-11,19.88766
2023-11-12,18.04165
2023-11-13,37.32899
2023-11-14,38.75333
2023-11-15,65.2155
2023-11-16,75.22934
2023-11-17,53.13676
2023-11-18,22.39353
2023-11-19,19.13606
2023-11-20,42.8284
2023-11-21,41.35095
2023-11-22,37.58328
2023-11-23,34.52859
2023-11-24,32.15469
2023-11-25,16.27772
2023-11-26,15.25895
2023-11-27,34.25016
2023-11-28,33.01091
2023-11-29,28.89883
2023-11-30,31.86178
2023-12-01,32.95941
2023-12-02,18.95097
2023-12-03,16.38877
2023-12-04,39.52586
2023-12-05,42.66907
2023-12-06,38.76299
2023-12-07,50.99623
2023-12-08,60.33411
2023-12-09,25.17462
2023-12-10,21.02874
2023-12-11,50.21888
2023-12-12,40.80374
2023-12-13,33.37947
2023-12-14,46.61537
2023-12-15,40.08755
2023-12-16,21.98152
2023-12-17,19.40483
2023-12-18,43.12131
2023-12-19,45.65294
2023-12-20,38.594
2023-12-21,30.94441
2023-12-22,28.11826
2023-12-23,15.1479
2023-12-24,12.55995
2023-12-25,13.79759
2023-12-26,31.71049
2023-12-27,31.80545
2023-12-28,27.10754
2023-12-29,25.49489
2023-12-30,16.28576
2023-12-31,13.59481
2024-01-01,15.62912
2024-01-02,37.95506
2024-01-03,34.52055
2024-01-04,40.86007
2024-01-05,39.27962
2024-01-06,16.55776
2024-01-07,13.73483
2024-01-08,25.64779
2024-01-09,25.55927
2024-01-10,32.08388
2024-01-11,42.31338
2024-01-12,31.51092
2024-01-13,14.31744
2024-01-14,13.02024
2024-01-15,27.3908
2024-01-16,25.73309
2024-01-17,28.69282
2024-01-18,31.7797
2024-01-19,43.29674
2024-01-20,16.51591
2024-01-21,13.91347
2024-01-22,31.30492
2024-01-23,31.1826
2024-01-24,24.08826
2024-01-25,23.42839
2024-01-26,21.8238
2024-01-27,12.20426
2024-01-28,11.39794
2024-01-29,23.47828
2024-01-30,21.8238
2024-01-31,20.19345
2024-02-01,23.78729
2024-02-02,27.11397
2024-02-03,15.35391
2024-02-04,11.67959
2024-02-05,44.18031
2024-02-06,58.5895
2024-02-07,36.66752
2024-02-08,35.6053
2024-02-09,22.43538
2024-02-10,18.04648
2024-02-11,14.85338
2024-02-12,17.86622
2024-02-13,46.52847
2024-02-14,42.93945
2024-02-15,36.60958
2024-02-16,31.06189
2024-02-17,15.55348
2024-02-18,14.33192
2024-02-19,26.13866
2024-02-20,25.79264
2024-02-21,22.76692
2024-02-22,40.23722
2024-02-23,31.57047
2024-02-24,14.97891
2024-02-25,13.67528
2024-02-26,28.08929
2024-02-27,24.0786
2024-02-28,22.68323
2024-02-29,23.19663
2024-03-01,15.74822
2024-03-02,12.2107
2024-03-03,11.02295
2024-03-04,29.87897
2024-03-05,22.77657
2024-03-06,22.44825
2024-03-07,28.00881
2024-03-08,28.87308
2024-03-09,13.73805
2024-03-10,12.22358
2024-03-11,27.81729
2024-03-12,30.86072
2024-03-13,24.03836
2024-03-14,20.61834
2024-03-15,21.97991
2024-03-16,11.61199
2024-03-17,10.68658
2024-03-18,26.21109
2024-03-19,43.90993
2024-03-20,51.28271
