date,주식사이트
2021-01-15,70.29876
2021-01-16,39.7188
2021-01-17,38.13708
2021-01-18,63.26889
2021-01-19,71.1775
2021-01-20,66.25659
2021-01-21,71.00175
2021-01-22,58.69947
2021-01-23,40.24604
2021-01-24,36.55536
2021-01-25,61.86291
2021-01-26,72.40773
2021-01-27,61.51142
2021-01-28,61.33567
2021-01-29,56.41476
2021-01-30,39.19156
2021-01-31,33.56766
2021-02-01,53.9543
2021-02-02,61.68717
2021-02-03,57.82073
2021-02-04,46.74868
2021-02-05,45.86994
2021-02-06,40.07029
2021-02-07,40.94903
2021-02-08,60.63268
2021-02-09,52.54833
2021-02-10,48.15465
2021-02-11,37.43409
2021-02-12,40.42179
2021-02-13,42.355
2021-02-14,47.27592
2021-02-15,67.66256
2021-02-16,60.63268
2021-02-17,68.1898
2021-02-18,71.52899
2021-02-19,61.33567
2021-02-20,57.99648
2021-02-21,52.37258
2021-02-22,84.53427
2021-02-23,87.52196
2021-02-24,82.60105
2021-02-25,74.51669
2021-02-26,63.26889
2021-02-27,50.08787
2021-02-28,63.44463
2021-03-01,52.19683
2021-03-02,58.69947
2021-03-03,47.45166
2021-03-04,44.99121
2021-03-05,44.63971
2021-03-06,34.44639
2021-03-07,33.39191
2021-03-08,49.38488
2021-03-09,48.15465
2021-03-10,49.03339
2021-03-11,48.85764
2021-03-12,51.84534
2021-03-13,39.7188
2021-03-14,35.67662
2021-03-15,49.73637
2021-03-16,53.42706
2021-03-17,50.79086
2021-03-18,50.9666
2021-03-19,47.97891
2021-03-20,35.67662
2021-03-21,31.28295
2021-03-22,46.39718
2021-03-23,41.47627
2021-03-24,39.54305
2021-03-25,42.355
2021-03-26,37.96133
2021-03-27,31.81019
2021-03-28,29.17398
2021-03-29,46.57293
2021-03-30,45.86994
2021-03-31,39.01581
2021-04-01,38.66432
2021-04-02,41.30052
2021-04-03,27.76801
2021-04-04,29.87697
2021-04-05,43.40949
2021-04-06,48.15465
2021-04-07,43.58523
2021-04-08,48.68189
2021-04-09,37.78558
2021-04-10,28.64674
2021-04-11,28.82249
2021-04-12,40.24604
2021-04-13,46.39718
2021-04-14,49.91212
2021-04-15,55.36028
2021-04-16,51.3181
2021-04-17,36.90685
2021-04-18,31.81019
2021-04-19,47.97891
2021-04-20,57.29349
2021-04-21,41.65202
2021-04-22,43.23374
2021-04-23,39.7188
2021-04-24,26.88927
2021-04-25,31.28295
2021-04-26,43.05799
2021-04-27,42.88224
2021-04-28,36.90685
2021-04-29,30.22847
2021-04-30,29.17398
2021-05-01,21.61687
2021-05-02,19.8594
2021-05-03,35.67662
2021-05-04,33.56766
2021-05-05,23.72583
2021-05-06,28.64674
2021-05-07,27.06502
2021-05-08,21.61687
2021-05-09,18.27768
2021-05-10,37.78558
2021-05-11,37.0826
2021-05-12,33.04042
2021-05-13,34.27065
2021-05-14,28.1195
2021-05-15,21.08963
2021-05-16,19.33216
2021-05-17,25.83479
2021-05-18,23.19859
2021-05-19,20.38664
2021-05-20,27.06502
2021-05-21,28.64674
2021-05-22,16.69595
2021-05-23,17.57469
2021-05-24,26.01054
2021-05-25,29.70123
2021-05-26,28.1195
2021-05-27,26.36203
2021-05-28,27.24077
2021-05-29,14.58699
2021-05-30,15.11423
2021-05-31,24.60456
2021-06-01,26.18629
2021-06-02,29.52548
2021-06-03,29.52548
2021-06-04,31.28295
2021-06-05,15.28998
2021-06-06,17.92618
2021-06-07,27.24077
2021-06-08,33.04042
2021-06-09,24.25307
2021-06-10,27.41652
2021-06-11,20.21089
2021-06-12,17.92618
2021-06-13,14.76274
2021-06-14,21.61687
2021-06-15,24.07732
2021-06-16,26.71353
2021-06-17,28.1195
2021-06-18,25.65905
2021-06-19,12.30228
2021-06-20,12.47803
2021-06-21,18.45342
2021-06-22,20.91388
2021-06-23,24.42882
2021-06-24,24.78031
2021-06-25,21.44112
2021-06-26,13.884
2021-06-27,13.70826
2021-06-28,21.44112
2021-06-29,20.38664
2021-06-30,19.8594
2021-07-01,15.28998
2021-07-02,16.52021
2021-07-03,11.2478
2021-07-04,13.70826
2021-07-05,17.92618
2021-07-06,17.04745
2021-07-07,19.5079
2021-07-08,15.11423
2021-07-09,19.33216
2021-07-10,10.8963
2021-07-11,10.72056
2021-07-12,18.45342
2021-07-13,17.57469
2021-07-14,17.57469
2021-07-15,18.10193
2021-07-16,18.10193
2021-07-17,10.72056
2021-07-18,11.42355
2021-07-19,18.10193
2021-07-20,17.22319
2021-07-21,16.8717
2021-07-22,19.8594
2021-07-23,15.64147
2021-07-24,9.49033
2021-07-25,10.19332
2021-07-26,13.884
2021-07-27,17.75043
2021-07-28,13.884
2021-07-29,16.34446
2021-07-30,13.53251
2021-07-31,8.78734
2021-08-01,7.38137
2021-08-02,15.46572
2021-08-03,16.8717
2021-08-04,15.46572
2021-08-05,17.75043
2021-08-06,27.06502
2021-08-07,11.59929
2021-08-08,14.76274
2021-08-09,25.30755
2021-08-10,25.4833
2021-08-11,25.4833
2021-08-12,26.88927
2021-08-13,29.70123
2021-08-14,15.81722
2021-08-15,16.16871
2021-08-16,18.98066
2021-08-17,28.99824
2021-08-18,28.29525
2021-08-19,25.30755
2021-08-20,25.13181
2021-08-21,15.11423
2021-08-22,12.30228
2021-08-23,19.15641
2021-08-24,17.75043
2021-08-25,20.73813
2021-08-26,23.55008
2021-08-27,20.56239
2021-08-28,14.2355
2021-08-29,12.65377
2021-08-30,19.5079
2021-08-31,22.4956
2021-09-01,24.07732
2021-09-02,18.45342
2021-09-03,20.03514
2021-09-04,11.07205
2021-09-05,13.884
2021-09-06,18.10193
2021-09-07,20.56239
2021-09-08,21.96836
2021-09-09,20.56239
2021-09-10,13.53251
2021-09-11,14.2355
2021-09-12,12.65377
2021-09-13,17.39894
2021-09-14,18.45342
2021-09-15,15.81722
2021-09-16,13.35676
2021-09-17,15.28998
2021-09-18,12.47803
2021-09-19,9.31458
2021-09-20,11.59929
2021-09-21,13.70826
2021-09-22,13.35676
2021-09-23,15.11423
2021-09-24,17.39894
2021-09-25,11.42355
2021-09-26,9.49033
2021-09-27,14.93848
2021-09-28,17.57469
2021-09-29,17.04745
2021-09-30,17.92618
2021-10-01,14.2355
2021-10-02,10.8963
2021-10-03,11.95079
2021-10-04,13.35676
2021-10-05,20.91388
2021-10-06,16.8717
2021-10-07,21.96836
2021-10-08,11.95079
2021-10-09,10.8963
2021-10-10,8.96309
2021-10-11,8.43585
2021-10-12,18.62917
2021-10-13,20.56239
2021-10-14,18.62917
2021-10-15,17.39894
2021-10-16,11.2478
2021-10-17,10.72056
2021-10-18,14.2355
2021-10-19,16.8717
2021-10-20,13.18101
2021-10-21,14.05975
2021-10-22,14.41124
2021-10-23,9.13884
2021-10-24,9.66608
2021-10-25,25.30755
2021-10-26,20.73813
2021-10-27,17.57469
2021-10-28,18.98066
2021-10-29,12.65377
2021-10-30,8.96309
2021-10-31,8.96309
2021-11-01,16.69595
2021-11-02,18.62917
2021-11-03,21.44112
2021-11-04,19.68365
2021-11-05,14.2355
2021-11-06,9.13884
2021-11-07,9.84182
2021-11-08,16.69595
2021-11-09,17.22319
2021-11-10,17.75043
2021-11-11,17.39894
2021-11-12,15.99297
2021-11-13,11.77504
2021-11-14,9.31458
2021-11-15,15.99297
2021-11-16,17.22319
2021-11-17,19.8594
2021-11-18,26.53778
2021-11-19,14.05975
2021-11-20,10.01757
2021-11-21,8.96309
2021-11-22,15.64147
2021-11-23,17.57469
2021-11-24,17.39894
2021-11-25,15.28998
2021-11-26,15.99297
2021-11-27,9.84182
2021-11-28,11.95079
2021-11-29,20.56239
2021-11-30,15.64147
2021-12-01,14.76274
2021-12-02,15.64147
2021-12-03,11.77504
2021-12-04,9.13884
2021-12-05,10.36906
2021-12-06,13.00527
2021-12-07,15.11423
2021-12-08,14.41124
2021-12-09,16.69595
2021-12-10,14.41124
2021-12-11,8.78734
2021-12-12,9.84182
2021-12-13,18.27768
2021-12-14,15.11423
2021-12-15,13.00527
2021-12-16,13.18101
2021-12-17,13.00527
2021-12-18,14.05975
2021-12-19,9.49033
2021-12-20,10.01757
2021-12-21,13.18101
2021-12-22,12.82952
2021-12-23,11.42355
2021-12-24,11.77504
2021-12-25,8.2601
2021-12-26,10.19332
2021-12-27,13.18101
2021-12-28,13.70826
2021-12-29,13.884
2021-12-30,12.65377
2021-12-31,8.96309
2022-01-01,8.78734
2022-01-02,10.36906
2022-01-03,15.99297
2022-01-04,16.34446
2022-01-05,17.57469
2022-01-06,15.81722
2022-01-07,14.58699
2022-01-08,12.12653
2022-01-09,15.46572
2022-01-10,17.75043
2022-01-11,19.33216
2022-01-12,17.22319
2022-01-13,17.75043
2022-01-14,13.884
2022-01-15,7.38137
2022-01-16,10.36906
2022-01-17,14.58699
2022-01-18,17.92618
2022-01-19,19.5079
2022-01-20,17.04745
2022-01-21,16.16871
2022-01-22,11.2478
2022-01-23,15.46572
2022-01-24,15.28998
2022-01-25,15.46572
2022-01-26,16.8717
2022-01-27,27.06502
2022-01-28,19.33216
2022-01-29,11.42355
2022-01-30,10.19332
2022-01-31,10.72056
2022-02-01,22.8471
2022-02-02,21.44112
2022-02-03,21.08963
2022-02-04,17.75043
2022-02-05,10.01757
2022-02-06,13.35676
2022-02-07,17.57469
2022-02-08,15.64147
2022-02-09,17.75043
2022-02-10,18.27768
2022-02-11,14.93848
2022-02-12,13.18101
2022-02-13,12.12653
2022-02-14,17.04745
2022-02-15,13.70826
2022-02-16,15.81722
2022-02-17,17.04745
2022-02-18,15.99297
2022-02-19,13.18101
2022-02-20,12.30228
2022-02-21,14.05975
2022-02-22,14.41124
2022-02-23,16.69595
2022-02-24,22.8471
2022-02-25,16.8717
2022-02-26,8.78734
2022-02-27,9.49033
2022-02-28,10.8963
2022-03-01,14.2355
2022-03-02,14.58699
2022-03-03,10.72056
2022-03-04,12.30228
2022-03-05,9.13884
2022-03-06,8.43585
2022-03-07,14.41124
2022-03-08,14.41124
2022-03-09,9.49033
2022-03-10,14.58699
2022-03-11,14.41124
2022-03-12,8.43585
2022-03-13,10.54481
2022-03-14,12.82952
2022-03-15,16.52021
2022-03-16,15.11423
2022-03-17,12.65377
2022-03-18,12.30228
2022-03-19,9.31458
2022-03-20,7.73286
2022-03-21,12.47803
2022-03-22,17.22319
2022-03-23,14.2355
2022-03-24,15.11423
2022-03-25,14.76274
2022-03-26,8.61159
2022-03-27,12.12653
2022-03-28,14.41124
2022-03-29,13.18101
2022-03-30,18.62917
2022-03-31,15.11423
2022-04-01,10.01757
2022-04-02,11.07205
2022-04-03,8.61159
2022-04-04,14.41124
2022-04-05,13.00527
2022-04-06,14.93848
2022-04-07,11.59929
2022-04-08,13.35676
2022-04-09,6.67838
2022-04-10,8.43585
2022-04-11,11.77504
2022-04-12,12.30228
2022-04-13,13.53251
2022-04-14,13.18101
2022-04-15,10.36906
2022-04-16,7.55711
2022-04-17,8.08435
2022-04-18,12.30228
2022-04-19,10.54481
2022-04-20,9.84182
2022-04-21,13.35676
2022-04-22,9.49033
2022-04-23,6.32688
2022-04-24,10.19332
2022-04-25,9.49033
2022-04-26,16.16871
2022-04-27,15.11423
2022-04-28,15.64147
2022-04-29,9.31458
2022-04-30,6.67838
2022-05-01,7.38137
2022-05-02,10.72056
2022-05-03,13.18101
2022-05-04,9.13884
2022-05-05,6.67838
2022-05-06,13.18101
2022-05-07,4.92091
2022-05-08,6.50263
2022-05-09,11.07205
2022-05-10,10.72056
2022-05-11,11.95079
2022-05-12,11.2478
2022-05-13,10.36906
2022-05-14,9.13884
2022-05-15,8.2601
2022-05-16,12.47803
2022-05-17,12.47803
2022-05-18,11.59929
2022-05-19,10.8963
2022-05-20,14.05975
2022-05-21,10.72056
2022-05-22,10.19332
2022-05-23,9.31458
2022-05-24,8.43585
2022-05-25,7.55711
2022-05-26,12.82952
2022-05-27,7.38137
2022-05-28,7.02987
2022-05-29,5.97539
2022-05-30,11.2478
2022-05-31,11.42355
2022-06-01,6.67838
2022-06-02,9.13884
2022-06-03,8.2601
2022-06-04,5.6239
2022-06-05,5.97539
2022-06-06,5.97539
2022-06-07,8.2601
2022-06-08,8.43585
2022-06-09,10.19332
2022-06-10,8.08435
2022-06-11,6.50263
2022-06-12,10.8963
2022-06-13,14.58699
2022-06-14,17.57469
2022-06-15,16.52021
2022-06-16,12.47803
2022-06-17,12.30228
2022-06-18,8.08435
2022-06-19,6.85413
2022-06-20,12.47803
2022-06-21,10.36906
2022-06-22,12.82952
2022-06-23,14.05975
2022-06-24,9.66608
2022-06-25,8.61159
2022-06-26,6.85413
2022-06-27,11.07205
2022-06-28,10.8963
2022-06-29,11.59929
2022-06-30,9.66608
2022-07-01,7.02987
2022-07-02,4.39367
2022-07-03,5.2724
2022-07-04,8.61159
2022-07-05,10.8963
2022-07-06,8.61159
2022-07-07,10.01757
2022-07-08,10.01757
2022-07-09,6.15114
2022-07-10,4.56942
2022-07-11,8.61159
2022-07-12,9.31458
2022-07-13,9.84182
2022-07-14,5.79964
2022-07-15,8.96309
2022-07-16,4.74516
2022-07-17,5.44815
2022-07-18,6.50263
2022-07-19,6.32688
2022-07-20,7.73286
2022-07-21,7.20562
2022-07-22,7.90861
2022-07-23,6.67838
2022-07-24,4.21792
2022-07-25,5.97539
2022-07-26,11.07205
2022-07-27,7.90861
2022-07-28,10.01757
2022-07-29,9.31458
2022-07-30,6.67838
2022-07-31,7.20562
2022-08-01,8.43585
2022-08-02,6.15114
2022-08-03,11.95079
2022-08-04,9.66608
2022-08-05,7.73286
2022-08-06,5.09666
2022-08-07,6.85413
2022-08-08,10.54481
2022-08-09,8.43585
2022-08-10,9.13884
2022-08-11,12.65377
2022-08-12,11.95079
2022-08-13,7.20562
2022-08-14,4.39367
2022-08-15,6.85413
2022-08-16,8.96309
2022-08-17,11.07205
2022-08-18,10.01757
2022-08-19,9.31458
2022-08-20,6.67838
2022-08-21,5.09666
2022-08-22,11.2478
2022-08-23,10.19332
2022-08-24,7.55711
2022-08-25,10.19332
2022-08-26,10.19332
2022-08-27,5.79964
2022-08-28,6.15114
2022-08-29,9.84182
2022-08-30,7.38137
2022-08-31,7.90861
2022-09-01,8.43585
2022-09-02,10.19332
2022-09-03,6.15114
2022-09-04,5.79964
2022-09-05,6.85413
2022-09-06,9.84182
2022-09-07,8.08435
2022-09-08,7.20562
2022-09-09,3.86643
2022-09-10,4.56942
2022-09-11,3.16344
2022-09-12,5.6239
2022-09-13,8.2601
2022-09-14,12.12653
2022-09-15,13.18101
2022-09-16,11.2478
2022-09-17,4.92091
2022-09-18,5.2724
2022-09-19,11.77504
2022-09-20,10.19332
2022-09-21,9.66608
2022-09-22,9.84182
2022-09-23,7.73286
2022-09-24,5.6239
2022-09-25,4.74516
2022-09-26,10.19332
2022-09-27,9.13884
2022-09-28,9.84182
2022-09-29,9.49033
2022-09-30,5.6239
2022-10-01,6.15114
2022-10-02,5.44815
2022-10-03,5.97539
2022-10-04,10.01757
2022-10-05,9.66608
2022-10-06,8.43585
2022-10-07,8.43585
2022-10-08,5.97539
2022-10-09,2.98769
2022-10-10,7.55711
2022-10-11,9.31458
2022-10-12,10.36906
2022-10-13,9.31458
2022-10-14,8.78734
2022-10-15,9.13884
2022-10-16,11.42355
2022-10-17,14.58699
2022-10-18,14.93848
2022-10-19,12.12653
2022-10-20,9.31458
2022-10-21,10.19332
2022-10-22,4.04217
2022-10-23,6.15114
2022-10-24,8.43585
2022-10-25,9.31458
2022-10-26,8.96309
2022-10-27,7.73286
2022-10-28,9.31458
2022-10-29,4.92091
2022-10-30,6.15114
2022-10-31,9.13884
2022-11-01,10.36906
2022-11-02,6.67838
2022-11-03,9.13884
2022-11-04,8.61159
2022-11-05,5.79964
2022-11-06,7.38137
2022-11-07,13.35676
2022-11-08,10.19332
2022-11-09,10.19332
2022-11-10,10.36906
2022-11-11,14.93848
2022-11-12,7.38137
2022-11-13,6.67838
2022-11-14,11.59929
2022-11-15,10.8963
2022-11-16,13.35676
2022-11-17,12.12653
2022-11-18,9.66608
2022-11-19,6.15114
2022-11-20,5.79964
2022-11-21,7.55711
2022-11-22,7.73286
2022-11-23,8.08435
2022-11-24,5.79964
2022-11-25,7.20562
2022-11-26,5.6239
2022-11-27,4.21792
2022-11-28,4.39367
2022-11-29,7.38137
2022-11-30,7.38137
2022-12-01,4.92091
2022-12-02,6.50263
2022-12-03,4.74516
2022-12-04,3.86643
2022-12-05,9.13884
2022-12-06,6.67838
2022-12-07,7.38137
2022-12-08,9.13884
2022-12-09,8.08435
2022-12-10,7.20562
2022-12-11,6.85413
2022-12-12,7.20562
2022-12-13,11.42355
2022-12-14,7.55711
2022-12-15,8.61159
2022-12-16,5.09666
2022-12-17,6.15114
2022-12-18,5.44815
2022-12-19,5.97539
2022-12-20,8.08435
2022-12-21,8.61159
2022-12-22,7.20562
2022-12-23,4.56942
2022-12-24,5.79964
2022-12-25,5.09666
2022-12-26,7.73286
2022-12-27,4.56942
2022-12-28,8.61159
2022-12-29,5.6239
2022-12-30,5.79964
2022-12-31,3.33919
2023-01-01,3.86643
2023-01-02,7.38137
2023-01-03,6.85413
2023-01-04,8.08435
2023-01-05,9.49033
2023-01-06,6.15114
2023-01-07,5.97539
2023-01-08,5.2724
2023-01-09,10.8963
2023-01-10,7.73286
2023-01-11,7.02987
2023-01-12,8.61159
2023-01-13,6.67838
2023-01-14,4.56942
2023-01-15,5.09666
2023-01-16,8.78734
2023-01-17,9.31458
2023-01-18,8.08435
2023-01-19,7.20562
2023-01-20,6.15114
2023-01-21,5.09666
2023-01-22,4.56942
2023-01-23,3.86643
2023-01-24,5.6239
2023-01-25,9.31458
2023-01-26,10.54481
2023-01-27,7.55711
2023-01-28,7.90861
2023-01-29,8.08435
2023-01-30,8.96309
2023-01-31,8.2601
2023-02-01,10.54481
2023-02-02,12.47803
2023-02-03,10.8963
2023-02-04,6.15114
2023-02-05,6.50263
2023-02-06,10.01757
2023-02-07,10.54481
2023-02-08,12.47803
2023-02-09,11.2478
2023-02-10,10.54481
2023-02-11,9.13884
2023-02-12,6.85413
2023-02-13,10.19332
2023-02-14,13.18101
2023-02-15,8.78734
2023-02-16,11.07205
2023-02-17,7.90861
2023-02-18,6.15114
2023-02-19,5.09666
2023-02-20,8.2601
2023-02-21,8.2601
2023-02-22,8.78734
2023-02-23,10.01757
2023-02-24,7.20562
2023-02-25,4.04217
2023-02-26,5.09666
2023-02-27,7.55711
2023-02-28,10.01757
2023-03-01,5.97539
2023-03-02,9.49033
2023-03-03,5.09666
2023-03-04,8.08435
2023-03-05,9.66608
2023-03-06,9.66608
2023-03-07,11.59929
2023-03-08,12.30228
2023-03-09,9.84182
2023-03-10,10.36906
2023-03-11,6.15114
2023-03-12,6.67838
2023-03-13,8.08435
2023-03-14,9.66608
2023-03-15,9.31458
2023-03-16,9.31458
2023-03-17,7.55711
2023-03-18,4.92091
2023-03-19,7.38137
2023-03-20,12.12653
2023-03-21,8.43585
2023-03-22,10.54481
2023-03-23,10.36906
2023-03-24,10.54481
2023-03-25,4.74516
2023-03-26,4.21792
2023-03-27,9.84182
2023-03-28,9.13884
2023-03-29,12.30228
2023-03-30,13.00527
2023-03-31,12.82952
2023-04-01,11.42355
2023-04-02,6.50263
2023-04-03,10.8963
2023-04-04,13.53251
2023-04-05,11.07205
2023-04-06,11.77504
2023-04-07,12.65377
2023-04-08,7.02987
2023-04-09,8.08435
2023-04-10,15.99297
2023-04-11,14.05975
2023-04-12,9.13884
2023-04-13,9.49033
2023-04-14,13.18101
2023-04-15,6.50263
2023-04-16,7.73286
2023-04-17,13.884
2023-04-18,13.35676
2023-04-19,14.41124
2023-04-20,11.77504
2023-04-21,11.59929
2023-04-22,7.38137
2023-04-23,5.2724
2023-04-24,10.54481
2023-04-25,10.8963
2023-04-26,11.59929
2023-04-27,12.65377
2023-04-28,9.49033
2023-04-29,7.73286
2023-04-30,5.09666
2023-05-01,6.50263
2023-05-02,9.13884
2023-05-03,9.13884
2023-05-04,7.02987
2023-05-05,9.31458
2023-05-06,8.43585
2023-05-07,5.6239
2023-05-08,6.15114
2023-05-09,10.01757
2023-05-10,12.30228
2023-05-11,8.61159
2023-05-12,5.79964
2023-05-13,6.50263
2023-05-14,3.86643
2023-05-15,11.2478
2023-05-16,10.8963
2023-05-17,7.90861
2023-05-18,9.49033
2023-05-19,8.2601
2023-05-20,4.74516
2023-05-21,4.39367
2023-05-22,12.30228
2023-05-23,10.01757
2023-05-24,7.73286
2023-05-25,9.66608
2023-05-26,8.78734
2023-05-27,6.15114
2023-05-28,3.86643
2023-05-29,7.38137
