date,삼성전자주식가격
2020-08-01,4.87268
2020-08-02,3.70298
2020-08-03,27.10352
2020-08-04,26.91611
2020-08-05,27.41372
2020-08-06,26.81271
2020-08-07,25.83042
2020-08-08,5.03425
2020-08-09,4.11658
2020-08-10,26.71578
2020-08-11,29.75313
2020-08-12,28.75145
2020-08-13,28.88716
2020-08-14,26.7804
2020-08-15,4.51725
2020-08-16,3.05027
2020-08-17,8.42703
2020-08-18,28.14398
2020-08-19,26.56714
2020-08-20,30.58679
2020-08-21,27.97595
2020-08-22,4.63357
2020-08-23,3.15367
2020-08-24,26.54129
2020-08-25,24.32467
2020-08-26,22.95463
2020-08-27,23.47809
2020-08-28,21.99172
2020-08-29,4.4914
2020-08-30,5.18288
2020-08-31,23.81413
2020-09-01,24.25358
2020-09-02,23.47162
2020-09-03,25.15186
2020-09-04,24.31174
2020-09-05,4.11658
2020-09-06,3.03735
2020-09-07,24.0274
2020-09-08,28.3637
2020-09-09,29.42354
2020-09-10,27.84024
2020-09-11,24.49269
2020-09-12,4.36215
2020-09-13,3.65128
2020-09-14,27.59467
2020-09-15,29.69497
2020-09-16,27.87902
2020-09-17,27.35556
2020-09-18,23.98862
2020-09-19,4.29106
2020-09-20,2.94041
2020-09-21,23.25836
2020-09-22,22.3924
2020-09-23,23.33591
2020-09-24,23.52332
2020-09-25,21.04174
2020-09-26,4.22644
2020-09-27,2.92749
2020-09-28,18.54724
2020-09-29,15.58097
2020-09-30,3.66421
2020-10-01,2.74654
2020-10-02,2.78531
2020-10-03,2.94687
2020-10-04,2.8564
2020-10-05,18.92852
2020-10-06,19.29688
2020-10-07,19.27749
2020-10-08,21.6169
2020-10-09,5.71927
2020-10-10,3.57373
2020-10-11,2.8047
2020-10-12,20.48597
2020-10-13,21.61044
2020-10-14,21.09344
2020-10-15,19.89143
2020-10-16,19.60062
2020-10-17,4.32984
2020-10-18,2.77239
2020-10-19,19.58769
2020-10-20,19.7751
2020-10-21,19.92374
2020-10-22,19.07716
2020-10-23,18.0884
2020-10-24,3.51557
2020-10-25,7.09577
2020-10-26,23.94985
2020-10-27,21.40364
2020-10-28,19.87204
2020-10-29,23.80121
2020-10-30,24.29236
2020-10-31,4.93731
2020-11-01,4.04549
2020-11-02,21.99819
2020-11-03,21.45534
2020-11-04,20.74447
2020-11-05,22.36655
2020-11-06,21.05467
2020-11-07,3.74176
2020-11-08,2.66899
2020-11-09,21.37133
2020-11-10,20.11761
2020-11-11,22.21145
2020-11-12,20.97712
2020-11-13,25.042
2020-11-14,5.15057
2020-11-15,3.56081
2020-11-16,34.07005
2020-11-17,32.73878
2020-11-18,27.76916
2020-11-19,24.91275
2020-11-20,22.7866
2020-11-21,5.11826
2020-11-22,4.03257
2020-11-23,29.97932
2020-11-24,33.24932
2020-11-25,30.98746
2020-11-26,29.66912
2020-11-27,26.58006
2020-11-28,6.47537
2020-11-29,4.95023
2020-11-30,27.45896
2020-12-01,29.69497
2020-12-02,31.73064
2020-12-03,35.29145
2020-12-04,39.43388
2020-12-05,8.0199
2020-12-06,6.01008
2020-12-07,38.51622
2020-12-08,36.12511
2020-12-09,38.90396
2020-12-10,38.92981
2020-12-11,36.91353
2020-12-12,7.58045
2020-12-13,5.53832
2020-12-14,36.24143
2020-12-15,32.84864
2020-12-16,31.8405
2020-12-17,29.94054
2020-12-18,28.68682
2020-12-19,6.30089
2020-12-20,4.61419
2020-12-21,30.70311
2020-12-22,29.32661
2020-12-23,31.90513
2020-12-24,41.88962
2020-12-25,9.51273
2020-12-26,7.23794
2020-12-27,5.83559
2020-12-28,44.6297
2020-12-29,39.40803
2020-12-30,47.4344
2020-12-31,17.05441
2021-01-01,6.27504
2021-01-02,6.06824
2021-01-03,5.27982
2021-01-04,52.17784
2021-01-05,53.46387
2021-01-06,54.25229
2021-01-07,54.25875
2021-01-08,67.92684
2021-01-09,12.30451
2021-01-10,7.64508
2021-01-11,80.85175
2021-01-12,71.88186
2021-01-13,65.14152
2021-01-14,57.48352
2021-01-15,57.98759
2021-01-16,9.38348
2021-01-17,6.91482
2021-01-18,66.77006
2021-01-19,70.654
2021-01-20,59.84231
2021-01-21,57.90358
2021-01-22,55.84205
2021-01-23,9.90694
2021-01-24,6.46245
2021-01-25,57.30903
2021-01-26,54.87268
2021-01-27,52.60436
2021-01-28,56.37197
2021-01-29,58.62091
2021-01-30,9.6032
2021-01-31,6.26211
2021-02-01,54.1812
2021-02-02,53.45741
2021-02-03,47.90616
2021-02-04,44.84296
2021-02-05,42.45831
2021-02-06,7.92296
2021-02-07,5.27336
2021-02-08,39.99612
2021-02-09,38.63254
2021-02-10,32.80987
2021-02-11,5.40261
2021-02-12,5.0601
2021-02-13,5.29921
2021-02-14,4.91146
2021-02-15,43.28551
2021-02-16,42.61341
2021-02-17,39.97673
2021-02-18,39.2077
2021-02-19,40.29985
2021-02-20,7.87773
2021-02-21,6.4883
2021-02-22,37.5727
2021-02-23,37.84412
2021-02-24,39.11722
2021-02-25,44.13209
2021-02-26,38.92335
2021-02-27,7.2961
2021-02-28,5.88083
2021-03-01,6.84373
2021-03-02,37.77303
2021-03-03,34.84554
2021-03-04,35.06527
2021-03-05,33.8891
2021-03-06,6.25565
2021-03-07,4.69174
2021-03-08,31.65309
2021-03-09,32.62246
2021-03-10,32.32519
2021-03-11,34.12175
2021-03-12,31.69187
2021-03-13,6.44952
2021-03-14,4.82099
2021-03-15,29.7402
2021-03-16,29.79837
2021-03-17,28.55758
2021-03-18,30.28951
2021-03-19,27.26508
2021-03-20,4.77575
2021-03-21,4.09073
2021-03-22,27.48481
2021-03-23,25.59131
2021-03-24,26.22463
2021-03-25,26.33449
2021-03-26,24.61548
2021-03-27,4.80806
2021-03-28,3.70298
2021-03-29,25.1971
2021-03-30,26.42497
2021-03-31,25.04846
2021-04-01,25.21649
2021-04-02,31.32997
2021-04-03,6.2298
2021-04-04,4.31691
2021-04-05,31.88574
2021-04-06,32.90681
2021-04-07,33.9408
2021-04-08,30.09564
2021-04-09,26.87088
2021-04-10,5.6094
2021-04-11,4.31691
2021-04-12,27.58821
2021-04-13,29.62388
2021-04-14,26.70931
2021-04-15,27.76269
2021-04-16,26.91611
2021-04-17,6.4883
2021-04-18,4.2329
2021-04-19,26.49605
2021-04-20,26.32157
2021-04-21,25.99198
2021-04-22,25.84981
2021-04-23,24.96445
2021-04-24,5.52539
2021-04-25,3.92917
2021-04-26,25.81103
2021-04-27,24.49269
2021-04-28,24.65425
2021-04-29,25.2488
2021-04-30,24.48623
2021-05-01,5.02132
2021-05-02,4.35569
2021-05-03,28.58343
2021-05-04,25.69471
2021-05-05,7.36719
2021-05-06,24.77058
2021-05-07,24.21481
2021-05-08,4.388
2021-05-09,3.57373
2021-05-10,26.33449
2021-05-11,27.87256
2021-05-12,28.86777
2021-05-13,34.10236
2021-05-14,34.1476
2021-05-15,5.91314
2021-05-16,4.88561
2021-05-17,29.11981
2021-05-18,27.63991
2021-05-19,6.79203
2021-05-20,25.97906
2021-05-21,27.69807
2021-05-22,5.41553
2021-05-23,3.46387
2021-05-24,27.63344
2021-05-25,25.90797
2021-05-26,24.97091
2021-05-27,25.3522
2021-05-28,23.82706
2021-05-29,4.96962
2021-05-30,3.61897
2021-05-31,23.49101
2021-06-01,23.924
2021-06-02,24.53793
2021-06-03,31.08439
2021-06-04,27.09706
2021-06-05,4.7499
2021-06-06,3.78699
2021-06-07,26.30864
2021-06-08,25.15186
2021-06-09,23.18081
2021-06-10,22.45056
2021-06-11,22.24376
2021-06-12,4.47201
2021-06-13,3.0632
2021-06-14,21.73969
2021-06-15,22.25668
2021-06-16,23.38115
2021-06-17,21.70738
2021-06-18,21.19684
2021-06-19,4.03257
2021-06-20,3.03089
2021-06-21,23.76244
2021-06-22,22.81245
2021-06-23,22.23083
2021-06-24,24.71888
2021-06-25,24.73827
2021-06-26,5.1118
2021-06-27,3.1666
2021-06-28,22.23083
2021-06-29,21.24854
2021-06-30,20.15639
2021-07-01,20.05945
2021-07-02,20.10469
2021-07-03,3.871
2021-07-04,2.41049
2021-07-05,20.15639
2021-07-06,21.20977
2021-07-07,23.13558
2021-07-08,20.98358
2021-07-09,21.6686
2021-07-10,4.38154
2021-07-11,2.74008
2021-07-12,21.26793
2021-07-13,20.18224
2021-07-14,19.91081
2021-07-15,20.23394
2021-07-16,19.21287
2021-07-17,3.39925
2021-07-18,2.61083
2021-07-19,18.77988
2021-07-20,20.49243
2021-07-21,18.52139
2021-07-22,21.10637
2021-07-23,18.46969
2021-07-24,3.51557
2021-07-25,2.15845
2021-07-26,16.67959
2021-07-27,17.02856
2021-07-28,16.66666
2021-07-29,16.77652
2021-07-30,15.34832
2021-07-31,2.94687
2021-08-01,1.88703
2021-08-02,15.36771
2021-08-03,20.07884
2021-08-04,25.75287
2021-08-05,23.76244
2021-08-06,21.33255
2021-08-07,4.00025
2021-08-08,2.72715
2021-08-09,23.52332
2021-08-10,22.83184
2021-08-11,23.37469
2021-08-12,26.48959
2021-08-13,31.60139
2021-08-14,5.77743
2021-08-15,4.38154
2021-08-16,8.40765
2021-08-17,26.95489
2021-08-18,25.49437
2021-08-19,24.65425
2021-08-20,24.44099
2021-08-21,5.04071
2021-08-22,3.90978
2021-08-23,25.59777
2021-08-24,28.88716
2021-08-25,27.73038
2021-08-26,24.6284
2021-08-27,22.14682
2021-08-28,4.76282
2021-08-29,3.23768
2021-08-30,21.78492
2021-08-31,24.11141
2021-09-01,24.97091
2021-09-02,22.83184
2021-09-03,21.83016
2021-09-04,4.21998
2021-09-05,2.89517
2021-09-06,22.14036
2021-09-07,19.85911
2021-09-08,20.31149
2021-09-09,20.93188
2021-09-10,19.35504
2021-09-11,3.63189
2021-09-12,2.56559
2021-09-13,18.51492
2021-09-14,22.30192
2021-09-15,20.40196
2021-09-16,18.32751
2021-09-17,18.08194
2021-09-18,3.89039
2021-09-19,2.34587
2021-09-20,2.09383
2021-09-21,2.21662
2021-09-22,2.47511
2021-09-23,18.98022
2021-09-24,18.00439
2021-09-25,3.69652
2021-09-26,2.34587
2021-09-27,16.98978
2021-09-28,16.41463
2021-09-29,19.05777
2021-09-30,18.8122
2021-10-01,18.37275
2021-10-02,3.74822
2021-10-03,2.34587
2021-10-04,5.24751
2021-10-05,20.40196
2021-10-06,20.42781
2021-10-07,20.14346
2021-10-08,19.52953
2021-10-09,3.58019
2021-10-10,2.68191
2021-10-11,4.41385
2021-10-12,21.67506
2021-10-13,21.16453
2021-10-14,20.58291
2021-10-15,20.68631
2021-10-16,4.21998
2021-10-17,2.7013
2021-10-18,17.7265
2021-10-19,17.19012
2021-10-20,17.26121
2021-10-21,16.51156
2021-10-22,15.59389
2021-10-23,2.94687
2021-10-24,2.13907
2021-10-25,15.97518
2021-10-26,16.43401
2021-10-27,16.16259
2021-10-28,17.0221
2021-10-29,16.05273
2021-10-30,3.14721
2021-10-31,2.39757
2021-11-01,15.92994
2021-11-02,18.67648
2021-11-03,16.83469
2021-11-04,17.46801
2021-11-05,14.90887
2021-11-06,3.01796
2021-11-07,2.06798
2021-11-08,14.87656
2021-11-09,14.5082
2021-11-10,14.31433
2021-11-11,13.87488
2021-11-12,14.18508
2021-11-13,2.5979
2021-11-14,2.1843
2021-11-15,16.4534
2021-11-16,15.61974
2021-11-17,14.57929
2021-11-18,14.715
2021-11-19,13.71332
2021-11-20,2.68838
2021-11-21,2.24247
2021-11-22,20.58937
2021-11-23,20.97066
2021-11-24,19.11593
2021-11-25,16.97686
2021-11-26,15.63267
2021-11-27,3.54788
2021-11-28,2.58498
2021-11-29,16.07858
2021-11-30,17.72004
2021-12-01,19.6717
2021-12-02,20.59583
2021-12-03,18.57955
2021-12-04,3.76114
2021-12-05,2.63668
2021-12-06,18.95437
2021-12-07,21.13868
2021-12-08,22.74783
2021-12-09,20.48597
2021-12-10,18.76696
2021-12-11,3.48326
2021-12-12,2.64314
2021-12-13,18.96729
2021-12-14,16.85407
2021-12-15,17.13196
2021-12-16,17.62957
2021-12-17,15.74253
2021-12-18,3.38632
2021-12-19,2.21662
2021-12-20,15.74253
2021-12-21,16.77006
2021-12-22,19.80741
2021-12-23,20.84141
2021-12-24,19.47783
2021-12-25,3.9227
2021-12-26,3.0632
2021-12-27,18.48261
2021-12-28,18.35982
2021-12-29,17.45508
2021-12-30,16.40816
2021-12-31,8.69846
2022-01-01,2.15199
2022-01-02,1.93227
2022-01-03,17.20305
2022-01-04,16.1432
2022-01-05,15.92994
2022-01-06,15.97518
2022-01-07,17.96561
2022-01-08,3.96148
2022-01-09,2.43634
2022-01-10,15.41941
2022-01-11,16.70544
2022-01-12,27.27801
2022-01-13,24.16957
2022-01-14,22.96109
2022-01-15,4.08427
2022-01-16,3.03735
2022-01-17,20.68631
2022-01-18,20.78971
2022-01-19,18.62478
2022-01-20,19.43259
2022-01-21,19.91081
2022-01-22,3.87747
2022-01-23,2.59144
2022-01-24,20.00775
2022-01-25,21.57813
2022-01-26,21.4101
2022-01-27,25.83688
2022-01-28,24.91921
2022-01-29,4.30399
2022-01-30,2.62375
2022-01-31,2.83701
2022-02-01,3.40571
2022-02-02,3.44448
2022-02-03,22.48933
2022-02-04,22.07573
2022-02-05,4.37508
2022-02-06,2.97272
2022-02-07,21.52643
2022-02-08,20.75739
2022-02-09,20.98358
2022-02-10,21.77846
2022-02-11,19.89143
2022-02-12,4.07134
2022-02-13,2.7013
2022-02-14,20.69923
2022-02-15,19.87204
2022-02-16,21.28085
2022-02-17,20.42135
2022-02-18,18.11425
2022-02-19,3.63189
2022-02-20,2.55913
2022-02-21,20.0853
2022-02-22,19.66524
2022-02-23,19.25811
2022-02-24,24.27943
2022-02-25,23.60087
2022-02-26,4.49786
2022-02-27,3.22476
2022-02-28,20.83494
2022-03-01,5.58355
2022-03-02,20.38257
2022-03-03,20.70569
2022-03-04,19.6717
2022-03-05,4.5948
2022-03-06,2.753
2022-03-07,25.16479
2022-03-08,25.56546
2022-03-09,6.18456
2022-03-10,25.12601
2022-03-11,25.21002
2022-03-12,4.91146
2022-03-13,4.08427
2022-03-14,23.16143
2022-03-15,22.77368
2022-03-16,24.61548
2022-03-17,27.85317
2022-03-18,23.76244
2022-03-19,5.1635
2022-03-20,4.27814
2022-03-21,21.83662
2022-03-22,23.0451
2022-03-23,22.9417
2022-03-24,22.26315
2022-03-25,22.40532
2022-03-26,4.24583
2022-03-27,2.63668
2022-03-28,21.03528
2022-03-29,21.28085
2022-03-30,21.43595
2022-03-31,20.77678
2022-04-01,20.16931
2022-04-02,3.93563
2022-04-03,2.78531
2022-04-04,22.19206
2022-04-05,19.98836
2022-04-06,20.99651
2022-04-07,23.42639
2022-04-08,21.57813
2022-04-09,4.86622
2022-04-10,3.37986
2022-04-11,20.37611
2022-04-12,21.46826
2022-04-13,23.00633
2022-04-14,22.87062
2022-04-15,22.23083
2022-04-16,4.89853
2022-04-17,3.69006
2022-04-18,22.26961
2022-04-19,21.6169
2022-04-20,21.91417
2022-04-21,22.85769
2022-04-22,20.69277
2022-04-23,4.32984
2022-04-24,3.28938
2022-04-25,21.59105
2022-04-26,22.06927
2022-04-27,23.60087
2022-04-28,25.44914
2022-04-29,28.30554
2022-04-30,5.80328
2022-05-01,4.1812
2022-05-02,22.90939
2022-05-03,23.82706
2022-05-04,23.9757
2022-05-05,7.10869
2022-05-06,21.36487
2022-05-07,4.27168
2022-05-08,2.89517
2022-05-09,20.80263
2022-05-10,21.39071
2022-05-11,20.79617
2022-05-12,22.52811
2022-05-13,23.2002
2022-05-14,5.18288
2022-05-15,3.02442
2022-05-16,21.29378
2022-05-17,22.86415
2022-05-18,23.90461
2022-05-19,23.69135
2022-05-20,25.68825
2022-05-21,6.28796
2022-05-22,3.85808
2022-05-23,22.82538
2022-05-24,21.29378
2022-05-25,20.37611
2022-05-26,20.69277
2022-05-27,18.79927
2022-05-28,4.11658
2022-05-29,3.07612
2022-05-30,21.12575
2022-05-31,20.46012
2022-06-01,6.15871
2022-06-02,19.10301
2022-06-03,18.67648
2022-06-04,3.59312
2022-06-05,2.9081
2022-06-06,3.91624
2022-06-07,16.867
2022-06-08,20.3955
2022-06-09,25.97259
2022-06-10,27.08414
2022-06-11,5.63525
2022-06-12,4.16181
2022-06-13,31.4786
2022-06-14,32.79048
2022-06-15,32.89388
2022-06-16,35.48533
2022-06-17,37.73426
2022-06-18,9.14437
2022-06-19,6.4883
2022-06-20,38.16078
2022-06-21,38.71009
2022-06-22,39.56313
2022-06-23,40.31924
2022-06-24,38.7424
2022-06-25,9.60966
2022-06-26,6.35905
2022-06-27,37.99276
2022-06-28,35.8343
2022-06-29,36.00232
2022-06-30,36.07341
2022-07-01,37.86351
2022-07-02,8.65968
2022-07-03,6.75326
2022-07-04,36.62272
2022-07-05,36.24789
2022-07-06,36.70027
2022-07-07,42.29029
2022-07-08,39.29817
2022-07-09,8.00697
2022-07-10,5.28628
2022-07-11,34.50303
2022-07-12,31.51738
2022-07-13,33.60475
2022-07-14,32.616
2022-07-15,37.39175
2022-07-16,8.87294
2022-07-17,5.66757
2022-07-18,40.82331
2022-07-19,38.76179
2022-07-20,38.4322
2022-07-21,38.44513
2022-07-22,37.04278
2022-07-23,7.44474
2022-07-24,5.27336
2022-07-25,37.92813
2022-07-26,34.83262
2022-07-27,32.49967
2022-07-28,37.22373
2022-07-29,33.90202
2022-07-30,6.77265
2022-07-31,5.02132
2022-08-01,30.89052
2022-08-02,29.75959
2022-08-03,29.41708
2022-08-04,30.6191
2022-08-05,28.69329
2022-08-06,6.08763
2022-08-07,4.01318
2022-08-08,27.67868
2022-08-09,30.33475
2022-08-10,31.66602
2022-08-11,32.81633
2022-08-12,32.73232
2022-08-13,6.11348
2022-08-14,4.49786
2022-08-15,6.28796
2022-08-16,32.77756
2022-08-17,28.95179
2022-08-18,30.3606
2022-08-19,27.66576
2022-08-20,5.63525
2022-08-21,3.85808
2022-08-22,27.60759
2022-08-23,27.98242
2022-08-24,27.51712
2022-08-25,27.10999
2022-08-26,26.677
2022-08-27,5.52539
2022-08-28,3.3734
2022-08-29,29.32014
2022-08-30,28.21507
2022-08-31,28.5705
2022-09-01,27.56882
2022-09-02,27.82086
2022-09-03,5.7128
2022-09-04,4.11658
2022-09-05,26.15354
2022-09-06,24.89983
2022-09-07,27.36202
2022-09-08,23.87876
2022-09-09,5.42846
2022-09-10,4.14889
2022-09-11,4.08427
2022-09-12,4.73051
2022-09-13,39.27232
2022-09-14,35.20098
2022-09-15,26.03722
2022-09-16,23.9757
2022-09-17,5.53185
2022-09-18,4.01964
2022-09-19,22.8383
2022-09-20,21.81724
2022-09-21,21.84955
2022-09-22,23.87876
2022-09-23,22.24376
2022-09-24,4.76282
2022-09-25,3.44448
2022-09-26,23.91107
2022-09-27,23.27129
2022-09-28,24.95153
2022-09-29,22.9417
2022-09-30,22.88354
2022-10-01,4.65942
2022-10-02,3.53496
2022-10-03,4.93085
2022-10-04,23.00633
2022-10-05,23.89815
2022-10-06,22.68967
2022-10-07,22.50226
2022-10-08,5.14411
2022-10-09,3.55434
2022-10-10,5.04717
2022-10-11,21.17745
2022-10-12,20.88018
2022-10-13,19.52307
2022-10-14,20.30502
2022-10-15,4.91792
2022-10-16,3.69006
2022-10-17,20.26625
2022-10-18,19.63939
2022-10-19,17.77174
2022-10-20,17.03502
2022-10-21,16.46633
2022-10-22,4.34276
2022-10-23,3.00504
2022-10-24,19.01899
2022-10-25,19.49722
2022-10-26,22.06281
2022-10-27,25.26172
2022-10-28,21.28085
2022-10-29,4.68527
2022-10-30,3.12136
2022-10-31,20.94481
2022-11-01,21.64275
2022-11-02,20.12407
2022-11-03,19.58123
2022-11-04,17.72004
2022-11-05,3.85162
2022-11-06,2.56559
2022-11-07,18.06255
2022-11-08,20.36318
2022-11-09,20.99004
2022-11-10,18.73465
2022-11-11,24.09202
2022-11-12,5.1118
2022-11-13,3.21183
2022-11-14,20.02714
2022-11-15,19.62647
2022-11-16,18.77988
2022-11-17,18.68295
2022-11-18,17.29352
2022-11-19,3.66421
2022-11-20,2.53974
2022-11-21,14.7667
2022-11-22,14.67623
2022-11-23,14.85071
2022-11-24,14.79901
2022-11-25,12.35621
2022-11-26,2.69484
2022-11-27,1.90642
2022-11-28,13.33204
2022-11-29,13.18986
2022-11-30,13.87488
2022-12-01,16.44694
2022-12-02,13.25449
2022-12-03,2.5979
2022-12-04,1.635
2022-12-05,13.52591
2022-12-06,12.33682
2022-12-07,12.9249
2022-12-08,12.77626
2022-12-09,12.49838
2022-12-10,2.69484
2022-12-11,1.82887
2022-12-12,11.8586
2022-12-13,12.03308
2022-12-14,11.90383
2022-12-15,11.94261
2022-12-16,10.75998
2022-12-17,2.47511
2022-12-18,1.67377
2022-12-19,10.62427
2022-12-20,10.85692
2022-12-21,10.9797
2022-12-22,10.86984
2022-12-23,11.33514
2022-12-24,2.2877
2022-12-25,1.67377
2022-12-26,10.39808
2022-12-27,10.21713
2022-12-28,10.90215
2022-12-29,11.45146
2022-12-30,7.70324
2022-12-31,2.17784
2023-01-01,1.60915
2023-01-02,12.09124
2023-01-03,12.52423
2023-01-04,14.5082
2023-01-05,13.97828
2023-01-06,15.9881
2023-01-07,3.33462
2023-01-08,2.236
2023-01-09,17.19012
2023-01-10,16.09797
2023-01-11,14.25617
2023-01-12,13.45482
2023-01-13,14.04291
2023-01-14,3.08259
2023-01-15,2.04859
2023-01-16,14.3014
2023-01-17,12.68579
2023-01-18,11.63887
2023-01-19,12.33036
2023-01-20,11.2382
2023-01-21,2.40403
2023-01-22,1.77071
2023-01-23,1.97751
2023-01-24,2.11322
2023-01-25,15.72961
2023-01-26,16.63435
2023-01-27,17.37107
2023-01-28,3.8193
2023-01-29,2.87579
2023-01-30,16.03334
2023-01-31,15.26431
2023-02-01,16.56326
2023-02-02,16.7636
2023-02-03,16.53095
2023-02-04,3.13428
2023-02-05,2.11322
2023-02-06,14.85071
2023-02-07,15.232
2023-02-08,16.41463
2023-02-09,14.72146
2023-02-10,13.66162
2023-02-11,2.72069
2023-02-12,1.96458
2023-02-13,13.51945
2023-02-14,14.04291
2023-02-15,13.72625
2023-02-16,14.3014
2023-02-17,13.70686
2023-02-18,2.63021
2023-02-19,1.64792
2023-02-20,13.15109
2023-02-21,12.8732
2023-02-22,12.33682
2023-02-23,13.08646
2023-02-24,12.0654
2023-02-25,2.28124
2023-02-26,1.64792
2023-02-27,12.83443
2023-02-28,12.05893
2023-03-01,3.62543
2023-03-02,12.23342
2023-03-03,11.89737
2023-03-04,2.2877
2023-03-05,1.75778
2023-03-06,12.8215
2023-03-07,11.61949
2023-03-08,11.9103
2023-03-09,11.47085
2023-03-10,11.42561
2023-03-11,2.41049
2023-03-12,1.77717
2023-03-13,12.77626
2023-03-14,13.01538
2023-03-15,13.88134
2023-03-16,12.89905
2023-03-17,12.84089
2023-03-18,2.8047
2023-03-19,1.71901
2023-03-20,11.45792
2023-03-21,11.45792
2023-03-22,11.68411
2023-03-23,13.09939
2023-03-24,12.85381
2023-03-25,2.35879
2023-03-26,1.69962
2023-03-27,11.7035
2023-03-28,11.86506
2023-03-29,11.12188
2023-03-30,12.69872
2023-03-31,12.84735
2023-04-01,2.99857
2023-04-02,2.22308
2023-04-03,12.44022
2023-04-04,12.48545
2023-04-05,12.73749
2023-04-06,12.0137
2023-04-07,18.46969
2023-04-08,3.61897
2023-04-09,2.50743
2023-04-10,16.65374
2023-04-11,16.30476
2023-04-12,15.24492
2023-04-13,14.80548
2023-04-14,14.17862
2023-04-15,2.56559
2023-04-16,1.58976
2023-04-17,12.87966
2023-04-18,12.82796
2023-04-19,12.29804
2023-04-20,11.99431
2023-04-21,11.18004
2023-04-22,2.47511
2023-04-23,1.64792
2023-04-24,11.11541
2023-04-25,12.55654
2023-04-26,12.83443
2023-04-27,13.08
2023-04-28,12.72457
2023-04-29,2.37818
2023-04-30,1.635
2023-05-01,4.8016
2023-05-02,12.23342
2023-05-03,11.21881
2023-05-04,10.72767
2023-05-05,2.71423
2023-05-06,2.02921
2023-05-07,1.4282
2023-05-08,10.95385
2023-05-09,10.43039
2023-05-10,9.98449
2023-05-11,10.44978
2023-05-12,10.21067
2023-05-13,1.87411
2023-05-14,1.33126
2023-05-15,10.57257
2023-05-16,10.59842
2023-05-17,10.86338
2023-05-18,11.6518
2023-05-19,15.96872
2023-05-20,2.94041
2023-05-21,2.236
2023-05-22,16.00749
2023-05-23,14.88949
2023-05-24,13.29972
2023-05-25,14.73439
2023-05-26,17.26767
2023-05-27,2.83055
2023-05-28,2.39757
2023-05-29,4.48494
