date,인공지능
2023-05-29,51.95129
2023-05-30,75.67905
2023-05-31,79.01966
2023-06-01,48.23602
2023-06-02,54.13674
2023-06-03,31.72026
2023-06-04,42.52263
2023-06-05,49.60974
2023-06-06,48.2048
2023-06-07,69.96565
2023-06-08,73.15017
2023-06-09,62.87855
2023-06-10,35.06088
2023-06-11,46.36278
2023-06-12,75.27318
2023-06-13,64.72057
2023-06-14,67.84264
2023-06-15,67.84264
2023-06-16,52.48204
2023-06-17,29.56603
2023-06-18,38.40149
2023-06-19,52.91913
2023-06-20,47.08086
2023-06-21,48.9541
2023-06-22,40.55572
2023-06-23,35.06088
2023-06-24,15.29815
2023-06-25,18.73243
2023-06-26,32.78176
2023-06-27,27.44302
2023-06-28,24.57071
2023-06-29,26.94349
2023-06-30,26.10053
2023-07-01,16.20355
2023-07-02,16.92163
2023-07-03,38.05807
2023-07-04,42.86606
2023-07-05,54.44895
2023-07-06,61.06774
2023-07-07,50.57758
2023-07-08,18.17046
2023-07-09,28.16109
2023-07-10,76.92788
2023-07-11,74.14923
2023-07-12,96.37839
2023-07-13,100.0
2023-07-14,68.56072
2023-07-15,20.57446
2023-07-16,31.0334
2023-07-17,57.10271
2023-07-18,46.5501
2023-07-19,32.06369
2023-07-20,26.19419
2023-07-21,22.51014
2023-07-22,18.8261
2023-07-23,17.82703
2023-07-24,20.57446
2023-07-25,20.76178
2023-07-26,22.75991
2023-07-27,21.44864
2023-07-28,20.88666
2023-07-29,15.01717
2023-07-30,14.48641
2023-07-31,24.28972
2023-08-01,27.50546
2023-08-02,22.97845
2023-08-03,21.13643
2023-08-04,21.29253
2023-08-05,13.79956
2023-08-06,15.36059
2023-08-07,23.82141
2023-08-08,25.69466
2023-08-09,22.72869
2023-08-10,24.97658
2023-08-11,24.03996
2023-08-12,14.17421
2023-08-13,16.48454
2023-08-14,28.12987
2023-08-15,22.01061
2023-08-16,40.33718
2023-08-17,39.6191
2023-08-18,37.43365
2023-08-19,15.76646
2023-08-20,20.16859
2023-08-21,46.58133
2023-08-22,43.99
2023-08-23,43.17827
2023-08-24,50.23415
2023-08-25,47.83015
2023-08-26,18.79487
2023-08-27,24.63315
2023-08-28,51.23321
2023-08-29,51.57664
2023-08-30,54.44895
2023-08-31,53.57477
2023-09-01,45.61348
2023-09-02,18.45145
2023-09-03,24.82048
2023-09-04,50.73368
2023-09-05,51.92007
2023-09-06,35.34186
2023-09-07,53.07524
2023-09-08,43.14704
2023-09-09,19.66906
2023-09-10,29.78457
2023-09-11,54.29285
2023-09-12,49.82828
2023-09-13,55.22947
2023-09-14,53.35622
2023-09-15,47.45551
2023-09-16,21.44864
2023-09-17,27.53668
2023-09-18,44.14611
2023-09-19,47.95504
2023-09-20,44.36465
2023-09-21,42.24164
2023-09-22,33.34374
2023-09-23,17.98314
2023-09-24,24.19606
2023-09-25,41.89822
2023-09-26,43.39681
2023-09-27,35.56041
2023-09-28,13.98688
2023-09-29,10.86481
2023-09-30,13.05026
2023-10-01,13.79956
2023-10-02,14.6113
2023-10-03,26.16297
2023-10-04,44.36465
2023-10-05,47.54917
2023-10-06,35.12332
2023-10-07,17.95192
2023-10-08,24.2585
2023-10-09,26.84982
2023-10-10,45.70714
2023-10-11,44.45832
2023-10-12,44.80174
2023-10-13,45.23883
2023-10-14,24.13362
2023-10-15,32.31345
2023-10-16,49.76584
2023-10-17,51.85763
2023-10-18,47.48673
2023-10-19,47.54917
2023-10-20,43.95878
2023-10-21,25.72588
2023-10-22,33.09397
2023-10-23,56.00999
2023-10-24,61.34873
2023-10-25,58.78863
2023-10-26,57.66468
2023-10-27,47.36184
2023-10-28,24.50827
2023-10-29,41.14892
2023-10-30,60.256
2023-10-31,57.78957
2023-11-01,46.76865
2023-11-02,51.70152
2023-11-03,44.61442
2023-11-04,23.47798
2023-11-05,97.34623
2023-11-06,54.9797
2023-11-07,51.32688
2023-11-08,47.08086
2023-11-09,54.13674
2023-11-10,43.61536
2023-11-11,19.70028
2023-11-12,26.03808
2023-11-13,47.98626
2023-11-14,48.0487
2023-11-15,34.53012
2023-11-16,34.24914
2023-11-17,43.45925
2023-11-18,23.57165
2023-11-19,30.03434
2023-11-20,57.07149
2023-11-21,53.44989
2023-11-22,58.78863
2023-11-23,58.78863
2023-11-24,45.4886
2023-11-25,24.47705
2023-11-26,50.95223
2023-11-27,64.78301
2023-11-28,56.54074
2023-11-29,57.50858
2023-11-30,51.10833
2023-12-01,41.08648
2023-12-02,24.00874
2023-12-03,27.19325
2023-12-04,48.23602
2023-12-05,49.8595
2023-12-06,45.6447
2023-12-07,48.798
2023-12-08,41.55479
2023-12-09,25.56977
2023-12-10,33.12519
2023-12-11,48.73556
2023-12-12,42.83484
2023-12-13,38.24539
2023-12-14,37.52731
2023-12-15,39.93131
2023-12-16,21.94817
2023-12-17,25.50733
2023-12-18,39.40056
2023-12-19,31.68904
2023-12-20,44.98907
2023-12-21,40.33718
2023-12-22,28.28598
2023-12-23,15.5167
2023-12-24,14.04932
2023-12-25,17.57727
2023-12-26,38.37027
2023-12-27,33.81205
2023-12-28,29.62847
2023-12-29,21.76084
2023-12-30,14.42397
2023-12-31,14.04932
2024-01-01,16.45332
2024-01-02,28.69185
2024-01-03,32.31345
2024-01-04,24.60193
2024-01-05,21.63596
2024-01-06,16.98407
2024-01-07,18.0768
2024-01-08,21.85451
2024-01-09,30.128
2024-01-10,29.34748
2024-01-11,27.66156
2024-01-12,24.35216
2024-01-13,15.95379
2024-01-14,16.48454
2024-01-15,23.41554
2024-01-16,23.32188
2024-01-17,23.54043
2024-01-18,27.50546
2024-01-19,24.8517
2024-01-20,17.63971
2024-01-21,20.41835
2024-01-22,24.53949
2024-01-23,23.3531
2024-01-24,24.2585
2024-01-25,21.97939
2024-01-26,20.10615
2024-01-27,17.4836
2024-01-28,16.82797
2024-01-29,23.47798
2024-01-30,24.60193
2024-01-31,21.13643
2024-02-01,21.23009
2024-02-02,21.57352
2024-02-03,23.13456
2024-02-04,24.47705
2024-02-05,35.59163
2024-02-06,26.22541
2024-02-07,23.44676
2024-02-08,18.60755
2024-02-09,16.76553
2024-02-10,14.33031
2024-02-11,15.73524
2024-02-12,16.23477
2024-02-13,22.01061
2024-02-14,22.2916
2024-02-15,21.35497
2024-02-16,21.47986
2024-02-17,14.39275
2024-02-18,19.01342
2024-02-19,23.44676
2024-02-20,24.35216
2024-02-21,21.44864
2024-02-22,21.51108
2024-02-23,21.76084
2024-02-24,15.82891
2024-02-25,17.92069
2024-02-26,19.98126
2024-02-27,22.38526
2024-02-28,23.50921
2024-02-29,21.47986
2024-03-01,14.95472
2024-03-02,19.48173
2024-03-03,18.63877
2024-03-04,34.28036
2024-03-05,48.51701
2024-03-06,50.85857
2024-03-07,54.13674
2024-03-08,48.61067
2024-03-09,22.57258
2024-03-10,27.81767
2024-03-11,60.38089
2024-03-12,69.71589
2024-03-13,68.34217
2024-03-14,74.11801
2024-03-15,61.50483
2024-03-16,28.81673
2024-03-17,37.24633
2024-03-18,72.52575
2024-03-19,71.71401
2024-03-20,68.5295
