date,적금이율
2023-05-28,11.11111
2023-05-29,13.27561
2023-05-30,23.23232
2023-05-31,31.89033
2023-06-01,28.49927
2023-06-02,20.27417
2023-06-03,11.97691
2023-06-04,11.32756
2023-06-05,21.93362
2023-06-06,18.83116
2023-06-07,26.33477
2023-06-08,21.64502
2023-06-09,24.38672
2023-06-10,13.70851
2023-06-11,15.80086
2023-06-12,27.99422
2023-06-13,27.20057
2023-06-14,24.53102
2023-06-15,31.52958
2023-06-16,27.99422
2023-06-17,13.99711
2023-06-18,11.61616
2023-06-19,25.03607
2023-06-20,26.11832
2023-06-21,28.28282
2023-06-22,23.88167
2023-06-23,26.11832
2023-06-24,12.12121
2023-06-25,13.05916
2023-06-26,26.11832
2023-06-27,27.27272
2023-06-28,31.81818
2023-06-29,23.37662
2023-06-30,22.94372
2023-07-01,13.27561
2023-07-02,16.37806
2023-07-03,25.18037
2023-07-04,23.16017
2023-07-05,26.47907
2023-07-06,26.91197
2023-07-07,20.77922
2023-07-08,11.32756
2023-07-09,10.38961
2023-07-10,30.66378
2023-07-11,24.45887
2023-07-12,21.06782
2023-07-13,20.77922
2023-07-14,19.91341
2023-07-15,10.60606
2023-07-16,9.9567
2023-07-17,23.01587
2023-07-18,21.13997
2023-07-19,18.54256
2023-07-20,20.77922
2023-07-21,21.35642
2023-07-22,9.6681
2023-07-23,10.60606
2023-07-24,20.41847
2023-07-25,30.95238
2023-07-26,25.32467
2023-07-27,23.73737
2023-07-28,19.04761
2023-07-29,10.10101
2023-07-30,10.53391
2023-07-31,25.61327
2023-08-01,26.83982
2023-08-02,25.46897
2023-08-03,22.22222
2023-08-04,20.05772
2023-08-05,11.03896
2023-08-06,12.26551
2023-08-07,25.75757
2023-08-08,24.53102
2023-08-09,24.02597
2023-08-10,29.72582
2023-08-11,22.72727
2023-08-12,13.99711
2023-08-13,14.57431
2023-08-14,22.87157
2023-08-15,13.70851
2023-08-16,29.14862
2023-08-17,31.02453
2023-08-18,25.32467
2023-08-19,10.60606
2023-08-20,15.22366
2023-08-21,26.40692
2023-08-22,26.62337
2023-08-23,24.60317
2023-08-24,26.47907
2023-08-25,26.19047
2023-08-26,14.93506
2023-08-27,12.26551
2023-08-28,24.89177
2023-08-29,24.96392
2023-08-30,25.61327
2023-08-31,25.97402
2023-09-01,25.82972
2023-09-02,11.54401
2023-09-03,12.55411
2023-09-04,25.82972
2023-09-05,22.65512
2023-09-06,22.72727
2023-09-07,20.41847
2023-09-08,24.38672
2023-09-09,12.33766
2023-09-10,14.14141
2023-09-11,24.17027
2023-09-12,24.60317
2023-09-13,18.68686
2023-09-14,21.13997
2023-09-15,24.60317
2023-09-16,12.19336
2023-09-17,11.68831
2023-09-18,23.52092
2023-09-19,22.72727
2023-09-20,23.37662
2023-09-21,23.59307
2023-09-22,17.82106
2023-09-23,11.54401
2023-09-24,11.90476
2023-09-25,33.11688
2023-09-26,25.25252
2023-09-27,20.63492
2023-09-28,11.32756
2023-09-29,10.10101
2023-09-30,10.75036
2023-10-01,11.54401
2023-10-02,15.15151
2023-10-03,19.11976
2023-10-04,33.54978
2023-10-05,33.54978
2023-10-06,26.04617
2023-10-07,11.83261
2023-10-08,12.40981
2023-10-09,16.08946
2023-10-10,36.86868
2023-10-11,32.39538
2023-10-12,30.51948
2023-10-13,28.13852
2023-10-14,13.78066
2023-10-15,16.37806
2023-10-16,29.87012
2023-10-17,32.32323
2023-10-18,35.20923
2023-10-19,32.39538
2023-10-20,39.75468
2023-10-21,14.21356
2023-10-22,18.54256
2023-10-23,31.81818
2023-10-24,38.45598
2023-10-25,42.35209
2023-10-26,34.41558
2023-10-27,31.96248
2023-10-28,16.52236
2023-10-29,25.61327
2023-10-30,52.38095
2023-10-31,42.56854
2023-11-01,41.26984
2023-11-02,36.07503
2023-11-03,30.01443
2023-11-04,19.33621
2023-11-05,20.20202
2023-11-06,30.66378
2023-11-07,31.09668
2023-11-08,27.92207
2023-11-09,26.33477
2023-11-10,28.93217
2023-11-11,15.44011
2023-11-12,15.44011
2023-11-13,29.87012
2023-11-14,27.77777
2023-11-15,30.37518
2023-11-16,28.49927
2023-11-17,24.89177
2023-11-18,12.12121
2023-11-19,15.51226
2023-11-20,32.97258
2023-11-21,29.94227
2023-11-22,28.49927
2023-11-23,30.95238
2023-11-24,29.87012
2023-11-25,17.31601
2023-11-26,17.53246
2023-11-27,32.82828
2023-11-28,29.50937
2023-11-29,28.49927
2023-11-30,31.24098
2023-12-01,29.72582
2023-12-02,15.80086
2023-12-03,13.63636
2023-12-04,29.29292
2023-12-05,29.36507
2023-12-06,29.50937
2023-12-07,27.77777
2023-12-08,25.54112
2023-12-09,14.50216
2023-12-10,14.57431
2023-12-11,26.11832
2023-12-12,25.54112
2023-12-13,28.64357
2023-12-14,26.91197
2023-12-15,24.74747
2023-12-16,12.84271
2023-12-17,14.50216
2023-12-18,24.45887
2023-12-19,26.69552
2023-12-20,27.48917
2023-12-21,27.56132
2023-12-22,31.89033
2023-12-23,19.19191
2023-12-24,14.06926
2023-12-25,16.66666
2023-12-26,36.07503
2023-12-27,34.05483
2023-12-28,28.21067
2023-12-29,33.18903
2023-12-30,17.09956
2023-12-31,18.61471
2024-01-01,27.56132
2024-01-02,44.44444
2024-01-03,40.04329
2024-01-04,43.14574
2024-01-05,40.76479
2024-01-06,21.42857
2024-01-07,24.45887
2024-01-08,34.92063
2024-01-09,35.85858
2024-01-10,44.44444
2024-01-11,39.61038
2024-01-12,30.95238
2024-01-13,17.46031
2024-01-14,20.41847
2024-01-15,35.42568
2024-01-16,31.52958
2024-01-17,34.05483
2024-01-18,34.05483
2024-01-19,35.64213
2024-01-20,20.49062
2024-01-21,20.05772
2024-01-22,34.05483
2024-01-23,29.65367
2024-01-24,38.02308
2024-01-25,69.40836
2024-01-26,44.58874
2024-01-27,23.88167
2024-01-28,21.50072
2024-01-29,45.38239
2024-01-30,55.98845
2024-01-31,58.8023
2024-02-01,46.46464
2024-02-02,37.15728
2024-02-03,19.69696
2024-02-04,21.28427
2024-02-05,40.90909
2024-02-06,33.04473
2024-02-07,25.10822
2024-02-08,29.43722
2024-02-09,15.36796
2024-02-10,17.53246
2024-02-11,17.46031
2024-02-12,23.44877
2024-02-13,48.98989
2024-02-14,36.79653
2024-02-15,43.36219
2024-02-16,36.72438
2024-02-17,17.60461
2024-02-18,19.11976
2024-02-19,39.17748
2024-02-20,47.83549
2024-02-21,59.6681
2024-02-22,50.64935
2024-02-23,61.47186
2024-02-24,23.95382
2024-02-25,27.12842
2024-02-26,56.99855
2024-02-27,41.63059
2024-02-28,42.42424
2024-02-29,40.98124
2024-03-01,22.94372
2024-03-02,17.24386
2024-03-03,18.54256
2024-03-04,36.86868
2024-03-05,36.72438
2024-03-06,34.19913
2024-03-07,30.95238
2024-03-08,32.53968
2024-03-09,15.44011
2024-03-10,15.87301
2024-03-11,28.49927
2024-03-12,26.98412
2024-03-13,23.95382
2024-03-14,28.42712
2024-03-15,26.26262
2024-03-16,13.78066
2024-03-17,14.28571
2024-03-18,27.20057
2024-03-19,28.57142
2024-03-20,30.51948
