date,은행이율
2020-09-12,9.28689
2020-09-13,11.77446
2020-09-14,20.398
2020-09-15,15.42288
2020-09-16,20.56384
2020-09-17,21.89054
2020-09-18,14.42786
2020-09-19,9.61857
2020-09-20,5.63847
2020-09-21,15.92039
2020-09-22,15.75456
2020-09-23,16.41791
2020-09-24,17.91044
2020-09-25,18.57379
2020-09-26,10.28192
2020-09-27,8.45771
2020-09-28,18.40796
2020-09-29,12.43781
2020-09-30,7.29684
2020-10-01,7.96019
2020-10-02,8.78938
2020-10-03,8.29187
2020-10-04,11.60862
2020-10-05,20.56384
2020-10-06,23.88059
2020-10-07,16.41791
2020-10-08,19.56882
2020-10-09,9.45273
2020-10-10,4.47761
2020-10-11,8.62354
2020-10-12,18.40796
2020-10-13,19.73466
2020-10-14,18.90547
2020-10-15,15.58872
2020-10-16,18.24212
2020-10-17,9.45273
2020-10-18,7.96019
2020-10-19,16.74958
2020-10-20,18.40796
2020-10-21,17.74461
2020-10-22,13.10116
2020-10-23,13.26699
2020-10-24,12.27197
2020-10-25,11.94029
2020-10-26,16.74958
2020-10-27,12.27197
2020-10-28,16.08623
2020-10-29,15.09121
2020-10-30,14.59369
2020-10-31,7.96019
2020-11-01,9.61857
2020-11-02,15.09121
2020-11-03,17.91044
2020-11-04,13.59867
2020-11-05,13.76451
2020-11-06,14.26202
2020-11-07,6.46766
2020-11-08,9.28689
2020-11-09,18.57379
2020-11-10,18.73963
2020-11-11,17.74461
2020-11-12,15.42288
2020-11-13,17.57877
2020-11-14,11.94029
2020-11-15,9.28689
2020-11-16,20.398
2020-11-17,20.72968
2020-11-18,19.07131
2020-11-19,17.74461
2020-11-20,18.24212
2020-11-21,9.95024
2020-11-22,9.45273
2020-11-23,16.25207
2020-11-24,17.41293
2020-11-25,18.90547
2020-11-26,19.90049
2020-11-27,19.56882
2020-11-28,8.78938
2020-11-29,10.94527
2020-11-30,24.70978
2020-12-01,24.54394
2020-12-02,22.38805
2020-12-03,22.71973
2020-12-04,21.7247
2020-12-05,14.75953
2020-12-06,14.59369
2020-12-07,19.07131
2020-12-08,24.87562
2020-12-09,21.89054
2020-12-10,28.3582
2020-12-11,22.88557
2020-12-12,11.27694
2020-12-13,12.27197
2020-12-14,21.39303
2020-12-15,21.39303
2020-12-16,20.23217
2020-12-17,19.73466
2020-12-18,22.05638
2020-12-19,12.76948
2020-12-20,11.94029
2020-12-21,20.23217
2020-12-22,19.40298
2020-12-23,24.70978
2020-12-24,16.91542
2020-12-25,9.61857
2020-12-26,11.27694
2020-12-27,16.74958
2020-12-28,24.70978
2020-12-29,25.04145
2020-12-30,30.34825
2020-12-31,23.21724
2021-01-01,15.09121
2021-01-02,14.42786
2021-01-03,17.74461
2021-01-04,28.52404
2021-01-05,25.53897
2021-01-06,25.87064
2021-01-07,25.20729
2021-01-08,24.3781
2021-01-09,14.59369
2021-01-10,18.57379
2021-01-11,31.67495
2021-01-12,22.55389
2021-01-13,26.53399
2021-01-14,28.85572
2021-01-15,26.03648
2021-01-16,13.26699
2021-01-17,12.10613
2021-01-18,25.87064
2021-01-19,23.88059
2021-01-20,24.3781
2021-01-21,24.70978
2021-01-22,27.69485
2021-01-23,18.40796
2021-01-24,13.76451
2021-01-25,28.3582
2021-01-26,22.88557
2021-01-27,22.55389
2021-01-28,20.06633
2021-01-29,23.54892
2021-01-30,15.25704
2021-01-31,15.42288
2021-02-01,26.36815
2021-02-02,21.7247
2021-02-03,25.20729
2021-02-04,22.38805
2021-02-05,20.56384
2021-02-06,11.94029
2021-02-07,14.26202
2021-02-08,24.54394
2021-02-09,23.38308
2021-02-10,21.22719
2021-02-11,8.62354
2021-02-12,12.93532
2021-02-13,13.10116
2021-02-14,15.92039
2021-02-15,33.00165
2021-02-16,27.36318
2021-02-17,19.90049
2021-02-18,24.04643
2021-02-19,24.70978
2021-02-20,10.77943
2021-02-21,12.43781
2021-02-22,21.7247
2021-02-23,24.54394
2021-02-24,24.70978
2021-02-25,28.19237
2021-02-26,23.0514
2021-02-27,10.11608
2021-02-28,11.27694
2021-03-01,12.60364
2021-03-02,24.87562
2021-03-03,23.71475
2021-03-04,23.71475
2021-03-05,16.25207
2021-03-06,12.10613
2021-03-07,11.94029
2021-03-08,23.71475
2021-03-09,19.73466
2021-03-10,21.7247
2021-03-11,16.25207
2021-03-12,20.398
2021-03-13,7.96019
2021-03-14,7.96019
2021-03-15,21.7247
2021-03-16,18.40796
2021-03-17,22.38805
2021-03-18,19.73466
2021-03-19,21.39303
2021-03-20,11.11111
2021-03-21,9.45273
2021-03-22,17.74461
2021-03-23,18.24212
2021-03-24,19.73466
2021-03-25,19.90049
2021-03-26,19.56882
2021-03-27,7.79436
2021-03-28,8.95522
2021-03-29,19.23714
2021-03-30,20.23217
2021-03-31,21.22719
2021-04-01,17.57877
2021-04-02,12.60364
2021-04-03,10.44776
2021-04-04,9.95024
2021-04-05,19.90049
2021-04-06,15.75456
2021-04-07,19.90049
2021-04-08,15.09121
2021-04-09,14.09618
2021-04-10,11.44278
2021-04-11,10.28192
2021-04-12,20.72968
2021-04-13,16.58374
2021-04-14,18.24212
2021-04-15,19.56882
2021-04-16,18.24212
2021-04-17,6.96517
2021-04-18,8.78938
2021-04-19,15.75456
2021-04-20,17.74461
2021-04-21,16.74958
2021-04-22,15.42288
2021-04-23,14.59369
2021-04-24,8.78938
2021-04-25,9.12106
2021-04-26,13.93034
2021-04-27,20.89552
2021-04-28,15.58872
2021-04-29,14.09618
2021-04-30,15.09121
2021-05-01,8.78938
2021-05-02,7.13101
2021-05-03,15.58872
2021-05-04,16.91542
2021-05-05,9.45273
2021-05-06,17.57877
2021-05-07,12.43781
2021-05-08,8.12603
2021-05-09,9.45273
2021-05-10,18.07628
2021-05-11,15.09121
2021-05-12,14.92537
2021-05-13,15.09121
2021-05-14,16.74958
2021-05-15,7.29684
2021-05-16,10.11608
2021-05-17,14.42786
2021-05-18,14.09618
2021-05-19,7.62852
2021-05-20,16.08623
2021-05-21,15.25704
2021-05-22,8.78938
2021-05-23,6.63349
2021-05-24,15.92039
2021-05-25,15.75456
2021-05-26,22.71973
2021-05-27,13.59867
2021-05-28,16.08623
2021-05-29,11.11111
2021-05-30,9.12106
2021-05-31,18.07628
2021-06-01,15.09121
2021-06-02,14.92537
2021-06-03,13.76451
2021-06-04,11.11111
2021-06-05,8.78938
2021-06-06,6.96517
2021-06-07,12.10613
2021-06-08,13.26699
2021-06-09,14.09618
2021-06-10,13.43283
2021-06-11,12.10613
2021-06-12,8.62354
2021-06-13,8.29187
2021-06-14,19.90049
2021-06-15,13.93034
2021-06-16,13.26699
2021-06-17,12.93532
2021-06-18,14.26202
2021-06-19,5.97014
2021-06-20,7.62852
2021-06-21,13.76451
2021-06-22,17.41293
2021-06-23,13.93034
2021-06-24,14.42786
2021-06-25,12.10613
2021-06-26,9.12106
2021-06-27,7.79436
2021-06-28,12.27197
2021-06-29,14.92537
2021-06-30,14.59369
2021-07-01,14.75953
2021-07-02,12.93532
2021-07-03,8.29187
2021-07-04,6.79933
2021-07-05,17.91044
2021-07-06,13.93034
2021-07-07,16.41791
2021-07-08,12.10613
2021-07-09,12.43781
2021-07-10,7.79436
2021-07-11,7.29684
2021-07-12,17.91044
2021-07-13,12.76948
2021-07-14,9.61857
2021-07-15,14.75953
2021-07-16,13.10116
2021-07-17,7.29684
2021-07-18,7.29684
2021-07-19,11.94029
2021-07-20,12.76948
2021-07-21,10.94527
2021-07-22,10.61359
2021-07-23,13.93034
2021-07-24,8.62354
2021-07-25,7.62852
2021-07-26,14.92537
2021-07-27,16.91542
2021-07-28,14.59369
2021-07-29,14.75953
2021-07-30,11.11111
2021-07-31,6.30182
2021-08-01,8.12603
2021-08-02,16.58374
2021-08-03,19.40298
2021-08-04,15.09121
2021-08-05,20.23217
2021-08-06,13.59867
2021-08-07,6.79933
2021-08-08,10.94527
2021-08-09,15.42288
2021-08-10,16.41791
2021-08-11,16.41791
2021-08-12,15.75456
2021-08-13,15.09121
2021-08-14,6.13598
2021-08-15,6.13598
2021-08-16,10.94527
2021-08-17,17.08126
2021-08-18,14.42786
2021-08-19,12.93532
2021-08-20,17.08126
2021-08-21,8.29187
2021-08-22,10.61359
2021-08-23,17.08126
2021-08-24,14.59369
2021-08-25,16.91542
2021-08-26,30.01658
2021-08-27,24.21227
2021-08-28,10.11608
2021-08-29,13.10116
2021-08-30,22.22222
2021-08-31,21.55887
2021-09-01,24.70978
2021-09-02,19.73466
2021-09-03,17.08126
2021-09-04,8.29187
2021-09-05,8.95522
2021-09-06,17.41293
2021-09-07,17.74461
2021-09-08,16.91542
2021-09-09,18.73963
2021-09-10,17.08126
2021-09-11,9.12106
2021-09-12,9.61857
2021-09-13,13.26699
2021-09-14,14.59369
2021-09-15,14.26202
2021-09-16,11.94029
2021-09-17,16.08623
2021-09-18,6.96517
2021-09-19,5.63847
2021-09-20,6.63349
2021-09-21,7.62852
2021-09-22,8.78938
2021-09-23,19.90049
2021-09-24,17.74461
2021-09-25,10.61359
2021-09-26,7.46268
2021-09-27,20.398
2021-09-28,17.57877
2021-09-29,17.41293
2021-09-30,19.07131
2021-10-01,16.25207
2021-10-02,10.44776
2021-10-03,8.62354
2021-10-04,13.10116
2021-10-05,16.25207
2021-10-06,18.24212
2021-10-07,15.58872
2021-10-08,14.92537
2021-10-09,6.13598
2021-10-10,6.79933
2021-10-11,12.93532
2021-10-12,18.07628
2021-10-13,15.92039
2021-10-14,15.42288
2021-10-15,12.43781
2021-10-16,7.62852
2021-10-17,7.62852
2021-10-18,15.42288
2021-10-19,16.41791
2021-10-20,15.25704
2021-10-21,13.76451
2021-10-22,14.59369
2021-10-23,6.96517
2021-10-24,6.63349
2021-10-25,14.75953
2021-10-26,14.92537
2021-10-27,14.09618
2021-10-28,11.60862
2021-10-29,15.75456
2021-10-30,5.14096
2021-10-31,7.79436
2021-11-01,17.74461
2021-11-02,22.22222
2021-11-03,17.08126
2021-11-04,14.42786
2021-11-05,12.10613
2021-11-06,8.29187
2021-11-07,10.94527
2021-11-08,11.94029
2021-11-09,15.42288
2021-11-10,18.57379
2021-11-11,15.42288
2021-11-12,14.09618
2021-11-13,9.61857
2021-11-14,7.62852
2021-11-15,18.24212
2021-11-16,14.09618
2021-11-17,17.24709
2021-11-18,13.43283
2021-11-19,14.75953
2021-11-20,5.14096
2021-11-21,7.96019
2021-11-22,14.09618
2021-11-23,13.76451
2021-11-24,12.60364
2021-11-25,21.55887
2021-11-26,19.73466
2021-11-27,11.27694
2021-11-28,13.93034
2021-11-29,18.73963
2021-11-30,23.38308
2021-12-01,17.24709
2021-12-02,19.73466
2021-12-03,18.24212
2021-12-04,12.76948
2021-12-05,13.59867
2021-12-06,20.06633
2021-12-07,16.41791
2021-12-08,14.75953
2021-12-09,16.74958
2021-12-10,14.75953
2021-12-11,10.77943
2021-12-12,9.78441
2021-12-13,17.24709
2021-12-14,13.76451
2021-12-15,17.24709
2021-12-16,16.41791
2021-12-17,12.43781
2021-12-18,8.45771
2021-12-19,9.12106
2021-12-20,16.74958
2021-12-21,19.07131
2021-12-22,15.09121
2021-12-23,15.58872
2021-12-24,13.76451
2021-12-25,8.62354
2021-12-26,10.77943
2021-12-27,18.57379
2021-12-28,15.09121
2021-12-29,19.90049
2021-12-30,20.23217
2021-12-31,14.09618
2022-01-01,9.95024
2022-01-02,17.08126
2022-01-03,21.39303
2022-01-04,20.89552
2022-01-05,21.39303
2022-01-06,23.71475
2022-01-07,16.58374
2022-01-08,12.76948
2022-01-09,10.11608
2022-01-10,22.05638
2022-01-11,24.04643
2022-01-12,20.56384
2022-01-13,19.56882
2022-01-14,25.7048
2022-01-15,13.93034
2022-01-16,10.11608
2022-01-17,30.34825
2022-01-18,27.86069
2022-01-19,27.52902
2022-01-20,27.69485
2022-01-21,23.54892
2022-01-22,13.59867
2022-01-23,13.10116
2022-01-24,19.73466
2022-01-25,25.53897
2022-01-26,24.54394
2022-01-27,19.73466
2022-01-28,23.38308
2022-01-29,15.42288
2022-01-30,12.27197
2022-01-31,16.41791
2022-02-01,14.42786
2022-02-02,21.89054
2022-02-03,39.13764
2022-02-04,32.50414
2022-02-05,15.92039
2022-02-06,16.41791
2022-02-07,32.83582
2022-02-08,31.0116
2022-02-09,30.34825
2022-02-10,23.71475
2022-02-11,26.86567
2022-02-12,14.75953
2022-02-13,19.23714
2022-02-14,23.54892
2022-02-15,25.7048
2022-02-16,22.71973
2022-02-17,25.37313
2022-02-18,25.87064
2022-02-19,13.43283
2022-02-20,16.58374
2022-02-21,36.65008
2022-02-22,31.67495
2022-02-23,31.17744
2022-02-24,33.83084
2022-02-25,28.3582
2022-02-26,13.59867
2022-02-27,14.75953
2022-02-28,23.88059
2022-03-01,18.40796
2022-03-02,22.05638
2022-03-03,23.38308
2022-03-04,22.55389
2022-03-05,13.10116
2022-03-06,10.11608
2022-03-07,21.55887
2022-03-08,18.90547
2022-03-09,10.44776
2022-03-10,20.06633
2022-03-11,18.24212
2022-03-12,9.78441
2022-03-13,12.10613
2022-03-14,22.88557
2022-03-15,20.06633
2022-03-16,20.06633
2022-03-17,21.22719
2022-03-18,18.24212
2022-03-19,11.94029
2022-03-20,12.93532
2022-03-21,20.89552
2022-03-22,22.38805
2022-03-23,22.05638
2022-03-24,21.22719
2022-03-25,20.89552
2022-03-26,10.94527
2022-03-27,14.92537
2022-03-28,23.21724
2022-03-29,25.20729
2022-03-30,22.55389
2022-03-31,24.3781
2022-04-01,24.3781
2022-04-02,16.25207
2022-04-03,13.93034
2022-04-04,22.55389
2022-04-05,20.72968
2022-04-06,17.57877
2022-04-07,18.24212
2022-04-08,16.91542
2022-04-09,9.45273
2022-04-10,12.27197
2022-04-11,21.89054
2022-04-12,18.90547
2022-04-13,21.55887
2022-04-14,20.56384
2022-04-15,24.04643
2022-04-16,10.94527
2022-04-17,15.92039
2022-04-18,24.21227
2022-04-19,24.04643
2022-04-20,22.55389
2022-04-21,18.90547
2022-04-22,18.73963
2022-04-23,9.61857
2022-04-24,9.78441
2022-04-25,21.22719
2022-04-26,25.53897
2022-04-27,21.7247
2022-04-28,23.38308
2022-04-29,17.91044
2022-04-30,11.44278
2022-05-01,15.42288
2022-05-02,18.07628
2022-05-03,18.40796
2022-05-04,20.56384
2022-05-05,12.93532
2022-05-06,22.55389
2022-05-07,10.94527
2022-05-08,12.76948
2022-05-09,21.89054
2022-05-10,19.56882
2022-05-11,18.90547
2022-05-12,18.73963
2022-05-13,14.92537
2022-05-14,11.94029
2022-05-15,9.95024
2022-05-16,23.21724
2022-05-17,16.58374
2022-05-18,19.56882
2022-05-19,14.75953
2022-05-20,12.93532
2022-05-21,8.78938
2022-05-22,10.44776
2022-05-23,21.55887
2022-05-24,20.398
2022-05-25,20.23217
2022-05-26,23.71475
2022-05-27,24.04643
2022-05-28,12.43781
2022-05-29,11.60862
2022-05-30,24.04643
2022-05-31,20.72968
2022-06-01,16.41791
2022-06-02,22.22222
2022-06-03,28.3582
2022-06-04,11.44278
2022-06-05,15.92039
2022-06-06,15.09121
2022-06-07,22.22222
2022-06-08,33.99668
2022-06-09,31.67495
2022-06-10,30.34825
2022-06-11,13.43283
2022-06-12,14.92537
2022-06-13,29.35323
2022-06-14,32.3383
2022-06-15,28.85572
2022-06-16,34.16252
2022-06-17,33.49917
2022-06-18,18.24212
2022-06-19,20.72968
2022-06-20,41.12769
2022-06-21,31.34328
2022-06-22,27.69485
2022-06-23,22.55389
2022-06-24,24.87562
2022-06-25,15.25704
2022-06-26,14.75953
2022-06-27,28.02653
2022-06-28,30.51409
2022-06-29,31.17744
2022-06-30,28.52404
2022-07-01,24.70978
2022-07-02,15.92039
2022-07-03,15.58872
2022-07-04,25.04145
2022-07-05,28.3582
2022-07-06,25.87064
2022-07-07,24.87562
2022-07-08,18.90547
2022-07-09,13.26699
2022-07-10,14.09618
2022-07-11,27.69485
2022-07-12,25.87064
2022-07-13,44.61028
2022-07-14,48.09286
2022-07-15,45.27363
2022-07-16,13.43283
2022-07-17,21.7247
2022-07-18,43.78109
2022-07-19,36.65008
2022-07-20,37.47927
2022-07-21,35.65505
2022-07-22,28.68988
2022-07-23,21.7247
2022-07-24,15.58872
2022-07-25,37.6451
2022-07-26,37.47927
2022-07-27,32.66998
2022-07-28,35.48922
2022-07-29,36.15257
2022-07-30,14.09618
2022-07-31,17.91044
2022-08-01,33.00165
2022-08-02,30.51409
2022-08-03,28.68988
2022-08-04,29.02155
2022-08-05,25.20729
2022-08-06,15.75456
2022-08-07,13.93034
2022-08-08,27.69485
2022-08-09,25.04145
2022-08-10,28.3582
2022-08-11,22.71973
2022-08-12,23.88059
2022-08-13,11.44278
2022-08-14,14.75953
2022-08-15,16.08623
2022-08-16,33.83084
2022-08-17,30.84577
2022-08-18,27.52902
2022-08-19,21.7247
2022-08-20,15.42288
2022-08-21,15.42288
2022-08-22,42.12271
2022-08-23,34.9917
2022-08-24,28.19237
2022-08-25,42.62023
2022-08-26,31.84079
2022-08-27,18.40796
2022-08-28,16.08623
2022-08-29,36.98175
2022-08-30,32.17247
2022-08-31,30.67993
2022-09-01,27.86069
2022-09-02,24.54394
2022-09-03,18.07628
2022-09-04,16.58374
2022-09-05,23.88059
2022-09-06,21.06135
2022-09-07,27.19734
2022-09-08,23.0514
2022-09-09,13.10116
2022-09-10,12.76948
2022-09-11,15.92039
2022-09-12,18.57379
2022-09-13,38.64013
2022-09-14,35.82089
2022-09-15,37.97678
2022-09-16,28.52404
2022-09-17,14.75953
2022-09-18,19.56882
2022-09-19,31.50912
2022-09-20,28.02653
2022-09-21,30.01658
2022-09-22,35.32338
2022-09-23,33.33333
2022-09-24,18.40796
2022-09-25,17.74461
2022-09-26,45.43946
2022-09-27,44.61028
2022-09-28,39.13764
2022-09-29,33.665
2022-09-30,38.64013
2022-10-01,21.7247
2022-10-02,20.06633
2022-10-03,28.02653
2022-10-04,43.61525
2022-10-05,52.40464
2022-10-06,50.08291
2022-10-07,43.61525
2022-10-08,20.23217
2022-10-09,22.71973
2022-10-10,31.50912
2022-10-11,59.20398
2022-10-12,85.57213
2022-10-13,100.0
2022-10-14,79.27031
2022-10-15,40.13266
2022-10-16,49.25373
2022-10-17,81.4262
2022-10-18,92.86898
2022-10-19,85.73797
2022-10-20,78.93864
2022-10-21,67.82752
2022-10-22,32.3383
2022-10-23,33.665
2022-10-24,68.49087
2022-10-25,72.96849
2022-10-26,82.91873
2022-10-27,65.5058
2022-10-28,62.8524
2022-10-29,28.3582
2022-10-30,26.20232
2022-10-31,62.18905
2022-11-01,69.4859
2022-11-02,58.20895
2022-11-03,57.37976
2022-11-04,45.43946
2022-11-05,29.18739
2022-11-06,25.37313
2022-11-07,63.84742
2022-11-08,59.20398
2022-11-09,58.37479
2022-11-10,54.8922
2022-11-11,51.74129
2022-11-12,22.05638
2022-11-13,29.02155
2022-11-14,61.5257
2022-11-15,69.4859
2022-11-16,57.04809
2022-11-17,45.27363
2022-11-18,44.2786
2022-11-19,22.22222
2022-11-20,24.04643
2022-11-21,53.39966
2022-11-22,47.42951
2022-11-23,49.91708
2022-11-24,61.5257
2022-11-25,48.2587
2022-11-26,21.55887
2022-11-27,25.37313
2022-11-28,47.59535
2022-11-29,46.10281
2022-11-30,42.28855
2022-12-01,42.45439
2022-12-02,40.13266
2022-12-03,16.58374
2022-12-04,16.74958
2022-12-05,43.78109
2022-12-06,35.15754
2022-12-07,41.95688
2022-12-08,36.48424
2022-12-09,32.66998
2022-12-10,16.41791
2022-12-11,17.08126
2022-12-12,39.80099
2022-12-13,33.16749
2022-12-14,33.665
2022-12-15,31.0116
2022-12-16,28.19237
2022-12-17,14.42786
2022-12-18,17.08126
2022-12-19,33.83084
2022-12-20,36.3184
2022-12-21,29.02155
2022-12-22,19.73466
2022-12-23,23.88059
2022-12-24,14.75953
2022-12-25,15.92039
2022-12-26,36.98175
2022-12-27,36.65008
2022-12-28,33.33333
2022-12-29,35.65505
2022-12-30,32.66998
2022-12-31,16.08623
2023-01-01,21.22719
2023-01-02,35.98673
2023-01-03,38.14262
2023-01-04,31.84079
2023-01-05,33.16749
2023-01-06,26.03648
2023-01-07,15.92039
2023-01-08,15.42288
2023-01-09,34.82587
2023-01-10,38.47429
2023-01-11,35.98673
2023-01-12,39.46932
2023-01-13,34.66003
2023-01-14,18.24212
2023-01-15,17.08126
2023-01-16,33.49917
2023-01-17,32.66998
2023-01-18,26.36815
2023-01-19,24.3781
2023-01-20,33.33333
2023-01-21,17.91044
2023-01-22,17.91044
2023-01-23,18.57379
2023-01-24,25.20729
2023-01-25,47.26368
2023-01-26,38.14262
2023-01-27,34.49419
2023-01-28,16.74958
2023-01-29,18.57379
2023-01-30,38.80597
2023-01-31,40.96185
2023-02-01,37.6451
2023-02-02,32.50414
2023-02-03,32.00663
2023-02-04,16.41791
2023-02-05,18.57379
2023-02-06,32.17247
2023-02-07,30.34825
2023-02-08,29.51907
2023-02-09,28.19237
2023-02-10,31.84079
2023-02-11,17.24709
2023-02-12,19.90049
2023-02-13,29.18739
2023-02-14,35.48922
2023-02-15,40.63018
2023-02-16,34.16252
2023-02-17,29.6849
2023-02-18,21.22719
2023-02-19,17.24709
2023-02-20,31.34328
2023-02-21,33.99668
2023-02-22,33.16749
2023-02-23,32.66998
2023-02-24,26.20232
2023-02-25,16.08623
2023-02-26,18.73963
2023-02-27,35.65505
2023-02-28,30.84577
2023-03-01,18.73963
2023-03-02,24.70978
2023-03-03,23.88059
2023-03-04,13.43283
2023-03-05,14.59369
2023-03-06,23.38308
2023-03-07,25.53897
2023-03-08,21.39303
2023-03-09,24.3781
2023-03-10,21.39303
2023-03-11,14.59369
2023-03-12,12.76948
2023-03-13,37.47927
2023-03-14,28.3582
2023-03-15,27.0315
2023-03-16,25.20729
2023-03-17,24.54394
2023-03-18,11.60862
2023-03-19,13.26699
2023-03-20,29.51907
2023-03-21,32.66998
2023-03-22,24.04643
2023-03-23,27.52902
2023-03-24,28.52404
2023-03-25,17.08126
2023-03-26,18.24212
2023-03-27,31.67495
2023-03-28,31.17744
2023-03-29,32.00663
2023-03-30,28.3582
2023-03-31,25.53897
2023-04-01,15.42288
2023-04-02,11.60862
2023-04-03,25.7048
2023-04-04,26.53399
2023-04-05,24.70978
2023-04-06,23.71475
2023-04-07,25.37313
2023-04-08,12.60364
2023-04-09,14.59369
2023-04-10,24.3781
2023-04-11,23.0514
2023-04-12,18.90547
2023-04-13,21.39303
2023-04-14,16.58374
2023-04-15,9.95024
2023-04-16,10.28192
2023-04-17,21.89054
2023-04-18,20.89552
2023-04-19,21.06135
2023-04-20,18.73963
2023-04-21,15.58872
2023-04-22,9.95024
2023-04-23,9.28689
2023-04-24,17.91044
2023-04-25,26.03648
2023-04-26,24.21227
2023-04-27,27.86069
2023-04-28,24.70978
2023-04-29,13.43283
2023-04-30,13.26699
2023-05-01,18.07628
2023-05-02,26.03648
2023-05-03,23.21724
2023-05-04,22.71973
2023-05-05,13.76451
2023-05-06,10.94527
2023-05-07,11.44278
2023-05-08,24.3781
2023-05-09,27.69485
2023-05-10,25.7048
2023-05-11,25.20729
2023-05-12,19.90049
2023-05-13,13.76451
2023-05-14,10.11608
2023-05-15,27.52902
2023-05-16,22.55389
2023-05-17,26.69983
2023-05-18,22.55389
2023-05-19,19.73466
2023-05-20,11.11111
2023-05-21,10.61359
2023-05-22,27.52902
2023-05-23,27.36318
2023-05-24,28.3582
2023-05-25,25.53897
2023-05-26,22.71973
2023-05-27,8.95522
2023-05-28,12.93532
2023-05-29,14.42786
