date,환율엔화
2020-08-01,0.21649
2020-08-02,0.15154
2020-08-03,0.62784
2020-08-04,0.77938
2020-08-05,0.49794
2020-08-06,0.25979
2020-08-07,0.43299
2020-08-08,0.32474
2020-08-09,0.34639
2020-08-10,0.45464
2020-08-11,0.60619
2020-08-12,0.45464
2020-08-13,0.45464
2020-08-14,0.30309
2020-08-15,0.19484
2020-08-16,0.21649
2020-08-17,0.30309
2020-08-18,0.56289
2020-08-19,0.49794
2020-08-20,0.45464
2020-08-21,0.30309
2020-08-22,0.43299
2020-08-23,0.30309
2020-08-24,0.86598
2020-08-25,0.67114
2020-08-26,0.64949
2020-08-27,0.51959
2020-08-28,0.82268
2020-08-29,0.28144
2020-08-30,0.36804
2020-08-31,0.43299
2020-09-01,0.49794
2020-09-02,0.38969
2020-09-03,0.34639
2020-09-04,0.41134
2020-09-05,0.34639
2020-09-06,0.17319
2020-09-07,0.54124
2020-09-08,0.58454
2020-09-09,0.30309
2020-09-10,0.34639
2020-09-11,0.38969
2020-09-12,0.34639
2020-09-13,0.10824
2020-09-14,0.32474
2020-09-15,0.36804
2020-09-16,0.30309
2020-09-17,0.32474
2020-09-18,0.90928
2020-09-19,0.41134
2020-09-20,0.30309
2020-09-21,0.21649
2020-09-22,0.41134
2020-09-23,0.62784
2020-09-24,0.28144
2020-09-25,0.36804
2020-09-26,0.10824
2020-09-28,0.34639
2020-09-29,0.23814
2020-09-30,0.25979
2020-10-01,0.23814
2020-10-02,0.12989
2020-10-03,0.21649
2020-10-04,0.12989
2020-10-05,0.67114
2020-10-06,0.67114
2020-10-07,0.41134
2020-10-08,0.47629
2020-10-10,0.12989
2020-10-11,0.21649
2020-10-12,0.62784
2020-10-13,0.60619
2020-10-14,0.62784
2020-10-15,0.49794
2020-10-16,0.21649
2020-10-17,0.10824
2020-10-18,0.23814
2020-10-19,0.51959
2020-10-20,0.64949
2020-10-21,0.62784
2020-10-22,0.30309
2020-10-23,0.67114
2020-10-24,0.49794
2020-10-25,0.15154
2020-10-26,0.82268
2020-10-27,0.67114
2020-10-28,0.84433
2020-10-29,0.73609
2020-10-30,1.06083
2020-10-31,0.25979
2020-11-01,0.23814
2020-11-02,0.80103
2020-11-03,0.62784
2020-11-04,0.80103
2020-11-05,0.51959
2020-11-06,0.71444
2020-11-07,0.30309
2020-11-08,0.60619
2020-11-09,0.82268
2020-11-10,0.90928
2020-11-11,1.06083
2020-11-12,0.73609
2020-11-13,0.82268
2020-11-14,0.30309
2020-11-15,0.28144
2020-11-16,0.80103
2020-11-17,0.77938
2020-11-18,0.84433
2020-11-19,0.43299
2020-11-20,0.38969
2020-11-21,0.23814
2020-11-22,0.25979
2020-11-23,0.80103
2020-11-24,0.64949
2020-11-25,0.60619
2020-11-26,0.45464
2020-11-27,0.58454
2020-11-28,0.34639
2020-11-29,0.36804
2020-11-30,0.49794
2020-12-01,0.54124
2020-12-02,0.25979
2020-12-03,0.49794
2020-12-04,0.95258
2020-12-05,0.51959
2020-12-06,0.45464
2020-12-07,0.34639
2020-12-08,0.60619
2020-12-09,0.64949
2020-12-10,0.97423
2020-12-11,0.51959
2020-12-12,0.30309
2020-12-13,0.23814
2020-12-14,0.60619
2020-12-15,0.88763
2020-12-16,0.60619
2020-12-17,0.69279
2020-12-18,0.58454
2020-12-19,0.34639
2020-12-20,0.30309
2020-12-21,0.62784
2020-12-22,0.62784
2020-12-23,0.62784
2020-12-24,0.67114
2020-12-25,0.36804
2020-12-26,0.45464
2020-12-27,0.30309
2020-12-28,0.69279
2020-12-29,0.54124
2020-12-30,0.58454
2020-12-31,0.54124
2021-01-01,0.23814
2021-01-02,0.25979
2021-01-03,0.30309
2021-01-04,0.97423
2021-01-05,0.45464
2021-01-06,0.67114
2021-01-07,0.64949
2021-01-08,0.54124
2021-01-09,0.21649
2021-01-10,0.51959
2021-01-11,0.93093
2021-01-12,0.90928
2021-01-13,1.01753
2021-01-14,0.49794
2021-01-15,0.43299
2021-01-16,0.32474
2021-01-17,0.25979
2021-01-18,0.67114
2021-01-19,1.03918
2021-01-20,0.97423
2021-01-21,0.75773
2021-01-22,0.45464
2021-01-23,0.41134
2021-01-24,0.34639
2021-01-25,0.73609
2021-01-26,0.58454
2021-01-27,0.56289
2021-01-28,0.77938
2021-01-29,0.54124
2021-01-30,0.34639
2021-01-31,0.28144
2021-02-01,0.54124
2021-02-02,0.43299
2021-02-03,0.49794
2021-02-04,0.64949
2021-02-05,0.30309
2021-02-06,0.41134
2021-02-07,0.32474
2021-02-08,0.60619
2021-02-09,0.19484
2021-02-10,0.38969
2021-02-11,0.45464
2021-02-12,0.23814
2021-02-13,0.19484
2021-02-14,0.34639
2021-02-15,0.84433
2021-02-16,0.43299
2021-02-17,0.45464
2021-02-18,0.47629
2021-02-19,0.54124
2021-02-20,0.41134
2021-02-21,0.28144
2021-02-22,0.38969
2021-02-23,0.64949
2021-02-24,0.34639
2021-02-25,0.67114
2021-02-26,0.28144
2021-02-27,0.41134
2021-02-28,0.28144
2021-03-01,0.34639
2021-03-02,0.69279
2021-03-03,0.73609
2021-03-04,0.41134
2021-03-05,0.17319
2021-03-06,0.30309
2021-03-07,0.30309
2021-03-08,0.54124
2021-03-09,0.62784
2021-03-10,0.54124
2021-03-11,0.43299
2021-03-12,0.43299
2021-03-13,0.28144
2021-03-14,0.21649
2021-03-15,0.45464
2021-03-16,0.54124
2021-03-17,0.84433
2021-03-18,0.56289
2021-03-19,0.58454
2021-03-20,0.17319
2021-03-21,0.21649
2021-03-22,0.49794
2021-03-23,0.43299
2021-03-24,0.45464
2021-03-25,0.43299
2021-03-26,0.45464
2021-03-27,0.43299
2021-03-28,0.10824
2021-03-29,0.67114
2021-03-30,0.54124
2021-03-31,0.71444
2021-04-01,0.73609
2021-04-02,0.51959
2021-04-03,0.36804
2021-04-04,0.30309
2021-04-05,0.71444
2021-04-06,0.54124
2021-04-07,0.77938
2021-04-08,0.49794
2021-04-09,0.64949
2021-04-10,0.15154
2021-04-11,0.19484
2021-04-12,0.56289
2021-04-13,0.90928
2021-04-14,0.67114
2021-04-15,0.34639
2021-04-16,0.56289
2021-04-17,0.19484
2021-04-18,0.30309
2021-04-19,0.73609
2021-04-20,0.62784
2021-04-21,0.88763
2021-04-22,0.69279
2021-04-23,0.77938
2021-04-24,0.25979
2021-04-25,0.43299
2021-04-26,0.56289
2021-04-27,0.82268
2021-04-28,0.45464
2021-04-29,0.69279
2021-04-30,0.49794
2021-05-01,0.25979
2021-05-02,0.19484
2021-05-03,0.54124
2021-05-04,0.58454
2021-05-05,0.41134
2021-05-06,0.54124
2021-05-07,0.84433
2021-05-08,0.30309
2021-05-09,0.60619
2021-05-10,0.93093
2021-05-11,1.14743
2021-05-12,0.69279
2021-05-13,0.47629
2021-05-14,0.41134
2021-05-15,0.25979
2021-05-16,0.28144
2021-05-17,0.60619
2021-05-18,0.45464
2021-05-19,0.36804
2021-05-20,0.54124
2021-05-21,0.45464
2021-05-22,0.30309
2021-05-23,0.23814
2021-05-24,0.43299
2021-05-25,0.38969
2021-05-26,0.15154
2021-05-27,0.28144
2021-05-28,0.58454
2021-05-29,0.17319
2021-05-30,0.28144
2021-05-31,0.38969
2021-06-01,0.43299
2021-06-02,0.41134
2021-06-03,0.23814
2021-06-04,0.28144
2021-06-05,0.36804
2021-06-06,0.21649
2021-06-07,0.47629
2021-06-08,0.36804
2021-06-09,0.32474
2021-06-10,0.32474
2021-06-11,0.36804
2021-06-12,0.43299
2021-06-13,0.36804
2021-06-14,0.38969
2021-06-15,0.36804
2021-06-16,0.21649
2021-06-17,0.43299
2021-06-18,0.36804
2021-06-19,0.28144
2021-06-20,0.21649
2021-06-21,0.56289
2021-06-22,0.47629
2021-06-23,0.58454
2021-06-24,0.49794
2021-06-25,0.60619
2021-06-26,0.17319
2021-06-27,0.21649
2021-06-28,0.56289
2021-06-29,0.58454
2021-06-30,0.67114
2021-07-01,0.56289
2021-07-02,0.47629
2021-07-03,0.28144
2021-07-04,0.21649
2021-07-05,0.64949
2021-07-06,0.43299
2021-07-07,0.54124
2021-07-08,0.84433
2021-07-09,0.75773
2021-07-10,0.49794
2021-07-11,0.38969
2021-07-12,0.97423
2021-07-13,1.12578
2021-07-14,0.60619
2021-07-15,1.14743
2021-07-16,0.73609
2021-07-17,0.30309
2021-07-18,0.25979
2021-07-19,0.82268
2021-07-20,1.42888
2021-07-21,0.60619
2021-07-22,0.73609
2021-07-23,0.82268
2021-07-24,0.36804
2021-07-25,0.25979
2021-07-26,0.47629
2021-07-27,0.75773
2021-07-28,0.82268
2021-07-29,0.54124
2021-07-30,0.62784
2021-07-31,0.30309
2021-08-01,0.21649
2021-08-02,0.41134
2021-08-03,0.64949
2021-08-04,0.60619
2021-08-05,0.51959
2021-08-06,0.77938
2021-08-07,0.47629
2021-08-08,0.41134
2021-08-09,0.58454
2021-08-10,0.67114
2021-08-11,0.45464
2021-08-12,0.71444
2021-08-13,0.56289
2021-08-14,0.28144
2021-08-15,0.25979
2021-08-16,0.84433
2021-08-17,1.19073
2021-08-18,0.82268
2021-08-19,1.16908
2021-08-20,0.95258
2021-08-21,0.69279
2021-08-22,0.36804
2021-08-23,0.99588
2021-08-24,1.03918
2021-08-25,0.93093
2021-08-26,0.97423
2021-08-27,0.88763
2021-08-28,0.30309
2021-08-29,0.47629
2021-08-30,0.51959
2021-08-31,0.49794
2021-09-01,0.56289
2021-09-02,0.51959
2021-09-03,0.47629
2021-09-04,0.21649
2021-09-05,0.38969
2021-09-06,0.36804
2021-09-07,0.49794
2021-09-08,0.71444
2021-09-09,0.56289
2021-09-10,0.60619
2021-09-11,0.47629
2021-09-12,0.25979
2021-09-13,0.51959
2021-09-14,0.28144
2021-09-15,0.56289
2021-09-16,0.62784
2021-09-17,0.49794
2021-09-18,0.38969
2021-09-19,0.23814
2021-09-20,0.45464
2021-09-21,0.34639
2021-09-22,0.36804
2021-09-23,0.54124
2021-09-24,0.62784
2021-09-25,0.45464
2021-09-26,0.41134
2021-09-27,0.67114
2021-09-28,0.71444
2021-09-29,0.86598
2021-09-30,0.64949
2021-10-01,0.86598
2021-10-02,0.32474
2021-10-03,0.41134
2021-10-04,0.56289
2021-10-05,0.77938
2021-10-06,0.86598
2021-10-07,0.56289
2021-10-08,0.64949
2021-10-09,0.36804
2021-10-10,0.32474
2021-10-11,0.49794
2021-10-12,1.19073
2021-10-13,0.62784
2021-10-14,0.77938
2021-10-15,0.82268
2021-10-16,0.21649
2021-10-17,0.45464
2021-10-18,0.60619
2021-10-19,0.82268
2021-10-20,0.71444
2021-10-21,0.23814
2021-10-22,0.43299
2021-10-23,0.28144
2021-10-24,0.23814
2021-10-25,0.62784
2021-10-26,0.43299
2021-10-27,0.56289
2021-10-28,0.32474
2021-10-29,0.23814
2021-10-30,0.25979
2021-10-31,0.32474
2021-11-01,0.77938
2021-11-02,0.45464
2021-11-03,0.43299
2021-11-04,0.49794
2021-11-05,0.54124
2021-11-06,0.47629
2021-11-07,0.34639
2021-11-08,0.45464
2021-11-09,1.16908
2021-11-10,0.60619
2021-11-11,0.64949
2021-11-12,0.25979
2021-11-13,0.30309
2021-11-14,0.34639
2021-11-15,0.64949
2021-11-16,0.73609
2021-11-17,0.73609
2021-11-18,0.54124
2021-11-19,0.45464
2021-11-20,0.21649
2021-11-21,0.17319
2021-11-22,0.77938
2021-11-23,0.69279
2021-11-24,0.62784
2021-11-25,0.69279
2021-11-26,0.77938
2021-11-27,0.41134
2021-11-28,0.25979
2021-11-29,0.47629
2021-11-30,0.77938
2021-12-01,1.23403
2021-12-02,0.75773
2021-12-03,0.38969
2021-12-04,0.28144
2021-12-05,0.21649
2021-12-06,0.77938
2021-12-07,0.56289
2021-12-08,0.43299
2021-12-09,0.64949
2021-12-10,0.75773
2021-12-11,0.25979
2021-12-12,0.41134
2021-12-13,0.56289
2021-12-14,0.49794
2021-12-15,0.47629
2021-12-16,0.88763
2021-12-17,0.36804
2021-12-18,0.21649
2021-12-19,0.15154
2021-12-20,0.84433
2021-12-21,0.51959
2021-12-22,0.41134
2021-12-23,0.38969
2021-12-24,0.21649
2021-12-25,0.45464
2021-12-26,0.12989
2021-12-27,0.49794
2021-12-28,0.64949
2021-12-29,0.47629
2021-12-30,0.41134
2021-12-31,0.36804
2022-01-01,0.49794
2022-01-02,0.36804
2022-01-03,0.67114
2022-01-04,1.21238
2022-01-05,0.67114
2022-01-06,0.73609
2022-01-07,0.51959
2022-01-08,0.34639
2022-01-09,0.45464
2022-01-10,0.80103
2022-01-11,0.62784
2022-01-12,0.97423
2022-01-13,0.88763
2022-01-14,0.60619
2022-01-15,0.25979
2022-01-16,0.30309
2022-01-17,0.62784
2022-01-18,0.67114
2022-01-19,0.49794
2022-01-20,0.41134
2022-01-21,0.75773
2022-01-22,0.36804
2022-01-23,0.49794
2022-01-24,0.38969
2022-01-25,0.64949
2022-01-26,0.82268
2022-01-27,0.51959
2022-01-28,0.69279
2022-01-29,0.21649
2022-01-30,0.21649
2022-01-31,0.32474
2022-02-01,0.36804
2022-02-02,0.41134
2022-02-03,1.01753
2022-02-04,0.64949
2022-02-05,0.19484
2022-02-06,0.49794
2022-02-07,0.28144
2022-02-08,0.45464
2022-02-09,0.43299
2022-02-10,0.36804
2022-02-11,0.41134
2022-02-12,0.69279
2022-02-13,0.21649
2022-02-14,0.58454
2022-02-15,0.36804
2022-02-16,0.64949
2022-02-17,0.45464
2022-02-18,0.60619
2022-02-19,0.34639
2022-02-20,0.43299
2022-02-21,0.38969
2022-02-22,0.54124
2022-02-23,0.41134
2022-02-24,0.82268
2022-02-25,0.82268
2022-02-26,0.41134
2022-02-27,0.34639
2022-02-28,0.41134
2022-03-01,0.49794
2022-03-02,0.69279
2022-03-03,0.54124
2022-03-04,0.97423
2022-03-05,0.30309
2022-03-06,0.36804
2022-03-07,1.06083
2022-03-08,0.93093
2022-03-09,0.56289
2022-03-10,0.60619
2022-03-11,0.51959
2022-03-12,0.23814
2022-03-13,0.36804
2022-03-14,0.64949
2022-03-15,0.64949
2022-03-16,0.49794
2022-03-17,0.99588
2022-03-18,0.86598
2022-03-19,0.99588
2022-03-20,0.95258
2022-03-21,0.88763
2022-03-22,1.29898
2022-03-23,1.94847
2022-03-24,1.49382
2022-03-25,2.20827
2022-03-26,0.67114
2022-03-27,0.73609
2022-03-28,2.90106
2022-03-29,2.77116
2022-03-30,2.59796
2022-03-31,2.61961
2022-04-01,0.97423
2022-04-02,1.08248
2022-04-03,0.82268
2022-04-04,2.29486
2022-04-05,1.97012
2022-04-06,2.05672
2022-04-07,1.99177
2022-04-08,1.12578
2022-04-09,0.90928
2022-04-10,0.64949
2022-04-11,1.58042
2022-04-12,1.38558
2022-04-13,1.94847
2022-04-14,1.66702
2022-04-15,2.12167
2022-04-16,0.99588
2022-04-17,0.93093
2022-04-18,1.71032
2022-04-19,3.24745
2022-04-20,2.92271
2022-04-21,2.42476
2022-04-22,2.25156
2022-04-23,1.01753
2022-04-24,1.27733
2022-04-25,2.79281
2022-04-26,1.99177
2022-04-27,2.61961
2022-04-28,2.44641
2022-04-29,3.59385
2022-04-30,1.45053
2022-05-01,0.56289
2022-05-02,1.90517
2022-05-03,1.88352
2022-05-04,1.90517
2022-05-05,1.08248
2022-05-06,2.18662
2022-05-07,0.77938
2022-05-08,0.84433
2022-05-09,1.97012
2022-05-10,1.68867
2022-05-11,1.71032
2022-05-12,2.77116
2022-05-13,2.20827
2022-05-14,0.97423
2022-05-15,0.95258
2022-05-16,1.94847
2022-05-17,1.36393
2022-05-18,1.71032
2022-05-19,2.03507
2022-05-20,1.55877
2022-05-21,0.69279
2022-05-22,0.34639
2022-05-23,1.51547
2022-05-24,1.60207
2022-05-25,1.12578
2022-05-26,1.49382
2022-05-27,1.90517
2022-05-28,0.58454
2022-05-29,0.38969
2022-05-30,1.23403
2022-05-31,1.97012
2022-06-01,1.21238
2022-06-02,1.62372
2022-06-03,1.64537
2022-06-04,0.64949
2022-06-05,0.93093
2022-06-06,0.58454
2022-06-07,3.4423
2022-06-08,3.07425
2022-06-09,3.37735
2022-06-10,2.74951
2022-06-11,1.16908
2022-06-12,0.86598
2022-06-13,3.11755
2022-06-14,3.1825
2022-06-15,3.68045
2022-06-16,3.24745
2022-06-17,2.90106
2022-06-18,1.27733
2022-06-19,0.95258
2022-06-20,2.38146
2022-06-21,2.48971
2022-06-22,2.61961
2022-06-23,3.3557
2022-06-24,2.40311
2022-06-25,1.19073
2022-06-26,0.82268
2022-06-27,2.29486
2022-06-28,1.94847
2022-06-29,1.73197
2022-06-30,2.05672
2022-07-01,1.94847
2022-07-02,0.73609
2022-07-03,0.73609
2022-07-04,1.53712
2022-07-05,2.12167
2022-07-06,2.48971
2022-07-07,2.59796
2022-07-08,2.85776
2022-07-09,0.62784
2022-07-10,0.93093
2022-07-11,1.55877
2022-07-12,1.88352
2022-07-13,1.53712
2022-07-14,1.38558
2022-07-15,1.73197
2022-07-16,0.77938
2022-07-17,0.80103
2022-07-18,1.51547
2022-07-19,1.86187
2022-07-20,1.94847
2022-07-21,1.79692
2022-07-22,1.92682
2022-07-23,0.77938
2022-07-24,0.60619
2022-07-25,1.88352
2022-07-26,1.97012
2022-07-27,1.51547
2022-07-28,1.45053
2022-07-29,1.38558
2022-07-30,0.45464
2022-07-31,0.69279
2022-08-01,1.86187
2022-08-02,3.1392
2022-08-03,1.86187
2022-08-04,1.42888
2022-08-05,1.40723
2022-08-06,0.51959
2022-08-07,0.64949
2022-08-08,1.38558
2022-08-09,1.40723
2022-08-10,1.60207
2022-08-11,1.42888
2022-08-12,1.25568
2022-08-13,0.67114
2022-08-14,0.71444
2022-08-15,0.99588
2022-08-16,1.81857
2022-08-17,1.66702
2022-08-18,1.29898
2022-08-19,1.32063
2022-08-20,0.62784
2022-08-21,0.77938
2022-08-22,2.12167
2022-08-23,1.99177
2022-08-24,2.01342
2022-08-25,2.01342
2022-08-26,1.32063
2022-08-27,0.56289
2022-08-28,0.49794
2022-08-29,2.27321
2022-08-30,1.68867
2022-08-31,1.86187
2022-09-01,2.31651
2022-09-02,2.14332
2022-09-03,0.77938
2022-09-04,0.73609
2022-09-05,2.77116
2022-09-06,3.0526
2022-09-07,3.3124
2022-09-08,2.79281
2022-09-09,1.27733
2022-09-10,1.14743
2022-09-11,1.60207
2022-09-12,1.19073
2022-09-13,2.77116
2022-09-14,3.55055
2022-09-15,3.29075
2022-09-16,3.83199
2022-09-17,1.47218
2022-09-18,1.27733
2022-09-19,3.0526
2022-09-20,3.1825
2022-09-21,2.42476
2022-09-22,5.26087
2022-09-23,6.94955
2022-09-24,2.10002
2022-09-25,2.22991
2022-09-26,5.47737
2022-09-27,5.06603
2022-09-28,4.28664
2022-09-29,3.11755
2022-09-30,3.2691
2022-10-01,1.60207
2022-10-02,1.62372
2022-10-03,2.12167
2022-10-04,4.32994
2022-10-05,3.42065
2022-10-06,3.59385
2022-10-07,3.399
2022-10-08,1.58042
2022-10-09,1.60207
2022-10-10,1.71032
2022-10-11,4.17839
2022-10-12,4.41654
2022-10-13,4.43819
2022-10-14,5.49902
2022-10-15,2.44641
2022-10-16,2.01342
2022-10-17,4.69798
2022-10-18,6.23511
2022-10-19,6.38666
2022-10-20,6.77635
2022-10-21,7.2743
2022-10-22,4.30829
2022-10-23,3.0959
2022-10-24,5.97531
2022-10-25,4.93613
2022-10-26,4.15674
2022-10-27,3.76704
2022-10-28,3.5722
2022-10-29,2.20827
2022-10-30,1.62372
2022-10-31,2.70621
2022-11-01,3.1392
2022-11-02,2.77116
2022-11-03,2.94436
2022-11-04,2.94436
2022-11-05,1.64537
2022-11-06,1.34228
2022-11-07,3.4423
2022-11-08,4.93613
2022-11-09,7.57739
2022-11-10,6.30006
2022-11-11,8.09699
2022-11-12,2.66291
2022-11-13,2.68456
2022-11-14,5.49902
2022-11-15,4.97943
2022-11-16,4.35159
2022-11-17,4.13509
2022-11-18,4.26499
2022-11-19,2.40311
2022-11-20,2.03507
2022-11-21,4.35159
2022-11-22,4.48148
2022-11-23,3.29075
2022-11-24,3.55055
2022-11-25,4.11344
2022-11-26,2.05672
2022-11-27,2.01342
2022-11-28,4.30829
2022-11-29,3.76704
2022-11-30,4.00519
2022-12-01,4.50313
2022-12-02,3.91859
2022-12-03,2.16497
2022-12-04,2.64126
2022-12-05,4.76293
2022-12-06,4.65468
2022-12-07,6.14851
2022-12-08,3.94024
2022-12-09,3.81034
2022-12-10,2.22991
2022-12-11,2.16497
2022-12-12,4.13509
2022-12-13,5.19592
2022-12-14,4.22169
2022-12-15,4.15674
2022-12-16,3.46395
2022-12-17,2.35981
2022-12-18,2.51136
2022-12-19,3.81034
2022-12-20,6.34336
2022-12-21,6.90625
2022-12-22,6.08356
2022-12-23,4.76293
2022-12-24,2.31651
2022-12-25,2.70621
2022-12-26,4.71963
2022-12-27,5.34747
2022-12-28,6.47326
2022-12-29,4.82788
2022-12-30,4.69798
2022-12-31,2.61961
2023-01-01,2.83611
2023-01-02,5.62892
2023-01-03,6.04026
2023-01-04,4.39489
2023-01-05,5.00108
2023-01-06,5.30417
2023-01-07,2.94436
2023-01-08,2.35981
2023-01-09,6.798
2023-01-10,5.69387
2023-01-11,5.86707
2023-01-12,5.26087
2023-01-13,6.53821
2023-01-14,2.83611
2023-01-15,2.92271
2023-01-16,5.82377
2023-01-17,4.97943
2023-01-18,6.798
2023-01-19,5.47737
2023-01-20,5.19592
2023-01-21,2.68456
2023-01-22,2.25156
2023-01-23,2.57631
2023-01-24,3.33405
2023-01-25,4.52478
2023-01-26,4.87118
2023-01-27,4.04849
2023-01-28,2.31651
2023-01-29,2.55466
2023-01-30,5.10933
2023-01-31,4.24334
2023-02-01,3.98354
2023-02-02,3.72374
2023-02-03,3.63715
2023-02-04,2.61961
2023-02-05,2.46806
2023-02-06,4.95778
2023-02-07,4.32994
2023-02-08,4.65468
2023-02-09,3.91859
2023-02-10,4.09179
2023-02-11,2.10002
2023-02-12,2.35981
2023-02-13,4.76293
2023-02-14,3.5722
2023-02-15,4.02684
2023-02-16,4.56808
2023-02-17,4.52478
2023-02-18,2.72786
2023-02-19,2.18662
2023-02-20,4.11344
2023-02-21,4.13509
2023-02-22,3.2691
2023-02-23,3.1825
2023-02-24,3.0093
2023-02-25,1.84022
2023-02-26,1.64537
2023-02-27,3.98354
2023-02-28,3.33405
2023-03-01,2.70621
2023-03-02,3.3557
2023-03-03,3.2691
2023-03-04,2.10002
2023-03-05,1.71032
2023-03-06,3.6588
2023-03-07,2.48971
2023-03-08,2.53301
2023-03-09,3.03095
2023-03-10,4.00519
2023-03-11,2.22991
2023-03-12,1.99177
2023-03-13,5.19592
2023-03-14,3.55055
2023-03-15,3.87529
2023-03-16,5.23922
2023-03-17,4.48148
2023-03-18,2.31651
2023-03-19,1.75362
2023-03-20,6.7547
2023-03-21,4.56808
2023-03-22,4.30829
2023-03-23,4.65468
2023-03-24,4.95778
2023-03-25,2.31651
2023-03-26,1.86187
2023-03-27,4.15674
2023-03-28,3.42065
2023-03-29,2.79281
2023-03-30,3.55055
2023-03-31,3.98354
2023-04-01,2.31651
2023-04-02,1.77527
2023-04-03,3.72374
2023-04-04,3.5289
2023-04-05,3.6155
2023-04-06,5.30417
2023-04-07,4.74128
2023-04-08,2.83611
2023-04-09,2.05672
2023-04-10,4.48148
2023-04-11,4.56808
2023-04-12,3.3557
2023-04-13,3.68045
2023-04-14,4.04849
2023-04-15,2.10002
2023-04-16,1.73197
2023-04-17,3.96189
2023-04-18,3.1392
2023-04-19,3.399
2023-04-20,3.94024
2023-04-21,3.24745
2023-04-22,2.20827
2023-04-23,1.90517
2023-04-24,3.55055
2023-04-25,3.98354
2023-04-26,5.32582
2023-04-27,4.35159
2023-04-28,4.74128
2023-04-29,2.40311
2023-04-30,1.90517
2023-05-01,3.29075
2023-05-02,5.17428
2023-05-03,3.83199
2023-05-04,3.20415
2023-05-05,1.88352
2023-05-06,1.90517
2023-05-07,1.32063
2023-05-08,3.89694
2023-05-09,3.5722
2023-05-10,3.1392
2023-05-11,2.79281
2023-05-12,2.72786
2023-05-13,1.79692
2023-05-14,1.66702
2023-05-15,3.5289
2023-05-16,3.0959
2023-05-17,3.0959
2023-05-18,5.43407
2023-05-19,4.22169
2023-05-20,2.35981
2023-05-21,1.62372
2023-05-22,4.89283
2023-05-23,6.68975
2023-05-24,4.50313
2023-05-25,4.43819
2023-05-26,4.58973
2023-05-27,2.48971
2023-05-28,1.99177
2023-05-29,2.94436
2023-05-30,4.45983
