date,자동차부품주
2020-10-12,2.94117
2020-10-13,3.35397
2020-10-14,2.47678
2020-10-15,1.80598
2020-10-16,7.73993
2020-10-17,2.11558
2020-10-18,0.92879
2020-10-19,1.23839
2020-10-20,1.13519
2020-10-21,2.11558
2020-10-22,1.13519
2020-10-23,0.72239
2020-10-24,1.08359
2020-10-25,0.56759
2020-10-26,1.65118
2020-10-27,3.61197
2020-10-28,3.81836
2020-10-29,1.18679
2020-10-30,1.08359
2020-10-31,0.98039
2020-11-01,1.13519
2020-11-02,1.59958
2020-11-03,1.13519
2020-11-04,0.92879
2020-11-05,2.11558
2020-11-06,2.99277
2020-11-07,1.18679
2020-11-08,2.47678
2020-11-09,2.06398
2020-11-10,1.70278
2020-11-11,5.05675
2020-11-12,3.14757
2020-11-13,4.64396
2020-11-14,3.25077
2020-11-15,9.18472
2020-11-16,16.56346
2020-11-17,5.26315
2020-11-18,22.75541
2020-11-19,12.1775
2020-11-20,6.96594
2020-11-21,3.81836
2020-11-22,6.24355
2020-11-23,5.41795
2020-11-24,5.67595
2020-11-25,7.68833
2020-11-26,6.81114
2020-11-27,11.24871
2020-11-28,3.56037
2020-11-29,4.28276
2020-11-30,5.67595
2020-12-01,7.17234
2020-12-02,8.51393
2020-12-03,14.65428
2020-12-04,9.28792
2020-12-05,3.25077
2020-12-06,3.30237
2020-12-07,6.19195
2020-12-08,3.92156
2020-12-09,4.59236
2020-12-10,5.41795
2020-12-11,6.70794
2020-12-12,2.68317
2020-12-13,1.44478
2020-12-14,2.21878
2020-12-15,2.37358
2020-12-16,3.45717
2020-12-17,3.09597
2020-12-18,3.14757
2020-12-19,2.57997
2020-12-20,1.34158
2020-12-21,3.04437
2020-12-22,2.27038
2020-12-23,5.83075
2020-12-24,6.50154
2020-12-25,2.16718
2020-12-26,2.88957
2020-12-27,2.01238
2020-12-28,2.73477
2020-12-29,4.43756
2020-12-30,7.12074
2020-12-31,6.29514
2021-01-01,6.14035
2021-01-02,3.19917
2021-01-03,3.14757
2021-01-04,18.78224
2021-01-05,13.82868
2021-01-06,7.22394
2021-01-07,11.8679
2021-01-08,37.2549
2021-01-09,23.32301
2021-01-10,24.2002
2021-01-11,28.84416
2021-01-12,15.47987
2021-01-13,19.45304
2021-01-14,13.20949
2021-01-15,9.28792
2021-01-16,6.39834
2021-01-17,8.15273
2021-01-18,8.20433
2021-01-19,40.76367
2021-01-20,74.3034
2021-01-21,60.31991
2021-01-22,37.97729
2021-01-23,16.66666
2021-01-24,17.18266
2021-01-25,21.46542
2021-01-26,21.77502
2021-01-27,35.34571
2021-01-28,32.61093
2021-01-29,13.88028
2021-01-30,6.65634
2021-01-31,7.32714
2021-02-01,9.85552
2021-02-02,10.93911
2021-02-03,57.99793
2021-02-04,60.47471
2021-02-05,36.6357
2021-02-06,16.76986
2021-02-07,16.30546
2021-02-08,17.28586
2021-02-09,12.2807
2021-02-10,11.9195
2021-02-11,6.70794
2021-02-12,7.32714
2021-02-13,8.72033
2021-02-14,8.77192
2021-02-15,19.24664
2021-02-16,14.80908
2021-02-17,10.78431
2021-02-18,9.64912
2021-02-19,4.64396
2021-02-20,3.14757
2021-02-21,3.14757
2021-02-22,7.89473
2021-02-23,5.00515
2021-02-24,4.02476
2021-02-25,2.63157
2021-02-26,3.04437
2021-02-27,1.65118
2021-02-28,3.09597
2021-03-01,2.06398
2021-03-02,3.86996
2021-03-03,5.93395
2021-03-04,3.56037
2021-03-05,2.06398
2021-03-06,2.57997
2021-03-07,2.27038
2021-03-08,4.48916
2021-03-09,2.88957
2021-03-10,2.37358
2021-03-11,8.35913
2021-03-12,2.99277
2021-03-13,3.04437
2021-03-14,5.98555
2021-03-15,4.12796
2021-03-16,3.86996
2021-03-17,5.88235
2021-03-18,9.75232
2021-03-19,6.03715
2021-03-20,6.81114
2021-03-21,6.24355
2021-03-22,5.46955
2021-03-23,3.71517
2021-03-24,4.85036
2021-03-25,4.12796
2021-03-26,2.37358
2021-03-27,2.21878
2021-03-28,2.16718
2021-03-29,22.18782
2021-03-30,2.42518
2021-03-31,4.12796
2021-04-01,17.38906
2021-04-02,10.78431
2021-04-03,17.49226
2021-04-04,21.36222
2021-04-05,5.57275
2021-04-06,4.17956
2021-04-07,6.65634
2021-04-08,4.23116
2021-04-09,3.14757
2021-04-10,5.05675
2021-04-11,2.32198
2021-04-12,2.73477
2021-04-13,2.68317
2021-04-14,6.91434
2021-04-15,2.16718
2021-04-16,1.90918
2021-04-17,1.44478
2021-04-18,0.98039
2021-04-19,1.90918
2021-04-20,2.63157
2021-04-21,3.14757
2021-04-22,1.85758
2021-04-23,2.16718
2021-04-24,1.44478
2021-04-25,1.90918
2021-04-26,2.94117
2021-04-27,2.94117
2021-04-28,2.78637
2021-04-29,2.68317
2021-04-30,1.49638
2021-05-01,2.63157
2021-05-02,3.86996
2021-05-03,8.10113
2021-05-04,3.45717
2021-05-05,1.85758
2021-05-06,1.44478
2021-05-07,1.34158
2021-05-08,1.39318
2021-05-09,1.44478
2021-05-10,3.92156
2021-05-11,9.90712
2021-05-12,9.54592
2021-05-13,7.53353
2021-05-14,10.42311
2021-05-15,7.63673
2021-05-16,7.58513
2021-05-17,6.60474
2021-05-18,6.55314
2021-05-19,4.95356
2021-05-20,8.82352
2021-05-21,8.97832
2021-05-22,6.81114
2021-05-23,2.73477
2021-05-24,4.23116
2021-05-25,5.77915
2021-05-26,8.51393
2021-05-27,7.12074
2021-05-28,26.16099
2021-05-29,46.95562
2021-05-30,27.50257
2021-05-31,23.16821
2021-06-01,23.52941
2021-06-02,30.70175
2021-06-03,20.02063
2021-06-04,42.87925
2021-06-05,34.98452
2021-06-06,26.05779
2021-06-07,46.43962
2021-06-08,29.10216
2021-06-09,30.49535
2021-06-10,31.37254
2021-06-11,38.75128
2021-06-12,18.21465
2021-06-13,15.63467
2021-06-14,16.25386
2021-06-15,11.9195
2021-06-16,10.68111
2021-06-17,9.70072
2021-06-18,18.88544
2021-06-19,16.15067
2021-06-20,12.2291
2021-06-21,10.93911
2021-06-22,27.50257
2021-06-23,20.17543
2021-06-24,22.70381
2021-06-25,17.80185
2021-06-26,12.74509
2021-06-27,12.0227
2021-06-28,25.74819
2021-06-29,17.44066
2021-06-30,15.06707
2021-07-01,11.9711
2021-07-02,12.2807
2021-07-03,15.47987
2021-07-04,9.90712
2021-07-05,10.37151
2021-07-06,11.24871
2021-07-07,34.57172
2021-07-08,17.13106
2021-07-09,11.5583
2021-07-10,7.79153
2021-07-11,11.24871
2021-07-12,8.77192
2021-07-13,10.37151
2021-07-14,9.80392
2021-07-15,14.34468
2021-07-16,8.82352
2021-07-17,4.38596
2021-07-18,60.73271
2021-07-19,34.57172
2021-07-20,22.13622
2021-07-21,14.70588
2021-07-22,13.20949
2021-07-23,8.41073
2021-07-24,5.41795
2021-07-25,5.77915
2021-07-26,9.23632
2021-07-27,7.48194
2021-07-28,3.86996
2021-07-29,4.64396
2021-07-30,4.54076
2021-07-31,3.40557
2021-08-01,3.09597
2021-08-02,4.43756
2021-08-03,6.44994
2021-08-04,5.05675
2021-08-05,5.36635
2021-08-06,6.24355
2021-08-07,3.66357
2021-08-08,3.19917
2021-08-09,5.31475
2021-08-10,3.97316
2021-08-11,2.32198
2021-08-12,2.63157
2021-08-13,4.69556
2021-08-14,1.59958
2021-08-15,1.23839
2021-08-16,1.65118
2021-08-17,1.85758
2021-08-18,1.13519
2021-08-19,2.27038
2021-08-20,3.56037
2021-08-21,1.80598
2021-08-22,1.39318
2021-08-23,1.75438
2021-08-24,2.42518
2021-08-25,2.99277
2021-08-26,2.47678
2021-08-27,2.21878
2021-08-28,3.04437
2021-08-29,1.90918
2021-08-30,2.42518
2021-08-31,2.06398
2021-09-01,5.88235
2021-09-02,3.40557
2021-09-03,3.04437
2021-09-04,1.85758
2021-09-05,1.28998
2021-09-06,1.90918
2021-09-07,6.70794
2021-09-08,3.25077
2021-09-09,1.75438
2021-09-10,1.13519
2021-09-11,0.92879
2021-09-12,1.23839
2021-09-13,1.70278
2021-09-14,2.01238
2021-09-15,1.08359
2021-09-16,0.98039
2021-09-17,1.59958
2021-09-18,0.77399
2021-09-19,1.03199
2021-09-20,0.56759
2021-09-21,0.67079
2021-09-22,0.82559
2021-09-23,1.54798
2021-09-24,2.52837
2021-09-25,0.46439
2021-09-26,8.56553
2021-09-27,5.57275
2021-09-28,2.52837
2021-09-29,2.11558
2021-09-30,2.47678
2021-10-01,1.54798
2021-10-02,1.13519
2021-10-03,1.03199
2021-10-04,0.67079
2021-10-05,1.13519
2021-10-06,2.01238
2021-10-07,5.00515
2021-10-08,7.79153
2021-10-09,5.41795
2021-10-10,5.57275
2021-10-11,5.93395
2021-10-12,9.33952
2021-10-13,14.96388
2021-10-14,8.46233
2021-10-15,6.70794
2021-10-16,7.43034
2021-10-17,7.37874
2021-10-18,5.46955
2021-10-19,5.10835
2021-10-20,4.95356
2021-10-21,3.04437
2021-10-22,2.27038
2021-10-23,1.23839
2021-10-24,2.47678
2021-10-25,2.94117
2021-10-26,5.62435
2021-10-27,3.66357
2021-10-28,2.27038
2021-10-29,3.09597
2021-10-30,1.44478
2021-10-31,1.70278
2021-11-01,1.28998
2021-11-02,2.06398
2021-11-03,0.77399
2021-11-04,2.27038
2021-11-05,3.30237
2021-11-06,0.77399
2021-11-07,1.23839
2021-11-08,1.18679
2021-11-09,1.75438
2021-11-10,1.70278
2021-11-11,1.44478
2021-11-12,1.59958
2021-11-13,1.03199
2021-11-14,0.56759
2021-11-15,2.21878
2021-11-16,2.11558
2021-11-17,2.57997
2021-11-18,2.16718
2021-11-19,2.94117
2021-11-20,2.32198
2021-11-21,0.98039
2021-11-22,4.59236
2021-11-23,4.48916
2021-11-24,1.80598
2021-11-25,2.52837
2021-11-26,2.88957
2021-11-27,1.70278
2021-11-28,1.65118
2021-11-29,1.75438
2021-11-30,1.28998
2021-12-01,1.75438
2021-12-02,1.49638
2021-12-03,1.23839
2021-12-04,0.77399
2021-12-05,3.04437
2021-12-06,2.73477
2021-12-07,2.16718
2021-12-08,2.11558
2021-12-09,1.80598
2021-12-10,1.75438
2021-12-11,0.92879
2021-12-12,1.59958
2021-12-13,2.78637
2021-12-14,1.70278
2021-12-15,2.06398
2021-12-16,0.82559
2021-12-17,1.44478
2021-12-18,1.03199
2021-12-19,0.77399
2021-12-20,1.44478
2021-12-21,1.75438
2021-12-22,2.52837
2021-12-23,4.43756
2021-12-24,9.18472
2021-12-25,3.76676
2021-12-26,3.14757
2021-12-27,6.08875
2021-12-28,9.18472
2021-12-29,3.71517
2021-12-30,3.71517
2021-12-31,2.06398
2022-01-01,2.16718
2022-01-02,2.83797
2022-01-03,7.79153
2022-01-04,8.51393
2022-01-05,6.60474
2022-01-06,7.84313
2022-01-07,4.43756
2022-01-08,4.79876
2022-01-09,2.94117
2022-01-10,3.14757
2022-01-11,3.30237
2022-01-12,4.79876
2022-01-13,5.52115
2022-01-14,2.94117
2022-01-15,1.18679
2022-01-16,1.34158
2022-01-17,1.23839
2022-01-18,0.72239
2022-01-19,1.54798
2022-01-20,2.11558
2022-01-21,1.18679
2022-01-22,0.51599
2022-01-23,0.98039
2022-01-24,1.44478
2022-01-25,0.92879
2022-01-26,1.23839
2022-01-27,1.59958
2022-01-28,1.75438
2022-01-31,0.87719
2022-02-01,0.61919
2022-02-02,0.82559
2022-02-03,2.63157
2022-02-04,0.82559
2022-02-05,1.18679
2022-02-06,1.13519
2022-02-07,1.49638
2022-02-08,1.23839
2022-02-09,1.23839
2022-02-10,3.30237
2022-02-11,2.73477
2022-02-13,1.59958
2022-02-14,2.73477
2022-02-15,1.96078
2022-02-16,0.61919
2022-02-17,0.87719
2022-02-18,1.96078
2022-02-19,1.23839
2022-02-20,0.77399
2022-02-21,5.00515
2022-02-22,1.08359
2022-02-23,1.59958
2022-02-24,1.18679
2022-02-25,0.87719
2022-02-26,3.40557
2022-02-27,0.82559
2022-02-28,1.28998
2022-03-01,1.75438
2022-03-02,1.03199
2022-03-03,5.00515
2022-03-04,2.83797
2022-03-05,1.65118
2022-03-06,0.82559
2022-03-07,0.36119
2022-03-08,0.87719
2022-03-09,0.25799
2022-03-10,0.46439
2022-03-11,1.34158
2022-03-12,0.82559
2022-03-13,0.67079
2022-03-14,1.90918
2022-03-15,1.13519
2022-03-16,2.32198
2022-03-17,3.09597
2022-03-18,2.11558
2022-03-19,1.13519
2022-03-20,1.75438
2022-03-21,2.47678
2022-03-22,2.99277
2022-03-23,1.90918
2022-03-24,1.59958
2022-03-25,1.96078
2022-03-26,0.61919
2022-03-27,0.92879
2022-03-28,2.52837
2022-03-29,3.81836
2022-03-30,9.23632
2022-03-31,4.59236
2022-04-01,1.65118
2022-04-02,1.44478
2022-04-03,0.92879
2022-04-04,1.96078
2022-04-05,2.37358
2022-04-06,3.86996
2022-04-07,3.14757
2022-04-08,0.87719
2022-04-09,0.87719
2022-04-10,1.70278
2022-04-11,1.70278
2022-04-12,3.50877
2022-04-13,3.14757
2022-04-14,1.85758
2022-04-15,2.63157
2022-04-16,0.98039
2022-04-17,0.98039
2022-04-18,1.54798
2022-04-19,1.70278
2022-04-20,4.12796
2022-04-21,7.73993
2022-04-22,3.14757
2022-04-23,1.59958
2022-04-24,1.49638
2022-04-25,2.88957
2022-04-26,10.73271
2022-04-27,5.77915
2022-04-28,4.23116
2022-04-29,2.21878
2022-04-30,1.28998
2022-05-01,0.82559
2022-05-02,1.34158
2022-05-03,1.59958
2022-05-04,3.04437
2022-05-05,2.21878
2022-05-06,1.75438
2022-05-07,0.92879
2022-05-08,1.85758
2022-05-09,0.77399
2022-05-10,1.65118
2022-05-11,2.57997
2022-05-12,2.63157
2022-05-13,2.06398
2022-05-14,1.18679
2022-05-15,2.63157
2022-05-16,1.96078
2022-05-17,3.86996
2022-05-18,3.25077
2022-05-19,2.32198
2022-05-20,2.52837
2022-05-21,2.73477
2022-05-22,2.06398
2022-05-23,1.39318
2022-05-24,3.92156
2022-05-25,3.09597
2022-05-26,1.34158
2022-05-27,1.28998
2022-05-28,0.92879
2022-05-29,0.87719
2022-05-30,2.21878
2022-05-31,2.88957
2022-06-01,1.90918
2022-06-02,2.06398
2022-06-03,1.34158
2022-06-04,0.72239
2022-06-05,0.36119
2022-06-06,0.77399
2022-06-07,0.77399
2022-06-08,0.77399
2022-06-09,1.28998
2022-06-10,0.98039
2022-06-11,0.67079
2022-06-12,0.72239
2022-06-13,1.96078
2022-06-14,0.77399
2022-06-15,1.90918
2022-06-16,1.39318
2022-06-17,2.06398
2022-06-18,0.51599
2022-06-19,2.73477
2022-06-20,5.21155
2022-06-21,2.16718
2022-06-22,2.21878
2022-06-23,3.66357
2022-06-24,1.80598
2022-06-25,6.50154
2022-06-26,3.09597
2022-06-27,4.59236
2022-06-28,3.19917
2022-06-29,3.97316
2022-06-30,3.50877
2022-07-01,2.06398
2022-07-02,0.98039
2022-07-03,0.82559
2022-07-04,0.87719
2022-07-05,1.70278
2022-07-06,1.85758
2022-07-07,1.39318
2022-07-08,1.08359
2022-07-09,3.09597
2022-07-10,1.85758
2022-07-11,2.27038
2022-07-12,4.12796
2022-07-13,4.95356
2022-07-14,3.66357
2022-07-15,3.92156
2022-07-16,1.80598
2022-07-17,2.94117
2022-07-18,2.21878
2022-07-19,3.61197
2022-07-20,5.83075
2022-07-21,5.15995
2022-07-22,3.30237
2022-07-23,4.79876
2022-07-24,2.94117
2022-07-25,5.52115
2022-07-26,3.92156
2022-07-27,3.04437
2022-07-28,3.25077
2022-07-29,1.96078
2022-07-30,2.63157
2022-07-31,1.28998
2022-08-01,1.34158
2022-08-02,2.37358
2022-08-03,4.17956
2022-08-04,4.17956
2022-08-05,2.27038
2022-08-06,3.30237
2022-08-07,0.77399
2022-08-08,1.34158
2022-08-09,5.36635
2022-08-10,2.06398
2022-08-11,1.39318
2022-08-12,1.75438
2022-08-13,1.44478
2022-08-14,1.49638
2022-08-15,1.49638
2022-08-16,2.73477
2022-08-17,3.76676
2022-08-18,2.27038
2022-08-19,1.13519
2022-08-20,0.98039
2022-08-21,1.13519
2022-08-22,1.90918
2022-08-23,0.51599
2022-08-24,1.70278
2022-08-25,1.80598
2022-08-26,1.34158
2022-08-27,0.61919
2022-08-28,0.82559
2022-08-29,1.03199
2022-08-30,4.59236
2022-08-31,3.61197
2022-09-01,0.87719
2022-09-02,2.73477
2022-09-03,1.34158
2022-09-04,0.98039
2022-09-05,1.65118
2022-09-06,5.52115
2022-09-07,5.41795
2022-09-08,2.99277
2022-09-09,1.70278
2022-09-10,1.18679
2022-09-11,1.44478
2022-09-12,2.83797
2022-09-13,2.21878
2022-09-14,3.04437
2022-09-15,2.99277
2022-09-16,3.45717
2022-09-17,0.92879
2022-09-18,1.13519
2022-09-19,1.59958
2022-09-20,2.01238
2022-09-21,2.27038
2022-09-22,1.23839
2022-09-23,0.98039
2022-09-24,1.23839
2022-09-25,1.28998
2022-09-26,0.67079
2022-09-27,1.13519
2022-09-28,0.61919
2022-09-29,2.11558
2022-09-30,0.82559
2022-10-01,0.25799
2022-10-02,0.92879
2022-10-03,0.72239
2022-10-04,1.08359
2022-10-05,0.67079
2022-10-06,0.36119
2022-10-07,1.18679
2022-10-08,0.51599
2022-10-09,0.25799
2022-10-10,0.30959
2022-10-11,0.77399
2022-10-12,1.03199
2022-10-13,0.82559
2022-10-14,0.56759
2022-10-16,1.34158
2022-10-17,2.78637
2022-10-18,5.21155
2022-10-19,2.99277
2022-10-20,1.49638
2022-10-21,1.03199
2022-10-22,0.56759
2022-10-23,0.92879
2022-10-24,0.46439
2022-10-25,0.98039
2022-10-26,0.51599
2022-10-27,0.98039
2022-10-28,2.06398
2022-10-29,1.08359
2022-10-30,1.18679
2022-10-31,1.18679
2022-11-01,1.85758
2022-11-02,2.27038
2022-11-03,1.65118
2022-11-04,1.18679
2022-11-05,0.61919
2022-11-06,0.51599
2022-11-07,2.52837
2022-11-08,1.85758
2022-11-09,1.08359
2022-11-10,0.98039
2022-11-11,0.92879
2022-11-12,0.77399
2022-11-13,0.67079
2022-11-14,3.25077
2022-11-15,2.01238
2022-11-16,1.59958
2022-11-17,1.13519
2022-11-18,1.03199
2022-11-19,1.70278
2022-11-20,3.56037
2022-11-21,2.21878
2022-11-22,2.94117
2022-11-23,4.64396
2022-11-24,6.24355
2022-11-25,2.01238
2022-11-26,5.62435
2022-11-27,1.23839
2022-11-28,9.08152
2022-11-29,6.19195
2022-11-30,3.56037
2022-12-01,2.47678
2022-12-02,2.57997
2022-12-03,0.87719
2022-12-04,2.68317
2022-12-05,1.85758
2022-12-06,1.85758
2022-12-07,0.98039
2022-12-08,1.54798
2022-12-09,0.72239
2022-12-10,0.92879
2022-12-11,1.08359
2022-12-12,1.28998
2022-12-13,1.08359
2022-12-14,1.65118
2022-12-15,0.67079
2022-12-16,0.72239
2022-12-17,0.61919
2022-12-18,1.59958
2022-12-19,1.34158
2022-12-20,1.08359
2022-12-21,1.03199
2022-12-22,0.92879
2022-12-23,0.87719
2022-12-24,0.51599
2022-12-26,0.56759
2022-12-27,0.87719
2022-12-28,1.34158
2022-12-29,0.67079
2022-12-31,0.51599
2023-01-01,0.82559
2023-01-02,1.18679
2023-01-03,1.49638
2023-01-04,0.56759
2023-01-05,1.44478
2023-01-06,2.21878
2023-01-07,0.61919
2023-01-08,0.56759
2023-01-09,1.85758
2023-01-10,0.36119
2023-01-11,1.13519
2023-01-12,1.34158
2023-01-13,1.18679
2023-01-14,0.72239
2023-01-15,1.18679
2023-01-16,0.67079
2023-01-17,2.32198
2023-01-18,0.87719
2023-01-19,0.56759
2023-01-20,0.51599
2023-01-21,0.41279
2023-01-22,0.46439
2023-01-23,0.82559
2023-01-24,0.61919
2023-01-25,1.34158
2023-01-26,5.00515
2023-01-27,2.06398
2023-01-28,1.23839
2023-01-29,0.82559
2023-01-30,1.34158
2023-01-31,0.72239
2023-02-01,1.03199
2023-02-02,1.85758
2023-02-03,1.54798
2023-02-04,2.01238
2023-02-05,0.92879
2023-02-06,1.08359
2023-02-07,2.42518
2023-02-08,1.44478
2023-02-09,0.67079
2023-02-10,0.82559
2023-02-11,0.61919
2023-02-12,0.67079
2023-02-13,1.44478
2023-02-14,2.37358
2023-02-15,0.46439
2023-02-16,2.57997
2023-02-17,0.82559
2023-02-18,0.25799
2023-02-19,0.56759
2023-02-20,1.49638
2023-02-21,1.18679
2023-02-22,0.56759
2023-02-23,1.65118
2023-02-24,1.18679
2023-02-25,0.98039
2023-02-26,1.75438
2023-02-27,0.41279
2023-02-28,2.11558
2023-03-01,1.39318
2023-03-02,2.99277
2023-03-03,4.23116
2023-03-04,3.19917
2023-03-05,3.92156
2023-03-06,3.40557
2023-03-07,1.65118
2023-03-08,2.63157
2023-03-09,12.0743
2023-03-10,7.06914
2023-03-11,3.04437
2023-03-12,1.80598
2023-03-13,2.01238
2023-03-14,1.90918
2023-03-15,4.33436
2023-03-16,1.49638
2023-03-17,2.42518
2023-03-18,0.82559
2023-03-19,1.44478
2023-03-20,1.18679
2023-03-21,1.65118
2023-03-22,2.11558
2023-03-23,1.85758
2023-03-24,1.80598
2023-03-25,1.28998
2023-03-26,2.11558
2023-03-27,2.52837
2023-03-28,1.59958
2023-03-29,3.25077
2023-03-30,5.62435
2023-03-31,8.35913
2023-04-01,7.48194
2023-04-02,5.52115
2023-04-03,8.77192
2023-04-04,7.58513
2023-04-05,13.31269
2023-04-06,9.23632
2023-04-07,6.39834
2023-04-08,3.14757
2023-04-09,4.28276
2023-04-10,6.70794
2023-04-11,45.82043
2023-04-12,100.0
2023-04-13,51.90918
2023-04-14,24.097
2023-04-15,18.00825
2023-04-16,22.54901
2023-04-17,28.12177
2023-04-18,20.94943
2023-04-19,12.59029
2023-04-20,11.6615
2023-04-21,12.64189
2023-04-22,9.59752
2023-04-23,9.28792
2023-04-24,13.46749
2023-04-25,27.86377
2023-04-26,27.76057
2023-04-27,14.18988
2023-04-28,6.60474
2023-04-29,5.26315
2023-04-30,5.15995
2023-05-01,3.81836
2023-05-02,5.88235
2023-05-03,7.32714
2023-05-04,5.15995
2023-05-05,5.52115
2023-05-06,4.48916
2023-05-07,3.71517
2023-05-08,10.42311
2023-05-09,12.3839
2023-05-10,23.47781
2023-05-11,26.05779
2023-05-12,31.16615
2023-05-13,18.73065
2023-05-14,26.00619
2023-05-15,25.85139
2023-05-16,27.34778
2023-05-17,34.00412
2023-05-18,31.83694
2023-05-19,22.39422
2023-05-20,8.25593
2023-05-21,9.49432
2023-05-22,12.79669
2023-05-23,21.25902
2023-05-24,18.98864
2023-05-25,9.70072
2023-05-26,7.53353
2023-05-27,4.59236
2023-05-28,3.92156
2023-05-29,4.59236
2023-05-30,6.55314
2023-05-31,7.27554
2023-06-01,9.54592
2023-06-02,6.96594
2023-06-03,4.23116
