date,쿠팡주가
2020-10-18,0.55448
2020-10-19,0.54974
2020-10-20,0.5529
2020-10-21,0.58291
2020-10-22,0.48655
2020-10-23,0.41072
2020-10-24,0.30172
2020-10-25,0.39019
2020-10-26,0.74405
2020-10-27,0.94625
2020-10-28,0.74563
2020-10-29,0.64768
2020-10-30,0.75195
2020-10-31,0.46917
2020-11-01,0.75826
2020-11-02,0.57028
2020-11-03,0.48497
2020-11-04,0.48971
2020-11-05,0.5529
2020-11-06,0.79618
2020-11-07,0.66348
2020-11-08,0.53394
2020-11-09,0.59239
2020-11-10,0.66348
2020-11-11,0.66822
2020-11-12,0.66032
2020-11-13,0.59871
2020-11-14,0.41862
2020-11-15,0.43916
2020-11-16,0.78038
2020-11-17,1.33487
2020-11-18,0.92414
2020-11-19,0.59397
2020-11-20,0.57818
2020-11-21,0.58765
2020-11-22,0.62399
2020-11-23,0.59713
2020-11-24,0.66822
2020-11-25,1.05683
2020-11-26,1.29695
2020-11-27,1.02682
2020-11-28,1.17689
2020-11-29,1.02998
2020-11-30,0.95415
2020-12-01,0.84357
2020-12-02,1.34908
2020-12-03,0.7788
2020-12-04,1.18479
2020-12-05,0.92256
2020-12-06,1.33171
2020-12-07,1.29221
2020-12-08,0.99996
2020-12-09,1.22744
2020-12-10,1.02524
2020-12-11,0.87043
2020-12-12,0.94941
2020-12-13,1.14056
2020-12-14,1.31433
2020-12-15,1.1295
2020-12-16,1.06789
2020-12-17,1.13266
2020-12-18,1.02366
2020-12-19,0.9194
2020-12-20,0.80092
2020-12-21,0.92572
2020-12-22,1.09633
2020-12-23,1.18163
2020-12-24,11.19395
2020-12-25,3.51963
2020-12-26,1.3791
2020-12-27,1.51338
2020-12-28,2.1658
2020-12-29,2.40592
2020-12-30,2.06786
2020-12-31,1.79457
2021-01-01,2.21635
2021-01-02,1.93042
2021-01-03,1.71716
2021-01-04,2.19898
2021-01-05,2.30324
2021-01-06,3.54017
2021-01-07,2.22741
2021-01-08,4.08043
2021-01-09,3.07415
2021-01-10,2.68237
2021-01-11,11.23029
2021-01-12,10.82272
2021-01-13,7.68696
2021-01-14,4.69337
2021-01-15,3.72342
2021-01-16,4.34899
2021-01-17,2.24005
2021-01-18,2.80401
2021-01-19,2.11209
2021-01-20,1.90989
2021-01-21,1.84986
2021-01-22,1.85144
2021-01-23,1.28589
2021-01-24,1.2464
2021-01-25,1.85144
2021-01-26,1.87513
2021-01-27,1.75349
2021-01-28,1.55287
2021-01-29,1.53549
2021-01-30,1.12002
2021-01-31,0.93835
2021-02-01,1.10265
2021-02-02,1.19427
2021-02-03,1.39648
2021-02-04,1.21797
2021-02-05,1.20375
2021-02-06,1.30327
2021-02-07,1.00944
2021-02-08,1.38858
2021-02-09,1.22586
2021-02-10,1.65713
2021-02-11,0.99522
2021-02-12,4.78025
2021-02-13,64.42608
2021-02-14,15.31073
2021-02-15,30.75574
2021-02-16,16.94101
2021-02-17,16.12113
2021-02-18,11.51306
2021-02-19,6.11671
2021-02-20,3.90666
2021-02-21,4.50854
2021-02-22,5.19888
2021-02-23,3.67129
2021-02-24,3.56702
2021-02-25,2.61287
2021-02-26,2.03943
2021-02-27,1.50864
2021-02-28,8.94442
2021-03-01,3.31269
2021-03-02,4.62386
2021-03-03,4.23209
2021-03-04,3.58282
2021-03-05,2.60813
2021-03-06,2.24637
2021-03-07,5.85131
2021-03-08,3.98881
2021-03-09,3.80872
2021-03-10,6.64118
2021-03-11,34.43335
2021-03-12,100.0
2021-03-13,40.33363
2021-03-14,14.34867
2021-03-15,27.12868
2021-03-16,35.75716
2021-03-17,34.57868
2021-03-18,31.95949
2021-03-19,27.04495
2021-03-20,15.37866
2021-03-21,8.3615
2021-03-22,15.4845
2021-03-23,20.60282
2021-03-24,17.89674
2021-03-25,16.57609
2021-03-26,15.36444
2021-03-27,9.5384
2021-03-28,4.85134
2021-03-29,8.08031
2021-03-30,13.19547
2021-03-31,13.3724
2021-04-01,11.71684
2021-04-02,9.96335
2021-04-03,4.76604
2021-04-04,3.62547
2021-04-05,6.58431
2021-04-06,10.26507
2021-04-07,8.62058
2021-04-08,7.70907
2021-04-09,7.28413
2021-04-10,5.63173
2021-04-11,2.45489
2021-04-12,5.40109
2021-04-13,7.69959
2021-04-14,8.62374
2021-04-15,8.21143
2021-04-16,7.01241
2021-04-17,4.85292
2021-04-18,2.37433
2021-04-19,4.03304
2021-04-20,5.85447
2021-04-21,8.32043
2021-04-22,7.40892
2021-04-23,6.32523
2021-04-24,4.35847
2021-04-25,2.50387
2021-04-26,4.14204
2021-04-27,6.15146
2021-04-28,5.64437
2021-04-29,6.92711
2021-04-30,5.51167
2021-05-01,3.18315
2021-05-02,1.63185
2021-05-03,3.20369
2021-05-04,5.08988
2021-05-05,4.23209
2021-05-06,5.14359
2021-05-07,5.53852
2021-05-08,4.52908
2021-05-09,2.02995
2021-05-10,4.59069
2021-05-11,7.7691
2021-05-12,7.5432
2021-05-13,10.87959
2021-05-14,10.38513
2021-05-15,5.18625
2021-05-16,2.10735
2021-05-17,3.87823
2021-05-18,6.08669
2021-05-19,5.75337
2021-05-20,6.12934
2021-05-21,5.50061
2021-05-22,3.36798
2021-05-23,1.53549
2021-05-24,3.31901
2021-05-25,6.06299
2021-05-26,5.51325
2021-05-27,5.51799
2021-05-28,4.97614
2021-05-29,3.08363
2021-05-30,1.51811
2021-05-31,2.67448
2021-06-01,3.90508
2021-06-02,4.70601
2021-06-03,5.36791
2021-06-04,5.25417
2021-06-05,2.97936
2021-06-06,1.44229
2021-06-07,3.16103
2021-06-08,4.64282
2021-06-09,4.2621
2021-06-10,4.1689
2021-06-11,3.90666
2021-06-12,2.48491
2021-06-13,1.44229
2021-06-14,3.01254
2021-06-15,4.42324
2021-06-16,4.68547
2021-06-17,9.6632
2021-06-18,19.08786
2021-06-19,12.32978
2021-06-20,11.00597
2021-06-21,13.89687
2021-06-22,18.10053
2021-06-23,13.30447
2021-06-24,10.71214
2021-06-25,8.30147
2021-06-26,5.1973
2021-06-27,2.48649
2021-06-28,3.98881
2021-06-29,5.07092
2021-06-30,9.6632
2021-07-01,6.04404
2021-07-02,5.25575
2021-07-03,3.27161
2021-07-04,2.60813
2021-07-05,3.20053
2021-07-06,3.82768
2021-07-07,4.86082
2021-07-08,4.39164
2021-07-09,4.12783
2021-07-10,3.38219
2021-07-11,1.76929
2021-07-12,3.22264
2021-07-13,5.30472
2021-07-14,6.89709
2021-07-15,5.14991
2021-07-16,4.26368
2021-07-17,2.87194
2021-07-18,1.46756
2021-07-19,3.02044
2021-07-20,4.46431
2021-07-21,4.31265
2021-07-22,4.24947
2021-07-23,3.89087
2021-07-24,2.63024
2021-07-25,1.20217
2021-07-26,2.40908
2021-07-27,4.00777
2021-07-28,3.52595
2021-07-29,3.45328
2021-07-30,3.56228
2021-07-31,2.65236
2021-08-01,1.3554
2021-08-02,2.34431
2021-08-03,3.50857
2021-08-04,3.91456
2021-08-05,4.01883
2021-08-06,4.21945
2021-08-07,2.53546
2021-08-08,1.39016
2021-08-09,2.68711
2021-08-10,4.06938
2021-08-11,5.1973
2021-08-12,8.44681
2021-08-13,8.92546
2021-08-14,4.21155
2021-08-15,1.94306
2021-08-16,3.13418
2021-08-17,5.98875
2021-08-18,5.27945
2021-08-19,6.44371
2021-08-20,5.63647
2021-08-21,4.3095
2021-08-22,1.77087
2021-08-23,3.72816
2021-08-24,7.9097
2021-08-25,5.79602
2021-08-26,5.91924
2021-08-27,5.26997
2021-08-28,5.26523
2021-08-29,2.41856
2021-08-30,5.05355
2021-08-31,6.50058
2021-09-01,6.34577
2021-09-02,6.281
2021-09-03,6.18779
2021-09-04,4.2937
2021-09-05,2.29692
2021-09-06,3.59862
2021-09-07,5.28419
2021-09-08,8.38204
2021-09-09,6.66645
2021-09-10,5.75969
2021-09-11,3.37746
2021-09-12,1.85934
2021-09-13,3.44696
2021-09-14,5.15623
2021-09-15,4.90505
2021-09-16,5.29051
2021-09-17,8.1119
2021-09-18,7.50055
2021-09-19,2.02047
2021-09-20,2.35695
2021-09-21,4.37742
2021-09-22,4.93665
2021-09-23,6.20833
2021-09-24,5.29525
2021-09-25,4.06464
2021-09-26,2.33483
2021-09-27,4.23841
2021-09-28,5.54326
2021-09-29,5.77074
2021-09-30,5.93662
2021-10-01,5.79918
2021-10-02,3.49751
2021-10-03,1.66029
2021-10-04,2.94935
2021-10-05,6.38526
2021-10-06,4.94297
2021-10-07,4.96192
2021-10-08,4.81185
2021-10-09,2.69343
2021-10-10,1.55129
2021-10-11,2.10261
2021-10-12,4.93665
2021-10-13,4.69021
2021-10-14,4.61754
2021-10-15,4.4264
2021-10-16,2.67922
2021-10-17,1.5039
2021-10-18,2.60339
2021-10-19,3.72658
2021-10-20,4.01251
2021-10-21,3.9351
2021-10-22,4.18628
2021-10-23,2.71555
2021-10-24,1.54497
2021-10-25,2.75346
2021-10-26,4.38058
2021-10-27,4.90505
2021-10-28,4.36479
2021-10-29,4.0678
2021-10-30,2.54336
2021-10-31,1.51811
2021-11-01,2.79138
2021-11-02,4.379
2021-11-03,4.03778
2021-11-04,4.20523
2021-11-05,3.90982
2021-11-06,2.48175
2021-11-07,1.30643
2021-11-08,2.93039
2021-11-09,3.98407
2021-11-10,3.81978
2021-11-11,3.76607
2021-11-12,4.97456
2021-11-13,5.90502
2021-11-14,2.10735
2021-11-15,3.65391
2021-11-16,5.46902
2021-11-17,5.37265
2021-11-18,4.98404
2021-11-19,4.25736
2021-11-20,6.95554
2021-11-21,2.7424
2021-11-22,3.14997
2021-11-23,4.6128
2021-11-24,5.2052
2021-11-25,4.27158
2021-11-26,3.59862
2021-11-27,2.88142
2021-11-28,1.57498
2021-11-29,2.71081
2021-11-30,4.08517
2021-12-01,3.81504
2021-12-02,3.98091
2021-12-03,3.85295
2021-12-04,2.85614
2021-12-05,1.55761
2021-12-06,2.49439
2021-12-07,3.92404
2021-12-08,4.30792
2021-12-09,4.33635
2021-12-10,3.94774
2021-12-11,2.79138
2021-12-12,1.84512
2021-12-13,2.5323
2021-12-14,3.70288
2021-12-15,3.55912
2021-12-16,3.75501
2021-12-17,3.18789
2021-12-18,4.09939
2021-12-19,1.69978
2021-12-20,2.90038
2021-12-21,3.99829
2021-12-22,4.488
2021-12-23,3.98091
2021-12-24,3.75975
2021-12-25,1.96834
2021-12-26,1.23376
2021-12-27,2.28428
2021-12-28,3.99513
2021-12-29,3.66655
2021-12-30,3.77871
2021-12-31,2.96041
2022-01-01,1.95096
2022-01-02,1.39174
2022-01-03,2.3143
2022-01-04,4.23683
2022-01-05,5.23364
2022-01-06,4.57331
2022-01-07,4.11677
2022-01-08,2.65552
2022-01-09,1.52601
2022-01-10,2.92881
2022-01-11,7.14195
2022-01-12,4.3948
2022-01-13,5.87975
2022-01-14,6.08511
2022-01-15,6.00454
2022-01-16,2.3143
2022-01-17,3.36324
2022-01-18,4.62544
2022-01-19,6.27626
2022-01-20,5.14517
2022-01-21,6.30627
2022-01-22,7.95235
2022-01-23,3.49436
2022-01-24,5.96821
2022-01-25,8.13086
2022-01-26,6.25256
2022-01-27,6.14672
2022-01-28,5.78496
2022-01-29,4.07254
2022-01-30,2.38381
2022-01-31,1.98413
2022-02-01,4.14678
2022-02-02,4.27
2022-02-03,5.13885
2022-02-04,5.25733
2022-02-05,3.90351
2022-02-06,1.95886
2022-02-07,3.00306
2022-02-08,4.30002
2022-02-09,4.5038
2022-02-10,4.66493
2022-02-11,4.63018
2022-02-12,3.38061
2022-02-13,1.64765
2022-02-14,2.60181
2022-02-15,3.85453
2022-02-16,4.20839
2022-02-17,3.75343
2022-02-18,4.41376
2022-02-19,3.81188
2022-02-20,3.19895
2022-02-21,2.86088
2022-02-22,3.44064
2022-02-23,4.19576
2022-02-24,4.93823
2022-02-25,4.37742
2022-02-26,3.48804
2022-02-27,1.93832
2022-02-28,2.68869
2022-03-01,4.66178
2022-03-02,4.75814
2022-03-03,6.58273
2022-03-04,5.79286
2022-03-05,6.93027
2022-03-06,2.58443
2022-03-07,5.17045
2022-03-08,6.1562
2022-03-09,4.00461
2022-03-10,5.86869
2022-03-11,10.21294
2022-03-12,7.22725
2022-03-13,2.9841
2022-03-14,5.221
2022-03-15,9.12609
2022-03-16,9.90648
2022-03-17,8.08031
2022-03-18,6.39158
2022-03-19,4.42324
2022-03-20,2.26849
2022-03-21,3.56228
2022-03-22,4.95876
2022-03-23,5.221
2022-03-24,5.58276
2022-03-25,5.39477
2022-03-26,4.16258
2022-03-27,3.40747
2022-03-28,4.07886
2022-03-29,5.50693
2022-03-30,5.16887
2022-03-31,4.67441
2022-04-01,4.5038
2022-04-02,3.15629
2022-04-03,1.52285
2022-04-04,2.93987
2022-04-05,4.45483
2022-04-06,4.31108
2022-04-07,4.22103
2022-04-08,4.21629
2022-04-09,2.83719
2022-04-10,1.3475
2022-04-11,2.55758
2022-04-12,3.93826
2022-04-13,4.25894
2022-04-14,3.92404
2022-04-15,3.5844
2022-04-16,2.01415
2022-04-17,1.22744
2022-04-18,2.62077
2022-04-19,4.12467
2022-04-20,4.00461
2022-04-21,5.0109
2022-04-22,6.4911
2022-04-23,4.17996
2022-04-24,1.99203
2022-04-25,3.52437
2022-04-26,6.66645
2022-04-27,8.27777
2022-04-28,5.92714
2022-04-29,5.22416
2022-04-30,7.71381
2022-05-01,3.59704
2022-05-02,5.4311
2022-05-03,6.70278
2022-05-04,5.94767
2022-05-05,6.62538
2022-05-06,11.02018
2022-05-07,7.86705
2022-05-08,3.74237
2022-05-09,6.27468
2022-05-10,25.26776
2022-05-11,16.11955
2022-05-12,25.61846
2022-05-13,20.22842
2022-05-14,8.91125
2022-05-15,3.61757
2022-05-16,7.14511
2022-05-17,9.02657
2022-05-18,8.38046
2022-05-19,9.66636
2022-05-20,7.54478
2022-05-21,5.14359
2022-05-22,2.71555
2022-05-23,4.55435
2022-05-24,7.23515
2022-05-25,7.21304
2022-05-26,6.34419
2022-05-27,6.1246
2022-05-28,4.02672
2022-05-29,2.0647
2022-05-30,3.7171
2022-05-31,4.8545
2022-06-01,4.70285
2022-06-02,5.3063
2022-06-03,4.99984
2022-06-04,3.7171
2022-06-05,2.03627
2022-06-06,2.67132
2022-06-07,5.04565
2022-06-08,5.548
2022-06-09,4.97614
2022-06-10,5.08514
2022-06-11,3.96196
2022-06-12,1.84828
2022-06-13,4.90979
2022-06-14,7.02979
2022-06-15,5.43584
2022-06-16,5.37423
2022-06-17,5.51167
2022-06-18,3.17999
2022-06-19,1.97466
2022-06-20,3.16103
2022-06-21,3.9509
2022-06-22,4.83712
2022-06-23,4.60017
2022-06-24,4.14204
2022-06-25,3.35376
2022-06-26,1.52443
2022-06-27,3.30479
2022-06-28,4.1452
2022-06-29,4.50696
2022-06-30,4.2542
2022-07-01,5.34422
2022-07-02,7.11825
2022-07-03,2.32694
2022-07-04,3.99039
2022-07-05,5.0725
2022-07-06,7.06296
2022-07-07,5.5638
2022-07-08,5.56064
2022-07-09,4.35847
2022-07-10,2.14211
2022-07-11,3.52279
2022-07-12,4.85292
2022-07-13,4.99036
2022-07-14,4.58279
2022-07-15,4.2542
2022-07-16,4.01725
2022-07-17,1.78351
2022-07-18,3.73447
2022-07-19,5.80866
2022-07-20,7.85441
2022-07-21,8.19247
2022-07-22,6.14198
2022-07-23,3.61757
2022-07-24,1.78825
2022-07-25,3.61599
2022-07-26,4.74234
2022-07-27,4.54172
2022-07-28,5.07724
2022-07-29,4.61438
2022-07-30,2.9841
2022-07-31,1.39332
2022-08-01,2.92565
2022-08-02,5.2052
2022-08-03,5.26523
2022-08-04,5.98875
2022-08-05,4.97772
2022-08-06,3.14208
2022-08-07,1.40753
2022-08-08,3.97617
2022-08-09,5.05671
2022-08-10,5.32842
2022-08-11,11.51306
2022-08-12,8.97601
2022-08-13,4.00461
2022-08-14,1.60816
2022-08-15,2.80085
2022-08-16,5.5401
2022-08-17,4.894
2022-08-18,4.36953
2022-08-19,4.12783
2022-08-20,2.84193
2022-08-21,1.38068
2022-08-22,3.31427
2022-08-23,4.36479
2022-08-24,3.86401
2022-08-25,4.00935
2022-08-26,4.0599
2022-08-27,2.68237
2022-08-28,1.13108
2022-08-29,2.84035
2022-08-30,3.78187
2022-08-31,3.52595
2022-09-01,3.45802
2022-09-02,3.11206
2022-09-03,2.05996
2022-09-04,1.08685
2022-09-05,1.95096
2022-09-06,2.59075
2022-09-07,3.11996
2022-09-08,2.81033
2022-09-09,2.2985
2022-09-10,2.54336
2022-09-11,1.41227
2022-09-12,2.10261
2022-09-13,4.21155
2022-09-14,4.24789
2022-09-15,3.84979
2022-09-16,3.56544
2022-09-17,2.30324
2022-09-18,1.14372
2022-09-19,3.3427
2022-09-20,5.37897
2022-09-21,4.43903
2022-09-22,5.57644
2022-09-23,4.89715
2022-09-24,3.62389
2022-09-25,1.85934
2022-09-26,3.15787
2022-09-27,5.36949
2022-09-28,6.11829
2022-09-29,5.67912
2022-09-30,4.87188
2022-10-01,3.66971
2022-10-02,1.88935
2022-10-03,2.93671
2022-10-04,7.20198
2022-10-05,10.03601
2022-10-06,8.19089
2022-10-07,9.99968
2022-10-08,4.98562
2022-10-09,5.86711
2022-10-10,8.8291
2022-10-11,7.75804
2022-10-12,6.52901
2022-10-13,5.84657
2022-10-14,5.71545
2022-10-15,4.22103
2022-10-16,1.92253
2022-10-17,4.34425
2022-10-18,6.00612
2022-10-19,5.66332
2022-10-20,4.70285
2022-10-21,4.76288
2022-10-22,3.5607
2022-10-23,1.46282
2022-10-24,3.59704
2022-10-25,5.05671
2022-10-26,5.36949
2022-10-27,5.21784
2022-10-28,4.87504
2022-10-29,3.21948
2022-10-30,1.16268
2022-10-31,3.0157
2022-11-01,4.71707
2022-11-02,4.45641
2022-11-03,4.57647
2022-11-04,4.42955
2022-11-05,2.81823
2022-11-06,1.31907
2022-11-07,3.33638
2022-11-08,5.6807
2022-11-09,5.83077
2022-11-10,19.40065
2022-11-11,20.54753
2022-11-12,8.08347
2022-11-13,3.07099
2022-11-14,5.34422
2022-11-15,7.61903
2022-11-16,7.27465
2022-11-17,6.04404
2022-11-18,6.08985
2022-11-19,4.03146
2022-11-20,2.0489
2022-11-21,3.58598
2022-11-22,5.40899
2022-11-23,4.72023
2022-11-24,4.56857
2022-11-25,3.68076
2022-11-26,2.84667
2022-11-27,2.17844
2022-11-28,2.96515
2022-11-29,4.52592
2022-11-30,4.0757
2022-12-01,4.70443
2022-12-02,4.16416
2022-12-03,2.53546
2022-12-04,1.26694
2022-12-05,2.95093
2022-12-06,4.894
2022-12-07,4.30634
2022-12-08,4.27474
2022-12-09,3.97933
2022-12-10,2.51808
2022-12-11,1.45808
2022-12-12,2.70923
2022-12-13,4.49432
2022-12-14,4.28896
2022-12-15,3.82294
2022-12-16,4.11835
2022-12-17,2.71871
2022-12-18,1.27326
2022-12-19,2.86878
2022-12-20,4.71075
2022-12-21,4.31108
2022-12-22,4.36637
2022-12-23,4.76446
2022-12-24,3.1168
2022-12-25,1.62554
2022-12-26,2.31904
2022-12-27,3.43117
2022-12-28,4.55593
2022-12-29,4.41692
2022-12-30,3.57018
2022-12-31,2.45489
2023-01-01,1.34118
2023-01-02,2.12315
2023-01-03,3.14366
2023-01-04,4.29528
2023-01-05,3.89719
2023-01-06,3.97301
2023-01-07,3.16419
2023-01-08,1.50074
2023-01-09,2.79138
2023-01-10,4.79921
2023-01-11,4.67915
2023-01-12,4.44219
2023-01-13,3.97617
2023-01-14,2.74872
2023-01-15,1.35066
2023-01-16,2.71713
2023-01-17,3.99671
2023-01-18,4.77552
2023-01-19,4.60017
2023-01-20,4.11993
2023-01-21,3.00464
2023-01-22,1.24482
2023-01-23,2.01257
2023-01-24,4.47379
2023-01-25,4.19733
2023-01-26,4.7771
2023-01-27,4.33793
2023-01-28,4.4185
2023-01-29,2.05364
2023-01-30,3.37272
2023-01-31,5.39319
2023-02-01,5.33474
2023-02-02,5.83709
2023-02-03,6.45161
2023-02-04,4.88926
2023-02-05,2.36801
2023-02-06,3.87191
2023-02-07,10.33616
2023-02-08,7.15617
2023-02-09,5.42478
2023-02-10,5.58276
2023-02-11,3.48962
2023-02-12,1.81668
2023-02-13,4.08991
2023-02-14,6.55587
2023-02-15,6.05036
2023-02-16,6.21149
2023-02-17,5.71703
2023-02-18,3.44064
2023-02-19,1.68873
2023-02-20,3.25266
2023-02-21,5.14675
2023-02-22,6.71068
2023-02-23,5.81024
2023-02-24,5.67122
2023-02-25,3.73763
2023-02-26,2.01731
2023-02-27,4.5433
2023-02-28,7.70275
2023-03-01,21.16046
2023-03-02,13.95848
2023-03-03,8.68376
2023-03-04,5.003
2023-03-05,2.47543
2023-03-06,4.59227
2023-03-07,6.58904
2023-03-08,6.34103
2023-03-09,5.73599
2023-03-10,5.63647
2023-03-11,5.0109
2023-03-12,2.25111
2023-03-13,4.47853
2023-03-14,6.36472
2023-03-15,5.98085
2023-03-16,5.73599
2023-03-17,5.82446
2023-03-18,3.37588
2023-03-19,1.84986
2023-03-20,3.89087
2023-03-21,5.74073
2023-03-22,5.76601
2023-03-23,7.28097
2023-03-24,6.2573
2023-03-25,4.55909
2023-03-26,2.15317
2023-03-27,4.68863
2023-03-28,6.50848
2023-03-29,5.7739
2023-03-30,6.42317
2023-03-31,5.74547
2023-04-01,4.0362
2023-04-02,2.01889
2023-04-03,4.20997
2023-04-04,6.58904
2023-04-05,6.67593
2023-04-06,5.90502
2023-04-07,5.15465
2023-04-08,2.84351
2023-04-09,1.81036
2023-04-10,3.64917
2023-04-11,5.45006
2023-04-12,5.11042
2023-04-13,5.43742
2023-04-14,5.32368
2023-04-15,3.60178
2023-04-16,1.7377
2023-04-17,3.83558
2023-04-18,6.2573
2023-04-19,5.34738
2023-04-20,5.1894
2023-04-21,4.58279
2023-04-22,2.82139
2023-04-23,1.7061
2023-04-24,3.17367
2023-04-25,6.21149
2023-04-26,5.25259
2023-04-27,5.23996
2023-04-28,5.72177
2023-04-29,4.22103
2023-04-30,1.87829
2023-05-01,3.42327
2023-05-02,5.53221
2023-05-03,4.87978
2023-05-04,5.65384
2023-05-05,5.69018
2023-05-06,4.78815
2023-05-07,2.21004
2023-05-08,4.25578
2023-05-09,6.90815
2023-05-10,20.87769
2023-05-11,12.74051
2023-05-12,7.995
2023-05-13,4.23367
2023-05-14,2.11841
2023-05-15,4.35373
2023-05-16,6.80705
2023-05-17,6.13566
2023-05-18,6.00296
2023-05-19,6.82284
2023-05-20,3.83084
2023-05-21,1.93358
2023-05-22,4.31108
2023-05-23,5.55748
2023-05-24,5.16097
2023-05-25,5.30788
2023-05-26,5.20836
2023-05-27,3.64285
2023-05-28,1.90199
2023-05-29,2.54968
