date,부가세계산기
2020-06-17,34.19372
2020-06-18,31.00053
2020-06-19,29.97605
2020-06-20,7.50399
2020-06-21,5.64129
2020-06-22,34.89888
2020-06-23,36.0431
2020-06-24,36.49547
2020-06-25,36.8414
2020-06-26,35.51091
2020-06-27,7.65034
2020-06-28,6.08036
2020-06-29,43.37413
2020-06-30,55.02927
2020-07-01,47.12613
2020-07-02,43.34752
2020-07-03,38.59765
2020-07-04,10.07184
2020-07-05,7.86322
2020-07-06,42.80202
2020-07-07,43.16125
2020-07-08,44.38531
2020-07-09,43.99946
2020-07-10,40.99254
2020-07-11,8.83448
2020-07-12,6.39968
2020-07-13,40.30069
2020-07-14,43.17456
2020-07-15,44.14582
2020-07-16,42.68227
2020-07-17,38.14529
2020-07-18,12.50665
2020-07-19,12.89249
2020-07-20,50.46567
2020-07-21,47.95103
2020-07-22,48.84246
2020-07-23,45.55614
2020-07-24,42.13677
2020-07-25,12.83927
2020-07-26,13.11868
2020-07-27,45.91538
2020-07-28,31.54603
2020-07-29,32.13145
2020-07-30,31.79882
2020-07-31,37.44012
2020-08-01,8.95423
2020-08-02,6.21341
2020-08-03,35.15167
2020-08-04,33.79457
2020-08-05,36.64183
2020-08-06,35.39116
2020-08-07,31.53273
2020-08-08,7.42416
2020-08-09,5.86748
2020-08-10,42.7488
2020-08-11,34.30015
2020-08-12,30.74773
2020-08-13,29.82969
2020-08-14,28.11335
2020-08-15,6.22671
2020-08-16,4.843
2020-08-17,10.7637
2020-08-18,33.83448
2020-08-19,33.92762
2020-08-20,34.80574
2020-08-21,32.35763
2020-08-22,6.38637
2020-08-23,5.60138
2020-08-24,38.25172
2020-08-25,37.87919
2020-08-26,34.686
2020-08-27,35.65726
2020-08-28,33.44864
2020-08-29,7.65034
2020-08-30,5.98722
2020-08-31,47.77807
2020-09-01,46.48749
2020-09-02,41.23203
2020-09-03,38.26503
2020-09-04,34.44651
2020-09-05,7.5306
2020-09-06,5.90739
2020-09-07,40.54018
2020-09-08,37.55987
2020-09-09,36.66844
2020-09-10,40.64662
2020-09-11,31.1868
2020-09-12,6.65247
2020-09-13,5.84087
2020-09-14,34.686
2020-09-15,34.4332
2020-09-16,35.4843
2020-09-17,32.86322
2020-09-18,30.94731
2020-09-19,6.57264
2020-09-20,5.77434
2020-09-21,37.75944
2020-09-22,40.12772
2020-09-23,37.46673
2020-09-24,40.85949
2020-09-25,40.26077
2020-09-26,8.64821
2020-09-27,6.83874
2020-09-28,46.15486
2020-09-29,40.03459
2020-09-30,6.67908
2020-10-01,3.2331
2020-10-02,4.3108
2020-10-03,4.3108
2020-10-04,5.934
2020-10-05,48.74933
2020-10-06,48.84246
2020-10-07,46.55401
2020-10-08,45.80894
2020-10-09,10.03193
2020-10-10,8.3555
2020-10-11,6.97179
2020-10-12,48.72272
2020-10-13,41.96381
2020-10-14,39.22299
2020-10-15,40.11442
2020-10-16,34.60617
2020-10-17,8.03618
2020-10-18,5.80095
2020-10-19,42.92176
2020-10-20,41.51144
2020-10-21,42.86854
2020-10-22,39.16977
2020-10-23,35.41777
2020-10-24,7.99627
2020-10-25,6.91857
2020-10-26,41.63118
2020-10-27,40.76636
2020-10-28,39.86162
2020-10-29,42.60244
2020-10-30,44.46514
2020-10-31,11.28259
2020-11-01,8.80787
2020-11-02,51.41032
2020-11-03,48.01756
2020-11-04,46.00851
2020-11-05,43.64023
2020-11-06,40.62001
2020-11-07,7.98296
2020-11-08,6.69238
2020-11-09,47.09952
2020-11-10,50.38584
2020-11-11,41.79084
2020-11-12,41.1389
2020-11-13,35.7637
2020-11-14,7.57051
2020-11-15,6.7456
2020-11-16,43.78658
2020-11-17,41.44491
2020-11-18,41.6711
2020-11-19,42.69558
2020-11-20,38.61096
2020-11-21,6.78552
2020-11-22,7.31772
2020-11-23,44.77115
2020-11-24,43.90633
2020-11-25,46.68706
2020-11-26,46.2613
2020-11-27,39.84832
2020-11-28,10.51091
2020-11-29,9.1405
2020-11-30,63.75731
2020-12-01,55.88078
2020-12-02,52.60777
2020-12-03,50.39914
2020-12-04,44.15912
2020-12-05,9.81905
2020-12-06,7.31772
2020-12-07,52.58116
2020-12-08,52.4215
2020-12-09,50.74507
2020-12-10,55.14901
2020-12-11,42.97498
2020-12-12,9.04736
2020-12-13,7.63704
2020-12-14,48.53645
2020-12-15,49.01543
2020-12-16,48.23044
2020-12-17,45.47631
2020-12-18,43.8265
2020-12-19,8.46194
2020-12-20,7.41085
2020-12-21,53.2464
2020-12-22,55.13571
2020-12-23,51.83608
2020-12-24,45.58275
2020-12-25,6.61255
2020-12-26,8.59499
2020-12-27,7.98296
2020-12-28,58.92762
2020-12-29,55.08249
2020-12-30,55.05588
2020-12-31,48.74933
2021-01-01,8.0894
2021-01-02,8.68813
2021-01-03,7.90313
2021-01-04,49.32144
2021-01-05,49.70729
2021-01-06,45.84885
2021-01-07,45.46301
2021-01-08,43.22778
2021-01-09,12.04097
2021-01-10,11.01649
2021-01-11,51.05109
2021-01-12,39.75518
2021-01-13,42.69558
2021-01-14,43.44065
2021-01-15,42.09686
2021-01-16,11.64183
2021-01-17,10.31133
2021-01-18,47.20596
2021-01-19,47.43214
2021-01-20,46.93986
2021-01-21,45.80894
2021-01-22,39.92815
2021-01-23,13.09207
2021-01-24,11.3092
2021-01-25,47.23257
2021-01-26,37.22724
2021-01-27,39.08994
2021-01-28,39.66205
2021-01-29,41.03246
2021-01-30,10.85683
2021-01-31,10.09845
2021-02-01,46.68706
2021-02-02,42.70888
2021-02-03,43.25439
2021-02-04,41.07237
2021-02-05,37.89249
2021-02-06,10.2182
2021-02-07,7.84992
2021-02-08,41.31186
2021-02-09,41.19212
2021-02-10,35.17828
2021-02-11,6.06705
2021-02-12,4.058
2021-02-13,4.67003
2021-02-14,7.21128
2021-02-15,40.16764
2021-02-16,39.30282
2021-02-17,35.15167
2021-02-18,37.18733
2021-02-19,34.93879
2021-02-20,9.52634
2021-02-21,9.39329
2021-02-22,43.38744
2021-02-23,42.92176
2021-02-24,46.22139
2021-02-25,50.74507
2021-02-26,39.99467
2021-02-27,9.45981
2021-02-28,7.0117
2021-03-01,11.52208
2021-03-02,46.58062
2021-03-03,45.86216
2021-03-04,43.5604
2021-03-05,42.00372
2021-03-06,9.27354
2021-03-07,7.11814
2021-03-08,44.18573
2021-03-09,42.69558
2021-03-10,43.68014
2021-03-11,36.78818
2021-03-12,34.686
2021-03-13,7.81
2021-03-14,5.61468
2021-03-15,41.21873
2021-03-16,40.44704
2021-03-17,39.10324
2021-03-18,36.72166
2021-03-19,33.04949
2021-03-20,7.77009
2021-03-21,6.54603
2021-03-22,37.9058
2021-03-23,39.96806
2021-03-24,39.50239
2021-03-25,40.22086
2021-03-26,32.51729
2021-03-27,8.56838
2021-03-28,6.37307
2021-03-29,44.27887
2021-03-30,45.21021
2021-03-31,54.86961
2021-04-01,49.77381
2021-04-02,42.53592
2021-04-03,8.90101
2021-04-04,7.0117
2021-04-05,48.97551
2021-04-06,45.52953
2021-04-07,43.04151
2021-04-08,42.80202
2021-04-09,40.18094
2021-04-10,9.9521
2021-04-11,6.61255
2021-04-12,46.5141
2021-04-13,40.8728
2021-04-14,41.27195
2021-04-15,41.11229
2021-04-16,35.96327
2021-04-17,7.77009
2021-04-18,6.02714
2021-04-19,39.66205
2021-04-20,41.29856
2021-04-21,41.07237
2021-04-22,38.7307
2021-04-23,37.00106
2021-04-24,6.85204
2021-04-25,5.30867
2021-04-26,42.7488
2021-04-27,41.59127
2021-04-28,38.49121
2021-04-29,40.50026
2021-04-30,49.66737
2021-05-01,10.81692
2021-05-02,7.2645
2021-05-03,53.64555
2021-05-04,49.78712
2021-05-05,10.56412
2021-05-06,48.76263
2021-05-07,43.30761
2021-05-08,9.22032
2021-05-09,7.62373
2021-05-10,55.56146
2021-05-11,43.12134
2021-05-12,39.70196
2021-05-13,38.4646
2021-05-14,36.40234
2021-05-15,8.03618
2021-05-16,6.2001
2021-05-17,41.01915
2021-05-18,40.67323
2021-05-19,8.94092
2021-05-20,43.78658
2021-05-21,37.61309
2021-05-22,8.31559
2021-05-23,6.98509
2021-05-24,45.36987
2021-05-25,44.54497
2021-05-26,43.68014
2021-05-27,42.45609
2021-05-28,40.89941
2021-05-29,9.20702
2021-05-30,7.66365
2021-05-31,59.84566
2021-06-01,55.97392
2021-06-02,50.25279
2021-06-03,46.2613
2021-06-04,40.99254
2021-06-05,9.32676
2021-06-06,7.88983
2021-06-07,47.61841
2021-06-08,48.70941
2021-06-09,45.40979
2021-06-10,46.32783
2021-06-11,37.46673
2021-06-12,7.14475
2021-06-13,6.49281
2021-06-14,42.46939
2021-06-15,40.97924
2021-06-16,40.91271
2021-06-17,37.85258
2021-06-18,35.12506
2021-06-19,6.66577
2021-06-20,6.25332
2021-06-21,42.78871
2021-06-22,41.83076
2021-06-23,42.93507
2021-06-24,42.61575
2021-06-25,42.88185
2021-06-26,8.48855
2021-06-27,6.63916
2021-06-28,49.10856
2021-06-29,51.82277
2021-06-30,64.38265
2021-07-01,60.33794
2021-07-02,47.29909
2021-07-03,11.14954
2021-07-04,7.81
2021-07-05,53.63225
2021-07-06,51.92921
2021-07-07,50.71846
2021-07-08,46.92655
2021-07-09,45.7025
2021-07-10,11.74827
2021-07-11,7.5439
2021-07-12,55.50824
2021-07-13,45.9819
2021-07-14,50.53219
2021-07-15,51.0777
2021-07-16,43.8265
2021-07-17,13.11868
2021-07-18,13.90367
2021-07-19,59.35337
2021-07-20,60.57743
2021-07-21,59.51303
2021-07-22,60.64395
2021-07-23,55.3885
2021-07-24,19.85098
2021-07-25,19.61149
2021-07-26,58.94092
2021-07-27,42.13677
2021-07-28,39.60883
2021-07-29,39.83501
2021-07-30,44.34539
2021-07-31,10.91005
2021-08-01,7.70356
2021-08-02,46.56732
2021-08-03,44.0926
2021-08-04,40.28738
2021-08-05,40.28738
2021-08-06,36.68174
2021-08-07,8.06279
2021-08-08,6.2001
2021-08-09,45.58275
2021-08-10,47.24587
2021-08-11,37.94571
2021-08-12,36.20276
2021-08-13,29.60351
2021-08-14,7.92974
2021-08-15,4.48376
2021-08-16,9.24693
2021-08-17,36.64183
2021-08-18,38.58435
2021-08-19,37.05428
2021-08-20,35.37786
2021-08-21,7.29111
2021-08-22,5.94731
2021-08-23,42.07025
2021-08-24,40.81958
2021-08-25,42.65566
2021-08-26,40.47365
2021-08-27,36.96114
2021-08-28,7.95635
2021-08-29,6.4529
2021-08-30,47.76476
2021-08-31,60.04523
2021-09-01,56.16019
2021-09-02,49.05534
2021-09-03,41.36508
2021-09-04,8.82118
2021-09-05,7.63704
2021-09-06,50.90473
2021-09-07,48.124
2021-09-08,46.38105
2021-09-09,45.13038
2021-09-10,46.2613
2021-09-11,9.79244
2021-09-12,6.94518
2021-09-13,47.09952
2021-09-14,47.11282
2021-09-15,47.77807
2021-09-16,44.45183
2021-09-17,35.777
2021-09-18,7.03831
2021-09-19,4.55029
2021-09-20,3.19318
2021-09-21,2.79403
2021-09-22,5.4018
2021-09-23,43.72006
2021-09-24,38.38477
2021-09-25,7.95635
2021-09-26,6.49281
2021-09-27,49.34805
2021-09-28,47.00638
2021-09-29,51.72964
2021-09-30,63.31825
2021-10-01,52.11548
2021-10-02,10.4843
2021-10-03,7.06492
2021-10-04,17.77541
2021-10-05,63.42469
2021-10-06,57.46407
2021-10-07,53.61894
2021-10-08,49.62746
2021-10-09,9.12719
2021-10-10,7.2645
2021-10-11,15.65992
2021-10-12,56.26663
2021-10-13,50.86482
2021-10-14,48.73602
2021-10-15,44.26556
2021-10-16,9.30015
2021-10-17,6.63916
2021-10-18,49.02873
2021-10-19,50.5455
2021-10-20,50.05321
2021-10-21,46.50079
2021-10-22,41.24534
2021-10-23,8.84779
2021-10-24,7.49068
2021-10-25,53.2464
2021-10-26,50.50558
2021-10-27,52.19531
2021-10-28,52.4215
2021-10-29,54.01809
2021-10-30,12.00106
2021-10-31,10.05854
2021-11-01,67.62905
2021-11-02,60.05854
2021-11-03,54.56359
2021-11-04,54.77647
2021-11-05,45.15699
2021-11-06,10.31133
2021-11-07,8.36881
2021-11-08,57.23789
2021-11-09,54.29749
2021-11-10,57.30441
2021-11-11,47.97764
2021-11-12,42.66897
2021-11-13,9.40659
2021-11-14,6.21341
2021-11-15,53.15327
2021-11-16,49.77381
2021-11-17,46.44757
2021-11-18,47.03299
2021-11-19,42.44278
2021-11-20,8.3422
2021-11-21,7.41085
2021-11-22,53.68547
2021-11-23,52.39489
2021-11-24,50.10643
2021-11-25,52.4348
2021-11-26,46.80681
2021-11-27,10.00532
2021-11-28,7.30441
2021-11-29,60.27142
2021-11-30,75.41245
2021-12-01,66.05907
2021-12-02,61.14954
2021-12-03,53.39276
2021-12-04,10.93666
2021-12-05,8.39542
2021-12-06,66.72432
2021-12-07,64.11655
2021-12-08,60.51091
2021-12-09,61.14954
2021-12-10,57.2778
2021-12-11,10.7637
2021-12-12,7.92974
2021-12-13,58.95423
2021-12-14,58.74135
2021-12-15,57.88983
2021-12-16,55.02927
2021-12-17,49.81373
2021-12-18,8.96753
2021-12-19,7.57051
2021-12-20,62.70622
2021-12-21,64.27621
2021-12-22,62.14741
2021-12-23,61.74827
2021-12-24,51.95582
2021-12-25,7.47738
2021-12-26,8.71474
2021-12-27,65.15433
2021-12-28,67.73549
2021-12-29,66.36508
2021-12-30,68.50718
2021-12-31,55.88078
2022-01-01,9.77913
2022-01-02,11.24268
2022-01-03,67.56253
2022-01-04,66.03246
2022-01-05,65.8728
2022-01-06,64.27621
2022-01-07,57.90313
2022-01-08,15.04789
2022-01-09,14.46248
2022-01-10,74.58754
2022-01-11,54.40393
2022-01-12,55.18893
2022-01-13,54.56359
2022-01-14,52.39489
2022-01-15,19.41192
2022-01-16,18.74667
2022-01-17,67.86854
2022-01-18,66.19212
2022-01-19,65.84619
2022-01-20,67.08355
2022-01-21,63.1852
2022-01-22,24.29483
2022-01-23,26.96913
2022-01-24,84.77913
2022-01-25,78.92496
2022-01-26,48.96221
2022-01-27,51.74294
2022-01-28,49.25492
2022-01-29,10.2315
2022-01-30,6.37307
2022-01-31,6.69238
2022-02-01,4.47046
2022-02-02,7.84992
2022-02-03,56.75891
2022-02-04,49.57424
2022-02-05,12.04097
2022-02-06,8.54177
2022-02-07,56.89196
2022-02-08,50.65194
2022-02-09,51.27727
2022-02-10,53.45928
2022-02-11,38.97019
2022-02-12,7.49068
2022-02-13,6.31985
2022-02-14,44.9175
2022-02-15,44.19904
2022-02-16,41.71101
2022-02-17,40.72645
2022-02-18,36.24268
2022-02-19,8.03618
2022-02-20,7.35763
2022-02-21,47.48536
2022-02-22,44.34539
2022-02-23,45.38318
2022-02-24,45.99521
2022-02-25,46.93986
2022-02-26,10.16498
2022-02-27,7.2778
2022-02-28,59.26024
2022-03-01,15.91271
2022-03-02,60.63065
2022-03-03,55.56146
2022-03-04,46.71367
2022-03-05,10.39116
2022-03-06,7.57051
2022-03-07,53.36615
2022-03-08,51.54337
2022-03-09,12.29377
2022-03-10,55.26875
2022-03-11,41.49813
2022-03-12,8.72804
2022-03-13,6.83874
2022-03-14,46.93986
2022-03-15,45.80894
2022-03-16,44.49175
2022-03-17,41.32517
2022-03-18,37.04097
2022-03-19,8.55508
2022-03-20,6.77221
2022-03-21,47.17935
2022-03-22,47.15274
2022-03-23,44.79776
2022-03-24,44.9175
2022-03-25,42.12346
2022-03-26,8.55508
2022-03-27,6.4529
2022-03-28,51.54337
2022-03-29,51.30388
2022-03-30,49.72059
2022-03-31,63.25172
2022-04-01,50.90473
2022-04-02,10.52421
2022-04-03,8.23576
2022-04-04,56.13358
2022-04-05,55.88078
2022-04-06,50.83821
2022-04-07,48.82916
2022-04-08,46.08834
2022-04-09,9.84566
2022-04-10,8.51516
2022-04-11,56.42629
2022-04-12,48.11069
2022-04-13,45.80894
2022-04-14,43.72006
2022-04-15,42.30973
2022-04-16,9.34007
2022-04-17,7.18467
2022-04-18,49.10856
2022-04-19,50.17296
2022-04-20,47.63171
2022-04-21,45.64928
2022-04-22,41.29856
2022-04-23,8.00957
2022-04-24,7.94305
2022-04-25,52.7142
2022-04-26,50.05321
2022-04-27,48.36349
2022-04-28,52.30175
2022-04-29,52.39489
2022-04-30,13.43799
2022-05-01,11.0298
2022-05-02,62.82597
2022-05-03,58.86109
2022-05-04,54.69664
2022-05-05,11.25598
2022-05-06,39.87493
2022-05-07,9.80574
2022-05-08,7.43746
2022-05-09,60.79031
2022-05-10,61.45556
2022-05-11,50.90473
2022-05-12,46.22139
2022-05-13,40.76636
2022-05-14,8.52847
2022-05-15,7.62373
2022-05-16,52.12879
2022-05-17,48.35018
2022-05-18,45.4364
2022-05-19,44.67802
2022-05-20,42.96168
2022-05-21,8.74135
2022-05-22,6.98509
2022-05-23,50.90473
2022-05-24,50.79829
2022-05-25,49.90686
2022-05-26,48.53645
2022-05-27,42.2299
2022-05-28,9.36668
2022-05-29,8.12932
2022-05-30,60.4843
2022-05-31,70.32996
2022-06-01,17.32304
2022-06-02,63.63757
2022-06-03,52.99361
2022-06-04,10.19159
2022-06-05,6.00053
2022-06-06,11.49547
2022-06-07,59.93879
2022-06-08,59.27354
2022-06-09,55.9207
2022-06-10,54.3241
2022-06-11,9.67269
2022-06-12,7.91644
2022-06-13,52.7142
2022-06-14,51.46354
2022-06-15,49.42788
2022-06-16,49.01543
2022-06-17,42.45609
2022-06-18,8.84779
2022-06-19,7.09153
2022-06-20,51.92921
2022-06-21,51.10431
2022-06-22,49.7339
2022-06-23,48.17722
2022-06-24,44.97072
2022-06-25,9.63278
2022-06-26,7.0117
2022-06-27,57.31772
2022-06-28,57.73017
2022-06-29,59.26024
2022-06-30,74.4811
2022-07-01,65.11442
2022-07-02,13.05215
2022-07-03,10.29803
2022-07-04,68.95955
2022-07-05,70.30335
2022-07-06,63.21181
2022-07-07,62.16072
2022-07-08,55.00266
2022-07-09,12.50665
2022-07-10,11.32251
2022-07-11,68.60031
2022-07-12,57.84992
2022-07-13,57.10484
2022-07-14,56.85204
2022-07-15,54.52368
2022-07-16,13.62426
2022-07-17,13.33155
2022-07-18,68.50718
2022-07-19,67.70888
2022-07-20,69.27887
2022-07-21,64.27621
2022-07-22,58.98084
2022-07-23,18.97285
2022-07-24,19.46514
2022-07-25,72.33901
2022-07-26,50.94465
2022-07-27,49.42788
2022-07-28,46.5141
2022-07-29,49.44119
2022-07-30,10.45769
2022-07-31,8.99414
2022-08-01,55.60138
2022-08-02,48.08408
2022-08-03,46.56732
2022-08-04,46.20808
2022-08-05,42.08355
2022-08-06,9.60617
2022-08-07,6.93187
2022-08-08,50.83821
2022-08-09,48.73602
2022-08-10,54.5769
2022-08-11,43.36083
2022-08-12,35.41777
2022-08-13,7.15806
2022-08-14,4.94944
2022-08-15,8.06279
2022-08-16,48.19052
2022-08-17,47.28579
2022-08-18,44.97072
2022-08-19,42.24321
2022-08-20,8.51516
2022-08-21,6.87865
2022-08-22,50.91804
2022-08-23,50.03991
2022-08-24,49.80042
2022-08-25,48.73602
2022-08-26,44.6381
2022-08-27,9.48642
2022-08-28,7.46407
2022-08-29,52.22192
2022-08-30,57.19797
2022-08-31,73.03086
2022-09-01,66.6711
2022-09-02,55.74773
2022-09-03,10.91005
2022-09-04,7.99627
2022-09-05,61.52208
2022-09-06,59.61947
2022-09-07,58.55508
2022-09-08,45.80894
2022-09-09,6.31985
2022-09-10,3.88504
2022-09-11,4.36402
2022-09-12,7.58382
2022-09-13,55.61468
2022-09-14,53.45928
2022-09-15,51.21075
2022-09-16,44.29217
2022-09-17,8.83448
2022-09-18,6.4662
2022-09-19,52.40819
2022-09-20,51.43693
2022-09-21,48.44332
2022-09-22,50.50558
2022-09-23,43.98616
2022-09-24,8.56838
2022-09-25,7.11814
2022-09-26,56.98509
2022-09-27,56.59925
2022-09-28,54.36402
2022-09-29,56.78552
2022-09-30,67.96168
2022-10-01,13.33155
2022-10-02,8.36881
2022-10-03,12.77275
2022-10-04,77.99361
2022-10-05,71.72698
2022-10-06,65.55348
2022-10-07,59.83235
2022-10-08,11.65513
2022-10-09,6.95848
2022-10-10,14.14316
2022-10-11,69.06599
2022-10-12,59.63278
2022-10-13,55.49494
2022-10-14,48.124
2022-10-15,9.31346
2022-10-16,7.74348
2022-10-17,61.22937
2022-10-18,59.57956
2022-10-19,56.05375
2022-10-20,55.54816
2022-10-21,48.85577
2022-10-22,8.83448
2022-10-23,7.25119
2022-10-24,64.2496
2022-10-25,64.12985
2022-10-26,56.41298
2022-10-27,55.42841
2022-10-28,52.30175
2022-10-29,10.31133
2022-10-30,8.72804
2022-10-31,82.63704
2022-11-01,77.63437
2022-11-02,67.86854
2022-11-03,66.57796
2022-11-04,56.53273
2022-11-05,10.98988
2022-11-06,7.75678
2022-11-07,64.91484
2022-11-08,61.38903
2022-11-09,63.75731
2022-11-10,65.52687
2022-11-11,48.27035
2022-11-12,9.49973
2022-11-13,8.27567
2022-11-14,56.78552
2022-11-15,58.75465
2022-11-16,54.8563
2022-11-17,51.98243
2022-11-18,46.62054
2022-11-19,9.08728
2022-11-20,7.2778
2022-11-21,57.96966
2022-11-22,59.88557
2022-11-23,59.63278
2022-11-24,54.37732
2022-11-25,51.94252
2022-11-26,9.61947
2022-11-27,7.90313
2022-11-28,62.83927
2022-11-29,70.11708
2022-11-30,89.98137
2022-12-01,79.13783
2022-12-02,64.529
2022-12-03,10.81692
2022-12-04,9.85896
2022-12-05,74.70729
2022-12-06,69.75784
2022-12-07,70.55614
2022-12-08,67.07025
2022-12-09,63.89036
2022-12-10,12.57317
2022-12-11,9.92549
2022-12-12,72.49866
2022-12-13,68.74667
2022-12-14,65.3406
2022-12-15,63.39808
2022-12-16,57.0117
2022-12-17,10.39116
2022-12-18,7.78339
2022-12-19,66.17881
2022-12-20,70.23682
2022-12-21,68.79989
2022-12-22,67.72219
2022-12-23,59.00745
2022-12-24,10.65726
2022-12-25,7.78339
2022-12-26,74.70729
2022-12-27,77.55455
2022-12-28,76.78286
2022-12-29,75.95795
2022-12-30,66.33847
2022-12-31,19.41192
2023-01-01,10.09845
2023-01-02,75.34592
2023-01-03,76.80947
2023-01-04,68.52048
2023-01-05,66.24534
2023-01-06,56.31985
2023-01-07,13.51782
2023-01-08,11.90792
2023-01-09,73.84246
2023-01-10,77.27514
2023-01-11,58.11601
2023-01-12,59.73922
2023-01-13,54.843
2023-01-14,16.1389
2023-01-15,15.40713
2023-01-16,70.46301
2023-01-17,69.53166
2023-01-18,68.37413
2023-01-19,66.60457
2023-01-20,52.78073
2023-01-21,10.97658
2023-01-22,6.7323
2023-01-23,10.72378
2023-01-24,17.84193
2023-01-25,74.66737
2023-01-26,72.57849
2023-01-27,63.54443
2023-01-28,10.56412
2023-01-29,9.1538
2023-01-30,56.81213
2023-01-31,69.1059
2023-02-01,65.73975
2023-02-02,57.30441
2023-02-03,48.86907
2023-02-04,9.75252
2023-02-05,7.71687
2023-02-06,60.20489
2023-02-07,57.13145
2023-02-08,53.27301
2023-02-09,52.74081
2023-02-10,53.21979
2023-02-11,8.58169
2023-02-12,6.81213
2023-02-13,51.21075
2023-02-14,49.58754
2023-02-15,50.0
2023-02-16,47.17935
2023-02-17,42.62905
2023-02-18,8.72804
2023-02-19,7.45077
2023-02-20,53.56572
2023-02-21,52.64768
2023-02-22,51.72964
2023-02-23,49.96008
2023-02-24,47.69824
2023-02-25,10.59073
2023-02-26,8.55508
2023-02-27,62.74614
2023-02-28,74.7472
2023-03-01,19.14582
2023-03-02,69.34539
2023-03-03,59.71261
2023-03-04,11.76157
2023-03-05,9.9654
2023-03-06,65.91271
2023-03-07,62.54656
2023-03-08,60.67056
2023-03-09,56.7456
2023-03-10,54.61681
2023-03-11,9.99201
2023-03-12,7.02501
2023-03-13,55.77434
2023-03-14,54.19105
2023-03-15,51.6365
2023-03-16,50.98456
2023-03-17,46.54071
2023-03-18,8.8744
2023-03-19,7.31772
2023-03-20,55.20223
2023-03-21,54.69664
2023-03-22,52.59446
2023-03-23,53.31293
2023-03-24,47.8579
2023-03-25,9.64608
2023-03-26,7.19797
2023-03-27,62.20063
2023-03-28,60.68387
2023-03-29,59.75252
2023-03-30,61.96114
2023-03-31,67.45609
2023-04-01,14.84832
2023-04-02,10.52421
2023-04-03,77.95369
2023-04-04,69.95742
2023-04-05,67.98829
2023-04-06,65.6067
2023-04-07,55.48163
2023-04-08,11.93453
2023-04-09,9.44651
2023-04-10,75.31931
2023-04-11,60.28472
2023-04-12,54.41724
2023-04-13,53.7786
2023-04-14,50.47897
2023-04-15,10.91005
2023-04-16,8.47525
2023-04-17,58.14262
2023-04-18,59.57956
2023-04-19,54.67003
2023-04-20,56.42629
2023-04-21,49.90686
2023-04-22,8.63491
2023-04-23,8.12932
2023-04-24,61.88131
2023-04-25,61.8281
2023-04-26,60.55082
2023-04-27,59.4332
2023-04-28,64.2496
2023-04-29,13.22511
2023-04-30,11.86801
2023-05-01,27.64768
2023-05-02,80.53485
2023-05-03,71.12825
2023-05-04,63.47791
2023-05-05,11.90792
2023-05-06,9.35337
2023-05-07,9.32676
2023-05-08,70.52953
2023-05-09,67.44278
2023-05-10,69.06599
2023-05-11,54.88291
2023-05-12,49.215
2023-05-13,10.04523
2023-05-14,8.12932
2023-05-15,60.61734
2023-05-16,57.43746
2023-05-17,54.09792
2023-05-18,53.20649
2023-05-19,48.08408
2023-05-20,8.96753
2023-05-21,6.93187
2023-05-22,58.75465
2023-05-23,59.04736
2023-05-24,56.71899
2023-05-25,56.97179
2023-05-26,50.59872
2023-05-27,9.44651
2023-05-28,7.39755
2023-05-29,15.3273
