date,현대미포조선주가
2023-05-21,1.41541
2023-05-22,32.85098
2023-05-23,26.56466
2023-05-24,25.56833
2023-05-25,19.41643
2023-05-26,18.18685
2023-05-27,1.75542
2023-05-28,1.75938
2023-05-29,3.17479
2023-05-30,28.64824
2023-05-31,22.19981
2023-06-01,19.2741
2023-06-02,21.5949
2023-06-03,2.4908
2023-06-04,2.81896
2023-06-05,33.3531
2023-06-06,5.39279
2023-06-07,25.55252
2023-06-08,22.87589
2023-06-09,21.12837
2023-06-10,2.63709
2023-06-11,2.60941
2023-06-12,22.93519
2023-06-13,22.59913
2023-06-14,21.84794
2023-06-15,23.55197
2023-06-16,29.38362
2023-06-17,3.90226
2023-06-18,3.08385
2023-06-19,23.86035
2023-06-20,25.7423
2023-06-21,23.91175
2023-06-22,21.5356
2023-06-23,17.4396
2023-06-24,2.30498
2023-06-25,1.78705
2023-06-26,19.13968
2023-06-27,19.78412
2023-06-28,17.50286
2023-06-29,16.86237
2023-06-30,21.51978
2023-07-01,3.1392
2023-07-02,1.97683
2023-07-03,19.38876
2023-07-04,28.10263
2023-07-05,23.76151
2023-07-06,19.78412
2023-07-07,20.98999
2023-07-08,2.49476
2023-07-09,2.28917
2023-07-10,23.3701
2023-07-11,24.04222
2023-07-12,31.81512
2023-07-13,25.81741
2023-07-14,26.03487
2023-07-15,3.14711
2023-07-16,2.4315
2023-07-17,23.208
2023-07-18,20.38904
2023-07-19,21.90724
2023-07-20,18.7878
2023-07-21,18.50709
2023-07-22,2.02032
2023-07-23,1.72775
2023-07-24,18.32522
2023-07-25,20.64207
2023-07-26,18.56244
2023-07-27,24.06594
2023-07-28,22.85612
2023-07-29,3.44364
2023-07-30,2.4829
2023-07-31,28.9843
2023-08-01,23.87617
2023-08-02,25.40623
2023-08-03,19.60226
2023-08-04,18.45569
2023-08-05,2.23777
2023-08-06,1.8424
2023-08-07,17.35658
2023-08-08,19.14759
2023-08-09,16.94539
2023-08-10,17.36844
2023-08-11,18.04451
2023-08-12,3.23805
2023-08-13,2.2773
2023-08-14,17.57403
2023-08-15,3.18665
2023-08-16,16.61724
2023-08-17,15.83046
2023-08-18,15.23741
2023-08-19,1.80682
2023-08-20,1.46285
2023-08-21,15.42719
2023-08-22,14.18178
2023-08-23,13.40291
2023-08-24,13.91689
2023-08-25,12.27217
2023-08-26,1.49053
2023-08-27,1.4668
2023-08-28,18.62966
2023-08-29,22.11679
2023-08-30,17.23797
2023-08-31,15.56952
2023-09-01,14.89344
2023-09-02,1.55378
2023-09-03,1.24935
2023-09-04,15.23741
2023-09-05,14.22132
2023-09-06,13.54129
2023-09-07,12.35915
2023-09-08,11.17305
2023-09-09,1.15051
2023-09-10,1.33633
2023-09-11,16.93353
2023-09-12,13.52152
2023-09-13,12.69125
2023-09-14,12.32752
2023-09-15,14.83019
2023-09-16,1.47471
2023-09-17,1.11097
2023-09-18,12.02704
2023-09-19,11.58818
2023-09-20,10.71442
2023-09-21,9.83276
2023-09-22,10.33487
2023-09-23,0.99632
2023-09-24,0.76305
2023-09-25,9.6667
2023-09-26,9.46506
2023-09-27,8.57944
2023-09-28,1.10702
2023-09-29,0.73933
2023-09-30,0.7591
2023-10-01,0.79863
2023-10-02,1.22168
2023-10-03,0.9726
2023-10-04,11.45376
2023-10-05,10.78954
2023-10-06,9.16459
2023-10-07,1.17423
2023-10-08,0.71956
2023-10-09,1.25726
2023-10-10,11.38259
2023-10-11,11.20468
2023-10-12,10.87257
2023-10-13,9.22784
2023-10-14,1.23749
2023-10-15,0.95678
2023-10-16,9.98695
2023-10-17,10.92397
2023-10-18,9.6153
2023-10-19,9.22389
2023-10-20,8.71782
2023-10-21,1.21377
2023-10-22,0.99632
2023-10-23,9.29901
2023-10-24,9.75764
2023-10-25,11.44585
2023-10-26,11.86889
2023-10-27,10.06997
2023-10-28,1.28098
2023-10-29,0.85794
2023-10-30,9.72601
2023-10-31,10.0423
2023-11-01,9.76159
2023-11-02,10.85675
2023-11-03,11.75424
2023-11-04,1.43913
2023-11-05,1.10702
2023-11-06,17.4396
2023-11-07,13.87735
2023-11-08,11.75819
2023-11-09,11.1177
2023-11-10,9.74973
2023-11-11,1.08725
2023-11-12,0.88166
2023-11-13,10.48906
2023-11-14,10.05416
2023-11-15,11.54864
2023-11-16,10.65116
2023-11-17,8.52409
2023-11-18,0.99236
2023-11-19,0.67607
2023-11-20,11.73051
2023-11-21,10.43371
2023-11-22,12.18914
2023-11-23,11.00699
2023-11-24,9.5046
2023-11-25,1.07144
2023-11-26,0.8698
2023-11-27,10.18858
2023-11-28,11.78191
2023-11-29,9.76554
2023-11-30,9.90787
2023-12-01,10.54837
2023-12-02,1.11097
2023-12-03,1.07539
2023-12-04,12.29193
2023-12-05,10.56814
2023-12-06,9.63903
2023-12-07,9.3425
2023-12-08,8.58735
2023-12-09,0.86189
2023-12-10,0.94887
2023-12-11,8.4806
2023-12-12,9.38204
2023-12-13,8.40153
2023-12-14,10.27161
2023-12-15,10.23208
2023-12-16,1.28494
2023-12-17,0.97655
2023-12-18,9.50065
2023-12-19,8.31455
2023-12-20,9.85252
2023-12-21,8.59526
2023-12-22,8.70991
2023-12-23,0.94887
2023-12-24,0.77096
2023-12-25,1.0833
2023-12-26,8.87201
2023-12-27,11.86098
2023-12-28,13.79037
2023-12-29,5.42837
2023-12-30,1.15446
2023-12-31,1.13074
2024-01-01,0.88562
2024-01-02,11.82935
2024-01-03,10.00276
2024-01-04,9.6074
2024-01-05,9.23971
2024-01-06,0.94887
2024-01-07,0.86585
2024-01-08,8.59526
2024-01-09,9.07365
2024-01-10,8.87201
2024-01-11,9.16063
2024-01-12,8.6348
2024-01-13,0.95283
2024-01-14,0.76305
2024-01-15,8.88783
2024-01-16,8.98272
2024-01-17,8.40153
2024-01-18,9.20808
2024-01-19,8.95504
2024-01-20,1.0833
2024-01-21,0.81445
2024-01-22,9.1211
2024-01-23,7.8322
2024-01-24,8.5913
2024-01-25,9.16063
2024-01-26,9.36622
2024-01-27,1.02004
2024-01-28,0.78677
2024-01-29,9.00644
2024-01-30,7.71359
2024-01-31,8.72968
2024-02-01,9.98695
2024-02-02,10.76582
2024-02-03,1.37587
2024-02-04,1.09121
2024-02-05,10.46534
2024-02-06,9.19622
2024-02-07,8.94713
2024-02-08,7.70964
2024-02-09,1.04772
2024-02-10,0.71956
2024-02-11,0.51397
2024-02-12,0.90143
2024-02-13,18.30546
2024-02-14,13.36338
2024-02-15,11.29561
2024-02-16,11.55655
2024-02-17,1.24935
2024-02-18,1.18214
2024-02-19,11.37073
2024-02-20,10.5286
2024-02-21,11.47353
2024-02-22,11.07421
2024-02-23,10.05021
2024-02-24,1.15842
2024-02-25,0.92515
2024-02-26,9.64298
2024-02-27,12.55288
2024-02-28,12.92452
2024-02-29,12.72684
2024-03-01,1.79496
2024-03-02,1.20586
2024-03-03,0.99236
2024-03-04,12.43427
2024-03-05,12.06262
2024-03-06,11.29561
2024-03-07,10.54441
2024-03-08,10.6907
2024-03-09,1.38378
2024-03-10,1.05562
2024-03-11,13.98015
2024-03-12,13.21709
2024-03-13,12.45008
2024-03-14,19.45597
2024-03-15,20.32182
2024-03-16,2.11125
2024-03-17,1.67239
2024-03-18,18.65338
2024-03-19,15.15439
2024-03-20,15.61696
