date,상속인
2023-06-01,53.15789
2023-06-02,38.94736
2023-06-03,25.26315
2023-06-04,25.78947
2023-06-05,57.36842
2023-06-06,36.8421
2023-06-07,60.52631
2023-06-08,57.89473
2023-06-09,49.47368
2023-06-10,31.05263
2023-06-11,37.89473
2023-06-12,69.47368
2023-06-13,56.31578
2023-06-14,51.57894
2023-06-15,50.52631
2023-06-16,57.89473
2023-06-17,27.36842
2023-06-18,31.05263
2023-06-19,42.63157
2023-06-20,49.47368
2023-06-21,52.63157
2023-06-22,46.31578
2023-06-23,40.0
2023-06-24,27.89473
2023-06-25,27.36842
2023-06-26,56.31578
2023-06-27,48.42105
2023-06-28,42.63157
2023-06-29,42.10526
2023-06-30,37.36842
2023-07-01,21.57894
2023-07-02,20.0
2023-07-03,46.8421
2023-07-04,49.47368
2023-07-05,48.94736
2023-07-06,54.73684
2023-07-07,45.26315
2023-07-08,20.52631
2023-07-09,20.52631
2023-07-10,44.73684
2023-07-11,43.68421
2023-07-12,45.26315
2023-07-13,52.63157
2023-07-14,38.94736
2023-07-15,24.73684
2023-07-16,24.73684
2023-07-17,55.26315
2023-07-18,49.47368
2023-07-19,48.42105
2023-07-20,49.47368
2023-07-21,59.47368
2023-07-22,18.94736
2023-07-23,23.15789
2023-07-24,61.57894
2023-07-25,50.52631
2023-07-26,50.52631
2023-07-27,37.36842
2023-07-28,45.78947
2023-07-29,22.63157
2023-07-30,22.63157
2023-07-31,45.26315
2023-08-01,39.47368
2023-08-02,43.15789
2023-08-03,48.94736
2023-08-04,36.8421
2023-08-05,21.05263
2023-08-06,18.94736
2023-08-07,46.8421
2023-08-08,44.73684
2023-08-09,57.36842
2023-08-10,38.42105
2023-08-11,40.52631
2023-08-12,20.52631
2023-08-13,20.0
2023-08-14,47.89473
2023-08-15,28.94736
2023-08-16,54.21052
2023-08-17,65.26315
2023-08-18,52.10526
2023-08-19,25.78947
2023-08-20,28.94736
2023-08-21,60.0
2023-08-22,57.89473
2023-08-23,45.78947
2023-08-24,65.26315
2023-08-25,40.52631
2023-08-26,25.78947
2023-08-27,27.89473
2023-08-28,54.21052
2023-08-29,52.63157
2023-08-30,53.68421
2023-08-31,64.73684
2023-09-01,51.05263
2023-09-02,28.42105
2023-09-03,26.31578
2023-09-04,58.42105
2023-09-05,63.68421
2023-09-06,47.89473
2023-09-07,50.0
2023-09-08,46.8421
2023-09-09,25.26315
2023-09-10,26.31578
2023-09-11,61.57894
2023-09-12,67.89473
2023-09-13,45.78947
2023-09-14,61.05263
2023-09-15,52.63157
2023-09-16,22.63157
2023-09-17,27.36842
2023-09-18,56.8421
2023-09-19,53.68421
2023-09-20,58.42105
2023-09-21,42.63157
2023-09-22,38.42105
2023-09-23,20.52631
2023-09-24,41.57894
2023-09-25,53.15789
2023-09-26,61.05263
2023-09-27,41.05263
2023-09-28,23.68421
2023-09-29,22.63157
2023-09-30,26.31578
2023-10-01,22.10526
2023-10-02,33.68421
2023-10-03,36.31578
2023-10-04,63.15789
2023-10-05,66.31578
2023-10-06,60.0
2023-10-07,26.8421
2023-10-08,25.26315
2023-10-09,43.15789
2023-10-10,55.26315
2023-10-11,55.78947
2023-10-12,52.63157
2023-10-13,48.42105
2023-10-14,32.10526
2023-10-15,35.26315
2023-10-16,61.05263
2023-10-17,55.26315
2023-10-18,72.63157
2023-10-19,61.57894
2023-10-20,52.63157
2023-10-21,26.31578
2023-10-22,34.73684
2023-10-23,58.42105
2023-10-24,58.94736
2023-10-25,55.26315
2023-10-26,55.78947
2023-10-27,47.89473
2023-10-28,25.26315
2023-10-29,26.8421
2023-10-30,53.68421
2023-10-31,49.47368
2023-11-01,47.89473
2023-11-02,49.47368
2023-11-03,37.36842
2023-11-04,23.68421
2023-11-05,20.52631
2023-11-06,50.0
2023-11-07,57.89473
2023-11-08,50.52631
2023-11-09,43.68421
2023-11-10,51.05263
2023-11-11,20.52631
2023-11-12,14.73684
2023-11-13,47.36842
2023-11-14,48.94736
2023-11-15,47.36842
2023-11-16,52.10526
2023-11-17,41.57894
2023-11-18,17.89473
2023-11-19,19.47368
2023-11-20,46.8421
2023-11-21,53.68421
2023-11-22,51.57894
2023-11-23,34.73684
2023-11-24,32.10526
2023-11-25,27.36842
2023-11-26,27.89473
2023-11-27,53.15789
2023-11-28,48.42105
2023-11-29,41.57894
2023-11-30,43.68421
2023-12-01,52.10526
2023-12-02,27.36842
2023-12-03,23.15789
2023-12-04,52.10526
2023-12-05,45.26315
2023-12-06,56.8421
2023-12-07,46.31578
2023-12-08,47.36842
2023-12-09,20.52631
2023-12-10,28.42105
2023-12-11,51.05263
2023-12-12,50.0
2023-12-13,56.8421
2023-12-14,48.94736
2023-12-15,33.68421
2023-12-16,18.94736
2023-12-17,18.94736
2023-12-18,50.0
2023-12-19,40.52631
2023-12-20,45.26315
2023-12-21,44.73684
2023-12-22,34.21052
2023-12-23,21.05263
2023-12-24,12.10526
2023-12-25,12.10526
2023-12-26,37.36842
2023-12-27,42.10526
2023-12-28,40.52631
2023-12-29,39.47368
2023-12-30,19.47368
2023-12-31,15.78947
2024-01-01,15.78947
2024-01-02,38.94736
2024-01-03,54.73684
2024-01-04,58.42105
2024-01-05,28.42105
2024-01-06,22.10526
2024-01-07,25.78947
2024-01-08,46.31578
2024-01-09,56.31578
2024-01-10,48.94736
2024-01-11,55.78947
2024-01-12,46.8421
2024-01-13,30.0
2024-01-14,26.8421
2024-01-15,47.36842
2024-01-16,63.15789
2024-01-17,45.78947
2024-01-18,42.10526
2024-01-19,47.36842
2024-01-20,20.0
2024-01-21,34.73684
2024-01-22,52.10526
2024-01-23,47.89473
2024-01-24,52.63157
2024-01-25,37.89473
2024-01-26,41.05263
2024-01-27,23.68421
2024-01-28,30.0
2024-01-29,54.21052
2024-01-30,45.78947
2024-01-31,45.26315
2024-02-01,53.15789
2024-02-02,55.26315
2024-02-03,19.47368
2024-02-04,20.52631
2024-02-05,66.8421
2024-02-06,55.78947
2024-02-07,41.57894
2024-02-08,46.31578
2024-02-09,23.68421
2024-02-10,22.10526
2024-02-11,26.31578
2024-02-12,36.8421
2024-02-13,91.05263
2024-02-14,94.73684
2024-02-15,56.31578
2024-02-16,47.89473
2024-02-17,20.52631
2024-02-18,26.8421
2024-02-19,41.05263
2024-02-20,53.68421
2024-02-21,55.26315
2024-02-22,50.52631
2024-02-23,37.36842
2024-02-24,17.89473
2024-02-25,27.89473
2024-02-26,55.78947
2024-02-27,51.57894
2024-02-28,51.05263
2024-02-29,49.47368
2024-03-01,24.21052
2024-03-02,30.0
2024-03-03,23.15789
2024-03-04,57.89473
2024-03-05,50.52631
2024-03-06,48.94736
2024-03-07,44.73684
2024-03-08,35.78947
2024-03-09,18.94736
2024-03-10,30.0
2024-03-11,43.15789
2024-03-12,56.8421
2024-03-13,57.89473
2024-03-14,51.57894
2024-03-15,41.05263
2024-03-16,23.68421
2024-03-17,24.21052
2024-03-18,46.31578
2024-03-19,51.57894
2024-03-20,38.94736
