date,상속증여
2020-09-10,8.09859
2020-09-11,9.15492
2020-09-12,8.09859
2020-09-13,4.92957
2020-09-14,13.02816
2020-09-15,9.85915
2020-09-16,8.4507
2020-09-17,12.67605
2020-09-18,8.80281
2020-09-19,3.87323
2020-09-20,7.04225
2020-09-21,13.38028
2020-09-22,13.38028
2020-09-23,13.73239
2020-09-24,10.21126
2020-09-25,10.56338
2020-09-26,5.98591
2020-09-27,4.92957
2020-09-28,8.80281
2020-09-29,13.38028
2020-09-30,7.39436
2020-10-01,6.69014
2020-10-02,5.6338
2020-10-03,9.50704
2020-10-04,7.04225
2020-10-05,15.49295
2020-10-06,17.95774
2020-10-07,15.84507
2020-10-08,10.21126
2020-10-09,5.98591
2020-10-10,9.50704
2020-10-11,4.57746
2020-10-12,11.97183
2020-10-13,15.49295
2020-10-14,13.73239
2020-10-15,12.67605
2020-10-16,9.50704
2020-10-17,3.52112
2020-10-18,8.09859
2020-10-19,10.91549
2020-10-20,11.97183
2020-10-21,15.49295
2020-10-22,14.78873
2020-10-23,11.2676
2020-10-24,7.39436
2020-10-25,20.07042
2020-10-26,34.50704
2020-10-27,19.01408
2020-10-28,20.42253
2020-10-29,16.9014
2020-10-30,12.67605
2020-10-31,7.74647
2020-11-01,22.88732
2020-11-02,76.40845
2020-11-03,28.87323
2020-11-04,17.95774
2020-11-05,14.78873
2020-11-06,11.61971
2020-11-07,10.21126
2020-11-08,13.73239
2020-11-09,15.84507
2020-11-10,14.78873
2020-11-11,15.14084
2020-11-12,17.60563
2020-11-13,16.9014
2020-11-14,9.50704
2020-11-15,6.33802
2020-11-16,14.0845
2020-11-17,13.73239
2020-11-18,11.61971
2020-11-19,12.32394
2020-11-20,7.39436
2020-11-21,6.33802
2020-11-22,8.09859
2020-11-23,19.01408
2020-11-24,9.50704
2020-11-25,12.32394
2020-11-26,17.60563
2020-11-27,10.91549
2020-11-28,7.74647
2020-11-29,6.33802
2020-11-30,14.0845
2020-12-01,10.56338
2020-12-02,13.02816
2020-12-03,16.9014
2020-12-04,16.19718
2020-12-05,10.21126
2020-12-06,10.21126
2020-12-07,19.7183
2020-12-08,11.61971
2020-12-09,8.4507
2020-12-10,11.2676
2020-12-11,9.50704
2020-12-12,6.69014
2020-12-13,8.09859
2020-12-14,9.85915
2020-12-15,17.25352
2020-12-16,18.66197
2020-12-17,11.97183
2020-12-18,15.14084
2020-12-19,5.6338
2020-12-20,8.4507
2020-12-21,10.91549
2020-12-22,13.38028
2020-12-23,12.67605
2020-12-24,10.21126
2020-12-25,6.69014
2020-12-26,7.04225
2020-12-27,11.2676
2020-12-28,8.80281
2020-12-29,17.95774
2020-12-30,13.38028
2020-12-31,13.38028
2021-01-01,8.4507
2021-01-02,7.74647
2021-01-03,8.80281
2021-01-04,14.78873
2021-01-05,13.02816
2021-01-06,12.32394
2021-01-07,15.49295
2021-01-08,11.97183
2021-01-09,4.22535
2021-01-10,7.39436
2021-01-11,15.14084
2021-01-12,15.14084
2021-01-13,18.66197
2021-01-14,15.84507
2021-01-15,14.78873
2021-01-16,9.15492
2021-01-17,3.52112
2021-01-18,14.0845
2021-01-19,19.01408
2021-01-20,8.4507
2021-01-21,11.2676
2021-01-22,13.38028
2021-01-23,9.50704
2021-01-24,8.4507
2021-01-25,20.07042
2021-01-26,13.38028
2021-01-27,11.2676
2021-01-28,13.73239
2021-01-29,15.14084
2021-01-30,3.16901
2021-01-31,9.50704
2021-02-01,10.91549
2021-02-02,14.0845
2021-02-03,12.67605
2021-02-04,10.21126
2021-02-05,6.69014
2021-02-06,6.69014
2021-02-07,7.74647
2021-02-08,14.43661
2021-02-09,15.14084
2021-02-10,14.0845
2021-02-11,9.50704
2021-02-12,10.56338
2021-02-13,10.21126
2021-02-14,13.02816
2021-02-15,25.70422
2021-02-16,20.42253
2021-02-17,18.30985
2021-02-18,23.59154
2021-02-19,19.7183
2021-02-20,12.32394
2021-02-21,13.38028
2021-02-22,21.12676
2021-02-23,16.19718
2021-02-24,14.78873
2021-02-25,15.84507
2021-02-26,11.97183
2021-02-27,9.50704
2021-02-28,6.33802
2021-03-01,9.85915
2021-03-02,12.67605
2021-03-03,13.73239
2021-03-04,17.60563
2021-03-05,16.9014
2021-03-06,9.15492
2021-03-07,11.61971
2021-03-08,17.60563
2021-03-09,21.12676
2021-03-10,16.9014
2021-03-11,13.02816
2021-03-12,11.97183
2021-03-13,6.33802
2021-03-14,4.57746
2021-03-15,18.30985
2021-03-16,13.73239
2021-03-17,15.14084
2021-03-18,13.73239
2021-03-19,13.38028
2021-03-20,9.85915
2021-03-21,6.33802
2021-03-22,14.0845
2021-03-23,11.61971
2021-03-24,11.97183
2021-03-25,11.61971
2021-03-26,9.15492
2021-03-27,7.39436
2021-03-28,16.19718
2021-03-29,16.19718
2021-03-30,16.19718
2021-03-31,11.2676
2021-04-01,16.19718
2021-04-02,13.73239
2021-04-03,6.69014
2021-04-04,6.69014
2021-04-05,17.60563
2021-04-06,14.43661
2021-04-07,22.88732
2021-04-08,11.61971
2021-04-09,13.73239
2021-04-10,9.50704
2021-04-11,11.2676
2021-04-12,10.91549
2021-04-13,14.0845
2021-04-14,13.02816
2021-04-15,12.32394
2021-04-16,15.14084
2021-04-17,15.14084
2021-04-18,9.50704
2021-04-19,15.49295
2021-04-20,16.19718
2021-04-21,15.49295
2021-04-22,8.09859
2021-04-23,10.91549
2021-04-24,9.15492
2021-04-25,9.85915
2021-04-26,18.66197
2021-04-27,17.25352
2021-04-28,23.23943
2021-04-29,16.19718
2021-04-30,16.19718
2021-05-01,6.33802
2021-05-02,8.80281
2021-05-03,9.50704
2021-05-04,14.0845
2021-05-05,9.85915
2021-05-06,14.0845
2021-05-07,10.56338
2021-05-08,7.04225
2021-05-09,6.69014
2021-05-10,18.30985
2021-05-11,14.78873
2021-05-12,10.21126
2021-05-13,15.49295
2021-05-14,12.32394
2021-05-15,7.74647
2021-05-16,8.09859
2021-05-17,14.0845
2021-05-18,10.91549
2021-05-19,7.74647
2021-05-20,16.9014
2021-05-21,11.97183
2021-05-22,6.33802
2021-05-23,6.69014
2021-05-24,13.73239
2021-05-25,14.43661
2021-05-26,13.73239
2021-05-27,13.02816
2021-05-28,9.15492
2021-05-29,2.46478
2021-05-30,5.28169
2021-05-31,13.02816
2021-06-01,14.0845
2021-06-02,8.80281
2021-06-03,13.02816
2021-06-04,10.56338
2021-06-05,4.57746
2021-06-06,7.04225
2021-06-07,10.21126
2021-06-08,8.09859
2021-06-09,9.85915
2021-06-10,11.97183
2021-06-11,9.15492
2021-06-12,3.16901
2021-06-13,7.04225
2021-06-14,11.97183
2021-06-15,11.2676
2021-06-16,11.97183
2021-06-17,12.32394
2021-06-18,8.4507
2021-06-19,10.21126
2021-06-20,4.22535
2021-06-21,8.4507
2021-06-22,12.67605
2021-06-23,11.61971
2021-06-24,8.80281
2021-06-25,9.85915
2021-06-26,4.57746
2021-06-27,8.09859
2021-06-28,15.14084
2021-06-29,15.14084
2021-06-30,11.97183
2021-07-01,10.91549
2021-07-02,11.2676
2021-07-03,7.39436
2021-07-04,7.39436
2021-07-05,14.78873
2021-07-06,13.73239
2021-07-07,15.84507
2021-07-08,13.38028
2021-07-09,7.74647
2021-07-10,7.04225
2021-07-11,9.15492
2021-07-12,11.2676
2021-07-13,22.18309
2021-07-14,15.49295
2021-07-15,9.15492
2021-07-16,9.85915
2021-07-17,6.33802
2021-07-18,9.15492
2021-07-19,12.32394
2021-07-20,13.02816
2021-07-21,10.21126
2021-07-22,8.09859
2021-07-23,9.50704
2021-07-24,4.22535
2021-07-25,8.09859
2021-07-26,11.2676
2021-07-27,30.28169
2021-07-28,16.54929
2021-07-29,20.07042
2021-07-30,22.53521
2021-07-31,12.67605
2021-08-01,9.15492
2021-08-02,22.53521
2021-08-03,17.95774
2021-08-04,15.84507
2021-08-05,16.19718
2021-08-06,15.49295
2021-08-07,9.85915
2021-08-08,10.21126
2021-08-09,21.12676
2021-08-10,20.07042
2021-08-11,20.77464
2021-08-12,22.88732
2021-08-13,23.59154
2021-08-14,14.43661
2021-08-15,15.14084
2021-08-16,15.84507
2021-08-17,21.12676
2021-08-18,20.42253
2021-08-19,23.59154
2021-08-20,25.70422
2021-08-21,15.49295
2021-08-22,21.12676
2021-08-23,33.4507
2021-08-24,30.98591
2021-08-25,25.70422
2021-08-26,27.11267
2021-08-27,19.36619
2021-08-28,15.14084
2021-08-29,25.0
2021-08-30,27.11267
2021-08-31,27.46478
2021-09-01,18.30985
2021-09-02,29.92957
2021-09-03,21.83098
2021-09-04,16.54929
2021-09-05,15.84507
2021-09-06,28.87323
2021-09-07,32.04225
2021-09-08,24.29577
2021-09-09,20.42253
2021-09-10,21.12676
2021-09-11,14.78873
2021-09-12,28.52112
2021-09-13,27.11267
2021-09-14,23.59154
2021-09-15,23.94366
2021-09-16,33.09859
2021-09-17,25.35211
2021-09-18,18.30985
2021-09-19,22.18309
2021-09-20,18.66197
2021-09-21,33.80281
2021-09-22,48.23943
2021-09-23,71.47887
2021-09-24,37.67605
2021-09-25,30.28169
2021-09-26,35.21126
2021-09-27,37.67605
2021-09-28,44.01408
2021-09-29,35.91549
2021-09-30,25.0
2021-10-01,28.52112
2021-10-02,26.40845
2021-10-03,23.23943
2021-10-04,20.07042
2021-10-05,29.57746
2021-10-06,54.57746
2021-10-07,34.85915
2021-10-08,30.28169
2021-10-09,14.43661
2021-10-10,26.40845
2021-10-11,24.64788
2021-10-12,31.69014
2021-10-13,27.8169
2021-10-14,25.35211
2021-10-15,22.53521
2021-10-16,12.67605
2021-10-17,19.7183
2021-10-18,24.29577
2021-10-19,28.52112
2021-10-20,29.57746
2021-10-21,33.09859
2021-10-22,20.42253
2021-10-23,16.19718
2021-10-24,24.29577
2021-10-25,30.28169
2021-10-26,26.40845
2021-10-27,26.05633
2021-10-28,29.57746
2021-10-29,24.29577
2021-10-30,12.32394
2021-10-31,21.83098
2021-11-01,26.40845
2021-11-02,25.35211
2021-11-03,26.05633
2021-11-04,25.35211
2021-11-05,20.07042
2021-11-06,11.97183
2021-11-07,21.47887
2021-11-08,26.40845
2021-11-09,25.70422
2021-11-10,33.09859
2021-11-11,24.29577
2021-11-12,29.22535
2021-11-13,13.38028
2021-11-14,25.0
2021-11-15,37.32394
2021-11-16,29.22535
2021-11-17,24.64788
2021-11-18,25.0
2021-11-19,33.4507
2021-11-20,20.42253
2021-11-21,26.76056
2021-11-22,28.16901
2021-11-23,25.70422
2021-11-24,26.40845
2021-11-25,25.70422
2021-11-26,29.57746
2021-11-27,19.7183
2021-11-28,19.36619
2021-11-29,41.54929
2021-11-30,33.80281
2021-12-01,19.01408
2021-12-02,23.23943
2021-12-03,22.53521
2021-12-04,17.60563
2021-12-05,16.9014
2021-12-06,28.16901
2021-12-07,32.74647
2021-12-08,24.29577
2021-12-09,26.05633
2021-12-10,19.01408
2021-12-11,16.54929
2021-12-12,14.43661
2021-12-13,25.70422
2021-12-14,38.73239
2021-12-15,35.56338
2021-12-16,40.14084
2021-12-17,26.05633
2021-12-18,20.42253
2021-12-19,23.94366
2021-12-20,33.4507
2021-12-21,29.92957
2021-12-22,29.92957
2021-12-23,29.92957
2021-12-24,29.57746
2021-12-25,28.16901
2021-12-26,21.47887
2021-12-27,28.87323
2021-12-28,53.16901
2021-12-29,23.59154
2021-12-30,30.28169
2021-12-31,19.7183
2022-01-01,13.73239
2022-01-02,22.53521
2022-01-03,25.0
2022-01-04,23.94366
2022-01-05,19.7183
2022-01-06,31.69014
2022-01-07,30.6338
2022-01-08,19.01408
2022-01-09,26.76056
2022-01-10,26.76056
2022-01-11,28.87323
2022-01-12,33.09859
2022-01-13,22.18309
2022-01-14,23.94366
2022-01-15,28.87323
2022-01-16,30.98591
2022-01-17,39.78873
2022-01-18,42.25352
2022-01-19,26.05633
2022-01-20,26.40845
2022-01-21,25.0
2022-01-22,36.61971
2022-01-23,36.97183
2022-01-24,40.14084
2022-01-25,40.14084
2022-01-26,38.38028
2022-01-27,38.02816
2022-01-28,21.83098
2022-01-29,22.18309
2022-01-30,25.70422
2022-01-31,30.6338
2022-02-01,41.54929
2022-02-02,43.30985
2022-02-03,60.91549
2022-02-04,50.0
2022-02-05,35.56338
2022-02-06,41.54929
2022-02-07,50.35211
2022-02-08,47.18309
2022-02-09,48.94366
2022-02-10,51.05633
2022-02-11,45.07042
2022-02-12,42.25352
2022-02-13,40.84507
2022-02-14,59.15492
2022-02-15,51.76056
2022-02-16,49.29577
2022-02-17,40.14084
2022-02-18,46.47887
2022-02-19,39.43661
2022-02-20,41.19718
2022-02-21,49.64788
2022-02-22,54.92957
2022-02-23,46.12676
2022-02-24,45.07042
2022-02-25,38.73239
2022-02-26,41.54929
2022-02-27,36.2676
2022-02-28,50.70422
2022-03-01,33.80281
2022-03-02,47.88732
2022-03-03,49.64788
2022-03-04,41.54929
2022-03-05,29.22535
2022-03-06,32.04225
2022-03-07,43.66197
2022-03-08,50.70422
2022-03-09,26.40845
2022-03-10,47.88732
2022-03-11,39.43661
2022-03-12,20.42253
2022-03-13,28.52112
2022-03-14,45.77464
2022-03-15,40.14084
2022-03-16,50.70422
2022-03-17,46.12676
2022-03-18,46.83098
2022-03-19,34.50704
2022-03-20,35.56338
2022-03-21,50.0
2022-03-22,41.9014
2022-03-23,41.9014
2022-03-24,48.23943
2022-03-25,46.47887
2022-03-26,35.91549
2022-03-27,33.09859
2022-03-28,48.59154
2022-03-29,55.6338
2022-03-30,44.7183
2022-03-31,42.25352
2022-04-01,37.32394
2022-04-02,26.05633
2022-04-03,33.80281
2022-04-04,56.33802
2022-04-05,40.84507
2022-04-06,55.28169
2022-04-07,51.05633
2022-04-08,47.88732
2022-04-09,28.52112
2022-04-10,29.92957
2022-04-11,47.88732
2022-04-12,44.7183
2022-04-13,42.60563
2022-04-14,47.88732
2022-04-15,38.38028
2022-04-16,26.05633
2022-04-17,28.87323
2022-04-18,60.91549
2022-04-19,46.83098
2022-04-20,44.36619
2022-04-21,47.18309
2022-04-22,40.14084
2022-04-23,37.67605
2022-04-24,29.92957
2022-04-25,47.18309
2022-04-26,47.53521
2022-04-27,45.07042
2022-04-28,40.49295
2022-04-29,41.54929
2022-04-30,27.46478
2022-05-01,27.46478
2022-05-02,46.47887
2022-05-03,45.77464
2022-05-04,39.0845
2022-05-05,30.98591
2022-05-06,44.36619
2022-05-07,36.2676
2022-05-08,39.43661
2022-05-09,51.76056
2022-05-10,53.52112
2022-05-11,48.94366
2022-05-12,49.29577
2022-05-13,38.73239
2022-05-14,32.74647
2022-05-15,36.97183
2022-05-16,82.74647
2022-05-17,66.54929
2022-05-18,51.40845
2022-05-19,48.94366
2022-05-20,51.40845
2022-05-21,27.46478
2022-05-22,31.69014
2022-05-23,54.22535
2022-05-24,51.05633
2022-05-25,37.32394
2022-05-26,53.16901
2022-05-27,45.42253
2022-05-28,33.4507
2022-05-29,38.38028
2022-05-30,53.52112
2022-05-31,38.38028
2022-06-01,27.11267
2022-06-02,33.80281
2022-06-03,38.38028
2022-06-04,32.39436
2022-06-05,33.80281
2022-06-06,40.49295
2022-06-07,65.84507
2022-06-08,43.30985
2022-06-09,41.19718
2022-06-10,40.14084
2022-06-11,31.69014
2022-06-12,41.9014
2022-06-13,52.46478
2022-06-14,53.16901
2022-06-15,46.83098
2022-06-16,57.39436
2022-06-17,49.29577
2022-06-18,23.94366
2022-06-19,44.36619
2022-06-20,45.77464
2022-06-21,70.42253
2022-06-22,54.57746
2022-06-23,48.94366
2022-06-24,41.9014
2022-06-25,29.57746
2022-06-26,24.29577
2022-06-27,44.36619
2022-06-28,46.47887
2022-06-29,51.76056
2022-06-30,42.25352
2022-07-01,38.02816
2022-07-02,27.46478
2022-07-03,30.98591
2022-07-04,51.05633
2022-07-05,36.61971
2022-07-06,46.47887
2022-07-07,43.66197
2022-07-08,58.80281
2022-07-09,36.61971
2022-07-10,38.02816
2022-07-11,53.52112
2022-07-12,58.80281
2022-07-13,45.77464
2022-07-14,49.29577
2022-07-15,59.15492
2022-07-16,29.22535
2022-07-17,35.91549
2022-07-18,55.28169
2022-07-19,54.22535
2022-07-20,56.33802
2022-07-21,47.88732
2022-07-22,43.66197
2022-07-23,35.56338
2022-07-24,40.49295
2022-07-25,62.67605
2022-07-26,51.76056
2022-07-27,49.64788
2022-07-28,58.09859
2022-07-29,41.9014
2022-07-30,24.29577
2022-07-31,31.69014
2022-08-01,58.09859
2022-08-02,46.83098
2022-08-03,49.29577
2022-08-04,41.19718
2022-08-05,34.50704
2022-08-06,30.98591
2022-08-07,30.98591
2022-08-08,54.22535
2022-08-09,42.95774
2022-08-10,40.84507
2022-08-11,34.50704
2022-08-12,38.73239
2022-08-13,28.87323
2022-08-14,32.04225
2022-08-15,28.16901
2022-08-16,54.57746
2022-08-17,38.73239
2022-08-18,41.19718
2022-08-19,35.56338
2022-08-20,30.6338
2022-08-21,34.85915
2022-08-22,46.47887
2022-08-23,44.7183
2022-08-24,46.12676
2022-08-25,40.84507
2022-08-26,41.54929
2022-08-27,28.52112
2022-08-28,34.50704
2022-08-29,50.35211
2022-08-30,48.59154
2022-08-31,42.25352
2022-09-01,48.94366
2022-09-02,42.60563
2022-09-03,32.39436
2022-09-04,30.28169
2022-09-05,38.38028
2022-09-06,40.49295
2022-09-07,39.78873
2022-09-08,29.57746
2022-09-09,36.2676
2022-09-10,42.95774
2022-09-11,43.66197
2022-09-12,100.0
2022-09-13,75.70422
2022-09-14,65.14084
2022-09-15,58.4507
2022-09-16,54.22535
2022-09-17,45.42253
2022-09-18,38.73239
2022-09-19,65.84507
2022-09-20,69.7183
2022-09-21,57.04225
2022-09-22,63.38028
2022-09-23,40.14084
2022-09-24,25.0
2022-09-25,29.92957
2022-09-26,43.30985
2022-09-27,41.54929
2022-09-28,43.30985
2022-09-29,45.07042
2022-09-30,33.4507
2022-10-01,31.33802
2022-10-02,33.09859
2022-10-03,35.91549
2022-10-04,54.22535
2022-10-05,48.59154
2022-10-06,42.95774
2022-10-07,35.21126
2022-10-08,26.05633
2022-10-09,33.09859
2022-10-10,30.98591
2022-10-11,31.69014
2022-10-12,30.6338
2022-10-13,36.2676
2022-10-14,28.87323
2022-10-15,26.05633
2022-10-16,26.76056
2022-10-17,32.04225
2022-10-18,37.67605
2022-10-19,40.84507
2022-10-20,28.16901
2022-10-21,34.15492
2022-10-22,23.59154
2022-10-23,19.01408
2022-10-24,33.4507
2022-10-25,30.6338
2022-10-26,31.33802
2022-10-27,38.38028
2022-10-28,30.28169
2022-10-29,20.77464
2022-10-30,24.64788
2022-10-31,35.56338
2022-11-01,32.04225
2022-11-02,33.4507
2022-11-03,32.74647
2022-11-04,26.76056
2022-11-05,21.47887
2022-11-06,23.59154
2022-11-07,36.97183
2022-11-08,33.4507
2022-11-09,34.15492
2022-11-10,38.73239
2022-11-11,31.69014
2022-11-12,19.7183
2022-11-13,26.76056
2022-11-14,40.84507
2022-11-15,36.97183
2022-11-16,32.04225
2022-11-17,33.4507
2022-11-18,29.57746
2022-11-19,21.12676
2022-11-20,28.16901
2022-11-21,36.2676
2022-11-22,29.57746
2022-11-23,32.39436
2022-11-24,30.98591
2022-11-25,31.33802
2022-11-26,23.59154
2022-11-27,22.18309
2022-11-28,38.73239
2022-11-29,39.0845
2022-11-30,27.11267
2022-12-01,31.33802
2022-12-02,24.29577
2022-12-03,15.14084
2022-12-04,20.07042
2022-12-05,34.50704
2022-12-06,39.43661
2022-12-07,38.38028
2022-12-08,36.61971
2022-12-09,35.21126
2022-12-10,28.87323
2022-12-11,22.53521
2022-12-12,42.95774
2022-12-13,41.9014
2022-12-14,39.43661
2022-12-15,38.02816
2022-12-16,27.46478
2022-12-17,20.07042
2022-12-18,25.35211
2022-12-19,39.78873
2022-12-20,37.67605
2022-12-21,35.21126
2022-12-22,32.39436
2022-12-23,20.42253
2022-12-24,21.12676
2022-12-25,33.4507
2022-12-26,44.36619
2022-12-27,38.73239
2022-12-28,36.2676
2022-12-29,38.73239
2022-12-30,26.05633
2022-12-31,19.36619
2023-01-01,27.8169
2023-01-02,42.25352
2023-01-03,33.4507
2023-01-04,28.87323
2023-01-05,29.57746
2023-01-06,32.74647
2023-01-07,27.46478
2023-01-08,24.64788
2023-01-09,47.18309
2023-01-10,42.25352
2023-01-11,34.50704
2023-01-12,31.69014
2023-01-13,34.50704
2023-01-14,33.80281
2023-01-15,28.87323
2023-01-16,39.0845
2023-01-17,41.9014
2023-01-18,39.43661
2023-01-19,34.50704
2023-01-20,20.07042
2023-01-21,35.21126
2023-01-22,31.33802
2023-01-23,36.61971
2023-01-24,41.9014
2023-01-25,50.0
2023-01-26,42.60563
2023-01-27,43.30985
2023-01-28,29.92957
2023-01-29,28.16901
2023-01-30,44.7183
2023-01-31,30.98591
2023-02-01,44.01408
2023-02-02,40.49295
2023-02-03,29.92957
2023-02-04,17.25352
2023-02-05,27.46478
2023-02-06,36.97183
2023-02-07,44.7183
2023-02-08,44.7183
2023-02-09,34.85915
2023-02-10,31.33802
2023-02-11,25.35211
2023-02-12,25.70422
2023-02-13,48.23943
2023-02-14,35.21126
2023-02-15,38.73239
2023-02-16,31.33802
2023-02-17,31.33802
2023-02-18,23.23943
2023-02-19,21.83098
2023-02-20,31.33802
2023-02-21,37.32394
2023-02-22,36.2676
2023-02-23,29.22535
2023-02-24,28.52112
2023-02-25,18.66197
2023-02-26,17.95774
2023-02-27,39.43661
2023-02-28,29.22535
2023-03-01,27.8169
2023-03-02,32.74647
2023-03-03,26.76056
2023-03-04,21.12676
2023-03-05,21.12676
2023-03-06,39.0845
2023-03-07,30.98591
2023-03-08,31.33802
2023-03-09,30.6338
2023-03-10,28.16901
2023-03-11,16.9014
2023-03-12,22.53521
2023-03-13,30.98591
2023-03-14,35.21126
2023-03-15,29.92957
2023-03-16,30.98591
2023-03-17,28.16901
2023-03-18,26.40845
2023-03-19,15.84507
2023-03-20,30.6338
2023-03-21,25.35211
2023-03-22,37.67605
2023-03-23,34.15492
2023-03-24,26.05633
2023-03-25,17.95774
2023-03-26,19.7183
2023-03-27,35.56338
2023-03-28,29.57746
2023-03-29,28.87323
2023-03-30,31.69014
2023-03-31,21.12676
2023-04-01,25.70422
2023-04-02,14.43661
2023-04-03,32.39436
2023-04-04,24.64788
2023-04-05,30.6338
2023-04-06,26.05633
2023-04-07,28.52112
2023-04-08,17.95774
2023-04-09,16.54929
2023-04-10,27.46478
2023-04-11,37.67605
2023-04-12,24.64788
2023-04-13,28.52112
2023-04-14,28.52112
2023-04-15,19.36619
2023-04-16,20.77464
2023-04-17,31.33802
2023-04-18,33.4507
2023-04-19,23.59154
2023-04-20,28.52112
2023-04-21,25.0
2023-04-22,19.01408
2023-04-23,16.54929
2023-04-24,33.4507
2023-04-25,28.16901
2023-04-26,22.53521
2023-04-27,24.29577
2023-04-28,28.52112
2023-04-29,17.60563
2023-04-30,21.83098
2023-05-01,28.52112
2023-05-02,26.40845
2023-05-03,25.70422
2023-05-04,34.85915
2023-05-05,23.23943
2023-05-06,20.42253
2023-05-07,24.64788
2023-05-08,33.80281
2023-05-09,36.61971
2023-05-10,24.64788
2023-05-11,27.8169
2023-05-12,30.28169
2023-05-13,16.54929
2023-05-14,25.35211
2023-05-15,32.74647
2023-05-16,34.85915
2023-05-17,36.2676
2023-05-18,32.04225
2023-05-19,29.92957
2023-05-20,15.49295
2023-05-21,24.29577
2023-05-22,41.19718
2023-05-23,34.50704
2023-05-24,27.11267
2023-05-25,26.05633
2023-05-26,28.87323
2023-05-27,16.54929
2023-05-28,21.12676
2023-05-29,23.59154
