date,헤지펀드
2021-02-14,3.79524
2021-02-15,3.44326
2021-02-16,5.01186
2021-02-17,5.81528
2021-02-18,3.88706
2021-02-19,3.38204
2021-02-20,2.57862
2021-02-21,2.87703
2021-02-22,3.33613
2021-02-23,3.38204
2021-02-24,3.03772
2021-02-25,3.68811
2021-02-26,5.04246
2021-02-27,3.96357
2021-02-28,2.83112
2021-03-01,2.71635
2021-03-02,2.69339
2021-03-03,2.80817
2021-03-04,3.03772
2021-03-05,2.64748
2021-03-06,2.76226
2021-03-07,5.0042
2021-03-08,3.24431
2021-03-09,3.6269
2021-03-10,3.35144
2021-03-11,2.95355
2021-03-12,2.83877
2021-03-13,2.11186
2021-03-14,2.13482
2021-03-15,2.34907
2021-03-16,3.60394
2021-03-17,2.56331
2021-03-18,2.24194
2021-03-19,2.44854
2021-03-20,1.95883
2021-03-21,1.95118
2021-03-22,2.27255
2021-03-23,2.37202
2021-03-24,2.16542
2021-03-25,3.84115
2021-03-26,2.13482
2021-03-27,2.08891
2021-03-28,2.25724
2021-03-29,3.87175
2021-03-30,9.52636
2021-03-31,5.74642
2021-04-01,3.84115
2021-04-02,2.39498
2021-04-03,2.54036
2021-04-04,2.35672
2021-04-05,2.83877
2021-04-06,2.39498
2021-04-07,2.25724
2021-04-08,2.40263
2021-04-09,2.63218
2021-04-10,2.35672
2021-04-11,2.31846
2021-04-12,2.70104
2021-04-13,2.32611
2021-04-14,2.31846
2021-04-15,2.43323
2021-04-16,2.15012
2021-04-17,2.02004
2021-04-18,2.2802
2021-04-19,2.81582
2021-04-20,2.76991
2021-04-21,3.05302
2021-04-22,2.11951
2021-04-23,2.06595
2021-04-24,1.70632
2021-04-25,1.69867
2021-04-26,1.95118
2021-04-27,1.90527
2021-04-28,2.2802
2021-04-29,2.10421
2021-04-30,1.8364
2021-05-01,1.31609
2021-05-02,1.50738
2021-05-03,2.23429
2021-05-04,1.90527
2021-05-05,1.88996
2021-05-06,2.00474
2021-05-07,2.53271
2021-05-08,2.41793
2021-05-09,2.043
2021-05-10,2.03535
2021-05-11,1.8364
2021-05-12,2.31846
2021-05-13,3.1831
2021-05-14,3.48152
2021-05-15,2.0736
2021-05-16,2.28785
2021-05-17,2.85408
2021-05-18,2.43323
2021-05-19,2.59392
2021-05-20,4.59101
2021-05-21,3.17545
2021-05-22,2.2955
2021-05-23,2.38732
2021-05-24,3.69576
2021-05-25,10.10788
2021-05-26,4.30025
2021-05-27,3.67281
2021-05-28,3.04537
2021-05-29,2.01239
2021-05-30,2.33376
2021-05-31,2.47914
2021-06-01,2.12717
2021-06-02,2.24959
2021-06-03,2.50975
2021-06-04,2.24194
2021-06-05,1.69867
2021-06-06,1.8364
2021-06-07,2.15012
2021-06-08,2.21899
2021-06-09,2.60157
2021-06-10,2.12717
2021-06-11,2.03535
2021-06-12,1.69102
2021-06-13,1.69867
2021-06-14,1.79814
2021-06-15,2.98416
2021-06-16,2.11186
2021-06-17,1.73693
2021-06-18,1.91292
2021-06-19,1.69102
2021-06-20,1.5839
2021-06-21,2.18838
2021-06-22,2.32611
2021-06-23,2.34907
2021-06-24,2.01239
2021-06-25,2.01239
2021-06-26,1.40026
2021-06-27,1.30078
2021-06-28,1.8211
2021-06-29,2.02004
2021-06-30,1.62981
2021-07-01,2.74695
2021-07-02,1.82875
2021-07-03,1.06358
2021-07-04,1.43851
2021-07-05,1.57624
2021-07-06,1.40026
2021-07-07,1.46147
2021-07-08,1.44617
2021-07-09,1.30843
2021-07-10,1.04063
2021-07-11,0.9335
2021-07-12,1.46147
2021-07-13,1.49208
2021-07-14,1.59155
2021-07-15,1.72163
2021-07-16,1.49973
2021-07-17,1.16305
2021-07-18,1.17836
2021-07-19,1.40791
2021-07-20,1.80579
2021-07-21,1.67572
2021-07-22,1.56859
2021-07-23,1.27783
2021-07-24,1.20896
2021-07-25,1.34669
2021-07-26,1.66806
2021-07-27,1.30078
2021-07-28,1.41556
2021-07-29,1.56094
2021-07-30,1.07888
2021-07-31,1.46912
2021-08-01,1.19366
2021-08-02,1.49973
2021-08-03,1.71397
2021-08-04,1.69867
2021-08-05,2.10421
2021-08-06,1.54564
2021-08-07,1.38495
2021-08-08,1.49208
2021-08-09,1.56859
2021-08-10,1.60685
2021-08-11,1.89762
2021-08-12,2.05065
2021-08-13,2.09656
2021-08-14,2.08126
2021-08-15,1.79049
2021-08-16,1.99709
2021-08-17,2.50975
2021-08-18,3.00711
2021-08-19,2.22664
2021-08-20,1.74458
2021-08-21,2.37202
2021-08-22,1.96648
2021-08-23,2.11951
2021-08-24,2.59392
2021-08-25,2.53271
2021-08-26,2.49445
2021-08-27,2.22664
2021-08-28,1.72928
2021-08-29,1.8364
2021-08-30,2.0583
2021-08-31,2.57096
2021-09-01,2.53271
2021-09-02,1.86701
2021-09-03,1.72163
2021-09-04,1.35434
2021-09-05,1.97413
2021-09-06,2.043
2021-09-07,2.10421
2021-09-08,2.67809
2021-09-09,3.01476
2021-09-10,2.84643
2021-09-11,1.79814
2021-09-12,1.92822
2021-09-13,2.69339
2021-09-14,2.08126
2021-09-15,1.84405
2021-09-16,2.4868
2021-09-17,2.33376
2021-09-18,1.54564
2021-09-19,1.54564
2021-09-20,1.42321
2021-09-21,1.44617
2021-09-22,1.88996
2021-09-23,1.89762
2021-09-24,1.82875
2021-09-25,1.23192
2021-09-26,1.59155
2021-09-27,1.71397
2021-09-28,1.79049
2021-09-29,1.91292
2021-09-30,1.49208
2021-10-01,1.68337
2021-10-02,1.79049
2021-10-03,1.64511
2021-10-04,2.13482
2021-10-05,2.043
2021-10-06,2.14247
2021-10-07,2.83877
2021-10-08,1.92057
2021-10-09,1.68337
2021-10-10,1.54564
2021-10-11,2.03535
2021-10-12,1.97413
2021-10-13,2.02004
2021-10-14,1.85171
2021-10-15,1.84405
2021-10-16,1.5992
2021-10-17,1.66806
2021-10-18,1.92057
2021-10-19,1.69867
2021-10-20,1.98178
2021-10-21,1.98944
2021-10-22,1.52268
2021-10-23,1.33904
2021-10-24,1.74458
2021-10-25,1.95883
2021-10-26,2.043
2021-10-27,1.72928
2021-10-28,1.8211
2021-10-29,1.43086
2021-10-30,1.42321
2021-10-31,1.18601
2021-11-01,1.3773
2021-11-02,1.67572
2021-11-03,1.88231
2021-11-04,1.82875
2021-11-05,1.45382
2021-11-06,1.04063
2021-11-07,1.62215
2021-11-08,2.14247
2021-11-09,1.82875
2021-11-10,1.78284
2021-11-11,1.49208
2021-11-12,1.34669
2021-11-13,1.18601
2021-11-14,1.49208
2021-11-15,1.50738
2021-11-16,2.09656
2021-11-17,1.88231
2021-11-18,1.69867
2021-11-19,1.48442
2021-11-20,1.23957
2021-11-21,1.25487
2021-11-22,1.92822
2021-11-23,1.69102
2021-11-24,1.67572
2021-11-25,1.72928
2021-11-26,1.65276
2021-11-27,1.05593
2021-11-28,1.35434
2021-11-29,1.88996
2021-11-30,1.64511
2021-12-01,1.82875
2021-12-02,1.63746
2021-12-03,1.42321
2021-12-04,1.07123
2021-12-05,1.43851
2021-12-06,1.63746
2021-12-07,1.79814
2021-12-08,2.01239
2021-12-09,2.27255
2021-12-10,1.64511
2021-12-11,1.49973
2021-12-12,1.27018
2021-12-13,1.60685
2021-12-14,1.5992
2021-12-15,1.92057
2021-12-16,1.49208
2021-12-17,1.79814
2021-12-18,1.47677
2021-12-19,1.23957
2021-12-20,1.76754
2021-12-21,2.00474
2021-12-22,1.68337
2021-12-23,4.38442
2021-12-24,2.36437
2021-12-25,1.18601
2021-12-26,1.18601
2021-12-27,1.362
2021-12-28,2.043
2021-12-29,1.88231
2021-12-30,1.70632
2021-12-31,1.67572
2022-01-01,2.00474
2022-01-02,2.25724
2022-01-03,2.50975
2022-01-04,2.34907
2022-01-05,2.2649
2022-01-06,2.21133
2022-01-07,2.62453
2022-01-08,2.2649
2022-01-09,2.01239
2022-01-10,2.13482
2022-01-11,1.80579
2022-01-12,1.75223
2022-01-13,2.11186
2022-01-14,1.90527
2022-01-15,1.60685
2022-01-16,1.8364
2022-01-17,1.93587
2022-01-18,2.28785
2022-01-19,2.22664
2022-01-20,2.21899
2022-01-21,1.86701
2022-01-22,3.1984
2022-01-23,2.20368
2022-01-24,2.24959
2022-01-25,1.92057
2022-01-26,2.21133
2022-01-27,2.46384
2022-01-28,2.53271
2022-01-29,2.12717
2022-01-30,2.32611
2022-01-31,1.90527
2022-02-01,1.62981
2022-02-02,2.19603
2022-02-03,2.33376
2022-02-04,2.2802
2022-02-05,2.23429
2022-02-06,2.02004
2022-02-07,2.21899
2022-02-08,2.21899
2022-02-09,1.85936
2022-02-10,2.20368
2022-02-11,1.84405
2022-02-12,1.71397
2022-02-13,1.66041
2022-02-14,2.15777
2022-02-15,2.37202
2022-02-16,1.64511
2022-02-17,2.08126
2022-02-18,1.91292
2022-02-19,1.85936
2022-02-20,1.62215
2022-02-21,2.043
2022-02-22,1.98178
2022-02-23,2.38732
2022-02-24,1.86701
2022-02-25,1.3926
2022-02-26,1.3773
2022-02-27,1.57624
2022-02-28,1.08654
2022-03-01,1.26252
2022-03-02,1.3926
2022-03-03,1.64511
2022-03-04,1.31609
2022-03-05,1.27018
2022-03-06,1.35434
2022-03-07,1.62981
2022-03-08,1.72163
2022-03-09,1.30078
2022-03-10,1.362
2022-03-11,1.56094
2022-03-12,1.34669
2022-03-13,1.80579
2022-03-14,1.84405
2022-03-15,2.11186
2022-03-16,2.00474
2022-03-17,1.81345
2022-03-18,1.5992
2022-03-19,1.51503
2022-03-20,1.75988
2022-03-21,1.69867
2022-03-22,2.09656
2022-03-23,2.08126
2022-03-24,1.90527
2022-03-25,1.98944
2022-03-26,1.49208
2022-03-27,1.43086
2022-03-28,1.50738
2022-03-29,1.60685
2022-03-30,1.51503
2022-03-31,1.55329
2022-04-01,1.24722
2022-04-02,0.85698
2022-04-03,1.09419
2022-04-04,1.8364
2022-04-05,1.62981
2022-04-06,1.47677
2022-04-07,1.50738
2022-04-08,1.29313
2022-04-09,1.1554
2022-04-10,1.65276
2022-04-11,1.52268
2022-04-12,2.00474
2022-04-13,1.8211
2022-04-14,1.63746
2022-04-15,1.33904
2022-04-16,1.08654
2022-04-17,1.44617
2022-04-18,1.53799
2022-04-19,2.20368
2022-04-20,1.80579
2022-04-21,1.62981
2022-04-22,1.56094
2022-04-23,1.13245
2022-04-24,1.43851
2022-04-25,1.72163
2022-04-26,1.70632
2022-04-27,1.78284
2022-04-28,2.02004
2022-04-29,1.68337
2022-04-30,1.32374
2022-05-01,1.28548
2022-05-02,1.66041
2022-05-03,1.76754
2022-05-04,1.72928
2022-05-05,1.40791
2022-05-06,1.75988
2022-05-07,1.28548
2022-05-08,1.25487
2022-05-09,1.40791
2022-05-10,2.08126
2022-05-11,2.23429
2022-05-12,3.35909
2022-05-13,3.38204
2022-05-14,2.21899
2022-05-15,1.71397
2022-05-16,2.5174
2022-05-17,2.2955
2022-05-18,2.58627
2022-05-19,3.36674
2022-05-20,2.79286
2022-05-21,1.77519
2022-05-22,1.90527
2022-05-23,1.95118
2022-05-24,1.92057
2022-05-25,2.44089
2022-05-26,2.70104
2022-05-27,1.8364
2022-05-28,1.49973
2022-05-29,1.46147
2022-05-30,1.69867
2022-05-31,1.67572
2022-06-01,1.45382
2022-06-02,1.56859
2022-06-03,1.42321
2022-06-04,1.18601
2022-06-05,1.08654
2022-06-06,1.31609
2022-06-07,1.53799
2022-06-08,1.73693
2022-06-09,1.85936
2022-06-10,1.90527
2022-06-11,1.81345
2022-06-12,1.60685
2022-06-13,1.69102
2022-06-14,1.73693
2022-06-15,2.10421
2022-06-16,1.8364
2022-06-17,2.11186
2022-06-18,1.85936
2022-06-19,2.22664
2022-06-20,2.40263
2022-06-21,1.77519
2022-06-22,1.80579
2022-06-23,1.89762
2022-06-24,1.79049
2022-06-25,0.94881
2022-06-26,0.97941
2022-06-27,1.49973
2022-06-28,2.60922
2022-06-29,1.82875
2022-06-30,5.448
2022-07-01,2.2649
2022-07-02,1.23192
2022-07-03,1.31609
2022-07-04,1.92822
2022-07-05,1.8211
2022-07-06,1.8211
2022-07-07,2.89999
2022-07-08,1.59155
2022-07-09,0.94881
2022-07-10,0.97176
2022-07-11,1.3926
2022-07-12,1.75223
2022-07-13,1.46147
2022-07-14,1.47677
2022-07-15,1.3926
2022-07-16,0.65804
2022-07-17,0.99472
2022-07-18,1.21661
2022-07-19,1.04828
2022-07-20,0.99472
2022-07-21,1.07123
2022-07-22,0.83403
2022-07-23,0.68865
2022-07-24,0.86464
2022-07-25,1.02532
2022-07-26,1.62215
2022-07-27,0.95646
2022-07-28,0.94881
2022-07-29,0.75751
2022-07-30,0.68865
2022-07-31,0.77282
2022-08-01,1.19366
2022-08-02,17.39995
2022-08-03,12.68651
2022-08-04,3.58864
2022-08-05,3.51977
2022-08-06,1.75988
2022-08-07,2.40263
2022-08-08,1.71397
2022-08-09,1.88231
2022-08-10,1.43851
2022-08-11,1.42321
2022-08-12,1.75223
2022-08-13,1.27018
2022-08-14,1.27018
2022-08-15,1.8364
2022-08-16,1.73693
2022-08-17,1.50738
2022-08-18,1.46912
2022-08-19,1.51503
2022-08-20,1.33139
2022-08-21,2.49445
2022-08-22,4.13956
2022-08-23,6.80235
2022-08-24,9.85538
2022-08-25,3.97888
2022-08-26,2.70104
2022-08-27,2.36437
2022-08-28,1.88231
2022-08-29,3.50447
2022-08-30,1.98944
2022-08-31,3.05302
2022-09-01,2.86938
2022-09-02,1.79049
2022-09-03,1.22427
2022-09-04,1.46147
2022-09-05,1.77519
2022-09-06,1.68337
2022-09-07,1.82875
2022-09-08,1.53799
2022-09-09,0.65039
2022-09-10,0.71925
2022-09-11,0.91055
2022-09-12,1.1401
2022-09-13,2.31846
2022-09-14,1.85171
2022-09-15,1.86701
2022-09-16,2.78521
2022-09-17,1.5992
2022-09-18,1.23192
2022-09-19,1.78284
2022-09-20,2.0583
2022-09-21,1.96648
2022-09-22,2.08126
2022-09-23,2.30316
2022-09-24,1.31609
2022-09-25,1.29313
2022-09-26,2.043
2022-09-27,1.70632
2022-09-28,2.18838
2022-09-29,2.24194
2022-09-30,2.18838
2022-10-01,1.79814
2022-10-02,1.6145
2022-10-03,2.01239
2022-10-04,1.80579
2022-10-05,2.83112
2022-10-06,3.61159
2022-10-07,2.41028
2022-10-08,1.59155
2022-10-09,1.25487
2022-10-10,1.57624
2022-10-11,2.08126
2022-10-12,2.34141
2022-10-13,1.95118
2022-10-14,2.22664
2022-10-15,1.81345
2022-10-16,1.85936
2022-10-17,1.97413
2022-10-18,1.69102
2022-10-19,1.75223
2022-10-20,1.72928
2022-10-21,1.73693
2022-10-22,1.50738
2022-10-23,1.74458
2022-10-24,1.84405
2022-10-25,2.34907
2022-10-26,1.95118
2022-10-27,1.73693
2022-10-28,2.03535
2022-10-29,2.23429
2022-10-30,1.46147
2022-10-31,1.8364
2022-11-01,2.043
2022-11-02,2.02004
2022-11-03,2.21899
2022-11-04,2.83112
2022-11-05,1.92822
2022-11-06,1.59155
2022-11-07,2.0583
2022-11-08,1.95883
2022-11-09,1.90527
2022-11-10,1.88996
2022-11-11,2.42558
2022-11-12,2.02004
2022-11-13,1.87466
2022-11-14,2.55566
2022-11-15,2.30316
2022-11-16,1.88996
2022-11-17,1.8211
2022-11-18,1.56094
2022-11-19,1.27783
2022-11-20,1.59155
2022-11-21,1.95883
2022-11-22,2.12717
2022-11-23,2.0736
2022-11-24,2.10421
2022-11-25,1.74458
2022-11-26,1.86701
2022-11-27,5.17254
2022-11-28,6.32029
2022-11-29,3.79524
2022-11-30,3.22901
2022-12-01,2.00474
2022-12-02,2.89999
2022-12-03,1.50738
2022-12-04,1.97413
2022-12-05,1.97413
2022-12-06,1.53799
2022-12-07,2.18073
2022-12-08,2.44854
2022-12-09,1.82875
2022-12-10,1.64511
2022-12-11,2.02769
2022-12-12,2.36437
2022-12-13,2.61687
2022-12-14,2.13482
2022-12-15,1.72928
2022-12-16,1.8364
2022-12-17,1.34669
2022-12-18,1.24722
2022-12-19,1.76754
2022-12-20,1.70632
2022-12-21,1.95883
2022-12-22,2.21899
2022-12-23,1.75988
2022-12-24,1.20896
2022-12-25,1.14775
2022-12-26,1.53799
2022-12-27,1.42321
2022-12-28,1.59155
2022-12-29,1.72163
2022-12-30,1.42321
2022-12-31,0.92585
2023-01-01,1.06358
2023-01-02,1.92822
2023-01-03,1.78284
2023-01-04,1.38495
2023-01-05,1.50738
2023-01-06,1.38495
2023-01-07,1.49973
2023-01-08,1.5839
2023-01-09,1.56859
2023-01-10,1.60685
2023-01-11,1.43086
2023-01-12,1.57624
2023-01-13,1.43851
2023-01-14,1.86701
2023-01-15,1.85936
2023-01-16,1.57624
2023-01-17,1.51503
2023-01-18,1.49208
2023-01-19,1.62981
2023-01-20,1.00237
2023-01-21,1.03297
2023-01-22,1.00237
2023-01-23,1.17836
2023-01-24,1.68337
2023-01-25,1.64511
2023-01-26,1.69102
2023-01-27,1.70632
2023-01-28,1.20896
2023-01-29,1.81345
2023-01-30,1.76754
2023-01-31,1.62981
2023-02-01,1.55329
2023-02-02,1.41556
2023-02-03,2.14247
2023-02-04,2.32611
2023-02-05,1.44617
2023-02-06,2.10421
2023-02-07,1.89762
2023-02-08,1.84405
2023-02-09,1.72928
2023-02-10,3.54273
2023-02-11,3.84115
2023-02-12,2.14247
2023-02-13,2.15012
2023-02-14,2.21899
2023-02-15,2.37967
2023-02-16,1.98178
2023-02-17,1.67572
2023-02-18,1.30843
2023-02-19,1.33139
2023-02-20,1.69102
2023-02-21,1.79814
2023-02-22,1.79814
2023-02-23,1.33904
2023-02-24,1.40026
2023-02-25,1.01002
2023-02-26,1.02532
2023-02-27,1.6145
2023-02-28,1.22427
2023-03-01,1.07123
2023-03-02,1.36965
2023-03-03,1.27783
2023-03-04,0.96411
2023-03-05,1.35434
2023-03-06,1.40791
2023-03-07,1.74458
2023-03-08,2.00474
2023-03-09,1.54564
2023-03-10,1.26252
2023-03-11,0.78812
2023-03-12,0.84933
2023-03-13,1.66041
2023-03-14,1.33139
2023-03-15,1.60685
2023-03-16,1.43086
2023-03-17,1.10184
2023-03-18,0.91055
2023-03-19,1.01002
2023-03-20,1.46912
2023-03-21,1.67572
2023-03-22,1.52268
2023-03-23,1.32374
2023-03-24,1.48442
2023-03-25,0.99472
2023-03-26,1.33904
2023-03-27,2.00474
2023-03-28,1.65276
2023-03-29,1.5992
2023-03-30,1.59155
2023-03-31,1.46147
2023-04-01,0.77282
2023-04-02,1.17836
2023-04-03,1.16305
2023-04-04,1.20896
2023-04-05,1.63746
2023-04-06,2.21133
2023-04-07,1.8364
2023-04-08,0.84168
2023-04-09,1.10949
2023-04-10,1.31609
2023-04-11,1.5839
2023-04-12,2.15777
2023-04-13,1.95118
2023-04-14,1.3926
2023-04-15,1.04828
2023-04-16,1.1554
2023-04-17,1.49973
2023-04-18,1.68337
2023-04-19,1.57624
2023-04-20,1.16305
2023-04-21,1.12479
2023-04-22,1.1401
2023-04-23,1.10949
2023-04-24,1.32374
2023-04-25,1.46912
2023-04-26,1.70632
2023-04-27,1.35434
2023-04-28,1.23192
2023-04-29,1.46912
2023-04-30,1.07123
2023-05-01,1.51503
2023-05-02,1.26252
2023-05-03,1.45382
2023-05-04,1.23957
2023-05-05,1.28548
2023-05-06,1.03297
2023-05-07,1.1554
2023-05-08,1.20131
2023-05-09,1.50738
2023-05-10,1.45382
2023-05-11,1.52268
2023-05-12,1.1707
2023-05-13,0.97941
2023-05-14,0.99472
2023-05-15,1.46147
2023-05-16,1.28548
2023-05-17,1.54564
2023-05-18,1.33139
2023-05-19,1.32374
2023-05-20,1.03297
2023-05-21,1.10184
2023-05-22,1.50738
2023-05-23,1.66041
2023-05-24,1.94353
2023-05-25,1.24722
2023-05-26,1.10949
2023-05-27,1.06358
2023-05-28,0.99472
2023-05-29,1.14775
