date,오늘순금시세
2022-02-14,49.0939
2022-02-15,60.79077
2022-02-16,52.51235
2022-02-17,49.25864
2022-02-18,48.68204
2022-02-19,32.82537
2022-02-20,28.58319
2022-02-21,48.47611
2022-02-22,49.75288
2022-02-23,51.64744
2022-02-24,82.82537
2022-02-25,75.04118
2022-02-26,43.32784
2022-02-27,38.55024
2022-02-28,54.11861
2022-03-01,40.40362
2022-03-02,56.67215
2022-03-03,50.16474
2022-03-04,52.75947
2022-03-05,35.50247
2022-03-06,35.58484
2022-03-07,65.1565
2022-03-08,66.30971
2022-03-09,46.33443
2022-03-10,51.64744
2022-03-11,52.14168
2022-03-12,37.97364
2022-03-13,31.46622
2022-03-14,49.34102
2022-03-15,46.66392
2022-03-16,44.11037
2022-03-17,44.48105
2022-03-18,45.18121
2022-03-19,28.78912
2022-03-20,24.75288
2022-03-21,40.85667
2022-03-22,41.39209
2022-03-23,40.1565
2022-03-24,40.03294
2022-03-25,37.4794
2022-03-26,28.37726
2022-03-27,23.72322
2022-03-28,37.56177
2022-03-29,34.30807
2022-03-30,36.36738
2022-03-31,34.47281
2022-04-01,34.96705
2022-04-02,23.14662
2022-04-03,20.05766
2022-04-04,31.26029
2022-04-05,29.85996
2022-04-06,31.21911
2022-04-07,32.33113
2022-04-08,25.90609
2022-04-09,20.38714
2022-04-10,18.90444
2022-04-11,34.59637
2022-04-12,33.69028
2022-04-13,34.06095
2022-04-14,32.94892
2022-04-15,31.01317
2022-04-16,19.89291
2022-04-17,17.46293
2022-04-18,33.56672
2022-04-19,33.23723
2022-04-20,35.91433
2022-04-21,34.47281
2022-04-22,31.34266
2022-04-23,20.67545
2022-04-24,17.8336
2022-04-25,33.64909
2022-04-26,33.64909
2022-04-27,34.96705
2022-04-28,31.87808
2022-04-29,31.71334
2022-04-30,23.35255
2022-05-01,19.15156
2022-05-02,32.08401
2022-05-03,33.52553
2022-05-04,31.17792
2022-05-05,22.40527
2022-05-06,32.33113
2022-05-07,21.29324
2022-05-08,16.76276
2022-05-09,32.49588
2022-05-10,32.4135
2022-05-11,34.06095
2022-05-12,34.43163
2022-05-13,29.32454
2022-05-14,23.14662
2022-05-15,17.8336
2022-05-16,34.84349
2022-05-17,30.76606
2022-05-18,29.65403
2022-05-19,28.04777
2022-05-20,28.04777
2022-05-21,19.97528
2022-05-22,17.95716
2022-05-23,32.1252
2022-05-24,29.28336
2022-05-25,31.58978
2022-05-26,29.28336
2022-05-27,26.35914
2022-05-28,19.23393
2022-05-29,16.47446
2022-05-30,29.7364
2022-05-31,32.28995
2022-06-01,25.16474
2022-06-02,30.18945
2022-06-03,26.07084
2022-06-04,19.52224
2022-06-05,16.51565
2022-06-06,21.58154
2022-06-07,28.33607
2022-06-08,30.39538
2022-06-09,29.24217
2022-06-10,28.50082
2022-06-11,22.32289
2022-06-12,21.33443
2022-06-13,39.16803
2022-06-14,39.29159
2022-06-15,40.73311
2022-06-16,36.07907
2022-06-17,38.22075
2022-06-18,26.52388
2022-06-19,20.92257
2022-06-20,36.24382
2022-06-21,32.04283
2022-06-22,35.29654
2022-06-23,36.61449
2022-06-24,33.56672
2022-06-25,23.64085
2022-06-26,20.42833
2022-06-27,36.16144
2022-06-28,31.54859
2022-06-29,32.53706
2022-06-30,29.65403
2022-07-01,29.20098
2022-07-02,21.16968
2022-07-03,19.27512
2022-07-04,31.13673
2022-07-05,31.67215
2022-07-06,41.30971
2022-07-07,38.01482
2022-07-08,36.77924
2022-07-09,25.65897
2022-07-10,21.49917
2022-07-11,32.24876
2022-07-12,35.00823
2022-07-13,36.57331
2022-07-14,35.25535
2022-07-15,34.14332
2022-07-16,21.29324
2022-07-17,20.42833
2022-07-18,34.2257
2022-07-19,32.04283
2022-07-20,33.40197
2022-07-21,34.71993
2022-07-22,31.54859
2022-07-23,25.98846
2022-07-24,19.89291
2022-07-25,41.92751
2022-07-26,41.96869
2022-07-27,33.89621
2022-07-28,33.48434
2022-07-29,30.56013
2022-07-30,23.06425
2022-07-31,19.97528
2022-08-01,33.56672
2022-08-02,33.44316
2022-08-03,30.47775
2022-08-04,34.06095
2022-08-05,30.9308
2022-08-06,25.90609
2022-08-07,20.46952
2022-08-08,32.1252
2022-08-09,32.33113
2022-08-10,30.68369
2022-08-11,33.6079
2022-08-12,31.75453
2022-08-13,21.78747
2022-08-14,17.42174
2022-08-15,22.28171
2022-08-16,30.56013
2022-08-17,30.06589
2022-08-18,32.90774
2022-08-19,29.32454
2022-08-20,24.29983
2022-08-21,20.2224
2022-08-22,33.73146
2022-08-23,32.61943
2022-08-24,32.53706
2022-08-25,35.74958
2022-08-26,31.91927
2022-08-27,21.78747
2022-08-28,19.23393
2022-08-29,30.47775
2022-08-30,29.81878
2022-08-31,27.59472
2022-09-01,28.95387
2022-09-02,30.43657
2022-09-03,19.43986
2022-09-04,16.51565
2022-09-05,27.34761
2022-09-06,28.08896
2022-09-07,28.41845
2022-09-08,26.07084
2022-09-09,15.89785
2022-09-10,16.3509
2022-09-11,17.71004
2022-09-12,23.51729
2022-09-13,36.20263
2022-09-14,35.37891
2022-09-15,33.97858
2022-09-16,31.38385
2022-09-17,24.05271
2022-09-18,19.68698
2022-09-19,34.55518
2022-09-20,33.73146
2022-09-21,40.73311
2022-09-22,34.30807
2022-09-23,32.00164
2022-09-24,24.83525
2022-09-25,18.16309
2022-09-26,37.14991
2022-09-27,36.49093
2022-09-28,33.85502
2022-09-29,32.04283
2022-09-30,34.2257
2022-10-01,21.33443
2022-10-02,16.80395
2022-10-03,20.71663
2022-10-04,30.3542
2022-10-05,33.97858
2022-10-06,31.13673
2022-10-07,28.41845
2022-10-08,17.99835
2022-10-09,15.44481
2022-10-10,18.98682
2022-10-11,41.0626
2022-10-12,39.62108
2022-10-13,31.54859
2022-10-14,27.18286
2022-10-15,20.55189
2022-10-16,15.77429
2022-10-17,30.23064
2022-10-18,24.83525
2022-10-19,26.60626
2022-10-20,25.5766
2022-10-21,25.94728
2022-10-22,17.62767
2022-10-23,12.93245
2022-10-24,30.43657
2022-10-25,26.15321
2022-10-26,26.81219
2022-10-27,26.19439
2022-10-28,22.40527
2022-10-29,17.91598
2022-10-30,11.65568
2022-10-31,23.39373
2022-11-01,25.32948
2022-11-02,25.5766
2022-11-03,27.30642
2022-11-04,22.48764
2022-11-05,17.09225
2022-11-06,12.64415
2022-11-07,24.67051
2022-11-08,26.23558
2022-11-09,28.29489
2022-11-10,26.11202
2022-11-11,25.78253
2022-11-12,18.03953
2022-11-13,15.07413
2022-11-14,25.32948
2022-11-15,24.79406
2022-11-16,23.51729
2022-11-17,23.51729
2022-11-18,24.01153
2022-11-19,15.98023
2022-11-20,13.46787
2022-11-21,26.72981
2022-11-22,23.8056
2022-11-23,24.58813
2022-11-24,24.3822
2022-11-25,20.96375
2022-11-26,17.257
2022-11-27,15.81548
2022-11-28,24.17627
2022-11-29,23.27018
2022-11-30,24.75288
2022-12-01,27.75947
2022-12-02,24.01153
2022-12-03,13.6738
2022-12-04,13.26194
2022-12-05,24.75288
2022-12-06,23.35255
2022-12-07,23.10543
2022-12-08,26.35914
2022-12-09,23.22899
2022-12-10,19.43986
2022-12-11,16.43327
2022-12-12,26.19439
2022-12-13,25.98846
2022-12-14,25.65897
2022-12-15,24.21746
2022-12-16,22.44645
2022-12-17,17.21581
2022-12-18,16.51565
2022-12-19,24.01153
2022-12-20,25.94728
2022-12-21,24.46457
2022-12-22,23.27018
2022-12-23,23.35255
2022-12-24,18.32784
2022-12-25,17.257
2022-12-26,28.50082
2022-12-27,25.61779
2022-12-28,28.21252
2022-12-29,27.92421
2022-12-30,24.13509
2022-12-31,16.47446
2023-01-01,18.98682
2023-01-02,27.9654
2023-01-03,29.11861
2023-01-04,42.99835
2023-01-05,37.97364
2023-01-06,29.90115
2023-01-07,27.80065
2023-01-08,20.79901
2023-01-09,32.74299
2023-01-10,39.41515
2023-01-11,37.14991
2023-01-12,33.52553
2023-01-13,34.92586
2023-01-14,23.88797
2023-01-15,16.84514
2023-01-16,32.28995
2023-01-17,29.53047
2023-01-18,30.97199
2023-01-19,28.17133
2023-01-20,26.11202
2023-01-21,15.98023
2023-01-22,13.83855
2023-01-23,17.42174
2023-01-24,24.91762
2023-01-25,36.69686
2023-01-26,35.0906
2023-01-27,40.48599
2023-01-28,23.68204
2023-01-29,21.95222
2023-01-30,30.76606
2023-01-31,30.18945
2023-02-01,31.96046
2023-02-02,30.43657
2023-02-03,28.29489
2023-02-04,21.45799
2023-02-05,17.62767
2023-02-06,31.01317
2023-02-07,30.51894
2023-02-08,30.06589
2023-02-09,28.13014
2023-02-10,26.93574
2023-02-11,19.06919
2023-02-12,16.68039
2023-02-13,27.63591
2023-02-14,27.30642
2023-02-15,29.24217
2023-02-16,27.01812
2023-02-17,27.38879
2023-02-18,17.33937
2023-02-19,15.56836
2023-02-20,25.12355
2023-02-21,25.8649
2023-02-22,26.4827
2023-02-23,27.59472
2023-02-24,26.19439
2023-02-25,18.78088
2023-02-26,14.95057
2023-02-27,26.02965
2023-02-28,25.0
2023-03-01,21.37561
2023-03-02,26.68863
2023-03-03,22.24052
2023-03-04,17.79242
2023-03-05,13.87973
2023-03-06,21.91103
2023-03-07,22.15815
2023-03-08,24.71169
2023-03-09,23.68204
2023-03-10,22.85831
2023-03-11,17.75123
2023-03-12,14.62108
2023-03-13,29.77759
2023-03-14,36.53212
2023-03-15,30.23064
2023-03-16,34.55518
2023-03-17,29.20098
2023-03-18,24.54695
2023-03-19,19.43986
2023-03-20,47.48764
2023-03-21,46.74629
2023-03-22,43.28665
2023-03-23,41.3509
2023-03-24,39.8682
2023-03-25,28.66556
2023-03-26,21.58154
2023-03-27,37.97364
2023-03-28,41.72158
2023-03-29,37.02635
2023-03-30,37.02635
2023-03-31,41.92751
2023-04-01,28.95387
2023-04-02,23.88797
2023-04-03,41.55683
2023-04-04,42.33937
2023-04-05,53.74794
2023-04-06,58.11367
2023-04-07,45.18121
2023-04-08,30.47775
2023-04-09,28.99505
2023-04-10,50.2883
2023-04-11,45.5107
2023-04-12,45.5107
2023-04-13,44.19275
2023-04-14,46.1285
2023-04-15,33.19604
2023-04-16,23.88797
2023-04-17,44.35749
2023-04-18,38.6738
2023-04-19,34.2257
2023-04-20,40.23887
2023-04-21,36.03789
2023-04-22,22.11696
2023-04-23,19.76935
2023-04-24,34.39044
2023-04-25,34.63756
2023-04-26,36.61449
2023-04-27,38.26194
2023-04-28,33.44316
2023-04-29,23.39373
2023-04-30,20.5107
2023-05-01,27.47116
2023-05-02,34.34925
2023-05-03,39.45634
2023-05-04,36.53212
2023-05-05,25.98846
2023-05-06,27.55354
2023-05-07,19.43986
2023-05-08,39.45634
2023-05-09,36.86161
2023-05-10,35.17298
2023-05-11,37.14991
2023-05-12,29.61285
2023-05-13,25.08237
2023-05-14,19.52224
2023-05-15,34.30807
2023-05-16,31.26029
2023-05-17,31.54859
2023-05-18,31.42504
2023-05-19,34.06095
2023-05-20,24.3822
2023-05-21,19.76935
2023-05-22,33.93739
2023-05-23,31.79571
2023-05-24,31.79571
2023-05-25,30.80724
2023-05-26,30.80724
2023-05-27,19.06919
2023-05-28,16.6392
2023-05-29,25.12355
