date,주식상장
2020-06-21,14.23913
2020-06-22,26.84782
2020-06-23,27.3913
2020-06-24,31.08695
2020-06-25,21.30434
2020-06-26,18.36956
2020-06-27,13.47826
2020-06-28,13.69565
2020-06-29,19.7826
2020-06-30,23.15217
2020-07-01,25.54347
2020-07-02,64.02173
2020-07-03,50.86956
2020-07-04,20.0
2020-07-05,17.71739
2020-07-06,35.54347
2020-07-07,33.26086
2020-07-08,28.69565
2020-07-09,27.93478
2020-07-10,24.45652
2020-07-11,12.3913
2020-07-12,13.15217
2020-07-13,28.26086
2020-07-14,31.08695
2020-07-15,29.67391
2020-07-16,33.80434
2020-07-17,24.7826
2020-07-18,15.21739
2020-07-19,13.15217
2020-07-20,19.13043
2020-07-21,25.65217
2020-07-22,35.65217
2020-07-23,39.67391
2020-07-24,24.8913
2020-07-25,10.43478
2020-07-26,14.45652
2020-07-27,27.3913
2020-07-28,21.73913
2020-07-29,24.7826
2020-07-30,27.60869
2020-07-31,23.69565
2020-08-01,12.17391
2020-08-02,9.8913
2020-08-03,22.06521
2020-08-04,32.17391
2020-08-05,33.69565
2020-08-06,34.45652
2020-08-07,40.86956
2020-08-08,23.04347
2020-08-09,18.36956
2020-08-10,30.0
2020-08-11,29.7826
2020-08-12,30.32608
2020-08-13,28.80434
2020-08-14,23.04347
2020-08-15,15.65217
2020-08-16,10.54347
2020-08-17,15.76086
2020-08-18,19.7826
2020-08-19,19.02173
2020-08-20,21.95652
2020-08-21,20.76086
2020-08-22,11.84782
2020-08-23,12.5
2020-08-24,20.10869
2020-08-25,23.04347
2020-08-26,32.93478
2020-08-27,29.34782
2020-08-28,27.17391
2020-08-29,17.60869
2020-08-30,19.34782
2020-08-31,36.84782
2020-09-01,48.36956
2020-09-02,68.91304
2020-09-03,67.3913
2020-09-04,44.13043
2020-09-05,25.54347
2020-09-06,32.71739
2020-09-07,47.06521
2020-09-08,43.36956
2020-09-09,55.0
2020-09-10,83.36956
2020-09-11,56.08695
2020-09-12,20.86956
2020-09-13,17.3913
2020-09-14,30.0
2020-09-15,30.97826
2020-09-16,34.7826
2020-09-17,28.58695
2020-09-18,20.54347
2020-09-19,12.71739
2020-09-20,10.32608
2020-09-21,20.65217
2020-09-22,21.41304
2020-09-23,26.08695
2020-09-24,21.08695
2020-09-25,17.06521
2020-09-26,11.73913
2020-09-27,10.21739
2020-09-28,21.19565
2020-09-29,20.32608
2020-09-30,9.8913
2020-10-01,11.95652
2020-10-02,11.84782
2020-10-03,22.17391
2020-10-04,29.56521
2020-10-05,50.0
2020-10-06,38.91304
2020-10-07,26.52173
2020-10-08,21.52173
2020-10-09,13.80434
2020-10-10,13.04347
2020-10-11,13.15217
2020-10-12,17.17391
2020-10-13,21.30434
2020-10-14,22.60869
2020-10-15,72.82608
2020-10-16,53.47826
2020-10-17,26.19565
2020-10-18,21.95652
2020-10-19,28.47826
2020-10-20,24.02173
2020-10-21,22.82608
2020-10-22,21.41304
2020-10-23,19.56521
2020-10-24,10.21739
2020-10-25,11.84782
2020-10-26,16.19565
2020-10-27,21.30434
2020-10-28,17.2826
2020-10-29,19.56521
2020-10-30,17.93478
2020-10-31,9.56521
2020-11-01,9.02173
2020-11-02,13.15217
2020-11-03,17.82608
2020-11-04,17.71739
2020-11-05,21.63043
2020-11-06,25.32608
2020-11-07,12.71739
2020-11-08,10.0
2020-11-09,24.23913
2020-11-10,18.91304
2020-11-11,23.58695
2020-11-12,66.84782
2020-11-13,34.23913
2020-11-14,17.2826
2020-11-15,17.5
2020-11-16,32.60869
2020-11-17,34.02173
2020-11-18,31.73913
2020-11-19,24.23913
2020-11-20,25.76086
2020-11-21,13.69565
2020-11-22,11.63043
2020-11-23,24.56521
2020-11-24,22.71739
2020-11-25,39.7826
2020-11-26,35.65217
2020-11-27,29.34782
2020-11-28,20.97826
2020-11-29,14.02173
2020-11-30,22.5
2020-12-01,23.15217
2020-12-02,25.97826
2020-12-03,28.80434
2020-12-04,24.7826
2020-12-05,13.15217
2020-12-06,15.86956
2020-12-07,31.08695
2020-12-08,31.30434
2020-12-09,32.71739
2020-12-10,35.86956
2020-12-11,37.17391
2020-12-12,19.67391
2020-12-13,18.26086
2020-12-14,34.02173
2020-12-15,31.84782
2020-12-16,32.06521
2020-12-17,31.41304
2020-12-18,28.47826
2020-12-19,21.95652
2020-12-20,18.91304
2020-12-21,41.08695
2020-12-22,55.32608
2020-12-23,48.04347
2020-12-24,30.54347
2020-12-25,16.30434
2020-12-26,16.19565
2020-12-27,15.32608
2020-12-28,26.19565
2020-12-29,26.52173
2020-12-30,34.7826
2020-12-31,20.86956
2021-01-01,15.65217
2021-01-02,16.08695
2021-01-03,19.02173
2021-01-04,37.3913
2021-01-05,38.58695
2021-01-06,40.97826
2021-01-07,36.08695
2021-01-08,33.04347
2021-01-09,20.97826
2021-01-10,18.15217
2021-01-11,39.45652
2021-01-12,30.97826
2021-01-13,33.58695
2021-01-14,27.5
2021-01-15,27.3913
2021-01-16,17.3913
2021-01-17,16.73913
2021-01-18,23.04347
2021-01-19,28.47826
2021-01-20,29.56521
2021-01-21,36.84782
2021-01-22,27.93478
2021-01-23,17.5
2021-01-24,16.41304
2021-01-25,26.19565
2021-01-26,32.17391
2021-01-27,37.3913
2021-01-28,36.41304
2021-01-29,24.56521
2021-01-30,15.0
2021-01-31,13.58695
2021-02-01,22.93478
2021-02-02,33.80434
2021-02-03,35.97826
2021-02-04,27.17391
2021-02-05,35.21739
2021-02-06,17.3913
2021-02-07,15.10869
2021-02-08,33.91304
2021-02-09,29.67391
2021-02-10,25.32608
2021-02-11,14.23913
2021-02-12,17.3913
2021-02-13,29.23913
2021-02-14,25.86956
2021-02-15,49.7826
2021-02-16,47.82608
2021-02-17,40.76086
2021-02-18,35.97826
2021-02-19,29.45652
2021-02-20,19.23913
2021-02-21,20.86956
2021-02-22,32.71739
2021-02-23,31.08695
2021-02-24,42.93478
2021-02-25,37.17391
2021-02-26,24.67391
2021-02-27,16.73913
2021-02-28,13.69565
2021-03-01,14.7826
2021-03-02,22.60869
2021-03-03,21.63043
2021-03-04,23.80434
2021-03-05,19.56521
2021-03-06,13.58695
2021-03-07,14.7826
2021-03-08,26.84782
2021-03-09,36.73913
2021-03-10,42.17391
2021-03-11,47.71739
2021-03-12,50.76086
2021-03-13,22.82608
2021-03-14,18.69565
2021-03-15,30.97826
2021-03-16,36.41304
2021-03-17,44.7826
2021-03-18,73.36956
2021-03-19,44.13043
2021-03-20,20.0
2021-03-21,17.60869
2021-03-22,28.69565
2021-03-23,33.04347
2021-03-24,40.32608
2021-03-25,28.69565
2021-03-26,33.36956
2021-03-27,11.52173
2021-03-28,13.26086
2021-03-29,23.47826
2021-03-30,21.41304
2021-03-31,23.04347
2021-04-01,26.73913
2021-04-02,19.56521
2021-04-03,11.95652
2021-04-04,10.65217
2021-04-05,21.30434
2021-04-06,27.60869
2021-04-07,20.86956
2021-04-08,22.5
2021-04-09,21.19565
2021-04-10,12.93478
2021-04-11,11.73913
2021-04-12,22.17391
2021-04-13,28.04347
2021-04-14,26.41304
2021-04-15,28.47826
2021-04-16,25.32608
2021-04-17,15.43478
2021-04-18,13.80434
2021-04-19,26.63043
2021-04-20,25.10869
2021-04-21,35.0
2021-04-22,27.5
2021-04-23,29.13043
2021-04-24,16.73913
2021-04-25,17.06521
2021-04-26,33.15217
2021-04-27,53.47826
2021-04-28,51.73913
2021-04-29,37.2826
2021-04-30,28.69565
2021-05-01,16.19565
2021-05-02,13.47826
2021-05-03,22.17391
2021-05-04,18.36956
2021-05-05,9.7826
2021-05-06,16.63043
2021-05-07,16.63043
2021-05-08,10.65217
2021-05-09,11.73913
2021-05-10,39.23913
2021-05-11,68.15217
2021-05-12,27.17391
2021-05-13,16.52173
2021-05-14,17.60869
2021-05-15,8.15217
2021-05-16,10.97826
2021-05-17,20.21739
2021-05-18,11.95652
2021-05-19,10.32608
2021-05-20,18.26086
2021-05-21,16.52173
2021-05-22,9.13043
2021-05-23,7.93478
2021-05-24,14.13043
2021-05-25,13.80434
2021-05-26,26.63043
2021-05-27,20.10869
2021-05-28,15.43478
2021-05-29,7.71739
2021-05-30,7.71739
2021-05-31,13.58695
2021-06-01,15.43478
2021-06-02,16.95652
2021-06-03,17.06521
2021-06-04,14.56521
2021-06-05,10.10869
2021-06-06,7.93478
2021-06-07,15.43478
2021-06-08,12.5
2021-06-09,13.15217
2021-06-10,13.80434
2021-06-11,16.30434
2021-06-12,7.93478
2021-06-13,7.82608
2021-06-14,15.43478
2021-06-15,18.80434
2021-06-16,20.86956
2021-06-17,26.73913
2021-06-18,22.17391
2021-06-19,10.32608
2021-06-20,7.93478
2021-06-21,14.02173
2021-06-22,17.3913
2021-06-23,20.86956
2021-06-24,16.30434
2021-06-25,16.30434
2021-06-26,9.67391
2021-06-27,8.91304
2021-06-28,19.34782
2021-06-29,18.91304
2021-06-30,19.13043
2021-07-01,12.93478
2021-07-02,16.63043
2021-07-03,10.32608
2021-07-04,9.67391
2021-07-05,19.56521
2021-07-06,17.2826
2021-07-07,18.36956
2021-07-08,20.97826
2021-07-09,19.23913
2021-07-10,10.76086
2021-07-11,10.32608
2021-07-12,19.34782
2021-07-13,25.65217
2021-07-14,20.97826
2021-07-15,22.17391
2021-07-16,31.63043
2021-07-17,9.67391
2021-07-18,9.45652
2021-07-19,16.73913
2021-07-20,16.84782
2021-07-21,20.54347
2021-07-22,20.10869
2021-07-23,19.45652
2021-07-24,12.2826
2021-07-25,9.23913
2021-07-26,26.63043
2021-07-27,29.13043
2021-07-28,33.69565
2021-07-29,31.63043
2021-07-30,20.76086
2021-07-31,10.54347
2021-08-01,10.43478
2021-08-02,20.0
2021-08-03,17.06521
2021-08-04,17.60869
2021-08-05,30.32608
2021-08-06,79.13043
2021-08-07,27.93478
2021-08-08,25.97826
2021-08-09,86.52173
2021-08-10,67.82608
2021-08-11,52.93478
2021-08-12,47.06521
2021-08-13,34.56521
2021-08-14,12.2826
2021-08-15,10.54347
2021-08-16,19.13043
2021-08-17,37.2826
2021-08-18,34.34782
2021-08-19,43.58695
2021-08-20,32.06521
2021-08-21,11.41304
2021-08-22,12.5
2021-08-23,25.0
2021-08-24,25.65217
2021-08-25,25.76086
2021-08-26,21.30434
2021-08-27,16.41304
2021-08-28,10.32608
2021-08-29,10.32608
2021-08-30,21.84782
2021-08-31,28.36956
2021-09-01,43.80434
2021-09-02,26.41304
2021-09-03,20.10869
2021-09-04,9.8913
2021-09-05,9.56521
2021-09-06,20.21739
2021-09-07,16.52173
2021-09-08,20.21739
2021-09-09,19.34782
2021-09-10,19.23913
2021-09-11,9.13043
2021-09-12,8.47826
2021-09-13,15.97826
2021-09-14,19.67391
2021-09-15,14.56521
2021-09-16,17.3913
2021-09-17,27.82608
2021-09-18,9.02173
2021-09-19,5.21739
2021-09-20,5.10869
2021-09-21,6.52173
2021-09-22,7.82608
2021-09-23,17.2826
2021-09-24,16.41304
2021-09-25,7.82608
2021-09-26,8.80434
2021-09-27,19.34782
2021-09-28,18.69565
2021-09-29,21.63043
2021-09-30,16.19565
2021-10-01,11.84782
2021-10-02,7.3913
2021-10-03,5.86956
2021-10-04,6.30434
2021-10-05,13.04347
2021-10-06,13.15217
2021-10-07,15.76086
2021-10-08,13.58695
2021-10-09,6.84782
2021-10-10,7.5
2021-10-11,6.30434
2021-10-12,15.65217
2021-10-13,17.17391
2021-10-14,14.13043
2021-10-15,14.02173
2021-10-16,7.17391
2021-10-17,7.82608
2021-10-18,15.54347
2021-10-19,14.8913
2021-10-20,13.58695
2021-10-21,18.80434
2021-10-22,18.26086
2021-10-23,8.69565
2021-10-24,9.13043
2021-10-25,19.67391
2021-10-26,26.19565
2021-10-27,22.71739
2021-10-28,19.23913
2021-10-29,14.23913
2021-10-30,10.54347
2021-10-31,6.73913
2021-11-01,22.06521
2021-11-02,27.71739
2021-11-03,60.43478
2021-11-04,26.84782
2021-11-05,17.71739
2021-11-06,8.69565
2021-11-07,10.43478
2021-11-08,16.41304
2021-11-09,18.26086
2021-11-10,26.63043
2021-11-11,24.7826
2021-11-12,17.71739
2021-11-13,7.3913
2021-11-14,11.19565
2021-11-15,21.19565
2021-11-16,21.19565
2021-11-17,22.82608
2021-11-18,21.73913
2021-11-19,14.8913
2021-11-20,8.80434
2021-11-21,12.93478
2021-11-22,19.13043
2021-11-23,20.54347
2021-11-24,16.52173
2021-11-25,16.41304
2021-11-26,13.47826
2021-11-27,8.58695
2021-11-28,10.43478
2021-11-29,15.97826
2021-11-30,14.34782
2021-12-01,15.21739
2021-12-02,16.52173
2021-12-03,13.26086
2021-12-04,9.13043
2021-12-05,8.91304
2021-12-06,13.26086
2021-12-07,11.41304
2021-12-08,17.3913
2021-12-09,20.54347
2021-12-10,16.52173
2021-12-11,8.47826
2021-12-12,10.21739
2021-12-13,16.95652
2021-12-14,17.17391
2021-12-15,15.65217
2021-12-16,14.67391
2021-12-17,14.13043
2021-12-18,9.23913
2021-12-19,9.13043
2021-12-20,11.19565
2021-12-21,16.63043
2021-12-22,14.8913
2021-12-23,14.67391
2021-12-24,9.56521
2021-12-25,7.60869
2021-12-26,6.52173
2021-12-27,14.8913
2021-12-28,13.69565
2021-12-29,13.69565
2021-12-30,12.5
2021-12-31,11.30434
2022-01-01,7.60869
2022-01-02,11.30434
2022-01-03,26.52173
2022-01-04,22.06521
2022-01-05,19.67391
2022-01-06,21.84782
2022-01-07,22.2826
2022-01-08,12.17391
2022-01-09,11.30434
2022-01-10,24.8913
2022-01-11,27.71739
2022-01-12,26.73913
2022-01-13,30.76086
2022-01-14,29.45652
2022-01-15,20.97826
2022-01-16,25.86956
2022-01-17,50.10869
2022-01-18,69.8913
2022-01-19,60.86956
2022-01-20,78.26086
2022-01-21,43.36956
2022-01-22,18.04347
2022-01-23,18.80434
2022-01-24,33.91304
2022-01-25,28.80434
2022-01-26,41.52173
2022-01-27,100.0
2022-01-28,30.0
2022-01-29,12.71739
2022-01-30,11.63043
2022-01-31,10.54347
2022-02-01,11.41304
2022-02-02,15.97826
2022-02-03,30.54347
2022-02-04,27.60869
2022-02-05,12.17391
2022-02-06,10.32608
2022-02-07,22.60869
2022-02-08,21.30434
2022-02-09,17.3913
2022-02-10,15.65217
2022-02-11,12.17391
2022-02-12,6.52173
2022-02-13,8.47826
2022-02-14,16.41304
2022-02-15,14.56521
2022-02-16,14.45652
2022-02-17,15.21739
2022-02-18,13.69565
2022-02-19,7.60869
2022-02-20,6.73913
2022-02-21,16.95652
2022-02-22,13.36956
2022-02-23,20.21739
2022-02-24,14.45652
2022-02-25,10.76086
2022-02-26,7.71739
2022-02-27,5.43478
2022-02-28,14.02173
2022-03-01,8.58695
2022-03-02,14.23913
2022-03-03,15.65217
2022-03-04,9.7826
2022-03-05,6.08695
2022-03-06,7.5
2022-03-07,10.65217
2022-03-08,10.76086
2022-03-09,6.19565
2022-03-10,10.32608
2022-03-11,10.97826
2022-03-12,7.3913
2022-03-13,9.7826
2022-03-14,11.08695
2022-03-15,11.19565
2022-03-16,9.45652
2022-03-17,12.82608
2022-03-18,15.32608
2022-03-19,7.2826
2022-03-20,7.17391
2022-03-21,13.91304
2022-03-22,13.26086
2022-03-23,20.65217
2022-03-24,21.19565
2022-03-25,19.34782
2022-03-26,6.08695
2022-03-27,7.06521
2022-03-28,11.41304
2022-03-29,14.56521
2022-03-30,11.52173
2022-03-31,13.47826
2022-04-01,13.69565
2022-04-02,7.82608
2022-04-03,7.60869
2022-04-04,10.10869
2022-04-05,11.52173
2022-04-06,11.19565
2022-04-07,10.97826
2022-04-08,9.56521
2022-04-09,5.21739
2022-04-10,5.65217
2022-04-11,8.47826
2022-04-12,13.15217
2022-04-13,11.08695
2022-04-14,12.93478
2022-04-15,11.95652
2022-04-16,5.43478
2022-04-17,7.5
2022-04-18,11.19565
2022-04-19,12.2826
2022-04-20,11.41304
2022-04-21,12.3913
2022-04-22,8.58695
2022-04-23,4.8913
2022-04-24,7.3913
2022-04-25,11.19565
2022-04-26,10.43478
2022-04-27,14.23913
2022-04-28,16.63043
2022-04-29,10.43478
2022-04-30,6.08695
2022-05-01,5.0
2022-05-02,9.34782
2022-05-03,12.71739
2022-05-04,10.32608
2022-05-05,6.84782
2022-05-06,7.71739
2022-05-07,5.97826
2022-05-08,5.0
2022-05-09,10.0
2022-05-10,8.80434
2022-05-11,12.06521
2022-05-12,10.76086
2022-05-13,10.10869
2022-05-14,7.3913
2022-05-15,6.73913
2022-05-16,9.8913
2022-05-17,10.86956
2022-05-18,13.58695
2022-05-19,9.34782
2022-05-20,14.34782
2022-05-21,6.19565
2022-05-22,6.52173
2022-05-23,8.15217
2022-05-24,10.32608
2022-05-25,12.71739
2022-05-26,11.19565
2022-05-27,8.36956
2022-05-28,4.02173
2022-05-29,4.45652
2022-05-30,9.67391
2022-05-31,8.04347
2022-06-01,5.65217
2022-06-02,10.21739
2022-06-03,8.15217
2022-06-04,4.02173
2022-06-05,4.02173
2022-06-06,6.30434
2022-06-07,9.8913
2022-06-08,12.5
2022-06-09,12.3913
2022-06-10,10.54347
2022-06-11,5.0
2022-06-12,5.43478
2022-06-13,8.58695
2022-06-14,11.95652
2022-06-15,11.52173
2022-06-16,10.0
2022-06-17,10.65217
2022-06-18,4.56521
2022-06-19,4.13043
2022-06-20,8.91304
2022-06-21,10.21739
2022-06-22,8.58695
2022-06-23,12.5
2022-06-24,10.97826
2022-06-25,3.36956
2022-06-26,4.23913
2022-06-27,9.13043
2022-06-28,10.86956
2022-06-29,9.8913
2022-06-30,8.80434
2022-07-01,10.76086
2022-07-02,4.56521
2022-07-03,2.60869
2022-07-04,7.2826
2022-07-05,7.17391
2022-07-06,10.32608
2022-07-07,9.67391
2022-07-08,10.32608
2022-07-09,4.8913
2022-07-10,5.10869
2022-07-11,8.36956
2022-07-12,7.71739
2022-07-13,8.58695
2022-07-14,11.73913
2022-07-15,13.58695
2022-07-16,5.32608
2022-07-17,5.43478
2022-07-18,12.17391
2022-07-19,15.32608
2022-07-20,13.04347
2022-07-21,11.19565
2022-07-22,8.04347
2022-07-23,4.45652
2022-07-24,5.65217
2022-07-25,7.82608
2022-07-26,10.10869
2022-07-27,11.19565
2022-07-28,18.58695
2022-07-29,8.47826
2022-07-30,3.69565
2022-07-31,5.21739
2022-08-01,9.13043
2022-08-02,6.95652
2022-08-03,8.47826
2022-08-04,10.86956
2022-08-05,7.71739
2022-08-06,5.65217
2022-08-07,5.43478
2022-08-08,7.5
2022-08-09,9.8913
2022-08-10,9.02173
2022-08-11,9.8913
2022-08-12,10.0
2022-08-13,4.45652
2022-08-14,4.45652
2022-08-15,4.45652
2022-08-16,9.67391
2022-08-17,6.30434
2022-08-18,8.69565
2022-08-19,8.91304
2022-08-20,4.13043
2022-08-21,5.0
2022-08-22,11.73913
2022-08-23,10.21739
2022-08-24,7.93478
2022-08-25,9.45652
2022-08-26,8.47826
2022-08-27,3.69565
2022-08-28,4.45652
2022-08-29,7.3913
2022-08-30,8.26086
2022-08-31,9.45652
2022-09-01,6.95652
2022-09-02,6.95652
2022-09-03,3.80434
2022-09-04,3.80434
2022-09-05,6.95652
2022-09-06,7.71739
2022-09-07,8.15217
2022-09-08,6.19565
2022-09-09,4.34782
2022-09-10,4.23913
2022-09-11,3.69565
2022-09-12,5.0
2022-09-13,7.82608
2022-09-14,8.91304
2022-09-15,9.34782
2022-09-16,8.26086
2022-09-17,3.80434
2022-09-18,5.43478
2022-09-19,8.47826
2022-09-20,13.58695
2022-09-21,13.58695
2022-09-22,9.23913
2022-09-23,8.04347
2022-09-24,3.04347
2022-09-25,2.71739
2022-09-26,12.06521
2022-09-27,8.36956
2022-09-28,8.80434
2022-09-29,9.45652
2022-09-30,9.7826
2022-10-01,4.13043
2022-10-02,4.67391
2022-10-03,5.0
2022-10-04,8.26086
2022-10-05,9.56521
2022-10-06,7.60869
2022-10-07,9.67391
2022-10-08,3.91304
2022-10-09,3.47826
2022-10-10,4.13043
2022-10-11,21.63043
2022-10-12,9.13043
2022-10-13,10.86956
2022-10-14,8.36956
2022-10-15,7.93478
2022-10-16,9.56521
2022-10-17,12.17391
2022-10-18,13.36956
2022-10-19,11.08695
2022-10-20,10.10869
2022-10-21,8.36956
2022-10-22,4.7826
2022-10-23,4.13043
2022-10-24,8.47826
2022-10-25,7.82608
2022-10-26,10.43478
2022-10-27,9.56521
2022-10-28,7.5
2022-10-29,4.45652
2022-10-30,3.80434
2022-10-31,8.80434
2022-11-01,6.19565
2022-11-02,9.13043
2022-11-03,8.69565
2022-11-04,8.47826
2022-11-05,3.58695
2022-11-06,3.47826
2022-11-07,9.02173
2022-11-08,8.15217
2022-11-09,10.0
2022-11-10,8.58695
2022-11-11,9.7826
2022-11-12,5.10869
2022-11-13,3.36956
2022-11-14,10.10869
2022-11-15,8.47826
2022-11-16,8.69565
2022-11-17,10.43478
2022-11-18,7.82608
2022-11-19,3.69565
2022-11-20,4.7826
2022-11-21,7.5
2022-11-22,9.8913
2022-11-23,9.23913
2022-11-24,7.5
2022-11-25,6.84782
2022-11-26,4.34782
2022-11-27,6.08695
2022-11-28,6.41304
2022-11-29,7.17391
2022-11-30,6.41304
2022-12-01,4.8913
2022-12-02,7.3913
2022-12-03,3.26086
2022-12-04,5.0
2022-12-05,10.43478
2022-12-06,9.23913
2022-12-07,8.69565
2022-12-08,10.76086
2022-12-09,9.23913
2022-12-10,3.47826
2022-12-11,5.32608
2022-12-12,10.43478
2022-12-13,9.13043
2022-12-14,8.26086
2022-12-15,8.26086
2022-12-16,5.54347
2022-12-17,4.13043
2022-12-18,3.91304
2022-12-19,8.04347
2022-12-20,6.84782
2022-12-21,8.36956
2022-12-22,8.80434
2022-12-23,6.52173
2022-12-24,4.02173
2022-12-25,4.13043
2022-12-26,7.2826
2022-12-27,8.58695
2022-12-28,7.60869
2022-12-29,7.3913
2022-12-30,7.71739
2022-12-31,4.45652
2023-01-01,4.67391
2023-01-02,10.65217
2023-01-03,8.04347
2023-01-04,13.26086
2023-01-05,11.63043
2023-01-06,10.10869
2023-01-07,5.54347
2023-01-08,6.84782
2023-01-09,8.15217
2023-01-10,10.65217
2023-01-11,11.41304
2023-01-12,8.69565
2023-01-13,7.3913
2023-01-14,5.76086
2023-01-15,4.23913
2023-01-16,6.84782
2023-01-17,6.73913
2023-01-18,10.54347
2023-01-19,13.15217
2023-01-20,8.04347
2023-01-21,4.67391
2023-01-22,6.41304
2023-01-23,3.58695
2023-01-24,4.7826
2023-01-25,12.06521
2023-01-26,10.76086
2023-01-27,17.06521
2023-01-28,6.95652
2023-01-29,6.52173
2023-01-30,14.67391
2023-01-31,11.63043
2023-02-01,13.91304
2023-02-02,13.26086
2023-02-03,17.93478
2023-02-04,6.73913
2023-02-05,5.86956
2023-02-06,14.56521
2023-02-07,19.02173
2023-02-08,15.86956
2023-02-09,11.95652
2023-02-10,14.7826
2023-02-11,7.2826
2023-02-12,5.65217
2023-02-13,13.58695
2023-02-14,13.47826
2023-02-15,15.21739
2023-02-16,15.97826
2023-02-17,10.97826
2023-02-18,6.63043
2023-02-19,5.43478
2023-02-20,11.73913
2023-02-21,11.52173
2023-02-22,10.54347
2023-02-23,10.86956
2023-02-24,8.15217
2023-02-25,4.34782
2023-02-26,4.23913
2023-02-27,9.56521
2023-02-28,9.45652
2023-03-01,6.41304
2023-03-02,14.56521
2023-03-03,11.63043
2023-03-04,5.0
2023-03-05,4.8913
2023-03-06,8.69565
2023-03-07,9.02173
2023-03-08,9.56521
2023-03-09,8.69565
2023-03-10,7.2826
2023-03-11,4.13043
2023-03-12,5.86956
2023-03-13,10.0
2023-03-14,9.02173
2023-03-15,12.17391
2023-03-16,8.15217
2023-03-17,9.45652
2023-03-18,5.97826
2023-03-19,6.63043
2023-03-20,10.21739
2023-03-21,9.56521
2023-03-22,10.10869
2023-03-23,9.45652
2023-03-24,9.45652
2023-03-25,5.65217
2023-03-26,3.69565
2023-03-27,10.32608
2023-03-28,9.7826
2023-03-29,12.71739
2023-03-30,12.06521
2023-03-31,12.06521
2023-04-01,5.65217
2023-04-02,6.52173
2023-04-03,10.0
2023-04-04,10.86956
2023-04-05,11.41304
2023-04-06,9.56521
2023-04-07,12.06521
2023-04-08,5.97826
2023-04-09,6.52173
2023-04-10,12.06521
2023-04-11,12.2826
2023-04-12,12.06521
2023-04-13,11.84782
2023-04-14,10.97826
2023-04-15,6.73913
2023-04-16,5.21739
2023-04-17,14.7826
2023-04-18,13.15217
2023-04-19,11.95652
2023-04-20,11.73913
2023-04-21,12.60869
2023-04-22,5.0
2023-04-23,5.54347
2023-04-24,9.67391
2023-04-25,13.04347
2023-04-26,13.04347
2023-04-27,12.06521
2023-04-28,7.93478
2023-04-29,5.65217
2023-04-30,4.02173
2023-05-01,5.32608
2023-05-02,9.7826
2023-05-03,9.13043
2023-05-04,9.34782
2023-05-05,4.34782
2023-05-06,3.69565
2023-05-07,4.23913
2023-05-08,8.26086
2023-05-09,8.15217
2023-05-10,11.63043
2023-05-11,8.69565
2023-05-12,7.5
2023-05-13,4.67391
2023-05-14,3.69565
2023-05-15,9.45652
2023-05-16,9.67391
2023-05-17,12.5
2023-05-18,10.97826
2023-05-19,11.19565
2023-05-20,4.45652
2023-05-21,4.67391
2023-05-22,11.19565
2023-05-23,12.60869
2023-05-24,12.5
2023-05-25,11.52173
2023-05-26,9.02173
2023-05-27,6.95652
2023-05-28,4.02173
2023-05-29,4.8913
2023-05-30,9.56521
2023-05-31,10.43478
2023-06-01,11.84782
2023-06-02,8.58695
