date,중견기업순위
2021-04-10,22.34957
2021-04-11,24.92836
2021-04-12,22.06303
2021-04-13,29.22636
2021-04-14,26.36103
2021-04-15,28.08022
2021-04-16,30.94555
2021-04-17,28.36676
2021-04-18,35.53008
2021-04-19,41.83381
2021-04-20,35.81661
2021-04-21,42.6934
2021-04-22,53.29512
2021-04-23,42.40687
2021-04-24,44.98567
2021-04-25,36.96275
2021-04-26,49.28366
2021-04-27,52.14899
2021-04-28,46.9914
2021-04-29,53.58166
2021-04-30,51.86246
2021-05-01,41.54727
2021-05-02,42.12034
2021-05-03,47.27793
2021-05-04,34.38395
2021-05-05,25.50143
2021-05-06,29.51289
2021-05-07,36.96275
2021-05-08,23.20916
2021-05-09,33.81088
2021-05-10,45.2722
2021-05-11,43.83954
2021-05-12,56.44699
2021-05-13,48.13753
2021-05-14,43.83954
2021-05-15,29.22636
2021-05-16,32.37822
2021-05-17,48.13753
2021-05-18,44.4126
2021-05-19,31.23209
2021-05-20,31.80515
2021-05-21,35.24355
2021-05-22,30.65902
2021-05-23,34.95702
2021-05-24,33.23782
2021-05-25,28.93982
2021-05-26,26.36103
2021-05-27,32.09169
2021-05-28,30.94555
2021-05-29,19.48424
2021-05-30,30.65902
2021-05-31,24.3553
2021-06-01,38.39541
2021-06-02,43.553
2021-06-03,40.40114
2021-06-04,32.09169
2021-06-05,27.50716
2021-06-06,35.53008
2021-06-07,43.553
2021-06-08,47.56446
2021-06-09,49.28366
2021-06-10,45.84527
2021-06-11,37.82234
2021-06-12,31.80515
2021-06-13,29.51289
2021-06-14,37.24928
2021-06-15,45.55873
2021-06-16,47.851
2021-06-17,42.12034
2021-06-18,29.79942
2021-06-19,26.36103
2021-06-20,32.95128
2021-06-21,41.83381
2021-06-22,37.53581
2021-06-23,43.83954
2021-06-24,41.26074
2021-06-25,38.96848
2021-06-26,29.22636
2021-06-27,31.80515
2021-06-28,40.11461
2021-06-29,42.12034
2021-06-30,36.67621
2021-07-01,40.68767
2021-07-02,31.80515
2021-07-03,27.50716
2021-07-04,28.36676
2021-07-05,35.81661
2021-07-06,44.98567
2021-07-07,41.26074
2021-07-08,36.96275
2021-07-09,30.37249
2021-07-10,25.50143
2021-07-11,26.36103
2021-07-12,31.23209
2021-07-13,35.81661
2021-07-14,38.10888
2021-07-15,37.53581
2021-07-16,32.95128
2021-07-17,33.23782
2021-07-18,28.08022
2021-07-19,28.36676
2021-07-20,30.65902
2021-07-21,36.67621
2021-07-22,33.52435
2021-07-23,37.53581
2021-07-24,24.3553
2021-07-25,19.77077
2021-07-26,31.51862
2021-07-27,31.80515
2021-07-28,24.3553
2021-07-29,24.06876
2021-07-30,22.34957
2021-07-31,18.62464
2021-08-01,17.19197
2021-08-02,23.78223
2021-08-03,25.78796
2021-08-04,20.9169
2021-08-05,28.36676
2021-08-06,21.20343
2021-08-07,17.47851
2021-08-08,16.61891
2021-08-09,22.92263
2021-08-10,20.9169
2021-08-11,25.21489
2021-08-12,26.64756
2021-08-13,18.62464
2021-08-14,20.0573
2021-08-15,15.47277
2021-08-16,20.9169
2021-08-17,22.92263
2021-08-18,26.93409
2021-08-19,27.50716
2021-08-20,20.63037
2021-08-21,15.75931
2021-08-22,16.33237
2021-08-23,22.92263
2021-08-24,31.51862
2021-08-25,27.50716
2021-08-26,29.22636
2021-08-27,22.92263
2021-08-28,19.77077
2021-08-29,22.6361
2021-08-30,28.65329
2021-08-31,33.81088
2021-09-01,30.08595
2021-09-02,31.80515
2021-09-03,35.53008
2021-09-04,21.48997
2021-09-05,20.63037
2021-09-06,37.82234
2021-09-07,38.10888
2021-09-08,43.26647
2021-09-09,46.41833
2021-09-10,38.10888
2021-09-11,26.36103
2021-09-12,26.36103
2021-09-13,36.67621
2021-09-14,42.6934
2021-09-15,39.25501
2021-09-16,31.23209
2021-09-17,30.08595
2021-09-18,21.48997
2021-09-19,20.63037
2021-09-20,16.90544
2021-09-21,22.34957
2021-09-22,16.61891
2021-09-23,26.64756
2021-09-24,32.66475
2021-09-25,18.91117
2021-09-26,23.4957
2021-09-27,31.23209
2021-09-28,35.81661
2021-09-29,43.83954
2021-09-30,38.39541
2021-10-01,37.24928
2021-10-02,40.40114
2021-10-03,46.41833
2021-10-04,31.51862
2021-10-05,37.53581
2021-10-06,45.84527
2021-10-07,30.94555
2021-10-08,32.09169
2021-10-09,31.51862
2021-10-10,24.92836
2021-10-11,32.66475
2021-10-12,48.42406
2021-10-13,35.53008
2021-10-14,35.24355
2021-10-15,46.70487
2021-10-16,24.3553
2021-10-17,22.34957
2021-10-18,29.22636
2021-10-19,31.80515
2021-10-20,32.95128
2021-10-21,34.95702
2021-10-22,32.37822
2021-10-23,24.06876
2021-10-24,27.22063
2021-10-25,27.50716
2021-10-26,39.82808
2021-10-27,35.81661
2021-10-28,36.67621
2021-10-29,30.94555
2021-10-30,22.34957
2021-10-31,21.48997
2021-11-01,32.37822
2021-11-02,31.80515
2021-11-03,30.37249
2021-11-04,28.93982
2021-11-05,27.50716
2021-11-06,26.93409
2021-11-07,23.20916
2021-11-08,34.09742
2021-11-09,24.06876
2021-11-10,25.78796
2021-11-11,29.79942
2021-11-12,35.24355
2021-11-13,22.6361
2021-11-14,23.20916
2021-11-15,36.38968
2021-11-16,39.25501
2021-11-17,36.10315
2021-11-18,35.24355
2021-11-19,29.79942
2021-11-20,16.90544
2021-11-21,25.21489
2021-11-22,27.79369
2021-11-23,28.08022
2021-11-24,32.09169
2021-11-25,30.37249
2021-11-26,30.08595
2021-11-27,31.23209
2021-11-28,26.93409
2021-11-29,32.09169
2021-11-30,33.23782
2021-12-01,28.93982
2021-12-02,32.09169
2021-12-03,28.36676
2021-12-04,22.06303
2021-12-05,23.78223
2021-12-06,28.93982
2021-12-07,31.23209
2021-12-08,30.37249
2021-12-09,30.37249
2021-12-10,34.38395
2021-12-11,24.3553
2021-12-12,20.9169
2021-12-13,29.79942
2021-12-14,32.09169
2021-12-15,36.96275
2021-12-16,28.93982
2021-12-17,29.79942
2021-12-18,23.20916
2021-12-19,33.23782
2021-12-20,36.10315
2021-12-21,32.66475
2021-12-22,31.51862
2021-12-23,38.68194
2021-12-24,24.3553
2021-12-25,23.4957
2021-12-26,22.06303
2021-12-27,35.24355
2021-12-28,34.09742
2021-12-29,37.82234
2021-12-30,40.97421
2021-12-31,32.95128
2022-01-01,23.4957
2022-01-02,30.65902
2022-01-03,38.39541
2022-01-04,39.82808
2022-01-05,37.24928
2022-01-06,38.10888
2022-01-07,30.94555
2022-01-08,24.92836
2022-01-09,22.92263
2022-01-10,35.24355
2022-01-11,37.82234
2022-01-12,37.53581
2022-01-13,32.66475
2022-01-14,30.08595
2022-01-15,25.21489
2022-01-16,28.65329
2022-01-17,28.08022
2022-01-18,38.68194
2022-01-19,38.39541
2022-01-20,36.38968
2022-01-21,35.24355
2022-01-22,22.34957
2022-01-23,21.48997
2022-01-24,20.34383
2022-01-25,30.94555
2022-01-26,32.37822
2022-01-27,36.10315
2022-01-28,22.34957
2022-01-29,21.7765
2022-01-30,19.48424
2022-01-31,20.9169
2022-02-01,18.3381
2022-02-02,16.61891
2022-02-03,24.06876
2022-02-04,25.78796
2022-02-05,23.4957
2022-02-06,20.0573
2022-02-07,24.3553
2022-02-08,32.09169
2022-02-09,34.38395
2022-02-10,26.07449
2022-02-11,22.92263
2022-02-12,16.90544
2022-02-13,28.93982
2022-02-14,28.08022
2022-02-15,26.93409
2022-02-16,29.51289
2022-02-17,24.92836
2022-02-18,17.76504
2022-02-19,19.77077
2022-02-20,14.04011
2022-02-21,29.51289
2022-02-22,31.51862
2022-02-23,28.36676
2022-02-24,19.48424
2022-02-25,23.20916
2022-02-26,13.75358
2022-02-27,18.3381
2022-02-28,24.64183
2022-03-01,20.0573
2022-03-02,30.37249
2022-03-03,24.92836
2022-03-04,28.08022
2022-03-05,14.61318
2022-03-06,20.63037
2022-03-07,26.64756
2022-03-08,20.63037
2022-03-09,21.7765
2022-03-10,22.6361
2022-03-11,30.08595
2022-03-12,22.6361
2022-03-13,15.75931
2022-03-14,28.65329
2022-03-15,37.24928
2022-03-16,32.37822
2022-03-17,28.08022
2022-03-18,28.65329
2022-03-19,20.0573
2022-03-20,17.76504
2022-03-21,29.22636
2022-03-22,33.52435
2022-03-23,31.80515
2022-03-24,33.52435
2022-03-25,32.09169
2022-03-26,22.92263
2022-03-27,27.22063
2022-03-28,32.37822
2022-03-29,25.21489
2022-03-30,28.65329
2022-03-31,29.22636
2022-04-01,30.37249
2022-04-02,21.20343
2022-04-03,23.4957
2022-04-04,32.95128
2022-04-05,32.95128
2022-04-06,40.68767
2022-04-07,38.39541
2022-04-08,35.81661
2022-04-09,38.10888
2022-04-10,25.78796
2022-04-11,32.09169
2022-04-12,42.97994
2022-04-13,42.12034
2022-04-14,29.22636
2022-04-15,27.79369
2022-04-16,26.64756
2022-04-17,24.3553
2022-04-18,34.95702
2022-04-19,28.65329
2022-04-20,30.65902
2022-04-21,31.80515
2022-04-22,35.53008
2022-04-23,20.9169
2022-04-24,22.92263
2022-04-25,22.92263
2022-04-26,34.38395
2022-04-27,35.81661
2022-04-28,43.83954
2022-04-29,32.95128
2022-04-30,28.93982
2022-05-01,27.79369
2022-05-02,35.24355
2022-05-03,29.22636
2022-05-04,28.65329
2022-05-05,15.18624
2022-05-06,26.64756
2022-05-07,21.7765
2022-05-08,15.18624
2022-05-09,27.79369
2022-05-10,30.65902
2022-05-11,32.66475
2022-05-12,35.24355
2022-05-13,28.93982
2022-05-14,21.48997
2022-05-15,21.48997
2022-05-16,31.80515
2022-05-17,40.68767
2022-05-18,28.08022
2022-05-19,35.24355
2022-05-20,33.52435
2022-05-21,16.33237
2022-05-22,18.3381
2022-05-23,27.22063
2022-05-24,26.36103
2022-05-25,28.65329
2022-05-26,33.23782
2022-05-27,25.78796
2022-05-28,21.48997
2022-05-29,20.63037
2022-05-30,26.36103
2022-05-31,26.93409
2022-06-01,16.61891
2022-06-02,19.48424
2022-06-03,23.20916
2022-06-04,17.47851
2022-06-05,15.75931
2022-06-06,17.47851
2022-06-07,29.51289
2022-06-08,26.36103
2022-06-09,30.94555
2022-06-10,26.07449
2022-06-11,17.47851
2022-06-12,22.6361
2022-06-13,27.22063
2022-06-14,36.96275
2022-06-15,31.51862
2022-06-16,30.08595
2022-06-17,28.93982
2022-06-18,16.33237
2022-06-19,20.63037
2022-06-20,23.20916
2022-06-21,34.38395
2022-06-22,27.22063
2022-06-23,28.65329
2022-06-24,26.07449
2022-06-25,18.05157
2022-06-26,12.60744
2022-06-27,48.42406
2022-06-28,40.40114
2022-06-29,30.94555
2022-06-30,29.79942
2022-07-01,25.21489
2022-07-02,18.3381
2022-07-03,14.04011
2022-07-04,25.21489
2022-07-05,32.66475
2022-07-06,28.36676
2022-07-07,25.50143
2022-07-08,22.06303
2022-07-09,23.4957
2022-07-10,17.19197
2022-07-11,26.93409
2022-07-12,38.10888
2022-07-13,22.6361
2022-07-14,29.79942
2022-07-15,24.92836
2022-07-16,16.61891
2022-07-17,14.32664
2022-07-18,34.09742
2022-07-19,28.08022
2022-07-20,32.66475
2022-07-21,26.93409
2022-07-22,25.50143
2022-07-23,20.34383
2022-07-24,21.20343
2022-07-25,30.08595
2022-07-26,31.23209
2022-07-27,26.36103
2022-07-28,26.93409
2022-07-29,28.93982
2022-07-30,24.3553
2022-07-31,21.20343
2022-08-01,26.93409
2022-08-02,27.50716
2022-08-03,21.7765
2022-08-04,24.92836
2022-08-05,24.92836
2022-08-06,19.77077
2022-08-07,20.9169
2022-08-08,28.08022
2022-08-09,26.64756
2022-08-10,27.79369
2022-08-11,28.08022
2022-08-12,28.08022
2022-08-13,20.9169
2022-08-14,20.34383
2022-08-15,24.64183
2022-08-16,27.50716
2022-08-17,35.53008
2022-08-18,31.80515
2022-08-19,28.08022
2022-08-20,20.63037
2022-08-21,24.3553
2022-08-22,28.36676
2022-08-23,32.66475
2022-08-24,33.52435
2022-08-25,36.96275
2022-08-26,26.93409
2022-08-27,18.62464
2022-08-28,25.78796
2022-08-29,31.23209
2022-08-30,32.37822
2022-08-31,45.84527
2022-09-01,24.92836
2022-09-02,29.79942
2022-09-03,19.48424
2022-09-04,24.06876
2022-09-05,29.51289
2022-09-06,33.52435
2022-09-07,28.36676
2022-09-08,26.36103
2022-09-09,16.90544
2022-09-10,22.06303
2022-09-11,23.4957
2022-09-12,31.80515
2022-09-13,38.68194
2022-09-14,43.83954
2022-09-15,36.38968
2022-09-16,31.23209
2022-09-17,17.47851
2022-09-18,18.62464
2022-09-19,33.81088
2022-09-20,36.96275
2022-09-21,36.38968
2022-09-22,39.25501
2022-09-23,25.21489
2022-09-24,20.34383
2022-09-25,17.76504
2022-09-26,40.40114
2022-09-27,29.79942
2022-09-28,28.08022
2022-09-29,32.37822
2022-09-30,16.90544
2022-10-01,18.62464
2022-10-02,20.63037
2022-10-03,25.78796
2022-10-04,26.93409
2022-10-05,30.37249
2022-10-06,29.51289
2022-10-07,17.76504
2022-10-08,20.0573
2022-10-09,23.20916
2022-10-10,25.78796
2022-10-11,26.64756
2022-10-12,31.80515
2022-10-13,23.78223
2022-10-14,27.50716
2022-10-15,24.64183
2022-10-16,25.78796
2022-10-17,34.95702
2022-10-18,35.24355
2022-10-19,35.81661
2022-10-20,26.93409
2022-10-21,31.23209
2022-10-22,24.3553
2022-10-23,23.20916
2022-10-24,28.65329
2022-10-25,26.93409
2022-10-26,22.06303
2022-10-27,28.93982
2022-10-28,24.3553
2022-10-29,18.05157
2022-10-30,12.03438
2022-10-31,21.48997
2022-11-01,26.64756
2022-11-02,29.79942
2022-11-03,29.22636
2022-11-04,20.34383
2022-11-05,17.76504
2022-11-06,19.48424
2022-11-07,33.52435
2022-11-08,29.79942
2022-11-09,31.51862
2022-11-10,25.50143
2022-11-11,23.4957
2022-11-12,16.61891
2022-11-13,18.91117
2022-11-14,30.94555
2022-11-15,26.07449
2022-11-16,34.67048
2022-11-17,27.22063
2022-11-18,20.63037
2022-11-19,19.48424
2022-11-20,19.1977
2022-11-21,26.64756
2022-11-22,25.50143
2022-11-23,26.93409
2022-11-24,22.6361
2022-11-25,27.22063
2022-11-26,15.47277
2022-11-27,18.62464
2022-11-28,20.63037
2022-11-29,22.06303
2022-11-30,20.0573
2022-12-01,25.21489
2022-12-02,18.62464
2022-12-03,15.75931
2022-12-04,16.33237
2022-12-05,23.78223
2022-12-06,19.48424
2022-12-07,23.20916
2022-12-08,22.06303
2022-12-09,19.1977
2022-12-10,12.89398
2022-12-11,20.0573
2022-12-12,21.48997
2022-12-13,23.78223
2022-12-14,22.34957
2022-12-15,26.64756
2022-12-16,27.79369
2022-12-17,16.90544
2022-12-18,16.61891
2022-12-19,19.1977
2022-12-20,24.64183
2022-12-21,24.92836
2022-12-22,26.64756
2022-12-23,18.3381
2022-12-24,15.75931
2022-12-25,14.32664
2022-12-26,20.34383
2022-12-27,31.51862
2022-12-28,30.65902
2022-12-29,22.6361
2022-12-30,22.06303
2022-12-31,14.89971
2023-01-01,17.47851
2023-01-02,24.3553
2023-01-03,23.78223
2023-01-04,26.36103
2023-01-05,25.21489
2023-01-06,26.36103
2023-01-07,18.05157
2023-01-08,14.32664
2023-01-09,27.79369
2023-01-10,31.51862
2023-01-11,27.50716
2023-01-12,29.22636
2023-01-13,18.3381
2023-01-14,17.76504
2023-01-15,14.89971
2023-01-16,24.64183
2023-01-17,29.79942
2023-01-18,27.50716
2023-01-19,28.65329
2023-01-20,27.79369
2023-01-21,18.91117
2023-01-22,14.04011
2023-01-23,17.76504
2023-01-24,18.05157
2023-01-25,25.21489
2023-01-26,23.78223
2023-01-27,20.0573
2023-01-28,13.46704
2023-01-29,13.18051
2023-01-30,20.0573
2023-01-31,18.91117
2023-02-01,25.21489
2023-02-02,20.9169
2023-02-03,26.36103
2023-02-04,15.47277
2023-02-05,13.46704
2023-02-06,20.0573
2023-02-07,20.34383
2023-02-08,24.64183
2023-02-09,28.93982
2023-02-10,22.06303
2023-02-11,16.04584
2023-02-12,18.3381
2023-02-13,20.9169
2023-02-14,28.65329
2023-02-15,18.62464
2023-02-16,22.06303
2023-02-17,24.06876
2023-02-18,15.47277
2023-02-19,18.62464
2023-02-20,22.92263
2023-02-21,20.63037
2023-02-22,21.48997
2023-02-23,24.3553
2023-02-24,18.62464
2023-02-25,16.33237
2023-02-26,15.75931
2023-02-27,19.77077
2023-02-28,21.48997
2023-03-01,17.76504
2023-03-02,26.07449
2023-03-03,15.75931
2023-03-04,19.48424
2023-03-05,19.1977
2023-03-06,30.37249
2023-03-07,26.93409
2023-03-08,28.93982
2023-03-09,32.95128
2023-03-10,30.37249
2023-03-11,14.61318
2023-03-12,22.6361
2023-03-13,29.79942
2023-03-14,29.51289
2023-03-15,30.08595
2023-03-16,20.34383
2023-03-17,26.64756
2023-03-18,18.91117
2023-03-19,19.1977
2023-03-20,32.95128
2023-03-21,29.22636
2023-03-22,32.37822
2023-03-23,28.65329
2023-03-24,23.20916
2023-03-25,18.05157
2023-03-26,20.9169
2023-03-27,32.09169
2023-03-28,27.22063
2023-03-29,36.67621
2023-03-30,35.24355
2023-03-31,27.79369
2023-04-01,18.3381
2023-04-02,19.1977
2023-04-03,24.64183
2023-04-04,32.37822
2023-04-05,33.81088
2023-04-06,26.64756
2023-04-07,21.48997
2023-04-08,18.91117
2023-04-09,22.34957
2023-04-10,29.51289
2023-04-11,26.93409
2023-04-12,24.64183
2023-04-13,26.36103
2023-04-14,32.66475
2023-04-15,23.4957
2023-04-16,16.90544
2023-04-17,30.08595
2023-04-18,24.92836
2023-04-19,38.10888
2023-04-20,29.51289
2023-04-21,32.66475
2023-04-22,18.05157
2023-04-23,19.48424
2023-04-24,26.64756
2023-04-25,36.10315
2023-04-26,28.08022
2023-04-27,26.93409
2023-04-28,32.37822
2023-04-29,17.76504
2023-04-30,15.75931
2023-05-01,21.20343
2023-05-02,26.93409
2023-05-03,31.80515
2023-05-04,30.08595
2023-05-05,14.32664
2023-05-06,20.0573
2023-05-07,15.47277
2023-05-08,29.22636
2023-05-09,34.95702
2023-05-10,32.09169
2023-05-11,28.08022
2023-05-12,25.50143
2023-05-13,19.48424
2023-05-14,22.06303
2023-05-15,28.08022
2023-05-16,33.81088
2023-05-17,24.64183
2023-05-18,22.92263
2023-05-19,23.78223
2023-05-20,20.9169
2023-05-21,18.3381
2023-05-22,33.23782
2023-05-23,30.94555
2023-05-24,32.09169
2023-05-25,37.24928
2023-05-26,27.50716
2023-05-27,14.89971
2023-05-28,18.62464
2023-05-29,18.05157
