date,자녀증여한도
2021-05-24,17.10526
2021-05-25,21.05263
2021-05-26,16.73976
2021-05-27,19.22514
2021-05-28,17.54385
2021-05-29,13.01169
2021-05-30,13.88888
2021-05-31,19.22514
2021-06-01,17.10526
2021-06-02,20.24853
2021-06-03,17.39766
2021-06-04,19.51754
2021-06-05,11.9152
2021-06-06,12.2807
2021-06-07,16.88596
2021-06-08,15.93567
2021-06-09,14.69298
2021-06-10,14.25438
2021-06-11,15.27777
2021-06-12,13.15789
2021-06-13,14.25438
2021-06-14,27.70467
2021-06-15,18.49415
2021-06-16,17.76315
2021-06-17,15.42397
2021-06-18,15.86257
2021-06-19,12.64619
2021-06-20,15.27777
2021-06-21,19.00584
2021-06-22,17.17836
2021-06-23,17.17836
2021-06-24,15.49707
2021-06-25,15.93567
2021-06-26,11.2573
2021-06-27,18.56725
2021-06-28,25.65789
2021-06-29,18.71345
2021-06-30,16.81286
2021-07-01,15.93567
2021-07-02,12.0614
2021-07-03,11.03801
2021-07-04,12.93859
2021-07-05,18.85964
2021-07-06,16.73976
2021-07-07,15.78947
2021-07-08,13.74269
2021-07-09,13.88888
2021-07-10,11.4766
2021-07-11,11.2573
2021-07-12,16.73976
2021-07-13,16.59356
2021-07-14,13.96198
2021-07-15,14.03508
2021-07-16,14.25438
2021-07-17,10.89181
2021-07-18,10.08771
2021-07-19,22.14912
2021-07-20,19.00584
2021-07-21,20.46783
2021-07-22,16.44736
2021-07-23,17.83625
2021-07-24,18.49415
2021-07-25,19.07894
2021-07-26,17.98245
2021-07-27,19.66374
2021-07-28,16.81286
2021-07-29,18.05555
2021-07-30,15.27777
2021-07-31,11.18421
2021-08-01,11.6959
2021-08-02,16.88596
2021-08-03,17.69005
2021-08-04,17.17836
2021-08-05,15.93567
2021-08-06,14.69298
2021-08-07,12.4269
2021-08-08,12.71929
2021-08-09,17.83625
2021-08-10,16.15497
2021-08-11,18.71345
2021-08-12,21.27192
2021-08-13,15.71637
2021-08-14,12.79239
2021-08-15,14.10818
2021-08-16,14.03508
2021-08-17,15.05847
2021-08-18,17.54385
2021-08-19,18.78654
2021-08-20,15.86257
2021-08-21,13.23099
2021-08-22,11.3304
2021-08-23,15.93567
2021-08-24,18.85964
2021-08-25,17.03216
2021-08-26,20.32163
2021-08-27,15.64327
2021-08-28,12.3538
2021-08-29,14.25438
2021-08-30,18.64035
2021-08-31,16.08187
2021-09-01,15.13157
2021-09-02,15.35087
2021-09-03,13.01169
2021-09-04,10.74561
2021-09-05,11.769
2021-09-06,17.17836
2021-09-07,16.44736
2021-09-08,14.25438
2021-09-09,16.59356
2021-09-10,13.96198
2021-09-11,11.03801
2021-09-12,9.72222
2021-09-13,13.01169
2021-09-14,12.3538
2021-09-15,12.4269
2021-09-16,12.4269
2021-09-17,13.66959
2021-09-18,8.99122
2021-09-19,9.57602
2021-09-20,10.16081
2021-09-21,11.5497
2021-09-22,14.40058
2021-09-23,20.90643
2021-09-24,23.9766
2021-09-25,13.81578
2021-09-26,15.13157
2021-09-27,19.22514
2021-09-28,19.44444
2021-09-29,17.10526
2021-09-30,18.56725
2021-10-01,17.98245
2021-10-02,9.50292
2021-10-03,11.4766
2021-10-04,11.9152
2021-10-05,14.47368
2021-10-06,15.05847
2021-10-07,14.83918
2021-10-08,13.37719
2021-10-09,9.21052
2021-10-10,8.99122
2021-10-11,10.01461
2021-10-12,13.59649
2021-10-13,13.08479
2021-10-14,14.54678
2021-10-15,12.5
2021-10-16,8.77192
2021-10-17,10.16081
2021-10-18,11.6228
2021-10-19,12.0614
2021-10-20,12.79239
2021-10-21,10.81871
2021-10-22,11.4766
2021-10-23,6.87134
2021-10-24,11.6959
2021-10-25,13.23099
2021-10-26,15.05847
2021-10-27,13.74269
2021-10-28,14.32748
2021-10-29,11.769
2021-10-30,8.69883
2021-10-31,13.37719
2021-11-01,16.66666
2021-11-02,21.56432
2021-11-03,15.05847
2021-11-04,13.88888
2021-11-05,13.08479
2021-11-06,11.2573
2021-11-07,11.5497
2021-11-08,13.74269
2021-11-09,12.0614
2021-11-10,10.67251
2021-11-11,11.8421
2021-11-12,13.66959
2021-11-13,9.35672
2021-11-14,12.86549
2021-11-15,14.69298
2021-11-16,12.86549
2021-11-17,10.89181
2021-11-18,11.9152
2021-11-19,13.30409
2021-11-20,8.91812
2021-11-21,10.30701
2021-11-22,15.27777
2021-11-23,13.96198
2021-11-24,12.3538
2021-11-25,13.30409
2021-11-26,14.18128
2021-11-27,11.11111
2021-11-28,10.08771
2021-11-29,14.32748
2021-11-30,15.49707
2021-12-01,14.10818
2021-12-02,12.1345
2021-12-03,10.81871
2021-12-04,8.40643
2021-12-05,12.71929
2021-12-06,14.54678
2021-12-07,16.37426
2021-12-08,13.88888
2021-12-09,15.78947
2021-12-10,13.15789
2021-12-11,11.4035
2021-12-12,11.2573
2021-12-13,17.25146
2021-12-14,13.01169
2021-12-15,13.45029
2021-12-16,12.86549
2021-12-17,11.9152
2021-12-18,17.39766
2021-12-19,16.44736
2021-12-20,20.32163
2021-12-21,19.37134
2021-12-22,15.93567
2021-12-23,14.83918
2021-12-24,14.03508
2021-12-25,14.25438
2021-12-26,15.64327
2021-12-27,20.24853
2021-12-28,17.98245
2021-12-29,20.68713
2021-12-30,14.47368
2021-12-31,15.64327
2022-01-01,11.769
2022-01-02,12.71929
2022-01-03,25.14619
2022-01-04,18.64035
2022-01-05,18.71345
2022-01-06,18.20175
2022-01-07,17.47076
2022-01-08,12.93859
2022-01-09,14.98538
2022-01-10,18.20175
2022-01-11,16.81286
2022-01-12,18.05555
2022-01-13,17.39766
2022-01-14,15.35087
2022-01-15,11.9152
2022-01-16,16.81286
2022-01-17,17.76315
2022-01-18,18.71345
2022-01-19,15.71637
2022-01-20,15.93567
2022-01-21,17.03216
2022-01-22,13.96198
2022-01-23,13.45029
2022-01-24,15.05847
2022-01-25,15.78947
2022-01-26,13.08479
2022-01-27,15.93567
2022-01-28,13.66959
2022-01-29,14.18128
2022-01-30,12.0614
2022-01-31,13.81578
2022-02-01,18.20175
2022-02-02,18.56725
2022-02-03,33.04093
2022-02-04,24.5614
2022-02-05,14.10818
2022-02-06,13.66959
2022-02-07,19.00584
2022-02-08,17.61695
2022-02-09,18.27485
2022-02-10,13.96198
2022-02-11,16.59356
2022-02-12,11.3304
2022-02-13,11.2573
2022-02-14,14.98538
2022-02-15,12.4269
2022-02-16,14.10818
2022-02-17,15.20467
2022-02-18,14.61988
2022-02-19,10.38011
2022-02-20,11.6959
2022-02-21,16.52046
2022-02-22,16.15497
2022-02-23,14.98538
2022-02-24,13.66959
2022-02-25,12.3538
2022-02-26,11.4035
2022-02-27,11.18421
2022-02-28,13.81578
2022-03-01,9.28362
2022-03-02,13.59649
2022-03-03,12.4269
2022-03-04,9.94152
2022-03-05,9.06432
2022-03-06,7.60233
2022-03-07,11.8421
2022-03-08,10.59941
2022-03-09,8.47953
2022-03-10,11.8421
2022-03-11,10.52631
2022-03-12,7.45614
2022-03-13,9.06432
2022-03-14,12.4269
2022-03-15,12.2076
2022-03-16,12.93859
2022-03-17,11.5497
2022-03-18,11.4035
2022-03-19,8.84502
2022-03-20,7.60233
2022-03-21,13.52339
2022-03-22,14.18128
2022-03-23,11.6228
2022-03-24,14.91228
2022-03-25,11.6959
2022-03-26,9.28362
2022-03-27,10.45321
2022-03-28,11.18421
2022-03-29,12.64619
2022-03-30,13.45029
2022-03-31,12.64619
2022-04-01,11.18421
2022-04-02,7.45614
2022-04-03,8.91812
2022-04-04,13.66959
2022-04-05,12.64619
2022-04-06,11.03801
2022-04-07,11.6228
2022-04-08,10.23391
2022-04-09,6.79824
2022-04-10,7.89473
2022-04-11,12.0614
2022-04-12,11.769
2022-04-13,14.03508
2022-04-14,14.98538
2022-04-15,11.6228
2022-04-16,7.16374
2022-04-17,9.28362
2022-04-18,12.0614
2022-04-19,11.11111
2022-04-20,11.9883
2022-04-21,12.0614
2022-04-22,12.64619
2022-04-23,7.96783
2022-04-24,7.45614
2022-04-25,12.79239
2022-04-26,12.79239
2022-04-27,12.4269
2022-04-28,11.769
2022-04-29,9.86842
2022-04-30,9.28362
2022-05-01,9.79532
2022-05-02,11.6228
2022-05-03,12.79239
2022-05-04,13.30409
2022-05-05,11.03801
2022-05-06,11.8421
2022-05-07,8.99122
2022-05-08,14.76608
2022-05-09,21.71052
2022-05-10,16.22807
2022-05-11,13.01169
2022-05-12,12.2076
2022-05-13,12.93859
2022-05-14,7.89473
2022-05-15,8.33333
2022-05-16,48.24561
2022-05-17,31.06725
2022-05-18,22.14912
2022-05-19,18.78654
2022-05-20,15.93567
2022-05-21,11.5497
2022-05-22,13.01169
2022-05-23,16.22807
2022-05-24,15.71637
2022-05-25,16.30116
2022-05-26,15.78947
2022-05-27,15.20467
2022-05-28,12.79239
2022-05-29,12.0614
2022-05-30,16.44736
2022-05-31,17.69005
2022-06-01,13.88888
2022-06-02,15.05847
2022-06-03,17.32456
2022-06-04,14.61988
2022-06-05,11.5497
2022-06-06,14.54678
2022-06-07,15.35087
2022-06-08,15.57017
2022-06-09,16.73976
2022-06-10,16.44736
2022-06-11,13.37719
2022-06-12,13.01169
2022-06-13,16.73976
2022-06-14,16.95906
2022-06-15,18.78654
2022-06-16,19.51754
2022-06-17,17.54385
2022-06-18,9.64912
2022-06-19,11.18421
2022-06-20,15.42397
2022-06-21,19.44444
2022-06-22,15.13157
2022-06-23,13.23099
2022-06-24,12.64619
2022-06-25,10.45321
2022-06-26,10.52631
2022-06-27,16.22807
2022-06-28,13.96198
2022-06-29,15.64327
2022-06-30,13.66959
2022-07-01,12.5
2022-07-02,10.23391
2022-07-03,9.64912
2022-07-04,15.78947
2022-07-05,13.52339
2022-07-06,13.01169
2022-07-07,12.79239
2022-07-08,15.20467
2022-07-09,10.16081
2022-07-10,10.16081
2022-07-11,12.86549
2022-07-12,14.98538
2022-07-13,12.57309
2022-07-14,13.52339
2022-07-15,12.5
2022-07-16,9.64912
2022-07-17,12.2807
2022-07-18,15.35087
2022-07-19,13.96198
2022-07-20,14.98538
2022-07-21,12.79239
2022-07-22,13.08479
2022-07-23,11.3304
2022-07-24,11.6228
2022-07-25,19.59064
2022-07-26,11.8421
2022-07-27,11.9883
2022-07-28,13.01169
2022-07-29,12.71929
2022-07-30,11.4035
2022-07-31,10.67251
2022-08-01,14.76608
2022-08-02,13.74269
2022-08-03,13.52339
2022-08-04,13.66959
2022-08-05,10.74561
2022-08-06,6.72514
2022-08-07,8.18713
2022-08-08,13.15789
2022-08-09,10.74561
2022-08-10,14.10818
2022-08-11,12.79239
2022-08-12,12.2076
2022-08-13,8.40643
2022-08-14,8.62573
2022-08-15,11.5497
2022-08-16,12.57309
2022-08-17,13.30409
2022-08-18,13.52339
2022-08-19,12.3538
2022-08-20,11.03801
2022-08-21,11.9883
2022-08-22,18.71345
2022-08-23,12.64619
2022-08-24,15.64327
2022-08-25,14.25438
2022-08-26,13.37719
2022-08-27,9.79532
2022-08-28,10.08771
2022-08-29,14.54678
2022-08-30,13.59649
2022-08-31,12.79239
2022-09-01,12.4269
2022-09-02,13.30409
2022-09-03,10.08771
2022-09-04,10.74561
2022-09-05,14.83918
2022-09-06,12.1345
2022-09-07,13.74269
2022-09-08,11.03801
2022-09-09,8.26023
2022-09-10,11.4766
2022-09-11,11.2573
2022-09-12,13.30409
2022-09-13,19.66374
2022-09-14,19.51754
2022-09-15,14.32748
2022-09-16,15.78947
2022-09-17,9.72222
2022-09-18,10.45321
2022-09-19,13.30409
2022-09-20,14.54678
2022-09-21,14.91228
2022-09-22,14.47368
2022-09-23,17.90935
2022-09-24,10.23391
2022-09-25,9.50292
2022-09-26,15.13157
2022-09-27,12.4269
2022-09-28,15.35087
2022-09-29,13.30409
2022-09-30,11.6959
2022-10-01,5.48245
2022-10-02,8.33333
2022-10-03,11.4766
2022-10-04,11.3304
2022-10-05,9.79532
2022-10-06,10.16081
2022-10-07,9.42982
2022-10-08,7.82163
2022-10-09,4.60526
2022-10-10,9.72222
2022-10-11,11.6959
2022-10-12,9.13742
2022-10-13,10.45321
2022-10-14,11.18421
2022-10-15,7.45614
2022-10-16,7.67543
2022-10-17,10.59941
2022-10-18,10.81871
2022-10-19,10.67251
2022-10-20,11.4766
2022-10-21,9.86842
2022-10-22,8.40643
2022-10-23,8.11403
2022-10-24,10.74561
2022-10-25,12.2076
2022-10-26,11.2573
2022-10-27,12.5
2022-10-28,9.28362
2022-10-29,7.16374
2022-10-30,4.67836
2022-10-31,10.74561
2022-11-01,14.69298
2022-11-02,12.64619
2022-11-03,11.18421
2022-11-04,11.769
2022-11-05,9.21052
2022-11-06,9.21052
2022-11-07,12.57309
2022-11-08,13.66959
2022-11-09,14.61988
2022-11-10,13.52339
2022-11-11,11.6959
2022-11-12,8.18713
2022-11-13,9.42982
2022-11-14,13.45029
2022-11-15,13.88888
2022-11-16,13.74269
2022-11-17,13.15789
2022-11-18,11.8421
2022-11-19,7.74853
2022-11-20,9.64912
2022-11-21,14.61988
2022-11-22,13.01169
2022-11-23,14.83918
2022-11-24,11.3304
2022-11-25,13.66959
2022-11-26,9.57602
2022-11-27,9.21052
2022-11-28,14.32748
2022-11-29,13.15789
2022-11-30,14.25438
2022-12-01,12.79239
2022-12-02,11.9152
2022-12-03,7.23684
2022-12-04,8.91812
2022-12-05,14.47368
2022-12-06,12.79239
2022-12-07,15.35087
2022-12-08,14.10818
2022-12-09,13.15789
2022-12-10,10.89181
2022-12-11,11.6959
2022-12-12,14.91228
2022-12-13,14.18128
2022-12-14,12.86549
2022-12-15,13.74269
2022-12-16,12.0614
2022-12-17,7.74853
2022-12-18,13.37719
2022-12-19,16.30116
2022-12-20,15.35087
2022-12-21,13.59649
2022-12-22,15.20467
2022-12-23,14.76608
2022-12-24,11.4766
2022-12-25,10.59941
2022-12-26,15.64327
2022-12-27,15.78947
2022-12-28,17.03216
2022-12-29,15.71637
2022-12-30,15.20467
2022-12-31,14.40058
2023-01-01,20.39473
2023-01-02,28.21637
2023-01-03,23.53801
2023-01-04,30.11695
2023-01-05,24.1959
2023-01-06,22.95321
2023-01-07,17.03216
2023-01-08,24.269
2023-01-09,26.97368
2023-01-10,22.58771
2023-01-11,24.8538
2023-01-12,31.94444
2023-01-13,28.58187
2023-01-14,18.85964
2023-01-15,20.61403
2023-01-16,27.04678
2023-01-17,23.61111
2023-01-18,24.4152
2023-01-19,25.87719
2023-01-20,21.12573
2023-01-21,19.59064
2023-01-22,22.73391
2023-01-23,24.3421
2023-01-24,26.68128
2023-01-25,37.0614
2023-01-26,36.9883
2023-01-27,32.16374
2023-01-28,22.14912
2023-01-29,22.58771
2023-01-30,31.43274
2023-01-31,32.74853
2023-02-01,26.38888
2023-02-02,24.269
2023-02-03,25.36549
2023-02-04,18.34795
2023-02-05,21.34502
2023-02-06,29.45906
2023-02-07,26.46198
2023-02-08,25.51169
2023-02-09,26.38888
2023-02-10,24.5614
2023-02-11,19.07894
2023-02-12,21.34502
2023-02-13,27.19298
2023-02-14,26.68128
2023-02-15,26.68128
2023-02-16,24.1959
2023-02-17,22.36842
2023-02-18,18.78654
2023-02-19,19.29824
2023-02-20,24.3421
2023-02-21,24.4152
2023-02-22,24.7807
2023-02-23,24.8538
2023-02-24,25.95029
2023-02-25,13.81578
2023-02-26,17.90935
2023-02-27,25.65789
2023-02-28,21.27192
2023-03-01,18.20175
2023-03-02,22.00292
2023-03-03,20.90643
2023-03-04,17.69005
2023-03-05,16.59356
2023-03-06,22.44152
2023-03-07,21.34502
2023-03-08,19.80994
2023-03-09,18.93274
2023-03-10,16.95906
2023-03-11,11.6959
2023-03-12,14.98538
2023-03-13,19.88304
2023-03-14,19.00584
2023-03-15,17.39766
2023-03-16,18.27485
2023-03-17,14.91228
2023-03-18,14.91228
2023-03-19,14.61988
2023-03-20,22.44152
2023-03-21,24.269
2023-03-22,22.36842
2023-03-23,23.68421
2023-03-24,17.61695
2023-03-25,14.54678
2023-03-26,14.76608
2023-03-27,23.17251
2023-03-28,18.12865
2023-03-29,19.51754
2023-03-30,18.27485
2023-03-31,17.61695
2023-04-01,11.6228
2023-04-02,14.18128
2023-04-03,16.59356
2023-04-04,17.10526
2023-04-05,18.12865
2023-04-06,19.15204
2023-04-07,15.49707
2023-04-08,13.08479
2023-04-09,17.54385
2023-04-10,20.54093
2023-04-11,15.78947
2023-04-12,19.73684
2023-04-13,17.61695
2023-04-14,21.19883
2023-04-15,15.27777
2023-04-16,13.59649
2023-04-17,22.58771
2023-04-18,18.27485
2023-04-19,13.88888
2023-04-20,19.22514
2023-04-21,16.52046
2023-04-22,12.1345
2023-04-23,13.08479
2023-04-24,17.39766
2023-04-25,16.59356
2023-04-26,17.03216
2023-04-27,12.2807
2023-04-28,16.44736
2023-04-29,13.45029
2023-04-30,12.57309
2023-05-01,17.54385
2023-05-02,19.80994
2023-05-03,17.90935
2023-05-04,19.22514
2023-05-05,16.95906
2023-05-06,16.15497
2023-05-07,18.78654
2023-05-08,22.36842
2023-05-09,19.59064
2023-05-10,20.46783
2023-05-11,18.05555
2023-05-12,16.00877
2023-05-13,11.11111
2023-05-14,10.23391
2023-05-15,18.71345
2023-05-16,16.52046
2023-05-17,16.73976
2023-05-18,18.34795
2023-05-19,15.86257
2023-05-20,9.86842
2023-05-21,13.15789
2023-05-22,18.05555
2023-05-23,17.76315
2023-05-24,17.25146
2023-05-25,19.22514
2023-05-26,15.42397
2023-05-27,12.3538
2023-05-28,10.74561
2023-05-29,13.96198
