date,금융교육
2020-06-21,19.86301
2020-06-22,26.71232
2020-06-23,28.08219
2020-06-24,33.56164
2020-06-25,18.49315
2020-06-26,31.50684
2020-06-27,18.49315
2020-06-28,21.23287
2020-06-29,37.67123
2020-06-30,41.78082
2020-07-01,26.02739
2020-07-02,29.45205
2020-07-03,21.9178
2020-07-04,13.01369
2020-07-05,93.83561
2020-07-06,60.27397
2020-07-07,46.57534
2020-07-08,37.67123
2020-07-09,34.24657
2020-07-10,28.76712
2020-07-11,12.32876
2020-07-12,48.63013
2020-07-13,40.41095
2020-07-14,38.35616
2020-07-15,39.72602
2020-07-16,37.67123
2020-07-17,30.82191
2020-07-18,20.54794
2020-07-19,26.02739
2020-07-20,39.04109
2020-07-21,34.9315
2020-07-22,34.9315
2020-07-23,37.67123
2020-07-24,48.63013
2020-07-25,15.75342
2020-07-26,37.67123
2020-07-27,42.46575
2020-07-28,40.41095
2020-07-29,42.46575
2020-07-30,33.56164
2020-07-31,31.50684
2020-08-01,18.49315
2020-08-02,18.49315
2020-08-03,32.87671
2020-08-04,39.04109
2020-08-05,37.67123
2020-08-06,28.76712
2020-08-07,38.35616
2020-08-08,22.60273
2020-08-09,31.50684
2020-08-10,44.52054
2020-08-11,34.24657
2020-08-12,43.15068
2020-08-13,31.50684
2020-08-14,28.76712
2020-08-15,18.49315
2020-08-16,19.17808
2020-08-17,23.28767
2020-08-18,31.50684
2020-08-19,32.87671
2020-08-20,42.46575
2020-08-21,43.83561
2020-08-22,12.32876
2020-08-23,12.32876
2020-08-24,50.68493
2020-08-25,50.0
2020-08-26,38.35616
2020-08-27,26.02739
2020-08-28,36.30136
2020-08-29,15.75342
2020-08-30,31.50684
2020-08-31,47.9452
2020-09-01,40.41095
2020-09-02,47.9452
2020-09-03,36.30136
2020-09-04,43.15068
2020-09-05,25.34246
2020-09-06,34.24657
2020-09-07,47.9452
2020-09-08,50.68493
2020-09-09,43.83561
2020-09-10,39.04109
2020-09-11,39.04109
2020-09-12,19.17808
2020-09-13,27.39726
2020-09-14,50.68493
2020-09-15,43.83561
2020-09-16,49.31506
2020-09-17,43.15068
2020-09-18,45.20547
2020-09-19,26.02739
2020-09-20,36.9863
2020-09-21,69.17808
2020-09-22,64.38356
2020-09-23,43.15068
2020-09-24,52.73972
2020-09-25,45.20547
2020-09-26,11.64383
2020-09-27,19.86301
2020-09-28,44.52054
2020-09-29,30.13698
2020-09-30,6.16438
2020-10-01,8.21917
2020-10-02,16.43835
2020-10-03,11.64383
2020-10-04,21.23287
2020-10-05,54.79452
2020-10-06,37.67123
2020-10-07,41.09589
2020-10-08,35.61643
2020-10-09,24.65753
2020-10-10,21.23287
2020-10-11,17.80821
2020-10-12,36.9863
2020-10-13,36.30136
2020-10-14,37.67123
2020-10-15,35.61643
2020-10-16,37.67123
2020-10-17,21.23287
2020-10-18,16.43835
2020-10-19,47.26027
2020-10-20,44.52054
2020-10-21,40.41095
2020-10-22,29.45205
2020-10-23,41.09589
2020-10-24,10.27397
2020-10-25,12.32876
2020-10-26,33.56164
2020-10-27,30.82191
2020-10-28,26.02739
2020-10-29,33.56164
2020-10-30,22.60273
2020-10-31,9.58904
2020-11-01,18.49315
2020-11-02,33.56164
2020-11-03,42.46575
2020-11-04,32.19178
2020-11-05,39.04109
2020-11-06,30.13698
2020-11-07,10.27397
2020-11-08,10.27397
2020-11-09,32.87671
2020-11-10,26.02739
2020-11-11,23.28767
2020-11-12,27.39726
2020-11-13,38.35616
2020-11-14,36.30136
2020-11-15,29.45205
2020-11-16,34.24657
2020-11-17,31.50684
2020-11-18,43.15068
2020-11-19,52.73972
2020-11-20,43.15068
2020-11-21,15.75342
2020-11-22,75.34246
2020-11-23,58.21917
2020-11-24,41.09589
2020-11-25,43.15068
2020-11-26,52.73972
2020-11-27,32.19178
2020-11-28,17.80821
2020-11-29,26.02739
2020-11-30,42.46575
2020-12-01,37.67123
2020-12-02,44.52054
2020-12-03,35.61643
2020-12-04,44.52054
2020-12-05,17.12328
2020-12-06,13.69863
2020-12-07,36.9863
2020-12-08,47.9452
2020-12-09,47.9452
2020-12-10,43.15068
2020-12-11,33.56164
2020-12-12,26.71232
2020-12-13,25.34246
2020-12-14,42.46575
2020-12-15,52.05479
2020-12-16,43.15068
2020-12-17,47.26027
2020-12-18,42.46575
2020-12-19,19.86301
2020-12-20,27.39726
2020-12-21,42.46575
2020-12-22,30.13698
2020-12-23,34.24657
2020-12-24,28.08219
2020-12-25,14.38356
2020-12-26,19.17808
2020-12-27,32.19178
2020-12-28,38.35616
2020-12-29,59.58904
2020-12-30,54.79452
2020-12-31,57.53424
2021-01-01,26.02739
2021-01-02,24.65753
2021-01-03,45.20547
2021-01-04,95.20547
2021-01-05,80.13698
2021-01-06,100.0
2021-01-07,70.54794
2021-01-08,58.21917
2021-01-09,28.76712
2021-01-10,34.24657
2021-01-11,68.49315
2021-01-12,59.58904
2021-01-13,45.20547
2021-01-14,27.39726
2021-01-15,38.35616
2021-01-16,25.34246
2021-01-17,22.60273
2021-01-18,54.10958
2021-01-19,49.31506
2021-01-20,28.76712
2021-01-21,43.15068
2021-01-22,36.9863
2021-01-23,13.69863
2021-01-24,12.32876
2021-01-25,47.9452
2021-01-26,63.69863
2021-01-27,58.9041
2021-01-28,65.06849
2021-01-29,45.89041
2021-01-30,20.54794
2021-01-31,30.82191
2021-02-01,42.46575
2021-02-02,70.54794
2021-02-03,51.36986
2021-02-04,63.01369
2021-02-05,30.82191
2021-02-06,19.17808
2021-02-07,19.86301
2021-02-08,36.9863
2021-02-09,30.82191
2021-02-10,32.87671
2021-02-11,11.64383
2021-02-12,13.69863
2021-02-13,23.28767
2021-02-14,20.54794
2021-02-15,40.41095
2021-02-16,44.52054
2021-02-17,41.09589
2021-02-18,37.67123
2021-02-19,23.9726
2021-02-20,19.17808
2021-02-21,19.86301
2021-02-22,36.9863
2021-02-23,76.71232
2021-02-24,53.42465
2021-02-25,41.09589
2021-02-26,28.76712
2021-02-27,13.01369
2021-02-28,21.9178
2021-03-01,19.86301
2021-03-02,44.52054
2021-03-03,32.19178
2021-03-04,28.76712
2021-03-05,36.30136
2021-03-06,15.75342
2021-03-07,20.54794
2021-03-08,47.9452
2021-03-09,50.0
2021-03-10,42.46575
2021-03-11,30.82191
2021-03-12,47.26027
2021-03-13,13.01369
2021-03-14,13.01369
2021-03-15,39.72602
2021-03-16,30.82191
2021-03-17,40.41095
2021-03-18,36.9863
2021-03-19,41.78082
2021-03-20,20.54794
2021-03-21,30.82191
2021-03-22,71.23287
2021-03-23,67.12328
2021-03-24,43.15068
2021-03-25,42.46575
2021-03-26,26.71232
2021-03-27,19.86301
2021-03-28,28.08219
2021-03-29,45.89041
2021-03-30,63.69863
2021-03-31,34.24657
2021-04-01,29.45205
2021-04-02,26.71232
2021-04-03,14.38356
2021-04-04,30.13698
2021-04-05,42.46575
2021-04-06,38.35616
2021-04-07,36.9863
2021-04-08,37.67123
2021-04-09,32.87671
2021-04-10,13.69863
2021-04-11,8.21917
2021-04-12,41.78082
2021-04-13,23.9726
2021-04-14,36.9863
2021-04-15,30.82191
2021-04-16,40.41095
2021-04-17,10.27397
2021-04-18,22.60273
2021-04-19,32.19178
2021-04-20,29.45205
2021-04-21,33.56164
2021-04-22,31.50684
2021-04-23,40.41095
2021-04-24,13.01369
2021-04-25,23.28767
2021-04-26,34.24657
2021-04-27,58.21917
2021-04-28,36.30136
2021-04-29,48.63013
2021-04-30,39.72602
2021-05-01,6.16438
2021-05-02,23.9726
2021-05-03,36.9863
2021-05-04,32.19178
2021-05-05,30.82191
2021-05-06,36.9863
2021-05-07,26.02739
2021-05-08,17.12328
2021-05-09,23.9726
2021-05-10,28.76712
2021-05-11,50.68493
2021-05-12,39.72602
2021-05-13,36.9863
2021-05-14,39.04109
2021-05-15,16.43835
2021-05-16,17.80821
2021-05-17,41.78082
2021-05-18,41.09589
2021-05-19,29.45205
2021-05-20,48.63013
2021-05-21,34.9315
2021-05-22,20.54794
2021-05-23,20.54794
2021-05-24,58.9041
2021-05-25,36.9863
2021-05-26,38.35616
2021-05-27,36.9863
2021-05-28,33.56164
2021-05-29,17.80821
2021-05-30,25.34246
2021-05-31,40.41095
2021-06-01,41.09589
2021-06-02,49.31506
2021-06-03,54.79452
2021-06-04,39.72602
2021-06-05,13.69863
2021-06-06,14.38356
2021-06-07,39.04109
2021-06-08,49.31506
2021-06-09,52.05479
2021-06-10,45.89041
2021-06-11,39.04109
2021-06-12,15.75342
2021-06-13,17.12328
2021-06-14,45.20547
2021-06-15,43.83561
2021-06-16,34.9315
2021-06-17,43.15068
2021-06-18,36.9863
2021-06-19,11.64383
2021-06-20,16.43835
2021-06-21,31.50684
2021-06-22,44.52054
2021-06-23,44.52054
2021-06-24,35.61643
2021-06-25,30.82191
2021-06-26,20.54794
2021-06-27,24.65753
2021-06-28,43.15068
2021-06-29,41.09589
2021-06-30,40.41095
2021-07-01,41.78082
2021-07-02,73.28767
2021-07-03,19.17808
2021-07-04,21.23287
2021-07-05,34.24657
2021-07-06,54.10958
2021-07-07,74.65753
2021-07-08,54.79452
2021-07-09,37.67123
2021-07-10,10.9589
2021-07-11,17.80821
2021-07-12,71.23287
2021-07-13,43.83561
2021-07-14,40.41095
2021-07-15,57.53424
2021-07-16,56.16438
2021-07-17,19.17808
2021-07-18,25.34246
2021-07-19,59.58904
2021-07-20,53.42465
2021-07-21,40.41095
2021-07-22,44.52054
2021-07-23,38.35616
2021-07-24,13.69863
2021-07-25,25.34246
2021-07-26,50.68493
2021-07-27,50.68493
2021-07-28,50.68493
2021-07-29,63.01369
2021-07-30,41.78082
2021-07-31,26.71232
2021-08-01,24.65753
2021-08-02,50.68493
2021-08-03,54.79452
2021-08-04,39.72602
2021-08-05,39.72602
2021-08-06,34.24657
2021-08-07,15.06849
2021-08-08,18.49315
2021-08-09,45.20547
2021-08-10,58.9041
2021-08-11,52.05479
2021-08-12,43.15068
2021-08-13,41.78082
2021-08-14,15.06849
2021-08-15,23.9726
2021-08-16,50.0
2021-08-17,53.42465
2021-08-18,75.34246
2021-08-19,70.54794
2021-08-20,70.54794
2021-08-21,34.24657
2021-08-22,32.19178
2021-08-23,58.9041
2021-08-24,78.76712
2021-08-25,62.32876
2021-08-26,58.21917
2021-08-27,43.83561
2021-08-28,17.80821
2021-08-29,24.65753
2021-08-30,47.26027
2021-08-31,50.68493
2021-09-01,47.26027
2021-09-02,43.15068
2021-09-03,42.46575
2021-09-04,18.49315
2021-09-05,22.60273
2021-09-06,61.64383
2021-09-07,54.10958
2021-09-08,58.21917
2021-09-09,54.79452
2021-09-10,47.9452
2021-09-11,24.65753
2021-09-12,37.67123
2021-09-13,47.26027
2021-09-14,44.52054
2021-09-15,44.52054
2021-09-16,35.61643
2021-09-17,45.20547
2021-09-18,15.06849
2021-09-19,19.86301
2021-09-20,15.06849
2021-09-21,15.06849
2021-09-22,22.60273
2021-09-23,53.42465
2021-09-24,60.27397
2021-09-25,12.32876
2021-09-26,14.38356
2021-09-27,49.31506
2021-09-28,63.01369
2021-09-29,67.80821
2021-09-30,43.83561
2021-10-01,42.46575
2021-10-02,20.54794
2021-10-03,23.9726
2021-10-04,27.39726
2021-10-05,71.23287
2021-10-06,60.9589
2021-10-07,53.42465
2021-10-08,45.89041
2021-10-09,14.38356
2021-10-10,25.34246
2021-10-11,16.43835
2021-10-12,87.67123
2021-10-13,56.16438
2021-10-14,55.47945
2021-10-15,42.46575
2021-10-16,19.86301
2021-10-17,25.34246
2021-10-18,58.21917
2021-10-19,52.73972
2021-10-20,67.80821
2021-10-21,52.73972
2021-10-22,40.41095
2021-10-23,17.12328
2021-10-24,18.49315
2021-10-25,36.30136
2021-10-26,57.53424
2021-10-27,57.53424
2021-10-28,48.63013
2021-10-29,57.53424
2021-10-30,14.38356
2021-10-31,16.43835
2021-11-01,52.73972
2021-11-02,63.01369
2021-11-03,56.84931
2021-11-04,36.9863
2021-11-05,36.9863
2021-11-06,19.86301
2021-11-07,24.65753
2021-11-08,47.9452
2021-11-09,64.38356
2021-11-10,52.73972
2021-11-11,50.68493
2021-11-12,41.78082
2021-11-13,45.89041
2021-11-14,26.71232
2021-11-15,48.63013
2021-11-16,58.9041
2021-11-17,44.52054
2021-11-18,43.15068
2021-11-19,47.26027
2021-11-20,16.43835
2021-11-21,28.08219
2021-11-22,43.83561
2021-11-23,41.78082
2021-11-24,47.26027
2021-11-25,43.15068
2021-11-26,45.89041
2021-11-27,19.17808
2021-11-28,19.86301
2021-11-29,44.52054
2021-11-30,49.31506
2021-12-01,46.57534
2021-12-02,45.89041
2021-12-03,36.9863
2021-12-04,19.86301
2021-12-05,26.02739
2021-12-06,49.31506
2021-12-07,45.89041
2021-12-08,41.78082
2021-12-09,51.36986
2021-12-10,28.76712
2021-12-11,20.54794
2021-12-12,23.28767
2021-12-13,49.31506
2021-12-14,47.9452
2021-12-15,36.30136
2021-12-16,42.46575
2021-12-17,41.78082
2021-12-18,10.27397
2021-12-19,24.65753
2021-12-20,47.26027
2021-12-21,69.17808
2021-12-22,61.64383
2021-12-23,56.16438
2021-12-24,36.30136
2021-12-25,17.12328
2021-12-26,22.60273
2021-12-27,61.64383
2021-12-28,58.21917
2021-12-29,49.31506
2021-12-30,54.10958
2021-12-31,40.41095
2022-01-01,21.9178
2022-01-02,21.23287
2022-01-03,54.79452
2022-01-04,35.61643
2022-01-05,42.46575
2022-01-06,46.57534
2022-01-07,50.0
2022-01-08,25.34246
2022-01-09,39.72602
2022-01-10,43.83561
2022-01-11,39.72602
2022-01-12,47.26027
2022-01-13,49.31506
2022-01-14,38.35616
2022-01-15,43.15068
2022-01-16,26.02739
2022-01-17,56.16438
2022-01-18,45.89041
2022-01-19,42.46575
2022-01-20,53.42465
2022-01-21,40.41095
2022-01-22,32.19178
2022-01-23,23.9726
2022-01-24,54.10958
2022-01-25,46.57534
2022-01-26,53.42465
2022-01-27,46.57534
2022-01-28,32.19178
2022-01-29,15.06849
2022-01-30,14.38356
2022-01-31,12.32876
2022-02-01,17.80821
2022-02-02,29.45205
2022-02-03,59.58904
2022-02-04,36.30136
2022-02-05,21.23287
2022-02-06,22.60273
2022-02-07,56.16438
2022-02-08,59.58904
2022-02-09,50.0
2022-02-10,52.73972
2022-02-11,36.30136
2022-02-12,13.69863
2022-02-13,23.9726
2022-02-14,57.53424
2022-02-15,45.20547
2022-02-16,53.42465
2022-02-17,43.15068
2022-02-18,50.0
2022-02-19,16.43835
2022-02-20,21.9178
2022-02-21,48.63013
2022-02-22,45.89041
2022-02-23,45.20547
2022-02-24,43.15068
2022-02-25,32.87671
2022-02-26,17.12328
2022-02-27,16.43835
2022-02-28,28.08219
2022-03-01,18.49315
2022-03-02,44.52054
2022-03-03,44.52054
2022-03-04,39.72602
2022-03-05,13.69863
2022-03-06,19.86301
2022-03-07,56.16438
2022-03-08,56.16438
2022-03-09,23.28767
2022-03-10,58.21917
2022-03-11,44.52054
2022-03-12,27.39726
2022-03-13,25.34246
2022-03-14,52.73972
2022-03-15,51.36986
2022-03-16,49.31506
2022-03-17,52.05479
2022-03-18,40.41095
2022-03-19,13.01369
2022-03-20,15.06849
2022-03-21,69.86301
2022-03-22,42.46575
2022-03-23,51.36986
2022-03-24,60.27397
2022-03-25,44.52054
2022-03-26,27.39726
2022-03-27,22.60273
2022-03-28,65.75342
2022-03-29,51.36986
2022-03-30,49.31506
2022-03-31,48.63013
2022-04-01,39.72602
2022-04-02,13.69863
2022-04-03,22.60273
2022-04-04,58.9041
2022-04-05,57.53424
2022-04-06,54.10958
2022-04-07,56.16438
2022-04-08,58.9041
2022-04-09,21.23287
2022-04-10,17.12328
2022-04-11,62.32876
2022-04-12,43.15068
2022-04-13,56.16438
2022-04-14,51.36986
2022-04-15,36.9863
2022-04-16,30.82191
2022-04-17,33.56164
2022-04-18,47.26027
2022-04-19,60.27397
2022-04-20,63.69863
2022-04-21,58.21917
2022-04-22,28.08219
2022-04-23,23.9726
2022-04-24,24.65753
2022-04-25,42.46575
2022-04-26,62.32876
2022-04-27,54.10958
2022-04-28,52.73972
2022-04-29,37.67123
2022-04-30,15.75342
2022-05-01,15.06849
2022-05-02,42.46575
2022-05-03,63.01369
2022-05-04,46.57534
2022-05-05,19.17808
2022-05-06,29.45205
2022-05-07,22.60273
2022-05-08,19.86301
2022-05-09,52.05479
2022-05-10,50.68493
2022-05-11,81.50684
2022-05-12,57.53424
2022-05-13,45.89041
2022-05-14,12.32876
2022-05-15,22.60273
2022-05-16,38.35616
2022-05-17,63.69863
2022-05-18,57.53424
2022-05-19,51.36986
2022-05-20,43.83561
2022-05-21,14.38356
2022-05-22,25.34246
2022-05-23,46.57534
2022-05-24,69.17808
2022-05-25,57.53424
2022-05-26,49.31506
2022-05-27,40.41095
2022-05-28,15.75342
2022-05-29,16.43835
2022-05-30,52.05479
2022-05-31,34.9315
2022-06-01,28.76712
2022-06-02,58.21917
2022-06-03,48.63013
2022-06-04,11.64383
2022-06-05,15.06849
2022-06-06,20.54794
2022-06-07,60.9589
2022-06-08,42.46575
2022-06-09,69.17808
2022-06-10,47.26027
2022-06-11,21.23287
2022-06-12,27.39726
2022-06-13,49.31506
2022-06-14,67.12328
2022-06-15,54.79452
2022-06-16,54.79452
2022-06-17,45.89041
2022-06-18,11.64383
2022-06-19,19.86301
2022-06-20,56.16438
2022-06-21,54.10958
2022-06-22,45.20547
2022-06-23,47.26027
2022-06-24,41.78082
2022-06-25,11.64383
2022-06-26,17.80821
2022-06-27,55.47945
2022-06-28,30.13698
2022-06-29,51.36986
2022-06-30,43.83561
2022-07-01,35.61643
2022-07-02,18.49315
2022-07-03,23.9726
2022-07-04,60.27397
2022-07-05,54.79452
2022-07-06,41.09589
2022-07-07,39.72602
2022-07-08,34.9315
2022-07-09,12.32876
2022-07-10,21.23287
2022-07-11,52.73972
2022-07-12,50.0
2022-07-13,54.79452
2022-07-14,44.52054
2022-07-15,41.09589
2022-07-16,10.27397
2022-07-17,15.75342
2022-07-18,42.46575
2022-07-19,41.09589
2022-07-20,48.63013
2022-07-21,39.72602
2022-07-22,29.45205
2022-07-23,8.9041
2022-07-24,13.01369
2022-07-25,42.46575
2022-07-26,24.65753
2022-07-27,31.50684
2022-07-28,25.34246
2022-07-29,32.87671
2022-07-30,10.9589
2022-07-31,13.69863
2022-08-01,34.24657
2022-08-02,38.35616
2022-08-03,32.19178
2022-08-04,41.78082
2022-08-05,33.56164
2022-08-06,28.76712
2022-08-07,26.02739
2022-08-08,50.68493
2022-08-09,60.9589
2022-08-10,30.13698
2022-08-11,33.56164
2022-08-12,32.87671
2022-08-13,19.17808
2022-08-14,12.32876
2022-08-15,18.49315
2022-08-16,42.46575
2022-08-17,36.30136
2022-08-18,38.35616
2022-08-19,36.9863
2022-08-20,26.71232
2022-08-21,20.54794
2022-08-22,50.0
2022-08-23,55.47945
2022-08-24,50.68493
2022-08-25,41.78082
2022-08-26,36.9863
2022-08-27,20.54794
2022-08-28,38.35616
2022-08-29,47.26027
2022-08-30,38.35616
2022-08-31,51.36986
2022-09-01,46.57534
2022-09-02,31.50684
2022-09-03,20.54794
2022-09-04,16.43835
2022-09-05,51.36986
2022-09-06,72.60273
2022-09-07,57.53424
2022-09-08,32.19178
2022-09-09,8.9041
2022-09-10,4.79452
2022-09-11,4.10958
2022-09-12,20.54794
2022-09-13,60.9589
2022-09-14,59.58904
2022-09-15,61.64383
2022-09-16,34.24657
2022-09-17,17.80821
2022-09-18,24.65753
2022-09-19,59.58904
2022-09-20,46.57534
2022-09-21,59.58904
2022-09-22,65.75342
2022-09-23,38.35616
2022-09-24,16.43835
2022-09-25,17.80821
2022-09-26,51.36986
2022-09-27,47.9452
2022-09-28,47.9452
2022-09-29,73.9726
2022-09-30,45.20547
2022-10-01,17.12328
2022-10-02,8.9041
2022-10-03,21.23287
2022-10-04,50.68493
2022-10-05,50.0
2022-10-06,57.53424
2022-10-07,36.9863
2022-10-08,11.64383
2022-10-09,19.17808
2022-10-10,25.34246
2022-10-11,54.10958
2022-10-12,47.9452
2022-10-13,58.21917
2022-10-14,23.9726
2022-10-15,10.9589
2022-10-16,13.69863
2022-10-17,36.9863
2022-10-18,50.68493
2022-10-19,39.04109
2022-10-20,40.41095
2022-10-21,32.19178
2022-10-22,21.9178
2022-10-23,18.49315
2022-10-24,43.83561
2022-10-25,47.9452
2022-10-26,41.09589
2022-10-27,39.72602
2022-10-28,34.24657
2022-10-29,21.9178
2022-10-30,12.32876
2022-10-31,42.46575
2022-11-01,42.46575
2022-11-02,47.26027
2022-11-03,41.78082
2022-11-04,43.15068
2022-11-05,22.60273
2022-11-06,17.80821
2022-11-07,32.87671
2022-11-08,31.50684
2022-11-09,45.20547
2022-11-10,36.9863
2022-11-11,34.24657
2022-11-12,21.9178
2022-11-13,27.39726
2022-11-14,51.36986
2022-11-15,50.0
2022-11-16,39.72602
2022-11-17,42.46575
2022-11-18,44.52054
2022-11-19,14.38356
2022-11-20,23.28767
2022-11-21,63.01369
2022-11-22,40.41095
2022-11-23,44.52054
2022-11-24,41.78082
2022-11-25,28.08219
2022-11-26,15.75342
2022-11-27,17.12328
2022-11-28,43.83561
2022-11-29,52.73972
2022-11-30,42.46575
2022-12-01,38.35616
2022-12-02,27.39726
2022-12-03,19.86301
2022-12-04,25.34246
2022-12-05,41.09589
2022-12-06,57.53424
2022-12-07,45.89041
2022-12-08,50.68493
2022-12-09,30.82191
2022-12-10,16.43835
2022-12-11,31.50684
2022-12-12,41.09589
2022-12-13,45.89041
2022-12-14,47.26027
2022-12-15,41.78082
2022-12-16,39.72602
2022-12-17,16.43835
2022-12-18,15.75342
2022-12-19,45.20547
2022-12-20,48.63013
2022-12-21,48.63013
2022-12-22,46.57534
2022-12-23,34.9315
2022-12-24,12.32876
2022-12-25,17.12328
2022-12-26,27.39726
2022-12-27,42.46575
2022-12-28,38.35616
2022-12-29,31.50684
2022-12-30,23.9726
2022-12-31,12.32876
2023-01-01,13.01369
2023-01-02,41.09589
2023-01-03,42.46575
2023-01-04,41.09589
2023-01-05,32.87671
2023-01-06,32.87671
2023-01-07,13.69863
2023-01-08,20.54794
2023-01-09,41.09589
2023-01-10,37.67123
2023-01-11,39.72602
2023-01-12,32.19178
2023-01-13,27.39726
2023-01-14,4.10958
2023-01-15,21.9178
2023-01-16,36.9863
2023-01-17,29.45205
2023-01-18,30.13698
2023-01-19,32.87671
2023-01-20,21.9178
2023-01-21,12.32876
2023-01-22,6.84931
2023-01-23,4.79452
2023-01-24,11.64383
2023-01-25,39.04109
2023-01-26,39.04109
2023-01-27,26.71232
2023-01-28,19.17808
2023-01-29,18.49315
2023-01-30,42.46575
2023-01-31,43.15068
2023-02-01,34.9315
2023-02-02,48.63013
2023-02-03,35.61643
2023-02-04,8.21917
2023-02-05,15.75342
2023-02-06,34.24657
2023-02-07,37.67123
2023-02-08,38.35616
2023-02-09,59.58904
2023-02-10,36.30136
2023-02-11,16.43835
2023-02-12,8.9041
2023-02-13,39.04109
2023-02-14,41.78082
2023-02-15,32.19178
2023-02-16,36.30136
2023-02-17,29.45205
2023-02-18,10.9589
2023-02-19,14.38356
2023-02-20,39.04109
2023-02-21,52.05479
2023-02-22,32.19178
2023-02-23,30.13698
2023-02-24,44.52054
2023-02-25,15.75342
2023-02-26,15.75342
2023-02-27,28.08219
2023-02-28,38.35616
2023-03-01,17.12328
2023-03-02,39.04109
2023-03-03,38.35616
2023-03-04,17.12328
2023-03-05,19.17808
2023-03-06,31.50684
2023-03-07,47.26027
2023-03-08,44.52054
2023-03-09,39.72602
2023-03-10,39.04109
2023-03-11,4.79452
2023-03-12,23.9726
2023-03-13,40.41095
2023-03-14,55.47945
2023-03-15,78.08219
2023-03-16,50.68493
2023-03-17,54.10958
2023-03-18,23.28767
2023-03-19,23.9726
2023-03-20,43.15068
2023-03-21,67.80821
2023-03-22,50.68493
2023-03-23,49.31506
2023-03-24,49.31506
2023-03-25,12.32876
2023-03-26,26.02739
2023-03-27,48.63013
2023-03-28,52.73972
2023-03-29,41.78082
2023-03-30,48.63013
2023-03-31,43.83561
2023-04-01,11.64383
2023-04-02,26.71232
2023-04-03,45.89041
2023-04-04,41.78082
2023-04-05,40.41095
2023-04-06,37.67123
2023-04-07,33.56164
2023-04-08,13.01369
2023-04-09,18.49315
2023-04-10,52.05479
2023-04-11,56.84931
2023-04-12,45.89041
2023-04-13,39.72602
2023-04-14,36.9863
2023-04-15,10.9589
2023-04-16,19.17808
2023-04-17,46.57534
2023-04-18,34.9315
2023-04-19,40.41095
2023-04-20,30.13698
2023-04-21,36.9863
2023-04-22,24.65753
2023-04-23,20.54794
2023-04-24,43.83561
2023-04-25,38.35616
2023-04-26,33.56164
2023-04-27,30.13698
2023-04-28,24.65753
2023-04-29,17.12328
2023-04-30,5.47945
2023-05-01,26.02739
2023-05-02,28.76712
2023-05-03,34.9315
2023-05-04,34.9315
2023-05-05,18.49315
2023-05-06,10.27397
2023-05-07,19.17808
2023-05-08,32.19178
2023-05-09,39.04109
2023-05-10,41.09589
2023-05-11,39.04109
2023-05-12,36.30136
2023-05-13,21.23287
2023-05-14,12.32876
2023-05-15,45.89041
2023-05-16,34.24657
2023-05-17,39.04109
2023-05-18,41.78082
2023-05-19,42.46575
2023-05-20,18.49315
2023-05-21,30.82191
2023-05-22,45.20547
2023-05-23,48.63013
2023-05-24,35.61643
2023-05-25,45.89041
2023-05-26,30.82191
2023-05-27,15.06849
2023-05-28,15.06849
2023-05-29,21.23287
