date,핸드폰부업
2020-11-18,21.42857
2020-11-19,14.28571
2020-11-20,16.66666
2020-11-21,16.66666
2020-11-22,26.19047
2020-11-23,26.19047
2020-11-24,52.38095
2020-11-25,30.95238
2020-11-26,40.47619
2020-11-27,21.42857
2020-11-28,19.04761
2020-11-29,26.19047
2020-11-30,23.80952
2020-12-01,33.33333
2020-12-02,16.66666
2020-12-03,23.80952
2020-12-04,14.28571
2020-12-05,16.66666
2020-12-06,16.66666
2020-12-07,14.28571
2020-12-08,19.04761
2020-12-09,30.95238
2020-12-10,28.57142
2020-12-11,35.71428
2020-12-12,19.04761
2020-12-13,19.04761
2020-12-14,35.71428
2020-12-15,23.80952
2020-12-16,16.66666
2020-12-17,40.47619
2020-12-20,38.09523
2020-12-21,30.95238
2020-12-22,19.04761
2020-12-23,21.42857
2020-12-24,11.90476
2020-12-25,11.90476
2020-12-26,35.71428
2020-12-27,11.90476
2020-12-28,47.61904
2020-12-29,50.0
2020-12-30,23.80952
2020-12-31,26.19047
2021-01-01,11.90476
2021-01-02,19.04761
2021-01-03,42.85714
2021-01-04,28.57142
2021-01-05,40.47619
2021-01-06,64.28571
2021-01-07,23.80952
2021-01-08,26.19047
2021-01-09,19.04761
2021-01-10,23.80952
2021-01-11,71.42857
2021-01-12,54.7619
2021-01-13,26.19047
2021-01-14,64.28571
2021-01-15,47.61904
2021-01-16,35.71428
2021-01-17,57.14285
2021-01-18,59.5238
2021-01-19,33.33333
2021-01-20,28.57142
2021-01-21,30.95238
2021-01-22,38.09523
2021-01-23,33.33333
2021-01-24,40.47619
2021-01-25,26.19047
2021-01-26,26.19047
2021-01-27,40.47619
2021-01-28,52.38095
2021-01-29,21.42857
2021-01-30,16.66666
2021-01-31,26.19047
2021-02-01,28.57142
2021-02-02,16.66666
2021-02-03,28.57142
2021-02-04,30.95238
2021-02-05,28.57142
2021-02-07,28.57142
2021-02-08,28.57142
2021-02-09,21.42857
2021-02-10,30.95238
2021-02-11,19.04761
2021-02-12,19.04761
2021-02-13,21.42857
2021-02-14,19.04761
2021-02-15,26.19047
2021-02-16,38.09523
2021-02-17,33.33333
2021-02-18,38.09523
2021-02-19,28.57142
2021-02-20,23.80952
2021-02-21,14.28571
2021-02-22,23.80952
2021-02-23,54.7619
2021-02-24,21.42857
2021-02-25,23.80952
2021-02-26,30.95238
2021-02-27,33.33333
2021-02-28,28.57142
2021-03-01,42.85714
2021-03-02,14.28571
2021-03-03,28.57142
2021-03-04,14.28571
2021-03-05,19.04761
2021-03-08,28.57142
2021-03-09,16.66666
2021-03-10,26.19047
2021-03-11,45.23809
2021-03-12,26.19047
2021-03-13,33.33333
2021-03-14,14.28571
2021-03-15,26.19047
2021-03-16,21.42857
2021-03-17,30.95238
2021-03-18,16.66666
2021-03-19,11.90476
2021-03-20,11.90476
2021-03-21,16.66666
2021-03-23,38.09523
2021-03-24,33.33333
2021-03-25,54.7619
2021-03-26,19.04761
2021-03-27,47.61904
2021-03-28,45.23809
2021-03-29,26.19047
2021-03-30,45.23809
2021-03-31,33.33333
2021-04-01,26.19047
2021-04-02,21.42857
2021-04-03,30.95238
2021-04-04,26.19047
2021-04-05,30.95238
2021-04-06,23.80952
2021-04-07,33.33333
2021-04-09,26.19047
2021-04-10,26.19047
2021-04-11,19.04761
2021-04-12,26.19047
2021-04-13,52.38095
2021-04-14,54.7619
2021-04-15,30.95238
2021-04-16,14.28571
2021-04-17,28.57142
2021-04-18,23.80952
2021-04-19,33.33333
2021-04-20,30.95238
2021-04-21,30.95238
2021-04-22,40.47619
2021-04-23,11.90476
2021-04-24,19.04761
2021-04-25,14.28571
2021-04-26,54.7619
2021-04-27,52.38095
2021-04-28,59.5238
2021-04-29,38.09523
2021-04-30,21.42857
2021-05-01,38.09523
2021-05-02,11.90476
2021-05-03,38.09523
2021-05-04,21.42857
2021-05-06,14.28571
2021-05-07,28.57142
2021-05-08,19.04761
2021-05-09,11.90476
2021-05-10,35.71428
2021-05-11,30.95238
2021-05-12,33.33333
2021-05-14,16.66666
2021-05-15,14.28571
2021-05-16,14.28571
2021-05-17,14.28571
2021-05-18,23.80952
2021-05-19,45.23809
2021-05-20,33.33333
2021-05-21,33.33333
2021-05-22,28.57142
2021-05-23,38.09523
2021-05-24,21.42857
2021-05-25,21.42857
2021-05-26,35.71428
2021-05-27,19.04761
2021-05-28,19.04761
2021-05-29,23.80952
2021-05-30,33.33333
2021-05-31,33.33333
2021-06-01,19.04761
2021-06-02,28.57142
2021-06-03,26.19047
2021-06-04,33.33333
2021-06-05,11.90476
2021-06-06,19.04761
2021-06-07,47.61904
2021-06-08,52.38095
2021-06-09,52.38095
2021-06-10,16.66666
2021-06-11,23.80952
2021-06-13,23.80952
2021-06-14,28.57142
2021-06-15,33.33333
2021-06-16,76.19047
2021-06-17,45.23809
2021-06-18,16.66666
2021-06-19,35.71428
2021-06-20,28.57142
2021-06-21,19.04761
2021-06-22,30.95238
2021-06-23,35.71428
2021-06-24,16.66666
2021-06-25,23.80952
2021-06-26,26.19047
2021-06-28,14.28571
2021-06-29,30.95238
2021-06-30,35.71428
2021-07-01,19.04761
2021-07-03,21.42857
2021-07-04,16.66666
2021-07-05,23.80952
2021-07-06,19.04761
2021-07-07,16.66666
2021-07-08,19.04761
2021-07-10,26.19047
2021-07-12,38.09523
2021-07-13,21.42857
2021-07-14,30.95238
2021-07-16,28.57142
2021-07-17,28.57142
2021-07-18,23.80952
2021-07-19,19.04761
2021-07-20,26.19047
2021-07-21,23.80952
2021-07-22,26.19047
2021-07-23,19.04761
2021-07-24,16.66666
2021-07-26,42.85714
2021-07-27,19.04761
2021-07-28,14.28571
2021-07-29,19.04761
2021-07-30,23.80952
2021-08-01,11.90476
2021-08-02,23.80952
2021-08-03,21.42857
2021-08-04,16.66666
2021-08-05,26.19047
2021-08-06,35.71428
2021-08-07,33.33333
2021-08-09,19.04761
2021-08-10,33.33333
2021-08-11,30.95238
2021-08-12,33.33333
2021-08-13,26.19047
2021-08-14,23.80952
2021-08-15,40.47619
2021-08-16,33.33333
2021-08-17,50.0
2021-08-18,52.38095
2021-08-19,45.23809
2021-08-20,21.42857
2021-08-21,35.71428
2021-08-22,19.04761
2021-08-23,47.61904
2021-08-24,19.04761
2021-08-25,16.66666
2021-08-26,40.47619
2021-08-27,30.95238
2021-08-28,26.19047
2021-08-29,28.57142
2021-08-30,59.5238
2021-08-31,47.61904
2021-09-01,23.80952
2021-09-02,16.66666
2021-09-03,14.28571
2021-09-04,21.42857
2021-09-05,21.42857
2021-09-06,38.09523
2021-09-07,21.42857
2021-09-08,23.80952
2021-09-09,19.04761
2021-09-10,19.04761
2021-09-11,11.90476
2021-09-12,11.90476
2021-09-13,28.57142
2021-09-14,38.09523
2021-09-15,14.28571
2021-09-16,19.04761
2021-09-17,14.28571
2021-09-22,26.19047
2021-09-23,50.0
2021-09-24,11.90476
2021-09-25,33.33333
2021-09-26,33.33333
2021-09-27,45.23809
2021-09-28,33.33333
2021-09-29,28.57142
2021-09-30,23.80952
2021-10-01,23.80952
2021-10-02,16.66666
2021-10-03,19.04761
2021-10-04,45.23809
2021-10-05,30.95238
2021-10-06,33.33333
2021-10-07,26.19047
2021-10-08,45.23809
2021-10-10,14.28571
2021-10-11,42.85714
2021-10-12,28.57142
2021-10-13,11.90476
2021-10-14,33.33333
2021-10-15,38.09523
2021-10-16,30.95238
2021-10-17,30.95238
2021-10-18,23.80952
2021-10-19,30.95238
2021-10-20,35.71428
2021-10-21,30.95238
2021-10-22,28.57142
2021-10-23,19.04761
2021-10-24,26.19047
2021-10-25,33.33333
2021-10-26,38.09523
2021-10-27,23.80952
2021-10-28,23.80952
2021-10-29,26.19047
2021-10-30,23.80952
2021-10-31,21.42857
2021-11-01,19.04761
2021-11-02,42.85714
2021-11-03,19.04761
2021-11-04,50.0
2021-11-05,16.66666
2021-11-06,14.28571
2021-11-07,23.80952
2021-11-08,33.33333
2021-11-09,23.80952
2021-11-10,30.95238
2021-11-11,14.28571
2021-11-12,11.90476
2021-11-13,21.42857
2021-11-14,23.80952
2021-11-15,38.09523
2021-11-16,33.33333
2021-11-17,64.28571
2021-11-18,30.95238
2021-11-19,14.28571
2021-11-20,21.42857
2021-11-21,50.0
2021-11-22,33.33333
2021-11-23,38.09523
2021-11-24,71.42857
2021-11-25,23.80952
2021-11-26,11.90476
2021-11-27,16.66666
2021-11-28,14.28571
2021-11-29,35.71428
2021-11-30,47.61904
2021-12-01,21.42857
2021-12-02,35.71428
2021-12-03,23.80952
2021-12-04,50.0
2021-12-05,21.42857
2021-12-06,42.85714
2021-12-07,28.57142
2021-12-08,28.57142
2021-12-09,30.95238
2021-12-10,28.57142
2021-12-11,23.80952
2021-12-12,16.66666
2021-12-13,11.90476
2021-12-14,35.71428
2021-12-15,16.66666
2021-12-16,26.19047
2021-12-17,35.71428
2021-12-18,21.42857
2021-12-19,26.19047
2021-12-20,16.66666
2021-12-21,35.71428
2021-12-22,42.85714
2021-12-23,16.66666
2021-12-26,21.42857
2021-12-28,30.95238
2021-12-29,16.66666
2021-12-30,23.80952
2021-12-31,19.04761
2022-01-01,26.19047
2022-01-02,38.09523
2022-01-03,28.57142
2022-01-04,38.09523
2022-01-05,35.71428
2022-01-06,26.19047
2022-01-07,42.85714
2022-01-08,16.66666
2022-01-09,33.33333
2022-01-10,35.71428
2022-01-11,47.61904
2022-01-12,35.71428
2022-01-13,30.95238
2022-01-14,28.57142
2022-01-15,40.47619
2022-01-16,35.71428
2022-01-17,30.95238
2022-01-18,28.57142
2022-01-19,19.04761
2022-01-20,45.23809
2022-01-21,23.80952
2022-01-22,14.28571
2022-01-23,26.19047
2022-01-24,21.42857
2022-01-25,45.23809
2022-01-26,33.33333
2022-01-28,33.33333
2022-01-29,14.28571
2022-01-31,33.33333
2022-02-01,16.66666
2022-02-02,38.09523
2022-02-03,33.33333
2022-02-04,35.71428
2022-02-05,16.66666
2022-02-06,23.80952
2022-02-07,21.42857
2022-02-08,52.38095
2022-02-09,33.33333
2022-02-10,26.19047
2022-02-12,35.71428
2022-02-13,33.33333
2022-02-14,19.04761
2022-02-15,57.14285
2022-02-17,23.80952
2022-02-18,33.33333
2022-02-19,16.66666
2022-02-20,21.42857
2022-02-21,50.0
2022-02-22,38.09523
2022-02-23,21.42857
2022-02-24,16.66666
2022-02-25,28.57142
2022-02-26,14.28571
2022-02-27,23.80952
2022-02-28,40.47619
2022-03-01,21.42857
2022-03-02,14.28571
2022-03-03,30.95238
2022-03-04,21.42857
2022-03-05,30.95238
2022-03-06,26.19047
2022-03-07,23.80952
2022-03-08,14.28571
2022-03-09,19.04761
2022-03-10,33.33333
2022-03-11,23.80952
2022-03-12,23.80952
2022-03-13,16.66666
2022-03-14,45.23809
2022-03-15,23.80952
2022-03-16,40.47619
2022-03-17,61.90476
2022-03-18,28.57142
2022-03-19,19.04761
2022-03-20,19.04761
2022-03-21,23.80952
2022-03-22,35.71428
2022-03-23,35.71428
2022-03-24,35.71428
2022-03-25,11.90476
2022-03-26,23.80952
2022-03-27,33.33333
2022-03-28,26.19047
2022-03-29,35.71428
2022-03-30,19.04761
2022-03-31,19.04761
2022-04-01,21.42857
2022-04-02,38.09523
2022-04-03,11.90476
2022-04-04,21.42857
2022-04-05,14.28571
2022-04-06,33.33333
2022-04-07,38.09523
2022-04-08,26.19047
2022-04-09,11.90476
2022-04-10,21.42857
2022-04-11,14.28571
2022-04-12,23.80952
2022-04-13,45.23809
2022-04-14,33.33333
2022-04-15,14.28571
2022-04-16,16.66666
2022-04-17,33.33333
2022-04-18,19.04761
2022-04-19,45.23809
2022-04-20,33.33333
2022-04-21,28.57142
2022-04-22,42.85714
2022-04-23,21.42857
2022-04-25,14.28571
2022-04-26,30.95238
2022-04-27,71.42857
2022-04-28,21.42857
2022-04-29,38.09523
2022-04-30,23.80952
2022-05-01,23.80952
2022-05-02,26.19047
2022-05-03,14.28571
2022-05-04,26.19047
2022-05-05,11.90476
2022-05-06,35.71428
2022-05-07,21.42857
2022-05-08,21.42857
2022-05-09,40.47619
2022-05-10,50.0
2022-05-11,26.19047
2022-05-12,26.19047
2022-05-13,23.80952
2022-05-14,19.04761
2022-05-16,28.57142
2022-05-17,57.14285
2022-05-18,38.09523
2022-05-19,23.80952
2022-05-20,47.61904
2022-05-21,23.80952
2022-05-22,19.04761
2022-05-23,35.71428
2022-05-24,52.38095
2022-05-25,33.33333
2022-05-26,33.33333
2022-05-27,40.47619
2022-05-30,28.57142
2022-05-31,40.47619
2022-06-01,14.28571
2022-06-02,26.19047
2022-06-03,19.04761
2022-06-04,16.66666
2022-06-05,14.28571
2022-06-06,21.42857
2022-06-07,40.47619
2022-06-08,28.57142
2022-06-09,21.42857
2022-06-10,16.66666
2022-06-11,23.80952
2022-06-12,19.04761
2022-06-13,59.5238
2022-06-14,45.23809
2022-06-15,26.19047
2022-06-16,42.85714
2022-06-17,14.28571
2022-06-18,11.90476
2022-06-19,30.95238
2022-06-20,40.47619
2022-06-21,42.85714
2022-06-22,35.71428
2022-06-23,19.04761
2022-06-24,33.33333
2022-06-25,23.80952
2022-06-26,23.80952
2022-06-27,59.5238
2022-06-28,47.61904
2022-06-29,26.19047
2022-06-30,35.71428
2022-07-01,54.7619
2022-07-02,30.95238
2022-07-03,26.19047
2022-07-04,42.85714
2022-07-05,45.23809
2022-07-06,21.42857
2022-07-07,19.04761
2022-07-09,21.42857
2022-07-10,16.66666
2022-07-11,28.57142
2022-07-12,35.71428
2022-07-13,21.42857
2022-07-14,19.04761
2022-07-15,33.33333
2022-07-16,35.71428
2022-07-17,26.19047
2022-07-18,47.61904
2022-07-19,30.95238
2022-07-20,35.71428
2022-07-21,42.85714
2022-07-22,42.85714
2022-07-23,33.33333
2022-07-24,16.66666
2022-07-25,19.04761
2022-07-26,40.47619
2022-07-27,38.09523
2022-07-28,50.0
2022-07-29,14.28571
2022-07-31,26.19047
2022-08-01,30.95238
2022-08-02,33.33333
2022-08-03,19.04761
2022-08-04,42.85714
2022-08-05,19.04761
2022-08-06,16.66666
2022-08-07,21.42857
2022-08-08,47.61904
2022-08-09,38.09523
2022-08-10,45.23809
2022-08-12,38.09523
2022-08-13,28.57142
2022-08-14,11.90476
2022-08-15,28.57142
2022-08-16,42.85714
2022-08-17,23.80952
2022-08-18,30.95238
2022-08-19,23.80952
2022-08-20,16.66666
2022-08-22,38.09523
2022-08-23,23.80952
2022-08-24,33.33333
2022-08-25,38.09523
2022-08-26,47.61904
2022-08-27,16.66666
2022-08-28,23.80952
2022-08-29,42.85714
2022-08-30,45.23809
2022-08-31,30.95238
2022-09-01,30.95238
2022-09-02,26.19047
2022-09-03,28.57142
2022-09-04,16.66666
2022-09-05,33.33333
2022-09-06,33.33333
2022-09-07,19.04761
2022-09-08,16.66666
2022-09-09,19.04761
2022-09-12,42.85714
2022-09-13,40.47619
2022-09-14,30.95238
2022-09-15,45.23809
2022-09-16,21.42857
2022-09-17,23.80952
2022-09-18,28.57142
2022-09-19,42.85714
2022-09-20,40.47619
2022-09-21,28.57142
2022-09-22,61.90476
2022-09-23,52.38095
2022-09-24,28.57142
2022-09-26,16.66666
2022-09-27,38.09523
2022-09-28,40.47619
2022-09-29,28.57142
2022-09-30,19.04761
2022-10-01,21.42857
2022-10-02,11.90476
2022-10-03,28.57142
2022-10-04,45.23809
2022-10-05,45.23809
2022-10-06,50.0
2022-10-07,23.80952
2022-10-08,21.42857
2022-10-09,28.57142
2022-10-11,19.04761
2022-10-12,11.90476
2022-10-13,54.7619
2022-10-14,45.23809
2022-10-15,33.33333
2022-10-16,14.28571
2022-10-17,35.71428
2022-10-18,28.57142
2022-10-19,50.0
2022-10-20,35.71428
2022-10-21,16.66666
2022-10-22,21.42857
2022-10-23,21.42857
2022-10-24,35.71428
2022-10-25,40.47619
2022-10-26,54.7619
2022-10-27,19.04761
2022-10-28,11.90476
2022-10-29,11.90476
2022-10-30,16.66666
2022-10-31,26.19047
2022-11-01,28.57142
2022-11-02,59.5238
2022-11-03,35.71428
2022-11-04,21.42857
2022-11-05,19.04761
2022-11-07,16.66666
2022-11-08,11.90476
2022-11-09,47.61904
2022-11-10,45.23809
2022-11-11,30.95238
2022-11-12,19.04761
2022-11-13,19.04761
2022-11-14,33.33333
2022-11-15,30.95238
2022-11-16,33.33333
2022-11-17,19.04761
2022-11-18,30.95238
2022-11-19,23.80952
2022-11-20,50.0
2022-11-21,33.33333
2022-11-22,35.71428
2022-11-23,19.04761
2022-11-24,61.90476
2022-11-25,33.33333
2022-11-26,57.14285
2022-11-27,14.28571
2022-11-28,52.38095
2022-11-29,26.19047
2022-11-30,19.04761
2022-12-01,19.04761
2022-12-04,23.80952
2022-12-05,19.04761
2022-12-06,21.42857
2022-12-07,28.57142
2022-12-08,16.66666
2022-12-09,19.04761
2022-12-10,35.71428
2022-12-11,23.80952
2022-12-12,33.33333
2022-12-13,28.57142
2022-12-14,14.28571
2022-12-15,14.28571
2022-12-16,33.33333
2022-12-17,23.80952
2022-12-18,16.66666
2022-12-19,47.61904
2022-12-20,57.14285
2022-12-21,38.09523
2022-12-22,38.09523
2022-12-23,26.19047
2022-12-24,19.04761
2022-12-25,21.42857
2022-12-26,47.61904
2022-12-27,19.04761
2022-12-28,40.47619
2022-12-29,30.95238
2022-12-30,42.85714
2022-12-31,35.71428
2023-01-01,23.80952
2023-01-02,40.47619
2023-01-03,47.61904
2023-01-04,54.7619
2023-01-05,30.95238
2023-01-06,38.09523
2023-01-07,30.95238
2023-01-08,19.04761
2023-01-09,42.85714
2023-01-10,40.47619
2023-01-11,28.57142
2023-01-12,45.23809
2023-01-13,35.71428
2023-01-14,35.71428
2023-01-15,26.19047
2023-01-16,28.57142
2023-01-17,33.33333
2023-01-18,52.38095
2023-01-19,19.04761
2023-01-20,23.80952
2023-01-21,14.28571
2023-01-22,14.28571
2023-01-24,33.33333
2023-01-25,45.23809
2023-01-26,30.95238
2023-01-27,54.7619
2023-01-29,33.33333
2023-01-30,40.47619
2023-01-31,45.23809
2023-02-01,61.90476
2023-02-02,38.09523
2023-02-03,26.19047
2023-02-04,19.04761
2023-02-05,38.09523
2023-02-06,66.66666
2023-02-07,40.47619
2023-02-08,38.09523
2023-02-09,33.33333
2023-02-10,30.95238
2023-02-11,26.19047
2023-02-12,33.33333
2023-02-13,66.66666
2023-02-14,50.0
2023-02-15,16.66666
2023-02-16,33.33333
2023-02-17,30.95238
2023-02-18,28.57142
2023-02-19,33.33333
2023-02-20,52.38095
2023-02-21,40.47619
2023-02-22,23.80952
2023-02-23,33.33333
2023-02-24,35.71428
2023-02-25,21.42857
2023-02-26,19.04761
2023-02-27,30.95238
2023-02-28,28.57142
2023-03-01,35.71428
2023-03-02,40.47619
2023-03-03,26.19047
2023-03-04,23.80952
2023-03-05,30.95238
2023-03-06,33.33333
2023-03-07,42.85714
2023-03-08,28.57142
2023-03-09,30.95238
2023-03-10,50.0
2023-03-11,23.80952
2023-03-12,33.33333
2023-03-13,40.47619
2023-03-14,42.85714
2023-03-15,42.85714
2023-03-16,54.7619
2023-03-17,28.57142
2023-03-19,16.66666
2023-03-20,45.23809
2023-03-21,42.85714
2023-03-22,28.57142
2023-03-23,61.90476
2023-03-24,57.14285
2023-03-26,14.28571
2023-03-27,28.57142
2023-03-28,35.71428
2023-03-29,23.80952
2023-03-30,35.71428
2023-03-31,38.09523
2023-04-01,11.90476
2023-04-02,23.80952
2023-04-03,42.85714
2023-04-04,40.47619
2023-04-05,45.23809
2023-04-06,30.95238
2023-04-07,16.66666
2023-04-08,14.28571
2023-04-09,21.42857
2023-04-10,40.47619
2023-04-11,33.33333
2023-04-12,40.47619
2023-04-13,30.95238
2023-04-14,23.80952
2023-04-15,19.04761
2023-04-16,14.28571
2023-04-17,57.14285
2023-04-18,23.80952
2023-04-19,35.71428
2023-04-21,26.19047
2023-04-22,28.57142
2023-04-23,21.42857
2023-04-24,40.47619
2023-04-25,61.90476
2023-04-26,38.09523
2023-04-27,14.28571
2023-04-28,14.28571
2023-04-29,30.95238
2023-04-30,19.04761
2023-05-02,35.71428
2023-05-03,38.09523
2023-05-04,21.42857
2023-05-05,28.57142
2023-05-06,21.42857
2023-05-08,21.42857
2023-05-09,45.23809
2023-05-10,35.71428
2023-05-11,42.85714
2023-05-12,23.80952
2023-05-13,26.19047
2023-05-14,16.66666
2023-05-15,11.90476
2023-05-16,33.33333
2023-05-17,26.19047
2023-05-18,14.28571
2023-05-19,14.28571
2023-05-20,19.04761
2023-05-21,21.42857
2023-05-22,92.85714
2023-05-23,26.19047
2023-05-24,33.33333
2023-05-25,45.23809
2023-05-26,19.04761
2023-05-28,33.33333
2023-05-29,19.04761
2023-05-30,33.33333
2023-05-31,33.33333
2023-06-02,33.33333
2023-06-03,21.42857
2023-06-04,21.42857
2023-06-05,30.95238
2023-06-06,30.95238
2023-06-07,16.66666
2023-06-08,19.04761
2023-06-09,26.19047
2023-06-10,14.28571
2023-06-11,26.19047
2023-06-12,23.80952
2023-06-13,33.33333
2023-06-15,35.71428
2023-06-16,26.19047
2023-06-17,21.42857
2023-06-18,16.66666
2023-06-19,52.38095
2023-06-20,30.95238
2023-06-21,23.80952
2023-06-22,23.80952
2023-06-23,14.28571
2023-06-25,19.04761
2023-06-26,26.19047
2023-06-27,50.0
2023-06-28,19.04761
2023-06-29,26.19047
2023-06-30,21.42857
2023-07-01,16.66666
2023-07-02,14.28571
2023-07-03,23.80952
2023-07-04,21.42857
2023-07-05,33.33333
2023-07-06,40.47619
2023-07-07,59.5238
2023-07-08,16.66666
2023-07-09,26.19047
2023-07-10,42.85714
2023-07-11,35.71428
2023-07-12,21.42857
2023-07-13,40.47619
2023-07-14,40.47619
2023-07-15,19.04761
2023-07-16,26.19047
2023-07-17,23.80952
2023-07-18,40.47619
2023-07-19,30.95238
2023-07-20,33.33333
2023-07-21,21.42857
2023-07-22,19.04761
2023-07-23,11.90476
2023-07-24,52.38095
2023-07-25,57.14285
2023-07-26,23.80952
2023-07-27,35.71428
2023-07-28,28.57142
2023-07-29,19.04761
2023-07-30,21.42857
2023-07-31,26.19047
2023-08-01,19.04761
2023-08-02,26.19047
2023-08-03,28.57142
2023-08-05,30.95238
2023-08-06,23.80952
2023-08-07,28.57142
2023-08-08,47.61904
2023-08-09,38.09523
2023-08-10,33.33333
2023-08-11,26.19047
2023-08-12,33.33333
2023-08-13,33.33333
2023-08-14,14.28571
2023-08-15,64.28571
2023-08-16,61.90476
2023-08-17,45.23809
2023-08-18,38.09523
2023-08-19,14.28571
2023-08-20,21.42857
2023-08-21,64.28571
2023-08-22,30.95238
2023-08-23,52.38095
2023-08-24,59.5238
2023-08-25,42.85714
2023-08-26,11.90476
2023-08-27,38.09523
2023-08-28,52.38095
2023-08-29,61.90476
2023-08-30,35.71428
2023-08-31,30.95238
