date,손부업사이트
2021-02-28,5.46448
2021-03-01,6.01092
2021-03-02,10.38251
2021-03-03,19.12568
2021-03-04,16.39344
2021-03-05,12.5683
2021-03-06,12.5683
2021-03-07,13.6612
2021-03-08,21.31147
2021-03-09,25.68306
2021-03-10,30.05464
2021-03-11,27.86885
2021-03-12,19.12568
2021-03-13,12.5683
2021-03-14,21.31147
2021-03-15,14.75409
2021-03-16,17.48633
2021-03-17,21.31147
2021-03-18,19.67213
2021-03-19,7.10382
2021-03-20,8.74316
2021-03-21,18.03278
2021-03-22,14.20765
2021-03-23,15.30054
2021-03-24,16.39344
2021-03-25,18.03278
2021-03-26,13.6612
2021-03-27,15.30054
2021-03-28,13.6612
2021-03-29,28.4153
2021-03-30,27.3224
2021-03-31,22.40437
2021-04-01,21.85792
2021-04-02,14.20765
2021-04-03,3.82513
2021-04-04,10.92896
2021-04-05,17.48633
2021-04-06,12.5683
2021-04-07,20.76502
2021-04-08,15.84699
2021-04-09,11.4754
2021-04-10,10.38251
2021-04-11,7.10382
2021-04-12,16.93989
2021-04-13,22.95081
2021-04-14,21.31147
2021-04-15,21.31147
2021-04-16,16.93989
2021-04-17,14.20765
2021-04-18,24.04371
2021-04-19,25.13661
2021-04-20,20.76502
2021-04-21,18.03278
2021-04-22,13.6612
2021-04-23,28.96174
2021-04-24,15.30054
2021-04-25,11.4754
2021-04-26,13.6612
2021-04-27,18.57923
2021-04-28,26.2295
2021-04-29,20.21857
2021-04-30,12.02185
2021-05-01,7.65027
2021-05-02,11.4754
2021-05-03,18.03278
2021-05-04,18.03278
2021-05-05,13.11475
2021-05-06,10.92896
2021-05-07,9.83606
2021-05-08,11.4754
2021-05-09,6.01092
2021-05-10,20.21857
2021-05-11,19.12568
2021-05-12,24.59016
2021-05-13,12.02185
2021-05-14,7.10382
2021-05-15,12.5683
2021-05-16,18.03278
2021-05-17,22.95081
2021-05-18,18.03278
2021-05-19,11.4754
2021-05-20,21.31147
2021-05-21,15.30054
2021-05-22,18.57923
2021-05-23,18.57923
2021-05-24,32.78688
2021-05-25,40.9836
2021-05-26,39.34426
2021-05-27,40.9836
2021-05-28,25.13661
2021-05-29,22.95081
2021-05-30,19.12568
2021-05-31,32.78688
2021-06-01,48.63387
2021-06-02,46.99453
2021-06-03,36.61202
2021-06-04,15.84699
2021-06-05,15.84699
2021-06-06,25.13661
2021-06-07,38.79781
2021-06-08,34.42622
2021-06-09,40.43715
2021-06-10,37.70491
2021-06-11,32.78688
2021-06-12,12.02185
2021-06-13,18.03278
2021-06-14,22.40437
2021-06-15,34.42622
2021-06-16,50.27322
2021-06-17,29.50819
2021-06-18,21.85792
2021-06-19,15.30054
2021-06-20,9.28961
2021-06-21,22.95081
2021-06-22,16.93989
2021-06-23,31.14754
2021-06-24,20.76502
2021-06-25,20.76502
2021-06-26,16.39344
2021-06-27,19.67213
2021-06-28,19.12568
2021-06-29,30.05464
2021-06-30,14.75409
2021-07-01,20.76502
2021-07-02,15.30054
2021-07-03,28.96174
2021-07-04,13.11475
2021-07-05,28.96174
2021-07-06,23.49726
2021-07-07,24.59016
2021-07-08,20.76502
2021-07-09,31.14754
2021-07-10,14.75409
2021-07-11,22.40437
2021-07-12,28.4153
2021-07-13,21.85792
2021-07-14,24.59016
2021-07-15,25.13661
2021-07-16,23.49726
2021-07-17,15.84699
2021-07-18,12.5683
2021-07-19,20.21857
2021-07-20,21.31147
2021-07-21,23.49726
2021-07-22,29.50819
2021-07-23,19.12568
2021-07-24,6.55737
2021-07-25,10.38251
2021-07-26,16.39344
2021-07-27,4.37158
2021-07-28,20.21857
2021-07-29,30.60109
2021-07-30,25.68306
2021-07-31,18.03278
2021-08-01,20.21857
2021-08-02,30.05464
2021-08-03,30.60109
2021-08-04,23.49726
2021-08-05,23.49726
2021-08-06,21.31147
2021-08-07,22.95081
2021-08-08,28.4153
2021-08-09,39.34426
2021-08-10,34.97267
2021-08-11,42.62295
2021-08-12,43.16939
2021-08-13,27.86885
2021-08-14,24.04371
2021-08-15,14.20765
2021-08-16,21.85792
2021-08-17,30.60109
2021-08-18,30.60109
2021-08-19,42.62295
2021-08-20,23.49726
2021-08-21,33.33333
2021-08-22,24.59016
2021-08-23,30.05464
2021-08-24,39.89071
2021-08-25,46.44808
2021-08-26,37.70491
2021-08-27,26.77595
2021-08-28,8.19672
2021-08-29,5.46448
2021-08-30,7.65027
2021-08-31,11.4754
2021-09-01,2.73224
2021-09-02,4.91803
2021-09-03,6.01092
2021-09-06,9.83606
2021-09-07,3.82513
2021-09-09,2.73224
2021-09-12,10.92896
2021-09-13,6.55737
2021-09-14,13.6612
2021-09-15,16.39344
2021-09-16,4.37158
2021-09-23,2.73224
2021-09-24,2.73224
2021-09-26,3.27868
2021-09-28,3.82513
2021-09-29,3.27868
2021-09-30,4.91803
2021-10-01,5.46448
2021-10-04,4.37158
2021-10-05,3.82513
2021-10-06,2.73224
2021-10-08,2.73224
2021-10-13,2.73224
2021-10-15,2.73224
2021-10-21,2.73224
2021-10-28,4.91803
2021-10-29,5.46448
2021-10-31,4.37158
2021-11-01,4.37158
2021-11-03,3.82513
2021-11-05,2.73224
2021-11-06,3.27868
2021-11-07,6.01092
2021-11-08,5.46448
2021-11-09,10.38251
2021-11-10,2.73224
2021-11-11,2.73224
2021-11-12,4.91803
2021-11-13,2.73224
2021-11-14,3.82513
2021-11-15,7.10382
2021-11-16,9.28961
2021-11-18,2.73224
2021-11-19,5.46448
2021-11-20,6.55737
2021-11-21,5.46448
2021-11-22,5.46448
2021-11-23,6.55737
2021-11-24,4.91803
2021-11-25,6.01092
2021-11-26,7.65027
2021-11-27,3.82513
2021-11-28,18.03278
2021-11-29,16.93989
2021-11-30,3.82513
2021-12-01,6.01092
2021-12-02,7.10382
2021-12-03,3.82513
2021-12-04,4.37158
2021-12-05,8.74316
2021-12-06,6.01092
2021-12-07,6.55737
2021-12-08,10.38251
2021-12-09,11.4754
2021-12-10,10.38251
2021-12-11,10.38251
2021-12-12,3.27868
2021-12-13,4.91803
2021-12-14,5.46448
2021-12-15,7.10382
2021-12-16,5.46448
2021-12-17,5.46448
2021-12-19,3.27868
2021-12-20,5.46448
2021-12-21,6.01092
2021-12-22,3.27868
2021-12-23,6.55737
2021-12-26,4.37158
2021-12-28,6.01092
2021-12-30,6.55737
2021-12-31,3.82513
2022-01-01,3.27868
2022-01-02,4.91803
2022-01-03,4.91803
2022-01-04,7.65027
2022-01-05,9.83606
2022-01-07,5.46448
2022-01-08,4.91803
2022-01-10,8.74316
2022-01-11,8.19672
2022-01-12,2.73224
2022-01-13,7.10382
2022-01-14,3.82513
2022-01-15,3.82513
2022-01-16,9.28961
2022-01-17,6.55737
2022-01-18,6.01092
2022-01-19,4.91803
2022-01-21,4.37158
2022-01-22,5.46448
2022-01-23,4.91803
2022-01-24,7.10382
2022-01-25,2.73224
2022-01-26,3.27868
2022-01-27,6.55737
2022-01-28,5.46448
2022-01-29,2.73224
2022-01-30,3.27868
2022-01-31,2.73224
2022-02-01,2.73224
2022-02-02,6.01092
2022-02-03,3.27868
2022-02-04,2.73224
2022-02-06,4.91803
2022-02-07,6.55737
2022-02-08,3.82513
2022-02-09,4.37158
2022-02-10,3.82513
2022-02-11,6.01092
2022-02-12,3.27868
2022-02-13,7.10382
2022-02-14,8.74316
2022-02-15,7.65027
2022-02-16,4.37158
2022-02-17,4.37158
2022-02-18,6.01092
2022-02-19,4.91803
2022-02-20,3.27868
2022-02-21,2.73224
2022-02-22,4.91803
2022-02-23,5.46448
2022-02-24,3.82513
2022-02-25,3.82513
2022-02-28,4.37158
2022-03-01,7.65027
2022-03-02,3.82513
2022-03-04,7.10382
2022-03-05,3.82513
2022-03-06,3.27868
2022-03-07,5.46448
2022-03-08,4.37158
2022-03-10,3.82513
2022-03-12,3.27868
2022-03-13,6.01092
2022-03-14,4.91803
2022-03-16,2.73224
2022-03-17,5.46448
2022-03-18,3.27868
2022-03-19,2.73224
2022-03-20,4.37158
2022-03-21,9.28961
2022-03-22,4.91803
2022-03-23,3.27868
2022-03-24,2.73224
2022-03-27,7.10382
2022-03-28,4.37158
2022-03-29,7.65027
2022-03-30,7.10382
2022-03-31,3.82513
2022-04-01,3.82513
2022-04-02,5.46448
2022-04-03,3.27868
2022-04-05,6.55737
2022-04-06,3.82513
2022-04-07,6.01092
2022-04-08,4.91803
2022-04-12,2.73224
2022-04-13,8.74316
2022-04-15,6.55737
2022-04-16,2.73224
2022-04-17,4.91803
2022-04-19,3.82513
2022-04-21,2.73224
2022-04-22,6.01092
2022-04-25,4.37158
2022-04-26,7.10382
2022-04-28,2.73224
2022-05-02,3.27868
2022-05-03,5.46448
2022-05-04,2.73224
2022-05-06,2.73224
2022-05-09,2.73224
2022-05-10,4.37158
2022-05-11,2.73224
2022-05-13,2.73224
2022-05-14,2.73224
2022-05-15,3.27868
2022-05-16,3.27868
2022-05-17,3.82513
2022-05-19,4.37158
2022-05-20,2.73224
2022-05-21,4.37158
2022-05-22,4.91803
2022-05-25,6.01092
2022-05-29,4.91803
2022-05-30,5.46448
2022-05-31,8.19672
2022-06-01,6.01092
2022-06-02,4.91803
2022-06-03,6.01092
2022-06-04,3.82513
2022-06-07,3.27868
2022-06-09,8.19672
2022-06-13,12.02185
2022-06-14,7.65027
2022-06-15,5.46448
2022-06-16,2.73224
2022-06-17,3.82513
2022-06-18,2.73224
2022-06-19,2.73224
2022-06-20,8.19672
2022-06-21,6.01092
2022-06-22,6.55737
2022-06-23,2.73224
2022-06-25,4.37158
2022-06-26,6.01092
2022-06-27,9.28961
2022-06-28,2.73224
2022-06-29,4.37158
2022-06-30,10.92896
2022-07-02,3.27868
2022-07-04,3.82513
2022-07-05,6.01092
2022-07-06,3.82513
2022-07-07,4.37158
2022-07-08,3.82513
2022-07-09,4.37158
2022-07-10,4.91803
2022-07-11,7.65027
2022-07-12,9.28961
2022-07-13,11.4754
2022-07-14,5.46448
2022-07-15,4.37158
2022-07-16,3.82513
2022-07-18,2.73224
2022-07-19,9.28961
2022-07-20,7.10382
2022-07-21,3.27868
2022-07-24,3.82513
2022-07-25,5.46448
2022-07-26,5.46448
2022-07-28,4.91803
2022-07-29,3.82513
2022-07-31,4.37158
2022-08-01,2.73224
2022-08-02,4.91803
2022-08-03,5.46448
2022-08-04,5.46448
2022-08-06,3.82513
2022-08-07,3.82513
2022-08-08,2.73224
2022-08-09,8.74316
2022-08-10,2.73224
2022-08-11,4.37158
2022-08-14,3.82513
2022-08-15,2.73224
2022-08-16,6.55737
2022-08-17,13.11475
2022-08-19,6.55737
2022-08-21,3.27868
2022-08-22,6.01092
2022-08-23,7.10382
2022-08-24,4.37158
2022-08-25,4.37158
2022-08-26,6.55737
2022-08-27,5.46448
2022-08-28,3.82513
2022-08-29,4.37158
2022-08-30,2.73224
2022-08-31,3.82513
2022-09-01,4.37158
2022-09-02,5.46448
2022-09-04,4.37158
2022-09-05,4.37158
2022-09-06,2.73224
2022-09-07,3.82513
2022-09-08,10.38251
2022-09-12,3.27868
2022-09-13,5.46448
2022-09-14,4.37158
2022-09-15,4.37158
2022-09-16,7.65027
2022-09-17,4.37158
2022-09-18,3.82513
2022-09-19,3.27868
2022-09-20,12.02185
2022-09-21,4.91803
2022-09-22,2.73224
2022-09-23,5.46448
2022-09-25,3.27868
2022-09-26,7.10382
2022-09-27,5.46448
2022-09-28,5.46448
2022-09-29,3.82513
2022-09-30,7.10382
2022-10-01,12.02185
2022-10-02,15.84699
2022-10-03,4.37158
2022-10-04,5.46448
2022-10-05,5.46448
2022-10-06,4.37158
2022-10-07,6.55737
2022-10-08,6.55737
2022-10-09,11.4754
2022-10-10,27.86885
2022-10-11,36.06557
2022-10-12,27.3224
2022-10-13,20.76502
2022-10-14,19.12568
2022-10-15,10.38251
2022-10-16,19.67213
2022-10-17,24.59016
2022-10-18,25.68306
2022-10-19,23.49726
2022-10-20,20.21857
2022-10-21,20.76502
2022-10-22,12.02185
2022-10-23,19.67213
2022-10-24,12.5683
2022-10-25,8.19672
2022-10-26,4.91803
2022-10-27,4.37158
2022-10-28,3.82513
2022-10-29,3.82513
2022-10-30,4.91803
2022-10-31,5.46448
2022-11-01,29.50819
2022-11-02,18.03278
2022-11-03,26.77595
2022-11-04,19.67213
2022-11-05,10.92896
2022-11-06,16.93989
2022-11-07,21.31147
2022-11-08,28.4153
2022-11-09,30.05464
2022-11-10,22.40437
2022-11-11,13.11475
2022-11-12,15.30054
2022-11-13,10.92896
2022-11-14,23.49726
2022-11-15,20.21857
2022-11-16,30.60109
2022-11-17,22.40437
2022-11-18,21.85792
2022-11-19,21.85792
2022-11-20,18.57923
2022-11-21,24.04371
2022-11-22,28.96174
2022-11-23,8.19672
2022-11-24,9.28961
2022-11-26,6.01092
2022-11-27,3.27868
2022-11-28,6.55737
2022-11-29,7.65027
2022-11-30,15.84699
2022-12-01,21.31147
2022-12-02,11.4754
2022-12-03,8.19672
2022-12-04,11.4754
2022-12-05,13.11475
2022-12-06,18.57923
2022-12-07,29.50819
2022-12-08,20.21857
2022-12-09,26.2295
2022-12-10,10.92896
2022-12-11,13.11475
2022-12-12,20.21857
2022-12-13,21.85792
2022-12-14,21.31147
2022-12-15,23.49726
2022-12-16,24.59016
2022-12-17,10.92896
2022-12-18,24.04371
2022-12-19,23.49726
2022-12-20,39.89071
2022-12-21,33.33333
2022-12-22,12.02185
2022-12-23,11.4754
2022-12-24,6.55737
2022-12-25,7.65027
2022-12-26,10.38251
2022-12-27,10.38251
2022-12-28,8.74316
2022-12-29,17.48633
2022-12-30,40.9836
2022-12-31,36.06557
2023-01-01,38.25136
2023-01-02,56.28415
2023-01-03,53.55191
2023-01-04,53.00546
2023-01-05,44.26229
2023-01-06,33.87978
2023-01-07,30.60109
2023-01-08,20.76502
2023-01-09,43.71584
2023-01-10,37.70491
2023-01-11,37.15846
2023-01-12,34.97267
2023-01-13,40.43715
2023-01-14,25.13661
2023-01-15,27.3224
2023-01-16,40.9836
2023-01-17,26.77595
2023-01-18,39.34426
2023-01-19,13.6612
2023-01-20,5.46448
2023-01-22,4.91803
2023-01-23,4.91803
2023-01-24,21.31147
2023-01-25,29.50819
2023-01-26,31.69398
2023-01-27,31.14754
2023-01-28,22.95081
2023-01-29,27.86885
2023-01-30,36.06557
2023-01-31,36.61202
2023-02-01,46.44808
2023-02-02,37.15846
2023-02-03,28.96174
2023-02-04,22.95081
2023-02-05,22.40437
2023-02-06,29.50819
2023-02-07,35.51912
2023-02-08,34.42622
2023-02-09,25.13661
2023-02-10,26.77595
2023-02-11,15.84699
2023-02-12,32.24043
2023-02-13,40.9836
2023-02-14,38.79781
2023-02-15,39.34426
2023-02-16,40.43715
2023-02-17,36.61202
2023-02-18,19.67213
2023-02-19,13.6612
2023-02-20,38.79781
2023-02-21,44.26229
2023-02-22,27.86885
2023-02-23,20.76502
2023-02-24,22.95081
2023-02-25,20.21857
2023-02-26,9.83606
2023-02-27,29.50819
2023-02-28,26.2295
2023-03-01,25.13661
2023-03-02,33.33333
2023-03-03,25.68306
2023-03-04,33.33333
2023-03-05,13.6612
2023-03-06,26.2295
2023-03-07,24.59016
2023-03-08,25.68306
2023-03-09,27.86885
2023-03-10,24.59016
2023-03-11,10.92896
2023-03-12,11.4754
2023-03-13,24.59016
2023-03-14,33.87978
2023-03-15,24.59016
2023-03-16,25.68306
2023-03-17,21.31147
2023-03-18,13.11475
2023-03-19,19.12568
2023-03-20,28.96174
2023-03-21,28.4153
2023-03-22,27.3224
2023-03-23,23.49726
2023-03-24,20.76502
2023-03-25,12.5683
2023-03-26,15.30054
2023-03-27,30.05464
2023-03-28,24.04371
2023-03-29,23.49726
2023-03-30,19.12568
2023-03-31,15.84699
2023-04-01,12.5683
2023-04-02,19.12568
2023-04-03,21.31147
2023-04-04,20.76502
2023-04-05,18.57923
2023-04-06,21.85792
2023-04-07,19.12568
2023-04-08,7.10382
2023-04-09,15.84699
2023-04-10,27.86885
2023-04-11,23.49726
2023-04-12,31.69398
2023-04-13,37.70491
2023-04-14,23.49726
2023-04-15,14.75409
2023-04-16,21.31147
2023-04-17,28.4153
2023-04-18,30.60109
2023-04-19,20.76502
2023-04-20,26.77595
2023-04-21,18.57923
2023-04-22,12.5683
2023-04-23,17.48633
2023-04-24,24.59016
2023-04-25,30.60109
2023-04-26,30.05464
2023-04-27,25.68306
2023-04-28,19.67213
2023-04-29,11.4754
2023-04-30,19.67213
2023-05-01,13.11475
2023-05-02,27.3224
2023-05-03,27.3224
2023-05-04,22.40437
2023-05-05,12.5683
2023-05-06,20.76502
2023-05-07,7.10382
2023-05-08,27.3224
2023-05-09,24.59016
2023-05-10,35.51912
2023-05-11,20.21857
2023-05-12,19.12568
2023-05-13,20.21857
2023-05-14,15.30054
2023-05-15,18.57923
2023-05-16,26.2295
2023-05-17,22.95081
2023-05-18,27.3224
2023-05-19,17.48633
2023-05-20,11.4754
2023-05-21,16.93989
2023-05-22,28.4153
2023-05-23,27.86885
2023-05-24,23.49726
2023-05-25,34.42622
2023-05-26,15.30054
2023-05-27,16.39344
2023-05-28,14.75409
2023-05-29,19.67213
2023-05-30,26.2295
2023-05-31,22.95081
2023-06-01,21.31147
2023-06-02,23.49726
2023-06-03,10.92896
2023-06-04,13.6612
2023-06-05,16.93989
2023-06-06,16.39344
2023-06-07,18.57923
2023-06-08,25.13661
2023-06-09,13.6612
2023-06-10,18.03278
2023-06-11,16.93989
2023-06-12,27.3224
2023-06-13,25.68306
2023-06-14,20.21857
2023-06-15,24.59016
2023-06-16,30.05464
2023-06-17,14.75409
2023-06-18,16.93989
2023-06-19,26.77595
2023-06-20,27.86885
2023-06-21,32.78688
2023-06-22,14.20765
2023-06-23,16.39344
2023-06-24,9.83606
2023-06-25,13.6612
2023-06-26,21.31147
2023-06-27,21.85792
2023-06-28,31.69398
2023-06-29,33.33333
2023-06-30,15.30054
2023-07-01,14.20765
2023-07-02,31.14754
2023-07-03,40.43715
2023-07-04,28.4153
2023-07-05,32.78688
2023-07-06,27.86885
2023-07-07,18.57923
2023-07-08,19.67213
2023-07-09,19.12568
2023-07-10,33.33333
2023-07-11,22.40437
2023-07-12,24.59016
2023-07-13,26.77595
2023-07-14,20.21857
2023-07-15,18.03278
2023-07-16,9.28961
2023-07-17,21.31147
2023-07-18,21.85792
2023-07-19,33.87978
2023-07-20,23.49726
2023-07-21,18.03278
2023-07-22,10.92896
2023-07-23,20.21857
2023-07-24,22.95081
2023-07-25,24.04371
2023-07-26,25.13661
2023-07-27,31.14754
2023-07-28,26.77595
2023-07-29,9.83606
2023-07-30,16.93989
2023-07-31,26.77595
2023-08-01,18.57923
2023-08-02,26.2295
2023-08-03,27.86885
2023-08-04,18.57923
2023-08-05,9.83606
2023-08-06,13.11475
2023-08-07,24.59016
2023-08-08,22.95081
2023-08-09,32.24043
2023-08-10,21.85792
2023-08-11,25.13661
2023-08-12,13.6612
2023-08-13,24.59016
2023-08-14,30.05464
2023-08-15,28.96174
2023-08-16,40.9836
2023-08-17,36.61202
2023-08-18,39.34426
2023-08-19,16.39344
2023-08-20,29.50819
2023-08-21,25.68306
2023-08-22,31.69398
2023-08-23,31.14754
2023-08-24,30.05464
2023-08-25,27.86885
2023-08-26,22.40437
2023-08-27,16.93989
2023-08-28,34.42622
2023-08-29,25.13661
2023-08-30,30.60109
2023-08-31,39.89071
2023-09-01,29.50819
2023-09-02,26.77595
2023-09-03,16.93989
2023-09-04,38.25136
2023-09-05,34.97267
2023-09-06,26.2295
2023-09-07,38.25136
