date,인지
2020-08-24,67.78325
2020-08-25,68.86699
2020-08-26,66.20689
2020-08-27,65.61576
2020-08-28,64.23645
2020-08-29,39.80295
2020-08-30,46.40394
2020-08-31,69.95073
2020-09-01,82.36453
2020-09-02,77.83251
2020-09-03,77.3399
2020-09-04,69.06403
2020-09-05,41.67487
2020-09-06,41.87192
2020-09-07,84.63054
2020-09-08,78.32512
2020-09-09,80.88669
2020-09-10,84.23645
2020-09-11,67.68472
2020-09-12,44.53201
2020-09-13,50.34482
2020-09-14,79.31034
2020-09-15,84.72906
2020-09-16,84.0394
2020-09-17,78.02955
2020-09-18,70.44334
2020-09-19,43.94088
2020-09-20,51.33004
2020-09-21,74.48275
2020-09-22,71.52709
2020-09-23,85.51724
2020-09-24,84.23645
2020-09-25,70.54187
2020-09-26,46.10837
2020-09-27,47.5862
2020-09-28,74.38423
2020-09-29,62.66009
2020-09-30,35.96059
2020-10-01,31.133
2020-10-02,35.66502
2020-10-03,41.28078
2020-10-04,51.82266
2020-10-05,84.63054
2020-10-06,100.0
2020-10-07,85.22167
2020-10-08,94.08866
2020-10-09,51.03448
2020-10-10,49.95073
2020-10-11,62.36453
2020-10-12,89.55665
2020-10-13,84.63054
2020-10-14,94.58128
2020-10-15,87.48768
2020-10-16,77.24137
2020-10-17,51.82266
2020-10-18,59.40886
2020-10-19,83.1527
2020-10-20,83.34975
2020-10-21,85.12315
2020-10-22,86.60098
2020-10-23,74.6798
2020-10-24,50.83743
2020-10-25,54.48275
2020-10-26,86.79802
2020-10-27,85.32019
2020-10-28,87.68472
2020-10-29,85.51724
2020-10-30,69.06403
2020-10-31,40.0
2020-11-01,44.9261
2020-11-02,71.52709
2020-11-03,72.21674
2020-11-04,74.6798
2020-11-05,75.5665
2020-11-06,68.07881
2020-11-07,45.41871
2020-11-08,43.05418
2020-11-09,74.6798
2020-11-10,76.4532
2020-11-11,69.06403
2020-11-12,80.0
2020-11-13,68.76847
2020-11-14,43.44827
2020-11-15,45.02463
2020-11-16,70.73891
2020-11-17,78.32512
2020-11-18,77.63546
2020-11-19,91.52709
2020-11-20,73.39901
2020-11-21,45.8128
2020-11-22,45.61576
2020-11-23,75.96059
2020-11-24,70.54187
2020-11-25,72.0197
2020-11-26,76.4532
2020-11-27,71.42857
2020-11-28,46.99507
2020-11-29,48.66995
2020-11-30,75.66502
2020-12-01,72.31527
2020-12-02,74.58128
2020-12-03,77.73399
2020-12-04,73.49753
2020-12-05,43.44827
2020-12-06,49.95073
2020-12-07,77.04433
2020-12-08,77.93103
2020-12-09,81.37931
2020-12-10,79.1133
2020-12-11,74.48275
2020-12-12,47.78325
2020-12-13,44.82758
2020-12-14,76.94581
2020-12-15,79.60591
2020-12-16,70.44334
2020-12-17,74.58128
2020-12-18,67.88177
2020-12-19,39.40886
2020-12-20,40.39408
2020-12-21,65.32019
2020-12-22,67.68472
2020-12-23,64.72906
2020-12-24,55.96059
2020-12-25,30.54187
2020-12-26,37.04433
2020-12-27,37.14285
2020-12-28,66.20689
2020-12-29,67.5862
2020-12-30,65.41871
2020-12-31,51.42857
2021-01-01,36.35467
2021-01-02,38.81773
2021-01-03,51.133
2021-01-04,66.99507
2021-01-05,75.66502
2021-01-06,72.41379
2021-01-07,68.4729
2021-01-08,67.68472
2021-01-09,40.68965
2021-01-10,44.0394
2021-01-11,67.29064
2021-01-12,68.17733
2021-01-13,69.95073
2021-01-14,71.33004
2021-01-15,73.10344
2021-01-16,46.20689
2021-01-17,43.84236
2021-01-18,71.03448
2021-01-19,70.34482
2021-01-20,71.03448
2021-01-21,73.59605
2021-01-22,69.65517
2021-01-23,39.50738
2021-01-24,42.56157
2021-01-25,68.57142
2021-01-26,79.01477
2021-01-27,79.40886
2021-01-28,72.51231
2021-01-29,70.04926
2021-01-30,44.13793
2021-01-31,45.8128
2021-02-01,64.23645
2021-02-02,67.68472
2021-02-03,68.86699
2021-02-04,70.44334
2021-02-05,66.79802
2021-02-06,39.1133
2021-02-07,41.77339
2021-02-08,62.75862
2021-02-09,63.44827
2021-02-10,57.63546
2021-02-11,52.0197
2021-02-12,30.83743
2021-02-13,30.83743
2021-02-14,37.3399
2021-02-15,68.37438
2021-02-16,76.84729
2021-02-17,73.7931
2021-02-18,67.68472
2021-02-19,73.89162
2021-02-20,43.05418
2021-02-21,42.75862
2021-02-22,70.14778
2021-02-23,73.20197
2021-02-24,73.00492
2021-02-25,75.07389
2021-02-26,63.05418
2021-02-27,41.08374
2021-02-28,39.40886
2021-03-01,48.76847
2021-03-02,82.06896
2021-03-03,88.86699
2021-03-04,94.87684
2021-03-05,79.21182
2021-03-06,51.133
2021-03-07,51.52709
2021-03-08,86.40394
2021-03-09,88.17733
2021-03-10,96.35467
2021-03-11,95.5665
2021-03-12,76.15763
2021-03-13,50.64039
2021-03-14,52.21674
2021-03-15,88.07881
2021-03-16,86.10837
2021-03-17,91.03448
2021-03-18,83.94088
2021-03-19,79.1133
2021-03-20,51.23152
2021-03-21,55.46798
2021-03-22,89.55665
2021-03-23,84.9261
2021-03-24,89.16256
2021-03-25,85.71428
2021-03-26,75.86206
2021-03-27,51.03448
2021-03-28,57.93103
2021-03-29,82.36453
2021-03-30,83.74384
2021-03-31,83.1527
2021-04-01,79.70443
2021-04-02,75.07389
2021-04-03,54.28571
2021-04-04,51.33004
2021-04-05,81.57635
2021-04-06,91.23152
2021-04-07,90.14778
2021-04-08,88.4729
2021-04-09,73.30049
2021-04-10,51.52709
2021-04-11,56.84729
2021-04-12,90.73891
2021-04-13,93.69458
2021-04-14,93.99014
2021-04-15,92.61083
2021-04-16,82.85714
2021-04-17,58.91625
2021-04-18,67.19211
2021-04-19,84.82758
2021-04-20,94.38423
2021-04-21,98.02955
2021-04-22,87.98029
2021-04-23,86.10837
2021-04-24,50.54187
2021-04-25,51.52709
2021-04-26,83.94088
2021-04-27,88.17733
2021-04-28,83.64532
2021-04-29,71.133
2021-04-30,72.0197
2021-05-01,44.82758
2021-05-02,44.9261
2021-05-03,75.5665
2021-05-04,72.51231
2021-05-05,52.21674
2021-05-06,77.63546
2021-05-07,70.2463
2021-05-08,40.68965
2021-05-09,44.33497
2021-05-10,72.61083
2021-05-11,79.31034
2021-05-12,77.93103
2021-05-13,87.5862
2021-05-14,74.48275
2021-05-15,45.8128
2021-05-16,47.78325
2021-05-17,77.24137
2021-05-18,76.25615
2021-05-19,51.62561
2021-05-20,84.0394
2021-05-21,68.17733
2021-05-22,46.40394
2021-05-23,53.69458
2021-05-24,76.15763
2021-05-25,80.78817
2021-05-26,83.74384
2021-05-27,80.78817
2021-05-28,77.73399
2021-05-29,47.68472
2021-05-30,53.39901
2021-05-31,82.56157
2021-06-01,79.50738
2021-06-02,82.95566
2021-06-03,81.47783
2021-06-04,82.16748
2021-06-05,47.09359
2021-06-06,49.3596
2021-06-07,88.96551
2021-06-08,85.71428
2021-06-09,84.82758
2021-06-10,94.18719
2021-06-11,84.82758
2021-06-12,55.36945
2021-06-13,54.38423
2021-06-14,80.19704
2021-06-15,83.64532
2021-06-16,77.83251
2021-06-17,85.51724
2021-06-18,72.61083
2021-06-19,48.96551
2021-06-20,43.54679
2021-06-21,71.33004
2021-06-22,77.24137
2021-06-23,76.05911
2021-06-24,75.86206
2021-06-25,66.50246
2021-06-26,46.00985
2021-06-27,45.02463
2021-06-28,68.57142
2021-06-29,74.87684
2021-06-30,70.14778
2021-07-01,67.88177
2021-07-02,67.5862
2021-07-03,44.63054
2021-07-04,49.3596
2021-07-05,72.21674
2021-07-06,67.48768
2021-07-07,76.35467
2021-07-08,76.55172
2021-07-09,69.3596
2021-07-10,43.54679
2021-07-11,40.98522
2021-07-12,69.65517
2021-07-13,76.55172
2021-07-14,82.36453
2021-07-15,73.20197
2021-07-16,65.61576
2021-07-17,39.80295
2021-07-18,44.82758
2021-07-19,65.71428
2021-07-20,74.6798
2021-07-21,69.55665
2021-07-22,69.26108
2021-07-23,85.32019
2021-07-24,80.68965
2021-07-25,72.21674
2021-07-26,65.51724
2021-07-27,75.17241
2021-07-28,71.33004
2021-07-29,66.00985
2021-07-30,63.74384
2021-07-31,41.08374
2021-08-01,40.59113
2021-08-02,63.05418
2021-08-03,62.75862
2021-08-04,62.36453
2021-08-05,66.60098
2021-08-06,65.22167
2021-08-07,42.85714
2021-08-08,42.266
2021-08-09,67.98029
2021-08-10,65.02463
2021-08-11,78.2266
2021-08-12,77.14285
2021-08-13,69.95073
2021-08-14,49.85221
2021-08-15,44.72906
2021-08-16,47.09359
2021-08-17,71.42857
2021-08-18,77.83251
2021-08-19,86.30541
2021-08-20,81.97044
2021-08-21,51.82266
2021-08-22,54.6798
2021-08-23,80.59113
2021-08-24,83.1527
2021-08-25,86.10837
2021-08-26,82.75862
2021-08-27,75.96059
2021-08-28,45.02463
2021-08-29,55.07389
2021-08-30,79.21182
2021-08-31,78.42364
2021-09-01,83.94088
2021-09-02,86.89655
2021-09-03,73.30049
2021-09-04,52.70935
2021-09-05,54.87684
2021-09-06,86.30541
2021-09-07,86.79802
2021-09-08,82.266
2021-09-09,82.75862
2021-09-10,78.71921
2021-09-11,51.33004
2021-09-12,49.3596
2021-09-13,79.40886
2021-09-14,86.89655
2021-09-15,86.89655
2021-09-16,76.55172
2021-09-17,65.02463
2021-09-18,41.08374
2021-09-19,39.31034
2021-09-20,36.05911
2021-09-21,34.87684
2021-09-22,45.32019
2021-09-23,71.03448
2021-09-24,70.2463
2021-09-25,50.73891
2021-09-26,56.84729
2021-09-27,83.34975
2021-09-28,86.10837
2021-09-29,88.27586
2021-09-30,85.12315
2021-10-01,80.78817
2021-10-02,49.65517
2021-10-03,49.75369
2021-10-04,69.26108
2021-10-05,86.00985
2021-10-06,90.54187
2021-10-07,82.85714
2021-10-08,80.88669
2021-10-09,56.15763
2021-10-10,53.7931
2021-10-11,61.18226
2021-10-12,86.89655
2021-10-13,86.40394
2021-10-14,84.72906
2021-10-15,78.52216
2021-10-16,52.9064
2021-10-17,50.34482
2021-10-18,88.86699
2021-10-19,86.89655
2021-10-20,85.41871
2021-10-21,80.39408
2021-10-22,75.66502
2021-10-23,51.33004
2021-10-24,53.49753
2021-10-25,81.57635
2021-10-26,87.48768
2021-10-27,79.80295
2021-10-28,76.84729
2021-10-29,69.65517
2021-10-30,47.78325
2021-10-31,49.95073
2021-11-01,71.62561
2021-11-02,78.91625
2021-11-03,76.4532
2021-11-04,77.04433
2021-11-05,67.88177
2021-11-06,43.54679
2021-11-07,46.6995
2021-11-08,70.2463
2021-11-09,78.91625
2021-11-10,80.49261
2021-11-11,77.43842
2021-11-12,68.96551
2021-11-13,41.77339
2021-11-14,45.02463
2021-11-15,73.69458
2021-11-16,77.24137
2021-11-17,76.25615
2021-11-18,78.2266
2021-11-19,67.78325
2021-11-20,45.41871
2021-11-21,44.43349
2021-11-22,68.86699
2021-11-23,76.05911
2021-11-24,75.76354
2021-11-25,72.61083
2021-11-26,59.90147
2021-11-27,46.99507
2021-11-28,45.51724
2021-11-29,70.83743
2021-11-30,69.26108
2021-12-01,73.49753
2021-12-02,73.39901
2021-12-03,64.63054
2021-12-04,49.3596
2021-12-05,52.41379
2021-12-06,74.08866
2021-12-07,77.63546
2021-12-08,76.35467
2021-12-09,71.92118
2021-12-10,64.43349
2021-12-11,46.60098
2021-12-12,48.37438
2021-12-13,70.44334
2021-12-14,72.51231
2021-12-15,66.40394
2021-12-16,72.80788
2021-12-17,64.43349
2021-12-18,42.66009
2021-12-19,40.98522
2021-12-20,64.43349
2021-12-21,68.17733
2021-12-22,64.33497
2021-12-23,71.03448
2021-12-24,65.8128
2021-12-25,30.93596
2021-12-26,35.86206
2021-12-27,58.71921
2021-12-28,63.54679
2021-12-29,66.6995
2021-12-30,56.65024
2021-12-31,48.57142
2022-01-01,32.51231
2022-01-02,39.40886
2022-01-03,61.08374
2022-01-04,63.94088
2022-01-05,65.12315
2022-01-06,62.85714
2022-01-07,60.0
2022-01-08,39.21182
2022-01-09,40.78817
2022-01-10,68.76847
2022-01-11,66.00985
2022-01-12,73.89162
2022-01-13,69.06403
2022-01-14,61.67487
2022-01-15,41.87192
2022-01-16,40.19704
2022-01-17,71.82266
2022-01-18,67.29064
2022-01-19,66.6995
2022-01-20,71.03448
2022-01-21,62.85714
2022-01-22,39.70443
2022-01-23,39.50738
2022-01-24,63.84236
2022-01-25,64.43349
2022-01-26,75.46798
2022-01-27,67.19211
2022-01-28,51.52709
2022-01-29,34.18719
2022-01-30,32.21674
2022-01-31,28.96551
2022-02-01,24.82758
2022-02-02,40.0
2022-02-03,58.12807
2022-02-04,65.32019
2022-02-05,45.8128
2022-02-06,43.44827
2022-02-07,71.62561
2022-02-08,67.19211
2022-02-09,64.13793
2022-02-10,73.10344
2022-02-11,65.61576
2022-02-12,43.25123
2022-02-13,42.66009
2022-02-14,65.41871
2022-02-15,66.89655
2022-02-16,70.14778
2022-02-17,65.22167
2022-02-18,62.56157
2022-02-19,37.3399
2022-02-20,45.22167
2022-02-21,65.51724
2022-02-22,69.55665
2022-02-23,68.27586
2022-02-24,62.66009
2022-02-25,59.80295
2022-02-26,38.42364
2022-02-27,36.35467
2022-02-28,57.24137
2022-03-01,45.61576
2022-03-02,78.12807
2022-03-03,79.90147
2022-03-04,73.99014
2022-03-05,49.06403
2022-03-06,47.38916
2022-03-07,79.21182
2022-03-08,75.76354
2022-03-09,48.4729
2022-03-10,79.21182
2022-03-11,77.63546
2022-03-12,52.0197
2022-03-13,51.92118
2022-03-14,82.16748
2022-03-15,93.89162
2022-03-16,84.33497
2022-03-17,92.41379
2022-03-18,74.38423
2022-03-19,46.79802
2022-03-20,51.33004
2022-03-21,76.94581
2022-03-22,76.05911
2022-03-23,84.13793
2022-03-24,75.17241
2022-03-25,76.35467
2022-03-26,45.22167
2022-03-27,48.27586
2022-03-28,75.5665
2022-03-29,80.88669
2022-03-30,74.97536
2022-03-31,80.0
2022-04-01,61.67487
2022-04-02,41.08374
2022-04-03,49.65517
2022-04-04,78.71921
2022-04-05,85.8128
2022-04-06,81.77339
2022-04-07,81.18226
2022-04-08,69.26108
2022-04-09,50.73891
2022-04-10,54.38423
2022-04-11,85.12315
2022-04-12,95.46798
2022-04-13,92.21674
2022-04-14,84.0394
2022-04-15,82.46305
2022-04-16,48.86699
2022-04-17,56.25615
2022-04-18,88.66995
2022-04-19,83.84236
2022-04-20,87.98029
2022-04-21,83.44827
2022-04-22,72.9064
2022-04-23,51.82266
2022-04-24,52.70935
2022-04-25,76.65024
2022-04-26,82.56157
2022-04-27,75.46798
2022-04-28,74.77832
2022-04-29,67.09359
2022-04-30,39.31034
2022-05-01,44.72906
2022-05-02,72.70935
2022-05-03,79.1133
2022-05-04,71.72413
2022-05-05,43.94088
2022-05-06,58.81773
2022-05-07,43.1527
2022-05-08,42.85714
2022-05-09,80.78817
2022-05-10,79.1133
2022-05-11,75.46798
2022-05-12,77.53694
2022-05-13,68.17733
2022-05-14,45.61576
2022-05-15,45.71428
2022-05-16,76.94581
2022-05-17,77.04433
2022-05-18,77.63546
2022-05-19,79.21182
2022-05-20,69.95073
2022-05-21,45.12315
2022-05-22,43.74384
2022-05-23,78.71921
2022-05-24,77.43842
2022-05-25,77.43842
2022-05-26,75.76354
2022-05-27,71.92118
2022-05-28,43.54679
2022-05-29,42.16748
2022-05-30,75.5665
2022-05-31,71.92118
2022-06-01,48.57142
2022-06-02,73.39901
2022-06-03,66.20689
2022-06-04,44.53201
2022-06-05,41.57635
2022-06-06,48.17733
2022-06-07,73.49753
2022-06-08,81.97044
2022-06-09,77.53694
2022-06-10,75.5665
2022-06-11,51.62561
2022-06-12,50.83743
2022-06-13,74.38423
2022-06-14,78.81773
2022-06-15,81.67487
2022-06-16,81.77339
2022-06-17,66.60098
2022-06-18,42.266
2022-06-19,44.63054
2022-06-20,74.77832
2022-06-21,67.98029
2022-06-22,66.60098
2022-06-23,71.72413
2022-06-24,64.53201
2022-06-25,42.75862
2022-06-26,41.67487
2022-06-27,68.86699
2022-06-28,77.73399
2022-06-29,76.35467
2022-06-30,74.48275
2022-07-01,63.84236
2022-07-02,39.90147
2022-07-03,40.98522
2022-07-04,68.27586
2022-07-05,67.88177
2022-07-06,70.2463
2022-07-07,67.38916
2022-07-08,68.37438
2022-07-09,38.12807
2022-07-10,45.02463
2022-07-11,68.86699
2022-07-12,68.96551
2022-07-13,71.62561
2022-07-14,72.0197
2022-07-15,63.94088
2022-07-16,39.31034
2022-07-17,39.40886
2022-07-18,64.53201
2022-07-19,69.65517
2022-07-20,64.9261
2022-07-21,71.92118
2022-07-22,66.20689
2022-07-23,41.18226
2022-07-24,37.53694
2022-07-25,64.63054
2022-07-26,64.9261
2022-07-27,67.38916
2022-07-28,65.8128
2022-07-29,60.19704
2022-07-30,38.2266
2022-07-31,37.3399
2022-08-01,60.19704
2022-08-02,63.64532
2022-08-03,59.01477
2022-08-04,68.96551
2022-08-05,60.19704
2022-08-06,37.14285
2022-08-07,39.01477
2022-08-08,62.85714
2022-08-09,65.8128
2022-08-10,67.29064
2022-08-11,67.98029
2022-08-12,61.28078
2022-08-13,36.35467
2022-08-14,36.15763
2022-08-15,46.10837
2022-08-16,65.02463
2022-08-17,70.34482
2022-08-18,67.98029
2022-08-19,60.68965
2022-08-20,38.91625
2022-08-21,43.64532
2022-08-22,67.09359
2022-08-23,73.00492
2022-08-24,74.48275
2022-08-25,69.65517
2022-08-26,64.33497
2022-08-27,38.42364
2022-08-28,40.0
2022-08-29,70.54187
2022-08-30,73.10344
2022-08-31,66.79802
2022-09-01,75.46798
2022-09-02,69.3596
2022-09-03,46.30541
2022-09-04,43.94088
2022-09-05,69.85221
2022-09-06,70.14778
2022-09-07,76.55172
2022-09-08,63.44827
2022-09-09,38.52216
2022-09-10,33.59605
2022-09-11,35.27093
2022-09-12,44.9261
2022-09-13,79.90147
2022-09-14,84.43349
2022-09-15,84.72906
2022-09-16,73.59605
2022-09-17,48.57142
2022-09-18,57.14285
2022-09-19,81.28078
2022-09-20,92.0197
2022-09-21,84.53201
2022-09-22,84.9261
2022-09-23,80.59113
2022-09-24,45.32019
2022-09-25,50.2463
2022-09-26,84.33497
2022-09-27,87.29064
2022-09-28,86.30541
2022-09-29,82.266
2022-09-30,65.91133
2022-10-01,39.21182
2022-10-02,42.36453
2022-10-03,51.72413
2022-10-04,77.83251
2022-10-05,80.29556
2022-10-06,77.53694
2022-10-07,70.54187
2022-10-08,50.83743
2022-10-09,40.68965
2022-10-10,51.42857
2022-10-11,84.0394
2022-10-12,82.36453
2022-10-13,82.95566
2022-10-14,75.36945
2022-10-15,48.76847
2022-10-16,56.84729
2022-10-17,86.40394
2022-10-18,91.62561
2022-10-19,89.26108
2022-10-20,81.97044
2022-10-21,74.08866
2022-10-22,48.27586
2022-10-23,51.23152
2022-10-24,83.94088
2022-10-25,79.40886
2022-10-26,82.16748
2022-10-27,76.84729
2022-10-28,73.49753
2022-10-29,44.63054
2022-10-30,48.07881
2022-10-31,79.31034
2022-11-01,82.36453
2022-11-02,80.09852
2022-11-03,89.95073
2022-11-04,72.31527
2022-11-05,49.45812
2022-11-06,45.41871
2022-11-07,75.07389
2022-11-08,78.42364
2022-11-09,87.88177
2022-11-10,71.82266
2022-11-11,71.92118
2022-11-12,39.50738
2022-11-13,43.54679
2022-11-14,76.15763
2022-11-15,73.39901
2022-11-16,81.08374
2022-11-17,74.6798
2022-11-18,67.09359
2022-11-19,40.19704
2022-11-20,43.25123
2022-11-21,73.10344
2022-11-22,75.36945
2022-11-23,71.52709
2022-11-24,67.98029
2022-11-25,66.6995
2022-11-26,43.1527
2022-11-27,43.34975
2022-11-28,79.60591
2022-11-29,78.81773
2022-11-30,80.88669
2022-12-01,72.9064
2022-12-02,64.9261
2022-12-03,41.97044
2022-12-04,47.98029
2022-12-05,73.00492
2022-12-06,77.83251
2022-12-07,76.15763
2022-12-08,82.46305
2022-12-09,74.87684
2022-12-10,45.41871
2022-12-11,48.76847
2022-12-12,68.4729
2022-12-13,78.52216
2022-12-14,72.70935
2022-12-15,71.92118
2022-12-16,65.91133
2022-12-17,39.21182
2022-12-18,43.34975
2022-12-19,66.20689
2022-12-20,71.03448
2022-12-21,63.54679
2022-12-22,65.02463
2022-12-23,57.73399
2022-12-24,29.85221
2022-12-25,32.31527
2022-12-26,56.94581
2022-12-27,58.32512
2022-12-28,63.74384
2022-12-29,61.57635
2022-12-30,50.34482
2022-12-31,34.77832
2023-01-01,30.34482
2023-01-02,55.17241
2023-01-03,67.19211
2023-01-04,70.44334
2023-01-05,66.79802
2023-01-06,61.87192
2023-01-07,38.81773
2023-01-08,40.29556
2023-01-09,74.28571
2023-01-10,76.15763
2023-01-11,78.02955
2023-01-12,71.52709
2023-01-13,64.0394
2023-01-14,43.44827
2023-01-15,41.97044
2023-01-16,69.3596
2023-01-17,66.60098
2023-01-18,66.20689
2023-01-19,70.04926
2023-01-20,53.30049
2023-01-21,27.09359
2023-01-22,25.22167
2023-01-23,31.42857
2023-01-24,42.36453
2023-01-25,58.32512
2023-01-26,70.83743
2023-01-27,65.51724
2023-01-28,39.90147
2023-01-29,42.75862
2023-01-30,64.9261
2023-01-31,73.39901
2023-02-01,71.133
2023-02-02,88.66995
2023-02-03,70.73891
2023-02-04,43.64532
2023-02-05,43.74384
2023-02-06,68.66995
2023-02-07,70.54187
2023-02-08,73.20197
2023-02-09,72.41379
2023-02-10,65.61576
2023-02-11,40.39408
2023-02-12,38.91625
2023-02-13,69.06403
2023-02-14,70.64039
2023-02-15,71.33004
2023-02-16,70.2463
2023-02-17,63.05418
2023-02-18,38.42364
2023-02-19,37.3399
2023-02-20,68.07881
2023-02-21,71.72413
2023-02-22,76.05911
2023-02-23,68.96551
2023-02-24,62.46305
2023-02-25,43.1527
2023-02-26,37.73399
2023-02-27,63.74384
2023-02-28,61.47783
2023-03-01,50.34482
2023-03-02,75.46798
2023-03-03,71.72413
2023-03-04,43.64532
2023-03-05,51.33004
2023-03-06,77.14285
2023-03-07,85.22167
2023-03-08,89.26108
2023-03-09,86.6995
2023-03-10,73.59605
2023-03-11,45.61576
2023-03-12,49.55665
2023-03-13,83.25123
2023-03-14,86.60098
2023-03-15,85.02463
2023-03-16,85.8128
2023-03-17,71.82266
2023-03-18,44.9261
2023-03-19,48.66995
2023-03-20,85.51724
2023-03-21,93.39901
2023-03-22,79.21182
2023-03-23,91.92118
2023-03-24,75.46798
2023-03-25,52.61083
2023-03-26,52.61083
2023-03-27,86.00985
2023-03-28,89.95073
2023-03-29,87.48768
2023-03-30,84.63054
2023-03-31,76.15763
2023-04-01,44.82758
2023-04-02,51.42857
2023-04-03,87.88177
2023-04-04,94.58128
2023-04-05,93.39901
2023-04-06,94.08866
2023-04-07,78.62068
2023-04-08,55.27093
2023-04-09,55.76354
2023-04-10,97.83251
2023-04-11,93.7931
2023-04-12,89.06403
2023-04-13,92.21674
2023-04-14,93.69458
2023-04-15,54.48275
2023-04-16,64.33497
2023-04-17,89.45812
2023-04-18,94.87684
2023-04-19,85.02463
2023-04-20,89.06403
2023-04-21,76.55172
2023-04-22,52.80788
2023-04-23,53.7931
2023-04-24,78.12807
2023-04-25,83.25123
2023-04-26,90.93596
2023-04-27,72.61083
2023-04-28,67.19211
2023-04-29,45.22167
2023-04-30,43.1527
2023-05-01,55.96059
2023-05-02,72.11822
2023-05-03,78.02955
2023-05-04,63.54679
2023-05-05,44.43349
2023-05-06,40.39408
2023-05-07,41.87192
2023-05-08,73.69458
2023-05-09,78.42364
2023-05-10,78.42364
2023-05-11,83.84236
2023-05-12,72.31527
2023-05-13,43.64532
2023-05-14,43.64532
2023-05-15,72.0197
2023-05-16,72.80788
2023-05-17,79.01477
2023-05-18,76.25615
2023-05-19,68.96551
2023-05-20,41.28078
2023-05-21,39.1133
2023-05-22,75.46798
2023-05-23,71.133
2023-05-24,76.25615
2023-05-25,64.63054
2023-05-26,65.22167
2023-05-27,39.21182
2023-05-28,39.70443
2023-05-29,50.73891
2023-05-30,78.52216
