date,관세
2021-02-25,41.48559
2021-02-26,37.79686
2021-02-27,26.62961
2021-02-28,25.26528
2021-03-01,28.80242
2021-03-02,41.43506
2021-03-03,40.77817
2021-03-04,45.32592
2021-03-05,38.15058
2021-03-06,31.32895
2021-03-07,31.88479
2021-03-08,41.73825
2021-03-09,48.50934
2021-03-10,45.73016
2021-03-11,41.38453
2021-03-12,45.32592
2021-03-13,29.86356
2021-03-14,29.7625
2021-03-15,45.52804
2021-03-16,44.56796
2021-03-17,46.58918
2021-03-18,49.16624
2021-03-19,39.46437
2021-03-20,30.72258
2021-03-21,37.84739
2021-03-22,49.72208
2021-03-23,44.4669
2021-03-24,44.66902
2021-03-25,44.61849
2021-03-26,42.24355
2021-03-27,27.38756
2021-03-28,32.94593
2021-03-29,46.18494
2021-03-30,44.41637
2021-03-31,43.35522
2021-04-01,38.30217
2021-04-02,36.38201
2021-04-03,30.06568
2021-04-04,26.42748
2021-04-05,42.84992
2021-04-06,41.63719
2021-04-07,42.84992
2021-04-08,41.18241
2021-04-09,38.95907
2021-04-10,28.39818
2021-04-11,31.17736
2021-04-12,43.60788
2021-04-13,43.05204
2021-04-14,40.47498
2021-04-15,41.63719
2021-04-16,39.5149
2021-04-17,28.44871
2021-04-18,31.27842
2021-04-19,44.77008
2021-04-20,49.87367
2021-04-21,49.36836
2021-04-22,42.39514
2021-04-23,37.94845
2021-04-24,30.77311
2021-04-25,30.46993
2021-04-26,40.87923
2021-04-27,39.31278
2021-04-28,40.07074
2021-04-29,40.77817
2021-04-30,36.63466
2021-05-01,24.45679
2021-05-02,26.98332
2021-05-03,36.43254
2021-05-04,33.4007
2021-05-05,26.07377
2021-05-06,39.16119
2021-05-07,33.04699
2021-05-08,24.25467
2021-05-09,27.48863
2021-05-10,36.17988
2021-05-11,41.43506
2021-05-12,39.61596
2021-05-13,37.49368
2021-05-14,35.11874
2021-05-15,25.41687
2021-05-16,28.19605
2021-05-17,42.24355
2021-05-18,43.20363
2021-05-19,29.20667
2021-05-20,43.86053
2021-05-21,38.3527
2021-05-22,25.31581
2021-05-23,27.84234
2021-05-24,40.98029
2021-05-25,41.334
2021-05-26,38.70641
2021-05-27,45.37645
2021-05-28,42.19302
2021-05-29,26.93279
2021-05-30,30.82364
2021-05-31,40.87923
2021-06-01,45.12379
2021-06-02,42.59727
2021-06-03,42.34461
2021-06-04,36.68519
2021-06-05,28.39818
2021-06-06,30.67205
2021-06-07,44.06265
2021-06-08,42.24355
2021-06-09,44.51743
2021-06-10,44.36584
2021-06-11,40.62657
2021-06-12,25.61899
2021-06-13,29.50985
2021-06-14,41.83931
2021-06-15,45.02273
2021-06-16,42.39514
2021-06-17,48.40828
2021-06-18,43.91106
2021-06-19,33.85548
2021-06-20,33.14805
2021-06-21,45.22486
2021-06-22,43.81
2021-06-23,43.45629
2021-06-24,41.48559
2021-06-25,37.54421
2021-06-26,32.39009
2021-06-27,31.78372
2021-06-28,40.12127
2021-06-29,43.50682
2021-06-30,41.88984
2021-07-01,39.11066
2021-07-02,33.65336
2021-07-03,26.88226
2021-07-04,28.29711
2021-07-05,43.55735
2021-07-06,41.48559
2021-07-07,40.47498
2021-07-08,41.53612
2021-07-09,35.67458
2021-07-10,23.85042
2021-07-11,24.9621
2021-07-12,40.32339
2021-07-13,40.27286
2021-07-14,45.47751
2021-07-15,43.00151
2021-07-16,34.96715
2021-07-17,23.59777
2021-07-18,23.69883
2021-07-19,36.23041
2021-07-20,36.17988
2021-07-21,38.25164
2021-07-22,35.47246
2021-07-23,33.85548
2021-07-24,22.23345
2021-07-25,22.63769
2021-07-26,35.32086
2021-07-27,40.57604
2021-07-28,37.84739
2021-07-29,36.38201
2021-07-30,30.77311
2021-07-31,24.60838
2021-08-01,23.90096
2021-08-02,33.85548
2021-08-03,33.80495
2021-08-04,37.29156
2021-08-05,33.19858
2021-08-06,36.78625
2021-08-07,25.36634
2021-08-08,24.00202
2021-08-09,35.27033
2021-08-10,39.46437
2021-08-11,35.92723
2021-08-12,38.90853
2021-08-13,31.83425
2021-08-14,24.50732
2021-08-15,26.17483
2021-08-16,30.67205
2021-08-17,46.286
2021-08-18,43.96159
2021-08-19,42.74886
2021-08-20,36.38201
2021-08-21,26.57908
2021-08-22,26.42748
2021-08-23,44.4669
2021-08-24,44.36584
2021-08-25,42.74886
2021-08-26,50.48004
2021-08-27,39.71702
2021-08-28,28.6003
2021-08-29,30.06568
2021-08-30,46.48812
2021-08-31,44.41637
2021-09-01,42.79939
2021-09-02,41.94037
2021-09-03,39.66649
2021-09-04,27.64022
2021-09-05,28.90348
2021-09-06,45.88175
2021-09-07,41.18241
2021-09-08,42.69833
2021-09-09,43.55735
2021-09-10,38.60535
2021-09-11,31.0763
2021-09-12,30.77311
2021-09-13,41.94037
2021-09-14,44.06265
2021-09-15,46.43759
2021-09-16,43.00151
2021-09-17,35.47246
2021-09-18,28.65083
2021-09-19,27.84234
2021-09-20,27.69075
2021-09-21,28.95401
2021-09-22,39.46437
2021-09-23,53.25922
2021-09-24,47.90298
2021-09-25,37.29156
2021-09-26,37.24103
2021-09-27,45.22486
2021-09-28,49.62102
2021-09-29,48.55987
2021-09-30,46.74077
2021-10-01,46.33653
2021-10-02,35.8767
2021-10-03,38.70641
2021-10-04,41.38453
2021-10-05,51.33906
2021-10-06,49.41889
2021-10-07,49.62102
2021-10-08,39.96968
2021-10-09,32.79434
2021-10-10,36.98837
2021-10-11,37.54421
2021-10-12,45.98281
2021-10-13,48.15563
2021-10-14,45.83122
2021-10-15,39.31278
2021-10-16,33.55229
2021-10-17,31.78372
2021-10-18,46.63971
2021-10-19,48.86306
2021-10-20,46.74077
2021-10-21,47.49873
2021-10-22,43.20363
2021-10-23,28.04446
2021-10-24,31.88479
2021-10-25,43.00151
2021-10-26,42.24355
2021-10-27,44.06265
2021-10-28,43.10257
2021-10-29,39.56543
2021-10-30,27.33703
2021-10-31,31.32895
2021-11-01,43.65841
2021-11-02,45.07326
2021-11-03,48.45881
2021-11-04,48.81253
2021-11-05,44.66902
2021-11-06,29.81303
2021-11-07,29.00454
2021-11-08,44.41637
2021-11-09,46.7913
2021-11-10,44.21424
2021-11-11,51.13693
2021-11-12,42.79939
2021-11-13,30.31834
2021-11-14,29.71197
2021-11-15,43.65841
2021-11-16,42.95098
2021-11-17,39.26225
2021-11-18,38.95907
2021-11-19,43.20363
2021-11-20,30.87417
2021-11-21,30.97524
2021-11-22,49.72208
2021-11-23,45.22486
2021-11-24,51.59171
2021-11-25,54.26983
2021-11-26,60.93986
2021-11-27,42.69833
2021-11-28,41.08135
2021-11-29,50.88428
2021-11-30,48.71147
2021-12-01,43.00151
2021-12-02,40.52551
2021-12-03,40.1718
2021-12-04,33.65336
2021-12-05,30.9247
2021-12-06,47.09449
2021-12-07,47.65032
2021-12-08,44.51743
2021-12-09,40.32339
2021-12-10,43.35522
2021-12-11,30.4194
2021-12-12,30.4194
2021-12-13,44.26478
2021-12-14,45.42698
2021-12-15,44.16371
2021-12-16,47.29661
2021-12-17,36.68519
2021-12-18,22.94087
2021-12-19,24.10308
2021-12-20,41.23294
2021-12-21,42.44567
2021-12-22,42.24355
2021-12-23,35.2198
2021-12-24,29.71197
2021-12-25,19.85851
2021-12-26,24.05255
2021-12-27,37.79686
2021-12-28,36.68519
2021-12-29,35.62405
2021-12-30,34.0576
2021-12-31,27.74128
2022-01-01,21.02071
2022-01-02,25.56846
2022-01-03,39.61596
2022-01-04,35.8767
2022-01-05,32.69327
2022-01-06,35.37139
2022-01-07,33.50176
2022-01-08,26.52854
2022-01-09,26.07377
2022-01-10,51.94542
2022-01-11,38.90853
2022-01-12,41.78878
2022-01-13,39.96968
2022-01-14,37.64527
2022-01-15,27.23597
2022-01-16,27.9434
2022-01-17,41.73825
2022-01-18,41.88984
2022-01-19,41.88984
2022-01-20,39.06013
2022-01-21,37.29156
2022-01-22,28.04446
2022-01-23,28.75189
2022-01-24,39.91915
2022-01-25,42.90045
2022-01-26,38.60535
2022-01-27,38.15058
2022-01-28,35.16927
2022-01-29,24.35573
2022-01-30,24.55785
2022-01-31,23.74936
2022-02-01,30.77311
2022-02-02,31.32895
2022-02-03,43.75947
2022-02-04,45.52804
2022-02-05,33.95654
2022-02-06,30.62152
2022-02-07,41.03082
2022-02-08,42.09196
2022-02-09,45.32592
2022-02-10,43.35522
2022-02-11,37.1905
2022-02-12,30.57099
2022-02-13,29.91409
2022-02-14,44.4669
2022-02-15,45.07326
2022-02-16,44.06265
2022-02-17,43.45629
2022-02-18,44.61849
2022-02-19,29.20667
2022-02-20,28.95401
2022-02-21,41.334
2022-02-22,45.47751
2022-02-23,43.00151
2022-02-24,38.45376
2022-02-25,40.57604
2022-02-26,29.91409
2022-02-27,26.88226
2022-02-28,38.90853
2022-03-01,33.60282
2022-03-02,38.80747
2022-03-03,42.44567
2022-03-04,38.04951
2022-03-05,30.26781
2022-03-06,28.29711
2022-03-07,42.79939
2022-03-08,42.04143
2022-03-09,29.1056
2022-03-10,36.73572
2022-03-11,40.92976
2022-03-12,32.18797
2022-03-13,30.57099
2022-03-14,42.59727
2022-03-15,44.51743
2022-03-16,41.23294
2022-03-17,42.6478
2022-03-18,41.68772
2022-03-19,31.53107
2022-03-20,28.65083
2022-03-21,42.09196
2022-03-22,47.14502
2022-03-23,43.70894
2022-03-24,59.37342
2022-03-25,39.56543
2022-03-26,31.68266
2022-03-27,28.44871
2022-03-28,44.06265
2022-03-29,43.55735
2022-03-30,43.45629
2022-03-31,42.79939
2022-04-01,38.20111
2022-04-02,29.1056
2022-04-03,25.66953
2022-04-04,41.94037
2022-04-05,43.81
2022-04-06,42.54674
2022-04-07,40.72764
2022-04-08,35.72511
2022-04-09,27.2865
2022-04-10,27.2865
2022-04-11,40.6771
2022-04-12,44.66902
2022-04-13,43.20363
2022-04-14,43.75947
2022-04-15,39.16119
2022-04-16,29.50985
2022-04-17,25.92218
2022-04-18,38.50429
2022-04-19,45.12379
2022-04-20,39.96968
2022-04-21,39.0096
2022-04-22,40.32339
2022-04-23,29.96462
2022-04-24,29.05507
2022-04-25,40.47498
2022-04-26,43.40576
2022-04-27,37.29156
2022-04-28,38.60535
2022-04-29,32.49115
2022-04-30,25.21475
2022-05-01,26.42748
2022-05-02,36.38201
2022-05-03,38.50429
2022-05-04,37.6958
2022-05-05,22.53663
2022-05-06,32.59221
2022-05-07,23.09247
2022-05-08,22.38504
2022-05-09,39.31278
2022-05-10,38.55482
2022-05-11,42.79939
2022-05-12,39.16119
2022-05-13,36.48307
2022-05-14,26.42748
2022-05-15,24.15361
2022-05-16,43.05204
2022-05-17,38.75694
2022-05-18,40.02021
2022-05-19,40.8287
2022-05-20,39.81808
2022-05-21,25.11369
2022-05-22,23.85042
2022-05-23,55.53309
2022-05-24,48.66093
2022-05-25,44.36584
2022-05-26,43.00151
2022-05-27,41.28347
2022-05-28,25.82112
2022-05-29,28.04446
2022-05-30,51.59171
2022-05-31,54.92673
2022-06-01,33.14805
2022-06-02,41.63719
2022-06-03,37.0389
2022-06-04,32.39009
2022-06-05,29.56038
2022-06-06,37.44315
2022-06-07,46.48812
2022-06-08,48.1051
2022-06-09,49.06518
2022-06-10,42.74886
2022-06-11,29.1056
2022-06-12,38.10005
2022-06-13,42.90045
2022-06-14,48.55987
2022-06-15,45.88175
2022-06-16,46.69024
2022-06-17,39.56543
2022-06-18,31.12683
2022-06-19,33.75442
2022-06-20,47.19555
2022-06-21,53.20869
2022-06-22,49.21677
2022-06-23,44.61849
2022-06-24,41.334
2022-06-25,33.09752
2022-06-26,31.27842
2022-06-27,47.90298
2022-06-28,43.91106
2022-06-29,40.37392
2022-06-30,41.94037
2022-07-01,37.94845
2022-07-02,28.39818
2022-07-03,30.21728
2022-07-04,40.32339
2022-07-05,60.53562
2022-07-06,46.286
2022-07-07,46.9429
2022-07-08,72.51136
2022-07-09,39.5149
2022-07-10,34.15866
2022-07-11,50.5811
2022-07-12,50.98534
2022-07-13,46.18494
2022-07-14,41.334
2022-07-15,40.22233
2022-07-16,23.6483
2022-07-17,26.47801
2022-07-18,41.38453
2022-07-19,44.21424
2022-07-20,41.48559
2022-07-21,41.53612
2022-07-22,36.33148
2022-07-23,28.29711
2022-07-24,27.84234
2022-07-25,37.13996
2022-07-26,40.8287
2022-07-27,38.10005
2022-07-28,39.31278
2022-07-29,35.8767
2022-07-30,26.83173
2022-07-31,25.4674
2022-08-01,37.59474
2022-08-02,37.39262
2022-08-03,37.74633
2022-08-04,37.34209
2022-08-05,36.78625
2022-08-06,31.27842
2022-08-07,28.70136
2022-08-08,41.58665
2022-08-09,39.66649
2022-08-10,39.26225
2022-08-11,40.92976
2022-08-12,37.13996
2022-08-13,25.16422
2022-08-14,26.68014
2022-08-15,27.89287
2022-08-16,46.18494
2022-08-17,42.59727
2022-08-18,43.00151
2022-08-19,40.12127
2022-08-20,29.1056
2022-08-21,28.80242
2022-08-22,49.2673
2022-08-23,46.69024
2022-08-24,42.49621
2022-08-25,42.29408
2022-08-26,37.54421
2022-08-27,26.83173
2022-08-28,31.43001
2022-08-29,38.04951
2022-08-30,42.69833
2022-08-31,44.92167
2022-09-01,43.00151
2022-09-02,42.04143
2022-09-03,28.09499
2022-09-04,32.84487
2022-09-05,44.01212
2022-09-06,44.56796
2022-09-07,43.65841
2022-09-08,41.18241
2022-09-09,31.27842
2022-09-10,24.9621
2022-09-11,27.84234
2022-09-12,33.35017
2022-09-13,51.7433
2022-09-14,50.88428
2022-09-15,51.7433
2022-09-16,45.83122
2022-09-17,33.19858
2022-09-18,36.02829
2022-09-19,46.03335
2022-09-20,46.7913
2022-09-21,48.81253
2022-09-22,45.78069
2022-09-23,36.83678
2022-09-24,34.81556
2022-09-25,35.82617
2022-09-26,49.82314
2022-09-27,54.62354
2022-09-28,49.67155
2022-09-29,48.45881
2022-09-30,42.74886
2022-10-01,34.25972
2022-10-02,38.20111
2022-10-03,39.31278
2022-10-04,49.77261
2022-10-05,48.05457
2022-10-06,51.94542
2022-10-07,46.58918
2022-10-08,32.03638
2022-10-09,35.97776
2022-10-10,40.12127
2022-10-11,50.68216
2022-10-12,54.01718
2022-10-13,50.07579
2022-10-14,44.36584
2022-10-15,37.59474
2022-10-16,39.91915
2022-10-17,50.07579
2022-10-18,53.10763
2022-10-19,56.99848
2022-10-20,50.17685
2022-10-21,42.09196
2022-10-22,30.46993
2022-10-23,31.32895
2022-10-24,44.4669
2022-10-25,46.58918
2022-10-26,43.75947
2022-10-27,41.68772
2022-10-28,41.53612
2022-10-29,30.77311
2022-10-30,24.3052
2022-10-31,43.45629
2022-11-01,50.12632
2022-11-02,48.81253
2022-11-03,45.27539
2022-11-04,44.26478
2022-11-05,32.08691
2022-11-06,31.63213
2022-11-07,44.66902
2022-11-08,49.97473
2022-11-09,53.15816
2022-11-10,61.04092
2022-11-11,57.09954
2022-11-12,36.58413
2022-11-13,38.10005
2022-11-14,57.75644
2022-11-15,51.99595
2022-11-16,50.83375
2022-11-17,55.33097
2022-11-18,50.4295
2022-11-19,39.11066
2022-11-20,38.80747
2022-11-21,57.25113
2022-11-22,61.34411
2022-11-23,57.25113
2022-11-24,71.2481
2022-11-25,62.80949
2022-11-26,51.13693
2022-11-27,45.67963
2022-11-28,60.88933
2022-11-29,53.30975
2022-11-30,55.53309
2022-12-01,52.70338
2022-12-02,46.43759
2022-12-03,33.24911
2022-12-04,36.88731
2022-12-05,50.37897
2022-12-06,52.70338
2022-12-07,48.20616
2022-12-08,49.77261
2022-12-09,44.66902
2022-12-10,35.06821
2022-12-11,40.72764
2022-12-12,52.55179
2022-12-13,50.78322
2022-12-14,50.98534
2022-12-15,46.33653
2022-12-16,45.37645
2022-12-17,31.0763
2022-12-18,35.11874
2022-12-19,43.40576
2022-12-20,45.12379
2022-12-21,40.6771
2022-12-22,37.74633
2022-12-23,38.04951
2022-12-24,29.96462
2022-12-25,26.88226
2022-12-26,43.40576
2022-12-27,43.45629
2022-12-28,41.88984
2022-12-29,37.34209
2022-12-30,36.83678
2022-12-31,29.00454
2023-01-01,28.39818
2023-01-02,41.03082
2023-01-03,39.56543
2023-01-04,40.98029
2023-01-05,44.16371
2023-01-06,40.57604
2023-01-07,33.09752
2023-01-08,32.94593
2023-01-09,43.00151
2023-01-10,43.91106
2023-01-11,44.41637
2023-01-12,52.9055
2023-01-13,46.53865
2023-01-14,32.44062
2023-01-15,33.65336
2023-01-16,51.7433
2023-01-17,47.49873
2023-01-18,46.63971
2023-01-19,46.53865
2023-01-20,42.09196
2023-01-21,32.79434
2023-01-22,33.4007
2023-01-23,35.47246
2023-01-24,43.50682
2023-01-25,53.76452
2023-01-26,51.54118
2023-01-27,49.77261
2023-01-28,37.49368
2023-01-29,37.34209
2023-01-30,53.15816
2023-01-31,48.15563
2023-02-01,49.21677
2023-02-02,50.93481
2023-02-03,50.68216
2023-02-04,37.34209
2023-02-05,36.12935
2023-02-06,50.93481
2023-02-07,49.67155
2023-02-08,49.9242
2023-02-09,51.7433
2023-02-10,49.36836
2023-02-11,37.0389
2023-02-12,38.3527
2023-02-13,50.83375
2023-02-14,50.53057
2023-02-15,48.86306
2023-02-16,45.42698
2023-02-17,47.39767
2023-02-18,33.70389
2023-02-19,35.01768
2023-02-20,44.66902
2023-02-21,45.27539
2023-02-22,47.54926
2023-02-23,44.11318
2023-02-24,43.30469
2023-02-25,33.09752
2023-02-26,29.71197
2023-02-27,47.85245
2023-02-28,43.75947
2023-03-01,36.02829
2023-03-02,43.75947
2023-03-03,40.8287
2023-03-04,34.56291
2023-03-05,33.29964
2023-03-06,46.9429
2023-03-07,44.56796
2023-03-08,45.07326
2023-03-09,45.42698
2023-03-10,37.99898
2023-03-11,26.47801
2023-03-12,31.48054
2023-03-13,47.34714
2023-03-14,43.40576
2023-03-15,46.286
2023-03-16,39.61596
2023-03-17,38.858
2023-03-18,29.00454
2023-03-19,34.20919
2023-03-20,57.35219
2023-03-21,52.65285
2023-03-22,48.20616
2023-03-23,45.42698
2023-03-24,45.07326
2023-03-25,30.11622
2023-03-26,32.03638
2023-03-27,47.09449
2023-03-28,46.33653
2023-03-29,44.66902
2023-03-30,49.2673
2023-03-31,42.09196
2023-04-01,28.54977
2023-04-02,28.29711
2023-04-03,44.66902
2023-04-04,50.73269
2023-04-05,47.90298
2023-04-06,48.96412
2023-04-07,39.66649
2023-04-08,30.16675
2023-04-09,32.33956
2023-04-10,48.45881
2023-04-11,46.13441
2023-04-12,47.29661
2023-04-13,43.35522
2023-04-14,41.73825
2023-04-15,33.45123
2023-04-16,29.96462
2023-04-17,50.63163
2023-04-18,47.49873
2023-04-19,51.38959
2023-04-20,48.71147
2023-04-21,41.334
2023-04-22,30.06568
2023-04-23,36.02829
2023-04-24,47.39767
2023-04-25,43.05204
2023-04-26,46.13441
2023-04-27,40.62657
2023-04-28,33.29964
2023-04-29,26.62961
2023-04-30,26.73067
2023-05-01,29.00454
2023-05-02,40.72764
2023-05-03,36.93784
2023-05-04,36.88731
2023-05-05,30.87417
2023-05-06,28.19605
2023-05-07,27.84234
2023-05-08,43.75947
2023-05-09,43.60788
2023-05-10,48.15563
2023-05-11,45.02273
2023-05-12,40.42445
2023-05-13,27.79181
2023-05-14,29.00454
2023-05-15,42.14249
2023-05-16,50.32844
2023-05-17,51.23799
2023-05-18,46.99343
2023-05-19,41.68772
2023-05-20,29.2572
2023-05-21,27.79181
2023-05-22,46.7913
2023-05-23,50.37897
2023-05-24,48.50934
2023-05-25,45.27539
2023-05-26,43.10257
2023-05-27,29.45932
2023-05-28,26.73067
2023-05-29,35.2198
2023-05-30,53.15816
