date,SCHDETF
2021-05-21,1.08621
2021-05-22,1.69721
2021-05-23,2.24032
2021-05-24,2.9871
2021-05-25,2.10454
2021-05-26,5.70264
2021-05-27,4.48065
2021-05-28,4.07331
2021-05-29,4.41276
2021-05-30,4.00543
2021-05-31,3.73387
2021-06-01,3.93754
2021-06-02,6.10997
2021-06-03,4.34487
2021-06-04,4.7522
2021-06-05,2.3761
2021-06-06,2.64765
2021-06-07,6.10997
2021-06-08,3.19076
2021-06-09,3.93754
2021-06-10,3.80176
2021-06-11,3.25865
2021-06-12,2.71554
2021-06-13,2.44399
2021-06-14,2.3761
2021-06-15,3.86965
2021-06-16,3.80176
2021-06-17,2.71554
2021-06-18,5.90631
2021-06-19,4.00543
2021-06-20,3.19076
2021-06-21,4.54854
2021-06-22,4.27698
2021-06-23,5.56687
2021-06-24,4.95587
2021-06-25,5.02376
2021-06-26,4.95587
2021-06-27,4.48065
2021-06-28,6.17786
2021-06-29,5.3632
2021-06-30,5.3632
2021-07-01,4.20909
2021-07-02,4.1412
2021-07-03,3.93754
2021-07-04,4.88798
2021-07-05,3.19076
2021-07-06,4.48065
2021-07-07,5.63475
2021-07-08,2.64765
2021-07-09,2.91921
2021-07-10,1.96877
2021-07-11,3.19076
2021-07-12,3.53021
2021-07-13,4.20909
2021-07-14,2.78343
2021-07-15,3.93754
2021-07-16,3.80176
2021-07-17,4.1412
2021-07-18,4.7522
2021-07-19,4.41276
2021-07-20,7.39986
2021-07-21,5.09164
2021-07-22,5.43109
2021-07-23,4.54854
2021-07-24,5.83842
2021-07-25,4.20909
2021-07-26,6.99253
2021-07-27,5.56687
2021-07-28,10.38696
2021-07-29,8.48608
2021-07-30,6.99253
2021-07-31,11.20162
2021-08-01,8.3503
2021-08-02,7.39986
2021-08-03,9.16496
2021-08-04,15.88594
2021-08-05,19.00882
2021-08-06,11.88051
2021-08-07,11.20162
2021-08-08,12.01629
2021-08-09,14.73183
2021-08-10,18.26205
2021-08-11,18.19416
2021-08-12,17.99049
2021-08-13,16.76849
2021-08-14,14.39239
2021-08-15,11.74473
2021-08-16,14.73183
2021-08-17,13.78139
2021-08-18,14.05295
2021-08-19,10.86218
2021-08-20,9.50441
2021-08-21,12.15207
2021-08-22,7.67141
2021-08-23,11.9484
2021-08-24,13.78139
2021-08-25,13.23828
2021-08-26,13.50984
2021-08-27,13.1704
2021-08-28,12.76306
2021-08-29,7.39986
2021-08-30,8.3503
2021-08-31,12.89884
2021-09-01,13.98506
2021-09-02,12.15207
2021-09-03,9.64019
2021-09-04,11.47318
2021-09-05,8.9613
2021-09-06,9.16496
2021-09-07,10.99796
2021-09-08,14.73183
2021-09-09,10.38696
2021-09-10,10.31907
2021-09-11,12.08418
2021-09-12,9.64019
2021-09-13,10.79429
2021-09-14,11.3374
2021-09-15,11.81262
2021-09-16,10.38696
2021-09-17,11.3374
2021-09-18,7.87508
2021-09-19,6.31364
2021-09-20,7.80719
2021-09-21,12.08418
2021-09-22,15.61439
2021-09-23,13.7135
2021-09-24,16.97216
2021-09-25,12.62729
2021-09-26,10.11541
2021-09-27,10.59063
2021-09-28,16.42905
2021-09-29,10.38696
2021-09-30,11.06585
2021-10-01,9.50441
2021-10-02,9.70807
2021-10-03,7.46775
2021-10-04,9.43652
2021-10-05,9.50441
2021-10-06,8.68974
2021-10-07,11.81262
2021-10-08,9.64019
2021-10-09,13.98506
2021-10-10,10.7264
2021-10-11,11.88051
2021-10-12,9.43652
2021-10-13,10.52274
2021-10-14,8.82552
2021-10-15,9.16496
2021-10-16,8.55397
2021-10-17,6.51731
2021-10-18,9.77596
2021-10-19,9.97963
2021-10-20,13.03462
2021-10-21,12.08418
2021-10-22,8.89341
2021-10-23,6.51731
2021-10-24,20.16293
2021-10-25,16.1575
2021-10-26,15.07128
2021-10-27,14.3245
2021-10-28,15.41072
2021-10-29,11.88051
2021-10-30,10.93007
2021-10-31,13.91717
2021-11-01,12.5594
2021-11-02,14.25661
2021-11-03,12.49151
2021-11-04,13.64562
2021-11-05,13.57773
2021-11-06,10.59063
2021-11-07,9.16496
2021-11-08,9.70807
2021-11-09,13.03462
2021-11-10,10.93007
2021-11-11,11.60896
2021-11-12,9.84385
2021-11-13,12.89884
2021-11-14,6.10997
2021-11-15,8.55397
2021-11-16,10.45485
2021-11-17,10.93007
2021-11-18,11.26951
2021-11-19,10.93007
2021-11-20,10.25118
2021-11-21,7.94297
2021-11-22,7.80719
2021-11-23,11.40529
2021-11-24,14.46028
2021-11-25,16.83638
2021-11-26,10.52274
2021-11-27,11.26951
2021-11-28,11.06585
2021-11-29,12.49151
2021-11-30,17.78682
2021-12-01,17.3116
2021-12-02,14.05295
2021-12-03,14.05295
2021-12-04,12.08418
2021-12-05,6.78886
2021-12-06,7.87508
2021-12-07,16.83638
2021-12-08,46.77528
2021-12-09,56.07603
2021-12-10,39.37542
2021-12-11,30.95723
2021-12-12,14.86761
2021-12-13,24.57569
2021-12-14,19.55193
2021-12-15,21.99592
2021-12-16,21.31704
2021-12-17,23.21792
2021-12-18,18.46571
2021-12-19,13.98506
2021-12-20,16.49694
2021-12-21,24.98302
2021-12-22,19.34826
2021-12-23,18.19416
2021-12-24,24.37202
2021-12-25,13.03462
2021-12-26,13.57773
2021-12-27,16.22539
2021-12-28,18.94093
2021-12-29,20.02715
2021-12-30,19.28038
2021-12-31,16.36116
2022-01-01,12.28784
2022-01-02,13.30617
2022-01-03,15.27494
2022-01-04,21.58859
2022-01-05,22.47114
2022-01-06,20.29871
2022-01-07,20.84181
2022-01-08,21.79226
2022-01-09,24.84725
2022-01-10,26.00135
2022-01-11,26.88391
2022-01-12,38.35709
2022-01-13,29.53156
2022-01-14,23.28581
2022-01-15,28.85268
2022-01-16,23.42158
2022-01-17,21.18126
2022-01-18,15.75016
2022-01-19,24.23625
2022-01-20,21.5207
2022-01-21,23.62525
2022-01-22,25.52613
2022-01-23,19.89137
2022-01-24,22.26748
2022-01-25,30.07467
2022-01-26,31.83978
2022-01-27,25.45824
2022-01-28,27.83435
2022-01-29,26.06924
2022-01-30,18.94093
2022-01-31,22.40325
2022-02-01,30.07467
2022-02-02,48.26883
2022-02-03,44.33129
2022-02-04,38.42498
2022-02-05,42.02308
2022-02-06,38.01765
2022-02-07,33.06177
2022-02-08,34.35166
2022-02-09,29.53156
2022-02-10,35.23421
2022-02-11,35.03054
2022-02-12,53.15682
2022-02-13,45.82484
2022-02-14,28.1059
2022-02-15,32.24711
2022-02-16,36.18465
2022-02-17,32.51866
2022-02-18,30.41412
2022-02-19,30.07467
2022-02-20,22.26748
2022-02-21,19.28038
2022-02-22,25.05091
2022-02-23,31.50033
2022-02-24,26.40868
2022-02-25,28.98845
2022-02-26,26.47657
2022-02-27,21.24915
2022-02-28,23.21792
2022-03-01,31.77189
2022-03-02,25.39035
2022-03-03,24.30414
2022-03-04,23.01425
2022-03-05,21.58859
2022-03-06,19.61982
2022-03-07,17.78682
2022-03-08,23.69314
2022-03-09,21.18126
2022-03-10,20.50237
2022-03-11,22.1317
2022-03-12,20.63815
2022-03-13,21.11337
2022-03-14,19.28038
2022-03-15,21.65648
2022-03-16,19.1446
2022-03-17,26.95179
2022-03-18,27.63068
2022-03-19,24.71147
2022-03-20,20.84181
2022-03-21,24.91513
2022-03-22,36.5241
2022-03-23,29.05634
2022-03-24,35.23421
2022-03-25,35.84521
2022-03-26,46.84317
2022-03-27,46.84317
2022-03-28,41.34419
2022-03-29,41.95519
2022-03-30,47.65784
2022-03-31,57.29803
2022-04-01,56.14392
2022-04-02,55.60081
2022-04-03,45.62118
2022-04-04,57.50169
2022-04-05,59.60624
2022-04-06,55.87236
2022-04-07,57.02647
2022-04-08,50.16972
2022-04-09,43.72029
2022-04-10,32.58655
2022-04-11,33.19755
2022-04-12,37.6782
2022-04-13,39.5112
2022-04-14,37.81398
2022-04-15,38.01765
2022-04-16,27.01968
2022-04-17,26.13713
2022-04-18,28.37746
2022-04-19,34.62321
2022-04-20,34.82688
2022-04-21,33.87644
2022-04-22,34.82688
2022-04-23,29.80312
2022-04-24,24.77936
2022-04-25,29.53156
2022-04-26,36.65987
2022-04-27,32.926
2022-04-28,31.90767
2022-04-29,35.3021
2022-04-30,36.38832
2022-05-01,26.20502
2022-05-02,28.37746
2022-05-03,38.69653
2022-05-04,32.85811
2022-05-05,36.59198
2022-05-06,33.40122
2022-05-07,26.74813
2022-05-08,25.05091
2022-05-09,26.47657
2022-05-10,31.36456
2022-05-11,30.27834
2022-05-12,35.98099
2022-05-13,31.83978
2022-05-14,26.95179
2022-05-15,22.81059
2022-05-16,24.37202
2022-05-17,29.19212
2022-05-18,29.12423
2022-05-19,32.85811
2022-05-20,29.9389
2022-05-21,26.61235
2022-05-22,26.54446
2022-05-23,21.38492
2022-05-24,29.3279
2022-05-25,31.16089
2022-05-26,25.93346
2022-05-27,30.54989
2022-05-28,24.03258
2022-05-29,16.70061
2022-05-30,19.48404
2022-05-31,22.53903
2022-06-01,27.76646
2022-06-02,22.7427
2022-06-03,21.45281
2022-06-04,18.39782
2022-06-05,16.22539
2022-06-06,18.19416
2022-06-07,24.84725
2022-06-08,25.45824
2022-06-09,24.5078
2022-06-10,24.16836
2022-06-11,25.05091
2022-06-12,18.60149
2022-06-13,27.63068
2022-06-14,35.03054
2022-06-15,27.69857
2022-06-16,31.02511
2022-06-17,34.48744
2022-06-18,25.52613
2022-06-19,16.29327
2022-06-20,18.39782
2022-06-21,21.65648
2022-06-22,28.24168
2022-06-23,21.45281
2022-06-24,31.56822
2022-06-25,26.3408
2022-06-26,33.87644
2022-06-27,44.60285
2022-06-28,39.37542
2022-06-29,39.44331
2022-06-30,30.54989
2022-07-01,27.08757
2022-07-02,25.79769
2022-07-03,49.28716
2022-07-04,36.59198
2022-07-05,29.12423
2022-07-06,33.19755
2022-07-07,25.66191
2022-07-08,24.91513
2022-07-09,24.98302
2022-07-10,18.60149
2022-07-11,20.84181
2022-07-12,25.66191
2022-07-13,26.47657
2022-07-14,27.42701
2022-07-15,23.21792
2022-07-16,19.95926
2022-07-17,16.02172
2022-07-18,19.21249
2022-07-19,22.53903
2022-07-20,23.76103
2022-07-21,22.67481
2022-07-22,23.21792
2022-07-23,27.63068
2022-07-24,25.1188
2022-07-25,23.21792
2022-07-26,29.05634
2022-07-27,32.17922
2022-07-28,30.41412
2022-07-29,30.482
2022-07-30,25.7298
2022-07-31,21.04548
2022-08-01,28.85268
2022-08-02,54.65037
2022-08-03,55.19348
2022-08-04,42.70196
2022-08-05,33.40122
2022-08-06,37.13509
2022-08-07,28.51323
2022-08-08,32.24711
2022-08-09,38.01765
2022-08-10,38.08553
2022-08-11,35.50577
2022-08-12,35.77732
2022-08-13,35.43788
2022-08-14,32.72233
2022-08-15,35.50577
2022-08-16,50.98438
2022-08-17,43.92396
2022-08-18,39.30753
2022-08-19,40.19008
2022-08-20,35.43788
2022-08-21,34.41955
2022-08-22,30.68567
2022-08-23,39.71486
2022-08-24,40.86897
2022-08-25,37.74609
2022-08-26,36.45621
2022-08-27,31.83978
2022-08-28,30.41412
2022-08-29,37.88187
2022-08-30,37.20298
2022-08-31,35.98099
2022-09-01,37.27087
2022-09-02,31.704
2022-09-03,27.01968
2022-09-04,21.24915
2022-09-05,18.80515
2022-09-06,21.45281
2022-09-07,23.76103
2022-09-08,24.71147
2022-09-09,24.23625
2022-09-10,21.31704
2022-09-11,15.95383
2022-09-12,23.48947
2022-09-13,34.62321
2022-09-14,35.64154
2022-09-15,33.19755
2022-09-16,28.78479
2022-09-17,22.87847
2022-09-18,15.68228
2022-09-19,21.18126
2022-09-20,27.56279
2022-09-21,27.63068
2022-09-22,28.92057
2022-09-23,42.15885
2022-09-24,26.06924
2022-09-25,20.23082
2022-09-26,30.34623
2022-09-27,35.09843
2022-09-28,40.86897
2022-09-29,40.93686
2022-09-30,38.76442
2022-10-01,27.56279
2022-10-02,18.19416
2022-10-03,19.89137
2022-10-04,31.56822
2022-10-05,27.15546
2022-10-06,25.93346
2022-10-07,27.15546
2022-10-08,21.92803
2022-10-09,18.66938
2022-10-10,19.21249
2022-10-11,26.74813
2022-10-12,26.20502
2022-10-13,26.54446
2022-10-14,28.24168
2022-10-15,22.26748
2022-10-16,15.68228
2022-10-17,19.82348
2022-10-18,22.94636
2022-10-19,20.70604
2022-10-20,20.36659
2022-10-21,19.55193
2022-10-22,17.44738
2022-10-23,13.50984
2022-10-24,15.13917
2022-10-25,22.81059
2022-10-26,22.33536
2022-10-27,22.26748
2022-10-28,25.1188
2022-10-29,24.37202
2022-10-30,15.27494
2022-10-31,18.39782
2022-11-01,23.01425
2022-11-02,26.3408
2022-11-03,24.30414
2022-11-04,20.29871
2022-11-05,19.07671
2022-11-06,13.64562
2022-11-07,17.10794
2022-11-08,28.17379
2022-11-09,23.82892
2022-11-10,27.35913
2022-11-11,28.92057
2022-11-12,27.08757
2022-11-13,26.00135
2022-11-14,32.65444
2022-11-15,34.35166
2022-11-16,33.26544
2022-11-17,29.53156
2022-11-18,23.15003
2022-11-19,24.16836
2022-11-20,16.42905
2022-11-21,21.99592
2022-11-22,26.95179
2022-11-23,29.53156
2022-11-24,28.51323
2022-11-25,19.1446
2022-11-26,20.97759
2022-11-27,16.08961
2022-11-28,19.34826
2022-11-29,22.47114
2022-11-30,23.28581
2022-12-01,25.05091
2022-12-02,26.20502
2022-12-03,15.61439
2022-12-04,21.18126
2022-12-05,17.24372
2022-12-06,27.08757
2022-12-07,30.00678
2022-12-08,27.76646
2022-12-09,24.10047
2022-12-10,22.06381
2022-12-11,16.36116
2022-12-12,28.1059
2022-12-13,32.72233
2022-12-14,26.20502
2022-12-15,32.99389
2022-12-16,28.58112
2022-12-17,23.15003
2022-12-18,25.39035
2022-12-19,21.92803
2022-12-20,31.63611
2022-12-21,25.1188
2022-12-22,40.32586
2022-12-23,36.79565
2022-12-24,25.93346
2022-12-25,25.18669
2022-12-26,25.45824
2022-12-27,26.20502
2022-12-28,36.65987
2022-12-29,31.22878
2022-12-30,24.16836
2022-12-31,21.45281
2023-01-01,15.95383
2023-01-02,18.94093
2023-01-03,25.66191
2023-01-04,30.75356
2023-01-05,28.1059
2023-01-06,23.62525
2023-01-07,29.46367
2023-01-08,20.36659
2023-01-09,25.66191
2023-01-10,32.85811
2023-01-11,27.01968
2023-01-12,27.76646
2023-01-13,26.13713
2023-01-14,25.18669
2023-01-15,20.84181
2023-01-16,23.15003
2023-01-17,25.59402
2023-01-18,31.56822
2023-01-19,31.43245
2023-01-20,29.87101
2023-01-21,29.87101
2023-01-22,21.45281
2023-01-23,22.06381
2023-01-24,39.85064
2023-01-25,38.49287
2023-01-26,38.22131
2023-01-27,38.83231
2023-01-28,33.80855
2023-01-29,31.43245
2023-01-30,36.59198
2023-01-31,45.82484
2023-02-01,49.15139
2023-02-02,51.93482
2023-02-03,51.52749
2023-02-04,59.67413
2023-02-05,51.52749
2023-02-06,43.58452
2023-02-07,61.43923
2023-02-08,68.77121
2023-02-09,56.41547
2023-02-10,56.82281
2023-02-11,41.68363
2023-02-12,39.91853
2023-02-13,44.2634
2023-02-14,50.30549
2023-02-15,47.2505
2023-02-16,47.04684
2023-02-17,45.14596
2023-02-18,38.62864
2023-02-19,34.35166
2023-02-20,32.79022
2023-02-21,39.30753
2023-02-22,42.02308
2023-02-23,39.30753
2023-02-24,41.41208
2023-02-25,36.18465
2023-02-26,26.74813
2023-02-27,31.093
2023-02-28,43.17718
2023-03-01,47.99728
2023-03-02,47.99728
2023-03-03,43.38085
2023-03-04,39.91853
2023-03-05,34.89477
2023-03-06,39.03598
2023-03-07,46.57162
2023-03-08,45.07807
2023-03-09,38.22131
2023-03-10,43.65241
2023-03-11,42.76985
2023-03-12,23.28581
2023-03-13,46.84317
2023-03-14,68.8391
2023-03-15,52.20638
2023-03-16,55.87236
2023-03-17,63.81534
2023-03-18,51.18805
2023-03-19,40.73319
2023-03-20,47.31839
2023-03-21,52.34215
2023-03-22,48.26883
2023-03-23,72.36931
2023-03-24,64.63
2023-03-25,40.93686
2023-03-26,26.54446
2023-03-27,38.49287
2023-03-28,56.14392
2023-03-29,54.51459
2023-03-30,61.71079
2023-03-31,57.50169
2023-04-01,41.00475
2023-04-02,30.82145
2023-04-03,36.38832
2023-04-04,40.19008
2023-04-05,44.53496
2023-04-06,39.44331
2023-04-07,33.67277
2023-04-08,21.31704
2023-04-09,24.03258
2023-04-10,29.87101
2023-04-11,40.19008
2023-04-12,37.74609
2023-04-13,36.11676
2023-04-14,36.93143
2023-04-15,28.98845
2023-04-16,22.26748
2023-04-17,28.1059
2023-04-18,35.50577
2023-04-19,38.96809
2023-04-20,32.45078
2023-04-21,31.63611
2023-04-22,21.18126
2023-04-23,20.50237
2023-04-24,24.30414
2023-04-25,31.83978
2023-04-26,37.13509
2023-04-27,42.83774
2023-04-28,34.14799
2023-04-29,26.06924
2023-04-30,19.28038
2023-05-01,23.15003
2023-05-02,32.38289
2023-05-03,39.91853
2023-05-04,52.6816
2023-05-05,55.26137
2023-05-06,37.6782
2023-05-07,29.3279
2023-05-08,32.45078
2023-05-09,46.50373
2023-05-10,43.72029
2023-05-11,56.48336
2023-05-12,55.32926
2023-05-13,36.93143
2023-05-14,31.77189
2023-05-15,34.89477
2023-05-16,48.26883
2023-05-17,68.29599
2023-05-18,52.13849
2023-05-19,58.18058
2023-05-20,35.77732
2023-05-21,35.23421
2023-05-22,45.89273
2023-05-23,49.6945
2023-05-24,47.72572
2023-05-25,60.82824
2023-05-26,65.241
2023-05-27,46.16429
2023-05-28,34.28377
2023-05-29,37.61031
2023-05-30,52.34215
2023-05-31,60.01357
2023-06-01,61.37135
2023-06-02,60.35302
2023-06-03,46.16429
2023-06-04,29.46367
2023-06-05,39.5112
2023-06-06,46.70739
2023-06-07,57.50169
2023-06-08,55.73659
2023-06-09,54.78615
2023-06-10,41.95519
2023-06-11,28.17379
2023-06-12,41.68363
2023-06-13,59.06313
2023-06-14,56.41547
2023-06-15,52.47793
2023-06-16,58.24847
2023-06-17,36.59198
2023-06-18,27.29124
2023-06-19,33.53699
2023-06-20,51.66327
2023-06-21,61.77868
2023-06-22,56.00814
2023-06-23,49.62661
2023-06-24,36.32043
2023-06-25,27.29124
2023-06-26,46.30006
2023-06-27,54.17515
2023-06-28,47.79361
2023-06-29,45.89273
2023-06-30,51.73116
2023-07-01,36.11676
2023-07-02,26.47657
2023-07-03,35.57365
2023-07-04,42.29463
2023-07-05,38.62864
2023-07-06,49.62661
2023-07-07,41.41208
2023-07-08,35.84521
2023-07-09,24.77936
2023-07-10,38.83231
2023-07-11,53.90359
2023-07-12,50.64494
2023-07-13,53.63204
2023-07-14,55.39714
2023-07-15,46.16429
2023-07-16,50.30549
2023-07-17,76.0353
2023-07-18,98.43856
2023-07-19,100.0
2023-07-20,88.32315
2023-07-21,67.95655
2023-07-22,44.33129
2023-07-23,36.32043
2023-07-24,49.89816
2023-07-25,57.23014
2023-07-26,55.39714
2023-07-27,48.54039
2023-07-28,45.21384
2023-07-29,32.58655
2023-07-30,23.76103
2023-07-31,33.40122
2023-08-01,45.07807
2023-08-02,48.06517
2023-08-03,50.78071
2023-08-04,46.36795
2023-08-05,38.08553
2023-08-06,30.68567
2023-08-07,36.59198
2023-08-08,53.15682
2023-08-09,53.76782
2023-08-10,56.41547
2023-08-11,48.26883
2023-08-12,37.40665
2023-08-13,28.7169
2023-08-14,42.22674
2023-08-15,47.65784
2023-08-16,47.04684
2023-08-17,48.13306
2023-08-18,47.92939
2023-08-19,38.01765
2023-08-20,28.64901
2023-08-21,35.36999
2023-08-22,47.8615
2023-08-23,50.64494
2023-08-24,54.98981
2023-08-25,44.05974
