date,주식투자
2020-11-01,23.57611
2020-11-02,23.99033
2020-11-03,20.60752
2020-11-04,20.9527
2020-11-05,22.33344
2020-11-06,20.81463
2020-11-07,13.70383
2020-11-08,16.0856
2020-11-09,27.09699
2020-11-10,29.51328
2020-11-11,28.40869
2020-11-12,24.6807
2020-11-13,27.06247
2020-11-14,17.25923
2020-11-15,18.08767
2020-11-16,35.07076
2020-11-17,36.52053
2020-11-18,30.30721
2020-11-19,27.68381
2020-11-20,26.78633
2020-11-21,20.26234
2020-11-22,19.8136
2020-11-23,33.24128
2020-11-24,35.10528
2020-11-25,40.55919
2020-11-26,38.62616
2020-11-27,38.45357
2020-11-28,30.58336
2020-11-29,28.13255
2020-11-30,33.34483
2020-12-01,45.73696
2020-12-02,45.87504
2020-12-03,40.59371
2020-12-04,39.24749
2020-12-05,25.71625
2020-12-06,31.92958
2020-12-07,42.52675
2020-12-08,38.07386
2020-12-09,41.80186
2020-12-10,40.04142
2020-12-11,37.93579
2020-12-12,25.33655
2020-12-13,26.26855
2020-12-14,35.41594
2020-12-15,35.00172
2020-12-16,33.37935
2020-12-17,31.68795
2020-12-18,31.58439
2020-12-19,22.85122
2020-12-20,23.88677
2020-12-21,32.82706
2020-12-22,31.82602
2020-12-23,31.06662
2020-12-24,33.10321
2020-12-25,21.71211
2020-12-26,23.369
2020-12-27,31.27373
2020-12-28,45.08111
2020-12-29,41.38764
2020-12-30,44.90852
2020-12-31,36.96927
2021-01-01,36.20987
2021-01-02,38.00483
2021-01-03,41.62927
2021-01-04,70.69382
2021-01-05,74.35277
2021-01-06,85.64031
2021-01-07,75.83707
2021-01-08,91.75008
2021-01-09,70.17604
2021-01-10,68.58819
2021-01-11,91.50845
2021-01-12,65.03279
2021-01-13,65.13634
2021-01-14,63.58301
2021-01-15,51.95029
2021-01-16,31.7915
2021-01-17,32.13669
2021-01-18,40.52468
2021-01-19,41.83638
2021-01-20,44.45978
2021-01-21,48.0497
2021-01-22,46.59993
2021-01-23,30.23817
2021-01-24,30.8595
2021-01-25,48.77459
2021-01-26,54.36658
2021-01-27,45.08111
2021-01-28,40.28305
2021-01-29,32.96513
2021-01-30,23.78322
2021-01-31,24.19744
2021-02-01,37.14187
2021-02-02,36.48602
2021-02-03,37.52157
2021-02-04,32.7235
2021-02-05,31.72247
2021-02-06,25.75077
2021-02-07,28.27062
2021-02-08,29.27166
2021-02-09,27.23507
2021-02-10,27.3041
2021-02-11,19.33034
2021-02-12,24.99137
2021-02-13,22.50604
2021-02-14,28.33966
2021-02-15,40.9389
2021-02-16,40.17949
2021-02-17,37.34898
2021-02-18,32.51639
2021-02-19,25.26751
2021-02-20,24.19744
2021-02-21,29.96202
2021-02-22,38.17742
2021-02-23,39.52364
2021-02-24,33.2758
2021-02-25,31.82602
2021-02-26,28.37418
2021-02-27,18.29478
2021-02-28,33.6555
2021-03-01,23.61063
2021-03-02,26.68277
2021-03-03,27.23507
2021-03-04,27.89092
2021-03-05,20.67656
2021-03-06,16.94856
2021-03-07,21.91922
2021-03-08,26.51018
2021-03-09,28.82292
2021-03-10,26.26855
2021-03-11,28.37418
2021-03-12,25.37107
2021-03-13,22.98929
2021-03-14,22.02278
2021-03-15,29.13358
2021-03-16,29.89299
2021-03-17,24.74974
2021-03-18,32.13669
2021-03-19,25.44011
2021-03-20,17.91508
2021-03-21,16.87953
2021-03-22,24.19744
2021-03-23,24.85329
2021-03-24,21.91922
2021-03-25,22.8167
2021-03-26,18.08767
2021-03-27,15.05005
2021-03-28,13.87642
2021-03-29,21.67759
2021-03-30,22.26441
2021-03-31,27.61477
2021-04-01,21.43596
2021-04-02,22.0573
2021-04-03,16.15464
2021-04-04,15.94753
2021-04-05,24.81877
2021-04-06,21.85018
2021-04-07,24.33551
2021-04-08,20.50396
2021-04-09,20.46945
2021-04-10,14.04901
2021-04-11,14.63583
2021-04-12,26.5447
2021-04-13,23.88677
2021-04-14,23.54159
2021-04-15,23.71418
2021-04-16,23.99033
2021-04-17,14.87745
2021-04-18,13.56575
2021-04-19,20.36589
2021-04-20,25.02588
2021-04-21,24.05937
2021-04-22,20.43493
2021-04-23,19.98619
2021-04-24,14.3942
2021-04-25,14.63583
2021-04-26,19.15774
2021-04-27,17.15567
2021-04-28,18.43286
2021-04-29,18.74352
2021-04-30,13.49672
2021-05-01,11.18398
2021-05-02,11.14946
2021-05-03,14.25612
2021-05-04,14.35968
2021-05-05,13.18605
2021-05-06,15.39523
2021-05-07,13.32412
2021-05-08,10.56265
2021-05-09,11.90887
2021-05-10,19.50293
2021-05-11,20.67656
2021-05-12,16.32723
2021-05-13,17.77701
2021-05-14,15.53331
2021-05-15,9.31998
2021-05-16,13.91094
2021-05-17,13.25509
2021-05-18,14.46323
2021-05-19,12.46116
2021-05-20,16.87953
2021-05-21,12.46116
2021-05-22,11.35657
2021-05-23,11.14946
2021-05-24,16.0856
2021-05-25,16.25819
2021-05-26,15.84397
2021-05-27,13.8419
2021-05-28,14.7739
2021-05-29,9.49257
2021-05-30,9.7342
2021-05-31,17.19019
2021-06-01,15.94753
2021-06-02,17.81152
2021-06-03,16.25819
2021-06-04,14.32516
2021-06-05,11.39109
2021-06-06,13.11701
2021-06-07,16.94856
2021-06-08,15.94753
2021-06-09,15.74042
2021-06-10,13.56575
2021-06-11,15.67138
2021-06-12,10.83879
2021-06-13,11.14946
2021-06-14,16.53434
2021-06-15,14.11805
2021-06-16,14.63583
2021-06-17,15.11908
2021-06-18,14.98101
2021-06-19,8.14635
2021-06-20,9.97583
2021-06-21,15.46427
2021-06-22,14.18709
2021-06-23,15.87849
2021-06-24,16.4653
2021-06-25,12.94442
2021-06-26,10.04487
2021-06-27,8.45702
2021-06-28,12.42664
2021-06-29,12.46116
2021-06-30,11.08042
2021-07-01,12.9099
2021-07-02,10.80428
2021-07-03,7.4905
2021-07-04,9.3545
2021-07-05,13.53123
2021-07-06,13.91094
2021-07-07,14.04901
2021-07-08,14.25612
2021-07-09,11.11494
2021-07-10,7.52502
2021-07-11,9.04383
2021-07-12,12.5302
2021-07-13,13.18605
2021-07-14,11.87435
2021-07-15,13.25509
2021-07-16,10.56265
2021-07-17,9.14739
2021-07-18,7.76665
2021-07-19,11.77079
2021-07-20,11.5982
2021-07-21,12.01242
2021-07-22,11.9779
2021-07-23,11.32205
2021-07-24,7.73213
2021-07-25,8.11183
2021-07-26,13.66931
2021-07-27,13.80738
2021-07-28,12.25405
2021-07-29,12.5302
2021-07-30,10.25198
2021-07-31,7.62858
2021-08-01,7.14532
2021-08-02,11.49464
2021-08-03,10.49361
2021-08-04,12.18501
2021-08-05,12.28857
2021-08-06,14.18709
2021-08-07,8.18087
2021-08-08,9.00931
2021-08-09,14.3942
2021-08-10,14.80842
2021-08-11,14.2216
2021-08-12,14.49775
2021-08-13,14.18709
2021-08-14,9.07835
2021-08-15,9.21643
2021-08-16,11.32205
2021-08-17,17.60441
2021-08-18,17.3973
2021-08-19,18.15671
2021-08-20,13.77286
2021-08-21,11.0459
2021-08-22,9.42354
2021-08-23,13.11701
2021-08-24,14.01449
2021-08-25,13.49672
2021-08-26,13.70383
2021-08-27,12.32309
2021-08-28,9.25094
2021-08-29,10.18294
2021-08-30,12.04694
2021-08-31,12.66827
2021-09-01,13.01346
2021-09-02,12.32309
2021-09-03,10.83879
2021-09-04,7.52502
2021-09-05,8.35346
2021-09-06,13.2896
2021-09-07,13.25509
2021-09-08,12.87538
2021-09-09,14.11805
2021-09-10,12.39212
2021-09-11,7.38695
2021-09-12,7.45598
2021-09-13,11.42561
2021-09-14,11.94338
2021-09-15,13.35864
2021-09-16,10.04487
2021-09-17,10.14842
2021-09-18,7.59406
2021-09-19,6.97273
2021-09-20,7.38695
2021-09-21,8.21539
2021-09-22,8.66413
2021-09-23,12.35761
2021-09-24,13.8419
2021-09-25,8.38798
2021-09-26,9.3545
2021-09-27,11.66724
2021-09-28,13.63479
2021-09-29,12.94442
2021-09-30,10.90783
2021-10-01,9.94131
2021-10-02,7.17984
2021-10-03,8.4225
2021-10-04,9.18191
2021-10-05,13.53123
2021-10-06,11.80531
2021-10-07,9.94131
2021-10-08,11.66724
2021-10-09,5.83362
2021-10-10,6.69658
2021-10-11,7.66309
2021-10-12,13.39316
2021-10-13,11.49464
2021-10-14,11.25302
2021-10-15,9.66517
2021-10-16,6.76561
2021-10-17,6.69658
2021-10-18,12.1505
2021-10-19,12.08146
2021-10-20,10.76976
2021-10-21,10.32102
2021-10-22,9.28546
2021-10-23,6.07525
2021-10-24,7.35243
2021-10-25,12.32309
2021-10-26,12.28857
2021-10-27,12.28857
2021-10-28,10.63168
2021-10-29,10.21746
2021-10-30,5.59199
2021-10-31,7.00724
2021-11-01,11.35657
2021-11-02,10.97687
2021-11-03,12.18501
2021-11-04,14.32516
2021-11-05,10.6662
2021-11-06,7.00724
2021-11-07,7.62858
2021-11-08,11.56368
2021-11-09,11.77079
2021-11-10,10.70072
2021-11-11,9.9068
2021-11-12,8.69865
2021-11-13,8.31895
2021-11-14,11.73627
2021-11-15,13.53123
2021-11-16,13.91094
2021-11-17,14.01449
2021-11-18,13.39316
2021-11-19,11.80531
2021-11-20,8.4225
2021-11-21,8.66413
2021-11-22,13.8419
2021-11-23,11.28753
2021-11-24,10.21746
2021-11-25,10.11391
2021-11-26,9.49257
2021-11-27,6.90369
2021-11-28,7.76665
2021-11-29,10.90783
2021-11-30,11.63272
2021-12-01,10.2865
2021-12-02,9.07835
2021-12-03,10.97687
2021-12-04,7.55954
2021-12-05,6.24784
2021-12-06,11.73627
2021-12-07,10.25198
2021-12-08,11.2185
2021-12-09,9.42354
2021-12-10,10.07939
2021-12-11,10.2865
2021-12-12,10.04487
2021-12-13,13.08249
2021-12-14,11.70176
2021-12-15,11.56368
2021-12-16,13.87642
2021-12-17,10.32102
2021-12-18,8.62961
2021-12-19,10.94235
2021-12-20,15.29168
2021-12-21,14.08353
2021-12-22,13.94546
2021-12-23,12.25405
2021-12-24,12.01242
2021-12-25,9.59613
2021-12-26,11.0459
2021-12-27,14.11805
2021-12-28,14.15257
2021-12-29,14.3942
2021-12-30,13.39316
2021-12-31,10.01035
2022-01-01,11.70176
2022-01-02,13.08249
2022-01-03,17.67345
2022-01-04,15.7059
2022-01-05,16.43079
2022-01-06,16.39627
2022-01-07,14.46323
2022-01-08,12.21953
2022-01-09,18.46738
2022-01-10,16.6379
2022-01-11,18.91612
2022-01-12,15.46427
2022-01-13,16.05108
2022-01-14,13.60027
2022-01-15,11.42561
2022-01-16,17.84604
2022-01-17,17.81152
2022-01-18,14.98101
2022-01-19,17.15567
2022-01-20,16.22367
2022-01-21,14.60131
2022-01-22,10.76976
2022-01-23,14.84294
2022-01-24,19.91715
2022-01-25,16.70693
2022-01-26,15.56782
2022-01-27,19.641
2022-01-28,15.1536
2022-01-29,10.94235
2022-01-30,10.07939
2022-01-31,13.60027
2022-02-01,19.8136
2022-02-02,18.98515
2022-02-03,18.50189
2022-02-04,19.08871
2022-02-05,12.9099
2022-02-06,11.94338
2022-02-07,17.50086
2022-02-08,18.39834
2022-02-09,15.46427
2022-02-10,16.74145
2022-02-11,14.18709
2022-02-12,11.87435
2022-02-13,11.49464
2022-02-14,14.56679
2022-02-15,14.35968
2022-02-16,16.56886
2022-02-17,14.29064
2022-02-18,12.87538
2022-02-19,10.73524
2022-02-20,12.1505
2022-02-21,14.29064
2022-02-22,13.4622
2022-02-23,13.66931
2022-02-24,15.56782
2022-02-25,14.2216
2022-02-26,11.28753
2022-02-27,10.18294
2022-02-28,13.80738
2022-03-01,10.83879
2022-03-02,13.32412
2022-03-03,12.63375
2022-03-04,13.73835
2022-03-05,9.87228
2022-03-06,8.69865
2022-03-07,13.49672
2022-03-08,15.53331
2022-03-09,11.35657
2022-03-10,15.22264
2022-03-11,13.49672
2022-03-12,11.56368
2022-03-13,10.59716
2022-03-14,15.29168
2022-03-15,13.87642
2022-03-16,13.49672
2022-03-17,14.70486
2022-03-18,14.98101
2022-03-19,10.94235
2022-03-20,11.01139
2022-03-21,15.01553
2022-03-22,15.77493
2022-03-23,15.39523
2022-03-24,14.53227
2022-03-25,13.94546
2022-03-26,9.42354
2022-03-27,10.70072
2022-03-28,14.60131
2022-03-29,16.32723
2022-03-30,18.3293
2022-03-31,15.7059
2022-04-01,14.18709
2022-04-02,9.28546
2022-04-03,8.31895
2022-04-04,14.35968
2022-04-05,16.18916
2022-04-06,15.42975
2022-04-07,13.70383
2022-04-08,14.08353
2022-04-09,8.35346
2022-04-10,10.2865
2022-04-11,13.2896
2022-04-12,13.39316
2022-04-13,14.18709
2022-04-14,15.01553
2022-04-15,14.15257
2022-04-16,7.62858
2022-04-17,8.18087
2022-04-18,12.56472
2022-04-19,9.66517
2022-04-20,8.00828
2022-04-21,9.94131
2022-04-22,7.90472
2022-04-23,6.04073
2022-04-24,6.31687
2022-04-25,10.32102
2022-04-26,8.9748
2022-04-27,8.8022
2022-04-28,7.62858
2022-04-29,7.00724
2022-04-30,5.55747
2022-05-01,5.93717
2022-05-02,7.59406
2022-05-03,8.59509
2022-05-04,7.69761
2022-05-05,4.90162
2022-05-06,5.83362
2022-05-07,5.83362
2022-05-08,5.62651
2022-05-09,8.24991
2022-05-10,9.21643
2022-05-11,7.17984
2022-05-12,9.59613
2022-05-13,8.73317
2022-05-14,5.45391
2022-05-15,4.72903
2022-05-16,8.69865
2022-05-17,8.94028
2022-05-18,7.45598
2022-05-19,8.18087
2022-05-20,6.93821
2022-05-21,5.73006
2022-05-22,5.41939
2022-05-23,7.55954
2022-05-24,8.56057
2022-05-25,8.0428
2022-05-26,7.24887
2022-05-27,8.8022
2022-05-28,4.03866
2022-05-29,6.00621
2022-05-30,9.7342
2022-05-31,7.87021
2022-06-01,6.21332
2022-06-02,9.3545
2022-06-03,7.28339
2022-06-04,5.66102
2022-06-05,6.5585
2022-06-06,7.69761
2022-06-07,7.93924
2022-06-08,9.28546
2022-06-09,8.94028
2022-06-10,8.76769
2022-06-11,5.93717
2022-06-12,7.76665
2022-06-13,11.32205
2022-06-14,12.73731
2022-06-15,13.66931
2022-06-16,9.11287
2022-06-17,11.66724
2022-06-18,8.31895
2022-06-19,7.45598
2022-06-20,11.46013
2022-06-21,8.62961
2022-06-22,11.14946
2022-06-23,11.56368
2022-06-24,7.76665
2022-06-25,6.83465
2022-06-26,6.38591
2022-06-27,9.28546
2022-06-28,8.31895
2022-06-29,7.4905
2022-06-30,8.9748
2022-07-01,8.56057
2022-07-02,7.87021
2022-07-03,6.00621
2022-07-04,8.45702
2022-07-05,10.39005
2022-07-06,8.49154
2022-07-07,9.14739
2022-07-08,8.94028
2022-07-09,3.83154
2022-07-10,5.62651
2022-07-11,10.45909
2022-07-12,9.45806
2022-07-13,9.97583
2022-07-14,8.9748
2022-07-15,7.45598
2022-07-16,4.4874
2022-07-17,4.4874
2022-07-18,10.11391
2022-07-19,8.83672
2022-07-20,7.87021
2022-07-21,8.28443
2022-07-22,6.45495
2022-07-23,3.90058
2022-07-24,4.72903
2022-07-25,7.66309
2022-07-26,9.42354
2022-07-27,7.42147
2022-07-28,6.00621
2022-07-29,6.52399
2022-07-30,4.72903
2022-07-31,5.59199
2022-08-01,8.35346
2022-08-02,8.18087
2022-08-03,6.42043
2022-08-04,7.93924
2022-08-05,7.87021
2022-08-06,5.17777
2022-08-07,4.72903
2022-08-08,8.14635
2022-08-09,8.24991
2022-08-10,8.45702
2022-08-11,8.56057
2022-08-12,8.94028
2022-08-13,5.00517
2022-08-14,6.48947
2022-08-15,6.14428
2022-08-16,9.9068
2022-08-17,8.8022
2022-08-18,8.0428
2022-08-19,10.76976
2022-08-20,7.52502
2022-08-21,7.31791
2022-08-22,8.28443
2022-08-23,9.14739
2022-08-24,9.21643
2022-08-25,8.21539
2022-08-26,8.62961
2022-08-27,5.83362
2022-08-28,5.2468
2022-08-29,9.3545
2022-08-30,11.70176
2022-08-31,9.3545
2022-09-01,9.45806
2022-09-02,8.28443
2022-09-03,5.73006
2022-09-04,6.83465
2022-09-05,11.28753
2022-09-06,10.2865
2022-09-07,9.87228
2022-09-08,7.66309
2022-09-09,4.28028
2022-09-10,7.14532
2022-09-11,6.00621
2022-09-12,7.24887
2022-09-13,11.77079
2022-09-14,11.18398
2022-09-15,11.2185
2022-09-16,10.76976
2022-09-17,6.04073
2022-09-18,6.14428
2022-09-19,10.25198
2022-09-20,9.83776
2022-09-21,11.25302
2022-09-22,11.5982
2022-09-23,9.28546
2022-09-24,6.80013
2022-09-25,6.42043
2022-09-26,11.01139
2022-09-27,12.49568
2022-09-28,12.56472
2022-09-29,11.2185
2022-09-30,10.6662
2022-10-01,5.52295
2022-10-02,4.55643
2022-10-03,9.63065
2022-10-04,12.1505
2022-10-05,10.70072
2022-10-06,10.07939
2022-10-07,11.08042
2022-10-08,7.73213
2022-10-09,6.04073
2022-10-10,7.24887
2022-10-11,12.42664
2022-10-12,11.25302
2022-10-13,13.32412
2022-10-14,9.97583
2022-10-15,7.04176
2022-10-16,8.59509
2022-10-17,13.56575
2022-10-18,12.63375
2022-10-19,11.08042
2022-10-20,11.01139
2022-10-21,12.56472
2022-10-22,4.69451
2022-10-23,6.86917
2022-10-24,10.49361
2022-10-25,12.77183
2022-10-26,12.73731
2022-10-27,13.77286
2022-10-28,11.14946
2022-10-29,7.4905
2022-10-30,6.45495
2022-10-31,11.80531
2022-11-01,11.83983
2022-11-02,11.46013
2022-11-03,10.70072
2022-11-04,12.5302
2022-11-05,5.7991
2022-11-06,5.93717
2022-11-07,10.80428
2022-11-08,12.04694
2022-11-09,12.70279
2022-11-10,11.83983
2022-11-11,12.97894
2022-11-12,8.14635
2022-11-13,8.0428
2022-11-14,14.18709
2022-11-15,14.53227
2022-11-16,14.29064
2022-11-17,11.87435
2022-11-18,11.56368
2022-11-19,5.55747
2022-11-20,7.45598
2022-11-21,14.11805
2022-11-22,12.01242
2022-11-23,11.9779
2022-11-24,12.35761
2022-11-25,11.49464
2022-11-26,7.17984
2022-11-27,8.83672
2022-11-28,12.56472
2022-11-29,12.5302
2022-11-30,12.84086
2022-12-01,10.80428
2022-12-02,11.14946
2022-12-03,6.5585
2022-12-04,7.59406
2022-12-05,13.2896
2022-12-06,12.42664
2022-12-07,13.04798
2022-12-08,12.46116
2022-12-09,13.60027
2022-12-10,8.45702
2022-12-11,9.18191
2022-12-12,14.80842
2022-12-13,12.80635
2022-12-14,12.80635
2022-12-15,12.32309
2022-12-16,12.9099
2022-12-17,7.35243
2022-12-18,8.4225
2022-12-19,12.32309
2022-12-20,13.22057
2022-12-21,11.90887
2022-12-22,13.11701
2022-12-23,11.80531
2022-12-24,7.17984
2022-12-25,7.59406
2022-12-26,13.49672
2022-12-27,11.9779
2022-12-28,12.63375
2022-12-29,10.76976
2022-12-30,9.45806
2022-12-31,8.28443
2023-01-01,6.45495
2023-01-02,14.25612
2023-01-03,12.84086
2023-01-04,12.42664
2023-01-05,11.80531
2023-01-06,12.35761
2023-01-07,7.1108
2023-01-08,8.38798
2023-01-09,12.18501
2023-01-10,12.77183
2023-01-11,11.5982
2023-01-12,11.46013
2023-01-13,10.76976
2023-01-14,7.24887
2023-01-15,7.69761
2023-01-16,10.39005
2023-01-17,13.35864
2023-01-18,11.56368
2023-01-19,11.14946
2023-01-20,8.45702
2023-01-21,6.21332
2023-01-22,6.86917
2023-01-23,7.28339
2023-01-24,8.59509
2023-01-25,13.2896
2023-01-26,13.2896
2023-01-27,11.73627
2023-01-28,8.31895
2023-01-29,8.28443
2023-01-30,14.15257
2023-01-31,13.56575
2023-02-01,11.90887
2023-02-02,10.76976
2023-02-03,12.84086
2023-02-04,8.83672
2023-02-05,7.90472
2023-02-06,12.35761
2023-02-07,13.80738
2023-02-08,13.80738
2023-02-09,12.94442
2023-02-10,12.87538
2023-02-11,9.21643
2023-02-12,8.4225
2023-02-13,13.39316
2023-02-14,12.66827
2023-02-15,13.63479
2023-02-16,13.32412
2023-02-17,11.73627
2023-02-18,8.18087
2023-02-19,8.07732
2023-02-20,13.80738
2023-02-21,12.28857
2023-02-22,11.70176
2023-02-23,12.49568
2023-02-24,11.90887
2023-02-25,7.55954
2023-02-26,7.14532
2023-02-27,11.63272
2023-02-28,11.70176
2023-03-01,8.49154
2023-03-02,11.63272
2023-03-03,11.94338
2023-03-04,6.42043
2023-03-05,8.35346
2023-03-06,12.77183
2023-03-07,11.70176
2023-03-08,14.01449
2023-03-09,12.73731
2023-03-10,10.35554
2023-03-11,6.93821
2023-03-12,6.69658
2023-03-13,11.2185
2023-03-14,13.04798
2023-03-15,12.28857
2023-03-16,12.46116
2023-03-17,11.73627
2023-03-18,6.66206
2023-03-19,7.42147
2023-03-20,17.43182
2023-03-21,19.95167
2023-03-22,14.04901
2023-03-23,14.35968
2023-03-24,12.42664
2023-03-25,7.14532
2023-03-26,8.31895
2023-03-27,12.77183
2023-03-28,13.73835
2023-03-29,11.83983
2023-03-30,12.9099
2023-03-31,11.90887
2023-04-01,8.14635
2023-04-02,7.1108
2023-04-03,12.5302
2023-04-04,15.80945
2023-04-05,13.32412
2023-04-06,14.25612
2023-04-07,12.32309
2023-04-08,7.52502
2023-04-09,9.59613
2023-04-10,14.91197
2023-04-11,15.94753
2023-04-12,15.94753
2023-04-13,14.2216
2023-04-14,12.08146
2023-04-15,7.35243
2023-04-16,7.4905
2023-04-17,13.56575
2023-04-18,14.08353
2023-04-19,13.73835
2023-04-20,13.32412
2023-04-21,12.49568
2023-04-22,6.7311
2023-04-23,6.62754
2023-04-24,10.49361
2023-04-25,10.25198
2023-04-26,12.77183
2023-04-27,11.73627
2023-04-28,11.39109
2023-04-29,7.35243
2023-04-30,6.14428
2023-05-01,8.45702
2023-05-02,10.35554
2023-05-03,11.63272
2023-05-04,10.25198
2023-05-05,7.17984
2023-05-06,5.86813
2023-05-07,8.4225
2023-05-08,12.04694
2023-05-09,11.56368
2023-05-10,10.39005
2023-05-11,10.59716
2023-05-12,9.45806
2023-05-13,7.04176
2023-05-14,6.90369
2023-05-15,11.63272
2023-05-16,10.14842
2023-05-17,11.25302
2023-05-18,11.5982
2023-05-19,9.42354
2023-05-20,4.8671
2023-05-21,5.21228
2023-05-22,11.0459
2023-05-23,12.04694
2023-05-24,11.2185
2023-05-25,11.70176
2023-05-26,8.14635
2023-05-27,7.00724
2023-05-28,5.45391
