date,위안화환율
2020-08-04,21.92561
2020-08-05,21.63261
2020-08-06,21.04663
2020-08-07,20.22462
2020-08-08,12.36265
2020-08-09,11.27207
2020-08-10,23.26035
2020-08-11,21.09546
2020-08-12,20.98152
2020-08-13,20.05371
2020-08-14,19.777
2020-08-15,9.72572
2020-08-16,9.16415
2020-08-17,15.58557
2020-08-18,21.95002
2020-08-19,20.02116
2020-08-20,21.29893
2020-08-21,19.0201
2020-08-22,12.15105
2020-08-23,12.56612
2020-08-24,24.96134
2020-08-25,22.94294
2020-08-26,23.90331
2020-08-27,23.13827
2020-08-28,22.65809
2020-08-29,14.5601
2020-08-30,13.60787
2020-08-31,23.92772
2020-09-01,26.71115
2020-09-02,28.81907
2020-09-03,27.24017
2020-09-04,25.059
2020-09-05,13.62415
2020-09-06,15.13795
2020-09-07,25.64499
2020-09-08,25.79962
2020-09-09,23.2278
2020-09-10,22.54415
2020-09-11,22.45462
2020-09-12,14.31594
2020-09-13,13.72181
2020-09-14,24.78229
2020-09-15,26.95531
2020-09-16,26.12517
2020-09-17,27.24017
2020-09-18,32.864
2020-09-19,18.61316
2020-09-20,16.0332
2020-09-21,34.4429
2020-09-22,28.34703
2020-09-23,24.79042
2020-09-24,24.48115
2020-09-25,21.78725
2020-09-26,12.93236
2020-09-27,12.49287
2020-09-28,21.6082
2020-09-29,19.51656
2020-09-30,12.31382
2020-10-01,11.35346
2020-10-02,13.24163
2020-10-03,11.90689
2020-10-04,13.41254
2020-10-05,21.94188
2020-10-06,20.76991
2020-10-07,21.20126
2020-10-08,20.86758
2020-10-09,16.42386
2020-10-10,14.99959
2020-10-11,18.36086
2020-10-12,32.00944
2020-10-13,30.52006
2020-10-14,28.20867
2020-10-15,24.87181
2020-10-16,20.76178
2020-10-17,13.087
2020-10-18,13.13583
2020-10-19,28.52608
2020-10-20,27.96451
2020-10-21,31.36648
2020-10-22,30.69911
2020-10-23,25.94612
2020-10-24,14.02295
2020-10-25,13.39627
2020-10-26,28.57491
2020-10-27,28.43655
2020-10-28,28.38772
2020-10-29,26.01937
2020-10-30,23.92772
2020-10-31,13.09514
2020-11-01,13.38813
2020-11-02,24.92878
2020-11-03,23.47196
2020-11-04,28.38772
2020-11-05,26.56466
2020-11-06,23.3336
2020-11-07,12.88353
2020-11-08,14.60079
2020-11-09,31.02466
2020-11-10,32.33498
2020-11-11,32.15593
2020-11-12,25.44152
2020-11-13,22.08024
2020-11-14,12.06966
2020-11-15,11.75225
2020-11-16,25.66126
2020-11-17,26.24725
2020-11-18,24.58696
2020-11-19,24.0498
2020-11-20,21.83608
2020-11-21,12.66379
2020-11-22,12.50915
2020-11-23,24.96134
2020-11-24,24.33466
2020-11-25,24.47302
2020-11-26,23.4801
2020-11-27,22.52787
2020-11-28,14.34849
2020-11-29,14.24269
2020-11-30,24.26955
2020-12-01,25.06714
2020-12-02,25.26247
2020-12-03,30.14568
2020-12-04,37.84487
2020-12-05,23.64287
2020-12-06,20.41995
2020-12-07,36.32294
2020-12-08,31.1386
2020-12-09,30.1294
2020-12-10,32.32684
2020-12-11,28.81907
2020-12-12,18.32831
2020-12-13,19.71189
2020-12-14,32.99422
2020-12-15,29.99918
2020-12-16,29.73874
2020-12-17,30.75608
2020-12-18,26.71115
2020-12-19,16.65988
2020-12-20,16.7901
2020-12-21,28.56677
2020-12-22,27.77732
2020-12-23,28.54236
2020-12-24,24.71718
2020-12-25,17.56327
2020-12-26,18.45853
2020-12-27,18.88174
2020-12-28,29.92593
2020-12-29,28.43655
2020-12-30,28.73769
2020-12-31,23.75681
2021-01-01,18.73524
2021-01-02,19.32123
2021-01-03,19.35378
2021-01-04,33.18954
2021-01-05,38.3983
2021-01-06,36.93334
2021-01-07,32.60356
2021-01-08,34.68706
2021-01-09,22.12094
2021-01-10,21.8198
2021-01-11,34.56498
2021-01-12,34.03597
2021-01-13,31.93619
2021-01-14,31.33393
2021-01-15,27.5413
2021-01-16,18.28762
2021-01-17,17.68535
2021-01-18,32.48148
2021-01-19,28.95743
2021-01-20,28.42842
2021-01-21,29.27484
2021-01-22,29.1202
2021-01-23,18.23065
2021-01-24,17.52258
2021-01-25,30.58517
2021-01-26,26.75185
2021-01-27,27.53316
2021-01-28,36.95776
2021-01-29,32.31057
2021-01-30,20.36298
2021-01-31,19.17473
2021-02-01,32.27801
2021-02-02,29.44575
2021-02-03,28.0459
2021-02-04,27.45177
2021-02-05,30.56889
2021-02-06,17.82371
2021-02-07,18.94685
2021-02-08,28.36331
2021-02-09,27.15878
2021-02-10,25.52291
2021-02-11,16.90404
2021-02-12,17.02612
2021-02-13,15.26003
2021-02-14,17.70163
2021-02-15,24.93692
2021-02-16,24.66834
2021-02-17,24.93692
2021-02-18,25.55546
2021-02-19,23.53707
2021-02-20,16.52966
2021-02-21,16.85521
2021-02-22,27.82615
2021-02-23,30.40612
2021-02-24,28.62374
2021-02-25,28.85977
2021-02-26,28.83535
2021-02-27,19.8828
2021-02-28,20.67225
2021-03-01,27.32155
2021-03-02,30.65841
2021-03-03,28.47725
2021-03-04,30.08057
2021-03-05,29.30739
2021-03-06,18.37714
2021-03-07,19.31309
2021-03-08,29.47831
2021-03-09,32.00944
2021-03-10,32.75819
2021-03-11,30.21079
2021-03-12,27.289
2021-03-13,17.35167
2021-03-14,17.81557
2021-03-15,27.26458
2021-03-16,28.0052
2021-03-17,25.9217
2021-03-18,24.65207
2021-03-19,22.60926
2021-03-20,15.11353
2021-03-21,15.58557
2021-03-22,25.07528
2021-03-23,21.77911
2021-03-24,23.38243
2021-03-25,22.29185
2021-03-26,22.70692
2021-03-27,14.24269
2021-03-28,14.202
2021-03-29,22.48718
2021-03-30,22.0721
2021-03-31,23.51265
2021-04-01,21.99072
2021-04-02,20.84316
2021-04-03,14.17758
2021-04-04,13.41254
2021-04-05,21.65703
2021-04-06,23.41499
2021-04-07,22.44648
2021-04-08,21.80353
2021-04-09,20.30601
2021-04-10,13.68926
2021-04-11,12.70448
2021-04-12,23.34174
2021-04-13,23.39871
2021-04-14,21.9663
2021-04-15,21.54309
2021-04-16,19.93163
2021-04-17,13.1928
2021-04-18,13.67298
2021-04-19,21.59192
2021-04-20,20.81875
2021-04-21,21.69772
2021-04-22,22.20232
2021-04-23,21.29893
2021-04-24,12.06966
2021-04-25,11.94758
2021-04-26,20.20021
2021-04-27,20.76178
2021-04-28,19.14218
2021-04-29,18.6213
2021-04-30,17.70163
2021-05-01,13.09514
2021-05-02,12.9405
2021-05-03,17.58769
2021-05-04,18.4097
2021-05-05,13.53463
2021-05-06,20.54203
2021-05-07,19.51656
2021-05-08,12.71262
2021-05-09,13.33116
2021-05-10,22.7232
2021-05-11,22.95922
2021-05-12,23.69984
2021-05-13,24.27769
2021-05-14,22.81272
2021-05-15,14.25083
2021-05-16,14.40546
2021-05-17,27.63896
2021-05-18,24.74159
2021-05-19,17.07495
2021-05-20,25.40083
2021-05-21,21.95002
2021-05-22,13.51835
2021-05-23,13.38813
2021-05-24,23.29291
2021-05-25,23.62659
2021-05-26,28.57491
2021-05-27,31.93619
2021-05-28,26.49955
2021-05-29,15.12167
2021-05-30,13.70554
2021-05-31,30.80491
2021-06-01,32.53031
2021-06-02,26.8902
2021-06-03,26.49955
2021-06-04,22.38951
2021-06-05,12.67192
2021-06-06,13.18466
2021-06-07,24.54626
2021-06-08,23.15455
2021-06-09,22.14535
2021-06-10,24.56254
2021-06-11,23.52079
2021-06-12,12.14291
2021-06-13,12.46032
2021-06-14,20.06185
2021-06-15,21.42915
2021-06-16,20.37926
2021-06-17,23.2278
2021-06-18,21.87678
2021-06-19,12.21616
2021-06-20,11.84178
2021-06-21,23.69984
2021-06-22,23.61845
2021-06-23,23.31732
2021-06-24,23.04061
2021-06-25,21.59192
2021-06-26,11.71156
2021-06-27,11.05233
2021-06-28,21.714
2021-06-29,20.62342
2021-06-30,22.25929
2021-07-01,18.86546
2021-07-02,19.02824
2021-07-03,11.65459
2021-07-04,10.79189
2021-07-05,20.51762
2021-07-06,20.65597
2021-07-07,20.92455
2021-07-08,23.34174
2021-07-09,26.37747
2021-07-10,14.21014
2021-07-11,13.63229
2021-07-12,25.00203
2021-07-13,25.75079
2021-07-14,24.00097
2021-07-15,23.41499
2021-07-16,21.27451
2021-07-17,12.71262
2021-07-18,20.72108
2021-07-19,29.4132
2021-07-20,26.36119
2021-07-21,28.87604
2021-07-22,25.03458
2021-07-23,22.37324
2021-07-24,13.8439
2021-07-25,11.56506
2021-07-26,21.83608
2021-07-27,24.38349
2021-07-28,24.35094
2021-07-29,21.88491
2021-07-30,20.81875
2021-07-31,11.31276
2021-08-01,11.93944
2021-08-02,21.88491
2021-08-03,21.77097
2021-08-04,21.8198
2021-08-05,21.65703
2021-08-06,18.94685
2021-08-07,12.30568
2021-08-08,12.95678
2021-08-09,21.77097
2021-08-10,22.25929
2021-08-11,24.21258
2021-08-12,25.13225
2021-08-13,29.8771
2021-08-14,14.73101
2021-08-15,12.87539
2021-08-16,20.73736
2021-08-17,34.29641
2021-08-18,29.40506
2021-08-19,29.05509
2021-08-20,30.634
2021-08-21,15.20306
2021-08-22,14.4543
2021-08-23,28.69699
2021-08-24,28.52608
2021-08-25,28.24123
2021-08-26,26.11703
2021-08-27,22.89411
2021-08-28,13.36371
2021-08-29,13.51021
2021-08-30,25.25433
2021-08-31,26.40188
2021-09-01,24.6602
2021-09-02,23.74053
2021-09-03,22.4709
2021-09-04,12.23244
2021-09-05,12.78587
2021-09-06,23.69984
2021-09-07,21.89305
2021-09-08,21.73028
2021-09-09,24.44046
2021-09-10,22.38951
2021-09-11,13.01375
2021-09-12,12.20802
2021-09-13,24.00911
2021-09-14,24.83926
2021-09-15,23.26849
2021-09-16,23.21966
2021-09-17,23.85448
2021-09-18,13.46952
2021-09-19,12.50101
2021-09-20,15.77276
2021-09-21,18.62944
2021-09-22,22.01513
2021-09-23,35.68812
2021-09-24,28.23309
2021-09-25,15.71579
2021-09-26,15.57743
2021-09-27,28.42028
2021-09-28,27.69593
2021-09-29,28.72141
2021-09-30,25.26247
2021-10-01,23.7324
2021-10-02,13.02189
2021-10-03,13.38813
2021-10-04,16.88776
2021-10-05,26.69488
2021-10-06,26.08447
2021-10-07,25.4578
2021-10-08,27.44363
2021-10-09,16.139
2021-10-10,14.84495
2021-10-11,20.90013
2021-10-12,33.5802
2021-10-13,27.289
2021-10-14,28.48539
2021-10-15,26.31236
2021-10-16,14.69032
2021-10-17,14.12061
2021-10-18,24.51371
2021-10-19,25.01831
2021-10-20,25.14039
2021-10-21,23.90331
2021-10-22,21.42101
2021-10-23,12.08594
2021-10-24,12.2243
2021-10-25,26.88207
2021-10-26,25.44152
2021-10-27,24.0905
2021-10-28,22.40579
2021-10-29,21.09546
2021-10-30,11.80922
2021-10-31,12.46032
2021-11-01,28.0459
2021-11-02,22.83714
2021-11-03,25.18922
2021-11-04,24.11491
2021-11-05,22.25929
2021-11-06,12.64751
2021-11-07,11.79295
2021-11-08,23.67542
2021-11-09,31.89549
2021-11-10,24.66834
2021-11-11,26.94717
2021-11-12,20.98152
2021-11-13,11.9313
2021-11-14,11.63831
2021-11-15,22.51973
2021-11-16,21.79539
2021-11-17,20.69667
2021-11-18,21.51867
2021-11-19,19.93163
2021-11-20,11.3616
2021-11-21,10.52331
2021-11-22,23.01619
2021-11-23,23.7324
2021-11-24,22.3651
2021-11-25,22.9755
2021-11-26,22.59298
2021-11-27,12.42776
2021-11-28,11.60576
2021-11-29,25.33572
2021-11-30,25.83218
2021-12-01,23.66729
2021-12-02,23.03247
2021-12-03,20.46064
2021-12-04,13.72995
2021-12-05,12.80214
2021-12-06,23.55334
2021-12-07,23.3336
2021-12-08,23.54521
2021-12-09,23.62659
2021-12-10,24.79042
2021-12-11,13.24163
2021-12-12,14.31594
2021-12-13,21.51053
2021-12-14,21.02221
2021-12-15,20.81875
2021-12-16,19.79327
2021-12-17,17.27028
2021-12-18,10.56401
2021-12-19,10.63725
2021-12-20,22.95922
2021-12-21,22.4709
2021-12-22,20.15137
2021-12-23,19.58167
2021-12-24,16.96101
2021-12-25,9.81525
2021-12-26,9.12346
2021-12-27,19.41075
2021-12-28,19.32937
2021-12-29,20.26532
2021-12-30,19.94791
2021-12-31,15.21933
2022-01-01,11.17441
2022-01-02,11.93944
2022-01-03,20.92455
2022-01-04,23.39871
2022-01-05,26.26353
2022-01-06,27.31342
2022-01-07,26.10075
2022-01-08,14.71473
2022-01-09,13.71368
2022-01-10,26.21469
2022-01-11,23.35802
2022-01-12,24.26141
2022-01-13,23.4394
2022-01-14,22.81272
2022-01-15,12.32196
2022-01-16,12.37893
2022-01-17,22.65809
2022-01-18,22.51159
2022-01-19,19.99674
2022-01-20,20.599
2022-01-21,22.91039
2022-01-22,13.5916
2022-01-23,15.09725
2022-01-24,25.63685
2022-01-25,28.6156
2022-01-26,23.65915
2022-01-27,25.67754
2022-01-28,24.65207
2022-01-29,14.21827
2022-01-30,11.972
2022-01-31,13.47765
2022-02-01,14.7717
2022-02-02,14.38919
2022-02-03,22.17791
2022-02-04,21.3559
2022-02-05,13.23349
2022-02-06,13.81134
2022-02-07,23.50451
2022-02-08,21.54309
2022-02-09,21.57564
2022-02-10,21.27451
2022-02-11,21.48612
2022-02-12,13.48579
2022-02-13,12.97306
2022-02-14,25.39269
2022-02-15,23.04061
2022-02-16,20.94897
2022-02-17,21.61634
2022-02-18,21.07105
2022-02-19,12.97306
2022-02-20,13.57532
2022-02-21,22.67437
2022-02-22,22.34068
2022-02-23,21.53495
2022-02-24,32.12338
2022-02-25,28.33889
2022-02-26,14.07178
2022-02-27,15.44722
2022-02-28,30.82119
2022-03-01,27.80174
2022-03-02,31.21998
2022-03-03,27.80174
2022-03-04,33.28721
2022-03-05,18.07601
2022-03-06,15.18678
2022-03-07,43.8268
2022-03-08,44.34768
2022-03-09,23.00805
2022-03-10,30.40612
2022-03-11,30.09685
2022-03-12,17.76674
2022-03-13,16.25295
2022-03-14,32.18035
2022-03-15,33.10002
2022-03-16,31.88736
2022-03-17,37.86115
2022-03-18,31.749
2022-03-19,17.7993
2022-03-20,15.53674
2022-03-21,27.47619
2022-03-22,26.36933
2022-03-23,27.66338
2022-03-24,25.80776
2022-03-25,23.60218
2022-03-26,13.73809
2022-03-27,12.32196
2022-03-28,25.19736
2022-03-29,26.81696
2022-03-30,27.29714
2022-03-31,23.45568
2022-04-01,22.17791
2022-04-02,12.17547
2022-04-03,11.31276
2022-04-04,21.1036
2022-04-05,20.57459
2022-04-06,21.23382
2022-04-07,21.32334
2022-04-08,20.94897
2022-04-09,11.01977
2022-04-10,9.20485
2022-04-11,24.03353
2022-04-12,25.14853
2022-04-13,25.01017
2022-04-14,22.99177
2022-04-15,21.53495
2022-04-16,13.03817
2022-04-17,11.02791
2022-04-18,24.15561
2022-04-19,25.14039
2022-04-20,26.65418
2022-04-21,30.47122
2022-04-22,26.52396
2022-04-23,17.2947
2022-04-24,18.7678
2022-04-25,47.85545
2022-04-26,43.68031
2022-04-27,38.07275
2022-04-28,36.32294
2022-04-29,33.56392
2022-04-30,16.26108
2022-05-01,13.54276
2022-05-02,27.02042
2022-05-03,26.39374
2022-05-04,22.87783
2022-05-05,16.15528
2022-05-06,25.29502
2022-05-07,14.00667
2022-05-08,13.53463
2022-05-09,30.15382
2022-05-10,29.75502
2022-05-11,26.87393
2022-05-12,29.90966
2022-05-13,26.39374
2022-05-14,16.66802
2022-05-15,13.96598
2022-05-16,27.289
2022-05-17,25.96239
2022-05-18,26.35305
2022-05-19,24.22072
2022-05-20,24.44046
2022-05-21,12.7289
2022-05-22,12.19174
2022-05-23,24.89623
2022-05-24,23.17083
2022-05-25,22.98364
2022-05-26,24.03353
2022-05-27,25.86473
2022-05-28,11.7197
2022-05-29,12.15105
2022-05-30,27.15878
2022-05-31,28.88418
2022-06-01,17.87254
2022-06-02,24.49743
2022-06-03,21.34776
2022-06-04,11.47554
2022-06-05,10.62912
2022-06-06,15.94368
2022-06-07,24.02539
2022-06-08,25.11597
2022-06-09,22.56856
2022-06-10,22.92667
2022-06-11,12.56612
2022-06-12,11.14999
2022-06-13,29.68177
2022-06-14,30.87002
2022-06-15,30.40612
2022-06-16,28.07845
2022-06-17,28.33889
2022-06-18,13.99039
2022-06-19,12.63937
2022-06-20,30.74794
2022-06-21,28.16798
2022-06-22,32.15593
2022-06-23,35.75323
2022-06-24,28.60747
2022-06-25,12.7289
2022-06-26,13.34744
2022-06-27,27.95637
2022-06-28,25.85659
2022-06-29,24.33466
2022-06-30,26.23911
2022-07-01,24.56254
2022-07-02,12.02897
2022-07-03,11.56506
2022-07-04,26.14145
2022-07-05,28.16798
2022-07-06,33.28721
2022-07-07,28.95743
2022-07-08,23.4801
2022-07-09,12.17547
2022-07-10,11.28835
2022-07-11,27.94823
2022-07-12,29.73874
2022-07-13,26.95531
2022-07-14,27.22389
2022-07-15,33.63717
2022-07-16,14.86123
2022-07-17,13.02189
2022-07-18,29.63294
2022-07-19,26.97973
2022-07-20,26.73557
2022-07-21,24.96947
2022-07-22,23.85448
2022-07-23,11.76039
2022-07-24,10.9628
2022-07-25,25.2055
2022-07-26,23.13013
2022-07-27,22.9755
2022-07-28,23.29291
2022-07-29,22.44648
2022-07-30,12.08594
2022-07-31,11.18255
2022-08-01,22.73134
2022-08-02,23.91145
2022-08-03,22.63367
2022-08-04,20.73736
2022-08-05,20.81061
2022-08-06,12.44404
2022-08-07,11.10116
2022-08-08,22.22674
2022-08-09,21.82794
2022-08-10,22.6174
2022-08-11,22.88597
2022-08-12,20.46064
2022-08-13,11.28021
2022-08-14,11.2151
2022-08-15,16.73313
2022-08-16,25.98681
2022-08-17,24.52999
2022-08-18,23.75681
2022-08-19,26.85765
2022-08-20,14.04736
2022-08-21,12.50915
2022-08-22,38.74827
2022-08-23,36.57524
2022-08-24,29.53528
2022-08-25,30.92699
2022-08-26,26.51582
2022-08-27,13.26605
2022-08-28,12.49287
2022-08-29,35.06958
2022-08-30,29.59225
2022-08-31,26.65418
2022-09-01,29.07137
2022-09-02,30.78863
2022-09-03,15.66696
2022-09-04,15.19492
2022-09-05,44.39651
2022-09-06,39.22845
2022-09-07,46.78115
2022-09-08,35.08586
2022-09-09,23.41499
2022-09-10,16.94473
2022-09-11,15.75649
2022-09-12,19.67933
2022-09-13,36.24155
2022-09-14,50.25636
2022-09-15,47.48107
2022-09-16,46.04053
2022-09-17,22.23488
2022-09-18,18.84105
2022-09-19,38.66688
2022-09-20,33.05933
2022-09-21,32.7175
2022-09-22,44.49418
2022-09-23,36.62407
2022-09-24,19.83397
2022-09-25,17.59583
2022-09-26,61.91096
2022-09-27,57.90673
2022-09-28,59.77048
2022-09-29,63.17245
2022-09-30,59.01359
2022-10-01,23.29291
2022-10-02,20.59086
2022-10-03,24.50557
2022-10-04,39.64352
2022-10-05,37.29958
2022-10-06,36.3148
2022-10-07,32.07455
2022-10-08,17.93765
2022-10-09,16.47269
2022-10-10,22.78017
2022-10-11,38.74827
2022-10-12,35.15911
2022-10-13,32.01757
2022-10-14,30.634
2022-10-15,18.12484
2022-10-16,16.7901
2022-10-17,32.19663
2022-10-18,34.58126
2022-10-19,36.34735
2022-10-20,47.76593
2022-10-21,58.50899
2022-10-22,21.03849
2022-10-23,17.00984
2022-10-24,41.1329
2022-10-25,54.56173
2022-10-26,47.55432
2022-10-27,38.5448
2022-10-28,32.5059
2022-10-29,17.94579
2022-10-30,15.55302
2022-10-31,34.6952
2022-11-01,38.36575
2022-11-02,34.36965
2022-11-03,34.12549
2022-11-04,30.93513
2022-11-05,19.09335
2022-11-06,16.32619
2022-11-07,36.79498
2022-11-08,45.92658
2022-11-09,50.08545
2022-11-10,45.38943
2022-11-11,57.51607
2022-11-12,23.30918
2022-11-13,20.57459
2022-11-14,46.36607
2022-11-15,43.59078
2022-11-16,39.92837
2022-11-17,35.06958
2022-11-18,30.43053
2022-11-19,15.69138
2022-11-20,14.4136
2022-11-21,31.68389
2022-11-22,32.26174
2022-11-23,28.77838
2022-11-24,32.70936
2022-11-25,33.10002
2022-11-26,15.77276
2022-11-27,14.29966
2022-11-28,32.88841
2022-11-29,32.51403
2022-11-30,34.14991
2022-12-01,36.66476
2022-12-02,29.25856
2022-12-03,13.5509
2022-12-04,14.51127
2022-12-05,34.01155
2022-12-06,34.31268
2022-12-07,32.44892
2022-12-08,32.16407
2022-12-09,28.68885
2022-12-10,19.09335
2022-12-11,17.48189
2022-12-12,32.87214
2022-12-13,30.30845
2022-12-14,29.59225
2022-12-15,27.65524
2022-12-16,26.16586
2022-12-17,13.42068
2022-12-18,13.81948
2022-12-19,26.25539
2022-12-20,29.82013
2022-12-21,30.52006
2022-12-22,31.2444
2022-12-23,26.60535
2022-12-24,12.71262
2022-12-25,12.61495
2022-12-26,27.47619
2022-12-27,30.06429
2022-12-28,30.30031
2022-12-29,28.30634
2022-12-30,24.74973
2022-12-31,15.75649
2023-01-01,14.11247
2023-01-02,29.49458
2023-01-03,32.13152
2023-01-04,31.36648
2023-01-05,31.33393
2023-01-06,28.73769
2023-01-07,16.65988
2023-01-08,14.80426
2023-01-09,32.81517
2023-01-10,32.8233
2023-01-11,30.42239
2023-01-12,28.98185
2023-01-13,28.49352
2023-01-14,17.26214
2023-01-15,15.72393
2023-01-16,28.92487
2023-01-17,27.94009
2023-01-18,26.0275
2023-01-19,26.99601
2023-01-20,22.46276
2023-01-21,13.01375
2023-01-22,14.42174
2023-01-23,14.37291
2023-01-24,17.22145
2023-01-25,25.30316
2023-01-26,27.90754
2023-01-27,24.40791
2023-01-28,16.04948
2023-01-29,16.59477
2023-01-30,29.95035
2023-01-31,27.87498
2023-02-01,28.11915
2023-02-02,29.79571
2023-02-03,26.87393
2023-02-04,16.22853
2023-02-05,16.13087
2023-02-06,32.29429
2023-02-07,33.34418
2023-02-08,31.1386
2023-02-09,30.12126
2023-02-10,29.55155
2023-02-11,17.68535
2023-02-12,14.75543
2023-02-13,31.20371
2023-02-14,29.80385
2023-02-15,32.84772
2023-02-16,30.7398
2023-02-17,33.9383
2023-02-18,19.18287
2023-02-19,17.37608
2023-02-20,32.24546
2023-02-21,31.27695
2023-02-22,31.21998
2023-02-23,28.95743
2023-02-24,27.19947
2023-02-25,15.80532
2023-02-26,14.50313
2023-02-27,33.35232
2023-02-28,34.45918
2023-03-01,23.30104
2023-03-02,33.26279
2023-03-03,29.05509
2023-03-04,16.09831
2023-03-05,14.92634
2023-03-06,29.84455
2023-03-07,28.72955
2023-03-08,30.53633
2023-03-09,28.33889
2023-03-10,27.6471
2023-03-11,14.43802
2023-03-12,14.60079
2023-03-13,32.27801
2023-03-14,30.26776
2023-03-15,27.41108
2023-03-16,28.31447
2023-03-17,27.62269
2023-03-18,14.84495
2023-03-19,14.79612
2023-03-20,32.13152
2023-03-21,30.24334
2023-03-22,27.1832
2023-03-23,31.19557
2023-03-24,29.32367
2023-03-25,14.63335
2023-03-26,14.38919
2023-03-27,28.02148
2023-03-28,27.26458
2023-03-29,25.31944
2023-03-30,26.84951
2023-03-31,24.65207
2023-04-01,18.50736
2023-04-02,17.97835
2023-04-03,31.63506
2023-04-04,32.04199
2023-04-05,30.53633
2023-04-06,34.16619
2023-04-07,30.53633
2023-04-08,16.34247
2023-04-09,16.27736
2023-04-10,31.56995
2023-04-11,30.86188
2023-04-12,31.21998
2023-04-13,32.98608
2023-04-14,31.48042
2023-04-15,17.13192
2023-04-16,16.36689
2023-04-17,31.79783
2023-04-18,32.14779
2023-04-19,33.85692
2023-04-20,34.0848
2023-04-21,30.90257
2023-04-22,20.27345
2023-04-23,18.1574
2023-04-24,35.65557
2023-04-25,37.08797
2023-04-26,39.37494
2023-04-27,39.03312
2023-04-28,34.25571
2023-04-29,19.3782
2023-04-30,17.7993
2023-05-01,21.33148
2023-05-02,31.87922
2023-05-03,32.1071
2023-05-04,33.46626
2023-05-05,21.33148
2023-05-06,20.59086
2023-05-07,17.44119
2023-05-08,34.28013
2023-05-09,32.19663
2023-05-10,30.85374
2023-05-11,30.7398
2023-05-12,28.36331
2023-05-13,16.13087
2023-05-14,15.87857
2023-05-15,30.85374
2023-05-16,30.28404
2023-05-17,30.51192
2023-05-18,34.0848
2023-05-19,34.84984
2023-05-20,17.92951
2023-05-21,16.6436
2023-05-22,38.96801
2023-05-23,44.21746
2023-05-24,36.76243
2023-05-25,38.12159
2023-05-26,33.10816
2023-05-27,17.59583
2023-05-28,17.21331
2023-05-29,22.1128
