date,뉴욕증시
2020-08-26,4.72568
2020-08-27,4.79645
2020-08-28,4.05403
2020-08-29,2.28065
2020-08-30,0.4678
2020-08-31,1.47839
2020-09-01,4.28495
2020-09-02,3.9043
2020-09-03,4.59011
2020-09-04,13.83142
2020-09-05,5.50237
2020-09-06,0.78984
2020-09-07,2.31988
2020-09-08,5.43409
2020-09-09,9.35031
2020-09-10,6.41463
2020-09-11,7.45452
2020-09-12,3.65153
2020-09-13,0.67885
2020-09-14,1.94817
2020-09-15,5.04972
2020-09-16,4.86473
2020-09-17,5.65955
2020-09-18,5.49418
2020-09-19,3.31508
2020-09-20,0.55942
2020-09-21,2.76956
2020-09-22,9.30959
2020-09-23,7.0262
2020-09-24,15.36965
2020-09-25,7.41629
2020-09-26,4.17023
2020-09-27,0.6868
2020-09-28,2.09442
2020-09-29,4.65616
2020-09-30,3.44097
2020-10-01,3.39925
2020-10-02,4.75622
2020-10-03,4.6502
2020-10-04,1.09848
2020-10-05,2.05047
2020-10-06,14.69676
2020-10-07,22.66328
2020-10-08,6.12338
2020-10-09,3.5465
2020-10-10,2.55279
2020-10-11,0.5917
2020-10-12,1.71825
2020-10-13,10.81182
2020-10-14,4.90893
2020-10-15,6.27161
2020-10-16,6.98499
2020-10-17,3.32004
2020-10-18,0.68953
2020-10-19,1.88386
2020-10-20,9.83649
2020-10-21,5.54831
2020-10-22,5.72709
2020-10-23,4.94767
2020-10-24,2.89967
2020-10-25,0.54899
2020-10-26,1.96506
2020-10-27,7.16525
2020-10-28,6.52215
2020-10-29,9.41611
2020-10-30,5.8197
2020-10-31,4.17222
2020-11-01,0.74167
2020-11-02,2.56893
2020-11-03,5.38815
2020-11-04,5.50932
2020-11-05,5.7251
2020-11-06,4.75821
2020-11-07,3.13655
2020-11-08,0.54626
2020-11-09,2.36929
2020-11-10,7.0555
2020-11-11,6.33418
2020-11-12,5.23793
2020-11-13,5.16592
2020-11-14,2.98881
2020-11-15,0.56662
2020-11-16,3.98301
2020-11-17,4.57298
2020-11-18,4.59979
2020-11-19,5.07554
2020-11-20,4.41878
2020-11-21,2.96125
2020-11-22,0.56985
2020-11-23,1.20972
2020-11-24,4.27775
2020-11-25,4.32989
2020-11-26,4.24125
2020-11-27,3.13282
2020-11-28,2.03309
2020-11-29,0.46507
2020-11-30,1.16801
2020-12-01,4.10319
2020-12-02,3.77295
2020-12-03,3.61552
2020-12-04,3.41415
2020-12-05,2.47209
2020-12-06,0.43254
2020-12-07,1.0081
2020-12-08,4.67627
2020-12-09,4.19134
2020-12-10,8.33774
2020-12-11,3.82286
2020-12-12,2.55577
2020-12-13,0.4673
2020-12-14,1.02846
2020-12-15,4.96529
2020-12-16,7.95014
2020-12-17,3.73024
2020-12-18,3.36598
2020-12-19,2.55453
2020-12-20,0.44967
2020-12-21,4.2333
2020-12-22,5.03904
2020-12-23,13.66506
2020-12-24,3.88667
2020-12-25,2.14582
2020-12-26,0.4812
2020-12-27,0.37419
2020-12-28,0.94056
2020-12-29,3.84769
2020-12-30,3.37566
2020-12-31,2.01
2021-01-01,5.8279
2021-01-02,11.68088
2021-01-03,0.3429
2021-01-04,0.99767
2021-01-05,11.63991
2021-01-06,4.60178
2021-01-07,4.93078
2021-01-08,4.12057
2021-01-09,2.64392
2021-01-10,0.51448
2021-01-11,1.44338
2021-01-12,35.5606
2021-01-13,21.06844
2021-01-14,4.19159
2021-01-15,4.29562
2021-01-16,3.24108
2021-01-17,0.548
2021-01-18,1.51017
2021-01-19,3.4139
2021-01-20,3.83949
2021-01-21,4.18736
2021-01-22,4.03466
2021-01-23,2.54683
2021-01-24,0.47078
2021-01-25,15.63435
2021-01-26,4.38228
2021-01-27,4.76541
2021-01-28,8.72012
2021-01-29,9.58446
2021-01-30,5.65508
2021-01-31,0.80673
2021-02-01,1.77734
2021-02-02,5.01098
2021-02-03,4.8841
2021-02-04,4.72841
2021-02-05,4.46323
2021-02-06,2.83114
2021-02-07,0.51199
2021-02-08,1.13548
2021-02-09,3.93012
2021-02-10,3.7501
2021-02-11,2.60096
2021-02-12,2.36781
2021-02-13,2.76856
2021-02-14,0.8914
2021-02-15,1.8347
2021-02-16,3.97507
2021-02-17,5.78991
2021-02-18,5.29653
2021-02-19,4.85604
2021-02-20,2.90612
2021-02-21,0.61752
2021-02-22,1.40265
2021-02-23,8.84303
2021-02-24,7.40039
2021-02-25,6.07719
2021-02-26,8.09812
2021-02-27,4.92234
2021-02-28,0.85713
2021-03-01,1.88461
2021-03-02,5.32409
2021-03-03,6.16186
2021-03-04,6.79205
2021-03-05,7.56403
2021-03-06,5.2131
2021-03-07,0.89959
2021-03-08,1.98045
2021-03-09,6.73941
2021-03-10,6.68156
2021-03-11,7.09697
2021-03-12,6.2376
2021-03-13,4.07265
2021-03-14,0.81616
2021-03-15,1.75276
2021-03-16,5.06834
2021-03-17,5.53465
2021-03-18,6.0613
2021-03-19,6.26243
2021-03-20,3.64507
2021-03-21,0.70021
2021-03-22,1.71626
2021-03-23,4.90247
2021-03-24,5.49492
2021-03-25,6.02008
2021-03-26,4.92557
2021-03-27,3.14872
2021-03-28,0.6796
2021-03-29,1.80366
2021-03-30,5.04053
2021-03-31,4.65864
2021-04-01,4.67925
2021-04-02,4.44932
2021-04-03,2.29977
2021-04-04,0.54825
2021-04-05,1.43444
2021-04-06,4.04509
2021-04-07,3.85687
2021-04-08,3.64482
2021-04-09,3.4072
2021-04-10,2.14235
2021-04-11,0.4241
2021-04-12,1.16503
2021-04-13,3.56562
2021-04-14,3.66742
2021-04-15,3.72279
2021-04-16,3.27858
2021-04-17,1.99163
2021-04-18,0.41491
2021-04-19,1.13722
2021-04-20,3.67834
2021-04-21,4.22287
2021-04-22,4.08482
2021-04-23,4.12504
2021-04-24,2.27022
2021-04-25,0.40796
2021-04-26,1.10122
2021-04-27,3.49063
2021-04-28,3.60882
2021-04-29,3.90902
2021-04-30,3.48939
2021-05-01,2.03285
2021-05-02,0.37319
2021-05-03,1.02548
2021-05-04,3.40472
2021-05-05,3.67015
2021-05-06,3.46878
2021-05-07,3.41142
2021-05-08,2.05693
2021-05-09,0.4303
2021-05-10,1.31053
2021-05-11,5.56619
2021-05-12,5.85422
2021-05-13,7.3115
2021-05-14,5.7025
2021-05-15,3.09583
2021-05-16,0.57705
2021-05-17,1.66238
2021-05-18,4.14267
2021-05-19,4.27477
2021-05-20,4.86871
2021-05-21,4.19134
2021-05-22,2.47433
2021-05-23,0.50231
2021-05-24,1.49304
2021-05-25,4.0133
2021-05-26,4.2266
2021-05-27,4.03143
2021-05-28,3.63688
2021-05-29,2.18282
2021-05-30,0.44446
2021-05-31,1.30681
2021-06-01,2.9168
2021-06-02,3.75855
2021-06-03,4.00461
2021-06-04,4.05278
2021-06-05,2.36209
2021-06-06,0.50032
2021-06-07,1.22686
2021-06-08,3.72378
2021-06-09,3.78536
2021-06-10,3.97333
2021-06-11,3.56164
2021-06-12,2.04874
2021-06-13,0.4154
2021-06-14,1.16602
2021-06-15,3.46952
2021-06-16,3.8976
2021-06-17,4.38104
2021-06-18,3.98351
2021-06-19,3.03797
2021-06-20,0.51895
2021-06-21,1.61917
2021-06-22,4.32294
2021-06-23,3.94527
2021-06-24,3.80647
2021-06-25,3.39156
2021-06-26,2.16941
2021-06-27,0.45836
2021-06-28,1.20848
2021-06-29,3.44842
2021-06-30,3.43575
2021-07-01,3.39751
2021-07-02,3.08192
2021-07-03,1.85829
2021-07-04,0.38759
2021-07-05,1.15882
2021-07-06,2.71468
2021-07-07,3.76153
2021-07-08,4.24869
2021-07-09,4.29612
2021-07-10,2.67148
2021-07-11,0.45836
2021-07-12,1.21767
2021-07-13,3.43203
2021-07-14,3.76674
2021-07-15,3.86681
2021-07-16,3.68852
2021-07-17,2.65037
2021-07-18,0.50976
2021-07-19,2.21808
2021-07-20,5.72634
2021-07-21,4.64573
2021-07-22,4.00461
2021-07-23,3.62198
2021-07-24,2.25408
2021-07-25,0.4082
2021-07-26,1.30805
2021-07-27,3.656
2021-07-28,4.32045
2021-07-29,3.76326
2021-07-30,3.33941
2021-07-31,2.19226
2021-08-01,0.41218
2021-08-02,1.18539
2021-08-03,3.3702
2021-08-04,3.49336
2021-08-05,3.62496
2021-08-06,3.03549
2021-08-07,1.9524
2021-08-08,0.40473
2021-08-09,1.1623
2021-08-10,3.21054
2021-08-11,3.57753
2021-08-12,3.66568
2021-08-13,3.49783
2021-08-14,2.11454
2021-08-15,0.40373
2021-08-16,1.46448
2021-08-17,3.97333
2021-08-18,4.32492
2021-08-19,5.03954
2021-08-20,5.11005
2021-08-21,3.00321
2021-08-22,0.51646
2021-08-23,1.53748
2021-08-24,4.40215
2021-08-25,4.40686
2021-08-26,4.14416
2021-08-27,4.41779
2021-08-28,2.84976
2021-08-29,0.42062
2021-08-30,1.36218
2021-08-31,3.7655
2021-09-01,3.93509
2021-09-02,3.84049
2021-09-03,3.57977
2021-09-04,2.16594
2021-09-05,0.49039
2021-09-06,1.31972
2021-09-07,2.69507
2021-09-08,3.72602
2021-09-09,3.98972
2021-09-10,3.77717
2021-09-11,2.74076
2021-09-12,0.48518
2021-09-13,1.4759
2021-09-14,3.76451
2021-09-15,3.90504
2021-09-16,3.65178
2021-09-17,3.18248
2021-09-18,2.19101
2021-09-19,0.4231
2021-09-20,1.4764
2021-09-21,4.98988
2021-09-22,5.31565
2021-09-23,4.73686
2021-09-24,4.11312
2021-09-25,2.58432
2021-09-26,0.49958
2021-09-27,1.52705
2021-09-28,4.47962
2021-09-29,6.56784
2021-09-30,5.39362
2021-10-01,5.68041
2021-10-02,3.48368
2021-10-03,0.5917
2021-10-04,2.50065
2021-10-05,6.5584
2021-10-06,6.48242
2021-10-07,6.20283
2021-10-08,4.78254
2021-10-09,2.73331
2021-10-10,0.51746
2021-10-11,1.89206
2021-10-12,5.04848
2021-10-13,5.20689
2021-10-14,4.84288
2021-10-15,4.54045
2021-10-16,2.65509
2021-10-17,0.59046
2021-10-18,1.65567
2021-10-19,4.25143
2021-10-20,4.00983
2021-10-21,3.91671
2021-10-22,3.60807
2021-10-23,2.28984
2021-10-24,0.49089
2021-10-25,1.34902
2021-10-26,3.59218
2021-10-27,3.88667
2021-10-28,3.78362
2021-10-29,3.58796
2021-10-30,2.21386
2021-10-31,0.46556
2021-11-01,1.27801
2021-11-02,3.50279
2021-11-03,3.76848
2021-11-04,4.0354
2021-11-05,3.43476
2021-11-06,2.02639
2021-11-07,0.4082
2021-11-08,1.52258
2021-11-09,3.54476
2021-11-10,3.9773
2021-11-11,4.39048
2021-11-12,3.34239
2021-11-13,2.17438
2021-11-14,0.43204
2021-11-15,1.15783
2021-11-16,3.49435
2021-11-17,3.29546
2021-11-18,3.38088
2021-11-19,3.20458
2021-11-20,2.09964
2021-11-21,0.41814
2021-11-22,1.00239
2021-11-23,3.91224
2021-11-24,3.73074
2021-11-25,3.61155
2021-11-26,3.02109
2021-11-27,3.86358
2021-11-28,0.65675
2021-11-29,1.64674
2021-11-30,4.75871
2021-12-01,5.27418
2021-12-02,5.57761
2021-12-03,4.45181
2021-12-04,4.44212
2021-12-05,0.6431
2021-12-06,1.47392
2021-12-07,4.47241
2021-12-08,4.61866
2021-12-09,4.01181
2021-12-10,4.44758
2021-12-11,2.86044
2021-12-12,0.49436
2021-12-13,1.17322
2021-12-14,4.71352
2021-12-15,4.76243
2021-12-16,5.30299
2021-12-17,5.15748
2021-12-18,3.26045
2021-12-19,0.56066
2021-12-20,1.59062
2021-12-21,5.00155
2021-12-22,4.30953
2021-12-23,3.98599
2021-12-24,3.58647
2021-12-25,1.59261
2021-12-26,0.42136
2021-12-27,1.04262
2021-12-28,3.38709
2021-12-29,3.4807
2021-12-30,3.17479
2021-12-31,2.1498
2022-01-01,0.99047
2022-01-02,0.3506
2022-01-03,0.94553
2022-01-04,3.17528
2022-01-05,3.73595
2022-01-06,5.35761
2022-01-07,4.61221
2022-01-08,2.94461
2022-01-09,0.52888
2022-01-10,1.50545
2022-01-11,5.1622
2022-01-12,4.48359
2022-01-13,4.02969
2022-01-14,5.05543
2022-01-15,2.92127
2022-01-16,0.51249
2022-01-17,1.2358
2022-01-18,3.59889
2022-01-19,5.04972
2022-01-20,4.97622
2022-01-21,5.36754
2022-01-22,4.64176
2022-01-23,0.63168
2022-01-24,2.09616
2022-01-25,8.3648
2022-01-26,7.72989
2022-01-27,7.57694
2022-01-28,6.84668
2022-01-29,4.19754
2022-01-30,0.66247
2022-01-31,0.96316
2022-02-01,3.72676
2022-02-02,4.32418
2022-02-03,5.18554
2022-02-04,5.64614
2022-02-05,3.70044
2022-02-06,0.69102
2022-02-07,1.37956
2022-02-08,4.7016
2022-02-09,4.69936
2022-02-10,4.70582
2022-02-11,5.07629
2022-02-12,4.1598
2022-02-13,0.6647
2022-02-14,1.81757
2022-02-15,6.05211
2022-02-16,5.49691
2022-02-17,6.18297
2022-02-18,6.23809
2022-02-19,4.24323
2022-02-20,0.64086
2022-02-21,1.59385
2022-02-22,4.36465
2022-02-23,5.74745
2022-02-24,6.74984
2022-02-25,7.8528
2022-02-26,4.2847
2022-02-27,0.6935
2022-02-28,1.48112
2022-03-01,4.68298
2022-03-02,5.16642
2022-03-03,5.12073
2022-03-04,5.41944
2022-03-05,3.74191
2022-03-06,0.61852
2022-03-07,1.62364
2022-03-08,5.83609
2022-03-09,4.7304
2022-03-10,5.14382
2022-03-11,4.86647
2022-03-12,3.96886
2022-03-13,0.63863
2022-03-14,1.69441
2022-03-15,5.82988
2022-03-16,6.06676
2022-03-17,6.40247
2022-03-18,5.4835
2022-03-19,3.66146
2022-03-20,0.66122
2022-03-21,1.75599
2022-03-22,4.83593
2022-03-23,4.79794
2022-03-24,5.09094
2022-03-25,4.67577
2022-03-26,2.93667
2022-03-27,0.54651
2022-03-28,1.56281
2022-03-29,4.61693
2022-03-30,4.65368
2022-03-31,4.72022
2022-04-01,4.61519
2022-04-02,2.81053
2022-04-03,0.54278
2022-04-04,1.49254
2022-04-05,4.37111
2022-04-06,5.43012
2022-04-07,5.51901
2022-04-08,4.96554
2022-04-09,2.92946
2022-04-10,0.54427
2022-04-11,1.78281
2022-04-12,5.15127
2022-04-13,5.33104
2022-04-14,4.89503
2022-04-15,4.70781
2022-04-16,1.84811
2022-04-17,0.47773
2022-04-18,1.5859
2022-04-19,4.39917
2022-04-20,4.68298
2022-04-21,4.39966
2022-04-22,5.04922
2022-04-23,4.01355
2022-04-24,0.60834
2022-04-25,2.13217
2022-04-26,6.09333
2022-04-27,7.61915
2022-04-28,5.83361
2022-04-29,5.35538
2022-04-30,4.86001
2022-05-01,0.73398
2022-05-02,1.97375
2022-05-03,5.54061
2022-05-04,4.92432
2022-05-05,6.20681
2022-05-06,7.93598
2022-05-07,4.15931
2022-05-08,0.73273
2022-05-09,2.70848
2022-05-10,7.71624
2022-05-11,7.10814
2022-05-12,7.82102
2022-05-13,6.68826
2022-05-14,4.14764
2022-05-15,0.75111
2022-05-16,2.24092
2022-05-17,5.59549
2022-05-18,5.61485
2022-05-19,8.17808
2022-05-20,6.06428
2022-05-21,4.31549
2022-05-22,0.66669
2022-05-23,2.09716
2022-05-24,5.76979
2022-05-25,5.77054
2022-05-26,5.11726
2022-05-27,5.08051
2022-05-28,3.30539
2022-05-29,0.60411
2022-05-30,1.91565
2022-05-31,3.87326
2022-06-01,4.27501
2022-06-02,4.85654
2022-06-03,4.79769
2022-06-04,3.09781
2022-06-05,0.59617
2022-06-06,1.71105
2022-06-07,4.60923
2022-06-08,4.97101
2022-06-09,4.92259
2022-06-10,5.60492
2022-06-11,4.06868
2022-06-12,0.68382
2022-06-13,3.14176
2022-06-14,7.90594
2022-06-15,7.25017
2022-06-16,8.29875
2022-06-17,7.08604
2022-06-18,4.06123
2022-06-19,0.75111
2022-06-20,2.20368
2022-06-21,4.40786
2022-06-22,6.09333
2022-06-23,5.78569
2022-06-24,5.41596
2022-06-25,3.70069
2022-06-26,0.67314
2022-06-27,2.16271
2022-06-28,5.46811
2022-06-29,6.35181
2022-06-30,5.76433
2022-07-01,5.54359
2022-07-02,3.52489
2022-07-03,0.61752
2022-07-04,1.72892
2022-07-05,3.97829
2022-07-06,5.90686
2022-07-07,5.19473
2022-07-08,4.88385
2022-07-09,3.06752
2022-07-10,0.63366
2022-07-11,2.01497
2022-07-12,5.11527
2022-07-13,5.88923
2022-07-14,5.54781
2022-07-15,4.98094
2022-07-16,3.24009
2022-07-17,0.5994
2022-07-18,1.92235
2022-07-19,5.48872
2022-07-20,6.05534
2022-07-21,5.41547
2022-07-22,4.79471
2022-07-23,3.20235
2022-07-24,0.58226
2022-07-25,1.79075
2022-07-26,4.75598
2022-07-27,5.01843
2022-07-28,5.65483
2022-07-29,4.71153
2022-07-30,2.88129
2022-07-31,0.51994
2022-08-01,1.76418
2022-08-02,4.70557
2022-08-03,4.78031
2022-08-04,4.79893
2022-08-05,4.277
2022-08-06,2.74671
2022-08-07,0.52789
2022-08-08,1.71005
2022-08-09,4.46273
2022-08-10,4.92457
2022-08-11,4.94767
2022-08-12,4.46174
2022-08-13,2.72462
2022-08-14,0.46904
2022-08-15,1.68175
2022-08-16,4.0287
2022-08-17,4.75151
2022-08-18,4.85604
2022-08-19,4.58986
2022-08-20,2.99427
2022-08-21,0.53211
2022-08-22,2.03434
2022-08-23,5.01918
2022-08-24,4.75027
2022-08-25,4.49278
2022-08-26,4.70557
2022-08-27,4.48508
2022-08-28,0.5917
2022-08-29,2.2156
2022-08-30,5.64068
2022-08-31,5.44402
2022-09-01,5.48176
2022-09-02,5.15276
2022-09-03,3.65625
2022-09-04,0.57606
2022-09-05,1.59534
2022-09-06,3.32054
2022-09-07,5.12421
2022-09-08,4.77112
2022-09-09,3.40025
2022-09-10,2.35613
2022-09-11,0.63863
2022-09-12,1.72396
2022-09-13,5.61783
2022-09-14,7.83567
2022-09-15,6.08886
2022-09-16,5.72609
2022-09-17,3.50751
2022-09-18,0.68059
2022-09-19,2.30349
2022-09-20,5.71715
2022-09-21,5.90735
2022-09-22,7.31125
2022-09-23,5.81201
2022-09-24,3.79629
2022-09-25,0.57233
2022-09-26,2.55155
2022-09-27,6.5594
2022-09-28,6.78063
2022-09-29,7.33757
2022-09-30,6.3898
2022-10-01,4.06321
2022-10-02,0.61305
2022-10-03,2.3827
2022-10-04,6.31432
2022-10-05,6.74016
2022-10-06,6.24951
2022-10-07,5.54458
2022-10-08,4.15831
2022-10-09,0.62671
2022-10-10,2.49568
2022-10-11,6.00593
2022-10-12,6.47472
2022-10-13,6.81465
2022-10-14,7.75199
2022-10-15,4.84834
2022-10-16,0.77395
2022-10-17,2.69035
2022-10-18,6.62445
2022-10-19,6.4854
2022-10-20,5.86961
2022-10-21,5.51802
2022-10-22,3.93881
2022-10-23,0.64806
2022-10-24,2.35092
2022-10-25,5.72286
2022-10-26,5.79959
2022-10-27,5.77675
2022-10-28,5.13613
2022-10-29,3.75085
2022-10-30,0.6133
2022-10-31,2.07555
2022-11-01,5.5935
2022-11-02,5.59673
2022-11-03,6.98201
2022-11-04,5.20069
2022-11-05,3.68505
2022-11-06,0.61578
2022-11-07,2.45223
2022-11-08,5.73975
2022-11-09,6.10475
2022-11-10,7.129
2022-11-11,7.81928
2022-11-12,4.6502
2022-11-13,0.7891
2022-11-14,2.2876
2022-11-15,6.17552
2022-11-16,6.19191
2022-11-17,6.02555
2022-11-18,5.24637
2022-11-19,3.35779
2022-11-20,0.61678
2022-11-21,1.68175
2022-11-22,4.96952
2022-11-23,4.90868
2022-11-24,5.07331
2022-11-25,3.35779
2022-11-26,2.28587
2022-11-27,0.55594
2022-11-28,1.56008
2022-11-29,4.7597
2022-11-30,4.56528
2022-12-01,5.78916
2022-12-02,4.79794
2022-12-03,3.06851
2022-12-04,0.5629
2022-12-05,1.31451
2022-12-06,5.13265
2022-12-07,4.99037
2022-12-08,4.81929
2022-12-09,4.39817
2022-12-10,3.31185
2022-12-11,0.58301
2022-12-12,1.54667
2022-12-13,5.57537
2022-12-14,6.05782
2022-12-15,5.95006
2022-12-16,5.14829
2022-12-17,3.33643
2022-12-18,0.548
2022-12-19,1.39967
2022-12-20,4.97299
2022-12-21,5.05071
2022-12-22,5.02712
2022-12-23,6.25274
2022-12-24,3.37641
2022-12-25,0.59046
2022-12-26,1.38552
2022-12-27,3.27361
2022-12-28,4.87268
2022-12-29,4.79397
2022-12-30,3.98078
2022-12-31,2.06661
2023-01-01,0.48493
2023-01-02,1.45852
2023-01-03,3.32849
2023-01-04,5.20962
2023-01-05,5.24563
2023-01-06,4.65864
2023-01-07,3.82435
2023-01-08,0.6056
2023-01-09,1.65915
2023-01-10,5.48896
2023-01-11,5.27766
2023-01-12,5.48474
2023-01-13,5.28759
2023-01-14,3.38237
2023-01-15,0.54552
2023-01-16,1.4332
2023-01-17,3.61254
2023-01-18,4.65939
2023-01-19,5.42192
2023-01-20,4.24423
2023-01-21,2.98285
2023-01-22,0.56637
2023-01-23,1.01803
2023-01-24,3.99294
2023-01-25,4.58713
2023-01-26,5.39386
2023-01-27,4.8034
2023-01-28,3.41266
2023-01-29,0.65775
2023-01-30,1.63804
2023-01-31,5.13513
2023-02-01,5.36605
2023-02-02,5.97837
2023-02-03,5.64664
2023-02-04,3.63936
2023-02-05,0.657
2023-02-06,1.63134
2023-02-07,4.84462
2023-02-08,5.35885
2023-02-09,4.87988
2023-02-10,5.12272
2023-02-11,3.23016
2023-02-12,0.59518
2023-02-13,1.56728
2023-02-14,5.49443
2023-02-15,5.84404
2023-02-16,5.19001
2023-02-17,5.26599
2023-02-18,3.40794
2023-02-19,0.59964
2023-02-20,1.44785
2023-02-21,3.38609
2023-02-22,6.06701
2023-02-23,6.00543
2023-02-24,5.21186
2023-02-25,3.4072
2023-02-26,0.58748
2023-02-27,1.47094
2023-02-28,4.32592
2023-03-01,3.83453
2023-03-02,4.31102
2023-03-03,4.36416
2023-03-04,3.03251
2023-03-05,0.58698
2023-03-06,1.38602
2023-03-07,4.36763
2023-03-08,5.09416
2023-03-09,4.85927
2023-03-10,5.34048
2023-03-11,4.15508
2023-03-12,0.74838
2023-03-13,2.3174
2023-03-14,6.03101
2023-03-15,6.53034
2023-03-16,6.23039
2023-03-17,6.10922
2023-03-18,3.95222
2023-03-19,0.694
2023-03-20,2.13415
2023-03-21,5.40355
2023-03-22,5.29504
2023-03-23,6.9758
2023-03-24,5.71417
2023-03-25,3.52862
2023-03-26,0.60784
2023-03-27,1.94495
2023-03-28,5.32533
2023-03-29,5.09863
2023-03-30,5.07753
2023-03-31,4.14391
2023-04-01,2.82915
2023-04-02,0.53732
2023-04-03,1.73637
2023-04-04,4.90694
2023-04-05,5.07132
2023-04-06,5.20813
2023-04-07,4.65368
2023-04-08,1.57498
2023-04-09,0.50032
2023-04-10,1.77089
2023-04-11,4.74654
2023-04-12,5.13786
2023-04-13,5.54558
2023-04-14,4.73735
2023-04-15,2.92102
2023-04-16,0.55396
2023-04-17,1.75177
2023-04-18,4.62537
2023-04-19,4.70656
2023-04-20,4.84859
2023-04-21,4.55907
2023-04-22,2.75466
2023-04-23,0.52366
2023-04-24,1.61669
2023-04-25,4.50246
2023-04-26,5.41423
2023-04-27,5.57215
2023-04-28,4.3289
2023-04-29,2.53293
2023-04-30,0.44346
2023-05-01,1.34852
2023-05-02,3.98227
2023-05-03,5.07678
2023-05-04,4.97523
2023-05-05,3.41614
2023-05-06,2.81078
2023-05-07,0.55197
2023-05-08,1.58094
2023-05-09,4.32244
2023-05-10,4.64796
2023-05-11,4.73338
2023-05-12,4.05378
2023-05-13,2.56521
2023-05-14,0.4899
2023-05-15,1.55337
2023-05-16,4.2847
2023-05-17,4.42996
2023-05-18,4.56727
2023-05-19,4.30258
2023-05-20,2.74895
2023-05-21,0.55222
2023-05-22,1.70707
2023-05-23,4.37831
2023-05-24,5.00403
2023-05-25,5.13439
2023-05-26,4.63307
2023-05-27,3.08689
2023-05-28,0.51448
