date,파이코인가격
2021-02-18,11.7302
2021-02-19,9.28641
2021-02-20,12.90322
2021-02-21,12.70772
2021-02-22,10.26392
2021-02-23,9.57966
2021-02-24,10.85043
2021-02-25,9.18866
2021-02-26,8.11339
2021-02-27,5.37634
2021-02-28,5.96285
2021-03-01,6.0606
2021-03-02,6.0606
2021-03-03,6.15835
2021-03-04,6.15835
2021-03-05,6.64711
2021-03-06,8.79765
2021-03-07,5.08308
2021-03-08,7.62463
2021-03-09,7.03812
2021-03-10,10.26392
2021-03-11,8.30889
2021-03-12,8.8954
2021-03-13,7.72238
2021-03-14,10.36168
2021-03-15,11.7302
2021-03-16,10.06842
2021-03-17,10.65493
2021-03-18,11.04594
2021-03-19,12.80547
2021-03-20,12.31671
2021-03-21,11.7302
2021-03-22,13.48973
2021-03-23,12.21896
2021-03-24,13.97849
2021-03-25,12.41446
2021-03-26,11.14369
2021-03-27,11.14369
2021-03-28,10.94819
2021-03-29,14.17399
2021-03-30,11.5347
2021-03-31,10.75268
2021-04-01,14.07624
2021-04-02,15.64027
2021-04-03,13.00097
2021-04-04,14.27174
2021-04-05,15.93352
2021-04-06,16.52003
2021-04-07,14.95601
2021-04-08,15.05376
2021-04-09,16.61779
2021-04-10,13.88074
2021-04-11,16.71554
2021-04-12,19.74584
2021-04-13,17.98631
2021-04-14,18.47507
2021-04-15,17.98631
2021-04-16,27.46823
2021-04-17,26.88172
2021-04-18,20.72336
2021-04-19,24.34017
2021-04-20,26.0997
2021-04-21,28.9345
2021-04-22,24.34017
2021-04-23,17.2043
2021-04-24,15.54252
2021-04-25,18.96383
2021-04-26,21.01661
2021-04-27,20.4301
2021-04-28,18.96383
2021-04-29,19.35483
2021-04-30,17.69305
2021-05-01,14.7605
2021-05-02,16.22678
2021-05-03,16.22678
2021-05-04,17.69305
2021-05-05,16.22678
2021-05-06,17.00879
2021-05-07,16.22678
2021-05-08,13.19648
2021-05-09,15.54252
2021-05-10,17.10654
2021-05-11,18.67057
2021-05-12,16.91104
2021-05-13,15.73802
2021-05-14,12.51221
2021-05-15,12.21896
2021-05-16,10.85043
2021-05-17,13.09872
2021-05-18,14.3695
2021-05-19,9.67741
2021-05-20,8.79765
2021-05-21,13.09872
2021-05-22,9.67741
2021-05-23,10.65493
2021-05-24,10.45943
2021-05-25,14.07624
2021-05-26,12.31671
2021-05-27,10.45943
2021-05-28,10.75268
2021-05-29,11.24144
2021-05-30,10.06842
2021-05-31,11.14369
2021-06-01,11.63245
2021-06-02,9.38416
2021-06-03,11.82795
2021-06-04,8.60215
2021-06-05,6.74486
2021-06-06,8.11339
2021-06-07,8.6999
2021-06-08,9.0909
2021-06-09,8.79765
2021-06-10,7.72238
2021-06-11,6.45161
2021-06-12,5.96285
2021-06-13,5.96285
2021-06-14,8.01564
2021-06-15,7.13587
2021-06-16,4.88758
2021-06-17,8.11339
2021-06-18,5.37634
2021-06-19,5.47409
2021-06-20,5.96285
2021-06-21,5.27859
2021-06-22,5.47409
2021-06-23,5.37634
2021-06-24,4.69208
2021-06-25,3.91006
2021-06-26,4.30107
2021-06-27,5.66959
2021-06-28,6.0606
2021-06-29,7.03812
2021-06-30,6.94037
2021-07-01,5.66959
2021-07-02,4.49657
2021-07-03,3.0303
2021-07-04,3.71456
2021-07-05,3.51906
2021-07-06,4.39882
2021-07-07,4.49657
2021-07-08,3.51906
2021-07-09,4.78983
2021-07-10,4.00782
2021-07-11,3.71456
2021-07-12,5.76735
2021-07-13,5.57184
2021-07-14,6.94037
2021-07-15,5.57184
2021-07-16,5.18084
2021-07-17,4.98533
2021-07-18,5.76735
2021-07-19,6.45161
2021-07-20,5.37634
2021-07-21,4.39882
2021-07-22,4.69208
2021-07-23,4.49657
2021-07-24,5.47409
2021-07-25,6.0606
2021-07-26,7.82013
2021-07-27,5.27859
2021-07-28,5.76735
2021-07-29,4.30107
2021-07-30,4.98533
2021-07-31,4.59433
2021-08-01,6.0606
2021-08-02,4.30107
2021-08-03,5.76735
2021-08-04,4.49657
2021-08-05,6.35386
2021-08-06,6.0606
2021-08-07,5.66959
2021-08-08,7.33137
2021-08-09,8.40664
2021-08-10,9.77517
2021-08-11,7.91788
2021-08-12,7.72238
2021-08-13,8.11339
2021-08-14,6.45161
2021-08-15,5.37634
2021-08-16,7.13587
2021-08-17,6.15835
2021-08-18,6.45161
2021-08-19,7.23362
2021-08-20,5.96285
2021-08-21,4.59433
2021-08-22,4.30107
2021-08-23,6.84261
2021-08-24,6.45161
2021-08-25,6.94037
2021-08-26,5.47409
2021-08-27,4.59433
2021-08-28,5.27859
2021-08-29,5.57184
2021-08-30,4.98533
2021-08-31,4.88758
2021-09-01,3.71456
2021-09-02,7.52688
2021-09-03,4.10557
2021-09-04,6.54936
2021-09-05,6.0606
2021-09-06,6.15835
2021-09-07,5.08308
2021-09-08,4.88758
2021-09-09,3.81231
2021-09-10,4.30107
2021-09-11,3.91006
2021-09-12,4.98533
2021-09-13,3.71456
2021-09-14,6.15835
2021-09-15,5.47409
2021-09-16,2.83479
2021-09-17,5.27859
2021-09-18,4.39882
2021-09-19,3.32355
2021-09-20,4.00782
2021-09-21,4.20332
2021-09-22,4.30107
2021-09-23,4.30107
2021-09-24,3.81231
2021-09-25,2.44379
2021-09-26,5.37634
2021-09-27,4.00782
2021-09-28,5.8651
2021-09-29,4.78983
2021-09-30,4.30107
2021-10-01,3.51906
2021-10-02,4.30107
2021-10-03,3.51906
2021-10-04,4.39882
2021-10-05,4.69208
2021-10-06,5.37634
2021-10-07,4.49657
2021-10-08,4.20332
2021-10-09,4.69208
2021-10-10,5.37634
2021-10-11,4.20332
2021-10-12,6.54936
2021-10-13,4.20332
2021-10-14,7.33137
2021-10-15,7.42913
2021-10-16,4.20332
2021-10-17,5.18084
2021-10-18,3.81231
2021-10-19,7.03812
2021-10-20,8.50439
2021-10-21,8.30889
2021-10-22,6.35386
2021-10-23,4.00782
2021-10-24,4.39882
2021-10-25,6.74486
2021-10-26,5.57184
2021-10-27,4.88758
2021-10-28,4.88758
2021-10-29,9.48191
2021-10-30,7.23362
2021-10-31,7.13587
2021-11-01,8.8954
2021-11-02,8.01564
2021-11-03,9.38416
2021-11-04,8.40664
2021-11-05,7.13587
2021-11-06,6.0606
2021-11-07,6.35386
2021-11-08,8.8954
2021-11-09,8.6999
2021-11-10,11.04594
2021-11-11,8.8954
2021-11-12,8.40664
2021-11-13,8.01564
2021-11-14,8.40664
2021-11-15,12.12121
2021-11-16,11.5347
2021-11-17,13.97849
2021-11-18,15.24926
2021-11-19,12.60997
2021-11-20,12.80547
2021-11-21,10.75268
2021-11-22,15.93352
2021-11-23,13.68523
2021-11-24,11.04594
2021-11-25,16.52003
2021-11-26,12.21896
2021-11-27,8.79765
2021-11-28,10.06842
2021-11-29,13.48973
2021-11-30,11.82795
2021-12-01,14.7605
2021-12-02,11.24144
2021-12-03,12.90322
2021-12-04,10.94819
2021-12-05,9.18866
2021-12-06,12.70772
2021-12-07,12.70772
2021-12-08,13.39198
2021-12-09,13.48973
2021-12-10,13.48973
2021-12-11,18.47507
2021-12-12,20.2346
2021-12-13,17.98631
2021-12-14,15.44477
2021-12-15,14.7605
2021-12-16,13.97849
2021-12-17,12.70772
2021-12-18,12.51221
2021-12-19,10.16617
2021-12-20,15.54252
2021-12-21,15.54252
2021-12-22,13.78299
2021-12-23,12.51221
2021-12-24,11.82795
2021-12-25,12.80547
2021-12-26,12.60997
2021-12-27,13.78299
2021-12-28,14.3695
2021-12-29,22.97165
2021-12-30,19.35483
2021-12-31,17.3998
2022-01-01,13.48973
2022-01-02,13.00097
2022-01-03,15.93352
2022-01-04,16.32453
2022-01-05,13.58748
2022-01-06,10.65493
2022-01-07,11.9257
2022-01-08,10.16617
2022-01-09,15.24926
2022-01-10,14.565
2022-01-11,18.18181
2022-01-12,14.46725
2022-01-13,12.12121
2022-01-14,13.19648
2022-01-15,13.68523
2022-01-16,12.60997
2022-01-17,14.7605
2022-01-18,10.75268
2022-01-19,13.68523
2022-01-20,10.75268
2022-01-21,11.63245
2022-01-22,9.0909
2022-01-23,15.05376
2022-01-24,15.54252
2022-01-25,13.97849
2022-01-26,13.97849
2022-01-27,12.21896
2022-01-28,13.39198
2022-01-29,10.85043
2022-01-30,11.7302
2022-01-31,13.39198
2022-02-01,12.90322
2022-02-02,12.51221
2022-02-03,14.565
2022-02-04,12.21896
2022-02-05,17.79081
2022-02-06,15.05376
2022-02-07,14.66275
2022-02-08,16.12903
2022-02-09,14.3695
2022-02-10,13.09872
2022-02-11,12.41446
2022-02-12,14.17399
2022-02-13,13.58748
2022-02-14,16.03128
2022-02-15,14.7605
2022-02-16,15.24926
2022-02-17,12.02346
2022-02-18,13.68523
2022-02-19,12.41446
2022-02-20,10.55718
2022-02-21,15.93352
2022-02-22,12.80547
2022-02-23,15.05376
2022-02-24,11.33919
2022-02-25,8.30889
2022-02-26,11.33919
2022-02-27,13.00097
2022-02-28,12.51221
2022-03-01,13.97849
2022-03-02,16.32453
2022-03-03,16.91104
2022-03-04,15.34701
2022-03-05,15.54252
2022-03-06,14.07624
2022-03-07,17.88856
2022-03-08,12.21896
2022-03-09,11.9257
2022-03-10,13.00097
2022-03-11,13.19648
2022-03-12,17.69305
2022-03-13,24.82893
2022-03-14,22.38514
2022-03-15,17.49755
2022-03-16,22.77614
2022-03-17,21.40762
2022-03-18,18.67057
2022-03-19,14.46725
2022-03-20,16.71554
2022-03-21,13.78299
2022-03-22,17.30205
2022-03-23,12.60997
2022-03-24,10.65493
2022-03-25,12.02346
2022-03-26,9.67741
2022-03-27,11.43695
2022-03-28,13.88074
2022-03-29,12.70772
2022-03-30,13.48973
2022-03-31,14.07624
2022-04-01,8.40664
2022-04-02,9.57966
2022-04-03,8.99315
2022-04-04,11.9257
2022-04-05,12.31671
2022-04-06,12.60997
2022-04-07,12.70772
2022-04-08,11.63245
2022-04-09,11.14369
2022-04-10,13.00097
2022-04-11,14.3695
2022-04-12,11.9257
2022-04-13,8.30889
2022-04-14,9.57966
2022-04-15,10.16617
2022-04-16,8.01564
2022-04-17,9.57966
2022-04-18,10.45943
2022-04-19,9.77517
2022-04-20,10.55718
2022-04-21,12.80547
2022-04-22,8.99315
2022-04-23,8.99315
2022-04-24,9.67741
2022-04-25,9.97067
2022-04-26,10.45943
2022-04-27,12.21896
2022-04-28,11.7302
2022-04-29,9.67741
2022-04-30,12.70772
2022-05-01,9.28641
2022-05-02,11.7302
2022-05-03,10.65493
2022-05-04,11.63245
2022-05-05,10.75268
2022-05-06,10.06842
2022-05-07,10.65493
2022-05-08,10.06842
2022-05-09,13.48973
2022-05-10,12.80547
2022-05-11,11.7302
2022-05-12,11.33919
2022-05-13,8.8954
2022-05-14,8.60215
2022-05-15,11.14369
2022-05-16,12.51221
2022-05-17,14.07624
2022-05-18,10.55718
2022-05-19,10.36168
2022-05-20,10.75268
2022-05-21,9.67741
2022-05-22,9.0909
2022-05-23,10.06842
2022-05-24,14.565
2022-05-25,12.12121
2022-05-26,9.0909
2022-05-27,9.97067
2022-05-28,11.14369
2022-05-29,10.65493
2022-05-30,11.9257
2022-05-31,11.24144
2022-06-01,8.40664
2022-06-02,11.82795
2022-06-03,9.77517
2022-06-04,10.75268
2022-06-05,9.97067
2022-06-06,11.82795
2022-06-07,9.87292
2022-06-08,9.28641
2022-06-09,10.65493
2022-06-10,9.48191
2022-06-11,7.72238
2022-06-12,9.0909
2022-06-13,10.65493
2022-06-14,8.40664
2022-06-15,8.8954
2022-06-16,12.51221
2022-06-17,11.24144
2022-06-18,14.85826
2022-06-19,13.39198
2022-06-20,14.17399
2022-06-21,18.08406
2022-06-22,17.5953
2022-06-23,15.24926
2022-06-24,12.21896
2022-06-25,12.90322
2022-06-26,14.7605
2022-06-27,19.45259
2022-06-28,16.52003
2022-06-29,28.9345
2022-06-30,28.25024
2022-07-01,23.75366
2022-07-02,24.53567
2022-07-03,21.01661
2022-07-04,20.2346
2022-07-05,23.36265
2022-07-06,22.97165
2022-07-07,22.58064
2022-07-08,17.5953
2022-07-09,16.32453
2022-07-10,15.54252
2022-07-11,19.94134
2022-07-12,24.63343
2022-07-13,38.22091
2022-07-14,36.46138
2022-07-15,30.30303
2022-07-16,26.0997
2022-07-17,30.79178
2022-07-18,33.43108
2022-07-19,32.45356
2022-07-20,28.15249
2022-07-21,30.30303
2022-07-22,24.92668
2022-07-23,23.75366
2022-07-24,21.79863
2022-07-25,22.77614
2022-07-26,26.19745
2022-07-27,25.31769
2022-07-28,25.70869
2022-07-29,21.11436
2022-07-30,15.34701
2022-07-31,15.83577
2022-08-01,18.47507
2022-08-02,17.2043
2022-08-03,17.69305
2022-08-04,19.55034
2022-08-05,18.37732
2022-08-06,15.44477
2022-08-07,17.3998
2022-08-08,19.35483
2022-08-09,19.84359
2022-08-10,16.12903
2022-08-11,17.79081
2022-08-12,17.00879
2022-08-13,15.05376
2022-08-14,14.565
2022-08-15,15.64027
2022-08-16,19.84359
2022-08-17,19.45259
2022-08-18,16.71554
2022-08-19,13.00097
2022-08-20,17.98631
2022-08-21,17.5953
2022-08-22,18.86608
2022-08-23,17.98631
2022-08-24,21.21212
2022-08-25,21.70087
2022-08-26,20.52785
2022-08-27,12.80547
2022-08-28,14.7605
2022-08-29,16.22678
2022-08-30,16.61779
2022-08-31,18.57282
2022-09-01,14.66275
2022-09-02,14.46725
2022-09-03,11.9257
2022-09-04,11.33919
2022-09-05,11.33919
2022-09-06,12.21896
2022-09-07,12.41446
2022-09-08,13.78299
2022-09-09,10.94819
2022-09-10,13.09872
2022-09-11,13.78299
2022-09-12,14.3695
2022-09-13,17.2043
2022-09-14,16.22678
2022-09-15,11.63245
2022-09-16,12.31671
2022-09-17,11.9257
2022-09-18,10.85043
2022-09-19,11.63245
2022-09-20,12.31671
2022-09-21,13.48973
2022-09-22,12.90322
2022-09-23,10.94819
2022-09-24,9.0909
2022-09-25,7.82013
2022-09-26,14.3695
2022-09-27,11.9257
2022-09-28,11.63245
2022-09-29,9.18866
2022-09-30,11.9257
2022-10-01,8.6999
2022-10-02,8.6999
2022-10-03,10.65493
2022-10-04,13.78299
2022-10-05,11.14369
2022-10-06,10.85043
2022-10-07,11.33919
2022-10-08,10.65493
2022-10-09,10.75268
2022-10-10,10.65493
2022-10-11,11.7302
2022-10-12,11.7302
2022-10-13,10.36168
2022-10-14,10.26392
2022-10-15,15.24926
2022-10-16,14.565
2022-10-17,12.21896
2022-10-18,10.94819
2022-10-19,9.57966
2022-10-20,9.0909
2022-10-21,8.11339
2022-10-22,7.72238
2022-10-23,9.57966
2022-10-24,8.6999
2022-10-25,8.99315
2022-10-26,8.8954
2022-10-27,8.30889
2022-10-28,9.0909
2022-10-29,8.79765
2022-10-30,9.87292
2022-10-31,9.48191
2022-11-01,10.85043
2022-11-02,9.97067
2022-11-03,10.06842
2022-11-04,9.18866
2022-11-05,8.40664
2022-11-06,9.57966
2022-11-07,10.06842
2022-11-08,13.29423
2022-11-09,11.14369
2022-11-10,11.43695
2022-11-11,9.28641
2022-11-12,9.38416
2022-11-13,13.19648
2022-11-14,11.14369
2022-11-15,11.7302
2022-11-16,11.43695
2022-11-17,11.5347
2022-11-18,10.45943
2022-11-19,11.33919
2022-11-20,8.99315
2022-11-21,9.48191
2022-11-22,9.97067
2022-11-23,10.26392
2022-11-24,10.06842
2022-11-25,7.82013
2022-11-26,8.30889
2022-11-27,8.01564
2022-11-28,8.99315
2022-11-29,11.24144
2022-11-30,10.94819
2022-12-01,9.97067
2022-12-02,7.62463
2022-12-03,6.54936
2022-12-04,6.45161
2022-12-05,9.28641
2022-12-06,8.11339
2022-12-07,10.26392
2022-12-08,12.90322
2022-12-09,7.13587
2022-12-10,10.94819
2022-12-11,7.33137
2022-12-12,13.00097
2022-12-13,10.55718
2022-12-14,11.7302
2022-12-15,7.52688
2022-12-16,10.55718
2022-12-17,10.16617
2022-12-18,9.48191
2022-12-19,8.79765
2022-12-20,8.79765
2022-12-21,8.40664
2022-12-22,8.99315
2022-12-23,6.94037
2022-12-24,7.42913
2022-12-25,10.55718
2022-12-26,13.48973
2022-12-27,15.93352
2022-12-28,12.60997
2022-12-29,46.92082
2022-12-30,74.58455
2022-12-31,50.24437
2023-01-01,39.98044
2023-01-02,45.35679
2023-01-03,41.83773
2023-01-04,31.5738
2023-01-05,35.38611
2023-01-06,28.9345
2023-01-07,29.52101
2023-01-08,31.08504
2023-01-09,36.07038
2023-01-10,29.42326
2023-01-11,29.22776
2023-01-12,26.97947
2023-01-13,25.31769
2023-01-14,22.97165
2023-01-15,23.65591
2023-01-16,25.9042
2023-01-17,24.14467
2023-01-18,23.85141
2023-01-19,23.0694
2023-01-20,15.15151
2023-01-21,20.13685
2023-01-22,21.79863
2023-01-23,22.28739
2023-01-24,20.52785
2023-01-25,22.28739
2023-01-26,21.40762
2023-01-27,18.37732
2023-01-28,14.07624
2023-01-29,20.52785
2023-01-30,20.82111
2023-01-31,18.96383
2023-02-01,16.71554
2023-02-02,16.52003
2023-02-03,16.32453
2023-02-04,13.29423
2023-02-05,13.39198
2023-02-06,17.3998
2023-02-07,16.52003
2023-02-08,16.12903
2023-02-09,16.03128
2023-02-10,12.12121
2023-02-11,13.29423
2023-02-12,13.88074
2023-02-13,17.69305
2023-02-14,15.44477
2023-02-15,17.49755
2023-02-16,15.34701
2023-02-17,17.2043
2023-02-18,18.67057
2023-02-19,16.61779
2023-02-20,16.22678
2023-02-21,18.96383
2023-02-22,15.83577
2023-02-23,14.7605
2023-02-24,14.66275
2023-02-25,12.60997
2023-02-26,13.09872
2023-02-27,14.7605
2023-02-28,15.24926
2023-03-01,12.41446
2023-03-02,14.7605
2023-03-03,11.43695
2023-03-04,11.5347
2023-03-05,10.75268
2023-03-06,15.34701
2023-03-07,16.91104
2023-03-08,14.85826
2023-03-09,13.97849
2023-03-10,12.60997
2023-03-11,8.8954
2023-03-12,13.39198
2023-03-13,12.70772
2023-03-14,13.58748
2023-03-15,19.94134
2023-03-16,19.06158
2023-03-17,20.0391
2023-03-18,16.91104
2023-03-19,13.97849
2023-03-20,16.42228
2023-03-21,15.44477
2023-03-22,15.73802
2023-03-23,14.07624
2023-03-24,14.85826
2023-03-25,11.9257
2023-03-26,11.82795
2023-03-27,14.27174
2023-03-28,13.29423
2023-03-29,12.70772
2023-03-30,12.41446
2023-03-31,15.15151
2023-04-01,10.75268
2023-04-02,12.51221
2023-04-03,12.80547
2023-04-04,16.03128
2023-04-05,14.565
2023-04-06,11.7302
2023-04-07,13.78299
2023-04-08,14.17399
2023-04-09,13.68523
2023-04-10,13.58748
2023-04-11,17.30205
2023-04-12,14.95601
2023-04-13,13.97849
2023-04-14,15.93352
2023-04-15,12.31671
2023-04-16,15.64027
2023-04-17,15.24926
2023-04-18,15.44477
2023-04-19,12.02346
2023-04-20,12.80547
2023-04-21,12.70772
2023-04-22,11.04594
2023-04-23,11.5347
2023-04-24,13.88074
2023-04-25,12.41446
2023-04-26,12.90322
2023-04-27,14.7605
2023-04-28,13.00097
2023-04-29,11.33919
2023-04-30,12.60997
2023-05-01,12.60997
2023-05-02,12.51221
2023-05-03,14.66275
2023-05-04,10.94819
2023-05-05,10.36168
2023-05-06,11.7302
2023-05-07,14.7605
2023-05-08,13.00097
2023-05-09,12.31671
2023-05-10,13.78299
2023-05-11,14.7605
2023-05-12,10.45943
2023-05-13,13.48973
2023-05-14,13.97849
2023-05-15,15.83577
2023-05-16,16.12903
2023-05-17,12.80547
2023-05-18,15.15151
2023-05-19,14.17399
2023-05-20,11.63245
2023-05-21,11.5347
2023-05-22,14.565
2023-05-23,12.02346
2023-05-24,10.85043
2023-05-25,12.31671
2023-05-26,11.82795
2023-05-27,10.75268
2023-05-28,10.55718
2023-05-29,11.33919
2023-05-30,12.90322
2023-05-31,10.94819
2023-06-01,12.90322
2023-06-02,12.51221
2023-06-03,11.82795
2023-06-04,10.45943
2023-06-05,10.36168
2023-06-06,9.57966
2023-06-07,11.7302
2023-06-08,11.9257
2023-06-09,9.28641
2023-06-10,9.28641
2023-06-11,8.11339
2023-06-12,11.04594
2023-06-13,10.55718
2023-06-14,10.94819
2023-06-15,11.5347
2023-06-16,11.24144
2023-06-17,6.84261
2023-06-18,6.74486
2023-06-19,11.33919
2023-06-20,9.97067
2023-06-21,12.21896
2023-06-22,10.16617
2023-06-23,8.50439
2023-06-24,8.40664
2023-06-25,10.65493
2023-06-26,9.18866
2023-06-27,9.38416
2023-06-28,11.63245
2023-06-29,13.00097
2023-06-30,11.04594
2023-07-01,7.23362
2023-07-02,8.60215
2023-07-03,9.48191
2023-07-04,8.99315
2023-07-05,7.03812
2023-07-06,7.91788
2023-07-07,8.21114
2023-07-08,10.26392
2023-07-09,8.11339
2023-07-10,9.18866
2023-07-11,9.67741
2023-07-12,6.94037
2023-07-13,9.57966
2023-07-14,8.11339
2023-07-15,6.64711
2023-07-16,8.99315
2023-07-17,8.40664
2023-07-18,10.85043
2023-07-19,7.52688
2023-07-20,9.0909
2023-07-21,8.99315
2023-07-22,7.23362
2023-07-23,8.01564
2023-07-24,10.55718
2023-07-25,8.79765
2023-07-26,10.45943
2023-07-27,12.31671
2023-07-28,10.55718
2023-07-29,9.97067
2023-07-30,10.06842
2023-07-31,8.50439
2023-08-01,8.21114
2023-08-02,6.94037
2023-08-03,10.94819
2023-08-04,6.84261
2023-08-05,8.8954
2023-08-06,8.50439
2023-08-07,10.45943
2023-08-08,10.26392
2023-08-09,9.77517
2023-08-10,8.21114
2023-08-11,8.6999
2023-08-12,8.99315
2023-08-13,8.21114
2023-08-14,10.75268
2023-08-15,8.21114
2023-08-16,12.31671
2023-08-17,9.57966
2023-08-18,8.8954
2023-08-19,7.62463
2023-08-20,9.38416
2023-08-21,9.18866
2023-08-22,8.01564
2023-08-23,8.8954
2023-08-24,8.11339
2023-08-25,16.22678
2023-08-26,16.42228
2023-08-27,12.02346
2023-08-28,14.66275
2023-08-29,12.41446
2023-08-30,14.3695
2023-08-31,13.29423
2023-09-01,12.21896
2023-09-02,11.14369
2023-09-03,7.52688
2023-09-04,9.28641
2023-09-05,9.38416
2023-09-06,12.12121
2023-09-07,9.18866
2023-09-08,11.63245
2023-09-09,10.45943
2023-09-10,10.65493
2023-09-11,13.78299
2023-09-12,10.94819
2023-09-13,11.33919
2023-09-14,13.29423
2023-09-15,9.87292
2023-09-16,8.01564
2023-09-17,8.50439
2023-09-18,11.9257
2023-09-19,9.67741
2023-09-20,9.87292
2023-09-21,10.55718
2023-09-22,9.57966
2023-09-23,11.7302
2023-09-24,9.97067
2023-09-25,11.9257
2023-09-26,12.31671
2023-09-27,9.0909
2023-09-28,7.03812
2023-09-29,9.0909
2023-09-30,8.40664
2023-10-01,8.21114
2023-10-02,7.52688
2023-10-03,9.0909
2023-10-04,10.85043
2023-10-05,9.0909
2023-10-06,8.11339
2023-10-07,8.60215
2023-10-08,8.01564
2023-10-09,8.79765
2023-10-10,9.67741
2023-10-11,9.87292
2023-10-12,8.21114
2023-10-13,7.91788
