date,퇴직금세금
2023-05-26,37.89473
2023-05-27,18.53383
2023-05-28,17.59398
2023-05-29,22.66917
2023-05-30,46.54135
2023-05-31,53.60902
2023-06-01,47.4812
2023-06-02,38.30827
2023-06-03,24.54887
2023-06-04,22.96992
2023-06-05,36.69172
2023-06-06,23.7218
2023-06-07,44.88721
2023-06-08,44.3233
2023-06-09,48.04511
2023-06-10,21.95488
2023-06-11,17.81954
2023-06-12,43.45864
2023-06-13,47.14285
2023-06-14,49.54887
2023-06-15,48.27067
2023-06-16,40.37593
2023-06-17,18.53383
2023-06-18,16.8421
2023-06-19,39.3233
2023-06-20,41.76691
2023-06-21,42.14285
2023-06-22,41.72932
2023-06-23,39.84962
2023-06-24,21.42857
2023-06-25,16.31578
2023-06-26,37.89473
2023-06-27,44.3609
2023-06-28,40.75187
2023-06-29,43.45864
2023-06-30,44.9624
2023-07-01,22.85714
2023-07-02,18.75939
2023-07-03,39.3233
2023-07-04,43.1203
2023-07-05,44.06015
2023-07-06,40.93984
2023-07-07,35.78947
2023-07-08,21.01503
2023-07-09,23.42105
2023-07-10,50.67669
2023-07-11,44.3233
2023-07-12,44.02255
2023-07-13,42.03007
2023-07-14,46.87969
2023-07-15,18.04511
2023-07-16,18.34586
2023-07-17,40.45112
2023-07-18,41.87969
2023-07-19,36.91729
2023-07-20,38.0827
2023-07-21,32.78195
2023-07-22,16.80451
2023-07-23,17.18045
2023-07-24,37.4812
2023-07-25,41.2406
2023-07-26,36.50375
2023-07-27,34.43609
2023-07-28,33.60902
2023-07-29,19.51127
2023-07-30,17.59398
2023-07-31,40.26315
2023-08-01,33.1203
2023-08-02,34.28571
2023-08-03,30.67669
2023-08-04,29.54887
2023-08-05,15.15037
2023-08-06,14.54887
2023-08-07,34.51127
2023-08-08,36.72932
2023-08-09,36.91729
2023-08-10,44.13533
2023-08-11,39.81203
2023-08-12,18.79699
2023-08-13,14.47368
2023-08-14,37.33082
2023-08-15,23.45864
2023-08-16,45.41353
2023-08-17,55.78947
2023-08-18,39.3233
2023-08-19,18.53383
2023-08-20,17.74436
2023-08-21,40.26315
2023-08-22,34.24812
2023-08-23,36.05263
2023-08-24,35.03759
2023-08-25,39.73684
2023-08-26,19.02255
2023-08-27,17.74436
2023-08-28,40.37593
2023-08-29,46.69172
2023-08-30,39.58646
2023-08-31,46.76691
2023-09-01,39.13533
2023-09-02,20.52631
2023-09-03,19.28571
2023-09-04,39.69924
2023-09-05,45.52631
2023-09-06,41.16541
2023-09-07,38.38345
2023-09-08,40.11278
2023-09-09,21.31578
2023-09-10,19.62406
2023-09-11,44.66165
2023-09-12,43.60902
2023-09-13,38.57142
2023-09-14,38.19548
2023-09-15,39.62406
2023-09-16,20.30075
2023-09-17,15.90225
2023-09-18,35.15037
2023-09-19,38.75939
2023-09-20,32.66917
2023-09-21,33.15789
2023-09-22,29.81203
2023-09-23,16.46616
2023-09-24,15.52631
2023-09-25,37.93233
2023-09-26,33.38345
2023-09-27,34.47368
2023-09-28,14.84962
2023-09-29,10.37593
2023-09-30,13.38345
2023-10-01,13.15789
2023-10-02,15.22556
2023-10-03,16.42857
2023-10-04,36.72932
2023-10-05,41.80451
2023-10-06,34.3233
2023-10-07,18.45864
2023-10-08,13.57142
2023-10-09,18.49624
2023-10-10,48.42105
2023-10-11,44.9624
2023-10-12,39.17293
2023-10-13,40.37593
2023-10-14,19.54887
2023-10-15,20.67669
2023-10-16,41.01503
2023-10-17,42.78195
2023-10-18,39.47368
2023-10-19,36.16541
2023-10-20,36.05263
2023-10-21,15.48872
2023-10-22,16.50375
2023-10-23,37.4436
2023-10-24,38.04511
2023-10-25,43.87218
2023-10-26,39.84962
2023-10-27,31.69172
2023-10-28,18.87218
2023-10-29,16.27819
2023-10-30,38.83458
2023-10-31,51.91729
2023-11-01,39.06015
2023-11-02,39.66165
2023-11-03,37.96992
2023-11-04,18.1203
2023-11-05,18.15789
2023-11-06,38.57142
2023-11-07,38.87218
2023-11-08,38.68421
2023-11-09,38.04511
2023-11-10,41.09022
2023-11-11,18.94736
2023-11-12,18.30827
2023-11-13,36.91729
2023-11-14,45.52631
2023-11-15,41.65413
2023-11-16,37.36842
2023-11-17,32.74436
2023-11-18,17.85714
2023-11-19,17.36842
2023-11-20,37.63157
2023-11-21,41.05263
2023-11-22,35.63909
2023-11-23,38.04511
2023-11-24,38.75939
2023-11-25,20.71428
2023-11-26,17.33082
2023-11-27,37.78195
2023-11-28,46.46616
2023-11-29,42.96992
2023-11-30,46.80451
2023-12-01,39.13533
2023-12-02,21.12781
2023-12-03,21.65413
2023-12-04,43.64661
2023-12-05,48.23308
2023-12-06,45.37593
2023-12-07,44.24812
2023-12-08,45.82706
2023-12-09,21.91729
2023-12-10,20.26315
2023-12-11,50.37593
2023-12-12,47.55639
2023-12-13,46.39097
2023-12-14,44.43609
2023-12-15,41.57894
2023-12-16,22.03007
2023-12-17,18.0827
2023-12-18,39.3609
2023-12-19,44.69924
2023-12-20,44.09774
2023-12-21,41.12781
2023-12-22,40.41353
2023-12-23,19.69924
2023-12-24,17.89473
2023-12-25,17.70676
2023-12-26,48.30827
2023-12-27,50.37593
2023-12-28,51.27819
2023-12-29,54.21052
2023-12-30,28.42105
2023-12-31,24.3609
2024-01-01,23.27067
2024-01-02,57.85714
2024-01-03,56.27819
2024-01-04,54.66165
2024-01-05,53.64661
2024-01-06,28.00751
2024-01-07,25.37593
2024-01-08,47.10526
2024-01-09,56.46616
2024-01-10,74.66165
2024-01-11,61.80451
2024-01-12,59.69924
2024-01-13,27.40601
2024-01-14,26.61654
2024-01-15,64.88721
2024-01-16,60.82706
2024-01-17,58.98496
2024-01-18,49.21052
2024-01-19,49.77443
2024-01-20,28.87218
2024-01-21,22.63157
2024-01-22,49.17293
2024-01-23,50.75187
2024-01-24,48.27067
2024-01-25,54.21052
2024-01-26,44.58646
2024-01-27,25.15037
2024-01-28,23.87218
2024-01-29,48.23308
2024-01-30,50.07518
2024-01-31,55.11278
2024-02-01,51.203
2024-02-02,44.09774
2024-02-03,22.78195
2024-02-04,26.69172
2024-02-05,45.86466
2024-02-06,49.3233
2024-02-07,47.14285
2024-02-08,44.47368
2024-02-09,20.22556
2024-02-10,16.95488
2024-02-11,16.39097
2024-02-12,19.21052
2024-02-13,50.15037
2024-02-14,55.71428
2024-02-15,54.66165
2024-02-16,48.04511
2024-02-17,23.23308
2024-02-18,23.49624
2024-02-19,49.09774
2024-02-20,54.43609
2024-02-21,48.49624
2024-02-22,45.37593
2024-02-23,46.65413
2024-02-24,25.48872
2024-02-25,23.79699
2024-02-26,48.90977
2024-02-27,53.15789
2024-02-28,54.06015
2024-02-29,56.61654
2024-03-01,33.60902
2024-03-02,21.57894
2024-03-03,24.28571
2024-03-04,57.4436
2024-03-05,65.22556
2024-03-06,59.02255
2024-03-07,53.38345
2024-03-08,55.22556
2024-03-09,29.39849
2024-03-10,23.83458
2024-03-11,53.57142
2024-03-12,54.3609
2024-03-13,54.47368
2024-03-14,55.86466
2024-03-15,48.64661
2024-03-16,23.49624
2024-03-17,19.88721
2024-03-18,47.78195
2024-03-19,47.4812
2024-03-20,42.36842
