date,일본환율
2021-06-21,5.04482
2021-06-22,4.03745
2021-06-23,3.67882
2021-06-24,3.47479
2021-06-25,3.75054
2021-06-26,1.40904
2021-06-27,1.28312
2021-06-28,3.71468
2021-06-29,3.4724
2021-06-30,3.90197
2021-07-01,3.63976
2021-07-02,3.23092
2021-07-03,1.4202
2021-07-04,1.21856
2021-07-05,3.54333
2021-07-06,3.42618
2021-07-07,3.94341
2021-07-08,5.67842
2021-07-09,5.31101
2021-07-10,1.66088
2021-07-11,1.48874
2021-07-12,4.14903
2021-07-13,3.98565
2021-07-14,4.11077
2021-07-15,4.15222
2021-07-16,3.37198
2021-07-17,1.38035
2021-07-18,1.18509
2021-07-19,4.80494
2021-07-20,5.32456
2021-07-21,4.23749
2021-07-22,3.33213
2021-07-23,3.17433
2021-07-24,1.37716
2021-07-25,1.32775
2021-07-26,3.89878
2021-07-27,3.43255
2021-07-28,4.1291
2021-07-29,3.2628
2021-07-30,3.34329
2021-07-31,1.37557
2021-08-01,1.31022
2021-08-02,3.2102
2021-08-03,3.63419
2021-08-04,3.34249
2021-08-05,3.38553
2021-08-06,2.96712
2021-08-07,1.51344
2021-08-08,1.38832
2021-08-09,3.09543
2021-08-10,2.90097
2021-08-11,3.33452
2021-08-12,3.8151
2021-08-13,4.84
2021-08-14,2.01075
2021-08-15,1.71428
2021-08-16,2.86431
2021-08-17,8.4192
2021-08-18,5.82028
2021-08-19,5.85694
2021-08-20,5.9207
2021-08-21,2.41482
2021-08-22,2.02351
2021-08-23,5.30703
2021-08-24,4.56186
2021-08-25,4.1036
2021-08-26,4.11795
2021-08-27,3.53138
2021-08-28,1.53656
2021-08-29,1.38194
2021-08-30,3.69077
2021-08-31,4.05738
2021-09-01,3.90755
2021-09-02,3.69316
2021-09-03,3.23968
2021-09-04,1.43375
2021-09-05,1.46403
2021-09-06,3.37278
2021-09-07,3.28113
2021-09-08,3.37118
2021-09-09,3.81988
2021-09-10,3.66527
2021-09-11,1.48635
2021-09-12,1.40585
2021-09-13,3.95138
2021-09-14,3.35923
2021-09-15,4.24945
2021-09-16,3.93225
2021-09-17,3.74576
2021-09-18,1.67045
2021-09-19,1.30942
2021-09-20,2.01872
2021-09-21,2.71687
2021-09-22,2.75353
2021-09-23,4.99143
2021-09-24,4.3411
2021-09-25,1.86491
2021-09-26,1.70551
2021-09-27,4.03108
2021-09-28,3.95058
2021-09-29,4.02311
2021-09-30,4.18808
2021-10-01,4.4192
2021-10-02,1.85295
2021-10-03,1.60031
2021-10-04,2.52082
2021-10-05,4.29089
2021-10-06,4.63438
2021-10-07,4.12034
2021-10-08,3.76011
2021-10-09,1.61785
2021-10-10,1.53098
2021-10-11,2.42199
2021-10-12,5.65132
2021-10-13,4.45985
2021-10-14,4.35624
2021-10-15,5.29746
2021-10-16,2.11436
2021-10-17,1.74457
2021-10-18,4.43992
2021-10-19,4.1833
2021-10-20,5.25363
2021-10-21,4.44949
2021-10-22,3.59274
2021-10-23,1.65212
2021-10-24,1.52221
2021-10-25,4.25662
2021-10-26,4.63279
2021-10-27,4.10679
2021-10-28,3.88443
2021-10-29,3.53775
2021-10-30,1.48316
2021-10-31,1.50547
2021-11-01,3.73779
2021-11-02,3.83104
2021-11-03,3.38792
2021-11-04,3.5242
2021-11-05,3.71946
2021-11-06,1.40745
2021-11-07,1.33492
2021-11-08,3.48356
2021-11-09,4.1028
2021-11-10,3.72823
2021-11-11,3.28591
2021-11-12,3.34807
2021-11-13,1.31181
2021-11-14,1.35166
2021-11-15,3.26997
2021-11-16,3.45088
2021-11-17,3.70512
2021-11-18,3.60151
2021-11-19,3.22693
2021-11-20,1.55887
2021-11-21,1.45606
2021-11-22,3.51065
2021-11-23,3.77366
2021-11-24,3.75931
2021-11-25,3.58716
2021-11-26,4.5252
2021-11-27,2.11914
2021-11-28,1.78043
2021-11-29,5.10619
2021-11-30,4.49173
2021-12-01,4.43992
2021-12-02,3.61665
2021-12-03,3.11934
2021-12-04,1.45208
2021-12-05,1.26877
2021-12-06,3.66606
2021-12-07,3.43415
2021-12-08,3.16636
2021-12-09,3.50428
2021-12-10,2.86511
2021-12-11,1.29507
2021-12-12,1.22893
2021-12-13,3.09304
2021-12-14,3.03725
2021-12-15,3.06037
2021-12-16,3.20541
2021-12-17,3.25801
2021-12-18,1.33811
2021-12-19,1.35325
2021-12-20,4.25503
2021-12-21,3.35206
2021-12-22,3.28671
2021-12-23,2.90496
2021-12-24,2.77027
2021-12-25,1.14126
2021-12-26,1.16596
2021-12-27,2.86033
2021-12-28,3.13687
2021-12-29,2.69535
2021-12-30,2.91372
2021-12-31,2.12552
2022-01-01,1.20183
2022-01-02,1.28153
2022-01-03,3.1823
2022-01-04,3.51783
2022-01-05,3.67244
2022-01-06,4.22873
2022-01-07,3.58477
2022-01-08,1.56764
2022-01-09,1.48157
2022-01-10,3.37437
2022-01-11,3.30185
2022-01-12,3.89958
2022-01-13,3.93943
2022-01-14,4.3945
2022-01-15,1.74696
2022-01-16,1.6824
2022-01-17,3.71468
2022-01-18,3.48675
2022-01-19,3.43335
2022-01-20,3.06276
2022-01-21,4.27336
2022-01-22,1.63777
2022-01-23,1.54213
2022-01-24,4.15301
2022-01-25,4.59135
2022-01-26,3.71229
2022-01-27,3.80872
2022-01-28,3.4724
2022-01-29,1.50229
2022-01-30,1.45367
2022-01-31,1.71109
2022-02-01,1.97569
2022-02-02,2.21159
2022-02-03,4.33711
2022-02-04,3.58398
2022-02-05,1.68559
2022-02-06,1.49511
2022-02-07,3.45487
2022-02-08,3.47878
2022-02-09,3.53935
2022-02-10,3.35126
2022-02-11,3.11854
2022-02-12,1.62024
2022-02-13,1.4449
2022-02-14,3.49312
2022-02-15,3.43813
2022-02-16,3.00378
2022-02-17,3.43175
2022-02-18,3.07152
2022-02-19,1.40665
2022-02-20,1.50707
2022-02-21,3.44211
2022-02-22,4.02948
2022-02-23,3.00777
2022-02-24,6.10161
2022-02-25,4.87348
2022-02-26,1.70073
2022-02-27,1.59075
2022-02-28,4.24387
2022-03-01,2.2084
2022-03-02,4.26698
2022-03-03,3.52898
2022-03-04,4.9468
2022-03-05,2.12631
2022-03-06,1.69515
2022-03-07,8.19207
2022-03-08,6.91053
2022-03-09,2.87547
2022-03-10,4.47499
2022-03-11,4.45188
2022-03-12,2.22753
2022-03-13,2.02032
2022-03-14,5.20502
2022-03-15,4.9994
2022-03-16,4.64076
2022-03-17,8.19286
2022-03-18,6.88264
2022-03-19,4.0789
2022-03-20,3.5258
2022-03-21,6.59334
2022-03-22,8.74038
2022-03-23,14.89061
2022-03-24,9.33572
2022-03-25,12.97629
2022-03-26,4.09085
2022-03-27,3.39031
2022-03-28,18.10719
2022-03-29,19.61825
2022-03-30,16.75393
2022-03-31,12.96752
2022-04-01,10.50328
2022-04-02,4.51245
2022-04-03,4.03586
2022-04-04,10.56226
2022-04-05,11.53775
2022-04-06,13.17792
2022-04-07,10.21637
2022-04-08,8.11237
2022-04-09,3.35923
2022-04-10,2.89699
2022-04-11,10.78621
2022-04-12,10.26897
2022-04-13,13.54851
2022-04-14,11.1823
2022-04-15,12.74038
2022-04-16,4.54512
2022-04-17,3.56883
2022-04-18,10.26818
2022-04-19,18.86272
2022-04-20,20.54194
2022-04-21,16.75473
2022-04-22,11.74178
2022-04-23,4.69814
2022-04-24,4.14743
2022-04-25,14.08886
2022-04-26,12.94042
2022-04-27,15.70512
2022-04-28,17.88085
2022-04-29,19.10579
2022-04-30,5.98605
2022-05-01,4.7874
2022-05-02,12.80414
2022-05-03,11.53775
2022-05-04,10.95277
2022-05-05,5.40506
2022-05-06,10.3662
2022-05-07,4.27814
2022-05-08,4.96274
2022-05-09,12.82167
2022-05-10,12.58258
2022-05-11,10.14385
2022-05-12,18.2347
2022-05-13,14.28651
2022-05-14,4.40884
2022-05-15,3.83582
2022-05-16,11.33532
2022-05-17,10.94162
2022-05-18,10.20282
2022-05-19,12.157
2022-05-20,10.36302
2022-05-21,4.03028
2022-05-22,3.6047
2022-05-23,9.73022
2022-05-24,8.96433
2022-05-25,8.45188
2022-05-26,8.63757
2022-05-27,9.11336
2022-05-28,3.33054
2022-05-29,3.03646
2022-05-30,13.17632
2022-05-31,16.7101
2022-06-01,6.56146
2022-06-02,14.87945
2022-06-03,16.03984
2022-06-04,4.66068
2022-06-05,3.88922
2022-06-06,5.5509
2022-06-07,21.87049
2022-06-08,22.12711
2022-06-09,20.75552
2022-06-10,17.58756
2022-06-11,6.43474
2022-06-12,4.65829
2022-06-13,18.55987
2022-06-14,16.95158
2022-06-15,14.44271
2022-06-16,14.27694
2022-06-17,16.00159
2022-06-18,5.27515
2022-06-19,4.64793
2022-06-20,14.13269
2022-06-21,12.06853
2022-06-22,16.07332
2022-06-23,16.62721
2022-06-24,12.56903
2022-06-25,5.29189
2022-06-26,4.71568
2022-06-27,13.86092
2022-06-28,13.87288
2022-06-29,12.83761
2022-06-30,11.00697
2022-07-01,11.79916
2022-07-02,3.96413
2022-07-03,3.62701
2022-07-04,10.90496
2022-07-05,12.71886
2022-07-06,14.2873
2022-07-07,11.56883
2022-07-08,14.25542
2022-07-09,4.3148
2022-07-10,3.58398
2022-07-11,14.88902
2022-07-12,13.90077
2022-07-13,13.11974
2022-07-14,15.5258
2022-07-15,15.00059
2022-07-16,4.49013
2022-07-17,4.24068
2022-07-18,11.50109
2022-07-19,10.64674
2022-07-20,13.27595
2022-07-21,12.3945
2022-07-22,10.96074
2022-07-23,4.72922
2022-07-24,4.35863
2022-07-25,12.6567
2022-07-26,9.57242
2022-07-27,9.44172
2022-07-28,10.56704
2022-07-29,13.629
2022-07-30,4.24387
2022-07-31,3.82386
2022-08-01,15.09065
2022-08-02,21.71587
2022-08-03,16.53397
2022-08-04,12.74915
2022-08-05,11.16078
2022-08-06,3.64455
2022-08-07,3.05558
2022-08-08,11.90516
2022-08-09,9.57959
2022-08-10,9.36999
2022-08-11,11.47399
2022-08-12,9.23291
2022-08-13,3.22295
2022-08-14,3.28352
2022-08-15,4.51723
2022-08-16,9.91591
2022-08-17,9.39868
2022-08-18,9.47439
2022-08-19,10.81171
2022-08-20,3.83741
2022-08-21,3.2875
2022-08-22,13.83861
2022-08-23,13.01135
2022-08-24,11.59354
2022-08-25,10.41721
2022-08-26,8.86869
2022-08-27,3.52102
2022-08-28,3.38633
2022-08-29,12.44391
2022-08-30,9.98525
2022-08-31,10.91213
2022-09-01,11.49312
2022-09-02,11.82466
2022-09-03,4.1299
2022-09-04,3.72584
2022-09-05,13.27674
2022-09-06,12.48615
2022-09-07,20.52121
2022-09-08,14.98147
2022-09-09,5.85136
2022-09-10,5.24486
2022-09-11,5.72384
2022-09-12,6.86033
2022-09-13,15.74178
2022-09-14,20.8926
2022-09-15,19.45965
2022-09-16,16.27654
2022-09-17,6.37497
2022-09-18,5.91113
2022-09-19,15.17513
2022-09-20,12.94281
2022-09-21,13.35803
2022-09-22,28.21757
2022-09-23,32.86869
2022-09-24,11.22454
2022-09-25,8.59852
2022-09-26,30.23709
2022-09-27,23.97449
2022-09-28,27.4732
2022-09-29,19.95377
2022-09-30,17.30384
2022-10-01,7.96254
2022-10-02,7.14803
2022-10-03,9.15002
2022-10-04,18.91452
2022-10-05,17.00577
2022-10-06,23.3672
2022-10-07,17.11018
2022-10-08,6.87228
2022-10-09,6.19246
2022-10-10,8.61366
2022-10-11,20.07491
2022-10-12,21.71747
2022-10-13,19.84299
2022-10-14,22.11675
2022-10-15,11.76887
2022-10-16,8.66547
2022-10-17,24.71727
2022-10-18,35.59513
2022-10-19,35.19027
2022-10-20,31.19505
2022-10-21,30.01952
2022-10-22,15.99043
2022-10-23,11.02849
2022-10-24,30.57979
2022-10-25,23.6836
2022-10-26,20.39051
2022-10-27,21.01215
2022-10-28,18.6826
2022-10-29,9.33413
2022-10-30,7.04682
2022-10-31,19.81749
2022-11-01,21.78043
2022-11-02,18.48894
2022-11-03,18.86112
2022-11-04,18.15262
2022-11-05,8.02709
2022-11-06,7.24606
2022-11-07,25.59633
2022-11-08,36.72683
2022-11-09,43.51623
2022-11-10,37.72225
2022-11-11,53.92867
2022-11-12,16.45586
2022-11-13,12.54751
2022-11-14,35.55768
2022-11-15,31.22932
2022-11-16,24.45985
2022-11-17,25.29428
2022-11-18,21.36521
2022-11-19,9.05837
2022-11-20,8.67583
2022-11-21,22.63319
2022-11-22,21.03845
2022-11-23,18.94401
2022-11-24,20.86551
2022-11-25,18.19964
2022-11-26,7.88284
2022-11-27,7.87886
2022-11-28,20.89818
2022-11-29,19.03167
2022-11-30,22.95118
2022-12-01,26.08009
2022-12-02,20.86152
2022-12-03,8.23112
2022-12-04,8.13947
2022-12-05,21.67443
2022-12-06,20.96991
2022-12-07,20.08766
2022-12-08,17.6816
2022-12-09,18.44909
2022-12-10,7.44291
2022-12-11,6.99023
2022-12-12,18.43235
2022-12-13,24.21996
2022-12-14,20.12273
2022-12-15,17.3668
2022-12-16,17.18669
2022-12-17,7.11456
2022-12-18,7.05718
2022-12-19,16.61446
2022-12-20,35.78322
2022-12-21,32.46304
2022-12-22,23.88523
2022-12-23,18.15341
2022-12-24,7.66766
2022-12-25,7.4469
2022-12-26,19.86849
2022-12-27,22.7105
2022-12-28,28.49332
2022-12-29,22.85315
2022-12-30,17.65052
2022-12-31,9.5254
2023-01-01,9.0512
2023-01-02,24.30444
2023-01-03,27.72424
2023-01-04,23.38951
2023-01-05,26.90257
2023-01-06,34.48575
2023-01-07,12.37298
2023-01-08,10.19884
2023-01-09,34.47619
2023-01-10,34.85554
2023-01-11,29.8418
2023-01-12,26.09683
2023-01-13,30.58378
2023-01-14,15.50587
2023-01-15,13.23132
2023-01-16,29.03925
2023-01-17,24.73082
2023-01-18,38.53915
2023-01-19,26.8133
2023-01-20,23.18947
2023-01-21,11.47001
2023-01-22,10.55748
2023-01-23,13.10938
2023-01-24,17.24168
2023-01-25,32.91173
2023-01-26,24.39928
2023-01-27,24.61765
2023-01-28,10.84518
2023-01-29,10.2355
2023-01-30,28.64634
2023-01-31,24.40087
2023-02-01,22.98784
2023-02-02,22.31201
2023-02-03,21.24327
2023-02-04,10.95517
2023-02-05,9.75891
2023-02-06,31.10261
2023-02-07,24.25024
2023-02-08,25.56764
2023-02-09,22.88025
2023-02-10,21.76688
2023-02-11,11.21737
2023-02-12,10.03466
2023-02-13,24.1825
2023-02-14,20.76987
2023-02-15,21.24247
2023-02-16,20.75871
2023-02-17,19.80952
2023-02-18,10.21717
2023-02-19,9.03606
2023-02-20,20.54831
2023-02-21,18.16537
2023-02-22,18.04821
2023-02-23,18.74317
2023-02-24,17.32695
2023-02-25,8.44789
2023-02-26,7.59673
2023-02-27,19.67722
2023-02-28,18.55748
2023-03-01,11.27236
2023-03-02,19.60629
2023-03-03,20.62482
2023-03-04,8.04463
2023-03-05,7.53855
2023-03-06,18.38135
2023-03-07,16.62004
2023-03-08,16.84877
2023-03-09,17.54931
2023-03-10,19.53138
2023-03-11,10.10878
2023-03-12,8.9197
2023-03-13,26.54393
2023-03-14,24.5523
2023-03-15,24.27734
2023-03-16,30.52321
2023-03-17,26.49611
2023-03-18,11.24526
2023-03-19,9.41382
2023-03-20,35.16796
2023-03-21,29.61944
2023-03-22,23.28511
2023-03-23,26.34229
2023-03-24,26.25861
2023-03-25,11.19824
2023-03-26,9.03765
2023-03-27,23.38394
2023-03-28,21.32536
2023-03-29,23.17991
2023-03-30,22.22195
2023-03-31,23.49472
2023-04-01,8.08049
2023-04-02,7.39509
2023-04-03,20.77704
2023-04-04,20.60091
2023-04-05,23.31779
2023-04-06,29.80912
2023-04-07,24.56584
2023-04-08,9.37557
2023-04-09,8.19446
2023-04-10,23.34887
2023-04-11,23.84379
2023-04-12,20.19844
2023-04-13,23.42538
2023-04-14,23.64694
2023-04-15,10.47937
2023-04-16,8.77226
2023-04-17,22.62681
2023-04-18,19.22932
2023-04-19,19.06037
2023-04-20,18.83881
2023-04-21,18.73361
2023-04-22,8.1554
2023-04-23,7.54811
2023-04-24,18.87069
2023-04-25,19.53138
2023-04-26,25.58995
2023-04-27,22.60051
2023-04-28,25.51663
2023-04-29,10.90257
2023-04-30,8.64474
2023-05-01,14.33672
2023-05-02,31.419
2023-05-03,21.33333
2023-05-04,19.64694
2023-05-05,9.64893
2023-05-06,7.9976
2023-05-07,7.7625
2023-05-08,22.92249
2023-05-09,19.29308
2023-05-10,18.69137
2023-05-11,18.5511
2023-05-12,17.73421
2023-05-13,7.77605
2023-05-14,7.22534
2023-05-15,21.58756
2023-05-16,19.65331
2023-05-17,23.30424
2023-05-18,31.12572
2023-05-19,33.08786
2023-05-20,11.15521
2023-05-21,8.85196
2023-05-22,33.78282
2023-05-23,44.91492
2023-05-24,29.90555
2023-05-25,32.14265
2023-05-26,27.49551
2023-05-27,13.09424
2023-05-28,10.04981
2023-05-29,13.40506
