date,부동산등기
2023-07-15,21.875
2023-07-16,27.8125
2023-07-17,80.9375
2023-07-18,79.6875
2023-07-19,73.125
2023-07-20,68.4375
2023-07-21,61.5625
2023-07-22,28.125
2023-07-23,29.0625
2023-07-24,100.0
2023-07-25,92.1875
2023-07-26,81.875
2023-07-27,67.5
2023-07-28,65.625
2023-07-29,21.875
2023-07-30,35.0
2023-07-31,78.75
2023-08-01,66.25
2023-08-02,61.25
2023-08-03,59.6875
2023-08-04,59.375
2023-08-05,28.4375
2023-08-06,25.0
2023-08-07,78.125
2023-08-08,74.6875
2023-08-09,64.375
2023-08-10,65.9375
2023-08-11,61.5625
2023-08-12,27.8125
2023-08-13,28.75
2023-08-14,67.8125
2023-08-15,35.9375
2023-08-16,69.0625
2023-08-17,69.6875
2023-08-18,60.0
2023-08-19,28.125
2023-08-20,24.0625
2023-08-21,76.25
2023-08-22,73.75
2023-08-23,60.625
2023-08-24,65.9375
2023-08-25,67.5
2023-08-26,26.5625
2023-08-27,29.6875
2023-08-28,74.6875
2023-08-29,74.375
2023-08-30,66.25
2023-08-31,65.0
2023-09-01,55.625
2023-09-02,30.9375
2023-09-03,26.875
2023-09-04,71.25
2023-09-05,67.1875
2023-09-06,62.8125
2023-09-07,63.75
2023-09-08,53.4375
2023-09-09,25.9375
2023-09-10,26.875
2023-09-11,68.125
2023-09-12,63.75
2023-09-13,60.9375
2023-09-14,59.6875
2023-09-15,60.0
2023-09-16,32.8125
2023-09-17,25.625
2023-09-18,73.75
2023-09-19,64.375
2023-09-20,65.9375
2023-09-21,60.9375
2023-09-22,58.125
2023-09-23,25.0
2023-09-24,36.875
2023-09-25,65.0
2023-09-26,63.125
2023-09-27,39.375
2023-09-28,20.625
2023-09-29,16.5625
2023-09-30,16.875
2023-10-01,13.75
2023-10-02,20.3125
2023-10-03,22.5
2023-10-04,61.875
2023-10-05,66.875
2023-10-06,59.375
2023-10-07,17.5
2023-10-08,20.3125
2023-10-09,30.0
2023-10-10,79.0625
2023-10-11,70.0
2023-10-12,64.6875
2023-10-13,55.3125
2023-10-14,25.625
2023-10-15,22.1875
2023-10-16,71.875
2023-10-17,71.875
2023-10-18,73.125
2023-10-19,68.4375
2023-10-20,63.4375
2023-10-21,26.25
2023-10-22,26.25
2023-10-23,76.25
2023-10-24,79.6875
2023-10-25,72.8125
2023-10-26,74.0625
2023-10-27,60.3125
2023-10-28,22.1875
2023-10-29,21.5625
2023-10-30,81.25
2023-10-31,77.8125
2023-11-01,67.5
2023-11-02,72.1875
2023-11-03,61.25
2023-11-04,22.1875
2023-11-05,21.875
2023-11-06,64.375
2023-11-07,68.75
2023-11-08,65.0
2023-11-09,69.375
2023-11-10,47.5
2023-11-11,26.875
2023-11-12,20.9375
2023-11-13,69.0625
2023-11-14,69.375
2023-11-15,63.125
2023-11-16,54.375
2023-11-17,62.8125
2023-11-18,30.0
2023-11-19,21.25
2023-11-20,65.625
2023-11-21,66.5625
2023-11-22,62.1875
2023-11-23,51.875
2023-11-24,51.5625
2023-11-25,19.0625
2023-11-26,17.1875
2023-11-27,75.0
2023-11-28,66.5625
2023-11-29,51.5625
2023-11-30,58.75
2023-12-01,54.0625
2023-12-02,27.1875
2023-12-03,20.9375
2023-12-04,67.5
2023-12-05,59.6875
2023-12-06,63.125
2023-12-07,60.3125
2023-12-08,47.5
2023-12-09,25.3125
2023-12-10,27.5
2023-12-11,65.0
2023-12-12,65.0
2023-12-13,59.375
2023-12-14,54.6875
2023-12-15,58.4375
2023-12-16,23.75
2023-12-17,21.5625
2023-12-18,60.625
2023-12-19,62.5
2023-12-20,53.75
2023-12-21,54.0625
2023-12-22,56.875
2023-12-23,20.0
2023-12-24,19.6875
2023-12-25,24.6875
2023-12-26,65.0
2023-12-27,67.1875
2023-12-28,57.8125
2023-12-29,41.25
2023-12-30,24.6875
2023-12-31,15.3125
2024-01-01,22.8125
2024-01-02,64.375
2024-01-03,64.6875
2024-01-04,59.0625
2024-01-05,58.75
2024-01-06,30.625
2024-01-07,28.75
2024-01-08,61.875
2024-01-09,66.5625
2024-01-10,59.6875
2024-01-11,55.9375
2024-01-12,63.4375
2024-01-13,25.3125
2024-01-14,34.0625
2024-01-15,81.5625
2024-01-16,85.0
2024-01-17,73.125
2024-01-18,72.5
2024-01-19,57.5
2024-01-20,26.5625
2024-01-21,27.8125
2024-01-22,77.5
2024-01-23,77.1875
2024-01-24,64.0625
2024-01-25,61.5625
2024-01-26,60.3125
2024-01-27,35.0
2024-01-28,27.8125
2024-01-29,80.0
2024-01-30,73.4375
2024-01-31,68.75
2024-02-01,64.0625
2024-02-02,63.75
2024-02-03,23.125
2024-02-04,32.5
2024-02-05,77.1875
2024-02-06,63.125
2024-02-07,54.0625
2024-02-08,54.375
2024-02-09,21.25
2024-02-10,19.0625
2024-02-11,24.0625
2024-02-12,28.75
2024-02-13,75.625
2024-02-14,69.6875
2024-02-15,76.5625
2024-02-16,65.9375
2024-02-17,27.8125
2024-02-18,24.6875
2024-02-19,81.875
2024-02-20,61.5625
2024-02-21,66.25
2024-02-22,61.25
2024-02-23,52.1875
2024-02-24,26.5625
2024-02-25,25.625
2024-02-26,77.8125
2024-02-27,65.0
2024-02-28,64.375
2024-02-29,52.1875
2024-03-01,21.25
2024-03-02,25.625
2024-03-03,25.0
2024-03-04,71.875
2024-03-05,61.25
2024-03-06,59.0625
2024-03-07,60.625
2024-03-08,57.1875
2024-03-09,24.375
2024-03-10,27.8125
2024-03-11,60.9375
2024-03-12,59.0625
2024-03-13,65.0
2024-03-14,69.375
2024-03-15,55.0
2024-03-16,23.75
2024-03-17,29.6875
2024-03-18,72.1875
2024-03-19,61.25
2024-03-20,67.5
