date,판화
2021-01-19,32.60437
2021-01-20,30.01988
2021-01-21,30.01988
2021-01-22,30.6163
2021-01-23,22.2664
2021-01-24,26.24254
2021-01-25,32.80318
2021-01-26,32.20675
2021-01-27,31.61033
2021-01-28,33.3996
2021-01-29,27.23658
2021-01-30,25.64612
2021-01-31,22.86282
2021-02-01,29.42345
2021-02-02,36.97813
2021-02-03,37.77335
2021-02-04,27.63419
2021-02-05,24.05566
2021-02-06,22.2664
2021-02-07,21.66998
2021-02-08,32.20675
2021-02-09,31.41153
2021-02-10,23.45924
2021-02-11,18.29025
2021-02-12,17.69383
2021-02-13,20.47713
2021-02-14,20.87475
2021-02-15,25.2485
2021-02-16,27.03777
2021-02-17,26.83896
2021-02-18,26.24254
2021-02-19,28.0318
2021-02-20,27.03777
2021-02-21,24.45328
2021-02-22,24.45328
2021-02-23,30.41749
2021-02-24,28.0318
2021-02-25,29.82107
2021-02-26,27.63419
2021-02-27,19.28429
2021-02-28,26.04373
2021-03-01,26.83896
2021-03-02,41.7495
2021-03-03,44.73161
2021-03-04,43.14115
2021-03-05,34.99005
2021-03-06,21.86878
2021-03-07,37.57455
2021-03-08,47.91252
2021-03-09,48.90656
2021-03-10,47.51491
2021-03-11,44.5328
2021-03-12,38.76739
2021-03-13,26.24254
2021-03-14,36.1829
2021-03-15,44.33399
2021-03-16,43.73757
2021-03-17,47.3161
2021-03-18,44.73161
2021-03-19,41.35188
2021-03-20,32.00795
2021-03-21,31.01391
2021-03-22,45.12922
2021-03-23,45.72564
2021-03-24,38.56858
2021-03-25,41.94831
2021-03-26,38.56858
2021-03-27,22.4652
2021-03-28,31.41153
2021-03-29,46.32206
2021-03-30,52.8827
2021-03-31,63.81709
2021-04-01,49.70178
2021-04-02,43.33996
2021-04-03,31.21272
2021-04-04,35.18886
2021-04-05,39.36381
2021-04-06,44.13518
2021-04-07,48.11133
2021-04-08,62.42544
2021-04-09,41.15308
2021-04-10,25.64612
2021-04-11,33.00198
2021-04-12,45.92445
2021-04-13,45.12922
2021-04-14,41.7495
2021-04-15,43.33996
2021-04-16,36.77932
2021-04-17,28.62823
2021-04-18,30.01988
2021-04-19,44.13518
2021-04-20,45.32803
2021-04-21,52.8827
2021-04-22,40.75546
2021-04-23,38.17097
2021-04-24,18.88667
2021-04-25,32.60437
2021-04-26,46.12326
2021-04-27,38.9662
2021-04-28,40.35785
2021-04-29,41.7495
2021-04-30,30.6163
2021-05-01,20.07952
2021-05-02,24.45328
2021-05-03,31.21272
2021-05-04,37.57455
2021-05-05,31.01391
2021-05-06,40.55666
2021-05-07,37.37574
2021-05-08,26.64015
2021-05-09,33.20079
2021-05-10,55.26838
2021-05-11,59.24453
2021-05-12,68.19085
2021-05-13,58.64811
2021-05-14,44.5328
2021-05-15,27.63419
2021-05-16,40.75546
2021-05-17,53.67793
2021-05-18,54.67196
2021-05-19,33.00198
2021-05-20,65.60636
2021-05-21,56.46123
2021-05-22,25.64612
2021-05-23,32.80318
2021-05-24,58.05168
2021-05-25,58.4493
2021-05-26,66.20278
2021-05-27,63.41948
2021-05-28,52.8827
2021-05-29,31.01391
2021-05-30,35.78528
2021-05-31,52.28628
2021-06-01,55.666
2021-06-02,50.0994
2021-06-03,59.44333
2021-06-04,45.32803
2021-06-05,25.0497
2021-06-06,31.21272
2021-06-07,39.76143
2021-06-08,55.666
2021-06-09,56.06361
2021-06-10,56.26242
2021-06-11,50.49701
2021-06-12,30.41749
2021-06-13,38.17097
2021-06-14,45.92445
2021-06-15,54.67196
2021-06-16,52.48508
2021-06-17,58.4493
2021-06-18,43.73757
2021-06-19,25.64612
2021-06-20,24.65208
2021-06-21,38.76739
2021-06-22,39.96023
2021-06-23,50.89463
2021-06-24,45.12922
2021-06-25,37.77335
2021-06-26,25.64612
2021-06-27,27.43538
2021-06-28,35.78528
2021-06-29,38.56858
2021-06-30,33.3996
2021-07-01,41.55069
2021-07-02,37.57455
2021-07-03,19.4831
2021-07-04,52.48508
2021-07-05,38.9662
2021-07-06,34.19483
2021-07-07,38.36978
2021-07-08,39.76143
2021-07-09,29.62226
2021-07-10,21.47117
2021-07-11,24.25447
2021-07-12,32.40556
2021-07-13,39.36381
2021-07-14,32.80318
2021-07-15,31.80914
2021-07-16,25.64612
2021-07-17,23.06163
2021-07-18,24.85089
2021-07-19,34.19483
2021-07-20,27.63419
2021-07-21,25.44731
2021-07-22,33.20079
2021-07-23,21.66998
2021-07-24,25.44731
2021-07-25,21.86878
2021-07-26,26.24254
2021-07-27,31.41153
2021-07-28,22.4652
2021-07-29,25.64612
2021-07-30,24.25447
2021-07-31,27.833
2021-08-01,24.85089
2021-08-02,24.85089
2021-08-03,24.45328
2021-08-04,30.21868
2021-08-05,30.41749
2021-08-06,24.85089
2021-08-07,27.03777
2021-08-08,30.01988
2021-08-09,32.20675
2021-08-10,30.21868
2021-08-11,39.36381
2021-08-12,43.53876
2021-08-13,35.98409
2021-08-14,24.05566
2021-08-15,21.66998
2021-08-16,30.21868
2021-08-17,35.38767
2021-08-18,37.77335
2021-08-19,45.72564
2021-08-20,46.32206
2021-08-21,25.64612
2021-08-22,27.63419
2021-08-23,50.29821
2021-08-24,73.95626
2021-08-25,60.83499
2021-08-26,62.22664
2021-08-27,52.08747
2021-08-28,30.21868
2021-08-29,40.75546
2021-08-30,59.04572
2021-08-31,57.25646
2021-09-01,49.90059
2021-09-02,53.08151
2021-09-03,39.56262
2021-09-04,23.26043
2021-09-05,29.42345
2021-09-06,65.40755
2021-09-07,51.09343
2021-09-08,59.24453
2021-09-09,59.24453
2021-09-10,53.47912
2021-09-11,28.23061
2021-09-12,29.02584
2021-09-13,58.84691
2021-09-14,53.08151
2021-09-15,49.30417
2021-09-16,59.44333
2021-09-17,47.71371
2021-09-18,19.28429
2021-09-19,22.4652
2021-09-20,21.66998
2021-09-21,21.66998
2021-09-22,28.82703
2021-09-23,41.7495
2021-09-24,41.7495
2021-09-25,28.42942
2021-09-26,29.02584
2021-09-27,53.28031
2021-09-28,52.48508
2021-09-29,100.0
2021-09-30,87.67395
2021-10-01,71.37176
2021-10-02,48.50894
2021-10-03,33.00198
2021-10-04,59.24453
2021-10-05,74.55268
2021-10-06,50.69582
2021-10-07,57.25646
2021-10-08,50.69582
2021-10-09,30.6163
2021-10-10,30.41749
2021-10-11,36.58051
2021-10-12,49.30417
2021-10-13,55.26838
2021-10-14,68.98608
2021-10-15,53.08151
2021-10-16,30.41749
2021-10-17,34.39363
2021-10-18,58.05168
2021-10-19,53.28031
2021-10-20,62.02783
2021-10-21,50.29821
2021-10-22,49.90059
2021-10-23,28.23061
2021-10-24,29.42345
2021-10-25,47.3161
2021-10-26,49.10536
2021-10-27,42.54473
2021-10-28,48.50894
2021-10-29,38.56858
2021-10-30,20.87475
2021-10-31,32.40556
2021-11-01,43.14115
2021-11-02,45.92445
2021-11-03,42.14711
2021-11-04,50.49701
2021-11-05,39.96023
2021-11-06,28.42942
2021-11-07,30.01988
2021-11-08,46.71968
2021-11-09,40.75546
2021-11-10,40.55666
2021-11-11,44.13518
2021-11-12,37.37574
2021-11-13,22.06759
2021-11-14,35.58648
2021-11-15,43.53876
2021-11-16,51.68986
2021-11-17,33.5984
2021-11-18,37.97216
2021-11-19,37.57455
2021-11-20,25.0497
2021-11-21,27.43538
2021-11-22,47.51491
2021-11-23,50.49701
2021-11-24,46.91848
2021-11-25,45.92445
2021-11-26,38.76739
2021-11-27,25.64612
2021-11-28,33.00198
2021-11-29,45.92445
2021-11-30,45.52683
2021-12-01,37.97216
2021-12-02,35.98409
2021-12-03,35.38767
2021-12-04,26.24254
2021-12-05,31.80914
2021-12-06,35.18886
2021-12-07,41.35188
2021-12-08,34.59244
2021-12-09,38.56858
2021-12-10,33.3996
2021-12-11,25.44731
2021-12-12,35.18886
2021-12-13,42.54473
2021-12-14,37.37574
2021-12-15,35.58648
2021-12-16,40.55666
2021-12-17,32.00795
2021-12-18,25.44731
2021-12-19,30.8151
2021-12-20,35.18886
2021-12-21,26.24254
2021-12-22,33.99602
2021-12-23,32.40556
2021-12-24,28.42942
2021-12-25,24.25447
2021-12-26,24.25447
2021-12-27,24.25447
2021-12-28,27.63419
2021-12-29,35.78528
2021-12-30,31.80914
2021-12-31,24.65208
2022-01-01,25.2485
2022-01-02,24.25447
2022-01-03,26.44135
2022-01-04,28.62823
2022-01-05,35.18886
2022-01-06,37.37574
2022-01-07,33.00198
2022-01-08,31.80914
2022-01-09,37.37574
2022-01-10,34.59244
2022-01-11,32.40556
2022-01-12,35.18886
2022-01-13,33.20079
2022-01-14,45.72564
2022-01-15,33.3996
2022-01-16,42.94234
2022-01-17,31.01391
2022-01-18,33.5984
2022-01-19,32.80318
2022-01-20,33.3996
2022-01-21,40.55666
2022-01-22,30.01988
2022-01-23,31.01391
2022-01-24,29.82107
2022-01-25,36.3817
2022-01-26,27.833
2022-01-27,26.44135
2022-01-28,32.40556
2022-01-29,23.26043
2022-01-30,25.84493
2022-01-31,20.47713
2022-02-01,24.45328
2022-02-02,35.78528
2022-02-03,30.21868
2022-02-04,27.63419
2022-02-05,33.20079
2022-02-06,47.71371
2022-02-07,33.99602
2022-02-08,37.77335
2022-02-09,27.833
2022-02-10,33.3996
2022-02-11,29.62226
2022-02-12,26.64015
2022-02-13,34.79125
2022-02-14,29.02584
2022-02-15,35.38767
2022-02-16,29.22465
2022-02-17,28.82703
2022-02-18,35.18886
2022-02-19,28.82703
2022-02-20,33.99602
2022-02-21,37.37574
2022-02-22,33.20079
2022-02-23,37.37574
2022-02-24,32.00795
2022-02-25,28.23061
2022-02-26,27.833
2022-02-27,30.41749
2022-02-28,21.47117
2022-03-01,30.41749
2022-03-02,34.39363
2022-03-03,40.35785
2022-03-04,42.74353
2022-03-05,27.43538
2022-03-06,31.01391
2022-03-07,40.95427
2022-03-08,42.94234
2022-03-09,26.83896
2022-03-10,41.35188
2022-03-11,33.00198
2022-03-12,30.21868
2022-03-13,39.96023
2022-03-14,41.35188
2022-03-15,46.32206
2022-03-16,46.52087
2022-03-17,46.52087
2022-03-18,35.98409
2022-03-19,35.78528
2022-03-20,39.36381
2022-03-21,44.73161
2022-03-22,38.56858
2022-03-23,40.35785
2022-03-24,40.75546
2022-03-25,37.77335
2022-03-26,33.00198
2022-03-27,37.57455
2022-03-28,36.3817
2022-03-29,44.73161
2022-03-30,52.08747
2022-03-31,43.93638
2022-04-01,34.79125
2022-04-02,25.44731
2022-04-03,33.99602
2022-04-04,40.15904
2022-04-05,33.79721
2022-04-06,43.14115
2022-04-07,47.11729
2022-04-08,40.35785
2022-04-09,30.41749
2022-04-10,33.79721
2022-04-11,36.77932
2022-04-12,42.14711
2022-04-13,42.34592
2022-04-14,41.35188
2022-04-15,35.38767
2022-04-16,27.03777
2022-04-17,30.6163
2022-04-18,32.00795
2022-04-19,43.14115
2022-04-20,37.37574
2022-04-21,36.77932
2022-04-22,31.61033
2022-04-23,28.0318
2022-04-24,25.84493
2022-04-25,35.38767
2022-04-26,39.36381
2022-04-27,36.3817
2022-04-28,40.35785
2022-04-29,32.20675
2022-04-30,28.0318
2022-05-01,26.44135
2022-05-02,31.01391
2022-05-03,34.79125
2022-05-04,34.79125
2022-05-05,20.47713
2022-05-06,24.45328
2022-05-07,26.44135
2022-05-08,26.83896
2022-05-09,46.52087
2022-05-10,49.30417
2022-05-11,43.33996
2022-05-12,45.52683
2022-05-13,33.79721
2022-05-14,28.0318
2022-05-15,28.82703
2022-05-16,42.94234
2022-05-17,49.50298
2022-05-18,41.55069
2022-05-19,41.55069
2022-05-20,45.12922
2022-05-21,25.84493
2022-05-22,22.06759
2022-05-23,47.91252
2022-05-24,47.91252
2022-05-25,40.95427
2022-05-26,40.15904
2022-05-27,42.14711
2022-05-28,24.25447
2022-05-29,30.21868
2022-05-30,40.55666
2022-05-31,42.74353
2022-06-01,34.59244
2022-06-02,45.32803
2022-06-03,33.99602
2022-06-04,23.65805
2022-06-05,26.44135
2022-06-06,34.79125
2022-06-07,45.92445
2022-06-08,49.50298
2022-06-09,43.53876
2022-06-10,41.7495
2022-06-11,26.44135
2022-06-12,33.79721
2022-06-13,46.12326
2022-06-14,52.08747
2022-06-15,49.10536
2022-06-16,46.71968
2022-06-17,33.99602
2022-06-18,22.06759
2022-06-19,32.40556
2022-06-20,40.35785
2022-06-21,36.97813
2022-06-22,44.5328
2022-06-23,33.79721
2022-06-24,36.1829
2022-06-25,23.65805
2022-06-26,28.0318
2022-06-27,39.165
2022-06-28,34.99005
2022-06-29,26.44135
2022-06-30,33.99602
2022-07-01,29.82107
2022-07-02,16.6998
2022-07-03,21.66998
2022-07-04,34.19483
2022-07-05,35.38767
2022-07-06,38.17097
2022-07-07,40.95427
2022-07-08,30.21868
2022-07-09,17.29622
2022-07-10,22.2664
2022-07-11,34.59244
2022-07-12,38.36978
2022-07-13,35.98409
2022-07-14,32.60437
2022-07-15,29.82107
2022-07-16,22.4652
2022-07-17,23.85685
2022-07-18,34.79125
2022-07-19,37.37574
2022-07-20,27.03777
2022-07-21,24.25447
2022-07-22,30.01988
2022-07-23,25.2485
2022-07-24,22.66401
2022-07-25,21.47117
2022-07-26,28.23061
2022-07-27,26.44135
2022-07-28,23.26043
2022-07-29,26.44135
2022-07-30,23.06163
2022-07-31,21.27236
2022-08-01,24.25447
2022-08-02,28.62823
2022-08-03,27.63419
2022-08-04,31.80914
2022-08-05,25.84493
2022-08-06,22.2664
2022-08-07,27.63419
2022-08-08,22.86282
2022-08-09,24.45328
2022-08-10,23.06163
2022-08-11,31.61033
2022-08-12,32.80318
2022-08-13,23.45924
2022-08-14,21.27236
2022-08-15,25.64612
2022-08-16,29.22465
2022-08-17,39.96023
2022-08-18,36.1829
2022-08-19,41.35188
2022-08-20,25.44731
2022-08-21,37.57455
2022-08-22,47.3161
2022-08-23,51.88866
2022-08-24,50.0994
2022-08-25,48.31013
2022-08-26,35.98409
2022-08-27,19.6819
2022-08-28,33.00198
2022-08-29,52.8827
2022-08-30,50.49701
2022-08-31,43.73757
2022-09-01,47.3161
2022-09-02,42.34592
2022-09-03,32.20675
2022-09-04,35.18886
2022-09-05,46.52087
2022-09-06,53.47912
2022-09-07,43.93638
2022-09-08,34.39363
2022-09-09,16.10337
2022-09-10,17.09741
2022-09-11,22.2664
2022-09-12,31.21272
2022-09-13,51.88866
2022-09-14,49.50298
2022-09-15,54.47316
2022-09-16,47.71371
2022-09-17,29.62226
2022-09-18,31.01391
2022-09-19,60.43737
2022-09-20,48.11133
2022-09-21,50.69582
2022-09-22,51.68986
2022-09-23,50.49701
2022-09-24,25.64612
2022-09-25,29.82107
2022-09-26,47.11729
2022-09-27,41.7495
2022-09-28,45.72564
2022-09-29,41.35188
2022-09-30,43.93638
2022-10-01,26.44135
2022-10-02,21.47117
2022-10-03,28.62823
2022-10-04,39.56262
2022-10-05,40.55666
2022-10-06,35.38767
2022-10-07,45.52683
2022-10-08,25.2485
2022-10-09,25.44731
2022-10-10,29.02584
2022-10-11,41.94831
2022-10-12,37.37574
2022-10-13,43.93638
2022-10-14,37.17693
2022-10-15,24.65208
2022-10-16,34.79125
2022-10-17,48.70775
2022-10-18,38.9662
2022-10-19,38.76739
2022-10-20,39.96023
2022-10-21,33.00198
2022-10-22,22.4652
2022-10-23,28.23061
2022-10-24,41.55069
2022-10-25,36.3817
2022-10-26,40.55666
2022-10-27,44.5328
2022-10-28,39.96023
2022-10-29,19.6819
2022-10-30,22.4652
2022-10-31,37.77335
2022-11-01,42.54473
2022-11-02,32.00795
2022-11-03,48.11133
2022-11-04,33.20079
2022-11-05,20.87475
2022-11-06,23.85685
2022-11-07,41.7495
2022-11-08,42.74353
2022-11-09,33.79721
2022-11-10,44.93041
2022-11-11,38.76739
2022-11-12,18.88667
2022-11-13,25.2485
2022-11-14,37.97216
2022-11-15,39.165
2022-11-16,41.35188
2022-11-17,36.58051
2022-11-18,31.80914
2022-11-19,18.68787
2022-11-20,29.82107
2022-11-21,36.77932
2022-11-22,37.17693
2022-11-23,30.6163
2022-11-24,37.37574
2022-11-25,32.00795
2022-11-26,20.87475
2022-11-27,24.05566
2022-11-28,31.21272
2022-11-29,33.5984
2022-11-30,30.01988
2022-12-01,26.24254
2022-12-02,30.21868
2022-12-03,19.28429
2022-12-04,26.83896
2022-12-05,27.43538
2022-12-06,31.41153
2022-12-07,28.82703
2022-12-08,40.75546
2022-12-09,30.8151
2022-12-10,17.29622
2022-12-11,25.84493
2022-12-12,31.41153
2022-12-13,35.98409
2022-12-14,38.76739
2022-12-15,33.79721
2022-12-16,30.8151
2022-12-17,21.27236
2022-12-18,21.66998
2022-12-19,27.63419
2022-12-20,29.62226
2022-12-21,25.84493
2022-12-22,33.5984
2022-12-23,21.47117
2022-12-24,15.70576
2022-12-25,17.49502
2022-12-26,21.07355
2022-12-27,23.45924
2022-12-28,25.84493
2022-12-29,33.79721
2022-12-30,22.66401
2022-12-31,15.90457
2023-01-01,21.07355
2023-01-02,25.84493
2023-01-03,27.03777
2023-01-04,29.82107
2023-01-05,27.43538
2023-01-06,21.86878
2023-01-07,20.47713
2023-01-08,20.87475
2023-01-09,31.41153
2023-01-10,30.21868
2023-01-11,29.62226
2023-01-12,26.24254
2023-01-13,19.28429
2023-01-14,22.2664
2023-01-15,30.6163
2023-01-16,30.21868
2023-01-17,28.82703
2023-01-18,27.23658
2023-01-19,31.41153
2023-01-20,24.65208
2023-01-21,22.86282
2023-01-22,13.12127
2023-01-23,18.29025
2023-01-24,23.65805
2023-01-25,26.24254
2023-01-26,24.05566
2023-01-27,29.82107
2023-01-28,22.2664
2023-01-29,23.85685
2023-01-30,22.4652
2023-01-31,25.84493
2023-02-01,30.6163
2023-02-02,24.05566
2023-02-03,26.44135
2023-02-04,20.07952
2023-02-05,19.4831
2023-02-06,30.6163
2023-02-07,28.0318
2023-02-08,24.65208
2023-02-09,30.41749
2023-02-10,27.23658
2023-02-11,25.2485
2023-02-12,22.06759
2023-02-13,27.63419
2023-02-14,27.03777
2023-02-15,26.04373
2023-02-16,24.45328
2023-02-17,24.65208
2023-02-18,24.45328
2023-02-19,23.85685
2023-02-20,24.45328
2023-02-21,27.63419
2023-02-22,27.833
2023-02-23,31.01391
2023-02-24,23.06163
2023-02-25,20.47713
2023-02-26,22.66401
2023-02-27,23.65805
2023-02-28,20.87475
2023-03-01,26.83896
2023-03-02,32.60437
2023-03-03,25.0497
2023-03-04,23.85685
2023-03-05,23.45924
2023-03-06,37.77335
2023-03-07,38.9662
2023-03-08,38.17097
2023-03-09,35.58648
2023-03-10,33.5984
2023-03-11,20.67594
2023-03-12,23.06163
2023-03-13,34.99005
2023-03-14,37.97216
2023-03-15,33.99602
2023-03-16,39.56262
2023-03-17,33.3996
2023-03-18,18.48906
2023-03-19,26.64015
2023-03-20,32.40556
2023-03-21,45.72564
2023-03-22,40.15904
2023-03-23,31.01391
2023-03-24,29.42345
2023-03-25,21.27236
2023-03-26,27.23658
2023-03-27,34.99005
2023-03-28,38.76739
2023-03-29,42.34592
2023-03-30,43.33996
2023-03-31,32.80318
2023-04-01,24.45328
2023-04-02,36.3817
2023-04-03,46.32206
2023-04-04,44.93041
2023-04-05,37.17693
2023-04-06,35.18886
2023-04-07,37.17693
2023-04-08,27.03777
2023-04-09,26.83896
2023-04-10,32.40556
2023-04-11,41.7495
2023-04-12,41.15308
2023-04-13,37.97216
2023-04-14,36.1829
2023-04-15,23.85685
2023-04-16,27.03777
2023-04-17,37.37574
2023-04-18,40.95427
2023-04-19,38.56858
2023-04-20,34.59244
2023-04-21,39.76143
2023-04-22,26.04373
2023-04-23,30.21868
2023-04-24,33.99602
2023-04-25,33.5984
2023-04-26,38.76739
2023-04-27,44.93041
2023-04-28,35.38767
2023-04-29,20.07952
2023-04-30,21.07355
2023-05-01,35.58648
2023-05-02,38.17097
2023-05-03,36.3817
2023-05-04,30.41749
2023-05-05,22.86282
2023-05-06,22.06759
2023-05-07,27.63419
2023-05-08,40.35785
2023-05-09,52.28628
2023-05-10,46.32206
2023-05-11,40.75546
2023-05-12,36.3817
2023-05-13,20.67594
2023-05-14,23.06163
2023-05-15,38.9662
2023-05-16,39.96023
2023-05-17,40.75546
2023-05-18,42.34592
2023-05-19,33.79721
2023-05-20,21.86878
2023-05-21,22.86282
2023-05-22,41.55069
2023-05-23,46.71968
2023-05-24,45.32803
2023-05-25,41.7495
2023-05-26,33.20079
2023-05-27,26.24254
2023-05-28,24.65208
2023-05-29,27.63419
2023-05-30,46.52087
