date,경정청구
2021-04-25,5.8939
2021-04-26,21.10019
2021-04-27,22.78978
2021-04-28,23.45776
2021-04-29,20.23575
2021-04-30,19.88212
2021-05-01,18.3497
2021-05-02,17.56385
2021-05-03,60.94302
2021-05-04,44.63654
2021-05-05,15.91355
2021-05-06,37.44597
2021-05-07,29.54813
2021-05-08,12.84872
2021-05-09,12.45579
2021-05-10,36.50294
2021-05-11,35.99214
2021-05-12,30.68762
2021-05-13,27.07269
2021-05-14,24.3222
2021-05-15,11.66994
2021-05-16,11.47347
2021-05-17,28.0943
2021-05-18,28.33005
2021-05-19,15.55992
2021-05-20,26.01178
2021-05-21,27.03339
2021-05-22,9.98035
2021-05-23,11.11984
2021-05-24,35.99214
2021-05-25,30.53045
2021-05-26,27.70137
2021-05-27,27.70137
2021-05-28,25.57956
2021-05-29,10.13752
2021-05-30,11.08055
2021-05-31,32.45579
2021-06-01,22.39685
2021-06-02,20.62868
2021-06-03,18.8998
2021-06-04,15.95284
2021-06-05,6.32612
2021-06-06,7.07269
2021-06-07,20.19646
2021-06-08,18.42829
2021-06-09,18.97838
2021-06-10,17.95677
2021-06-11,15.75638
2021-06-12,6.444
2021-06-13,6.56188
2021-06-14,17.2495
2021-06-15,17.52455
2021-06-16,19.37131
2021-06-17,18.19253
2021-06-18,14.85265
2021-06-19,4.833
2021-06-20,5.26522
2021-06-21,17.32809
2021-06-22,19.9607
2021-06-23,22.1611
2021-06-24,20.03929
2021-06-25,16.62082
2021-06-26,10.13752
2021-06-27,7.50491
2021-06-28,19.33202
2021-06-29,18.66404
2021-06-30,19.33202
2021-07-01,19.72495
2021-07-02,17.91748
2021-07-03,7.70137
2021-07-04,5.61886
2021-07-05,19.48919
2021-07-06,18.66404
2021-07-07,19.17485
2021-07-08,18.31041
2021-07-09,15.04911
2021-07-10,5.22593
2021-07-11,5.22593
2021-07-12,19.17485
2021-07-13,18.50687
2021-07-14,17.72102
2021-07-15,18.50687
2021-07-16,16.89587
2021-07-17,5.81532
2021-07-18,5.73673
2021-07-19,20.03929
2021-07-20,23.88998
2021-07-21,21.5717
2021-07-22,19.60707
2021-07-23,16.50294
2021-07-24,6.16895
2021-07-25,6.20825
2021-07-26,18.78192
2021-07-27,18.11394
2021-07-28,22.51473
2021-07-29,22.63261
2021-07-30,18.07465
2021-07-31,4.63654
2021-08-01,5.06876
2021-08-02,17.91748
2021-08-03,16.97445
2021-08-04,14.81335
2021-08-05,15.24557
2021-08-06,12.88801
2021-08-07,4.2829
2021-08-08,4.00785
2021-08-09,17.01375
2021-08-10,16.66011
2021-08-11,18.03536
2021-08-12,17.56385
2021-08-13,14.93123
2021-08-14,3.96856
2021-08-15,4.20432
2021-08-16,5.34381
2021-08-17,14.93123
2021-08-18,15.40275
2021-08-19,16.34577
2021-08-20,13.4774
2021-08-21,4.95088
2021-08-22,5.10805
2021-08-23,16.34577
2021-08-24,18.19253
2021-08-25,16.07072
2021-08-26,18.66404
2021-08-27,14.5776
2021-08-28,4.67583
2021-08-29,4.47937
2021-08-30,17.72102
2021-08-31,17.7996
2021-09-01,14.49901
2021-09-02,16.85658
2021-09-03,14.38113
2021-09-04,5.3831
2021-09-05,4.3222
2021-09-06,18.07465
2021-09-07,17.68172
2021-09-08,17.05304
2021-09-09,15.91355
2021-09-10,13.94891
2021-09-11,4.04715
2021-09-12,3.65422
2021-09-13,15.24557
2021-09-14,16.30648
2021-09-15,19.68565
2021-09-16,15.99214
2021-09-17,10.49115
2021-09-18,3.33988
2021-09-19,2.98624
2021-09-20,3.222
2021-09-21,2.86836
2021-09-22,3.33988
2021-09-23,14.81335
2021-09-24,13.55599
2021-09-25,4.71512
2021-09-26,3.69351
2021-09-27,16.38506
2021-09-28,18.27111
2021-09-29,16.69941
2021-09-30,16.30648
2021-10-01,15.40275
2021-10-02,5.06876
2021-10-03,4.20432
2021-10-04,5.57956
2021-10-05,16.34577
2021-10-06,18.07465
2021-10-07,17.17092
2021-10-08,13.32023
2021-10-09,3.45776
2021-10-10,3.30058
2021-10-11,5.97249
2021-10-12,15.44204
2021-10-13,15.91355
2021-10-14,17.44597
2021-10-15,15.48133
2021-10-16,4.00785
2021-10-17,3.7721
2021-10-18,16.54223
2021-10-19,15.55992
2021-10-20,15.52062
2021-10-21,15.71709
2021-10-22,14.30255
2021-10-23,4.51866
2021-10-24,3.61493
2021-10-25,14.18467
2021-10-26,15.28487
2021-10-27,16.07072
2021-10-28,15.28487
2021-10-29,13.90962
2021-10-30,4.833
2021-10-31,4.2829
2021-11-01,14.14538
2021-11-02,16.11001
2021-11-03,16.38506
2021-11-04,15.59921
2021-11-05,13.63457
2021-11-06,4.2829
2021-11-07,5.57956
2021-11-08,16.07072
2021-11-09,15.59921
2021-11-10,17.2888
2021-11-11,15.36345
2021-11-12,15.36345
2021-11-13,5.10805
2021-11-14,4.08644
2021-11-15,15.71709
2021-11-16,17.72102
2021-11-17,17.76031
2021-11-18,16.1886
2021-11-19,16.66011
2021-11-20,5.22593
2021-11-21,4.40078
2021-11-22,18.07465
2021-11-23,17.68172
2021-11-24,18.58546
2021-11-25,20.03929
2021-11-26,15.20628
2021-11-27,4.59724
2021-11-28,4.47937
2021-11-29,15.24557
2021-11-30,15.99214
2021-12-01,16.07072
2021-12-02,16.85658
2021-12-03,14.42043
2021-12-04,5.54027
2021-12-05,5.85461
2021-12-06,18.46758
2021-12-07,18.03536
2021-12-08,20.90373
2021-12-09,17.99607
2021-12-10,17.76031
2021-12-11,6.52259
2021-12-12,6.32612
2021-12-13,23.02554
2021-12-14,21.29666
2021-12-15,20.74656
2021-12-16,20.0
2021-12-17,18.38899
2021-12-18,4.95088
2021-12-19,4.99017
2021-12-20,16.85658
2021-12-21,19.76424
2021-12-22,18.03536
2021-12-23,17.64243
2021-12-24,13.67387
2021-12-25,4.24361
2021-12-26,5.34381
2021-12-27,17.40667
2021-12-28,21.29666
2021-12-29,18.03536
2021-12-30,18.07465
2021-12-31,11.27701
2022-01-01,4.87229
2022-01-02,5.42239
2022-01-03,15.16699
2022-01-04,19.33202
2022-01-05,20.11787
2022-01-06,21.611
2022-01-07,18.23182
2022-01-08,6.12966
2022-01-09,6.24754
2022-01-10,20.58939
2022-01-11,24.2829
2022-01-12,22.31827
2022-01-13,22.86836
2022-01-14,24.00785
2022-01-15,11.08055
2022-01-16,10.13752
2022-01-17,48.0943
2022-01-18,50.21611
2022-01-19,42.00392
2022-01-20,53.20235
2022-01-21,47.93713
2022-01-22,16.26719
2022-01-23,13.51669
2022-01-24,54.26326
2022-01-25,51.35559
2022-01-26,45.02946
2022-01-27,34.53831
2022-01-28,24.75442
2022-01-29,7.22986
2022-01-30,6.36542
2022-01-31,6.60117
2022-02-01,6.67976
2022-02-02,7.19056
2022-02-03,28.13359
2022-02-04,25.3831
2022-02-05,8.80157
2022-02-06,7.11198
2022-02-07,27.22986
2022-02-08,28.36935
2022-02-09,27.5442
2022-02-10,30.84479
2022-02-11,24.87229
2022-02-12,7.34774
2022-02-13,6.28683
2022-02-14,25.06876
2022-02-15,29.39096
2022-02-16,28.56581
2022-02-17,26.09037
2022-02-18,26.60117
2022-02-19,8.13359
2022-02-20,8.13359
2022-02-21,29.23379
2022-02-22,27.26915
2022-02-23,27.26915
2022-02-24,27.58349
2022-02-25,24.00785
2022-02-26,8.48722
2022-02-27,6.05108
2022-02-28,20.55009
2022-03-01,8.95874
2022-03-02,23.92927
2022-03-03,23.85068
2022-03-04,20.47151
2022-03-05,6.71905
2022-03-06,5.42239
2022-03-07,19.60707
2022-03-08,20.86444
2022-03-09,6.60117
2022-03-10,22.51473
2022-03-11,21.17878
2022-03-12,7.07269
2022-03-13,5.9332
2022-03-14,19.76424
2022-03-15,22.20039
2022-03-16,24.44007
2022-03-17,21.45383
2022-03-18,19.29273
2022-03-19,6.52259
2022-03-20,4.67583
2022-03-21,19.05697
2022-03-22,20.70726
2022-03-23,22.39685
2022-03-24,21.0609
2022-03-25,18.70333
2022-03-26,4.99017
2022-03-27,4.79371
2022-03-28,18.82121
2022-03-29,20.11787
2022-03-30,18.78192
2022-03-31,17.99607
2022-04-01,14.93123
2022-04-02,4.47937
2022-04-03,4.99017
2022-04-04,18.27111
2022-04-05,19.52848
2022-04-06,19.21414
2022-04-07,18.78192
2022-04-08,17.05304
2022-04-09,5.10805
2022-04-10,4.08644
2022-04-11,16.62082
2022-04-12,18.93909
2022-04-13,21.0609
2022-04-14,19.68565
2022-04-15,21.5717
2022-04-16,5.14734
2022-04-17,5.77603
2022-04-18,18.70333
2022-04-19,21.76817
2022-04-20,23.57563
2022-04-21,22.94695
2022-04-22,20.35363
2022-04-23,6.09037
2022-04-24,6.16895
2022-04-25,22.31827
2022-04-26,21.45383
2022-04-27,22.35756
2022-04-28,22.98624
2022-04-29,18.50687
2022-04-30,7.70137
2022-05-01,17.52455
2022-05-02,59.84282
2022-05-03,51.8664
2022-05-04,40.11787
2022-05-05,16.7387
2022-05-06,30.09823
2022-05-07,14.18467
2022-05-08,17.76031
2022-05-09,46.87622
2022-05-10,46.95481
2022-05-11,41.37524
2022-05-12,38.8998
2022-05-13,33.59528
2022-05-14,12.57367
2022-05-15,11.66994
2022-05-16,35.67779
2022-05-17,37.60314
2022-05-18,35.59921
2022-05-19,38.38899
2022-05-20,33.71316
2022-05-21,15.00982
2022-05-22,14.22396
2022-05-23,37.2495
2022-05-24,35.95284
2022-05-25,36.58153
2022-05-26,37.05304
2022-05-27,31.04125
2022-05-28,13.16306
2022-05-29,12.9666
2022-05-30,39.29273
2022-05-31,44.20432
2022-06-01,11.90569
2022-06-02,25.10805
2022-06-03,19.60707
2022-06-04,6.60117
2022-06-05,4.67583
2022-06-06,6.9941
2022-06-07,22.23968
2022-06-08,22.90766
2022-06-09,21.92534
2022-06-10,20.27504
2022-06-11,7.22986
2022-06-12,6.95481
2022-06-13,22.39685
2022-06-14,21.33595
2022-06-15,23.02554
2022-06-16,22.94695
2022-06-17,20.35363
2022-06-18,5.02946
2022-06-19,5.85461
2022-06-20,21.84675
2022-06-21,22.20039
2022-06-22,23.7328
2022-06-23,22.31827
2022-06-24,21.41453
2022-06-25,5.26522
2022-06-26,5.42239
2022-06-27,21.49312
2022-06-28,22.94695
2022-06-29,23.49705
2022-06-30,20.5108
2022-07-01,16.26719
2022-07-02,6.91552
2022-07-03,5.9332
2022-07-04,23.06483
2022-07-05,22.39685
2022-07-06,20.94302
2022-07-07,21.49312
2022-07-08,19.25343
2022-07-09,5.85461
2022-07-10,4.91159
2022-07-11,21.17878
2022-07-12,21.611
2022-07-13,22.1611
2022-07-14,22.75049
2022-07-15,19.76424
2022-07-16,5.85461
2022-07-17,4.71512
2022-07-18,22.71119
2022-07-19,21.96463
2022-07-20,22.75049
2022-07-21,21.72888
2022-07-22,21.29666
2022-07-23,7.03339
2022-07-24,6.444
2022-07-25,24.3222
2022-07-26,19.9607
2022-07-27,20.07858
2022-07-28,20.90373
2022-07-29,16.77799
2022-07-30,5.8939
2022-07-31,6.16895
2022-08-01,15.55992
2022-08-02,18.70333
2022-08-03,18.03536
2022-08-04,19.56777
2022-08-05,19.92141
2022-08-06,5.8939
2022-08-07,4.51866
2022-08-08,20.62868
2022-08-09,21.21807
2022-08-10,21.53241
2022-08-11,20.15717
2022-08-12,16.97445
2022-08-13,4.67583
2022-08-14,4.75442
2022-08-15,4.36149
2022-08-16,19.80353
2022-08-17,19.76424
2022-08-18,22.20039
2022-08-19,17.17092
2022-08-20,4.833
2022-08-21,5.14734
2022-08-22,20.78585
2022-08-23,21.72888
2022-08-24,21.68958
2022-08-25,20.62868
2022-08-26,18.42829
2022-08-27,5.69744
2022-08-28,27.70137
2022-08-29,24.71512
2022-08-30,21.84675
2022-08-31,20.62868
2022-09-01,19.84282
2022-09-02,19.17485
2022-09-03,5.30451
2022-09-04,4.36149
2022-09-05,18.46758
2022-09-06,17.87819
2022-09-07,17.76031
2022-09-08,13.43811
2022-09-09,4.04715
2022-09-10,3.10412
2022-09-11,2.75049
2022-09-12,4.12573
2022-09-13,20.11787
2022-09-14,21.25736
2022-09-15,24.87229
2022-09-16,20.90373
2022-09-17,6.16895
2022-09-18,5.69744
2022-09-19,23.41846
2022-09-20,24.63654
2022-09-21,24.87229
2022-09-22,24.59724
2022-09-23,19.72495
2022-09-24,6.32612
2022-09-25,8.88015
2022-09-26,23.37917
2022-09-27,23.53634
2022-09-28,24.16502
2022-09-29,24.833
2022-09-30,22.00392
2022-10-01,6.05108
2022-10-02,5.3831
2022-10-03,6.24754
2022-10-04,20.03929
2022-10-05,22.35756
2022-10-06,23.57563
2022-10-07,20.86444
2022-10-08,6.95481
2022-10-09,7.07269
2022-10-10,7.19056
2022-10-11,24.04715
2022-10-12,24.91159
2022-10-13,26.56188
2022-10-14,22.47544
2022-10-15,6.444
2022-10-16,5.57956
2022-10-17,24.00785
2022-10-18,26.56188
2022-10-19,25.10805
2022-10-20,24.833
2022-10-21,21.41453
2022-10-22,8.40864
2022-10-23,5.81532
2022-10-24,31.00196
2022-10-25,27.62278
2022-10-26,29.62671
2022-10-27,27.97642
2022-10-28,24.40078
2022-10-29,6.75834
2022-10-30,5.77603
2022-10-31,23.18271
2022-11-01,23.65422
2022-11-02,27.30844
2022-11-03,25.46168
2022-11-04,24.08644
2022-11-05,8.48722
2022-11-06,6.71905
2022-11-07,24.833
2022-11-08,30.68762
2022-11-09,27.5442
2022-11-10,33.71316
2022-11-11,32.33791
2022-11-12,9.19449
2022-11-13,7.85854
2022-11-14,28.21218
2022-11-15,29.74459
2022-11-16,29.54813
2022-11-17,29.07662
2022-11-18,26.36542
2022-11-19,8.99803
2022-11-20,8.76227
2022-11-21,29.27308
2022-11-22,31.59135
2022-11-23,28.01571
2022-11-24,27.15127
2022-11-25,24.833
2022-11-26,7.93713
2022-11-27,6.28683
2022-11-28,23.88998
2022-11-29,27.62278
2022-11-30,25.77603
2022-12-01,28.88015
2022-12-02,25.69744
2022-12-03,7.97642
2022-12-04,8.52652
2022-12-05,25.06876
2022-12-06,26.36542
2022-12-07,28.76227
2022-12-08,31.70923
2022-12-09,26.05108
2022-12-10,8.56581
2022-12-11,9.66601
2022-12-12,28.01571
2022-12-13,34.34184
2022-12-14,31.23772
2022-12-15,28.17288
2022-12-16,24.91159
2022-12-17,9.07662
2022-12-18,10.29469
2022-12-19,26.05108
2022-12-20,28.99803
2022-12-21,28.17288
2022-12-22,29.43025
2022-12-23,20.31434
2022-12-24,7.58349
2022-12-25,7.93713
2022-12-26,28.48722
2022-12-27,35.67779
2022-12-28,32.73084
2022-12-29,28.6444
2022-12-30,21.0609
2022-12-31,9.7053
2023-01-01,5.73673
2023-01-02,24.95088
2023-01-03,28.91944
2023-01-04,32.37721
2023-01-05,59.52848
2023-01-06,32.37721
2023-01-07,12.33791
2023-01-08,9.90176
2023-01-09,35.28487
2023-01-10,36.85658
2023-01-11,36.69941
2023-01-12,38.78192
2023-01-13,36.38506
2023-01-14,13.20235
2023-01-15,18.15324
2023-01-16,68.52652
2023-01-17,80.47151
2023-01-18,91.3163
2023-01-19,81.41453
2023-01-20,60.15717
2023-01-21,17.83889
2023-01-22,13.67387
2023-01-23,15.24557
2023-01-24,21.33595
2023-01-25,94.65618
2023-01-26,96.14931
2023-01-27,80.94302
2023-01-28,23.61493
2023-01-29,19.13555
2023-01-30,79.13555
2023-01-31,76.50294
2023-02-01,67.22986
2023-02-02,65.65815
2023-02-03,60.0
2023-02-04,17.13163
2023-02-05,17.44597
2023-02-06,60.70726
2023-02-07,67.19056
2023-02-08,66.444
2023-02-09,61.45383
2023-02-10,56.26719
2023-02-11,18.93909
2023-02-12,14.30255
2023-02-13,58.82121
2023-02-14,61.80746
2023-02-15,61.41453
2023-02-16,60.47151
2023-02-17,52.37721
2023-02-18,16.22789
2023-02-19,12.9666
2023-02-20,55.59921
2023-02-21,58.74263
2023-02-22,61.41453
2023-02-23,50.96267
2023-02-24,48.48722
2023-02-25,16.26719
2023-02-26,12.57367
2023-02-27,48.055
2023-02-28,49.66601
2023-03-01,18.97838
2023-03-02,42.51473
2023-03-03,42.43614
2023-03-04,14.65618
2023-03-05,12.14145
2023-03-06,40.98231
2023-03-07,45.34381
2023-03-08,47.42632
2023-03-09,45.46168
2023-03-10,48.76227
2023-03-11,14.97053
2023-03-12,12.14145
2023-03-13,42.98624
2023-03-14,48.99803
2023-03-15,48.0943
2023-03-16,46.91552
2023-03-17,39.56777
2023-03-18,13.90962
2023-03-19,11.39489
2023-03-20,42.63261
2023-03-21,44.16502
2023-03-22,43.18271
2023-03-23,44.95088
2023-03-24,38.46758
2023-03-25,12.65225
2023-03-26,10.2554
2023-03-27,38.11394
2023-03-28,42.90766
2023-03-29,42.43614
2023-03-30,36.50294
2023-03-31,30.17681
2023-04-01,11.8664
2023-04-02,10.01964
2023-04-03,32.65225
2023-04-04,36.93516
2023-04-05,39.17485
2023-04-06,37.87819
2023-04-07,32.49508
2023-04-08,13.12377
2023-04-09,9.62671
2023-04-10,34.49901
2023-04-11,36.42436
2023-04-12,34.42043
2023-04-13,40.19646
2023-04-14,30.53045
2023-04-15,12.02357
2023-04-16,14.38113
2023-04-17,34.65618
2023-04-18,35.71709
2023-04-19,38.66404
2023-04-20,37.32809
2023-04-21,31.43418
2023-04-22,12.57367
2023-04-23,9.86247
2023-04-24,37.05304
2023-04-25,44.44007
2023-04-26,38.54616
2023-04-27,37.95677
2023-04-28,31.27701
2023-04-29,13.67387
2023-04-30,13.00589
2023-05-01,54.53831
2023-05-02,88.56581
2023-05-03,77.91748
2023-05-04,73.24165
2023-05-05,26.12966
2023-05-06,22.82907
2023-05-07,22.1611
2023-05-08,68.88015
2023-05-09,70.05893
2023-05-10,69.19449
2023-05-11,56.54223
2023-05-12,52.14145
2023-05-13,17.72102
2023-05-14,18.3497
2023-05-15,58.70333
2023-05-16,56.69941
2023-05-17,57.60314
2023-05-18,52.73084
2023-05-19,46.09037
2023-05-20,20.74656
2023-05-21,16.58153
2023-05-22,57.91748
2023-05-23,62.43614
2023-05-24,58.15324
2023-05-25,60.15717
2023-05-26,47.11198
2023-05-27,17.21021
2023-05-28,14.06679
2023-05-29,22.00392
2023-05-30,65.54027
