date,홍콩증시
2020-11-08,0.3148
2020-11-09,4.31727
2020-11-10,4.30041
2020-11-11,4.75574
2020-11-12,4.01933
2020-11-13,3.78323
2020-11-14,0.25858
2020-11-15,0.30355
2020-11-16,4.31165
2020-11-17,4.33976
2020-11-18,3.74388
2020-11-19,3.8788
2020-11-20,3.50778
2020-11-21,0.2642
2020-11-22,0.36539
2020-11-23,4.30603
2020-11-24,4.03058
2020-11-25,4.31727
2020-11-26,3.9856
2020-11-27,3.99123
2020-11-28,0.53403
2020-11-29,0.45533
2020-11-30,4.77823
2020-12-01,3.73264
2020-12-02,4.33976
2020-12-03,4.14863
2020-12-04,3.55275
2020-12-05,0.59025
2020-12-06,0.32042
2020-12-07,4.40159
2020-12-08,3.564
2020-12-09,3.74388
2020-12-10,3.74388
2020-12-11,3.26044
2020-12-12,0.48344
2020-12-13,0.32604
2020-12-14,4.14863
2020-12-15,3.26606
2020-12-16,3.8001
2020-12-17,3.89566
2020-12-18,3.36162
2020-12-19,0.4722
2020-12-20,0.30917
2020-12-21,3.83382
2020-12-22,3.90128
2020-12-23,3.62583
2020-12-24,4.75574
2020-12-25,1.04558
2020-12-26,0.38788
2020-12-27,0.41598
2020-12-28,4.77823
2020-12-29,3.94625
2020-12-30,4.40159
2020-12-31,4.71639
2021-01-01,0.6577
2021-01-02,0.5003
2021-01-03,0.35977
2021-01-04,4.77823
2021-01-05,4.62083
2021-01-06,5.0593
2021-01-07,5.22232
2021-01-08,5.39097
2021-01-09,0.73641
2021-01-10,0.579
2021-01-11,6.20046
2021-01-12,5.64393
2021-01-13,5.39659
2021-01-14,5.35162
2021-01-15,5.41907
2021-01-16,0.84321
2021-01-17,0.53965
2021-01-18,5.3741
2021-01-19,7.2067
2021-01-20,6.17235
2021-01-21,6.48153
2021-01-22,6.61644
2021-01-23,1.28169
2021-01-24,0.66895
2021-01-25,6.75136
2021-01-26,7.39783
2021-01-27,6.97059
2021-01-28,7.29102
2021-01-29,7.87003
2021-01-30,0.93878
2021-01-31,0.82635
2021-02-01,6.98184
2021-02-02,6.77384
2021-02-03,5.62145
2021-02-04,7.13362
2021-02-05,5.63831
2021-02-06,0.8657
2021-02-07,0.75327
2021-02-08,5.40783
2021-02-09,5.08179
2021-02-10,5.31789
2021-02-11,4.89628
2021-02-12,1.97875
2021-02-13,0.83197
2021-02-14,0.79262
2021-02-15,4.60396
2021-02-16,6.4478
2021-02-17,7.2348
2021-02-18,8.26353
2021-02-19,6.28478
2021-02-20,0.83197
2021-02-21,0.59025
2021-02-22,6.98746
2021-02-23,6.72325
2021-02-24,15.63887
2021-02-25,13.4184
2021-02-26,8.97745
2021-02-27,1.21985
2021-02-28,0.84883
2021-03-01,10.34909
2021-03-02,10.22542
2021-03-03,7.65079
2021-03-04,9.14048
2021-03-05,8.71324
2021-03-06,0.88256
2021-03-07,0.44971
2021-03-08,11.42278
2021-03-09,10.50087
2021-03-10,10.03429
2021-03-11,6.62206
2021-03-12,9.0955
2021-03-13,1.20861
2021-03-14,0.78138
2021-03-15,6.81319
2021-03-16,5.56523
2021-03-17,5.5315
2021-03-18,5.02557
2021-03-19,4.39597
2021-03-20,0.50593
2021-03-21,0.37101
2021-03-22,5.18297
2021-03-23,6.36348
2021-03-24,6.74012
2021-03-25,5.90252
2021-03-26,4.87941
2021-03-27,0.5509
2021-03-28,0.43285
2021-03-29,5.48653
2021-03-30,4.47467
2021-03-31,4.39035
2021-04-01,4.71639
2021-04-02,7.97683
2021-04-03,0.59025
2021-04-04,0.5509
2021-04-05,5.22794
2021-04-06,4.62083
2021-04-07,5.2673
2021-04-08,3.97998
2021-04-09,3.97436
2021-04-10,0.4722
2021-04-11,0.40474
2021-04-12,4.49153
2021-04-13,4.13176
2021-04-14,3.65394
2021-04-15,3.60335
2021-04-16,3.68767
2021-04-17,0.52279
2021-04-18,0.25296
2021-04-19,3.564
2021-04-20,3.53027
2021-04-21,3.68205
2021-04-22,3.47967
2021-04-23,3.18174
2021-04-24,0.39912
2021-04-25,0.15177
2021-04-26,3.60335
2021-04-27,3.18736
2021-04-28,3.40659
2021-04-29,3.15363
2021-04-30,3.44594
2021-05-01,0.33728
2021-05-02,0.35415
2021-05-03,4.28354
2021-05-04,3.00747
2021-05-05,3.9069
2021-05-06,3.2773
2021-05-07,2.93439
2021-05-08,0.30355
2021-05-09,0.23047
2021-05-10,3.64832
2021-05-11,4.10928
2021-05-12,5.52026
2021-05-13,4.97498
2021-05-14,3.36724
2021-05-15,0.38225
2021-05-16,0.3148
2021-05-17,4.38473
2021-05-18,3.66518
2021-05-19,3.6427
2021-05-20,3.68205
2021-05-21,4.13176
2021-05-22,0.3429
2021-05-23,0.27545
2021-05-24,3.87318
2021-05-25,3.57524
2021-05-26,3.73826
2021-05-27,3.73264
2021-05-28,3.85069
2021-05-29,0.43285
2021-05-30,0.2642
2021-05-31,3.51902
2021-06-01,3.86755
2021-06-02,3.6427
2021-06-03,3.50778
2021-06-04,3.18736
2021-06-05,0.44971
2021-06-06,0.25858
2021-06-07,3.2773
2021-06-08,2.97936
2021-06-09,2.76013
2021-06-10,2.95688
2021-06-11,3.5134
2021-06-12,0.25858
2021-06-13,0.23047
2021-06-14,3.74388
2021-06-15,3.02434
2021-06-16,2.86694
2021-06-17,2.569
2021-06-18,2.72078
2021-06-19,0.36539
2021-06-20,0.21361
2021-06-21,2.82759
2021-06-22,2.82196
2021-06-23,2.95126
2021-06-24,2.56338
2021-06-25,3.0412
2021-06-26,0.3935
2021-06-27,0.30917
2021-06-28,16.33031
2021-06-29,2.77699
2021-06-30,3.02434
2021-07-01,3.90128
2021-07-02,4.73888
2021-07-03,0.68581
2021-07-04,0.3935
2021-07-05,4.66018
2021-07-06,4.17111
2021-07-07,3.99685
2021-07-08,10.28725
2021-07-09,5.46405
2021-07-10,0.78138
2021-07-11,0.58463
2021-07-12,3.77761
2021-07-13,3.81696
2021-07-14,3.41222
2021-07-15,3.37849
2021-07-16,3.14239
2021-07-17,0.39912
2021-07-18,0.27545
2021-07-19,3.71015
2021-07-20,3.48529
2021-07-21,3.57524
2021-07-22,3.01309
2021-07-23,3.9856
2021-07-24,0.78138
2021-07-25,0.29231
2021-07-26,16.53268
2021-07-27,29.40581
2021-07-28,23.13227
2021-07-29,11.9512
2021-07-30,12.22103
2021-07-31,1.98999
2021-08-01,1.14677
2021-08-02,7.35285
2021-08-03,8.43217
2021-08-04,6.66141
2021-08-05,6.27916
2021-08-06,5.05368
2021-08-07,0.72516
2021-08-08,0.59587
2021-08-09,4.97498
2021-08-10,6.00371
2021-08-11,4.92439
2021-08-12,4.55337
2021-08-13,5.46967
2021-08-14,0.77576
2021-08-15,0.66895
2021-08-16,7.36972
2021-08-17,7.89251
2021-08-18,5.03682
2021-08-19,7.72387
2021-08-20,8.66827
2021-08-21,1.16364
2021-08-22,0.83759
2021-08-23,6.03743
2021-08-24,6.50964
2021-08-25,6.53774
2021-08-26,6.42531
2021-08-27,5.69453
2021-08-28,0.86008
2021-08-29,0.55652
2021-08-30,5.43032
2021-08-31,7.07178
2021-09-01,5.63269
2021-09-02,5.5034
2021-09-03,4.54775
2021-09-04,0.60711
2021-09-05,0.51155
2021-09-06,4.9019
2021-09-07,5.39097
2021-09-08,4.77823
2021-09-09,6.14986
2021-09-10,4.30603
2021-09-11,0.55652
2021-09-12,0.39912
2021-09-13,5.96435
2021-09-14,5.70015
2021-09-15,6.34099
2021-09-16,9.12923
2021-09-17,7.14486
2021-09-18,1.28169
2021-09-19,1.07369
2021-09-20,69.44178
2021-09-21,100.0
2021-09-22,52.24576
2021-09-23,25.1335
2021-09-24,18.43836
2021-09-25,2.83321
2021-09-26,1.43347
2021-09-27,12.07487
2021-09-28,13.15981
2021-09-29,13.83439
2021-09-30,8.67389
2021-10-01,7.64517
2021-10-02,1.07369
2021-10-03,0.77013
2021-10-04,61.32441
2021-10-05,29.29338
2021-10-06,24.99297
2021-10-07,13.62639
2021-10-08,13.0249
2021-10-09,1.51779
2021-10-10,1.09056
2021-10-11,20.24846
2021-10-12,12.5021
2021-10-13,19.95053
2021-10-14,17.88183
2021-10-15,9.71948
2021-10-16,1.18612
2021-10-17,0.85446
2021-10-18,8.21856
2021-10-19,7.128
2021-10-20,8.04429
2021-10-21,7.29664
2021-10-22,7.06616
2021-10-23,1.07931
2021-10-24,0.51717
2021-10-25,6.38034
2021-10-26,6.6052
2021-10-27,8.28039
2021-10-28,5.88565
2021-10-29,6.43656
2021-10-30,0.92753
2021-10-31,0.75889
2021-11-01,6.69514
2021-11-02,6.83568
2021-11-03,6.62206
2021-11-04,5.21108
2021-11-05,5.7395
2021-11-06,1.13553
2021-11-07,0.68581
2021-11-08,6.23981
2021-11-09,5.8969
2021-11-10,6.38596
2021-11-11,6.01495
2021-11-12,5.09865
2021-11-13,0.78138
2021-11-14,0.62398
2021-11-15,5.36848
2021-11-16,5.346
2021-11-17,4.93563
2021-11-18,5.73388
2021-11-19,5.98684
2021-11-20,0.74203
2021-11-21,0.55652
2021-11-22,4.90752
2021-11-23,5.37972
2021-11-24,4.78947
2021-11-25,4.30603
2021-11-26,7.09427
2021-11-27,1.35476
2021-11-28,0.69143
2021-11-29,7.1561
2021-11-30,10.59643
2021-12-01,6.36348
2021-12-02,5.5034
2021-12-03,6.39721
2021-12-04,1.32104
2021-12-05,1.00623
2021-12-06,9.4103
2021-12-07,7.58895
2021-12-08,6.80195
2021-12-09,5.44156
2021-12-10,5.17173
2021-12-11,0.83759
2021-12-12,0.64084
2021-12-13,5.80133
2021-12-14,5.41907
2021-12-15,5.77885
2021-12-16,6.61082
2021-12-17,5.81258
2021-12-18,1.38287
2021-12-19,0.84321
2021-12-20,7.09989
2021-12-21,6.08803
2021-12-22,5.31789
2021-12-23,5.09303
2021-12-24,5.81258
2021-12-25,1.02872
2021-12-26,0.787
2021-12-27,6.05992
2021-12-28,5.47529
2021-12-29,5.46967
2021-12-30,5.48653
2021-12-31,6.14424
2022-01-01,1.30979
2022-01-02,0.90505
2022-01-03,6.30726
2022-01-04,6.32413
2022-01-05,7.40907
2022-01-06,6.77947
2022-01-07,6.11613
2022-01-08,1.43909
2022-01-09,0.97813
2022-01-10,6.65579
2022-01-11,5.99808
2022-01-12,6.54336
2022-01-13,5.77885
2022-01-14,5.20546
2022-01-15,0.69143
2022-01-16,0.49468
2022-01-17,5.31227
2022-01-18,5.74512
2022-01-19,5.2673
2022-01-20,8.34223
2022-01-21,7.21232
2022-01-22,1.23671
2022-01-23,0.83197
2022-01-24,7.42031
2022-01-25,7.08302
2022-01-26,5.925
2022-01-27,7.30226
2022-01-28,6.16673
2022-01-29,1.27044
2022-01-30,0.69705
2022-01-31,4.71639
2022-02-01,3.7495
2022-02-02,3.1986
2022-02-03,5.10989
2022-02-04,6.2904
2022-02-05,1.24234
2022-02-06,0.72516
2022-02-07,5.43594
2022-02-08,5.58772
2022-02-09,5.32913
2022-02-10,5.02557
2022-02-11,4.89628
2022-02-12,0.80948
2022-02-13,0.50593
2022-02-14,4.72201
2022-02-15,4.69391
2022-02-16,4.57586
2022-02-17,5.00309
2022-02-18,5.33475
2022-02-19,0.88256
2022-02-20,0.59587
2022-02-21,4.85131
2022-02-22,5.03119
2022-02-23,4.82882
2022-02-24,6.09927
2022-02-25,5.25605
2022-02-26,0.96688
2022-02-27,0.48344
2022-02-28,4.94125
2022-03-01,4.40721
2022-03-02,4.95249
2022-03-03,5.59896
2022-03-04,6.76822
2022-03-05,1.14677
2022-03-06,0.65208
2022-03-07,6.26229
2022-03-08,5.68328
2022-03-09,8.09489
2022-03-10,5.89128
2022-03-11,13.76131
2022-03-12,2.95688
2022-03-13,1.60211
2022-03-14,30.36708
2022-03-15,36.7418
2022-03-16,32.45263
2022-03-17,19.01174
2022-03-18,13.3397
2022-03-19,3.03558
2022-03-20,2.05745
2022-03-21,11.479
2022-03-22,10.5346
2022-03-23,9.57333
2022-03-24,8.46028
2022-03-25,11.31036
2022-03-26,2.63646
2022-03-27,1.62459
2022-03-28,9.58457
2022-03-29,8.66265
2022-03-30,8.71324
2022-03-31,7.49901
2022-04-01,7.64517
2022-04-02,1.27606
2022-04-03,0.88256
2022-04-04,8.08364
2022-04-05,10.52897
2022-04-06,7.29102
2022-04-07,6.62769
2022-04-08,6.33537
2022-04-09,1.23671
2022-04-10,0.75327
2022-04-11,8.65141
2022-04-12,7.47653
2022-04-13,6.96497
2022-04-14,6.59396
2022-04-15,5.86879
2022-04-16,0.96126
2022-04-17,0.69143
2022-04-18,6.32413
2022-04-19,9.18545
2022-04-20,6.41969
2022-04-21,8.96059
2022-04-22,6.48715
2022-04-23,1.07369
2022-04-24,0.86008
2022-04-25,8.34223
2022-04-26,7.42031
2022-04-27,7.36972
2022-04-28,6.61082
2022-04-29,10.72572
2022-04-30,1.8101
2022-05-01,0.87694
2022-05-02,7.1561
2022-05-03,7.03243
2022-05-04,6.87503
2022-05-05,7.17859
2022-05-06,7.29102
2022-05-07,1.15239
2022-05-08,0.68581
2022-05-09,7.11113
2022-05-10,6.48715
2022-05-11,6.90314
2022-05-12,6.56585
2022-05-13,6.36348
2022-05-14,1.1018
2022-05-15,0.73078
2022-05-16,6.66704
2022-05-17,6.3691
2022-05-18,6.80195
2022-05-19,6.34099
2022-05-20,5.8969
2022-05-21,0.97813
2022-05-22,0.68019
2022-05-23,6.25105
2022-05-24,6.2117
2022-05-25,5.64393
2022-05-26,5.84068
2022-05-27,6.02057
2022-05-28,0.99499
2022-05-29,0.65208
2022-05-30,6.53774
2022-05-31,6.35786
2022-06-01,6.22294
2022-06-02,5.43032
2022-06-03,5.43032
2022-06-04,0.81511
2022-06-05,0.52279
2022-06-06,6.97622
2022-06-07,7.31912
2022-06-08,7.37534
2022-06-09,7.26291
2022-06-10,6.20608
2022-06-11,1.17488
2022-06-12,0.65208
2022-06-13,7.2854
2022-06-14,6.94811
2022-06-15,7.47653
2022-06-16,5.91376
2022-06-17,6.53212
2022-06-18,1.01186
2022-06-19,0.64646
2022-06-20,8.02743
2022-06-21,6.63331
2022-06-22,7.79133
2022-06-23,7.19545
2022-06-24,3.36162
2022-06-25,1.29855
2022-06-26,0.8657
2022-06-27,7.52712
2022-06-28,7.2854
2022-06-29,6.30726
2022-06-30,6.34099
2022-07-01,5.65518
2022-07-02,0.9444
2022-07-03,0.66895
2022-07-04,6.15548
2022-07-05,4.98622
2022-07-06,6.20608
2022-07-07,5.64955
2022-07-08,4.98622
2022-07-09,0.79824
2022-07-10,0.59025
2022-07-11,9.11237
2022-07-12,6.09927
2022-07-13,5.5315
2022-07-14,5.7676
2022-07-15,6.2904
2022-07-16,1.00623
2022-07-17,0.56214
2022-07-18,6.16673
2022-07-19,5.47529
2022-07-20,5.19422
2022-07-21,5.48653
2022-07-22,4.0362
2022-07-23,0.82635
2022-07-24,0.52841
2022-07-25,4.99747
2022-07-26,4.95812
2022-07-27,4.78947
2022-07-28,5.7676
2022-07-29,11.80504
2022-07-30,1.90005
2022-07-31,0.88256
2022-08-01,6.89189
2022-08-02,9.64641
2022-08-03,6.68952
2022-08-04,6.45904
2022-08-05,5.86317
2022-08-06,0.91067
2022-08-07,0.70268
2022-08-08,5.8182
2022-08-09,5.04244
2022-08-10,7.29102
2022-08-11,6.50964
2022-08-12,5.52026
2022-08-13,0.95002
2022-08-14,0.56776
2022-08-15,5.54275
2022-08-16,6.98746
2022-08-17,5.86879
2022-08-18,5.25043
2022-08-19,5.31789
2022-08-20,0.82635
2022-08-21,0.69143
2022-08-22,5.2673
2022-08-23,4.99184
2022-08-24,5.91938
2022-08-25,17.04424
2022-08-26,7.26853
2022-08-27,1.12991
2022-08-28,0.69705
2022-08-29,6.18921
2022-08-30,6.24543
2022-08-31,5.6889
2022-09-01,3.40659
2022-09-02,4.7445
2022-09-03,0.58463
2022-09-04,0.45533
2022-09-05,5.49777
2022-09-06,4.57586
2022-09-07,5.10427
2022-09-08,5.16049
2022-09-09,4.60396
2022-09-10,1.03996
2022-09-11,0.68019
2022-09-12,3.2773
2022-09-13,4.69953
2022-09-14,5.63269
2022-09-15,4.70515
2022-09-16,4.6658
2022-09-17,0.71954
2022-09-18,0.54528
2022-09-19,4.9806
2022-09-20,4.26106
2022-09-21,4.75012
2022-09-22,5.49215
2022-09-23,5.54275
2022-09-24,1.34914
2022-09-25,0.77013
2022-09-26,4.13176
2022-09-27,6.2904
2022-09-28,6.57147
2022-09-29,6.54336
2022-09-30,6.40845
2022-10-01,1.02872
2022-10-02,0.77576
2022-10-03,7.73511
2022-10-04,6.09927
2022-10-05,11.02366
2022-10-06,4.14863
2022-10-07,2.8838
2022-10-08,1.00623
2022-10-09,0.64084
2022-10-10,8.53336
2022-10-11,6.22294
2022-10-12,8.60082
2022-10-13,6.03743
2022-10-14,7.95435
2022-10-15,1.69767
2022-10-16,1.06807
2022-10-17,8.29726
2022-10-18,7.50463
2022-10-19,8.35347
2022-10-20,8.86502
2022-10-21,6.61082
2022-10-22,1.11304
2022-10-23,0.77013
2022-10-24,52.65051
2022-10-25,26.45455
2022-10-26,12.35595
2022-10-27,10.03429
2022-10-28,13.03614
2022-10-29,2.77137
2022-10-30,1.64708
2022-10-31,9.95559
2022-11-01,12.49648
2022-11-02,13.35656
2022-11-03,9.56771
2022-11-04,19.08482
2022-11-05,3.18174
2022-11-06,1.90567
2022-11-07,14.74506
2022-11-08,8.80319
2022-11-09,8.50525
2022-11-10,6.75136
2022-11-11,10.91123
2022-11-12,2.05182
2022-11-13,1.23671
2022-11-14,9.12923
2022-11-15,10.63578
2022-11-16,8.8313
2022-11-17,7.128
2022-11-18,7.5496
2022-11-19,1.12991
2022-11-20,0.71954
2022-11-21,7.06616
2022-11-22,5.93625
2022-11-23,5.99246
2022-11-24,5.75636
2022-11-25,3.52465
2022-11-26,0.98375
2022-11-27,0.66333
2022-11-28,6.35224
2022-11-29,10.57957
2022-11-30,9.02805
2022-12-01,5.138
2022-12-02,7.06616
2022-12-03,1.19736
2022-12-04,0.66895
2022-12-05,8.76946
2022-12-06,5.03682
2022-12-07,9.83191
2022-12-08,5.52588
2022-12-09,6.25667
2022-12-10,1.20861
2022-12-11,0.82635
2022-12-12,6.65579
2022-12-13,6.81319
2022-12-14,6.93687
2022-12-15,6.04306
2022-12-16,5.76198
2022-12-17,0.69705
2022-12-18,0.56776
2022-12-19,5.38535
2022-12-20,5.57085
2022-12-21,5.2167
2022-12-22,5.00309
2022-12-23,5.52026
2022-12-24,0.69143
2022-12-25,0.48906
2022-12-26,5.96998
2022-12-27,4.62083
2022-12-28,6.49839
2022-12-29,4.76699
2022-12-30,4.31727
2022-12-31,0.71954
2023-01-01,0.48906
2023-01-02,3.7495
2023-01-03,6.22856
2023-01-04,7.6789
2023-01-05,7.3922
2023-01-06,5.4528
2023-01-07,1.03434
2023-01-08,0.82635
2023-01-09,7.13362
2023-01-10,6.42531
2023-01-11,6.08803
2023-01-12,6.61644
2023-01-13,6.04868
2023-01-14,1.02872
2023-01-15,0.82073
2023-01-16,7.19545
2023-01-17,4.53651
2023-01-18,5.25605
2023-01-19,5.23919
2023-01-20,5.51464
2023-01-21,1.14115
2023-01-22,0.71392
2023-01-23,1.9675
2023-01-24,2.1755
2023-01-25,4.29478
2023-01-26,4.93001
2023-01-27,6.67266
2023-01-28,1.12991
2023-01-29,0.787
2023-01-30,9.83191
2023-01-31,6.22856
2023-02-01,6.07678
2023-02-02,6.44218
2023-02-03,5.98122
2023-02-04,0.88818
2023-02-05,0.61835
2023-02-06,4.85131
2023-02-07,5.10989
2023-02-08,5.04244
2023-02-09,4.61521
2023-02-10,5.36286
2023-02-11,0.68581
2023-02-12,0.49468
2023-02-13,4.63769
2023-02-14,4.33976
2023-02-15,4.45218
2023-02-16,3.76637
2023-02-17,4.13738
2023-02-18,0.74765
2023-02-19,0.4722
2023-02-20,4.87941
2023-02-21,6.11051
2023-02-22,4.70515
2023-02-23,4.09803
2023-02-24,3.33914
2023-02-25,0.98937
2023-02-26,0.62398
2023-02-27,4.13176
2023-02-28,2.99061
2023-03-01,12.08049
2023-03-02,5.6608
2023-03-03,4.59272
2023-03-04,0.75327
2023-03-05,0.64084
2023-03-06,5.2167
2023-03-07,5.2954
2023-03-08,4.44656
2023-03-09,4.10365
2023-03-10,4.62645
2023-03-11,0.53965
2023-03-12,0.58463
2023-03-13,4.91314
2023-03-14,4.94687
2023-03-15,4.03058
2023-03-16,3.8001
2023-03-17,3.87318
2023-03-18,0.52841
2023-03-19,0.38225
2023-03-20,4.53651
2023-03-21,3.99123
2023-03-22,4.04182
2023-03-23,4.98622
2023-03-24,4.15425
2023-03-25,0.64084
2023-03-26,0.42723
2023-03-27,4.4297
2023-03-28,3.9575
2023-03-29,5.2673
2023-03-30,4.77261
2023-03-31,4.32289
2023-04-01,0.84321
2023-04-02,0.6296
2023-04-03,4.65456
2023-04-04,4.49153
2023-04-05,4.351
2023-04-06,4.1936
2023-04-07,3.71577
2023-04-08,0.52279
2023-04-09,0.579
2023-04-10,4.1936
2023-04-11,4.62645
2023-04-12,4.15425
2023-04-13,4.12052
2023-04-14,3.90128
2023-04-15,0.60711
2023-04-16,0.37663
2023-04-17,4.46343
2023-04-18,4.19922
2023-04-19,4.04744
2023-04-20,3.63145
2023-04-21,3.61459
2023-04-22,0.5003
2023-04-23,0.5003
2023-04-24,3.64832
2023-04-25,4.55899
2023-04-26,3.6427
2023-04-27,3.28854
2023-04-28,3.28292
2023-04-29,0.58463
2023-04-30,0.48344
2023-05-01,2.1755
2023-05-02,4.1149
2023-05-03,4.17111
2023-05-04,3.53027
2023-05-05,2.82196
2023-05-06,0.68581
2023-05-07,0.42723
2023-05-08,3.69891
2023-05-09,5.39097
2023-05-10,3.47967
2023-05-11,3.41784
2023-05-12,3.39535
2023-05-13,0.58463
2023-05-14,0.41598
2023-05-15,3.82258
2023-05-16,3.94063
2023-05-17,4.33976
2023-05-18,3.78323
2023-05-19,5.16049
2023-05-20,0.66895
2023-05-21,0.61273
2023-05-22,4.17673
2023-05-23,4.23295
2023-05-24,4.31727
2023-05-25,6.06554
2023-05-26,4.26668
2023-05-27,0.75889
2023-05-28,0.52279
2023-05-29,6.67266
