date,주식계좌개설
2021-04-11,14.72602
2021-04-12,24.54011
2021-04-13,27.91585
2021-04-14,27.93542
2021-04-15,31.92759
2021-04-16,27.27005
2021-04-17,16.70254
2021-04-18,15.53816
2021-04-19,23.00391
2021-04-20,22.67123
2021-04-21,24.51076
2021-04-22,22.45596
2021-04-23,20.2544
2021-04-24,13.20939
2021-04-25,14.68688
2021-04-26,24.70645
2021-04-27,29.78473
2021-04-28,27.2407
2021-04-29,19.15851
2021-04-30,15.44031
2021-05-01,10.42074
2021-05-02,11.56555
2021-05-03,16.99608
2021-05-04,13.82583
2021-05-05,13.62035
2021-05-06,15.36203
2021-05-07,14.50097
2021-05-08,10.10763
2021-05-09,10.78277
2021-05-10,17.9452
2021-05-11,17.045
2021-05-12,22.35812
2021-05-13,23.27788
2021-05-14,16.96673
2021-05-15,9.02152
2021-05-16,11.14481
2021-05-17,14.40313
2021-05-18,12.51467
2021-05-19,11.38943
2021-05-20,14.8043
2021-05-21,12.48532
2021-05-22,8.57142
2021-05-23,7.99412
2021-05-24,12.80821
2021-05-25,12.66144
2021-05-26,12.33855
2021-05-27,12.13307
2021-05-28,12.65166
2021-05-29,7.3679
2021-05-30,7.53424
2021-05-31,12.90606
2021-06-01,12.00587
2021-06-02,12.32876
2021-06-03,14.10958
2021-06-04,11.35029
2021-06-05,6.38943
2021-06-06,7.6223
2021-06-07,14.88258
2021-06-08,11.9863
2021-06-09,11.43835
2021-06-10,10.81213
2021-06-11,10.11741
2021-06-12,5.87084
2021-06-13,6.35029
2021-06-14,10.17612
2021-06-15,11.39921
2021-06-16,11.26223
2021-06-17,11.16438
2021-06-18,12.38747
2021-06-19,6.81996
2021-06-20,7.71037
2021-06-21,11.94716
2021-06-22,11.77103
2021-06-23,14.84344
2021-06-24,15.35225
2021-06-25,11.14481
2021-06-26,7.43639
2021-06-27,7.16242
2021-06-28,11.37964
2021-06-29,10.90019
2021-06-30,10.89041
2021-07-01,10.49902
2021-07-02,9.17808
2021-07-03,6.37964
2021-07-04,6.9178
2021-07-05,11.52641
2021-07-06,10.90998
2021-07-07,10.73385
2021-07-08,11.05675
2021-07-09,10.57729
2021-07-10,6.0861
2021-07-11,6.80039
2021-07-12,9.44227
2021-07-13,9.29549
2021-07-14,10.61643
2021-07-15,9.8043
2021-07-16,7.93542
2021-07-17,4.97064
2021-07-18,5.57729
2021-07-19,10.21526
2021-07-20,9.73581
2021-07-21,11.07632
2021-07-22,11.61448
2021-07-23,9.99021
2021-07-24,6.76125
2021-07-25,7.93542
2021-07-26,12.22113
2021-07-27,9.98043
2021-07-28,8.67906
2021-07-29,9.31506
2021-07-30,8.63013
2021-07-31,5.17612
2021-08-01,5.59686
2021-08-02,8.30724
2021-08-03,9.79452
2021-08-04,9.44227
2021-08-05,9.19765
2021-08-06,13.02348
2021-08-07,7.47553
2021-08-08,8.65949
2021-08-09,18.04305
2021-08-10,16.20352
2021-08-11,15.85127
2021-08-12,16.2818
2021-08-13,19.61839
2021-08-14,9.81409
2021-08-15,8.43444
2021-08-16,10.64579
2021-08-17,17.42661
2021-08-18,17.80821
2021-08-19,13.63013
2021-08-20,14.18786
2021-08-21,7.80821
2021-08-22,7.58317
2021-08-23,13.1409
2021-08-24,13.11154
2021-08-25,12.37769
2021-08-26,10.68493
2021-08-27,9.02152
2021-08-28,5.54794
2021-08-29,5.84148
2021-08-30,9.31506
2021-08-31,9.62818
2021-09-01,11.14481
2021-09-02,9.40313
2021-09-03,8.12133
2021-09-04,5.17612
2021-09-05,6.50684
2021-09-06,9.12915
2021-09-07,10.39138
2021-09-08,10.24461
2021-09-09,8.49315
2021-09-10,8.6497
2021-09-11,4.52054
2021-09-12,5.56751
2021-09-13,8.30724
2021-09-14,8.56164
2021-09-15,7.47553
2021-09-16,6.85909
2021-09-17,7.27984
2021-09-18,4.12915
2021-09-19,4.29549
2021-09-20,4.37377
2021-09-21,5.21526
2021-09-22,6.36007
2021-09-23,10.21526
2021-09-24,9.40313
2021-09-25,5.67514
2021-09-26,5.33268
2021-09-27,8.83561
2021-09-28,8.79647
2021-09-29,8.3953
2021-09-30,7.16242
2021-10-01,7.08414
2021-10-02,4.11937
2021-10-03,4.37377
2021-10-04,5.3816
2021-10-05,10.45009
2021-10-06,9.11937
2021-10-07,7.79843
2021-10-08,7.29941
2021-10-09,3.60078
2021-10-10,4.4814
2021-10-11,5.27397
2021-10-12,12.97455
2021-10-13,11.47749
2021-10-14,9.45205
2021-10-15,7.73972
2021-10-16,4.99021
2021-10-17,4.81409
2021-10-18,6.65362
2021-10-19,6.92759
2021-10-20,5.91976
2021-10-21,6.96673
2021-10-22,5.90998
2021-10-23,3.56164
2021-10-24,4.47162
2021-10-25,9.97064
2021-10-26,9.3542
2021-10-27,8.09197
2021-10-28,7.21135
2021-10-29,6.05675
2021-10-30,4.34442
2021-10-31,3.88454
2021-11-01,8.30724
2021-11-02,7.39726
2021-11-03,9.47162
2021-11-04,8.10176
2021-11-05,6.409
2021-11-06,4.08023
2021-11-07,4.19765
2021-11-08,6.43835
2021-11-09,6.89823
2021-11-10,6.78082
2021-11-11,7.22113
2021-11-12,6.36986
2021-11-13,3.92367
2021-11-14,5.10763
2021-11-15,8.06262
2021-11-16,8.61056
2021-11-17,8.30724
2021-11-18,7.20156
2021-11-19,7.23091
2021-11-20,4.6771
2021-11-21,5.49902
2021-11-22,9.23679
2021-11-23,8.09197
2021-11-24,7.47553
2021-11-25,7.30919
2021-11-26,6.13502
2021-11-27,3.78669
2021-11-28,4.38356
2021-11-29,6.86888
2021-11-30,7.66144
2021-12-01,6.87866
2021-12-02,6.41878
2021-12-03,5.5088
2021-12-04,3.82583
2021-12-05,4.4814
2021-12-06,6.50684
2021-12-07,6.44814
2021-12-08,7.12328
2021-12-09,7.4951
2021-12-10,6.60469
2021-12-11,4.47162
2021-12-12,5.7632
2021-12-13,8.2681
2021-12-14,7.47553
2021-12-15,7.07436
2021-12-16,6.5362
2021-12-17,5.28375
2021-12-18,3.62035
2021-12-19,4.10958
2021-12-20,6.37964
2021-12-21,6.54598
2021-12-22,7.16242
2021-12-23,7.54403
2021-12-24,6.80039
2021-12-25,4.37377
2021-12-26,5.23483
2021-12-27,7.77886
2021-12-28,8.35616
2021-12-29,7.82778
2021-12-30,8.43444
2021-12-31,5.73385
2022-01-01,6.95694
2022-01-02,7.52446
2022-01-03,11.11545
2022-01-04,10.84148
2022-01-05,11.14481
2022-01-06,11.45792
2022-01-07,9.98043
2022-01-08,6.95694
2022-01-09,9.28571
2022-01-10,13.51272
2022-01-11,13.2681
2022-01-12,13.78669
2022-01-13,14.16829
2022-01-14,14.37377
2022-01-15,10.28375
2022-01-16,14.73581
2022-01-17,26.76125
2022-01-18,29.53033
2022-01-19,19.55968
2022-01-20,12.20156
2022-01-21,10.27397
2022-01-22,6.23287
2022-01-23,7.30919
2022-01-24,10.55772
2022-01-25,10.46966
2022-01-26,10.84148
2022-01-27,18.10176
2022-01-28,12.02544
2022-01-29,6.16438
2022-01-30,6.49706
2022-01-31,7.58317
2022-02-01,15.96868
2022-02-02,16.3405
2022-02-03,16.52641
2022-02-04,12.08414
2022-02-05,7.37769
2022-02-06,8.25831
2022-02-07,10.90998
2022-02-08,10.48923
2022-02-09,9.5499
2022-02-10,9.07045
2022-02-11,8.03326
2022-02-12,5.96868
2022-02-13,6.02739
2022-02-14,8.86497
2022-02-15,8.47358
2022-02-16,9.28571
2022-02-17,7.48532
2022-02-18,6.64383
2022-02-19,4.78473
2022-02-20,6.16438
2022-02-21,8.15068
2022-02-22,7.97455
2022-02-23,7.40704
2022-02-24,10.32289
2022-02-25,8.75733
2022-02-26,5.15655
2022-02-27,5.55772
2022-02-28,7.38747
2022-03-01,5.56751
2022-03-02,6.62426
2022-03-03,6.03718
2022-03-04,6.35029
2022-03-05,3.80626
2022-03-06,4.37377
2022-03-07,8.20939
2022-03-08,8.17025
2022-03-09,4.85322
2022-03-10,6.72211
2022-03-11,7.1135
2022-03-12,3.96281
2022-03-13,5.17612
2022-03-14,7.33855
2022-03-15,7.08414
2022-03-16,7.2407
2022-03-17,6.54598
2022-03-18,6.58512
2022-03-19,4.99021
2022-03-20,5.51859
2022-03-21,6.83953
2022-03-22,5.99804
2022-03-23,6.9863
2022-03-24,6.409
2022-03-25,6.9178
2022-03-26,3.87475
2022-03-27,4.36399
2022-03-28,6.83953
2022-03-29,6.5362
2022-03-30,6.30136
2022-03-31,5.89041
2022-04-01,5.72407
2022-04-02,3.6497
2022-04-03,4.34442
2022-04-04,6.51663
2022-04-05,6.13502
2022-04-06,6.51663
2022-04-07,7.35812
2022-04-08,6.80039
2022-04-09,3.88454
2022-04-10,4.12915
2022-04-11,5.90998
2022-04-12,6.52641
2022-04-13,6.22309
2022-04-14,5.65557
2022-04-15,5.91976
2022-04-16,3.13111
2022-04-17,3.79647
2022-04-18,6.26223
2022-04-19,6.12524
2022-04-20,6.13502
2022-04-21,5.90019
2022-04-22,5.80234
2022-04-23,3.40508
2022-04-24,3.87475
2022-04-25,6.57534
2022-04-26,6.46771
2022-04-27,7.13307
2022-04-28,7.12328
2022-04-29,5.54794
2022-04-30,3.42465
2022-05-01,3.2681
2022-05-02,5.29354
2022-05-03,4.41291
2022-05-04,4.37377
2022-05-05,3.47358
2022-05-06,5.22504
2022-05-07,2.55381
2022-05-08,3.00391
2022-05-09,4.88258
2022-05-10,5.636
2022-05-11,4.32485
2022-05-12,4.97064
2022-05-13,4.25636
2022-05-14,2.71037
2022-05-15,3.04305
2022-05-16,4.18786
2022-05-17,3.91389
2022-05-18,4.02152
2022-05-19,4.25636
2022-05-20,3.75733
2022-05-21,2.45596
2022-05-22,3.0724
2022-05-23,3.78669
2022-05-24,4.15851
2022-05-25,3.92367
2022-05-26,3.6497
2022-05-27,3.40508
2022-05-28,1.92759
2022-05-29,2.38747
2022-05-30,3.68884
2022-05-31,3.45401
2022-06-01,2.92563
2022-06-02,3.82583
2022-06-03,3.29745
2022-06-04,1.82974
2022-06-05,2.41682
2022-06-06,2.93542
2022-06-07,4.13894
2022-06-08,3.99217
2022-06-09,3.78669
2022-06-10,4.11937
2022-06-11,2.32876
2022-06-12,3.00391
2022-06-13,5.84148
2022-06-14,6.41878
2022-06-15,8.03326
2022-06-16,5.59686
2022-06-17,8.58121
2022-06-18,5.1859
2022-06-19,4.20743
2022-06-20,9.50097
2022-06-21,7.93542
2022-06-22,7.43639
2022-06-23,6.7906
2022-06-24,6.62426
2022-06-25,3.67906
2022-06-26,4.06066
2022-06-27,6.74168
2022-06-28,6.02739
2022-06-29,5.45009
2022-06-30,4.32485
2022-07-01,4.96086
2022-07-02,2.6223
2022-07-03,2.818
2022-07-04,4.58904
2022-07-05,4.78473
2022-07-06,3.95303
2022-07-07,4.83365
2022-07-08,3.74755
2022-07-09,2.14285
2022-07-10,2.01565
2022-07-11,3.81604
2022-07-12,3.27788
2022-07-13,3.02348
2022-07-14,3.21917
2022-07-15,3.13111
2022-07-16,2.05479
2022-07-17,2.31898
2022-07-18,4.64774
2022-07-19,3.73776
2022-07-20,3.48336
2022-07-21,3.18003
2022-07-22,2.79843
2022-07-23,1.81996
2022-07-24,2.17221
2022-07-25,3.22896
2022-07-26,3.21917
2022-07-27,2.83757
2022-07-28,2.68101
2022-07-29,2.66144
2022-07-30,2.17221
2022-07-31,2.51467
2022-08-01,2.818
2022-08-02,3.06262
2022-08-03,3.33659
2022-08-04,2.818
2022-08-05,2.73972
2022-08-06,1.87866
2022-08-07,1.75146
2022-08-08,3.36594
2022-08-09,3.13111
2022-08-10,2.98434
2022-08-11,3.47358
2022-08-12,2.75929
2022-08-13,1.95694
2022-08-14,1.68297
2022-08-15,2.01565
2022-08-16,3.56164
2022-08-17,3.35616
2022-08-18,3.27788
2022-08-19,3.00391
2022-08-20,1.76125
2022-08-21,1.77103
2022-08-22,2.58317
2022-08-23,3.09197
2022-08-24,2.98434
2022-08-25,3.30724
2022-08-26,2.38747
2022-08-27,1.48727
2022-08-28,1.52641
2022-08-29,3.02348
2022-08-30,3.17025
2022-08-31,2.28962
2022-09-01,2.08414
2022-09-02,2.28962
2022-09-03,1.57534
2022-09-04,1.92759
2022-09-05,2.53424
2022-09-06,2.73972
2022-09-07,2.88649
2022-09-08,2.86692
2022-09-09,2.19178
2022-09-10,2.00587
2022-09-11,1.9863
2022-09-12,2.82778
2022-09-13,4.21722
2022-09-14,4.13894
2022-09-15,3.15068
2022-09-16,3.23874
2022-09-17,2.17221
2022-09-18,1.92759
2022-09-19,3.10176
2022-09-20,2.90606
2022-09-21,3.06262
2022-09-22,3.22896
2022-09-23,3.00391
2022-09-24,1.36986
2022-09-25,1.77103
2022-09-26,3.93346
2022-09-27,3.17025
2022-09-28,4.07045
2022-09-29,3.30724
2022-09-30,3.2681
2022-10-01,1.94716
2022-10-02,1.75146
2022-10-03,2.91585
2022-10-04,4.17808
2022-10-05,3.48336
2022-10-06,3.57142
2022-10-07,2.57338
2022-10-08,1.51663
2022-10-09,1.73189
2022-10-10,2.07436
2022-10-11,3.10176
2022-10-12,2.80821
2022-10-13,2.63209
2022-10-14,2.67123
2022-10-15,1.87866
2022-10-16,2.59295
2022-10-17,4.01174
2022-10-18,3.27788
2022-10-19,2.59295
2022-10-20,2.61252
2022-10-21,1.90802
2022-10-22,1.54598
2022-10-23,1.47749
2022-10-24,2.32876
2022-10-25,2.4951
2022-10-26,2.88649
2022-10-27,3.55185
2022-10-28,2.68101
2022-10-29,1.61448
2022-10-30,1.51663
2022-10-31,2.53424
2022-11-01,2.91585
2022-11-02,2.55381
2022-11-03,2.26027
2022-11-04,1.94716
2022-11-05,0.93933
2022-11-06,1.36986
2022-11-07,2.2407
2022-11-08,2.08414
2022-11-09,2.5636
2022-11-10,2.4951
2022-11-11,3.31702
2022-11-12,1.95694
2022-11-13,1.93737
2022-11-14,2.83757
2022-11-15,2.57338
2022-11-16,2.60273
2022-11-17,2.17221
2022-11-18,2.19178
2022-11-19,1.35029
2022-11-20,1.56555
2022-11-21,2.045
2022-11-22,1.85909
2022-11-23,1.80039
2022-11-24,1.88845
2022-11-25,1.81996
2022-11-26,0.96868
2022-11-27,1.16438
2022-11-28,2.045
2022-11-29,1.83953
2022-11-30,1.58512
2022-12-01,2.03522
2022-12-02,1.7906
2022-12-03,1.0861
2022-12-04,1.75146
2022-12-05,2.42661
2022-12-06,1.71232
2022-12-07,2.045
2022-12-08,1.85909
2022-12-09,1.67318
2022-12-10,1.57534
2022-12-11,1.69275
2022-12-12,2.14285
2022-12-13,2.3679
2022-12-14,2.045
2022-12-15,1.68297
2022-12-16,1.87866
2022-12-17,1.07632
2022-12-18,1.39921
2022-12-19,1.72211
2022-12-20,1.80039
2022-12-21,1.81996
2022-12-22,1.90802
2022-12-23,1.85909
2022-12-24,1.09589
2022-12-25,0.99804
2022-12-26,2.07436
2022-12-27,1.84931
2022-12-28,2.42661
2022-12-29,2.50489
2022-12-30,1.47749
2022-12-31,1.35029
2023-01-01,2.18199
2023-01-02,2.85714
2023-01-03,2.58317
2023-01-04,2.76908
2023-01-05,2.80821
2023-01-06,2.71037
2023-01-07,1.83953
2023-01-08,2.07436
2023-01-09,2.91585
2023-01-10,2.55381
2023-01-11,2.54403
2023-01-12,2.57338
2023-01-13,2.19178
2023-01-14,1.47749
2023-01-15,1.51663
2023-01-16,2.50489
2023-01-17,2.03522
2023-01-18,2.1135
2023-01-19,2.1135
2023-01-20,1.36007
2023-01-21,1.29158
2023-01-22,2.20156
2023-01-23,1.7906
2023-01-24,2.65166
2023-01-25,3.95303
2023-01-26,4.18786
2023-01-27,3.44422
2023-01-28,2.45596
2023-01-29,2.08414
2023-01-30,3.62035
2023-01-31,3.17025
2023-02-01,3.16046
2023-02-02,3.2681
2023-02-03,2.93542
2023-02-04,1.93737
2023-02-05,2.00587
2023-02-06,3.1996
2023-02-07,3.33659
2023-02-08,2.85714
2023-02-09,3.17025
2023-02-10,3.44422
2023-02-11,1.95694
2023-02-12,2.31898
2023-02-13,3.23874
2023-02-14,2.77886
2023-02-15,2.88649
2023-02-16,3.37573
2023-02-17,2.70058
2023-02-18,2.07436
2023-02-19,2.15264
2023-02-20,3.44422
2023-02-21,3.02348
2023-02-22,2.93542
2023-02-23,2.82778
2023-02-24,2.76908
2023-02-25,1.49706
2023-02-26,1.78082
2023-02-27,2.92563
2023-02-28,2.93542
2023-03-01,1.81996
2023-03-02,2.66144
2023-03-03,2.38747
2023-03-04,1.7906
2023-03-05,1.96673
2023-03-06,2.76908
2023-03-07,2.80821
2023-03-08,3.0724
2023-03-09,2.58317
2023-03-10,2.35812
2023-03-11,1.22309
2023-03-12,1.85909
2023-03-13,2.91585
2023-03-14,2.87671
2023-03-15,3.60078
2023-03-16,3.2681
2023-03-17,3.03326
2023-03-18,1.45792
2023-03-19,1.70254
2023-03-20,2.59295
2023-03-21,3.0724
2023-03-22,2.54403
2023-03-23,3.18982
2023-03-24,2.86692
2023-03-25,1.76125
2023-03-26,1.68297
2023-03-27,3.50293
2023-03-28,2.61252
2023-03-29,3.59099
2023-03-30,3.36594
2023-03-31,3.21917
2023-04-01,1.82974
2023-04-02,1.95694
2023-04-03,3.3953
2023-04-04,3.11154
2023-04-05,2.9452
2023-04-06,2.30919
2023-04-07,2.86692
2023-04-08,1.80039
2023-04-09,2.30919
2023-04-10,5.54794
2023-04-11,5.0
2023-04-12,4.06066
2023-04-13,4.0998
2023-04-14,3.98238
2023-04-15,1.95694
2023-04-16,2.30919
2023-04-17,4.26614
2023-04-18,4.06066
2023-04-19,3.66927
2023-04-20,3.09197
2023-04-21,2.79843
2023-04-22,1.45792
2023-04-23,1.82974
2023-04-24,2.78864
2023-04-25,2.64187
2023-04-26,2.75929
2023-04-27,2.98434
2023-04-28,2.44618
2023-04-29,1.74168
2023-04-30,1.43835
2023-05-01,1.73189
2023-05-02,2.46575
2023-05-03,2.60273
2023-05-04,2.21135
2023-05-05,1.92759
2023-05-06,1.62426
2023-05-07,1.59491
2023-05-08,2.67123
2023-05-09,1.96673
2023-05-10,2.51467
2023-05-11,2.37769
2023-05-12,1.83953
2023-05-13,1.31115
2023-05-14,1.04696
2023-05-15,2.32876
2023-05-16,2.44618
2023-05-17,2.16242
2023-05-18,2.07436
2023-05-19,2.13307
2023-05-20,1.22309
2023-05-21,1.35029
2023-05-22,2.6223
2023-05-23,2.48532
2023-05-24,2.01565
2023-05-25,2.30919
2023-05-26,2.42661
2023-05-27,1.409
2023-05-28,1.71232
2023-05-29,1.86888
