date,증권시세
2021-03-17,29.03571
2021-03-18,29.16071
2021-03-19,30.20833
2021-03-20,6.86309
2021-03-21,4.18452
2021-03-22,26.32738
2021-03-23,29.42857
2021-03-24,29.5119
2021-03-25,28.11309
2021-03-26,26.57142
2021-03-27,6.28571
2021-03-28,3.6369
2021-03-29,24.97023
2021-03-30,25.59523
2021-03-31,26.47023
2021-04-01,24.74404
2021-04-02,24.8988
2021-04-03,6.14285
2021-04-04,4.52976
2021-04-05,25.33333
2021-04-06,25.69047
2021-04-07,26.67261
2021-04-08,26.3988
2021-04-09,25.19642
2021-04-10,5.5119
2021-04-11,3.79761
2021-04-12,23.6369
2021-04-13,24.64285
2021-04-14,25.03571
2021-04-15,25.89285
2021-04-16,24.55952
2021-04-17,5.36904
2021-04-18,3.5119
2021-04-19,23.30952
2021-04-20,24.36904
2021-04-21,28.26785
2021-04-22,24.8988
2021-04-23,25.13095
2021-04-24,6.3988
2021-04-25,4.18452
2021-04-26,24.72023
2021-04-27,27.40476
2021-04-28,29.51785
2021-04-29,28.19642
2021-04-30,27.08333
2021-05-01,7.19047
2021-05-02,5.00595
2021-05-03,26.6488
2021-05-04,26.17857
2021-05-05,7.93452
2021-05-06,27.0119
2021-05-07,24.3988
2021-05-08,6.16071
2021-05-09,4.50595
2021-05-10,25.46428
2021-05-11,30.07142
2021-05-12,31.54761
2021-05-13,32.54166
2021-05-14,27.1369
2021-05-15,6.97619
2021-05-16,5.08928
2021-05-17,25.71428
2021-05-18,25.07142
2021-05-19,8.78571
2021-05-20,26.83333
2021-05-21,25.05952
2021-05-22,6.72619
2021-05-23,5.29166
2021-05-24,24.2619
2021-05-25,24.07738
2021-05-26,23.97023
2021-05-27,24.82142
2021-05-28,23.03571
2021-05-29,5.95833
2021-05-30,3.67857
2021-05-31,23.05357
2021-06-01,24.08928
2021-06-02,23.98809
2021-06-03,24.56547
2021-06-04,23.70238
2021-06-05,6.33333
2021-06-06,4.36309
2021-06-07,23.69642
2021-06-08,23.79166
2021-06-09,23.75
2021-06-10,22.44047
2021-06-11,22.92261
2021-06-12,5.83928
2021-06-13,4.2738
2021-06-14,23.06547
2021-06-15,22.60119
2021-06-16,22.6488
2021-06-17,22.625
2021-06-18,21.92857
2021-06-19,6.35714
2021-06-20,3.99404
2021-06-21,22.77976
2021-06-22,23.48214
2021-06-23,22.70238
2021-06-24,23.42261
2021-06-25,22.875
2021-06-26,6.23214
2021-06-27,3.75595
2021-06-28,21.07738
2021-06-29,21.28571
2021-06-30,25.19642
2021-07-01,19.84523
2021-07-02,20.16071
2021-07-03,5.16666
2021-07-04,3.70238
2021-07-05,18.59523
2021-07-06,19.44642
2021-07-07,21.38095
2021-07-08,23.1369
2021-07-09,24.7738
2021-07-10,6.04761
2021-07-11,4.0119
2021-07-12,19.79166
2021-07-13,20.73214
2021-07-14,20.47619
2021-07-15,20.95238
2021-07-16,20.92261
2021-07-17,5.19642
2021-07-18,3.36309
2021-07-19,21.41666
2021-07-20,23.36309
2021-07-21,23.0
2021-07-22,20.75
2021-07-23,19.94642
2021-07-24,5.20238
2021-07-25,3.05357
2021-07-26,18.93452
2021-07-27,20.04166
2021-07-28,21.1488
2021-07-29,18.80357
2021-07-30,19.89285
2021-07-31,5.05952
2021-08-01,2.72023
2021-08-02,18.33333
2021-08-03,20.72619
2021-08-04,20.92857
2021-08-05,20.75
2021-08-06,20.53571
2021-08-07,5.11309
2021-08-08,3.56547
2021-08-09,20.37499
2021-08-10,22.13095
2021-08-11,21.80952
2021-08-12,21.69047
2021-08-13,25.39285
2021-08-14,5.67857
2021-08-15,3.20833
2021-08-16,7.48809
2021-08-17,24.30357
2021-08-18,21.98809
2021-08-19,25.56547
2021-08-20,25.61904
2021-08-21,6.36904
2021-08-22,3.68452
2021-08-23,21.98809
2021-08-24,21.76785
2021-08-25,22.59523
2021-08-26,22.16071
2021-08-27,21.20833
2021-08-28,5.19642
2021-08-29,3.3869
2021-08-30,18.41071
2021-08-31,20.53571
2021-09-01,21.7738
2021-09-02,20.09523
2021-09-03,19.48809
2021-09-04,5.20238
2021-09-05,3.04761
2021-09-06,18.05952
2021-09-07,19.18452
2021-09-08,20.875
2021-09-09,22.48214
2021-09-10,21.44047
2021-09-11,4.70833
2021-09-12,3.34523
2021-09-13,18.5119
2021-09-14,20.01785
2021-09-15,18.79166
2021-09-16,18.54166
2021-09-17,18.40476
2021-09-18,4.10714
2021-09-19,2.5238
2021-09-20,3.18452
2021-09-21,5.30952
2021-09-22,6.44642
2021-09-23,21.72619
2021-09-24,19.66666
2021-09-25,4.72619
2021-09-26,2.45833
2021-09-27,17.73214
2021-09-28,20.94047
2021-09-29,24.39285
2021-09-30,21.46428
2021-10-01,21.79166
2021-10-02,5.66071
2021-10-03,3.05357
2021-10-04,7.30952
2021-10-05,26.54761
2021-10-06,29.53571
2021-10-07,23.72023
2021-10-08,22.39285
2021-10-09,4.98214
2021-10-10,3.2619
2021-10-11,6.42857
2021-10-12,24.03571
2021-10-13,20.97023
2021-10-14,21.19642
2021-10-15,19.88095
2021-10-16,4.94047
2021-10-17,3.09523
2021-10-18,18.47023
2021-10-19,19.07738
2021-10-20,19.11904
2021-10-21,18.77976
2021-10-22,17.95833
2021-10-23,4.41071
2021-10-24,2.60119
2021-10-25,17.46428
2021-10-26,17.55357
2021-10-27,18.32142
2021-10-28,18.17261
2021-10-29,18.53571
2021-10-30,4.60119
2021-10-31,2.57738
2021-11-01,16.83333
2021-11-02,19.51785
2021-11-03,19.98809
2021-11-04,18.36309
2021-11-05,19.08928
2021-11-06,4.42857
2021-11-07,2.375
2021-11-08,17.125
2021-11-09,17.06547
2021-11-10,17.77976
2021-11-11,18.17261
2021-11-12,17.34523
2021-11-13,4.66666
2021-11-14,3.11309
2021-11-15,17.10119
2021-11-16,17.6488
2021-11-17,17.71428
2021-11-18,20.10714
2021-11-19,16.00595
2021-11-20,4.14285
2021-11-21,2.65476
2021-11-22,15.91666
2021-11-23,18.0238
2021-11-24,17.1369
2021-11-25,16.49404
2021-11-26,17.47023
2021-11-27,5.83333
2021-11-28,2.99404
2021-11-29,18.44642
2021-11-30,23.36309
2021-12-01,20.84523
2021-12-02,20.1488
2021-12-03,19.64285
2021-12-04,4.90476
2021-12-05,2.85119
2021-12-06,16.93452
2021-12-07,17.81547
2021-12-08,18.06547
2021-12-09,18.14285
2021-12-10,18.07142
2021-12-11,4.58928
2021-12-12,2.53571
2021-12-13,15.64285
2021-12-14,17.64285
2021-12-15,17.68452
2021-12-16,17.10119
2021-12-17,16.56547
2021-12-18,4.76785
2021-12-19,2.64285
2021-12-20,17.13095
2021-12-21,18.20833
2021-12-22,17.07142
2021-12-23,16.86309
2021-12-24,15.51785
2021-12-25,3.71428
2021-12-26,2.79761
2021-12-27,14.66666
2021-12-28,16.16071
2021-12-29,16.35119
2021-12-30,15.49404
2021-12-31,7.41071
2022-01-01,2.3869
2022-01-02,2.60119
2022-01-03,16.32142
2022-01-04,16.72619
2022-01-05,19.82738
2022-01-06,20.01785
2022-01-07,16.66071
2022-01-08,4.70833
2022-01-09,2.84523
2022-01-10,16.72619
2022-01-11,18.60714
2022-01-12,17.41071
2022-01-13,17.07738
2022-01-14,17.41666
2022-01-15,4.26785
2022-01-16,3.0119
2022-01-17,15.47023
2022-01-18,17.79166
2022-01-19,18.66666
2022-01-20,17.70833
2022-01-21,18.36309
2022-01-22,5.74404
2022-01-23,2.7619
2022-01-24,19.31547
2022-01-25,27.05952
2022-01-26,23.65476
2022-01-27,31.75595
2022-01-28,24.98214
2022-01-29,6.08928
2022-01-30,2.91071
2022-01-31,2.99404
2022-02-01,4.40476
2022-02-02,6.09523
2022-02-03,21.44047
2022-02-04,19.98214
2022-02-05,5.51785
2022-02-06,2.73214
2022-02-07,17.63095
2022-02-08,19.25
2022-02-09,17.92857
2022-02-10,18.70833
2022-02-11,18.54761
2022-02-12,5.21428
2022-02-13,2.66666
2022-02-14,17.96428
2022-02-15,19.98214
2022-02-16,18.97619
2022-02-17,20.03571
2022-02-18,19.5
2022-02-19,5.43452
2022-02-20,3.0
2022-02-21,17.14285
2022-02-22,19.94047
2022-02-23,20.50595
2022-02-24,26.04166
2022-02-25,23.10714
2022-02-26,6.07738
2022-02-27,3.09523
2022-02-28,17.90476
2022-03-01,6.79166
2022-03-02,18.92857
2022-03-03,18.41071
2022-03-04,17.91666
2022-03-05,5.13095
2022-03-06,2.59523
2022-03-07,18.16071
2022-03-08,20.29166
2022-03-09,6.91071
2022-03-10,18.54166
2022-03-11,18.28571
2022-03-12,5.60119
2022-03-13,3.32738
2022-03-14,16.98214
2022-03-15,19.10119
2022-03-16,18.83928
2022-03-17,19.05357
2022-03-18,18.10714
2022-03-19,5.01785
2022-03-20,2.67857
2022-03-21,15.34523
2022-03-22,17.16071
2022-03-23,16.89285
2022-03-24,17.07738
2022-03-25,16.94047
2022-03-26,4.67261
2022-03-27,2.52976
2022-03-28,15.20238
2022-03-29,15.85119
2022-03-30,16.54761
2022-03-31,16.3869
2022-04-01,15.97023
2022-04-02,3.70238
2022-04-03,2.36309
2022-04-04,13.69642
2022-04-05,15.98214
2022-04-06,16.36309
2022-04-07,17.73809
2022-04-08,16.33928
2022-04-09,4.14285
2022-04-10,2.44642
2022-04-11,14.39285
2022-04-12,16.42261
2022-04-13,16.56547
2022-04-14,16.54761
2022-04-15,15.23214
2022-04-16,3.32738
2022-04-17,2.0
2022-04-18,14.24999
2022-04-19,14.88095
2022-04-20,15.98809
2022-04-21,16.0119
2022-04-22,15.39285
2022-04-23,4.65476
2022-04-24,2.32142
2022-04-25,16.48214
2022-04-26,16.41666
2022-04-27,18.96428
2022-04-28,17.22023
2022-04-29,16.08333
2022-04-30,5.14285
2022-05-01,2.24404
2022-05-02,15.13095
2022-05-03,16.68452
2022-05-04,14.79166
2022-05-05,6.33928
2022-05-06,18.2619
2022-05-07,4.7738
2022-05-08,2.08928
2022-05-09,15.43452
2022-05-10,18.82738
2022-05-11,17.97023
2022-05-12,19.96428
2022-05-13,17.53571
2022-05-14,4.82738
2022-05-15,2.38095
2022-05-16,14.96428
2022-05-17,15.84523
2022-05-18,15.59523
2022-05-19,17.57738
2022-05-20,16.5119
2022-05-21,5.0119
2022-05-22,2.36309
2022-05-23,14.1488
2022-05-24,16.66666
2022-05-25,15.55357
2022-05-26,15.07738
2022-05-27,14.47023
2022-05-28,3.67857
2022-05-29,2.05952
2022-05-30,12.97023
2022-05-31,14.11904
2022-06-01,5.70238
2022-06-02,14.00595
2022-06-03,13.67857
2022-06-04,3.625
2022-06-05,1.65476
2022-06-06,3.19642
2022-06-07,14.60119
2022-06-08,16.0
2022-06-09,18.7619
2022-06-10,17.37499
2022-06-11,5.19642
2022-06-12,2.35119
2022-06-13,20.3988
2022-06-14,23.29761
2022-06-15,24.85714
2022-06-16,22.8988
2022-06-17,23.76785
2022-06-18,5.72619
2022-06-19,2.77976
2022-06-20,21.3988
2022-06-21,19.6369
2022-06-22,22.38095
2022-06-23,22.43452
2022-06-24,20.13095
2022-06-25,5.50595
2022-06-26,2.63095
2022-06-27,17.05357
2022-06-28,18.39285
2022-06-29,18.14285
2022-06-30,18.36309
2022-07-01,19.36904
2022-07-02,4.75
2022-07-03,2.25
2022-07-04,16.74404
2022-07-05,17.30952
2022-07-06,17.99404
2022-07-07,17.34523
2022-07-08,16.65476
2022-07-09,4.36904
2022-07-10,2.06547
2022-07-11,14.49404
2022-07-12,15.7619
2022-07-13,17.16666
2022-07-14,16.61904
2022-07-15,16.72023
2022-07-16,4.16071
2022-07-17,2.04761
2022-07-18,13.8988
2022-07-19,16.41071
2022-07-20,16.41071
2022-07-21,15.68452
2022-07-22,15.16071
2022-07-23,3.70238
2022-07-24,1.75
2022-07-25,13.63095
2022-07-26,14.875
2022-07-27,14.73214
2022-07-28,15.89285
2022-07-29,14.96428
2022-07-30,4.13095
2022-07-31,1.83333
2022-08-01,13.10714
2022-08-02,15.16071
2022-08-03,14.85119
2022-08-04,15.22023
2022-08-05,14.61309
2022-08-06,3.57738
2022-08-07,1.72023
2022-08-08,13.45238
2022-08-09,14.15476
2022-08-10,14.91666
2022-08-11,15.26785
2022-08-12,14.82738
2022-08-13,3.82142
2022-08-14,1.875
2022-08-15,3.22619
2022-08-16,14.36309
2022-08-17,14.07738
2022-08-18,14.0119
2022-08-19,13.875
2022-08-20,3.42261
2022-08-21,1.64285
2022-08-22,12.55357
2022-08-23,14.45238
2022-08-24,14.30952
2022-08-25,14.45833
2022-08-26,13.91666
2022-08-27,4.58928
2022-08-28,1.60714
2022-08-29,14.76785
2022-08-30,15.0238
2022-08-31,14.64285
2022-09-01,15.35119
2022-09-02,14.54761
2022-09-03,4.11904
2022-09-04,1.98214
2022-09-05,12.22023
2022-09-06,13.5
2022-09-07,15.125
2022-09-08,13.69047
2022-09-09,4.07142
2022-09-10,2.73809
2022-09-11,1.63095
2022-09-12,3.10714
2022-09-13,15.91666
2022-09-14,19.10119
2022-09-15,17.41071
2022-09-16,15.90476
2022-09-17,4.85119
2022-09-18,1.83928
2022-09-19,15.54166
2022-09-20,14.83333
2022-09-21,15.94047
2022-09-22,16.69047
2022-09-23,16.93452
2022-09-24,4.80357
2022-09-25,2.05357
2022-09-26,17.85714
2022-09-27,19.3869
2022-09-28,21.67857
2022-09-29,19.86309
2022-09-30,19.10714
2022-10-01,5.24404
2022-10-02,2.25595
2022-10-03,4.5119
2022-10-04,17.77976
2022-10-05,17.6488
2022-10-06,16.29166
2022-10-07,15.18452
2022-10-08,4.27976
2022-10-09,1.75595
2022-10-10,4.06547
2022-10-11,18.29761
2022-10-12,16.57142
2022-10-13,16.96428
2022-10-14,16.33333
2022-10-15,5.7619
2022-10-16,2.54761
2022-10-17,22.46428
2022-10-18,21.59523
2022-10-19,18.47619
2022-10-20,16.33333
2022-10-21,14.79166
2022-10-22,4.30952
2022-10-23,1.80357
2022-10-24,13.65476
2022-10-25,15.97619
2022-10-26,16.20833
2022-10-27,16.22619
2022-10-28,15.92261
2022-10-29,4.64285
2022-10-30,1.82142
2022-10-31,13.90476
2022-11-01,15.84523
2022-11-02,15.84523
2022-11-03,16.63095
2022-11-04,15.35714
2022-11-05,4.48214
2022-11-06,2.10714
2022-11-07,13.94047
2022-11-08,16.5238
2022-11-09,17.30952
2022-11-10,16.68452
2022-11-11,20.26785
2022-11-12,5.81547
2022-11-13,2.61904
2022-11-14,16.48809
2022-11-15,17.80357
2022-11-16,18.68452
2022-11-17,17.95833
2022-11-18,16.07738
2022-11-19,4.15476
2022-11-20,2.01785
2022-11-21,13.59523
2022-11-22,15.2619
2022-11-23,14.58333
2022-11-24,14.63095
2022-11-25,13.25
2022-11-26,3.125
2022-11-27,1.79761
2022-11-28,12.47619
2022-11-29,13.92857
2022-11-30,14.57738
2022-12-01,14.80357
2022-12-02,15.36309
2022-12-03,4.29761
2022-12-04,2.05952
2022-12-05,13.32142
2022-12-06,15.29166
2022-12-07,15.47619
2022-12-08,14.59523
2022-12-09,14.65476
2022-12-10,4.625
2022-12-11,2.16071
2022-12-12,12.69047
2022-12-13,15.42261
2022-12-14,15.32142
2022-12-15,15.625
2022-12-16,15.19642
2022-12-17,4.5119
2022-12-18,1.89285
2022-12-19,12.36309
2022-12-20,14.13095
2022-12-21,14.41666
2022-12-22,14.22619
2022-12-23,15.60119
2022-12-24,4.63095
2022-12-25,2.04761
2022-12-26,13.26785
2022-12-27,13.27976
2022-12-28,15.72023
2022-12-29,15.5238
2022-12-30,9.46428
2022-12-31,3.14285
2023-01-01,1.91071
2023-01-02,15.26785
2023-01-03,16.45238
2023-01-04,16.23214
2023-01-05,15.81547
2023-01-06,14.75
2023-01-07,5.17261
2023-01-08,2.57738
2023-01-09,15.30357
2023-01-10,16.56547
2023-01-11,14.88095
2023-01-12,15.48214
2023-01-13,15.66666
2023-01-14,4.69047
2023-01-15,2.42261
2023-01-16,13.54761
2023-01-17,14.48809
2023-01-18,14.07738
2023-01-19,14.53571
2023-01-20,12.92857
2023-01-21,4.05952
2023-01-22,1.94047
2023-01-23,2.53571
2023-01-24,4.88095
2023-01-25,17.08333
2023-01-26,16.04166
2023-01-27,16.76785
2023-01-28,5.32142
2023-01-29,2.66666
2023-01-30,14.83928
2023-01-31,16.45238
2023-02-01,16.15476
2023-02-02,18.36309
2023-02-03,17.23809
2023-02-04,5.17261
2023-02-05,2.26785
2023-02-06,15.2738
2023-02-07,16.8869
2023-02-08,17.20833
2023-02-09,17.22023
2023-02-10,15.80357
2023-02-11,4.77976
2023-02-12,2.07142
2023-02-13,13.17857
2023-02-14,15.59523
2023-02-15,16.86904
2023-02-16,17.31547
2023-02-17,16.42261
2023-02-18,5.10119
2023-02-19,2.35119
2023-02-20,14.04761
2023-02-21,15.75
2023-02-22,16.82142
2023-02-23,16.91071
2023-02-24,16.30357
2023-02-25,4.41071
2023-02-26,2.19047
2023-02-27,13.17261
2023-02-28,15.06547
2023-03-01,6.29166
2023-03-02,16.1369
2023-03-03,15.65476
2023-03-04,4.49404
2023-03-05,2.44642
2023-03-06,14.5
2023-03-07,16.66071
2023-03-08,17.11309
2023-03-09,16.92857
2023-03-10,16.97619
2023-03-11,5.06547
2023-03-12,2.41071
2023-03-13,17.73809
2023-03-14,19.76785
2023-03-15,19.61309
2023-03-16,19.21428
2023-03-17,17.60714
2023-03-18,5.10119
2023-03-19,2.34523
2023-03-20,14.90476
2023-03-21,16.7619
2023-03-22,16.22023
2023-03-23,18.76785
2023-03-24,17.29166
2023-03-25,4.65476
2023-03-26,2.53571
2023-03-27,14.64285
2023-03-28,16.5
2023-03-29,17.17261
2023-03-30,16.85119
2023-03-31,17.04761
2023-04-01,4.24404
2023-04-02,2.30357
2023-04-03,14.44047
2023-04-04,15.86309
2023-04-05,16.0119
2023-04-06,16.40476
2023-04-07,15.94642
2023-04-08,3.96428
2023-04-09,2.41071
2023-04-10,14.77976
2023-04-11,17.05952
2023-04-12,17.27976
2023-04-13,16.99404
2023-04-14,16.59523
2023-04-15,4.43452
2023-04-16,2.36309
2023-04-17,14.67857
2023-04-18,16.54761
2023-04-19,17.26785
2023-04-20,16.79166
2023-04-21,17.01785
2023-04-22,3.97023
2023-04-23,2.06547
2023-04-24,15.28571
2023-04-25,17.66666
2023-04-26,17.3869
2023-04-27,16.73214
2023-04-28,16.46428
2023-04-29,4.33928
2023-04-30,2.0
2023-05-01,7.08333
2023-05-02,14.69642
2023-05-03,15.24404
2023-05-04,15.61309
2023-05-05,5.25
2023-05-06,3.5238
2023-05-07,1.99404
2023-05-08,13.28571
2023-05-09,14.26785
2023-05-10,14.22023
2023-05-11,14.80357
2023-05-12,13.60119
2023-05-13,3.88095
2023-05-14,2.10119
2023-05-15,13.66666
2023-05-16,13.78571
2023-05-17,13.7619
2023-05-18,14.26785
2023-05-19,14.03571
2023-05-20,3.79166
2023-05-21,2.20238
2023-05-22,13.58928
2023-05-23,14.52976
2023-05-24,15.40476
2023-05-25,14.8869
2023-05-26,14.57142
2023-05-27,4.0119
2023-05-28,1.78571
2023-05-29,4.44047
2023-05-30,15.13095
2023-05-31,15.26785
2023-06-01,15.08333
2023-06-02,15.00595
