date,상속세
2021-07-13,0.98466
2021-07-14,0.77192
2021-07-15,0.64235
2021-07-16,0.67773
2021-07-17,0.55459
2021-07-18,0.70346
2021-07-19,0.68646
2021-07-20,0.67175
2021-07-21,0.60513
2021-07-22,0.59778
2021-07-23,0.55367
2021-07-24,0.48796
2021-07-25,0.53804
2021-07-26,0.57388
2021-07-27,0.59134
2021-07-28,0.61524
2021-07-29,0.58261
2021-07-30,0.6111
2021-07-31,0.48015
2021-08-01,0.51921
2021-08-02,0.71862
2021-08-03,0.65705
2021-08-04,0.58078
2021-08-05,0.62902
2021-08-06,0.63132
2021-08-07,0.56607
2021-08-08,0.5261
2021-08-09,0.69105
2021-08-10,0.6837
2021-08-11,0.70575
2021-08-12,0.669
2021-08-13,0.59961
2021-08-14,0.54356
2021-08-15,0.53988
2021-08-16,0.56837
2021-08-17,0.63178
2021-08-18,0.63178
2021-08-19,0.79811
2021-08-20,0.669
2021-08-21,0.54172
2021-08-22,0.62305
2021-08-23,0.76089
2021-08-24,0.79765
2021-08-25,0.70805
2021-08-26,0.66578
2021-08-27,0.62902
2021-08-28,0.57756
2021-08-29,0.64924
2021-08-30,0.77835
2021-08-31,0.686
2021-09-01,0.62121
2021-09-02,0.68875
2021-09-03,0.61478
2021-09-04,0.56194
2021-09-05,0.56102
2021-09-06,0.74573
2021-09-07,0.7857
2021-09-08,0.65797
2021-09-09,0.64051
2021-09-10,0.54356
2021-09-11,0.71402
2021-09-12,0.69289
2021-09-13,0.69886
2021-09-14,0.7223
2021-09-15,0.69197
2021-09-16,1.36924
2021-09-17,0.8753
2021-09-18,0.62443
2021-09-19,0.66624
2021-09-20,0.72919
2021-09-21,0.9479
2021-09-22,0.89046
2021-09-23,1.18131
2021-09-24,1.09447
2021-09-25,0.75768
2021-09-26,0.65567
2021-09-27,0.90149
2021-09-28,1.06185
2021-09-29,0.98971
2021-09-30,0.83165
2021-10-01,0.73011
2021-10-02,0.57526
2021-10-03,0.61248
2021-10-04,0.67864
2021-10-05,0.81097
2021-10-06,1.10642
2021-10-07,1.04944
2021-10-08,0.78892
2021-10-09,1.08345
2021-10-10,1.31502
2021-10-11,1.02555
2021-10-12,1.18683
2021-10-13,0.91941
2021-10-14,0.80362
2021-10-15,0.76916
2021-10-16,0.56607
2021-10-17,0.71402
2021-10-18,1.23048
2021-10-19,0.8583
2021-10-20,0.85738
2021-10-21,0.93917
2021-10-22,0.70575
2021-10-23,0.59824
2021-10-24,0.76503
2021-10-25,1.12158
2021-10-26,0.84498
2021-10-27,0.78846
2021-10-28,0.73194
2021-10-29,0.70438
2021-10-30,0.54999
2021-10-31,0.74757
2021-11-01,0.7857
2021-11-02,1.05036
2021-11-03,0.81097
2021-11-04,0.70162
2021-11-05,0.6327
2021-11-06,0.55826
2021-11-07,0.73424
2021-11-08,0.72505
2021-11-09,0.8197
2021-11-10,1.04807
2021-11-11,0.78111
2021-11-12,0.737
2021-11-13,0.72919
2021-11-14,0.79306
2021-11-15,1.00947
2021-11-16,0.79765
2021-11-17,0.74849
2021-11-18,0.66854
2021-11-19,1.03796
2021-11-20,0.73608
2021-11-21,0.77973
2021-11-22,0.82706
2021-11-23,0.74159
2021-11-24,0.71724
2021-11-25,0.74021
2021-11-26,0.703
2021-11-27,0.63453
2021-11-28,0.62535
2021-11-29,0.80776
2021-11-30,0.89138
2021-12-01,1.00304
2021-12-02,0.71448
2021-12-03,0.68002
2021-12-04,0.58353
2021-12-05,0.61478
2021-12-06,0.74573
2021-12-07,0.75492
2021-12-08,0.7926
2021-12-09,0.63867
2021-12-10,0.58078
2021-12-11,0.55826
2021-12-12,0.56791
2021-12-13,0.70208
2021-12-14,0.66073
2021-12-15,0.65154
2021-12-16,0.56929
2021-12-17,0.51737
2021-12-18,0.44201
2021-12-19,0.50772
2021-12-20,0.68416
2021-12-21,0.6304
2021-12-22,0.63453
2021-12-23,0.58951
2021-12-24,0.48337
2021-12-25,0.45672
2021-12-26,0.54448
2021-12-27,0.62764
2021-12-28,0.66302
2021-12-29,0.64235
2021-12-30,0.58491
2021-12-31,0.54172
2022-01-01,0.50772
2022-01-02,0.55918
2022-01-03,0.75584
2022-01-04,0.6258
2022-01-05,0.63453
2022-01-06,0.76595
2022-01-07,0.67956
2022-01-08,0.58721
2022-01-09,0.66302
2022-01-10,0.76135
2022-01-11,0.65889
2022-01-12,0.63913
2022-01-13,0.63224
2022-01-14,0.61156
2022-01-15,0.63545
2022-01-16,0.68646
2022-01-17,0.69197
2022-01-18,0.59916
2022-01-19,0.70667
2022-01-20,0.57067
2022-01-21,0.59226
2022-01-22,0.75446
2022-01-23,0.78938
2022-01-24,0.72321
2022-01-25,0.63086
2022-01-26,0.62167
2022-01-27,0.58169
2022-01-28,0.56607
2022-01-29,0.52518
2022-01-30,0.54815
2022-01-31,0.66027
2022-02-01,0.79443
2022-02-02,0.80224
2022-02-03,1.03061
2022-02-04,0.77651
2022-02-05,0.64281
2022-02-06,0.72413
2022-02-07,0.82843
2022-02-08,0.70484
2022-02-09,0.63729
2022-02-10,0.60375
2022-02-11,0.61478
2022-02-12,0.57342
2022-02-13,0.62535
2022-02-14,0.80362
2022-02-15,0.81879
2022-02-16,0.69473
2022-02-17,0.6088
2022-02-18,0.60467
2022-02-19,0.5624
2022-02-20,0.54815
2022-02-21,0.70621
2022-02-22,0.73884
2022-02-23,0.68692
2022-02-24,0.61891
2022-02-25,0.56837
2022-02-26,0.61937
2022-02-27,0.61891
2022-02-28,0.6088
2022-03-01,0.51645
2022-03-02,0.99431
2022-03-03,0.74803
2022-03-04,0.70208
2022-03-05,0.52702
2022-03-06,0.48566
2022-03-07,0.62351
2022-03-08,0.62626
2022-03-09,0.51645
2022-03-10,0.7494
2022-03-11,0.67451
2022-03-12,0.5964
2022-03-13,0.65705
2022-03-14,0.71173
2022-03-15,0.71448
2022-03-16,0.81603
2022-03-17,0.69794
2022-03-18,0.7007
2022-03-19,0.57296
2022-03-20,0.63499
2022-03-21,0.74527
2022-03-22,0.77468
2022-03-23,0.80362
2022-03-24,0.88771
2022-03-25,0.74481
2022-03-26,0.63086
2022-03-27,0.63775
2022-03-28,0.74343
2022-03-29,0.71173
2022-03-30,0.68783
2022-03-31,0.77468
2022-04-01,0.64372
2022-04-02,0.53667
2022-04-03,0.60697
2022-04-04,0.66256
2022-04-05,0.74251
2022-04-06,0.76411
2022-04-07,0.68048
2022-04-08,0.64694
2022-04-09,0.51967
2022-04-10,0.56194
2022-04-11,0.80914
2022-04-12,0.74205
2022-04-13,0.67129
2022-04-14,0.69886
2022-04-15,0.60007
2022-04-16,0.51415
2022-04-17,0.55596
2022-04-18,0.76089
2022-04-19,0.73332
2022-04-20,0.71494
2022-04-21,0.68508
2022-04-22,0.63316
2022-04-23,0.54586
2022-04-24,0.65843
2022-04-25,0.77559
2022-04-26,0.75032
2022-04-27,0.6667
2022-04-28,0.72919
2022-04-29,0.58032
2022-04-30,0.60421
2022-05-01,0.61845
2022-05-02,0.78295
2022-05-03,0.70575
2022-05-04,0.65337
2022-05-05,0.51967
2022-05-06,0.63729
2022-05-07,0.64602
2022-05-08,0.8436
2022-05-09,0.93917
2022-05-10,0.78892
2022-05-11,0.78662
2022-05-12,0.73562
2022-05-13,0.69702
2022-05-14,0.53621
2022-05-15,0.61248
2022-05-16,1.10688
2022-05-17,1.14961
2022-05-18,0.75124
2022-05-19,0.70346
2022-05-20,0.69381
2022-05-21,0.54677
2022-05-22,0.53713
2022-05-23,0.71357
2022-05-24,0.66716
2022-05-25,0.70162
2022-05-26,0.69381
2022-05-27,0.6134
2022-05-28,0.53161
2022-05-29,0.55734
2022-05-30,0.75676
2022-05-31,0.72092
2022-06-01,0.57802
2022-06-02,0.67864
2022-06-03,0.66118
2022-06-04,0.56056
2022-06-05,0.55964
2022-06-06,0.69519
2022-06-07,0.8027
2022-06-08,0.76365
2022-06-09,0.76916
2022-06-10,0.71448
2022-06-11,0.60283
2022-06-12,0.5987
2022-06-13,0.78938
2022-06-14,0.79076
2022-06-15,0.77238
2022-06-16,1.09999
2022-06-17,0.9162
2022-06-18,0.59686
2022-06-19,0.90195
2022-06-20,0.82706
2022-06-21,0.97225
2022-06-22,0.79214
2022-06-23,0.62397
2022-06-24,0.58951
2022-06-25,0.51967
2022-06-26,0.55183
2022-06-27,0.74481
2022-06-28,0.72689
2022-06-29,0.65659
2022-06-30,0.62351
2022-07-01,0.55596
2022-07-02,0.52564
2022-07-03,0.54172
2022-07-04,0.68737
2022-07-05,0.67819
2022-07-06,0.61202
2022-07-07,0.67864
2022-07-08,0.78065
2022-07-09,0.58675
2022-07-10,0.64005
2022-07-11,0.78387
2022-07-12,0.79535
2022-07-13,0.67405
2022-07-14,0.7517
2022-07-15,0.7903
2022-07-16,0.53391
2022-07-17,0.60421
2022-07-18,0.81327
2022-07-19,0.76962
2022-07-20,0.67635
2022-07-21,0.97501
2022-07-22,0.93044
2022-07-23,0.6814
2022-07-24,0.61983
2022-07-25,0.83303
2022-07-26,0.68324
2022-07-27,0.66027
2022-07-28,0.64648
2022-07-29,0.58124
2022-07-30,0.48888
2022-07-31,0.51461
2022-08-01,0.74573
2022-08-02,0.6474
2022-08-03,0.58905
2022-08-04,0.64051
2022-08-05,0.57572
2022-08-06,0.5091
2022-08-07,0.49945
2022-08-08,0.65062
2022-08-09,0.58813
2022-08-10,0.59548
2022-08-11,0.5555
2022-08-12,0.57894
2022-08-13,0.46866
2022-08-14,0.47004
2022-08-15,0.51002
2022-08-16,0.67451
2022-08-17,0.69427
2022-08-18,0.62397
2022-08-19,0.60237
2022-08-20,0.61753
2022-08-21,0.68508
2022-08-22,0.74113
2022-08-23,0.68002
2022-08-24,0.65016
2022-08-25,0.67175
2022-08-26,0.64281
2022-08-27,0.52702
2022-08-28,0.53391
2022-08-29,0.68186
2022-08-30,0.69197
2022-08-31,0.83027
2022-09-01,1.47538
2022-09-02,1.18407
2022-09-03,0.65475
2022-09-04,0.6134
2022-09-05,0.70024
2022-09-06,0.61524
2022-09-07,0.70438
2022-09-08,0.65751
2022-09-09,0.73103
2022-09-10,0.8073
2022-09-11,0.7733
2022-09-12,0.92998
2022-09-13,1.04898
2022-09-14,1.27137
2022-09-15,0.94698
2022-09-16,0.80776
2022-09-17,0.66256
2022-09-18,0.64097
2022-09-19,0.873
2022-09-20,0.79811
2022-09-21,0.79168
2022-09-22,1.19418
2022-09-23,0.99109
2022-09-24,0.58997
2022-09-25,0.5987
2022-09-26,0.79168
2022-09-27,0.72597
2022-09-28,0.73332
2022-09-29,0.69197
2022-09-30,0.62489
2022-10-01,0.53483
2022-10-02,0.56378
2022-10-03,0.68554
2022-10-04,0.75584
2022-10-05,0.74849
2022-10-06,1.00166
2022-10-07,0.74251
2022-10-08,0.55137
2022-10-09,0.58215
2022-10-10,0.63086
2022-10-11,0.8459
2022-10-12,0.7563
2022-10-13,0.78019
2022-10-14,1.17075
2022-10-15,0.83119
2022-10-16,0.71173
2022-10-17,0.86703
2022-10-18,0.87622
2022-10-19,0.80822
2022-10-20,0.8459
2022-10-21,0.71402
2022-10-22,0.55734
2022-10-23,0.64832
2022-10-24,0.79214
2022-10-25,0.74803
2022-10-26,0.72092
2022-10-27,0.75032
2022-10-28,0.70851
2022-10-29,0.52794
2022-10-30,0.41123
2022-10-31,0.69105
2022-11-01,0.71816
2022-11-02,0.70989
2022-11-03,0.67864
2022-11-04,0.66256
2022-11-05,0.50221
2022-11-06,0.56699
2022-11-07,0.76686
2022-11-08,0.7563
2022-11-09,0.77835
2022-11-10,0.74986
2022-11-11,0.65843
2022-11-12,0.53988
2022-11-13,0.52104
2022-11-14,0.80408
2022-11-15,0.78387
2022-11-16,0.77927
2022-11-17,0.77881
2022-11-18,0.71448
2022-11-19,0.54999
2022-11-20,0.57664
2022-11-21,0.76595
2022-11-22,0.77789
2022-11-23,0.81419
2022-11-24,0.67129
2022-11-25,0.64418
2022-11-26,0.5555
2022-11-27,0.55229
2022-11-28,0.75722
2022-11-29,0.69105
2022-11-30,0.70484
2022-12-01,0.63545
2022-12-02,0.62443
2022-12-03,0.45304
2022-12-04,0.56056
2022-12-05,0.67773
2022-12-06,0.67497
2022-12-07,0.68692
2022-12-08,0.74711
2022-12-09,0.70667
2022-12-10,0.57159
2022-12-11,0.63545
2022-12-12,0.89001
2022-12-13,0.80179
2022-12-14,0.7007
2022-12-15,0.71357
2022-12-16,0.63775
2022-12-17,0.57986
2022-12-18,0.65889
2022-12-19,0.80546
2022-12-20,0.84498
2022-12-21,0.73746
2022-12-22,0.71357
2022-12-23,0.69427
2022-12-24,0.61616
2022-12-25,0.60789
2022-12-26,0.83441
2022-12-27,0.76457
2022-12-28,0.80316
2022-12-29,1.12296
2022-12-30,0.74665
2022-12-31,0.57251
2023-01-01,0.67083
2023-01-02,0.84819
2023-01-03,0.81833
2023-01-04,0.78157
2023-01-05,0.76043
2023-01-06,1.05588
2023-01-07,0.76181
2023-01-08,0.78708
2023-01-09,0.89322
2023-01-10,0.77881
2023-01-11,0.82843
2023-01-12,0.85554
2023-01-13,0.81281
2023-01-14,0.67405
2023-01-15,0.72138
2023-01-16,0.94285
2023-01-17,0.82062
2023-01-18,0.80133
2023-01-19,0.72873
2023-01-20,0.66946
2023-01-21,0.74665
2023-01-22,0.95893
2023-01-23,0.89184
2023-01-24,0.82614
2023-01-25,1.04117
2023-01-26,0.91987
2023-01-27,0.87576
2023-01-28,0.7347
2023-01-29,0.74067
2023-01-30,0.92998
2023-01-31,0.94744
2023-02-01,0.87484
2023-02-02,0.85279
2023-02-03,0.76043
2023-02-04,0.65613
2023-02-05,0.66256
2023-02-06,0.88219
2023-02-07,0.86244
2023-02-08,0.81006
2023-02-09,0.8629
2023-02-10,1.0839
2023-02-11,0.79719
2023-02-12,0.99293
2023-02-13,1.45195
2023-02-14,0.92171
2023-02-15,0.87898
2023-02-16,0.78892
2023-02-17,0.84038
2023-02-18,0.66624
2023-02-19,0.69289
2023-02-20,0.86703
2023-02-21,0.80638
2023-02-22,0.84452
2023-02-23,0.74665
2023-02-24,0.87668
2023-02-25,0.77284
2023-02-26,0.6621
2023-02-27,0.81695
2023-02-28,0.7007
2023-03-01,0.59916
2023-03-02,0.73332
2023-03-03,0.68646
2023-03-04,0.61524
2023-03-05,0.6157
2023-03-06,0.7517
2023-03-07,0.76273
2023-03-08,0.74986
2023-03-09,0.80546
2023-03-10,0.72551
2023-03-11,0.57986
2023-03-12,0.56837
2023-03-13,0.78616
2023-03-14,0.76227
2023-03-15,0.71586
2023-03-16,0.70667
2023-03-17,0.67267
2023-03-18,0.58767
2023-03-19,0.56056
2023-03-20,0.75538
2023-03-21,0.85187
2023-03-22,0.76503
2023-03-23,0.77146
2023-03-24,0.69105
2023-03-25,0.57388
2023-03-26,0.58261
2023-03-27,0.86014
2023-03-28,0.77468
2023-03-29,0.70943
2023-03-30,0.7177
2023-03-31,0.63867
2023-04-01,0.52334
2023-04-02,0.50175
2023-04-03,0.7177
2023-04-04,0.77376
2023-04-05,0.771
2023-04-06,0.69473
2023-04-07,0.65337
2023-04-08,0.53345
2023-04-09,0.54723
2023-04-10,0.78019
2023-04-11,0.71908
2023-04-12,0.71816
2023-04-13,0.72367
2023-04-14,0.68967
2023-04-15,0.58813
2023-04-16,0.66394
2023-04-17,0.97041
2023-04-18,0.81787
2023-04-19,0.7154
2023-04-20,0.71127
2023-04-21,0.69427
2023-04-22,0.59594
2023-04-23,0.59272
2023-04-24,0.83533
2023-04-25,0.73148
2023-04-26,0.7324
2023-04-27,0.72689
2023-04-28,0.68094
2023-04-29,0.61937
2023-04-30,0.57894
2023-05-01,0.67405
2023-05-02,0.80868
2023-05-03,0.74711
2023-05-04,0.76732
2023-05-05,0.65751
2023-05-06,0.72827
2023-05-07,0.70851
2023-05-08,0.94974
2023-05-09,0.8776
2023-05-10,0.82016
2023-05-11,0.87025
2023-05-12,0.771
2023-05-13,0.59134
2023-05-14,0.68508
2023-05-15,1.00717
2023-05-16,0.87714
2023-05-17,0.805
2023-05-18,0.84957
2023-05-19,0.76641
2023-05-20,0.67681
2023-05-21,0.68783
2023-05-22,1.00947
2023-05-23,0.88173
2023-05-24,0.84406
2023-05-25,0.87392
2023-05-26,0.73654
2023-05-27,0.57664
2023-05-28,0.61937
2023-05-29,0.669
2023-05-30,0.86198
