date,환율계산
2020-10-23,41.45161
2020-10-24,24.94623
2020-10-25,22.31182
2020-10-26,44.73118
2020-10-27,44.94623
2020-10-28,41.39784
2020-10-29,41.23655
2020-10-30,43.49462
2020-10-31,20.69892
2020-11-01,23.38709
2020-11-02,43.54838
2020-11-03,39.8387
2020-11-04,39.8387
2020-11-05,41.88172
2020-11-06,36.34408
2020-11-07,21.50537
2020-11-08,25.16129
2020-11-09,44.46236
2020-11-10,49.24731
2020-11-11,48.54838
2020-11-12,45.0
2020-11-13,43.49462
2020-11-14,21.77419
2020-11-15,21.98924
2020-11-16,47.84946
2020-11-17,48.11827
2020-11-18,52.2043
2020-11-19,47.84946
2020-11-20,46.93548
2020-11-21,25.53763
2020-11-22,26.07526
2020-11-23,51.50537
2020-11-24,51.6129
2020-11-25,57.41935
2020-11-26,62.04301
2020-11-27,64.62365
2020-11-28,36.50537
2020-11-29,30.96774
2020-11-30,47.09677
2020-12-01,46.72043
2020-12-02,51.18279
2020-12-03,42.74193
2020-12-04,35.0
2020-12-05,15.96774
2020-12-06,16.72043
2020-12-07,34.13978
2020-12-08,34.94623
2020-12-09,35.59139
2020-12-10,36.93548
2020-12-11,33.76344
2020-12-12,15.91397
2020-12-13,17.09677
2020-12-14,32.36559
2020-12-15,34.62365
2020-12-16,32.95698
2020-12-17,33.06451
2020-12-18,31.23655
2020-12-19,17.36559
2020-12-20,15.48387
2020-12-21,33.76344
2020-12-22,34.08602
2020-12-23,32.47311
2020-12-24,24.67741
2020-12-25,18.49462
2020-12-26,15.26881
2020-12-27,17.04301
2020-12-28,31.88172
2020-12-29,32.36559
2020-12-30,29.67741
2020-12-31,26.66666
2021-01-01,14.4086
2021-01-02,16.82795
2021-01-03,16.77419
2021-01-04,32.90322
2021-01-05,30.4301
2021-01-06,32.52688
2021-01-07,30.16129
2021-01-08,35.32258
2021-01-09,18.54838
2021-01-10,16.50537
2021-01-11,29.78494
2021-01-12,33.27956
2021-01-13,35.53763
2021-01-14,35.0
2021-01-15,33.65591
2021-01-16,16.50537
2021-01-17,16.45161
2021-01-18,31.98924
2021-01-19,33.65591
2021-01-20,30.69892
2021-01-21,33.97849
2021-01-22,33.33333
2021-01-23,18.11827
2021-01-24,15.4301
2021-01-25,35.37634
2021-01-26,32.79569
2021-01-27,31.0215
2021-01-28,34.13978
2021-01-29,32.74193
2021-01-30,17.36559
2021-01-31,16.34408
2021-02-01,31.88172
2021-02-02,31.88172
2021-02-03,33.06451
2021-02-04,32.6344
2021-02-05,31.0215
2021-02-06,15.80645
2021-02-07,14.4086
2021-02-08,33.70967
2021-02-09,34.67741
2021-02-10,25.32258
2021-02-11,15.21505
2021-02-12,13.2258
2021-02-13,12.74193
2021-02-14,14.46236
2021-02-15,28.70967
2021-02-16,32.36559
2021-02-17,30.75268
2021-02-18,31.0215
2021-02-19,26.82795
2021-02-20,15.69892
2021-02-21,14.8387
2021-02-22,30.32258
2021-02-23,33.92473
2021-02-24,34.67741
2021-02-25,29.08602
2021-02-26,28.33333
2021-02-27,15.59139
2021-02-28,14.35483
2021-03-01,17.90322
2021-03-02,32.36559
2021-03-03,29.94623
2021-03-04,31.12903
2021-03-05,26.29032
2021-03-06,14.35483
2021-03-07,13.70967
2021-03-08,30.86021
2021-03-09,29.51612
2021-03-10,32.04301
2021-03-11,32.04301
2021-03-12,31.88172
2021-03-13,16.12903
2021-03-14,14.78494
2021-03-15,33.38709
2021-03-16,34.08602
2021-03-17,29.73118
2021-03-18,32.47311
2021-03-19,27.04301
2021-03-20,16.93548
2021-03-21,15.59139
2021-03-22,30.64516
2021-03-23,32.04301
2021-03-24,32.68817
2021-03-25,34.56989
2021-03-26,27.15053
2021-03-27,14.8387
2021-03-28,14.89247
2021-03-29,33.70967
2021-03-30,32.04301
2021-03-31,28.44086
2021-04-01,30.0
2021-04-02,30.80645
2021-04-03,16.07526
2021-04-04,13.97849
2021-04-05,28.70967
2021-04-06,31.45161
2021-04-07,29.89247
2021-04-08,31.77419
2021-04-09,29.51612
2021-04-10,15.91397
2021-04-11,14.19354
2021-04-12,30.69892
2021-04-13,29.4086
2021-04-14,30.96774
2021-04-15,31.72043
2021-04-16,30.32258
2021-04-17,15.96774
2021-04-18,15.05376
2021-04-19,29.03225
2021-04-20,32.09677
2021-04-21,42.15053
2021-04-22,30.80645
2021-04-23,31.82795
2021-04-24,15.69892
2021-04-25,11.98924
2021-04-26,30.86021
2021-04-27,28.17204
2021-04-28,28.65591
2021-04-29,28.60215
2021-04-30,24.78494
2021-05-01,13.49462
2021-05-02,12.58064
2021-05-03,24.8387
2021-05-04,24.78494
2021-05-05,15.32258
2021-05-06,26.18279
2021-05-07,23.06451
2021-05-08,13.8172
2021-05-09,11.6129
2021-05-10,26.6129
2021-05-11,27.15053
2021-05-12,30.05376
2021-05-13,28.38709
2021-05-14,25.21505
2021-05-15,13.2258
2021-05-16,13.49462
2021-05-17,30.59139
2021-05-18,28.11827
2021-05-19,18.60215
2021-05-20,27.47311
2021-05-21,25.53763
2021-05-22,14.51612
2021-05-23,11.0215
2021-05-24,28.54838
2021-05-25,27.25806
2021-05-26,27.31182
2021-05-27,29.8387
2021-05-28,24.67741
2021-05-29,13.8172
2021-05-30,13.33333
2021-05-31,32.79569
2021-06-01,28.44086
2021-06-02,27.36559
2021-06-03,30.53763
2021-06-04,27.09677
2021-06-05,13.60215
2021-06-06,14.08602
2021-06-07,35.32258
2021-06-08,44.46236
2021-06-09,39.8387
2021-06-10,40.69892
2021-06-11,36.34408
2021-06-12,13.06451
2021-06-13,13.87096
2021-06-14,38.76344
2021-06-15,39.13978
2021-06-16,38.11827
2021-06-17,41.98924
2021-06-18,33.60215
2021-06-19,12.95698
2021-06-20,10.69892
2021-06-21,37.6344
2021-06-22,44.03225
2021-06-23,38.44086
2021-06-24,41.55913
2021-06-25,35.69892
2021-06-26,13.38709
2021-06-27,12.09677
2021-06-28,37.95698
2021-06-29,33.54838
2021-06-30,43.87096
2021-07-01,33.38709
2021-07-02,34.51612
2021-07-03,13.60215
2021-07-04,10.59139
2021-07-05,31.29032
2021-07-06,35.53763
2021-07-07,36.6129
2021-07-08,37.04301
2021-07-09,32.79569
2021-07-10,11.82795
2021-07-11,11.0215
2021-07-12,34.4086
2021-07-13,35.05376
2021-07-14,40.21505
2021-07-15,36.0215
2021-07-16,31.29032
2021-07-17,12.31182
2021-07-18,12.6344
2021-07-19,34.94623
2021-07-20,35.96774
2021-07-21,36.98924
2021-07-22,37.09677
2021-07-23,30.69892
2021-07-24,13.92473
2021-07-25,11.6129
2021-07-26,35.53763
2021-07-27,32.04301
2021-07-28,33.27956
2021-07-29,27.95698
2021-07-30,24.08602
2021-07-31,12.6344
2021-08-01,12.15053
2021-08-02,26.34408
2021-08-03,22.04301
2021-08-04,25.0
2021-08-05,25.16129
2021-08-06,24.4086
2021-08-07,11.98924
2021-08-08,13.06451
2021-08-09,28.49462
2021-08-10,28.87096
2021-08-11,30.48387
2021-08-12,29.19354
2021-08-13,26.39784
2021-08-14,15.48387
2021-08-15,14.94623
2021-08-16,19.73118
2021-08-17,31.50537
2021-08-18,31.18279
2021-08-19,30.32258
2021-08-20,29.30107
2021-08-21,16.55913
2021-08-22,13.97849
2021-08-23,32.68817
2021-08-24,30.64516
2021-08-25,31.66666
2021-08-26,33.38709
2021-08-27,29.13978
2021-08-28,16.6129
2021-08-29,14.62365
2021-08-30,30.21505
2021-08-31,31.77419
2021-09-01,35.0
2021-09-02,33.60215
2021-09-03,29.19354
2021-09-04,15.69892
2021-09-05,13.87096
2021-09-06,34.56989
2021-09-07,33.76344
2021-09-08,34.62365
2021-09-09,32.84946
2021-09-10,30.21505
2021-09-11,14.89247
2021-09-12,16.88172
2021-09-13,34.13978
2021-09-14,31.77419
2021-09-15,31.66666
2021-09-16,35.10752
2021-09-17,26.98924
2021-09-18,14.89247
2021-09-19,12.58064
2021-09-20,13.38709
2021-09-21,12.2043
2021-09-22,15.10752
2021-09-23,30.64516
2021-09-24,30.91397
2021-09-25,16.07526
2021-09-26,15.91397
2021-09-27,30.96774
2021-09-28,31.82795
2021-09-29,35.80645
2021-09-30,32.79569
2021-10-01,32.36559
2021-10-02,16.45161
2021-10-03,15.53763
2021-10-04,20.10752
2021-10-05,32.68817
2021-10-06,36.77419
2021-10-07,33.65591
2021-10-08,35.0
2021-10-09,17.6344
2021-10-10,17.41935
2021-10-11,20.4301
2021-10-12,33.97849
2021-10-13,28.87096
2021-10-14,35.53763
2021-10-15,32.6344
2021-10-16,17.25806
2021-10-17,15.05376
2021-10-18,31.50537
2021-10-19,33.65591
2021-10-20,35.4301
2021-10-21,32.58064
2021-10-22,25.48387
2021-10-23,15.80645
2021-10-24,15.64516
2021-10-25,34.62365
2021-10-26,32.84946
2021-10-27,35.91397
2021-10-28,28.49462
2021-10-29,27.84946
2021-10-30,16.18279
2021-10-31,14.4086
2021-11-01,31.23655
2021-11-02,32.90322
2021-11-03,30.05376
2021-11-04,29.78494
2021-11-05,29.03225
2021-11-06,15.69892
2021-11-07,15.4301
2021-11-08,30.80645
2021-11-09,84.30107
2021-11-10,35.0
2021-11-11,35.80645
2021-11-12,30.69892
2021-11-13,17.95698
2021-11-14,15.53763
2021-11-15,31.72043
2021-11-16,35.10752
2021-11-17,32.25806
2021-11-18,30.80645
2021-11-19,26.18279
2021-11-20,16.50537
2021-11-21,16.29032
2021-11-22,31.12903
2021-11-23,31.82795
2021-11-24,35.32258
2021-11-25,34.73118
2021-11-26,38.33333
2021-11-27,19.4086
2021-11-28,18.38709
2021-11-29,31.6129
2021-11-30,32.90322
2021-12-01,38.06451
2021-12-02,35.53763
2021-12-03,30.59139
2021-12-04,15.96774
2021-12-05,13.8172
2021-12-06,31.29032
2021-12-07,31.0215
2021-12-08,32.74193
2021-12-09,31.34408
2021-12-10,26.98924
2021-12-11,13.70967
2021-12-12,14.78494
2021-12-13,27.04301
2021-12-14,29.46236
2021-12-15,26.55913
2021-12-16,29.19354
2021-12-17,24.03225
2021-12-18,12.41935
2021-12-19,15.96774
2021-12-20,21.77419
2021-12-21,26.72043
2021-12-22,29.03225
2021-12-23,27.47311
2021-12-24,21.39784
2021-12-25,13.49462
2021-12-26,13.33333
2021-12-27,25.64516
2021-12-28,28.33333
2021-12-29,25.80645
2021-12-30,24.89247
2021-12-31,19.19354
2022-01-01,11.0215
2022-01-02,12.25806
2022-01-03,29.24731
2022-01-04,28.60215
2022-01-05,30.37634
2022-01-06,28.06451
2022-01-07,33.27956
2022-01-08,16.0215
2022-01-09,13.27956
2022-01-10,30.75268
2022-01-11,30.0
2022-01-12,31.6129
2022-01-13,27.25806
2022-01-14,28.54838
2022-01-15,15.96774
2022-01-16,14.03225
2022-01-17,27.31182
2022-01-18,31.0215
2022-01-19,31.66666
2022-01-20,27.09677
2022-01-21,25.69892
2022-01-22,14.73118
2022-01-23,15.91397
2022-01-24,30.05376
2022-01-25,33.92473
2022-01-26,28.38709
2022-01-27,33.01075
2022-01-28,26.0215
2022-01-29,15.21505
2022-01-30,13.54838
2022-01-31,11.88172
2022-02-01,16.55913
2022-02-02,14.8387
2022-02-03,31.18279
2022-02-04,30.80645
2022-02-05,17.79569
2022-02-06,14.51612
2022-02-07,32.52688
2022-02-08,28.87096
2022-02-09,30.21505
2022-02-10,29.35483
2022-02-11,27.6344
2022-02-12,15.53763
2022-02-13,14.78494
2022-02-14,29.89247
2022-02-15,29.8387
2022-02-16,28.54838
2022-02-17,31.12903
2022-02-18,27.2043
2022-02-19,14.13978
2022-02-20,14.19354
2022-02-21,30.75268
2022-02-22,29.94623
2022-02-23,31.45161
2022-02-24,32.15053
2022-02-25,29.67741
2022-02-26,15.48387
2022-02-27,15.05376
2022-02-28,27.36559
2022-03-01,18.65591
2022-03-02,33.01075
2022-03-03,29.67741
2022-03-04,29.51612
2022-03-05,16.55913
2022-03-06,13.76344
2022-03-07,36.18279
2022-03-08,31.07526
2022-03-09,19.46236
2022-03-10,31.50537
2022-03-11,31.29032
2022-03-12,16.98924
2022-03-13,17.41935
2022-03-14,33.49462
2022-03-15,35.16129
2022-03-16,31.98924
2022-03-17,36.18279
2022-03-18,36.18279
2022-03-19,17.52688
2022-03-20,16.50537
2022-03-21,32.74193
2022-03-22,33.38709
2022-03-23,29.78494
2022-03-24,31.34408
2022-03-25,31.45161
2022-03-26,15.69892
2022-03-27,15.16129
2022-03-28,31.18279
2022-03-29,36.55913
2022-03-30,34.03225
2022-03-31,30.86021
2022-04-01,28.27956
2022-04-02,15.59139
2022-04-03,14.35483
2022-04-04,27.90322
2022-04-05,28.92473
2022-04-06,31.39784
2022-04-07,27.74193
2022-04-08,28.33333
2022-04-09,14.35483
2022-04-10,14.89247
2022-04-11,32.79569
2022-04-12,32.2043
2022-04-13,35.10752
2022-04-14,36.82795
2022-04-15,30.16129
2022-04-16,14.8387
2022-04-17,13.97849
2022-04-18,33.65591
2022-04-19,30.37634
2022-04-20,27.74193
2022-04-21,31.23655
2022-04-22,29.89247
2022-04-23,15.21505
2022-04-24,15.59139
2022-04-25,34.46236
2022-04-26,38.2258
2022-04-27,35.32258
2022-04-28,39.08602
2022-04-29,37.2043
2022-04-30,15.16129
2022-05-01,15.0
2022-05-02,32.79569
2022-05-03,34.35483
2022-05-04,28.49462
2022-05-05,17.58064
2022-05-06,29.19354
2022-05-07,15.21505
2022-05-08,14.89247
2022-05-09,37.2043
2022-05-10,35.32258
2022-05-11,32.90322
2022-05-12,37.52688
2022-05-13,34.78494
2022-05-14,17.47311
2022-05-15,15.4301
2022-05-16,32.79569
2022-05-17,38.49462
2022-05-18,33.27956
2022-05-19,36.66666
2022-05-20,32.09677
2022-05-21,16.82795
2022-05-22,15.80645
2022-05-23,33.70967
2022-05-24,34.67741
2022-05-25,33.49462
2022-05-26,33.92473
2022-05-27,30.21505
2022-05-28,13.8172
2022-05-29,13.87096
2022-05-30,38.17204
2022-05-31,34.94623
2022-06-01,19.46236
2022-06-02,35.32258
2022-06-03,28.76344
2022-06-04,15.4301
2022-06-05,14.56989
2022-06-06,20.10752
2022-06-07,32.2043
2022-06-08,34.30107
2022-06-09,34.35483
2022-06-10,29.62365
2022-06-11,17.84946
2022-06-12,17.04301
2022-06-13,40.10752
2022-06-14,38.38709
2022-06-15,36.12903
2022-06-16,42.79569
2022-06-17,30.59139
2022-06-18,14.73118
2022-06-19,18.38709
2022-06-20,35.37634
2022-06-21,35.48387
2022-06-22,34.8387
2022-06-23,38.97849
2022-06-24,34.94623
2022-06-25,17.74193
2022-06-26,16.77419
2022-06-27,37.74193
2022-06-28,35.05376
2022-06-29,38.8172
2022-06-30,32.36559
2022-07-01,32.84946
2022-07-02,19.08602
2022-07-03,18.60215
2022-07-04,35.69892
2022-07-05,36.34408
2022-07-06,37.68817
2022-07-07,35.4301
2022-07-08,30.91397
2022-07-09,16.66666
2022-07-10,17.15053
2022-07-11,38.01075
2022-07-12,35.86021
2022-07-13,35.91397
2022-07-14,38.38709
2022-07-15,38.92473
2022-07-16,18.70967
2022-07-17,18.49462
2022-07-18,35.59139
2022-07-19,36.34408
2022-07-20,36.88172
2022-07-21,32.6344
2022-07-22,30.26881
2022-07-23,17.25806
2022-07-24,16.39784
2022-07-25,32.04301
2022-07-26,35.80645
2022-07-27,32.52688
2022-07-28,32.41935
2022-07-29,29.30107
2022-07-30,19.24731
2022-07-31,19.73118
2022-08-01,33.65591
2022-08-02,31.07526
2022-08-03,35.05376
2022-08-04,35.53763
2022-08-05,31.18279
2022-08-06,19.08602
2022-08-07,18.49462
2022-08-08,35.37634
2022-08-09,36.55913
2022-08-10,43.60215
2022-08-11,40.32258
2022-08-12,33.33333
2022-08-13,21.82795
2022-08-14,20.80645
2022-08-15,23.33333
2022-08-16,37.79569
2022-08-17,38.60215
2022-08-18,35.16129
2022-08-19,36.82795
2022-08-20,21.39784
2022-08-21,23.44086
2022-08-22,44.24731
2022-08-23,46.50537
2022-08-24,46.55913
2022-08-25,43.65591
2022-08-26,43.2258
2022-08-27,23.01075
2022-08-28,23.65591
2022-08-29,45.10752
2022-08-30,46.82795
2022-08-31,44.08602
2022-09-01,46.34408
2022-09-02,43.70967
2022-09-03,23.2258
2022-09-04,21.77419
2022-09-05,44.08602
2022-09-06,43.11827
2022-09-07,50.4301
2022-09-08,48.54838
2022-09-09,25.48387
2022-09-10,20.80645
2022-09-11,22.15053
2022-09-12,28.06451
2022-09-13,48.2258
2022-09-14,54.24731
2022-09-15,56.45161
2022-09-16,50.75268
2022-09-17,28.06451
2022-09-18,26.29032
2022-09-19,52.36559
2022-09-20,49.89247
2022-09-21,51.23655
2022-09-22,56.0215
2022-09-23,55.26881
2022-09-24,25.80645
2022-09-25,25.59139
2022-09-26,56.93548
2022-09-27,56.88172
2022-09-28,58.8172
2022-09-29,53.92473
2022-09-30,49.78494
2022-10-01,26.88172
2022-10-02,26.39784
2022-10-03,31.23655
2022-10-04,51.98924
2022-10-05,50.37634
2022-10-06,53.92473
2022-10-07,52.2043
2022-10-08,33.38709
2022-10-09,28.54838
2022-10-10,37.36559
2022-10-11,63.92473
2022-10-12,65.4301
2022-10-13,59.73118
2022-10-14,54.67741
2022-10-15,29.13978
2022-10-16,27.15053
2022-10-17,56.93548
2022-10-18,51.82795
2022-10-19,53.92473
2022-10-20,48.17204
2022-10-21,66.98924
2022-10-22,33.76344
2022-10-23,31.98924
2022-10-24,55.37634
2022-10-25,63.27956
2022-10-26,59.35483
2022-10-27,57.36559
2022-10-28,49.8387
2022-10-29,34.30107
2022-10-30,30.4301
2022-10-31,59.24731
2022-11-01,58.06451
2022-11-02,65.80645
2022-11-03,66.07526
2022-11-04,67.41935
2022-11-05,36.34408
2022-11-06,34.67741
2022-11-07,66.18279
2022-11-08,71.55913
2022-11-09,74.08602
2022-11-10,84.73118
2022-11-11,90.64516
2022-11-12,48.49462
2022-11-13,49.67741
2022-11-14,82.36559
2022-11-15,93.38709
2022-11-16,75.75268
2022-11-17,71.50537
2022-11-18,68.97849
2022-11-19,45.0
2022-11-20,43.17204
2022-11-21,74.94623
2022-11-22,80.48387
2022-11-23,76.66666
2022-11-24,60.26881
2022-11-25,71.18279
2022-11-26,37.52688
2022-11-27,31.88172
2022-11-28,59.30107
2022-11-29,54.46236
2022-11-30,55.16129
2022-12-01,50.53763
2022-12-02,49.89247
2022-12-03,24.94623
2022-12-04,27.47311
2022-12-05,49.78494
2022-12-06,46.98924
2022-12-07,55.91397
2022-12-08,46.93548
2022-12-09,48.8172
2022-12-10,28.54838
2022-12-11,27.90322
2022-12-12,48.87096
2022-12-13,51.45161
2022-12-14,53.54838
2022-12-15,46.72043
2022-12-16,47.58064
2022-12-17,27.04301
2022-12-18,26.07526
2022-12-19,50.16129
2022-12-20,52.25806
2022-12-21,49.19354
2022-12-22,49.30107
2022-12-23,42.41935
2022-12-24,25.69892
2022-12-25,26.82795
2022-12-26,44.73118
2022-12-27,45.37634
2022-12-28,47.36559
2022-12-29,45.05376
2022-12-30,38.97849
2022-12-31,28.06451
2023-01-01,25.26881
2023-01-02,48.01075
2023-01-03,46.50537
2023-01-04,51.18279
2023-01-05,47.74193
2023-01-06,48.8172
2023-01-07,31.23655
2023-01-08,32.47311
2023-01-09,53.33333
2023-01-10,56.12903
2023-01-11,52.09677
2023-01-12,54.35483
2023-01-13,47.74193
2023-01-14,32.04301
2023-01-15,32.41935
2023-01-16,54.13978
2023-01-17,53.87096
2023-01-18,57.95698
2023-01-19,52.79569
2023-01-20,42.04301
2023-01-21,28.76344
2023-01-22,26.66666
2023-01-23,31.07526
2023-01-24,33.70967
2023-01-25,46.93548
2023-01-26,55.26881
2023-01-27,48.38709
2023-01-28,29.51612
2023-01-29,31.77419
2023-01-30,51.50537
2023-01-31,51.55913
2023-02-01,59.08602
2023-02-02,52.31182
2023-02-03,50.53763
2023-02-04,33.65591
2023-02-05,32.84946
2023-02-06,54.67741
2023-02-07,58.01075
2023-02-08,54.08602
2023-02-09,54.35483
2023-02-10,49.8387
2023-02-11,37.15053
2023-02-12,32.09677
2023-02-13,59.8387
2023-02-14,54.03225
2023-02-15,55.53763
2023-02-16,61.23655
2023-02-17,55.80645
2023-02-18,35.75268
2023-02-19,32.90322
2023-02-20,62.04301
2023-02-21,68.76344
2023-02-22,72.68817
2023-02-23,69.56989
2023-02-24,65.69892
2023-02-25,40.37634
2023-02-26,41.23655
2023-02-27,68.60215
2023-02-28,66.66666
2023-03-01,44.51612
2023-03-02,67.52688
2023-03-03,59.35483
2023-03-04,39.51612
2023-03-05,40.32258
2023-03-06,66.12903
2023-03-07,65.69892
2023-03-08,67.74193
2023-03-09,67.90322
2023-03-10,61.82795
2023-03-11,36.66666
2023-03-12,35.80645
2023-03-13,54.89247
2023-03-14,52.36559
2023-03-15,52.31182
2023-03-16,51.93548
2023-03-17,50.21505
2023-03-18,34.30107
2023-03-19,40.53763
2023-03-20,67.79569
2023-03-21,69.03225
2023-03-22,70.05376
2023-03-23,66.88172
2023-03-24,61.29032
2023-03-25,39.51612
2023-03-26,42.25806
2023-03-27,66.39784
2023-03-28,64.89247
2023-03-29,62.15053
2023-03-30,62.31182
2023-03-31,62.15053
2023-04-01,41.66666
2023-04-02,38.54838
2023-04-03,67.90322
2023-04-04,57.90322
2023-04-05,53.54838
2023-04-06,62.68817
2023-04-07,61.98924
2023-04-08,28.65591
2023-04-09,33.17204
2023-04-10,65.0
2023-04-11,69.8387
2023-04-12,69.62365
2023-04-13,69.30107
2023-04-14,55.53763
2023-04-15,39.24731
2023-04-16,32.04301
2023-04-17,55.69892
2023-04-18,58.33333
2023-04-19,56.66666
2023-04-20,52.31182
2023-04-21,49.03225
2023-04-22,34.78494
2023-04-23,34.4086
2023-04-24,53.92473
2023-04-25,66.34408
2023-04-26,71.66666
2023-04-27,68.17204
2023-04-28,64.94623
2023-04-29,41.39784
2023-04-30,39.94623
2023-05-01,47.2043
2023-05-02,68.2258
2023-05-03,67.41935
2023-05-04,65.26881
2023-05-05,47.6344
2023-05-06,88.97849
2023-05-07,44.08602
2023-05-08,73.2258
2023-05-09,67.52688
2023-05-10,71.6129
2023-05-11,69.67741
2023-05-12,68.49462
2023-05-13,42.47311
2023-05-14,42.09677
2023-05-15,78.87096
2023-05-16,77.31182
2023-05-17,72.95698
2023-05-18,65.59139
2023-05-19,73.54838
2023-05-20,42.58064
2023-05-21,47.47311
2023-05-22,77.74193
2023-05-23,82.58064
2023-05-24,71.6129
2023-05-25,77.58064
2023-05-26,70.59139
2023-05-27,45.21505
2023-05-28,43.65591
2023-05-29,51.50537
