date,순금시세
2020-08-22,31.97199
2020-08-23,27.21703
2020-08-24,46.16686
2020-08-25,43.76312
2020-08-26,38.72228
2020-08-27,42.79463
2020-08-28,39.10735
2020-08-29,28.44807
2020-08-30,24.75495
2020-08-31,40.04667
2020-09-01,40.04084
2020-09-02,38.48308
2020-09-03,35.91598
2020-09-04,38.81563
2020-09-05,26.81446
2020-09-06,24.62077
2020-09-07,37.25787
2020-09-08,35.60093
2020-09-09,36.82613
2020-09-10,36.52275
2020-09-11,32.67794
2020-09-12,25.70011
2020-09-13,22.6196
2020-09-14,34.95332
2020-09-15,34.50991
2020-09-16,32.74795
2020-09-17,30.8343
2020-09-18,31.07351
2020-09-19,23.83313
2020-09-20,20.95682
2020-09-21,32.68378
2020-09-22,34.70245
2020-09-23,34.77829
2020-09-24,38.88564
2020-09-25,38.8448
2020-09-26,24.29404
2020-09-27,20.96266
2020-09-28,33.27887
2020-09-29,30.09334
2020-09-30,21.27187
2020-10-01,25.49008
2020-10-02,23.30805
2020-10-03,23.06884
2020-10-04,23.58809
2020-10-05,36.64527
2020-10-06,35.07584
2020-10-07,31.70945
2020-10-08,31.06767
2020-10-09,24.14235
2020-10-10,21.64527
2020-10-11,19.73162
2020-10-12,32.09451
2020-10-13,29.95332
2020-10-14,31.94865
2020-10-15,31.2252
2020-10-16,29.66161
2020-10-17,21.94865
2020-10-18,19.53325
2020-10-19,31.84947
2020-10-20,31.21936
2020-10-21,32.51458
2020-10-22,29.88331
2020-10-23,28.50641
2020-10-24,21.40606
2020-10-25,19.0315
2020-10-26,30.81096
2020-10-27,30.39673
2020-10-28,31.28354
2020-10-29,31.4119
2020-10-30,34.13068
2020-10-31,22.74795
2020-11-01,21.21936
2020-11-02,33.0455
2020-11-03,30.90431
2020-11-04,33.55892
2020-11-05,35.11668
2020-11-06,36.21353
2020-11-07,25.2392
2020-11-08,22.70711
2020-11-09,35.88681
2020-11-10,43.8273
2020-11-11,37.87047
2020-11-12,35.71178
2020-11-13,34.35822
2020-11-14,23.71645
2020-11-15,22.2462
2020-11-16,35.90431
2020-11-17,34.95915
2020-11-18,35.01166
2020-11-19,34.30571
2020-11-20,33.4364
2020-11-21,25.36756
2020-11-22,23.40723
2020-11-23,35.19836
2020-11-24,37.23453
2020-11-25,43.38389
2020-11-26,44.11318
2020-11-27,41.01516
2020-11-28,33.58226
2020-11-29,28.33138
2020-11-30,45.59509
2020-12-01,44.78996
2020-12-02,51.07351
2020-12-03,46.95449
2020-12-04,43.29638
2020-12-05,31.78529
2020-12-06,29.46324
2020-12-07,47.50291
2020-12-08,42.38623
2020-12-09,43.22637
2020-12-10,43.10385
2020-12-11,41.47607
2020-12-12,31.07934
2020-12-13,27.06534
2020-12-14,39.95332
2020-12-15,41.0035
2020-12-16,41.21936
2020-12-17,41.39439
2020-12-18,42.67211
2020-12-19,32.49708
2020-12-20,29.32905
2020-12-21,43.09801
2020-12-22,41.63943
2020-12-23,40.32088
2020-12-24,39.50408
2020-12-25,30.56009
2020-12-26,31.17269
2020-12-27,29.06067
2020-12-28,43.80396
2020-12-29,40.4259
2020-12-30,40.8518
2020-12-31,34.57409
2021-01-01,47.38623
2021-01-02,36.07934
2021-01-03,37.17036
2021-01-04,48.00466
2021-01-05,49.34655
2021-01-06,51.76779
2021-01-07,45.77596
2021-01-08,43.89148
2021-01-09,38.56476
2021-01-10,37.57292
2021-01-11,50.6301
2021-01-12,50.52508
2021-01-13,46.87281
2021-01-14,46.19603
2021-01-15,42.99883
2021-01-16,32.78296
2021-01-17,33.03967
2021-01-18,43.63477
2021-01-19,40.6476
2021-01-20,43.028
2021-01-21,42.87047
2021-01-22,41.51691
2021-01-23,30.75262
2021-01-24,32.68961
2021-01-25,41.12018
2021-01-26,44.14819
2021-01-27,38.53558
2021-01-28,39.32322
2021-01-29,38.62893
2021-01-30,30.4259
2021-01-31,28.69311
2021-02-01,41.74445
2021-02-02,43.77479
2021-02-03,39.4574
2021-02-04,37.56709
2021-02-05,39.14235
2021-02-06,30.53092
2021-02-07,26.33022
2021-02-08,38.37222
2021-02-09,36.86114
2021-02-10,35.07001
2021-02-11,24.84247
2021-02-12,28.6406
2021-02-13,26.58693
2021-02-14,29.08401
2021-02-15,42.78296
2021-02-16,40.73512
2021-02-17,43.83897
2021-02-18,45.63593
2021-02-19,61.72112
2021-02-20,43.54142
2021-02-21,36.79696
2021-02-22,48.55892
2021-02-23,47.6546
2021-02-24,42.15869
2021-02-25,40.79929
2021-02-26,39.73745
2021-02-27,32.25787
2021-02-28,28.27887
2021-03-01,29.27654
2021-03-02,43.48891
2021-03-03,48.23803
2021-03-04,51.75612
2021-03-05,48.79813
2021-03-06,37.03033
2021-03-07,33.52392
2021-03-08,48.57642
2021-03-09,44.70245
2021-03-10,44.28238
2021-03-11,46.59276
2021-03-12,40.78179
2021-03-13,30.18086
2021-03-14,30.46091
2021-03-15,41.76779
2021-03-16,38.76896
2021-03-17,38.51808
2021-03-18,38.47724
2021-03-19,34.54492
2021-03-20,27.50291
2021-03-21,25.67094
2021-03-22,38.03383
2021-03-23,34.59743
2021-03-24,33.8448
2021-03-25,34.07234
2021-03-26,31.07934
2021-03-27,25.97432
2021-03-28,23.54142
2021-03-29,34.42823
2021-03-30,34.4399
2021-03-31,38.89731
2021-04-01,39.77829
2021-04-02,41.74445
2021-04-03,28.78646
2021-04-04,25.52508
2021-04-05,38.59976
2021-04-06,34.21236
2021-04-07,35.60676
2021-04-08,35.25087
2021-04-09,34.00233
2021-04-10,26.6336
2021-04-11,24.4049
2021-04-12,35.18669
2021-04-13,33.86231
2021-04-14,33.92648
2021-04-15,34.75495
2021-04-16,34.49241
2021-04-17,26.73862
2021-04-18,23.31971
2021-04-19,35.87514
2021-04-20,35.33255
2021-04-21,35.035
2021-04-22,35.54259
2021-04-23,36.53442
2021-04-24,25.97432
2021-04-25,22.04784
2021-04-26,35.035
2021-04-27,34.91831
2021-04-28,33.69311
2021-04-29,31.95449
2021-04-30,31.13768
2021-05-01,25.72345
2021-05-02,22.60793
2021-05-03,30.96266
2021-05-04,29.76662
2021-05-05,24.24737
2021-05-06,31.76196
2021-05-07,32.08284
2021-05-08,27.75379
2021-05-09,24.00233
2021-05-10,34.0315
2021-05-11,35.70595
2021-05-12,35.26837
2021-05-13,34.94749
2021-05-14,32.54959
2021-05-15,24.92415
2021-05-16,21.62777
2021-05-17,40.89264
2021-05-18,40.28004
2021-05-19,43.22637
2021-05-20,51.13768
2021-05-21,43.06301
2021-05-22,31.6161
2021-05-23,31.35355
2021-05-24,51.01516
2021-05-25,42.75962
2021-05-26,42.10035
2021-05-27,42.76546
2021-05-28,39.14819
2021-05-29,29.50408
2021-05-30,24.71995
2021-05-31,38.59393
2021-06-01,38.75145
2021-06-02,39.59159
2021-06-03,38.69311
2021-06-04,34.72578
2021-06-05,25.84014
2021-06-06,26.51691
2021-06-07,36.37106
2021-06-08,35.56009
2021-06-09,35.11085
2021-06-10,33.48308
2021-06-11,33.11551
2021-06-12,24.96499
2021-06-13,21.17852
2021-06-14,33.96732
2021-06-15,33.89148
2021-06-16,33.53558
2021-06-17,35.6126
2021-06-18,38.8448
2021-06-19,29.13068
2021-06-20,22.8588
2021-06-21,40.77012
2021-06-22,38.23803
2021-06-23,37.6196
2021-06-24,35.95099
2021-06-25,34.2532
2021-06-26,27.24037
2021-06-27,22.2287
2021-06-28,34.8133
2021-06-29,36.28354
2021-06-30,40.54842
2021-07-01,38.0455
2021-07-02,36.77946
2021-07-03,27.15285
2021-07-04,22.67794
2021-07-05,37.18203
2021-07-06,34.61493
2021-07-07,36.18436
2021-07-08,35.61843
2021-07-09,37.90548
2021-07-10,28.02217
2021-07-11,26.86114
2021-07-12,34.65577
2021-07-13,34.91831
2021-07-14,34.74329
2021-07-15,38.52975
2021-07-16,37.08868
2021-07-17,27.00116
2021-07-18,23.98483
2021-07-19,34.08401
2021-07-20,35.0
2021-07-21,33.2497
2021-07-22,33.27887
2021-07-23,29.73745
2021-07-24,25.21003
2021-07-25,21.86697
2021-07-26,31.45274
2021-07-27,33.09218
2021-07-28,30.85764
2021-07-29,31.2252
2021-07-30,31.03267
2021-07-31,23.35472
2021-08-01,22.10035
2021-08-02,30.46091
2021-08-03,31.16686
2021-08-04,30.74095
2021-08-05,32.74212
2021-08-06,29.92998
2021-08-07,27.89381
2021-08-08,23.31971
2021-08-09,41.45274
2021-08-10,43.4014
2021-08-11,48.29638
2021-08-12,51.36522
2021-08-13,40.77012
2021-08-14,30.86347
2021-08-15,26.03267
2021-08-16,30.90431
2021-08-17,41.34772
2021-08-18,41.2252
2021-08-19,39.53908
2021-08-20,38.36056
2021-08-21,28.79229
2021-08-22,24.15985
2021-08-23,37.29871
2021-08-24,37.11201
2021-08-25,35.50175
2021-08-26,37.64877
2021-08-27,34.26487
2021-08-28,24.98833
2021-08-29,24.59159
2021-08-30,33.91481
2021-08-31,34.70245
2021-09-01,33.87397
2021-09-02,34.14235
2021-09-03,31.59276
2021-09-04,25.26837
2021-09-05,21.84947
2021-09-06,34.08984
2021-09-07,33.03967
2021-09-08,32.49708
2021-09-09,31.84364
2021-09-10,30.35005
2021-09-11,24.14235
2021-09-12,21.05017
2021-09-13,30.37922
2021-09-14,30.06417
2021-09-15,30.36756
2021-09-16,30.33838
2021-09-17,29.77829
2021-09-18,23.53558
2021-09-19,19.49241
2021-09-20,18.39556
2021-09-21,20.77596
2021-09-22,25.57759
2021-09-23,36.43523
2021-09-24,35.2567
2021-09-25,28.25554
2021-09-26,21.0385
2021-09-27,34.18319
2021-09-28,32.18786
2021-09-29,33.37222
2021-09-30,32.8063
2021-10-01,31.83197
2021-10-02,23.0105
2021-10-03,22.69544
2021-10-04,27.56709
2021-10-05,37.64294
2021-10-06,33.90315
2021-10-07,31.93115
2021-10-08,29.74912
2021-10-09,22.74212
2021-10-10,20.82847
2021-10-11,24.8133
2021-10-12,32.6196
2021-10-13,31.39439
2021-10-14,32.40956
2021-10-15,30.035
2021-10-16,23.17386
2021-10-17,19.10735
2021-10-18,29.66161
2021-10-19,30.72928
2021-10-20,29.46907
2021-10-21,29.14819
2021-10-22,27.15869
2021-10-23,20.72928
2021-10-24,22.2462
2021-10-25,37.62543
2021-10-26,31.57526
2021-10-27,30.35005
2021-10-28,29.6441
2021-10-29,28.028
2021-10-30,20.65344
2021-10-31,19.06067
2021-11-01,28.05134
2021-11-02,28.15052
2021-11-03,28.51225
2021-11-04,27.57292
2021-11-05,27.14702
2021-11-06,20.90431
2021-11-07,20.21003
2021-11-08,33.78646
2021-11-09,34.61493
2021-11-10,35.58343
2021-11-11,39.83663
2021-11-12,39.32905
2021-11-13,26.43523
2021-11-14,23.83313
2021-11-15,39.2357
2021-11-16,44.29404
2021-11-17,42.8413
2021-11-18,38.56476
2021-11-19,36.31271
2021-11-20,28.06884
2021-11-21,24.05484
2021-11-22,36.77946
2021-11-23,36.44107
2021-11-24,37.46791
2021-11-25,39.08401
2021-11-26,34.08401
2021-11-27,26.93115
2021-11-28,30.12835
2021-11-29,44.14235
2021-11-30,39.4399
2021-12-01,39.67911
2021-12-02,39.82497
2021-12-03,36.49941
2021-12-04,27.54959
2021-12-05,25.40256
2021-12-06,36.60443
2021-12-07,36.24854
2021-12-08,34.80163
2021-12-09,34.55075
2021-12-10,34.13652
2021-12-11,26.12602
2021-12-12,24.4224
2021-12-13,34.59159
2021-12-14,33.27887
2021-12-15,35.10501
2021-12-16,36.06767
2021-12-17,31.62777
2021-12-18,23.41306
2021-12-19,23.85064
2021-12-20,37.31038
2021-12-21,37.22287
2021-12-22,35.0525
2021-12-23,35.82847
2021-12-24,33.6056
2021-12-25,25.86931
2021-12-26,24.21236
2021-12-27,34.45157
2021-12-28,35.08168
2021-12-29,36.76779
2021-12-30,32.88798
2021-12-31,38.31971
2022-01-01,37.20536
2022-01-02,32.8238
2022-01-03,45.15169
2022-01-04,42.91131
2022-01-05,42.01866
2022-01-06,41.2427
2022-01-07,40.42007
2022-01-08,29.73745
2022-01-09,29.87164
2022-01-10,37.25204
2022-01-11,41.49941
2022-01-12,38.38973
2022-01-13,34.91831
2022-01-14,34.24737
2022-01-15,30.19836
2022-01-16,26.19603
2022-01-17,36.18436
2022-01-18,34.70828
2022-01-19,34.82497
2022-01-20,36.19019
2022-01-21,35.75262
2022-01-22,29.57409
2022-01-23,29.09568
2022-01-24,41.15519
2022-01-25,40.90431
2022-01-26,41.75029
2022-01-27,39.74329
2022-01-28,37.05367
2022-01-29,27.59626
2022-01-30,24.90081
2022-01-31,21.16102
2022-02-01,27.60793
2022-02-02,30.22753
2022-02-03,39.27071
2022-02-04,37.10618
2022-02-05,30.50758
2022-02-06,29.77829
2022-02-07,35.70011
2022-02-08,36.01516
2022-02-09,37.10035
2022-02-10,34.55659
2022-02-11,33.90898
2022-02-12,29.27654
2022-02-13,25.81096
2022-02-14,43.73978
2022-02-15,55.0
2022-02-16,46.56359
2022-02-17,44.91831
2022-02-18,50.39673
2022-02-19,35.28004
2022-02-20,30.94515
2022-02-21,50.54842
2022-02-22,52.89381
2022-02-23,49.87164
2022-02-24,100.0
2022-02-25,75.25087
2022-02-26,43.73395
2022-02-27,39.36989
2022-02-28,56.75612
2022-03-01,45.57759
2022-03-02,60.80513
2022-03-03,53.85064
2022-03-04,52.46791
2022-03-05,41.57526
2022-03-06,50.70011
2022-03-07,76.35939
2022-03-08,79.44574
2022-03-09,54.16569
2022-03-10,65.10501
2022-03-11,62.2462
2022-03-12,44.42823
2022-03-13,37.44457
2022-03-14,58.48308
2022-03-15,53.2147
2022-03-16,53.19719
2022-03-17,53.28471
2022-03-18,47.82963
2022-03-19,36.38273
2022-03-20,29.95915
2022-03-21,45.23337
2022-03-22,44.60326
2022-03-23,42.6196
2022-03-24,42.20536
2022-03-25,44.14819
2022-03-26,32.36872
2022-03-27,27.54959
2022-03-28,42.042
2022-03-29,39.68494
2022-03-30,40.51341
2022-03-31,40.75262
2022-04-01,37.74212
2022-04-02,27.70711
2022-04-03,23.55309
2022-04-04,37.54375
2022-04-05,37.32788
2022-04-06,35.38506
2022-04-07,35.04084
2022-04-08,33.38973
2022-04-09,25.70595
2022-04-10,22.18203
2022-04-11,36.55192
2022-04-12,38.30805
2022-04-13,38.70478
2022-04-14,36.93698
2022-04-15,35.72928
2022-04-16,25.57176
2022-04-17,23.72812
2022-04-18,40.68844
2022-04-19,40.95099
2022-04-20,41.66861
2022-04-21,39.76079
2022-04-22,36.27187
2022-04-23,27.62543
2022-04-24,25.74095
2022-04-25,39.29988
2022-04-26,37.66044
2022-04-27,41.00933
2022-04-28,38.58809
2022-04-29,34.4049
2022-04-30,26.45857
2022-05-01,24.24154
2022-05-02,36.51108
2022-05-03,35.68844
2022-05-04,34.65577
2022-05-05,26.83197
2022-05-06,35.21586
2022-05-07,25.71178
2022-05-08,24.00816
2022-05-09,36.52858
2022-05-10,38.33722
2022-05-11,37.35122
2022-05-12,40.71178
2022-05-13,35.57759
2022-05-14,25.8343
2022-05-15,22.75379
2022-05-16,38.54142
2022-05-17,35.89264
2022-05-18,34.11318
2022-05-19,35.59509
2022-05-20,32.88214
2022-05-21,25.52508
2022-05-22,22.39789
2022-05-23,35.64177
2022-05-24,32.80046
2022-05-25,34.07817
2022-05-26,32.18203
2022-05-27,31.84364
2022-05-28,23.69894
2022-05-29,20.71178
2022-05-30,34.2182
2022-05-31,36.14935
2022-06-01,30.49591
2022-06-02,35.16919
2022-06-03,31.98366
2022-06-04,24.66161
2022-06-05,20.67677
2022-06-06,26.38273
2022-06-07,34.28238
2022-06-08,33.37806
2022-06-09,33.58809
2022-06-10,32.59043
2022-06-11,26.75029
2022-06-12,26.49941
2022-06-13,45.04667
2022-06-14,46.10851
2022-06-15,42.4154
2022-06-16,39.34072
2022-06-17,40.07001
2022-06-18,28.0105
2022-06-19,25.19836
2022-06-20,42.50291
2022-06-21,37.15285
2022-06-22,38.55892
2022-06-23,40.94515
2022-06-24,36.03267
2022-06-25,25.98599
2022-06-26,23.48891
2022-06-27,38.77479
2022-06-28,35.06417
2022-06-29,34.66744
2022-06-30,33.46557
2022-07-01,33.93232
2022-07-02,25.2217
2022-07-03,21.97782
2022-07-04,35.79346
2022-07-05,35.70595
2022-07-06,46.70361
2022-07-07,41.48191
2022-07-08,39.13652
2022-07-09,29.15985
2022-07-10,24.99416
2022-07-11,39.04317
2022-07-12,40.46091
2022-07-13,39.50408
2022-07-14,38.43057
2022-07-15,37.52625
2022-07-16,27.47374
2022-07-17,24.98833
2022-07-18,38.43057
2022-07-19,36.17852
2022-07-20,37.68961
2022-07-21,38.96732
2022-07-22,37.6021
2022-07-23,27.21703
2022-07-24,24.4224
2022-07-25,46.30105
2022-07-26,49.96499
2022-07-27,36.12602
2022-07-28,35.34422
2022-07-29,32.44457
2022-07-30,26.98949
2022-07-31,22.6546
2022-08-01,35.62427
2022-08-02,33.82147
2022-08-03,35.0
2022-08-04,35.32672
2022-08-05,33.8098
2022-08-06,27.14702
2022-08-07,22.6546
2022-08-08,34.56826
2022-08-09,33.12135
2022-08-10,35.4259
2022-08-11,35.33255
2022-08-12,33.29054
2022-08-13,25.55425
2022-08-14,22.56126
2022-08-15,25.36172
2022-08-16,34.46907
2022-08-17,34.20653
2022-08-18,32.46207
2022-08-19,30.91015
2022-08-20,26.17269
2022-08-21,20.86931
2022-08-22,35.91598
2022-08-23,34.67327
2022-08-24,33.15052
2022-08-25,35.12835
2022-08-26,31.27187
2022-08-27,24.38156
2022-08-28,20.86931
2022-08-29,33.54142
2022-08-30,31.056
2022-08-31,31.94282
2022-09-01,32.2112
2022-09-02,30.08168
2022-09-03,23.05717
2022-09-04,21.62193
2022-09-05,31.67444
2022-09-06,31.98949
2022-09-07,33.86814
2022-09-08,29.57409
2022-09-09,22.01866
2022-09-10,21.47024
2022-09-11,22.78296
2022-09-12,28.54142
2022-09-13,40.02333
2022-09-14,40.49591
2022-09-15,37.84714
2022-09-16,35.68261
2022-09-17,25.88681
2022-09-18,23.73978
2022-09-19,36.38273
2022-09-20,35.38506
2022-09-21,44.87747
2022-09-22,37.11785
2022-09-23,34.2357
2022-09-24,26.73862
2022-09-25,23.2322
2022-09-26,40.57176
2022-09-27,38.36056
2022-09-28,38.2322
2022-09-29,36.30105
2022-09-30,36.93698
2022-10-01,26.87864
2022-10-02,25.79929
2022-10-03,29.20653
2022-10-04,42.08868
2022-10-05,42.14119
2022-10-06,39.86581
2022-10-07,36.21936
2022-10-08,25.09334
2022-10-09,22.28121
2022-10-10,26.46441
2022-10-11,57.11201
2022-10-12,53.66977
2022-10-13,41.27771
2022-10-14,35.91015
2022-10-15,26.96616
2022-10-16,23.01633
2022-10-17,37.59626
2022-10-18,35.43757
2022-10-19,37.61376
2022-10-20,36.05017
2022-10-21,32.75379
2022-10-22,25.04667
2022-10-23,22.07117
2022-10-24,36.98366
2022-10-25,35.11085
2022-10-26,33.52975
2022-10-27,34.014
2022-10-28,31.72112
2022-10-29,23.55309
2022-10-30,20.0525
2022-10-31,32.44457
2022-11-01,36.45274
2022-11-02,35.94515
2022-11-03,36.19019
2022-11-04,31.8378
2022-11-05,24.01983
2022-11-06,20.74679
2022-11-07,32.95799
2022-11-08,33.96149
2022-11-09,35.29171
2022-11-10,34.4224
2022-11-11,34.74912
2022-11-12,24.8133
2022-11-13,22.24037
2022-11-14,36.32438
2022-11-15,34.29404
2022-11-16,33.42473
2022-11-17,32.18786
2022-11-18,31.77946
2022-11-19,22.42123
2022-11-20,21.21353
2022-11-21,34.70245
2022-11-22,33.028
2022-11-23,32.74795
2022-11-24,31.11435
2022-11-25,31.17269
2022-11-26,22.95215
2022-11-27,21.10268
2022-11-28,31.13768
2022-11-29,31.14352
2022-11-30,31.75612
2022-12-01,33.55309
2022-12-02,31.54609
2022-12-03,21.68028
2022-12-04,19.90665
2022-12-05,32.38039
2022-12-06,33.37222
2022-12-07,34.8133
2022-12-08,33.4539
2022-12-09,30.8343
2022-12-10,24.44574
2022-12-11,22.40373
2022-12-12,33.37806
2022-12-13,33.69894
2022-12-14,32.84714
2022-12-15,31.70361
2022-12-16,29.41656
2022-12-17,22.68378
2022-12-18,23.4364
2022-12-19,32.52042
2022-12-20,33.47141
2022-12-21,32.11785
2022-12-22,31.93115
2022-12-23,32.75962
2022-12-24,24.71411
2022-12-25,24.33488
2022-12-26,36.4469
2022-12-27,37.19369
2022-12-28,35.33838
2022-12-29,36.26604
2022-12-30,33.36639
2022-12-31,26.67444
2023-01-01,29.10151
2023-01-02,39.15402
2023-01-03,38.75145
2023-01-04,56.62777
2023-01-05,48.79813
2023-01-06,39.98833
2023-01-07,41.13185
2023-01-08,29.71411
2023-01-09,42.92882
2023-01-10,54.78996
2023-01-11,53.77479
2023-01-12,45.39089
2023-01-13,41.69194
2023-01-14,32.33372
2023-01-15,27.95215
2023-01-16,42.90548
2023-01-17,39.80746
2023-01-18,39.90665
2023-01-19,38.78063
2023-01-20,36.90781
2023-01-21,27.67211
2023-01-22,26.51691
2023-01-23,28.89148
2023-01-24,33.40723
2023-01-25,46.19019
2023-01-26,45.33838
2023-01-27,52.23453
2023-01-28,33.64644
2023-01-29,29.84247
2023-01-30,41.52858
2023-01-31,40.56009
2023-02-01,39.82497
2023-02-02,42.35122
2023-02-03,39.90081
2023-02-04,32.42123
2023-02-05,27.17619
2023-02-06,40.8168
2023-02-07,40.26254
2023-02-08,38.32555
2023-02-09,35.70011
2023-02-10,37.74795
2023-02-11,27.11201
2023-02-12,24.55659
2023-02-13,38.57642
2023-02-14,35.73512
2023-02-15,36.98366
2023-02-16,35.18669
2023-02-17,35.77596
2023-02-18,27.94049
2023-02-19,24.87747
2023-02-20,37.4154
2023-02-21,35.41423
2023-02-22,37.18786
2023-02-23,37.06534
2023-02-24,32.89964
2023-02-25,25.04084
2023-02-26,21.86697
2023-02-27,34.63827
2023-02-28,34.55075
2023-03-01,30.14585
2023-03-02,34.02567
2023-03-03,31.49941
2023-03-04,25.56009
2023-03-05,22.46791
2023-03-06,33.96149
2023-03-07,32.47957
2023-03-08,34.28821
2023-03-09,31.95449
2023-03-10,31.73278
2023-03-11,24.94165
2023-03-12,20.89264
2023-03-13,41.34772
2023-03-14,52.52042
2023-03-15,42.42123
2023-03-16,47.05367
2023-03-17,46.51691
2023-03-18,37.42123
2023-03-19,31.52275
2023-03-20,71.19603
2023-03-21,71.77946
2023-03-22,57.08284
2023-03-23,60.08168
2023-03-24,57.2112
2023-03-25,41.94865
2023-03-26,34.27654
2023-03-27,55.50175
2023-03-28,62.91715
2023-03-29,60.80513
2023-03-30,54.50408
2023-03-31,53.09218
2023-04-01,36.21353
2023-04-02,34.62077
2023-04-03,57.68378
2023-04-04,58.30805
2023-04-05,77.78296
2023-04-06,90.07001
2023-04-07,71.65694
2023-04-08,42.66044
2023-04-09,48.67561
2023-04-10,72.83547
2023-04-11,65.13418
2023-04-12,65.12252
2023-04-13,61.35939
2023-04-14,64.13652
2023-04-15,48.96149
2023-04-16,38.05134
2023-04-17,67.2112
2023-04-18,54.08401
2023-04-19,54.24737
2023-04-20,55.33255
2023-04-21,49.63243
2023-04-22,34.90665
2023-04-23,30.46091
2023-04-24,51.2427
2023-04-25,50.88681
2023-04-26,53.24387
2023-04-27,51.93698
2023-04-28,47.69544
2023-04-29,34.81913
2023-04-30,30.43757
2023-05-01,40.27421
2023-05-02,49.58576
2023-05-03,54.06651
2023-05-04,56.91365
2023-05-05,41.17852
2023-05-06,38.29054
2023-05-07,32.05367
2023-05-08,56.30105
2023-05-09,52.47957
2023-05-10,51.49941
2023-05-11,51.08518
2023-05-12,45.97432
2023-05-13,34.93582
2023-05-14,30.02917
2023-05-15,50.035
2023-05-16,48.90898
2023-05-17,45.4434
2023-05-18,44.37572
2023-05-19,43.85064
2023-05-20,31.93698
2023-05-21,26.57526
2023-05-22,47.0595
2023-05-23,46.26604
2023-05-24,44.57992
2023-05-25,44.95915
2023-05-26,39.24737
2023-05-27,28.64644
2023-05-28,24.83663
2023-05-29,30.86347
