date,AIG생명보험
2021-01-13,66.71408
2021-01-14,71.83499
2021-01-15,77.95163
2021-01-16,24.60881
2021-01-17,26.88477
2021-01-18,92.60312
2021-01-19,76.38691
2021-01-20,82.93029
2021-01-21,85.3485
2021-01-22,76.38691
2021-01-23,25.60455
2021-01-24,26.45803
2021-01-25,90.32716
2021-01-26,81.79231
2021-01-27,79.37411
2021-01-28,66.99857
2021-01-29,69.41678
2021-01-30,24.46657
2021-01-31,22.19061
2021-02-01,73.11522
2021-02-02,77.38264
2021-02-03,77.38264
2021-02-04,64.15362
2021-02-05,64.01137
2021-02-06,25.1778
2021-02-07,19.91465
2021-02-08,78.80512
2021-02-09,64.15362
2021-02-10,55.90327
2021-02-11,17.21194
2021-02-12,19.06116
2021-02-13,17.21194
2021-02-14,19.91465
2021-02-15,89.18918
2021-02-16,74.53769
2021-02-17,75.24893
2021-02-18,76.10241
2021-02-19,74.2532
2021-02-20,22.33285
2021-02-21,21.62162
2021-02-22,66.71408
2021-02-23,70.83926
2021-02-24,72.26173
2021-02-25,72.54623
2021-02-26,64.43812
2021-02-27,24.75106
2021-02-28,17.92318
2021-03-01,23.89758
2021-03-02,76.9559
2021-03-03,74.39544
2021-03-04,67.14082
2021-03-05,57.18349
2021-03-06,21.76386
2021-03-07,20.05689
2021-03-08,79.37411
2021-03-09,73.39971
2021-03-10,68.84779
2021-03-11,71.12375
2021-03-12,72.83072
2021-03-13,21.62162
2021-03-14,18.06543
2021-03-15,75.67567
2021-03-16,72.11948
2021-03-17,66.00284
2021-03-18,63.01564
2021-03-19,64.86486
2021-03-20,17.49644
2021-03-21,25.74679
2021-03-22,83.78378
2021-03-23,70.69701
2021-03-24,67.42532
2021-03-25,74.39544
2021-03-26,61.59317
2021-03-27,21.19487
2021-03-28,20.19914
2021-03-29,78.09388
2021-03-30,63.15789
2021-03-31,74.96443
2021-04-01,59.8862
2021-04-02,56.75675
2021-04-03,17.0697
2021-04-04,18.20768
2021-04-05,69.55903
2021-04-06,60.88193
2021-04-07,57.61024
2021-04-08,58.74822
2021-04-09,59.03271
2021-04-10,18.77667
2021-04-11,16.07396
2021-04-12,65.71834
2021-04-13,59.45945
2021-04-14,61.73541
2021-04-15,55.04978
2021-04-16,57.04125
2021-04-17,16.92745
2021-04-18,14.50924
2021-04-19,74.82219
2021-04-20,62.3044
2021-04-21,63.30014
2021-04-22,66.85633
2021-04-23,54.05405
2021-04-24,16.35846
2021-04-25,19.06116
2021-04-26,71.55049
2021-04-27,63.44238
2021-04-28,56.47226
2021-04-29,58.46372
2021-04-30,52.20483
2021-05-01,18.91891
2021-05-02,17.49644
2021-05-03,58.46372
2021-05-04,56.18776
2021-05-05,18.49217
2021-05-06,57.04125
2021-05-07,50.21337
2021-05-08,19.06116
2021-05-09,17.49644
2021-05-10,70.55476
2021-05-11,67.70981
2021-05-12,61.87766
2021-05-13,62.5889
2021-05-14,51.35135
2021-05-15,17.92318
2021-05-16,18.49217
2021-05-17,78.94736
2021-05-18,55.33428
2021-05-19,19.4879
2021-05-20,75.53342
2021-05-21,58.32147
2021-05-22,17.49644
2021-05-23,11.23755
2021-05-24,64.01137
2021-05-25,64.72261
2021-05-26,61.02418
2021-05-27,55.90327
2021-05-28,54.48079
2021-05-29,19.06116
2021-05-30,11.66429
2021-05-31,49.07539
2021-06-01,44.80796
2021-06-02,49.78662
2021-06-03,56.75675
2021-06-04,47.51066
2021-06-05,17.92318
2021-06-06,12.94452
2021-06-07,48.64864
2021-06-08,60.17069
2021-06-09,54.76529
2021-06-10,47.65291
2021-06-11,49.21763
2021-06-12,21.33712
2021-06-13,13.65576
2021-06-14,53.76955
2021-06-15,64.86486
2021-06-16,59.6017
2021-06-17,54.90753
2021-06-18,53.9118
2021-06-19,16.21621
2021-06-20,13.798
2021-06-21,46.79943
2021-06-22,51.77809
2021-06-23,58.32147
2021-06-24,51.06685
2021-06-25,61.30867
2021-06-26,19.06116
2021-06-27,10.95305
2021-06-28,48.64864
2021-06-29,58.46372
2021-06-30,62.87339
2021-07-01,52.91607
2021-07-02,46.51493
2021-07-03,12.94452
2021-07-04,13.51351
2021-07-05,61.59317
2021-07-06,60.73968
2021-07-07,49.92887
2021-07-08,52.34708
2021-07-09,47.08392
2021-07-10,16.7852
2021-07-11,11.0953
2021-07-12,44.09672
2021-07-13,58.46372
2021-07-14,56.18776
2021-07-15,56.04551
2021-07-16,46.79943
2021-07-17,17.21194
2021-07-18,14.50924
2021-07-19,58.74822
2021-07-20,57.46799
2021-07-21,58.03698
2021-07-22,51.2091
2021-07-23,51.63584
2021-07-24,16.50071
2021-07-25,10.52631
2021-07-26,47.08392
2021-07-27,61.45092
2021-07-28,53.20056
2021-07-29,55.76102
2021-07-30,54.05405
2021-07-31,18.63442
2021-08-01,17.49644
2021-08-02,54.62304
2021-08-03,53.9118
2021-08-04,51.2091
2021-08-05,49.35988
2021-08-06,49.50213
2021-08-07,16.64295
2021-08-08,13.798
2021-08-09,61.59317
2021-08-10,55.47652
2021-08-11,63.58463
2021-08-12,61.59317
2021-08-13,51.63584
2021-08-14,19.4879
2021-08-15,18.20768
2021-08-16,27.31152
2021-08-17,76.81365
2021-08-18,57.04125
2021-08-19,66.57183
2021-08-20,68.84779
2021-08-21,28.165
2021-08-22,27.73826
2021-08-23,74.2532
2021-08-24,54.1963
2021-08-25,51.92034
2021-08-26,49.92887
2021-08-27,42.10526
2021-08-28,17.63869
2021-08-29,12.23328
2021-08-30,45.2347
2021-08-31,49.64438
2021-09-01,39.8293
2021-09-02,46.94167
2021-09-03,52.91607
2021-09-04,20.19914
2021-09-05,15.50497
2021-09-06,58.32147
2021-09-07,59.03271
2021-09-08,43.24324
2021-09-09,44.09672
2021-09-10,43.66998
2021-09-11,16.21621
2021-09-12,17.92318
2021-09-13,52.77382
2021-09-14,47.08392
2021-09-15,54.33854
2021-09-16,53.9118
2021-09-17,31.86344
2021-09-18,11.66429
2021-09-19,12.66002
2021-09-20,8.67709
2021-09-21,12.66002
2021-09-22,14.79374
2021-09-23,73.9687
2021-09-24,65.71834
2021-09-25,18.49217
2021-09-26,15.07823
2021-09-27,77.38264
2021-09-28,66.42958
2021-09-29,66.28733
2021-09-30,65.14935
2021-10-01,58.03698
2021-10-02,16.7852
2021-10-03,16.64295
2021-10-04,23.61308
2021-10-05,63.58463
2021-10-06,64.29587
2021-10-07,65.5761
2021-10-08,44.80796
2021-10-09,17.63869
2021-10-10,12.51778
2021-10-11,29.16073
2021-10-12,64.58036
2021-10-13,70.27027
2021-10-14,68.42105
2021-10-15,66.71408
2021-10-16,21.47937
2021-10-17,15.22048
2021-10-18,72.54623
2021-10-19,64.72261
2021-10-20,57.18349
2021-10-21,63.72688
2021-10-22,56.75675
2021-10-23,17.21194
2021-10-24,17.35419
2021-10-25,70.55476
2021-10-26,70.55476
2021-10-27,66.99857
2021-10-28,66.14509
2021-10-29,58.17923
2021-10-30,18.49217
2021-10-31,21.62162
2021-11-01,73.54196
2021-11-02,71.55049
2021-11-03,70.41251
2021-11-04,65.2916
2021-11-05,56.33001
2021-11-06,16.92745
2021-11-07,18.63442
2021-11-08,69.41678
2021-11-09,62.01991
2021-11-10,64.01137
2021-11-11,56.33001
2021-11-12,55.47652
2021-11-13,20.62588
2021-11-14,19.7724
2021-11-15,75.24893
2021-11-16,61.30867
2021-11-17,66.14509
2021-11-18,62.16216
2021-11-19,52.34708
2021-11-20,20.05689
2021-11-21,19.63015
2021-11-22,79.08961
2021-11-23,71.40825
2021-11-24,60.17069
2021-11-25,66.71408
2021-11-26,58.89046
2021-11-27,21.62162
2021-11-28,19.34566
2021-11-29,77.09815
2021-11-30,70.83926
2021-12-01,53.9118
2021-12-02,61.30867
2021-12-03,53.20056
2021-12-04,18.49217
2021-12-05,25.4623
2021-12-06,73.82645
2021-12-07,67.70981
2021-12-08,62.87339
2021-12-09,62.73115
2021-12-10,50.78236
2021-12-11,22.04836
2021-12-12,22.33285
2021-12-13,65.43385
2021-12-14,66.00284
2021-12-15,64.86486
2021-12-16,57.32574
2021-12-17,57.61024
2021-12-18,20.91038
2021-12-19,16.92745
2021-12-20,77.80938
2021-12-21,62.87339
2021-12-22,56.33001
2021-12-23,60.31294
2021-12-24,49.07539
2021-12-25,18.91891
2021-12-26,20.62588
2021-12-27,85.633
2021-12-28,77.80938
2021-12-29,67.14082
2021-12-30,71.83499
2021-12-31,56.47226
2022-01-01,25.60455
2022-01-02,24.60881
2022-01-03,73.54196
2022-01-04,66.85633
2022-01-05,72.40398
2022-01-06,63.44238
2022-01-07,59.45945
2022-01-08,24.46657
2022-01-09,18.77667
2022-01-10,74.67994
2022-01-11,77.24039
2022-01-12,68.70554
2022-01-13,66.85633
2022-01-14,63.01564
2022-01-15,26.45803
2022-01-16,22.7596
2022-01-17,69.98577
2022-01-18,74.2532
2022-01-19,69.13229
2022-01-20,66.57183
2022-01-21,61.45092
2022-01-22,22.61735
2022-01-23,23.61308
2022-01-24,78.66287
2022-01-25,74.67994
2022-01-26,68.2788
2022-01-27,73.54196
2022-01-28,52.34708
2022-01-29,17.35419
2022-01-30,15.78947
2022-01-31,18.20768
2022-02-01,18.49217
2022-02-02,23.89758
2022-02-03,98.43527
2022-02-04,76.9559
2022-02-05,24.75106
2022-02-06,26.88477
2022-02-07,81.65007
2022-02-08,75.67567
2022-02-09,71.266
2022-02-10,79.08961
2022-02-11,68.2788
2022-02-12,25.60455
2022-02-13,20.05689
2022-02-14,70.27027
2022-02-15,71.83499
2022-02-16,71.12375
2022-02-17,65.2916
2022-02-18,63.44238
2022-02-19,23.89758
2022-02-20,21.33712
2022-02-21,80.79658
2022-02-22,66.28733
2022-02-23,62.87339
2022-02-24,66.85633
2022-02-25,69.13229
2022-02-26,31.1522
2022-02-27,23.75533
2022-02-28,76.24466
2022-03-01,30.8677
2022-03-02,70.12802
2022-03-03,61.02418
2022-03-04,58.03698
2022-03-05,22.90184
2022-03-06,21.33712
2022-03-07,63.58463
2022-03-08,70.9815
2022-03-09,25.4623
2022-03-10,66.00284
2022-03-11,61.30867
2022-03-12,19.20341
2022-03-13,19.91465
2022-03-14,63.86913
2022-03-15,67.56756
2022-03-16,56.33001
2022-03-17,64.58036
2022-03-18,49.64438
2022-03-19,20.76813
2022-03-20,22.4751
2022-03-21,76.81365
2022-03-22,66.99857
2022-03-23,68.42105
2022-03-24,64.15362
2022-03-25,64.29587
2022-03-26,22.7596
2022-03-27,18.91891
2022-03-28,75.39118
2022-03-29,67.56756
2022-03-30,67.56756
2022-03-31,71.12375
2022-04-01,53.34281
2022-04-02,18.20768
2022-04-03,19.20341
2022-04-04,75.10668
2022-04-05,60.45519
2022-04-06,52.91607
2022-04-07,66.71408
2022-04-08,52.91607
2022-04-09,17.49644
2022-04-10,16.35846
2022-04-11,69.13229
2022-04-12,63.01564
2022-04-13,57.04125
2022-04-14,57.46799
2022-04-15,55.33428
2022-04-16,20.48364
2022-04-17,21.47937
2022-04-18,66.71408
2022-04-19,59.8862
2022-04-20,71.40825
2022-04-21,57.32574
2022-04-22,57.46799
2022-04-23,22.90184
2022-04-24,21.05263
2022-04-25,67.56756
2022-04-26,65.14935
2022-04-27,57.04125
2022-04-28,56.33001
2022-04-29,50.21337
2022-04-30,18.06543
2022-05-01,14.0825
2022-05-02,67.14082
2022-05-03,61.30867
2022-05-04,53.62731
2022-05-05,13.94025
2022-05-06,55.04978
2022-05-07,14.65149
2022-05-08,13.94025
2022-05-09,66.14509
2022-05-10,59.03271
2022-05-11,59.31721
2022-05-12,53.76955
2022-05-13,56.47226
2022-05-14,17.92318
2022-05-15,12.94452
2022-05-16,65.86059
2022-05-17,59.8862
2022-05-18,57.18349
2022-05-19,54.48079
2022-05-20,53.05832
2022-05-21,18.34992
2022-05-22,13.51351
2022-05-23,63.30014
2022-05-24,61.45092
2022-05-25,61.02418
2022-05-26,57.89473
2022-05-27,56.75675
2022-05-28,15.64722
2022-05-29,15.36273
2022-05-30,65.71834
2022-05-31,55.61877
2022-06-01,22.19061
2022-06-02,57.32574
2022-06-03,43.66998
2022-06-04,13.08677
2022-06-05,12.37553
2022-06-06,17.0697
2022-06-07,58.32147
2022-06-08,48.79089
2022-06-09,50.07112
2022-06-10,47.65291
2022-06-11,16.07396
2022-06-12,15.22048
2022-06-13,63.01564
2022-06-14,50.49786
2022-06-15,62.01991
2022-06-16,51.06685
2022-06-17,49.78662
2022-06-18,17.0697
2022-06-19,16.21621
2022-06-20,69.13229
2022-06-21,52.34708
2022-06-22,56.18776
2022-06-23,48.5064
2022-06-24,51.35135
2022-06-25,18.91891
2022-06-26,15.50497
2022-06-27,65.14935
2022-06-28,53.20056
2022-06-29,49.92887
2022-06-30,56.75675
2022-07-01,47.36842
2022-07-02,17.0697
2022-07-03,16.21621
2022-07-04,48.2219
2022-07-05,53.9118
2022-07-06,49.92887
2022-07-07,52.77382
2022-07-08,49.07539
2022-07-09,12.94452
2022-07-10,14.65149
2022-07-11,58.03698
2022-07-12,54.48079
2022-07-13,57.75248
2022-07-14,58.46372
2022-07-15,53.62731
2022-07-16,16.92745
2022-07-17,16.64295
2022-07-18,59.45945
2022-07-19,57.46799
2022-07-20,55.04978
2022-07-21,54.90753
2022-07-22,47.65291
2022-07-23,17.0697
2022-07-24,17.78093
2022-07-25,71.40825
2022-07-26,61.30867
2022-07-27,53.05832
2022-07-28,49.35988
2022-07-29,45.94594
2022-07-30,17.49644
2022-07-31,16.07396
2022-08-01,60.02844
2022-08-02,55.61877
2022-08-03,54.33854
2022-08-04,60.17069
2022-08-05,45.37695
2022-08-06,29.72972
2022-08-07,18.63442
2022-08-08,57.04125
2022-08-09,56.75675
2022-08-10,52.63157
2022-08-11,54.33854
2022-08-12,52.48933
2022-08-13,13.94025
2022-08-14,10.95305
2022-08-15,18.63442
2022-08-16,63.01564
2022-08-17,50.35561
2022-08-18,60.73968
2022-08-19,51.35135
2022-08-20,24.32432
2022-08-21,15.93172
2022-08-22,60.17069
2022-08-23,64.86486
2022-08-24,52.91607
2022-08-25,62.44665
2022-08-26,48.93314
2022-08-27,19.4879
2022-08-28,14.65149
2022-08-29,57.89473
2022-08-30,56.47226
2022-08-31,59.45945
2022-09-01,45.66145
2022-09-02,43.66998
2022-09-03,12.51778
2022-09-04,15.78947
2022-09-05,48.5064
2022-09-06,41.82076
2022-09-07,42.95874
2022-09-08,33.00142
2022-09-09,11.94879
2022-09-10,13.94025
2022-09-11,15.50497
2022-09-12,12.09103
2022-09-13,64.15362
2022-09-14,58.89046
2022-09-15,61.73541
2022-09-16,54.05405
2022-09-17,14.22475
2022-09-18,13.22901
2022-09-19,59.8862
2022-09-20,59.03271
2022-09-21,54.05405
2022-09-22,49.35988
2022-09-23,51.35135
2022-09-24,16.7852
2022-09-25,20.34139
2022-09-26,63.30014
2022-09-27,62.01991
2022-09-28,53.20056
2022-09-29,51.92034
2022-09-30,57.32574
2022-10-01,14.0825
2022-10-02,12.66002
2022-10-03,17.49644
2022-10-04,58.89046
2022-10-05,54.62304
2022-10-06,51.77809
2022-10-07,43.38549
2022-10-08,14.93598
2022-10-09,14.79374
2022-10-10,20.05689
2022-10-11,63.44238
2022-10-12,53.34281
2022-10-13,49.35988
2022-10-14,54.33854
2022-10-15,20.19914
2022-10-16,24.32432
2022-10-17,52.91607
2022-10-18,52.06258
2022-10-19,60.73968
2022-10-20,57.32574
2022-10-21,54.76529
2022-10-22,16.07396
2022-10-23,14.0825
2022-10-24,70.69701
2022-10-25,64.29587
2022-10-26,61.30867
2022-10-27,55.76102
2022-10-28,56.47226
2022-10-29,17.0697
2022-10-30,17.35419
2022-10-31,68.70554
2022-11-01,56.899
2022-11-02,52.48933
2022-11-03,52.77382
2022-11-04,46.37268
2022-11-05,17.78093
2022-11-06,17.35419
2022-11-07,65.86059
2022-11-08,53.05832
2022-11-09,57.89473
2022-11-10,53.20056
2022-11-11,49.21763
2022-11-12,13.798
2022-11-13,13.51351
2022-11-14,58.60597
2022-11-15,53.76955
2022-11-16,55.33428
2022-11-17,54.1963
2022-11-18,48.5064
2022-11-19,18.34992
2022-11-20,17.49644
2022-11-21,67.99431
2022-11-22,55.33428
2022-11-23,47.93741
2022-11-24,44.23897
2022-11-25,53.9118
2022-11-26,20.19914
2022-11-27,16.07396
2022-11-28,68.13655
2022-11-29,55.33428
2022-11-30,58.17923
2022-12-01,46.51493
2022-12-02,44.23897
2022-12-03,13.22901
2022-12-04,17.21194
2022-12-05,52.34708
2022-12-06,48.07965
2022-12-07,54.33854
2022-12-08,50.78236
2022-12-09,48.64864
2022-12-10,17.0697
2022-12-11,19.06116
2022-12-12,63.01564
2022-12-13,61.02418
2022-12-14,52.63157
2022-12-15,52.91607
2022-12-16,50.21337
2022-12-17,15.93172
2022-12-18,18.06543
2022-12-19,61.73541
2022-12-20,58.32147
2022-12-21,56.75675
2022-12-22,52.63157
2022-12-23,54.1963
2022-12-24,16.35846
2022-12-25,10.95305
2022-12-26,66.42958
2022-12-27,68.13655
2022-12-28,57.75248
2022-12-29,57.75248
2022-12-30,53.34281
2022-12-31,14.65149
2023-01-01,15.78947
2023-01-02,56.33001
2023-01-03,56.33001
2023-01-04,52.77382
2023-01-05,50.78236
2023-01-06,47.51066
2023-01-07,16.35846
2023-01-08,17.0697
2023-01-09,63.01564
2023-01-10,58.89046
2023-01-11,58.17923
2023-01-12,55.61877
2023-01-13,52.91607
2023-01-14,19.91465
2023-01-15,20.05689
2023-01-16,61.30867
2023-01-17,52.34708
2023-01-18,53.9118
2023-01-19,52.06258
2023-01-20,44.66571
2023-01-21,17.92318
2023-01-22,18.77667
2023-01-23,16.21621
2023-01-24,22.19061
2023-01-25,84.49502
2023-01-26,69.13229
2023-01-27,60.45519
2023-01-28,19.7724
2023-01-29,23.04409
2023-01-30,73.68421
2023-01-31,66.57183
2023-02-01,59.03271
2023-02-02,66.28733
2023-02-03,48.2219
2023-02-04,17.35419
2023-02-05,16.21621
2023-02-06,65.2916
2023-02-07,57.46799
2023-02-08,51.06685
2023-02-09,51.35135
2023-02-10,56.33001
2023-02-11,19.7724
2023-02-12,22.04836
2023-02-13,66.42958
2023-02-14,64.43812
2023-02-15,60.45519
2023-02-16,60.02844
2023-02-17,55.33428
2023-02-18,24.03982
2023-02-19,20.91038
2023-02-20,69.70128
2023-02-21,62.3044
2023-02-22,54.90753
2023-02-23,57.61024
2023-02-24,47.65291
2023-02-25,20.19914
2023-02-26,17.21194
2023-02-27,64.15362
2023-02-28,61.87766
2023-03-01,22.33285
2023-03-02,60.17069
2023-03-03,50.49786
2023-03-04,20.48364
2023-03-05,15.78947
2023-03-06,65.00711
2023-03-07,60.02844
2023-03-08,51.77809
2023-03-09,50.07112
2023-03-10,54.1963
2023-03-11,19.20341
2023-03-12,17.35419
2023-03-13,65.5761
2023-03-14,52.48933
2023-03-15,60.31294
2023-03-16,47.79516
2023-03-17,47.51066
2023-03-18,12.37553
2023-03-19,13.65576
2023-03-20,65.2916
2023-03-21,57.32574
2023-03-22,49.78662
2023-03-23,51.35135
2023-03-24,48.93314
2023-03-25,15.64722
2023-03-26,12.09103
2023-03-27,64.86486
2023-03-28,63.58463
2023-03-29,57.18349
2023-03-30,48.07965
2023-03-31,51.77809
2023-04-01,17.21194
2023-04-02,16.07396
2023-04-03,51.2091
2023-04-04,49.64438
2023-04-05,46.65718
2023-04-06,44.52347
2023-04-07,49.50213
2023-04-08,21.05263
2023-04-09,16.7852
2023-04-10,55.47652
2023-04-11,54.90753
2023-04-12,50.21337
2023-04-13,46.94167
2023-04-14,43.95448
2023-04-15,19.63015
2023-04-16,18.77667
2023-04-17,55.76102
2023-04-18,48.5064
2023-04-19,59.31721
2023-04-20,51.63584
2023-04-21,51.06685
2023-04-22,20.05689
2023-04-23,19.06116
2023-04-24,59.6017
2023-04-25,60.59743
2023-04-26,53.76955
2023-04-27,47.93741
2023-04-28,42.38975
2023-04-29,14.93598
2023-04-30,15.36273
2023-05-01,28.73399
2023-05-02,56.04551
2023-05-03,53.9118
2023-05-04,46.08819
2023-05-05,16.7852
2023-05-06,14.93598
2023-05-07,13.08677
2023-05-08,65.43385
2023-05-09,55.04978
2023-05-10,58.17923
2023-05-11,56.04551
2023-05-12,49.07539
2023-05-13,14.79374
2023-05-14,16.7852
2023-05-15,61.45092
2023-05-16,55.33428
2023-05-17,53.76955
2023-05-18,54.62304
2023-05-19,45.80369
2023-05-20,16.50071
2023-05-21,14.50924
2023-05-22,65.43385
2023-05-23,54.33854
2023-05-24,54.48079
2023-05-25,50.35561
2023-05-26,51.63584
2023-05-27,13.51351
2023-05-28,13.37126
